50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.260107,,,,,,,,,,,,0973b4ed-fb1a-4051-963b-399594b411d1,18,,"[44.0, 1.0]",19820,0,,,,,1.1383885,,,,,"[50.0, 14.0]",,High Pass,,14.3178215,,,,,Fara Williams,10251.0,,,,,,Throw-in,1,From Throw In,Mayumi Pacheco,15724.0,Left Back,3,Reading WFC,974,['d5373c07-47bc-40cd-ab96-c92c6dce1d52'],21,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:21.134,Pass,
,,,,,,,,,,,,,,,,1.1054,,,,,,,,,,,,def89c2c-c074-40ab-bdaa-02d93fcf8688,20,,"[50.0, 14.0]",19820,0,,,,,-0.7853982,,Head,,,"[57.0, 7.0]",,Low Pass,,9.899495,,,Incomplete,,Lauren Bruton,15726.0,,,,,,,1,From Throw In,Fara Williams,10251.0,Center Forward,3,Reading WFC,974,"['53c8a29a-ea1b-47f2-9845-609b97bda4b7', 'fcf15bd7-35ca-4007-8287-07e82b619041']",22,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:22.394,Pass,
,,,,,,,,,,,,,,,,1.340534,,,,,,,,,,,,fcf15bd7-35ca-4007-8287-07e82b619041,23,,"[64.0, 74.0]",19820,0,,,,,1.5707964,,Right Foot,,,"[64.0, 76.0]",,Ground Pass,,2.0,,,,,Millie Bright,4642.0,,,,,,Recovery,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,4,Chelsea FCW,971,"['def89c2c-c074-40ab-bdaa-02d93fcf8688', 'f7e9741d-6fa7-4db7-b9a3-15d2ba79239e']",23,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:23.499,Pass,
,,,,,,,,,,,,,,,,1.133014,,,,,,,,,,,,29af2099-a47c-4926-b551-d44279ea9526,26,,"[53.0, 77.0]",19820,0,,,,,-0.09966865,,Right Foot,,,"[73.0, 75.0]",,High Pass,,20.09975,,,Incomplete,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,4,Chelsea FCW,971,['b4dedd26-1eaa-495c-87a1-2717da4694e5'],24,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:24.920,Pass,
,,,,,,,,,,,,,,,,0.680349,,,,,,,,,,,,d3e9fb6d-aa1d-4e44-98ac-6819aa10769e,28,,"[70.0, 65.0]",19820,0,,,,,1.487655,,Right Foot,,,"[71.0, 77.0]",,Low Pass,,12.0415945,,,,,Erin Cuthbert,4660.0,,,,,,Recovery,1,Regular Play,So-Yun Ji,4647.0,Right Defensive Midfield,4,Chelsea FCW,971,['c3c78253-0bf4-4866-be5c-d2bbace6f712'],27,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:27.166,Pass,
,,,,,,,,,,,,,,,,1.194886,,,,,,,,,,,,43aa8077-6303-42f4-a2ab-10e6d0a4f913,32,,"[71.0, 78.0]",19820,0,,,,,-3.0309355,,Right Foot,,,"[62.0, 77.0]",,Ground Pass,,9.055386,,,,,Maren Nævdal Mjelde,10395.0,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Right Midfield,4,Chelsea FCW,971,"['74ef4c70-9203-4e09-a41a-cdacaa28f74f', 'fdeaaa68-0122-4178-bc2b-79e6499ee6c0']",28,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:28.623,Pass,True
,,,,,,,,,,,,,,,,2.556824,,,,,,,,,,,,a70fcc0d-2107-467f-a13a-ee431c0b4459,36,,"[63.0, 77.0]",19820,0,,,,,-2.0899425,,Right Foot,,,"[47.0, 49.0]",,High Pass,,32.24903,,,,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,4,Chelsea FCW,971,['b49f798e-4a01-4e97-99a5-11f4bf4090a8'],30,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:30.227,Pass,
,,,,,,,,,,,,,,,,2.101912,,,,,,,,,,,,12501baf-3193-470f-92da-dfe6037a0f73,39,,"[47.0, 41.0]",19820,0,,,,,-1.3787483,,Left Foot,,,"[54.0, 5.0]",,Ground Pass,,36.67424,,,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,4,Chelsea FCW,971,['308f4faf-4f5f-471d-b221-1c04cb3d6933'],34,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:34.341,Pass,
,,,,,,,,,,,,,,,,1.434589,,,,,,,,,,,,ed3a0c13-4931-48e4-a8e1-4cdc7097b32d,43,,"[56.0, 4.0]",19820,0,,,,,0.0,,Left Foot,,,"[84.0, 4.0]",,High Pass,,28.0,,,Incomplete,,,,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,4,Chelsea FCW,971,['85d37bde-35db-4308-8e9b-91120a960485'],38,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:38.016,Pass,
,,,,,,,,,,,,,,,,1.6662,,,,,,,,,,,,640c9bc2-4100-4b08-adef-59eacab84e16,47,,"[36.0, 78.0]",19820,0,,,,,-2.782822,,Right Foot,,,"[28.0, 75.0]",,Ground Pass,,8.5440035,,,,,Kirstyn Pearce,18152.0,,,,,,,1,Regular Play,Natasha Harding,15725.0,Right Back,4,Chelsea FCW,971,"['3c509662-b097-41c3-9941-7b0a59bbeb06', '6aa739b8-1410-4857-8b02-a36727818e55']",42,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:42.090,Pass,True
,,,,,,,,,,,,,,,,2.0115,,,,,,,,,,,,ff479e59-9a3b-4996-a08f-a41c5545e509,50,,"[28.0, 75.0]",19820,0,,,,,-0.09966865,,Right Foot,,,"[68.0, 71.0]",,High Pass,,40.1995,,,Incomplete,,Fara Williams,10251.0,,,,,,,1,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,4,Chelsea FCW,971,"['0aaf1002-c7c6-424d-a6a3-e03a8a97778c', '2595f3c6-9f41-4f7a-8cfc-c66cc08dd755']",43,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:43.770,Pass,
,,,,,,,,,,,,,,,,1.291584,,,,,,,,,,,,0aaf1002-c7c6-424d-a6a3-e03a8a97778c,52,,"[53.0, 10.0]",19820,0,,,,,0.21866895,,Right Foot,,,"[62.0, 12.0]",,High Pass,,9.219544,,,,,Sophie Louise Ingle,15549.0,,,,,,Recovery,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,4,Chelsea FCW,971,"['3f2c379d-b8cf-4ea9-8862-0e1cb6c2312b', 'ff479e59-9a3b-4996-a08f-a41c5545e509']",45,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:45.782,Pass,
,,,,,,,,,,,,,,,,0.809144,,,,,,,,,,,,df2e26ae-6d35-4cc2-8ceb-50e61bb9346d,55,,"[62.0, 12.0]",19820,0,,,,,-1.5707964,,Right Foot,,,"[62.0, 4.0]",,Ground Pass,,8.0,,,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Left Defensive Midfield,4,Chelsea FCW,971,['a79d46c4-44a1-4cea-8e9a-80536c2f236c'],47,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:47.113,Pass,
,,,,,,,,,,,,,,,,1.2639,,,,,,,,,,,,d06c1478-5596-4264-a4a3-8f65ec8f1645,59,,"[58.0, 3.0]",19820,0,,,,,0.27094686,,Left Foot,,,"[76.0, 8.0]",,High Pass,,18.681541,,,Incomplete,,So-Yun Ji,4647.0,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,4,Chelsea FCW,971,"['1e6161b7-9bc7-4101-892c-44e1dcb02dee', '5e9296ec-bb92-42d5-b5de-e61e2ee3ef04', 'e06010f2-3a85-46bf-8650-ba5f86905ae7']",49,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:49.474,Pass,True
,,,,,,,,,,,,,,,,1.4542,,,,,,,,,,,,e06010f2-3a85-46bf-8650-ba5f86905ae7,61,,"[45.0, 73.0]",19820,0,,,,,-0.08314123,,Head,,,"[57.0, 72.0]",,Low Pass,,12.0415945,,,,,Fara Williams,10251.0,,,,,,Recovery,1,Regular Play,Natasha Harding,15725.0,Right Back,4,Chelsea FCW,971,"['b91b9d56-e30c-47f2-8236-27a185cca950', 'd06c1478-5596-4264-a4a3-8f65ec8f1645']",50,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:50.738,Pass,
,,,,,,,,,,,,,,,,0.1508,,,,,,,,,,,,36c92179-8174-415f-8d59-c4c697b7167e,63,,"[57.0, 72.0]",19820,0,,,,,0.4636476,,Left Foot,,,"[59.0, 73.0]",,Ground Pass,,2.236068,,,Incomplete,,Millie Laura Farrow,24747.0,,,,,,,1,Regular Play,Fara Williams,10251.0,Center Forward,4,Chelsea FCW,971,"['a1e3a3cf-516d-43f6-b16d-67e266cc9f62', 'cec4d15a-877b-42f9-89ee-8e662b07911a']",52,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:52.192,Pass,
,,,,,,,,,,,,,,,,1.41073,,,,,,,,,,,,e8dbf1aa-fce2-44a6-94e4-6d20eb27ec26,66,,"[53.0, 10.0]",19820,0,,,,,-3.0750246,,Right Foot,,,"[38.0, 9.0]",,Ground Pass,,15.033297,,,,,Magdalena Lilly Eriksson,4633.0,,,,,,Recovery,1,Regular Play,Sophie Louise Ingle,15549.0,Left Defensive Midfield,4,Chelsea FCW,971,['69f3fc56-8aa7-4dda-a40b-fe4555fd51f2'],54,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:54.580,Pass,
,,,,,,,,,,,,,,,,2.386928,,,,,,,,,,,,2072e75d-d6d8-4aec-af0e-d61da2ef3b63,69,,"[36.0, 15.0]",19820,0,,,,,1.6506263,,Left Foot,,,"[34.0, 40.0]",,Ground Pass,,25.079872,,,,,Millie Bright,4642.0,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,4,Chelsea FCW,971,['5aa723a3-5c12-4659-b13a-9cb9fd2024f3'],56,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:56.998,Pass,
,,,,,,,,,,,,,,,,1.628183,,,,,,,,,,,,90d455bd-1f22-4c0a-be41-c77208f3ae4c,72,,"[34.0, 40.0]",19820,1,,,,,-1.5707964,,Right Foot,,,"[34.0, 16.0]",,Ground Pass,,24.0,,,,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,4,Chelsea FCW,971,['2978657f-4d89-486c-8b2c-40c6f6e2361f'],2,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:02.584,Pass,
,,,,,,,,,,,,,,,,2.775704,,,,,,,,,,,,cc04d0e3-9604-4f0c-aef2-d2a08532df93,75,,"[37.0, 20.0]",19820,1,,,,,1.2204821,,Left Foot,,,"[56.0, 72.0]",,High Pass,,55.362442,,,,,Maren Nævdal Mjelde,10395.0,,,True,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,4,Chelsea FCW,971,['5f975be8-786e-4c05-8229-619fe12ac934'],5,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:05.581,Pass,
,,,,,,,,,,,,,,,,2.358107,,,,,,,,,,,,f1753d44-1602-4d61-82b9-a9a30fad8aaf,79,,"[57.0, 73.0]",19820,1,,,,,-0.19204801,,Right Foot,,,"[93.0, 66.0]",,High Pass,,36.67424,,,,,Francesca Kirby,4641.0,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,4,Chelsea FCW,971,['f932bfc2-c964-48c3-9dc7-06edbb15ee6b'],10,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:10.099,Pass,
,,,,,,,,,,,,,,,,1.180835,,,,,,,,,,,,464afa1d-842e-48e2-a221-b1cd48c8c716,95,,"[99.0, 67.0]",19820,1,,,,,-2.9147937,,Right Foot,,,"[86.0, 64.0]",,Ground Pass,,13.341664,,,,,Sophie Louise Ingle,15549.0,,,,,,,1,Regular Play,Francesca Kirby,4641.0,Center Attacking Midfield,4,Chelsea FCW,971,['5678f07e-1ee0-4890-a1a5-f3e970a596aa'],20,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:20.748,Pass,
,,,,,,,,,,,,,,,,1.0319,,,,,,,,,,,,5e217447-214e-4076-9cd5-1c5f3f7892d7,98,,"[92.0, 64.0]",19820,1,,,,,-1.0863184,,Right Foot,True,,"[102.0, 45.0]",,Ground Pass,,21.470911,,,Incomplete,,Bethany England,15550.0,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Left Defensive Midfield,4,Chelsea FCW,971,"['7ca3e008-568e-4981-b633-c75a74c220a6', 'de3746c6-fa3d-454f-9bff-dfb99a588840']",23,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:23.348,Pass,
,,,,,,,,,,,,,,,,0.560377,,,,,,,,,,,,0b37b0d6-46bf-4aba-b813-35a6e0159e5e,109,,"[93.0, 49.0]",19820,1,,,,,0.09065989,,Right Foot,,,"[104.0, 50.0]",,Ground Pass,,11.045361,,,,,Francesca Kirby,4641.0,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Right Defensive Midfield,4,Chelsea FCW,971,['c271102a-5f3a-452b-8c3c-245429b76f15'],29,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:29.873,Pass,
,,,,,,,,,,,,,,,,1.910519,,,,,,,,,,,,17b312c7-04e2-4d18-b939-6a0f049303e1,112,,"[103.0, 50.0]",19820,1,,,,,1.3521274,,Left Foot,,,"[105.0, 59.0]",,Ground Pass,,9.219544,,,,,Erin Cuthbert,4660.0,,,,,,,1,Regular Play,Francesca Kirby,4641.0,Center Attacking Midfield,4,Chelsea FCW,971,['e581e7ee-f9cb-4298-a329-9d565c709636'],30,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:30.954,Pass,
,,,,,,,,,,,,,,,,1.235831,,,,,,,,,,,,32c274d3-cdc0-4595-888a-38d7e352e496,115,,"[105.0, 59.0]",19820,1,,,,,0.5667292,,Right Foot,,,"[116.0, 66.0]",,Ground Pass,,13.038404,,,,,Maren Nævdal Mjelde,10395.0,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Right Midfield,4,Chelsea FCW,971,['1b3565dc-f774-407d-9a5e-960b4c1cd9ed'],32,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:32.904,Pass,
,,,,,,,,,,,,,,,,1.1356,,,,,,,,,,,,1085aa84-ca53-40fb-8c0c-598bc2e5f10b,118,,"[116.0, 66.0]",19820,1,,,,,-1.6396528,0de4d4c0-de54-44d5-a957-eb727d8c4946,Right Foot,True,,"[114.0, 37.0]",,High Pass,,29.068884,,,,,Bethany England,15550.0,True,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,4,Chelsea FCW,971,['067d1260-5be6-41b4-bbb3-fed878f23bd5'],34,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:34.419,Pass,
,,,,,,,,,,,,,,,,2.017029,,,,,,,,,,,,d836b635-4c1e-4a79-9fe0-a7078c1e0512,122,,"[7.0, 45.0]",19820,1,,,,,-1.2490457,,Right Foot,,,"[15.0, 21.0]",,Ground Pass,,25.298222,,,,,Sophie Howard,15720.0,,,,,,Goal Kick,1,From Goal Kick,Grace Moloney,15719.0,Goalkeeper,5,Reading WFC,974,['90e484d9-82a5-4f12-be56-225931033206'],54,,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:54.382,Pass,
,,,,,,,,,,,,,,,,0.801902,,,,,,,,,,,,ac5502dc-a805-44c7-871e-1e057f749436,125,,"[17.0, 6.0]",19820,1,,,,,0.049958397,,Left Foot,,,"[37.0, 7.0]",,High Pass,,20.024984,,,Incomplete,,,,,,,,,,1,From Goal Kick,Sophie Howard,15720.0,Left Center Back,5,Reading WFC,974,['0483c243-e490-4d04-b051-5e48d6d139ae'],59,,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:59.347,Pass,
,,,,,,,,,,,,,,,,0.1848,,,,,,,,,,,,9624924c-1b33-468a-80ee-5320b2b99aa5,131,,"[118.0, 49.0]",19820,2,,,,,-1.815775,,Right Foot,,,"[117.0, 45.0]",,Low Pass,,4.1231055,,,Incomplete,,Sophie Louise Ingle,15549.0,,,,,,,1,Regular Play,Bethany England,15550.0,Center Forward,6,Chelsea FCW,971,"['2abc2153-9924-4c8f-9bf0-06bdf8caaa47', '99409522-8dd5-4a28-8b78-c4612e54321b', 'e733d044-4c57-4f88-add6-20af6ce95020']",5,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:05.041,Pass,True
,,,,,,,,,,,,,,,,2.3392,,,,,,,,,,,,8040b75d-9ace-4883-996f-625a7941a678,134,,"[120.0, 80.0]",19820,2,,,,,-1.7186457,f8f4d89d-b647-4316-9d78-ca55d6453057,Left Foot,,,"[113.0, 33.0]",,High Pass,,47.518417,,,,True,Sophie Louise Ingle,15549.0,True,,True,Outswinging,,Corner,1,From Corner,Maren Nævdal Mjelde,10395.0,Right Back,7,Chelsea FCW,971,['df5d45d9-d428-45eb-b9ee-7ffe6228257f'],44,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:44.032,Pass,
,,,,,,,,,,,,,,,,2.1329,,,,,,,,,,,,10a3aef2-1193-4658-adb6-48cee66067d5,144,,"[7.0, 45.0]",19820,3,,,,,1.2252407,,Left Foot,,,"[16.0, 70.0]",,Ground Pass,,26.57066,,,,,Kirstyn Pearce,18152.0,,,,,,Goal Kick,1,From Goal Kick,Grace Moloney,15719.0,Goalkeeper,8,Reading WFC,974,['445e0067-fd2c-4a24-a850-db2fa92e9fef'],58,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:58.216,Pass,
