bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.112943,,,,,,,,,,,,,66059b2d-9b9e-4b85-a891-1884afb77794,18,,,"[49.0, 78.0]",3802948,0,,,,,-2.333976,,Left Foot,,,"[31.4, 59.6]",,Ground Pass,,25.46213,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Ángel Fabián Di María Hernández,2995.0,Right Wing,2,Paris Saint-Germain,131,['f718e211-e070-4fc4-bde1-fc288c74ecdd'],9,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:09.976,Pass,
,,,,,,,,,,,,,,,,,1.861548,,,,,,,,,,,,,cdbea938-fe0a-4a71-aeb8-f84395473778,21,,,"[30.7, 56.1]",3802948,0,,,,,-1.3349841,,Right Foot,,,"[37.5, 27.8]",,Ground Pass,,29.105497,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['119077fd-aa84-488b-a389-7b1752b9cfa8'],13,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:13.852,Pass,
,,,,,,,,,,,,,,,,,1.263352,,,,,,,,,,,,,dc98f920-1fa4-407b-bb1c-c333b9f5dee7,24,,,"[43.0, 31.2]",3802948,0,,,,,-1.1263771,,Right Foot,,,"[53.0, 10.2]",,Ground Pass,,23.259407,,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Left Center Back,2,Paris Saint-Germain,131,['ada23f54-3933-4325-bd53-ac79d0aad62d'],16,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:16.856,Pass,
,,,,,,,,,,,,,,,,,1.548614,,,,,,,,,,,,,ebfdf0ec-c47a-4b97-95d4-ae0c86765c97,27,,,"[45.4, 20.5]",3802948,0,,,,,1.844507,,Left Foot,,,"[36.5, 52.2]",,Ground Pass,,32.925674,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Back,2,Paris Saint-Germain,131,['1667f42c-d51d-4898-8839-f86f0437512d'],20,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:20.026,Pass,
,,,,,,,,,,,,,,,,,2.706436,,,,,,,,,,,,,0e1f84c3-22ac-43de-ba33-67876fd2b986,30,,,"[42.4, 52.5]",3802948,0,,,,,-0.37807074,,Right Foot,,,"[92.0, 32.8]",,High Pass,,53.369,,Incomplete,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,"['c4cc8704-2524-43cf-b7ee-80ddfa18b16a', 'e5a09d63-14e6-4e0d-9c33-52b693a5fb1f']",23,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:23.229,Pass,
,,,,,,,,,,,,,,,,,1.351194,,,,,,,,,,,,,c4cc8704-2524-43cf-b7ee-80ddfa18b16a,32,,,"[28.1, 47.3]",3802948,0,,,,,0.0,,Head,,,"[35.9, 47.3]",,Low Pass,,7.8,,,,Vincent Pajot,3414.0,,,,,Interception,1,From Kick Off,Dylan Daniel Mahmoud Bronn,5655.0,Right Center Back,2,Paris Saint-Germain,131,"['0e1f84c3-22ac-43de-ba33-67876fd2b986', '41803367-7ebe-414d-9a80-939410478950']",25,,,,,,,,,,,,,,,,,,Metz,141,00:00:25.936,Pass,
,,,,,,,,,,,,,,,,,2.709095,,,,,,,,,,,,,59c731cf-ac0f-464e-87fe-a2d657f02570,38,,,"[26.7, 47.5]",3802948,0,,,,,0.004291819,,Right Foot,,,"[73.3, 47.7]",,High Pass,,46.60043,,,,Didier Lamkel Zé,7536.0,,,,,Free Kick,1,From Free Kick,Dylan Daniel Mahmoud Bronn,5655.0,Right Center Back,3,Metz,141,['fe130008-f257-48e4-b520-32252b00c848'],49,,,,,,,,,,,,,,,,,,Metz,141,00:00:49.465,Pass,
,,,,,,,,,,,,,,,,,2.802036,,,,,,,,,,,,,b254b188-8ac3-4815-aca2-9de662f37144,41,,,"[72.5, 48.1]",3802948,0,,,,True,0.8721365,,,,,"[87.2, 65.6]",,Low Pass,,22.85476,,Incomplete,,Pape Matar Sarr,50498.0,,,,,,1,From Free Kick,Didier Lamkel Zé,7536.0,Center Forward,3,Metz,141,"['39b06679-468e-4a8f-b167-4ffe8b76b124', 'e49e0cce-d3f3-44ff-8302-082d518046be', 'fe6ba51e-82a9-4ffe-900b-33dc76763a52']",52,,,,,,,,,,,,,,,,,,Metz,141,00:00:52.175,Pass,True
,,,,,,,,,,,,,,,,,1.974245,,,,,,,,,,,,,45cf8ea6-a2bc-46d0-b1f5-93f78ff15052,46,,,"[33.5, 6.0]",3802948,0,,,,,2.2755022,,Right Foot,,,"[10.2, 33.4]",,Ground Pass,,35.967346,,,,Keylor Navas Gamboa,5597.0,,,,,,1,Regular Play,Presnel Kimpembe,2999.0,Left Back,4,Paris Saint-Germain,131,"['7f8ae7e9-e3f1-4e4f-ad7f-4ceed8aaae93', 'b9e711e6-8756-4710-800f-e6d8ab217358']",56,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:56.422,Pass,True
,,,,,,,,,,,,,,,,,1.470776,,,,,,,,,,,,,78c8d731-b390-42ef-af8b-013d7ec9a731,49,,,"[12.5, 34.4]",3802948,1,,,,,1.0697069,,Left Foot,,,"[25.7, 58.5]",,Ground Pass,,27.478172,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,4,Paris Saint-Germain,131,['01cd87a1-184d-49f2-a9a3-1222dc4ab3bb'],0,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:00.652,Pass,
,,,,,,,,,,,,,,,,,0.82392,,,,,,,,,,,,,b127453f-fc77-4a0a-a04c-f9a770062c50,52,,,"[35.9, 61.4]",3802948,1,,,,,-0.9548112,,Right Foot,,,"[42.2, 52.5]",,Ground Pass,,10.904128,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,4,Paris Saint-Germain,131,['be93b81d-43a1-4f12-b483-40ee93114db5'],6,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:06.297,Pass,
,,,,,,,,,,,,,,,,,1.146849,,,,,,,,,,,,,6b637833-a79d-4fe2-b99e-a45b2a48ca75,55,,,"[39.6, 54.1]",3802948,1,,,,,-1.8842237,,Right Foot,,,"[31.4, 28.8]",,Ground Pass,,26.595676,,,,Sergio Ramos García,5201.0,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Left Defensive Midfield,4,Paris Saint-Germain,131,['44e37dd3-50aa-437a-8d59-2786230c4a78'],7,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:07.911,Pass,
,,,,,,,,,,,,,,,,,2.33181,,,,,,,,,,,,,463e7360-64c2-4358-ad93-9cc91918e67f,58,,,"[32.0, 27.5]",3802948,1,,,,,-0.874748,,Left Foot,,,"[50.8, 5.0]",,Ground Pass,,29.32047,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,4,Paris Saint-Germain,131,['cedb8112-e12d-4477-a482-35774ed67b6e'],10,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:10.599,Pass,
,,,,,,,,,,,,,,,,,0.726131,,,,,,,,,,,,,1660a1ae-d9f3-44a1-922d-58d7ca4b73a0,61,,,"[51.9, 4.4]",3802948,1,,,,,2.8164752,,Right Foot,,,"[43.0, 7.4]",,Ground Pass,,9.392018,,,,Presnel Kimpembe,2999.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,4,Paris Saint-Germain,131,['8cfaa9a5-4345-4285-8b83-126d1707420a'],13,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:13.036,Pass,
,,,,,,,,,,,,,,,,,0.965102,,,,,,,,,,,,,4164b532-e5dd-4b92-a6e9-188b5b0be5c6,64,,,"[36.5, 7.3]",3802948,1,,,,,1.2341216,,Right Foot,,,"[39.3, 15.3]",,Ground Pass,,8.475848,,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Presnel Kimpembe,2999.0,Left Back,4,Paris Saint-Germain,131,['7666ccd8-d767-488d-a7fc-908832b99f29'],14,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:14.926,Pass,
,,,,,,,,,,,,,,,,,1.169147,,,,,,,,,,,,,a787edbb-91b0-401e-9e24-28aa943905be,67,,,"[38.3, 15.2]",3802948,1,,,,,3.0237205,,Right Foot,,,"[23.1, 17.0]",,Ground Pass,,15.306208,,,,Sergio Ramos García,5201.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Right Defensive Midfield,4,Paris Saint-Germain,131,"['49e580d2-6427-416a-bc16-599e7f978b59', 'b72ed4cc-1ae3-4136-baaf-b31a148d928b']",15,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:15.891,Pass,True
,,,,,,,,,,,,,,,,,0.230024,,,,,,,,,,,,,12381bd8-3b2f-4945-a390-c2de2f788c76,71,,,"[23.6, 13.1]",3802948,1,,,,,0.094951704,,Left Foot,,,"[29.9, 13.7]",,Ground Pass,,6.328507,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,4,Paris Saint-Germain,131,"['a1741378-375f-40e3-9266-3836456e938f', 'd1ce7964-9062-4be4-aa66-37f64c73e537']",18,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:18.244,Pass,
,,,,,,,,,,,,,,,,,2.238008,,,,,,,,,,,,,4788dd42-0214-4b5b-a4dc-3ea7dd185120,79,,,"[38.5, 20.0]",3802948,1,,True,,,0.9038881,,Right Foot,,,"[42.2, 24.7]",,Ground Pass,,5.9816384,,,,Marco Verratti,3166.0,,,,,Free Kick,1,From Free Kick,Sergio Ramos García,5201.0,Left Center Back,5,Paris Saint-Germain,131,['0e35cdd0-c40f-43da-a9aa-4e86629904fc'],28,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:28.002,Pass,
,,,,,,,,,,,,,,,,,0.958883,,,,,,,,,,,,,b610fc99-689e-40b5-bbb5-d16f6ba08914,81,,,"[42.7, 24.4]",3802948,1,,,,,1.0405805,,Right Foot,,,"[49.5, 36.0]",,Ground Pass,,13.446189,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Marco Verratti,3166.0,Right Defensive Midfield,5,Paris Saint-Germain,131,['47d2cfa1-f651-46c2-adb5-f3e08ff9bb2e'],30,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:30.522,Pass,
,,,,,,,,,,,,,,,,,0.723041,,,,,,,,,,,,,77dcdc9d-335b-4c38-bd1e-40c08c73f384,85,,,"[49.8, 33.3]",3802948,1,,,,,-0.6713909,,Left Foot,,,"[57.1, 27.5]",,Ground Pass,,9.323626,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,5,Paris Saint-Germain,131,"['39e900e1-f0ff-406b-b7a6-dc47e5135a3d', 'b4055b02-f3dc-400a-8dc7-d7e5be3c7bdf']",31,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:31.496,Pass,True
,,,,,,,,,,,,,,,,,1.534942,,,,,,,,,,,,,0f60cf90-697d-4eda-92f4-24fbe90bb97a,94,,,"[57.0, 55.5]",3802948,1,,,,,2.6745894,,Right Foot,,,"[45.1, 61.5]",,Ground Pass,,13.32704,,,,William Mikelbrencis,86899.0,,,,,,1,Regular Play,Dylan Daniel Mahmoud Bronn,5655.0,Right Center Back,6,Metz,141,"['02b61c40-b3bb-4b62-883a-0078ff006f3d', '616d68d3-2b33-445c-aadf-2623a1200180']",36,,,,,,,,,,,,,,,,,,Metz,141,00:01:36.066,Pass,True
,,,,,,,,,,,,,,,,,1.32739,,,,,,,,,,,,,85116ace-3b60-42e6-8370-d121aa4b885e,97,,,"[44.4, 62.0]",3802948,1,,,,,-0.43178588,,Right Foot,,,"[64.8, 52.6]",,Low Pass,,22.461523,,,,Didier Lamkel Zé,7536.0,,,,,,1,Regular Play,William Mikelbrencis,86899.0,Right Wing Back,6,Metz,141,['ad7ca9f4-6a9d-407d-8cb2-ddca7c1877dd'],38,,,,,,,,,,,,,,,,,,Metz,141,00:01:38.552,Pass,
,,,,,,,,,,,,,,,,,3.079827,,,,,,,,,,,,,02463f8b-e982-4640-8716-967a95bb9f50,105,,,"[58.0, 72.7]",3802948,1,,,,,-0.032864876,,Right Foot,,,"[94.5, 71.5]",,Ground Pass,,36.519722,,,,Didier Lamkel Zé,7536.0,,,,,,1,Regular Play,Pape Matar Sarr,50498.0,Right Wing,6,Metz,141,['4650b821-df7d-447f-9449-59d40dec0af5'],43,,,,,,,,,,,,,,,,,,Metz,141,00:01:43.023,Pass,
,,,,,,,,,,,,,,,,,2.615167,,,,,,,,,,,,,7ef33ac3-758d-43f8-84c8-8c18b07338ca,108,,,"[118.5, 65.7]",3802948,1,,,,,-2.158799,,Right Foot,True,,"[101.7, 40.5]",,High Pass,,30.28663,,Unknown,,,,,,,,,1,Regular Play,Didier Lamkel Zé,7536.0,Center Forward,6,Metz,141,,48,,,,,,,,,,,,,,,,,,Metz,141,00:01:48.768,Pass,
,,,,,,,,,,,,,,,,,0.946789,,,,,,,,,,,,,b0f9da6e-ca67-4796-a990-0e1e77499f75,111,,,"[18.4, 39.6]",3802948,2,,True,,,-1.4364749,,Right Foot,,,"[19.4, 32.2]",,Ground Pass,,7.467262,,,,Sergio Ramos García,5201.0,,,,,Free Kick,1,From Free Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,7,Paris Saint-Germain,131,['f198e66e-fdec-4950-b999-f891129fec39'],10,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:10.633,Pass,
,,,,,,,,,,,,,,,,,1.248498,,,,,,,,,,,,,88f6a387-5852-419b-bd4d-630651e26351,113,,,"[19.9, 30.7]",3802948,2,,,,,-0.93080807,,Right Foot,,,"[30.1, 17.0]",,Ground Pass,,17.080105,,,,Presnel Kimpembe,2999.0,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Left Center Back,7,Paris Saint-Germain,131,['b8f30104-568f-4315-ba75-0ee1e251409f'],12,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:12.382,Pass,
,,,,,,,,,,,,,,,,,2.126387,,,,,,,,,,,,,eac7fb28-f433-4fa2-adbc-3277d7878619,115,,,"[30.1, 17.1]",3802948,2,,True,,,1.9467573,,Left Foot,,,"[24.1, 32.3]",,Ground Pass,,16.341358,,,,Sergio Ramos García,5201.0,,,,,,1,From Free Kick,Presnel Kimpembe,2999.0,Left Back,7,Paris Saint-Germain,131,['96aeafb6-b9de-48b7-aa60-a1aa5a8dc053'],15,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:15.162,Pass,
,,,,,,,,,,,,,,,,,2.131534,,,,,,,,,,,,,76945c14-1eaa-4f68-b299-0859783d6ad9,117,,,"[21.7, 32.2]",3802948,2,,,,,1.1982069,,Right Foot,,,"[32.8, 60.6]",,Ground Pass,,30.49213,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Left Center Back,7,Paris Saint-Germain,131,['41ecfd29-6439-4f1c-ba7b-5bf2ddc15575'],18,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:18.446,Pass,
,,,,,,,,,,,,,,,,,1.173419,,,,,,,,,,,,,aa481f60-5743-4b44-a782-dc728e692e0e,120,,,"[33.3, 63.5]",3802948,2,,,,,0.76548046,,Left Foot,,,"[46.1, 75.8]",,Ground Pass,,17.751902,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Free Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,7,Paris Saint-Germain,131,['00547054-c504-4013-8242-fb36517a4636'],21,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:21.381,Pass,
,,,,,,,,,,,,,,,,,0.843212,,,,,,,,,,,,,e0b8d9ae-91a0-4907-823c-3a11f1b08299,123,,,"[46.1, 75.1]",3802948,2,,,,,-0.9525,,Left Foot,,,"[53.0, 65.4]",,Ground Pass,,11.903781,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,7,Paris Saint-Germain,131,['c2e9d2b7-9a5b-401a-b907-88eafef25975'],23,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:23.420,Pass,
,,,,,,,,,,,,,,,,,1.181138,,,,,,,,,,,,,9fce1aaf-0415-4846-be33-5d9b2c36ff77,125,,,"[52.7, 65.6]",3802948,2,,,,,-2.9963953,,Left Foot,,,"[31.5, 62.5]",,Low Pass,,21.425451,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,7,Paris Saint-Germain,131,['d1a5d22d-728c-4dba-b6b1-16b5ab99a394'],24,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:24.263,Pass,
