50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.253774,,,,,,,,,,,6a77dcfd-e16b-4cd0-a5dc-b55042ba9abc,16,,"[23.7, 34.3]",3802699,0,,,,,-1.5342273,,Right Foot,,,,"[24.3, 17.9]",,Ground Pass,,16.410973,,,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['e6a21a51-0679-48af-88ba-33694f68ff55'],9,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:09.504,Pass,
,,,,,,,,,,,,,,,,,1.251431,,,,,,,,,,,11b9e5d4-8de6-412f-be08-9667b7cb475d,20,,"[24.1, 16.5]",3802699,0,,,,,-1.2268273,,Left Foot,,,,"[28.9, 3.1]",,Ground Pass,,14.233763,,,,,Juan Bernat Velasco,15651.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,"['42a25248-2b3b-4a59-a9b2-413063b5cf67', 'f9a539f7-1811-4afc-b0f8-44b84b61e73a']",11,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:11.742,Pass,True
,,,,,,,,,,,,,,,,,1.275936,,,,,,,,,,,8b39084c-fe11-4f1f-a0b3-463427e89cfc,24,,"[29.3, 2.6]",3802699,0,,,,,2.6757128,,Left Foot,,,,"[11.4, 11.6]",,Ground Pass,,20.03522,,,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Juan Bernat Velasco,15651.0,Left Back,2,Paris Saint-Germain,131,['d4adcd23-6b5f-49a9-846d-fc699bdcc9de'],13,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:13.702,Pass,
,,,,,,,,,,,,,,,,,1.308835,,,,,,,,,,,c56db12b-e5fc-40fc-9e07-8f8f2e247619,27,,"[11.4, 11.6]",3802699,0,,,,,1.9077228,,Left Foot,,,,"[5.2, 29.3]",,Ground Pass,,18.754467,,,,,Gianluigi Donnarumma,7036.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['d05965e8-e871-4fc1-b7e8-3b8f566a8d3c'],15,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:15.489,Pass,
,,,,,,,,,,,,,,,,,4.153718,,,,,,,,,,,defd3899-e71e-4b61-b5db-0f2cc51d2f68,30,,"[5.0, 38.6]",3802699,0,,,,,0.71111023,,Right Foot,,,,"[44.7, 72.8]",,High Pass,,52.399715,,,,,Georginio Wijnaldum,3567.0,,,,,,1,From Kick Off,Gianluigi Donnarumma,7036.0,Goalkeeper,2,Paris Saint-Germain,131,['66bf1d47-c6c3-4177-9254-e4fbd40062ba'],19,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:19.142,Pass,
,,,,,,,,,,,,,,,,,2.116205,,,,,,,,,,,f0e9f3a1-52c8-4dc1-933b-636497bb1584,35,,"[69.8, 0.1]",3802699,0,,,,,1.964247,,,,,,"[58.8, 26.6]",,Low Pass,,28.692333,,,,,Miguel Ângelo da Silva Rocha,3154.0,,,,,Throw-in,1,From Throw In,Reinildo Isnard Mandava,10848.0,Left Back,3,Lille,143,['4ae7ea23-18cb-4b5b-8b3e-2bfe8b268d4e'],36,,,,,,,,,,,,,,,,,,Lille,143,00:00:36.233,Pass,
,,,,,,,,,,,,,,,,,0.845,,,,,,,,,,,846a15aa-3d8b-4b56-ad92-117e5038103d,42,,"[62.4, 38.3]",3802699,0,,,,,-0.86630225,,Right Foot,,,,"[65.8, 34.3]",,Ground Pass,,5.249762,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,4,Paris Saint-Germain,131,['2847a850-86ec-4b27-accd-e5dab136a626'],40,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:40.259,Pass,
,,,,,,,,,,,,,,,,,1.123928,,,,,,,,,,,d40a0c77-9101-4f27-9701-54b89eebdd3c,45,,"[92.7, 47.1]",3802699,0,,,,,0.93865836,,Right Foot,,,,"[97.9, 54.2]",,Ground Pass,,8.800569,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,4,Paris Saint-Germain,131,['a8ed6860-86ba-433c-a5d9-f175e68dcbe7'],44,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:44.157,Pass,
,,,,,,,,,,,,,,,,,0.709239,,,,,,,,,,,f603e5c0-cbd8-4d83-8c61-fca4e0c8cc5b,52,,"[19.9, 35.0]",3802699,0,,,,,-0.43984258,,Right Foot,,,,"[26.7, 31.8]",,Ground Pass,,7.515318,,,,,Renato Júnior Luz Sanches,3593.0,,,,,Recovery,1,Regular Play,Miguel Ângelo da Silva Rocha,3154.0,Right Center Midfield,5,Lille,143,"['8d149bc7-8ec7-43c5-918b-2b97ead9f9ee', 'e480cda0-4b74-42e1-911c-eea5e6f897ec']",47,,,,,,,,,,,,,,,,,,Lille,143,00:00:47.136,Pass,True
,,,,,,,,,,,,,,,,,1.769894,,,,,,,,,,,d3a1f25d-3c45-4215-915a-5a4e64594f37,55,,"[31.4, 31.9]",3802699,0,,,,,0.7405303,,Right Foot,,,,"[57.0, 55.3]",,Ground Pass,,34.683136,,,,,Nanitamo Jonathan Ikoné,3007.0,,,,,,1,Regular Play,Renato Júnior Luz Sanches,3593.0,Left Center Midfield,5,Lille,143,['27291b43-78cb-4c46-9817-db338ac9a571'],49,,,,,,,,,,,,,,,,,,Lille,143,00:00:49.163,Pass,
,,,,,,,,,,,,,,,,,2.174322,,,,,,,,,,,156c9dd1-3b6f-4df9-8a07-ed2a306c34be,62,,"[92.7, 58.4]",3802699,0,,,,,-1.1414125,2a199e1c-b22d-4676-825a-3b8526182247,Right Foot,,,,"[105.2, 31.1]",,Ground Pass,,30.025656,,,,,Burak Yılmaz,11086.0,True,,,,,1,Regular Play,Nanitamo Jonathan Ikoné,3007.0,Right Midfield,5,Lille,143,['89edc917-32de-4599-b6be-9f8c93ed7b08'],54,,,,,,,,,,,,,,,,,,Lille,143,00:00:54.207,Pass,
,,,,,,,,,,,,,,,,,1.240837,,,,,,,,,,,ca88f982-6d0d-4bf3-93e5-2b5873c5bc84,66,,"[120.0, 80.0]",3802699,1,,,,,-2.6029685,,Right Foot,,,,"[111.8, 75.1]",,Ground Pass,,9.552486,,,,,Nanitamo Jonathan Ikoné,3007.0,,,,,Corner,1,From Corner,Renato Júnior Luz Sanches,3593.0,Left Center Midfield,6,Lille,143,['eb22ca8c-c8b9-4ed0-a98c-3bdf2a7d3aba'],33,,,,,,,,,,,,,,,,,,Lille,143,00:01:33.001,Pass,
,,,,,,,,,,,,,,,,,1.669623,,,,,,,,,,,04bf5702-ae2d-4a5a-8bb4-687b7fc8bb3c,69,,"[116.1, 76.5]",3802699,1,,,,,-1.9747144,,Left Foot,,True,,"[105.5, 51.7]",,Ground Pass,,26.970354,,,,,Mehmet Zeki Çelik,10349.0,,,,,,1,From Corner,Nanitamo Jonathan Ikoné,3007.0,Right Midfield,6,Lille,143,['fdd28a6c-6b2a-4241-a705-1064586da48f'],36,,,,,,,,,,,,,,,,,,Lille,143,00:01:36.147,Pass,
,,,,,,,,,,,,,,,,,0.441588,,,,,,,,,,,a29163be-bc50-47c9-98c4-9431c99d3b5c,73,,"[105.4, 52.5]",3802699,1,,,,,0.41368923,,Right Foot,,,,"[109.5, 54.3]",,Ground Pass,,4.4777226,,,Incomplete,,Miguel Ângelo da Silva Rocha,3154.0,,,,,,1,From Corner,Mehmet Zeki Çelik,10349.0,Right Back,6,Lille,143,"['3994f3d4-65b2-4189-a991-3191dee083fa', '51b2b5a2-1768-4c29-9e17-f3b10da555dc', '786e5a9b-8260-4c53-9f3f-b263c3ed7750']",37,,,,,,,,,,,,,,,,,,Lille,143,00:01:37.856,Pass,True
,,,,,,,,,,,,,,,,,1.485517,,,,,,,,,,,91e6ed28-aaef-40a3-8832-e021d3534e23,81,,"[13.2, 37.6]",3802699,1,,,,,-0.65042144,,Left Foot,,,,"[36.2, 20.1]",,High Pass,,28.900692,,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,Recovery,1,From Corner,Thilo Kehrer,8511.0,Right Back,6,Lille,143,"['33d8243c-3443-4efb-8f21-f0758004b093', 'd0433071-bb96-43ea-b4f5-594caf2227e7']",40,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:40.735,Pass,
,,,,,,,,,,,,,,,,,2.343738,,,,,,,,,,,d0433071-bb96-43ea-b4f5-594caf2227e7,83,,"[83.9, 60.0]",3802699,1,,,,,-2.5170567,,Left Foot,,,,"[68.5, 48.9]",,Low Pass,,18.983414,,,,,Reinildo Isnard Mandava,10848.0,,,,,Recovery,1,From Corner,José Miguel da Rocha Fonte,3960.0,Right Center Back,6,Lille,143,"['7c7fdc4f-0ef2-4879-933d-f0542fc27ba8', '91e6ed28-aaef-40a3-8832-e021d3534e23']",42,,,,,,,,,,,,,,,,,,Lille,143,00:01:42.221,Pass,
,,,,,,,,,,,,,,,,,1.03566,,,,,,,,,,,5a2dbf86-a21c-4bb1-a393-70bfa32a8392,86,,"[63.1, 54.8]",3802699,1,,,,,1.4324454,,Left Foot,,,,"[65.3, 70.6]",,Ground Pass,,15.952429,,,,,José Miguel da Rocha Fonte,3960.0,,,,,,1,From Corner,Reinildo Isnard Mandava,10848.0,Left Back,6,Lille,143,['5d593d32-70dd-4deb-b1b5-42cdbbb7439c'],45,,,,,,,,,,,,,,,,,,Lille,143,00:01:45.654,Pass,
,,,,,,,,,,,,,,,,,2.401281,,,,,,,,,,,6c9cf517-4975-43b4-b850-be285923fb74,89,,"[70.2, 75.6]",3802699,1,,,,,-0.6751748,,Right Foot,,,,"[98.3, 53.1]",,High Pass,,35.998055,,,Incomplete,,Jonathan David,23640.0,,,,,,1,From Corner,José Miguel da Rocha Fonte,3960.0,Right Center Back,6,Lille,143,"['221d4d77-cdd0-4289-a8e8-533b5b9b55b9', '39261913-6434-436c-b862-7b4b2dd875d0']",48,,,,,,,,,,,,,,,,,,Lille,143,00:01:48.454,Pass,
,,,,,,,,,,,True,,,,,,1.393476,,,,,,,,,,,221d4d77-cdd0-4289-a8e8-533b5b9b55b9,91,,"[21.8, 27.0]",3802699,1,,,,,-0.47469687,,Head,,,,"[36.2, 19.6]",,Low Pass,,16.19012,,,,,Georginio Wijnaldum,3567.0,,,,,Interception,1,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,7,Paris Saint-Germain,131,"['6c9cf517-4975-43b4-b850-be285923fb74', 'ee6e0b76-c731-40b1-b17a-69e90524b174']",50,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:50.856,Pass,
,,,,,,,,,,,,,,,,,0.681129,,,,,,,,,,,fd0ba4ba-114a-4291-98c3-e884bf24bfc8,93,,"[35.7, 20.3]",3802699,1,,,,,2.2352917,,Right Foot,,,,"[31.0, 26.3]",,Low Pass,,7.62168,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Right Center Midfield,7,Paris Saint-Germain,131,['70b10b77-9a83-40fd-a812-eb588d6b9d3d'],52,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:52.249,Pass,
,,,,,,,,,,,,,,,,,2.511582,,,,,,,,,,,fd9f655b-3946-46d2-b9c9-796529f757f0,96,,"[31.4, 35.3]",3802699,1,,,,,1.1884668,,Right Foot,,,,"[46.6, 73.1]",,Ground Pass,,40.741627,,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,7,Paris Saint-Germain,131,['1aead00e-2549-45cc-98e4-8b33fdf5e933'],55,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:55.927,Pass,
,,,,,,,,,,,,,,,,,2.282726,,,,,,,,,,,c1426dc3-f319-4d4d-ac2d-485cac92eeb3,102,,"[27.2, 80.0]",3802699,2,,True,,,-1.9022318,,,,,,"[18.7, 55.3]",,Low Pass,,26.12164,,,,,Marcos Aoás Corrêa,4372.0,,,,,Throw-in,1,From Throw In,Thilo Kehrer,8511.0,Right Back,8,Paris Saint-Germain,131,['5e4eade9-8722-4094-9ca8-b23d21035675'],2,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:02.932,Pass,
,,,,,,,,,,,,,,,,,1.298876,,,,,,,,,,,c31ac817-685e-4d19-a16e-ce64a2f3c558,104,,"[21.7, 54.6]",3802699,2,,,,,-1.3258177,,Right Foot,,,,"[29.1, 25.0]",,Ground Pass,,30.510983,,,,,Presnel Kimpembe,2999.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,8,Paris Saint-Germain,131,['73b23d9f-a1da-4a51-b13f-9c7309deec55'],7,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:07.332,Pass,
,,,,,,,,,,,,,,,,,1.143249,,,,,,,,,,,59e30bfb-8851-4307-a4e1-c8426fc1ba57,107,,"[38.8, 20.8]",3802699,2,,,,,-1.0787011,,Left Foot,,,,"[49.2, 1.4]",,Ground Pass,,22.011814,,,,,Juan Bernat Velasco,15651.0,,,,,,1,From Throw In,Presnel Kimpembe,2999.0,Left Center Back,8,Paris Saint-Germain,131,['401531b2-ac8b-45ec-8512-7699a913163f'],11,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:11.709,Pass,
,,,,,,,,,,,,,,,,,0.831846,,,,,,,,,,,6cafbb61-38d8-41e4-a722-4f39d811b3d8,110,,"[49.6, 3.0]",3802699,2,,,,,-0.10727885,,Left Foot,,,,"[56.1, 2.3]",,Ground Pass,,6.537584,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Juan Bernat Velasco,15651.0,Left Back,8,Paris Saint-Germain,131,['43e19278-ddaa-4fa1-90a5-d14d54f78333'],13,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:13.620,Pass,
,,,,,,,,,,,,,,,,,0.217227,,,,,,,,,,,7dbc441f-5460-4e99-a1c5-e2bee1cfc3da,114,,"[55.5, 3.3]",3802699,2,,,,,2.9639964,,Right Foot,,,,"[51.6, 4.0]",,Ground Pass,,3.9623225,,,Incomplete,,Juan Bernat Velasco,15651.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,8,Paris Saint-Germain,131,"['9215c297-4866-4ad6-9621-21a085484377', 'e0f5e2cd-bb92-4511-9bc1-5cc1d2042220']",14,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:14.787,Pass,
,,,,,,,,,,,,,,,,,1.104291,,,,,,,,,,,1abd21ac-49b2-47c2-adda-2f6d54dba502,117,,"[44.5, 0.1]",3802699,2,,True,,,2.8023,,,,,,"[32.6, 4.3]",,Low Pass,,12.61943,,,,,Presnel Kimpembe,2999.0,,,,,Throw-in,1,From Throw In,Juan Bernat Velasco,15651.0,Left Back,9,Paris Saint-Germain,131,['cc90f075-aa94-4b1a-b9bc-667888c77343'],20,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:20.723,Pass,
,,,,,,,,,,,,,,,,,1.834918,,,,,,,,,,,2851bd93-c43a-4ddd-a039-6cfb937466ec,119,,"[39.5, 8.5]",3802699,2,,,,,2.071464,,Left Foot,,,,"[30.8, 24.4]",,Ground Pass,,18.124569,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Throw In,Presnel Kimpembe,2999.0,Left Center Back,9,Paris Saint-Germain,131,['bab6c9e4-fa91-423b-9d60-7c60df6fc64e'],25,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:25.758,Pass,
,,,,,,,,,,,,,,,,,1.000943,,,,,,,,,,,a1959820-73d6-46e2-928e-b0c2c8503a0e,122,,"[40.4, 23.9]",3802699,2,,,,,-1.4364749,,Right Foot,,,,"[41.9, 12.8]",,Ground Pass,,11.200892,,,,,Presnel Kimpembe,2999.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,9,Paris Saint-Germain,131,['bd4aff8c-b4c0-42be-957a-e9a7b6b6f2de'],32,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:32.094,Pass,
,,,,,,,,,,,,,,,,,1.260137,,,,,,,,,,,90064b67-5a43-42d7-9568-b154cbf3ac83,126,,"[45.9, 9.7]",3802699,2,,,,,-1.0598468,,Right Foot,,,,"[49.6, 3.1]",,Ground Pass,,7.566373,,,,,Juan Bernat Velasco,15651.0,,,,,,1,From Throw In,Presnel Kimpembe,2999.0,Left Center Back,9,Paris Saint-Germain,131,"['4a381b3f-fa1f-4ad4-a89e-7c39285673b2', 'e8e34e69-4f28-4bc3-a7d8-7e43dec9bfc1']",34,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:34.611,Pass,True
,,,,,,,,,,,,,,,,,1.474866,,,,,,,,,,,4992f6b7-6a2d-47a0-a4af-f00dea076c94,129,,"[49.6, 3.5]",3802699,2,,,,,2.6428158,,Left Foot,,,,"[37.3, 10.2]",,Ground Pass,,14.006427,,,,,Presnel Kimpembe,2999.0,,,,,,1,From Throw In,Juan Bernat Velasco,15651.0,Left Back,9,Paris Saint-Germain,131,['cca0e6c8-c818-41e4-96a7-d17e16fea71e'],37,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:37.309,Pass,
