ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.072674,,,,,,,,,,,,,ee179739-c928-4342-b27c-0f0e11b1a975,17,,"[41.6, 31.8]",3802793,0,,,,,-1.2521417,,Left Foot,,,,"[44.8, 22.1]",Ground Pass,,10.214206,,,Eric Junior Dina Ebimbe,28346.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['ebb12f5b-f9be-4f72-b4d1-9bb432f10921'],12,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:12.636,Pass,
,,,,,,,,,,,,,,,,1.042846,,,,,,,,,,,,,599b2133-7b3a-414e-b55b-5a4da058ad1f,20,,"[51.1, 17.5]",3802793,0,,,,,-1.0967685,,Right Foot,,,,"[57.0, 6.0]",Ground Pass,,12.925169,,,Nuno Mendes,41092.0,,,,,,1,From Kick Off,Eric Junior Dina Ebimbe,28346.0,Left Center Midfield,2,Paris Saint-Germain,131,['9791c5dc-b6b6-48eb-ba34-29b5261fed2e'],15,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:15.354,Pass,
,,,,,,,,,,,,,,,,1.745056,,,,,,,,,,,,,96388d0a-527d-4020-8732-efe32510c7bd,23,,"[56.5, 4.9]",3802793,0,,,,,2.5813992,,Left Foot,,,,"[39.6, 15.5]",Ground Pass,,19.949186,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Back,2,Paris Saint-Germain,131,['adddadca-3393-4f54-a55f-210a5a6c4ddf'],16,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:16.484,Pass,
,,,,,,,,,,,,,,,,1.529647,,,,,,,,,,,,,be4eba2c-5380-4a26-8ec8-b6fbcc8afb47,26,,"[43.4, 34.0]",3802793,0,,,,,1.6998055,,Left Foot,,,,"[41.0, 52.5]",Ground Pass,,18.655025,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['dd738fb3-e1d4-4c8b-bef4-d63ff5b61d76'],22,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:22.412,Pass,
,,,,,,,,,,,,,,,,1.281371,,,,,,,,,,,,,53ff68f7-d907-44bb-9a60-39787e62b3de,29,,"[38.9, 60.0]",3802793,0,,,,,1.1098012,,Right Foot,,,,"[46.4, 75.1]",Ground Pass,,16.860012,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['ee79f278-5086-469a-ac65-4e37a95cddf8'],24,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:24.571,Pass,
,,,,,,,,,,,,,,,,1.509838,,,,,,,,,,,,,a59f3cdc-e067-48a6-921c-f664056fd574,32,,"[47.7, 74.6]",3802793,0,,,,,-2.138098,,Right Foot,,,,"[40.5, 63.3]",Ground Pass,,13.398881,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['8e0a6521-add3-47b2-af22-8b46d35edea8'],27,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:27.182,Pass,
,,,,,,,,,,,,,,,,1.33288,,,,,,,,,,,,,e58d270b-0c65-4526-8b40-87b1ab69a910,35,,"[45.2, 53.4]",3802793,0,,,,,-1.3451345,,Right Foot,,,,"[51.1, 27.7]",Ground Pass,,26.368542,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['aaf7ac94-85f0-48a0-add2-b1cb01095548'],30,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:30.294,Pass,
,,,,,,,,,,,,,,,,1.259385,,,,,,,,,,,,,23a146ee-37a6-4f6e-a171-56febfd87381,38,,"[52.5, 23.0]",3802793,0,,,,,-1.0584068,,Left Foot,,,,"[62.4, 5.4]",Ground Pass,,20.193316,,,Nuno Mendes,41092.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['385332d9-2963-4be1-955e-3008462876ce'],32,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:32.922,Pass,
,,,,,,,,,,,,,,,,0.996586,,,,,,,,,,,,,63e3bae0-5a0e-4a12-8963-1ba84cffebbc,41,,"[63.1, 6.0]",3802793,0,,,,,-0.27444857,,Left Foot,,,,"[73.4, 3.1]",Ground Pass,,10.700467,,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Back,2,Paris Saint-Germain,131,['735f762e-029c-4fc9-9910-70f1b4de1278'],34,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:34.695,Pass,
,,,,,,,,,,,,,,,,0.78376,,,,,,,,,,,,,570688e9-e194-4057-93e0-021715074cef,44,,"[74.6, 3.8]",3802793,0,,,,,2.1553977,,Right Foot,,,,"[70.1, 10.6]",Ground Pass,,8.15414,Incomplete,,Nuno Mendes,41092.0,,,,,,1,From Kick Off,Kylian Mbappé Lottin,3009.0,Left Wing,2,Paris Saint-Germain,131,"['0840b813-5ddf-48e9-9a22-bb1e3e1d6c1d', '2141c89f-f5e2-4ec2-95fb-baaa9f7cfbfb']",35,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:35.766,Pass,
,,,,,,,,,,,,,,,,1.02705,,,,,,,,,,,,,8a32c56b-0e2f-44c7-a3d6-2eafeaa18793,50,,"[59.0, 8.5]",3802793,0,,,,,3.1112988,,Left Foot,,,,"[49.1, 8.8]",Ground Pass,,9.904545,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Back,2,Paris Saint-Germain,131,['9a407e85-ec52-48d5-b1ea-429db836fbec'],39,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:39.726,Pass,
,,,,,,,,,,,,,,,,1.443886,,,,,,,,,,,,,623d9fd7-992e-4578-8781-55ed20ad0490,53,,"[45.2, 17.5]",3802793,0,,,,,1.8847951,,Left Foot,,,,"[38.9, 36.9]",Ground Pass,,20.397305,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['40acb241-657f-4091-ad00-80a4029844a4'],42,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:42.767,Pass,
,,,,,,,,,,,,,,,,1.505534,,,,,,,,,,,,,a95bd6cb-93f7-40c9-990c-e424d9b2657a,56,,"[40.1, 40.8]",3802793,0,,,,,1.337736,,Right Foot,,,,"[44.8, 60.6]",Ground Pass,,20.350183,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['f4de482d-959a-4601-a9ea-caef0388940c'],45,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:45.674,Pass,
,,,,,,,,,,,,,,,,1.357139,,,,,,,,,,,,,89755f8d-9e65-4824-8607-a5df5014196b,59,,"[43.9, 60.9]",3802793,0,,,,,0.81432897,,Left Foot,,,,"[59.0, 76.9]",Ground Pass,,22.000227,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['6ee6440c-b1fd-47ef-8065-97a71bf9d145'],48,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:48.023,Pass,
,,,,,,,,,,,,,,,,1.813703,,,,,,,,,,,,,89bad8f3-d473-424b-a998-0ecef91fda08,62,,"[57.0, 73.7]",3802793,0,,,,,-2.5948038,,Right Foot,,,,"[34.0, 59.7]",Ground Pass,,26.925823,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Back,2,Paris Saint-Germain,131,['645c3ac5-7795-4e9d-9f00-8e23fcab79c0'],50,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:50.830,Pass,
,,,,,,,,,,,,,,,,2.089952,,,,,,,,,,,,,148a72ff-bb7b-4503-94c3-95440a5701b2,65,,"[33.1, 54.3]",3802793,0,,,,,-1.3813846,,Right Foot,,,,"[40.5, 15.7]",Ground Pass,,39.302925,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['3fda9067-68b5-42b8-8977-7a073ca49198'],54,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:54.263,Pass,
,,,,,,,,,,,,,,,,1.201497,,,,,,,,,,,,,dc57a1ba-7a48-45fc-92da-97b0200db630,68,,"[50.9, 15.5]",3802793,0,,,,,-0.5915997,,Left Foot,,,,"[63.7, 6.9]",Ground Pass,,15.420765,,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['f881f086-be71-40c8-a94f-d8a27b5c65f7'],58,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:58.492,Pass,
,,,,,,,,,,,,,,,,1.211352,,,,,,,,,,,,,8411d927-17b4-437a-85ff-3e77d2c25116,71,,"[62.6, 11.5]",3802793,1,,,,,2.3561945,,Right Foot,,,,"[51.1, 23.0]",Ground Pass,,16.263456,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Kick Off,Kylian Mbappé Lottin,3009.0,Left Wing,2,Paris Saint-Germain,131,['118149a4-11a4-4610-bb45-ae18dd546d1b'],3,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:03.200,Pass,
,,,,,,,,,,,,,,,,1.560331,,,,,,,,,,,,,ba872e7d-476c-4abc-81f5-87a39aad62db,74,,"[50.9, 28.4]",3802793,1,,,,,1.5707964,,Right Foot,,,,"[50.9, 56.8]",Ground Pass,,28.4,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['158fb10b-8ecc-471b-89e2-3adbdcc1aa2b'],5,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:05.525,Pass,
,,,,,,,,,,,,,,,,1.312407,,,,,,,,,,,,,f6be6da7-2f70-4ef1-8b6f-45352ee3a0ef,77,,"[51.8, 57.2]",3802793,1,,,,,0.7741627,,Left Foot,,,,"[69.8, 74.8]",Ground Pass,,25.174591,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['64e8d817-72d2-4803-84f8-9a194a86544b'],8,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:08.526,Pass,
,,,,,,,,,,,,,,,,3.964569,,,,,,,,,,,,,c60cbfab-858b-466d-b295-465de93e1a85,80,,"[65.3, 76.4]",3802793,1,,,,,-0.4330209,,Left Foot,,,,"[117.0, 52.5]",High Pass,,56.957,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,Through Ball,True,,1,From Kick Off,Ángel Fabián Di María Hernández,2995.0,Right Wing,2,Paris Saint-Germain,131,"['1b8b9973-a11e-4ae2-a2cb-78d056205214', '4d0abb79-fad5-47fa-9918-d07a6d11a1d3']",11,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:11.157,Pass,
,,,,,,,,,,,,,,,,3.287329,,,,,,,,,,,,,6e7c71f2-cb28-440a-b502-08d5baf223a9,83,,"[12.4, 36.2]",3802793,1,,True,,,0.22807306,,Drop Kick,,,,"[69.7, 49.5]",High Pass,,58.823296,Incomplete,,Andy Delort,3038.0,,,,,,1,From Kick Off,Walter Daniel Benítez,3360.0,Goalkeeper,2,Paris Saint-Germain,131,"['9158d9a3-5329-4981-a85b-08fa1bcf0a8a', 'e1e35b9f-15c1-4fe6-85c7-36d113ad6a00']",28,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:28.256,Pass,
,,,,,,,,,,,,,,,,1.848551,,,,,,,,,,,,,9158d9a3-5329-4981-a85b-08fa1bcf0a8a,86,,"[50.4, 30.6]",3802793,1,,,,True,1.2990042,,,,,,"[53.8, 42.8]",High Pass,,12.664912,Incomplete,,Idrissa Gana Gueye,3436.0,,,,,Recovery,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,"['2fea5661-ccc0-430f-b315-bfe32df37f04', '6e7c71f2-cb28-440a-b502-08d5baf223a9', '7682110f-1001-4fa9-8ef0-f7807e057e54', 'ed5989c5-ff5c-4506-88b2-09dcb92207ef']",31,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:31.543,Pass,True
,,,,,,,,,,,,,,,,3.162829,,,,,,,,,,,,,7682110f-1001-4fa9-8ef0-f7807e057e54,88,,"[66.3, 37.3]",3802793,1,,,,,1.1203929,,Head,,,,"[81.0, 67.7]",High Pass,,33.76759,Incomplete,,Hichem Boudaoui,32015.0,,,,,Recovery,1,From Kick Off,Justin Kluivert,8063.0,Left Midfield,2,Paris Saint-Germain,131,"['1410f016-d552-4630-8717-08d8d3b151f6', '7ee2b2f9-8ce3-49bb-9fe6-9f83f225b083', '9158d9a3-5329-4981-a85b-08fa1bcf0a8a']",33,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:33.391,Pass,
,,,,,,,,,,,,,,,,2.670822,,,,,,,,,,,,,dea1e043-7cb8-4b43-aef9-40e8f7675e96,92,,"[31.5, 8.5]",3802793,1,,,,,2.5421915,,Left Foot,,,,"[9.4, 23.6]",Ground Pass,,26.766024,,,Gianluigi Donnarumma,7036.0,,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Back,2,Paris Saint-Germain,131,['ae045bcc-8b67-487f-970d-24d66680b020'],37,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:37.764,Pass,
,,,,,,,,,,,,,,,,1.452494,,,,,,,,,,,,,1260494a-2c7a-4ed0-8ba3-ef16a8ffb468,95,,"[10.5, 35.1]",3802793,1,,,,,1.2967623,,Right Foot,,,,"[16.6, 56.8]",Ground Pass,,22.541073,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Gianluigi Donnarumma,7036.0,Goalkeeper,2,Paris Saint-Germain,131,['f9212825-3769-4498-9fcb-4099209b545e'],42,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:42.709,Pass,
,,,,,,,,,,,,,,,,1.458326,,,,,,,,,,,,,c3ae800a-14bd-40c0-a19e-fbc5c609a47a,98,,"[34.4, 62.7]",3802793,1,,,,,-1.5350972,,Right Foot,,,,"[34.9, 48.7]",Ground Pass,,14.008925,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['5d7ecb37-2336-4b83-863a-5150b228bce5'],48,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:48.275,Pass,
,,,,,,,,,,,,,,,,1.172284,,,,,,,,,,,,,8785f79c-2336-4099-aeb6-6fd0c9d5a5d6,101,,"[38.2, 41.2]",3802793,1,,,,,-1.1232764,,Right Foot,,,,"[50.2, 16.2]",Ground Pass,,27.730848,,,Eric Junior Dina Ebimbe,28346.0,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['9044d783-d65a-4b68-8916-82f77c40acfb'],51,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:51.611,Pass,
,,,,,,,,,,,,,,,,0.888888,,,,,,,,,,,,,9d937cb2-130c-4873-a4df-87104ac0407a,104,,"[45.7, 10.1]",3802793,1,,,,,2.2545056,,Right Foot,,,,"[39.1, 18.2]",Ground Pass,,10.448445,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Eric Junior Dina Ebimbe,28346.0,Left Center Midfield,2,Paris Saint-Germain,131,['ddf80804-6066-4cf6-9ca0-0b49a5e537bd'],54,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:54.689,Pass,
,,,,,,,,,,,,,,,,0.965508,,,,,,,,,,,,,239e583f-dc2a-47a1-9daf-83740e840566,107,,"[39.1, 18.2]",3802793,1,,,,,-0.86544067,,Left Foot,,,,"[47.7, 8.1]",Ground Pass,,13.265368,,,Eric Junior Dina Ebimbe,28346.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['dc17bed0-a8a0-4682-8672-50149ab5fda0'],59,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:59.017,Pass,
,,,,,,,,,,,,,,,,1.403917,,,,,,,,,,,,,65bfbfcf-a5e0-4496-91e9-78d6a9f711f5,111,,"[43.7, 17.5]",3802793,2,,,,,1.2429109,,Right Foot,,,,"[52.0, 41.9]",Ground Pass,,25.773048,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Kick Off,Eric Junior Dina Ebimbe,28346.0,Left Center Midfield,2,Paris Saint-Germain,131,"['0188fc34-79c9-4ee0-b4ea-1678ab49c1a7', '0e721ec6-153e-408f-8d62-f56fdd411012']",3,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:03.559,Pass,True
