50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,2.332414,,,,,,,,,,,d37ea733-b620-4aff-a293-6fd0ce6f0f9d,18,,,"[56.3, 72.2]",3802690,0,,,,-2.117258,,Left Foot,,,,"[38.6, 43.1]",,Low Pass,,34.06024,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Ángel Fabián Di María Hernández,2995.0,Right Midfield,2,Paris Saint-Germain,131,"['6f9cfe3f-6c25-4ab2-bd09-60558d79e41a', 'd9f3a8fc-6de7-4e01-a65f-18e0b5a39e55']",9,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:09.808,Pass,True
,,,,,,,,,,,,,,,,,,,1.755428,,,,,,,,,,,1c759d1d-b544-4343-820c-33d5e02e5501,21,,,"[46.9, 31.8]",3802690,0,,,,-0.9216456,,Right Foot,,,,"[68.3, 3.6]",,Ground Pass,,35.400566,,,,Nuno Mendes,41092.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['0f715fa8-5cfd-4ff0-bc7c-7925ce4c446a'],14,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:14.124,Pass,
,,,,,,,,,,,,,,,,,,,1.945207,,,,,,,,,,,aaee298d-5ee9-4523-b9e9-353d668f5aac,24,,,"[68.9, 3.8]",3802690,0,,,,2.9641678,,Left Foot,,,,"[54.4, 6.4]",,Ground Pass,,14.731259,,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Back,2,Paris Saint-Germain,131,['bac3e44e-56f9-4514-ba17-704b90858581'],17,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:17.332,Pass,
,,,,,,,,,,,,,,,,,,,1.957692,,,,,,,,,,,8fa28e4f-2c5a-46dd-a85e-d2573f0c68a7,27,,,"[54.6, 6.8]",3802690,0,,,,1.9313623,,Left Foot,,,,"[45.4, 31.2]",,Ground Pass,,26.076809,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['ab1b0c57-e4d2-4361-849e-6b5d8152d477'],19,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:19.345,Pass,
,,,,,,,,,,,,,,,,,,,1.972993,,,,,,,,,,,dbf6fa88-942e-402a-aa1d-f105a0167687,30,,,"[54.2, 36.1]",3802690,0,,,,-0.90536267,,Right Foot,,,,"[80.1, 3.1]",,Low Pass,,41.95009,,,,Nuno Mendes,41092.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['56aabe0c-7ea3-430d-a3fe-bb63e8fce14e'],24,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:24.273,Pass,
,,,,,,,,,,,,,,,,,,,2.233673,,,,,,,,,,,a72d0e03-36b9-4933-9b8f-79eca68ce01f,33,,,"[81.1, 4.6]",3802690,0,,,,2.9792902,,Left Foot,,,,"[64.0, 7.4]",,Ground Pass,,17.327723,,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Back,2,Paris Saint-Germain,131,['152369a3-903b-4a70-9b5f-7133e793e0b6'],27,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:27.705,Pass,
,,,,,,,,,,,,,,,,,,,1.645172,,,,,,,,,,,9b9f302f-079c-4880-a4dc-59087d908ed2,36,,,"[64.4, 21.3]",3802690,0,,,,2.077895,,Left Foot,,,,"[54.4, 39.3]",,Ground Pass,,20.59126,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['34d054ad-0dd4-4a1b-9039-390956e181f2'],31,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:31.299,Pass,
,,,,,,,,,,,,,,,,,,,1.530218,,,,,,,,,,,0477eb8f-a3d7-4740-9c89-6a4d7cf189ef,39,,,"[55.5, 40.8]",3802690,0,,,,1.5317917,,Left Foot,,,,"[56.3, 61.3]",,Ground Pass,,20.515604,,,,Ander Herrera Agüera,3606.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['9f457bc6-3f7a-40a2-8412-d636bdcf16df'],33,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:33.257,Pass,
,,,,,,,,,,,,,,,,,,,1.225316,,,,,,,,,,,5c12c17e-5be8-4df1-ab2c-1e9f43eeccc9,42,,,"[55.7, 64.3]",3802690,0,,,,0.6455758,,Right Foot,,,,"[71.1, 75.9]",,Ground Pass,,19.28004,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Kick Off,Ander Herrera Agüera,3606.0,Right Defensive Midfield,2,Paris Saint-Germain,131,['d82c1817-83f5-4044-af92-329a2b64626a'],35,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:35.711,Pass,
,,,,,,,,,,,,,,,,,,,0.608793,,,,,,,,,,,3e3f9345-81a8-41e7-80fe-c8507fca076c,45,,,"[71.1, 75.4]",3802690,0,,,,-1.856351,,Right Foot,,,,"[67.9, 64.5]",,Ground Pass,,11.360018,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Back,2,Paris Saint-Germain,131,['963b8619-ee04-4c0a-b623-090c6c469089'],37,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:37.824,Pass,
,,,,,,,,,,,,,,,,,,,1.297254,,,,,,,,,,,5565685e-70ca-4f73-bfab-f0c95c868fc5,47,,,"[68.1, 65.2]",3802690,0,,,,2.6382637,,Left Foot,,,,"[52.3, 73.9]",,Ground Pass,,18.036907,,,,Ander Herrera Agüera,3606.0,,,,,,1,From Kick Off,Ángel Fabián Di María Hernández,2995.0,Right Midfield,2,Paris Saint-Germain,131,['2baec761-75aa-43f5-814a-ad7f3b290ec3'],38,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:38.433,Pass,
,,,,,,,,,,,,,,,,,,,1.888732,,,,,,,,,,,c76ba4e4-610a-472b-9f76-a9d9462c0166,50,,,"[50.5, 72.4]",3802690,0,,,,-1.9366858,,Right Foot,,,,"[40.5, 46.3]",,Ground Pass,,27.950134,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Ander Herrera Agüera,3606.0,Right Defensive Midfield,2,Paris Saint-Germain,131,['3c42a472-e1e3-4431-acca-2b40712e974f'],40,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:40.945,Pass,
,,,,,,,,,,,,,,,,,,,2.347562,,,,,,,,,,,3c505988-fdce-4efe-9ae6-c0b9d999ad0e,53,,,"[43.1, 41.9]",3802690,0,,,,-0.9281798,,Right Foot,,,,"[70.2, 5.7]",,High Pass,,45.220016,,,,Nuno Mendes,41092.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['de3c9e94-bf2b-4b9d-85d3-0781ccab345a'],43,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:43.608,Pass,
,,,,,,,,,,,,,,,,,,,1.377617,,,,,,,,,,,10f18ebc-b013-4f2d-970b-5de452fd084b,56,,,"[69.4, 10.0]",3802690,0,,,,-3.0037856,,Left Foot,,,,"[55.7, 8.1]",,Ground Pass,,13.831124,,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Back,2,Paris Saint-Germain,131,['8ae7a3ef-dee2-4478-bfca-4059af29ff04'],48,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:48.554,Pass,
,,,,,,,,,,,,,,,,,,,1.329859,,,,,,,,,,,90e4e387-67b5-48c3-827c-dafea3d6eec5,60,,,"[66.6, 37.8]",3802690,0,,,,1.7671578,,Left Foot,,,,"[62.9, 56.4]",,Ground Pass,,18.964441,,,,Ander Herrera Agüera,3606.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['fdcc7ed7-351d-4d9d-a9ef-a3b5e54f9250'],54,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:54.181,Pass,
,,,,,,,,,,,,,,,,,,,1.156905,,,,,,,,,,,73f9d85d-56f2-4f73-9986-6cf93ae3a133,63,,,"[67.4, 59.0]",3802690,0,,,,-0.19204801,,Right Foot,,,,"[85.4, 55.5]",,Ground Pass,,18.33712,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Kick Off,Ander Herrera Agüera,3606.0,Right Defensive Midfield,2,Paris Saint-Germain,131,"['82915167-abd5-49b9-861b-13d64fe229fd', 'ea7107ee-e3ba-41f2-9805-1c6266d24f80']",56,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:56.436,Pass,
,,,,,,,,,,,,,,,,,,,0.69193,,,,,,,,,,,82915167-abd5-49b9-861b-13d64fe229fd,65,,,"[34.7, 24.6]",3802690,0,,,,-0.038941342,,Right Foot,,,,"[42.4, 24.3]",,Ground Pass,,7.705842,,,,Laurent Abergel,7260.0,,,,,Recovery,1,From Kick Off,Moritz Jenz,48500.0,Left Center Back,2,Paris Saint-Germain,131,"['73f9d85d-56f2-4f73-9986-6cf93ae3a133', 'd46604de-e137-4bc7-8074-ffed3cde6ade']",57,,,,,,,,,,,,,,,,,Lorient,165,00:00:57.593,Pass,
,,,,,,,,,,,,,,,,,,,1.204468,,,,,,,,,,,90cd9b22-746d-43dd-89d9-eaab2901f579,77,,,"[88.6, 48.7]",3802690,1,,,,-2.082652,,Left Foot,,,,"[78.6, 30.9]",,Ground Pass,,20.41666,,,,Idrissa Gana Gueye,3436.0,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,2,Paris Saint-Germain,131,['7cac3b93-2529-4bd2-a9f0-4d2eaaa0e517'],6,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:06.265,Pass,
,,,,,,,,,,,,,,,,,,,1.234583,,,,,,,,,,,450d3cf2-fe44-45dd-ae3d-ebaa49e53ba9,80,,,"[79.2, 29.0]",3802690,1,,,,-0.9733955,,Right Foot,,,,"[87.5, 16.8]",,Ground Pass,,14.755677,,,,Georginio Wijnaldum,3567.0,,,,,,1,From Kick Off,Idrissa Gana Gueye,3436.0,Left Defensive Midfield,2,Paris Saint-Germain,131,['8f67ec32-925d-4128-b4cd-8fbb6136122e'],8,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:08.113,Pass,
,,,,,,,,,,,,,,,,,,,1.706238,,,,,,,,,,,01f33ad0-5868-4421-a196-f687eeba551c,83,,,"[88.6, 16.8]",3802690,1,,,,-0.47835243,,Right Foot,,,,"[96.7, 12.6]",,Ground Pass,,9.124144,,,,Nuno Mendes,41092.0,,,,,,1,From Kick Off,Georginio Wijnaldum,3567.0,Left Midfield,2,Paris Saint-Germain,131,['92765b73-e8c6-46fe-b6c4-60ef0ff0a543'],10,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:10.006,Pass,
,,,,,,,,,,,,,,,,,,,1.081452,,,,,,,,,,,b664be07-4beb-434a-be56-51c98780ffec,86,,,"[101.7, 13.4]",3802690,1,,,,1.1234221,502223b6-9323-4811-9e58-58bd80141fd2,Left Foot,True,,,"[112.4, 35.7]",,Low Pass,,24.734186,,,,Mauro Emanuel Icardi Rivero,6987.0,True,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Back,2,Paris Saint-Germain,131,['42437b2f-1c27-4c8d-92d6-f379957b3e02'],12,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:12.470,Pass,
,,,,,,,,,,,,,,,,,,,5.583312,,,,,,,,,,,7151c9a1-b8e8-4654-89c3-ee38dc6b25fd,90,,,"[7.0, 44.1]",3802690,1,,,,0.16591349,,Right Foot,,,,"[91.8, 58.3]",,High Pass,,85.9807,,Incomplete,,Armand Lauriente,10688.0,,,,,Goal Kick,1,From Goal Kick,Paul Nardi,24021.0,Goalkeeper,3,Lorient,165,"['09f2fd39-5d13-4e83-9a0a-aa1b1ce100fc', '95641d1a-6835-4db4-a228-a20f9c86315f']",38,,,,,,,,,,,,,,,,,Lorient,165,00:01:38.194,Pass,
,,,,,,,,,,,,,,,,,,,1.10661,,,,,,,,,,,11705cba-b928-4d87-8629-8fa9ac84748b,96,,,"[33.6, 4.2]",3802690,1,,,,2.896614,,Left Foot,,,,"[26.8, 5.9]",,Ground Pass,,7.0092797,,Incomplete,,Marcos Aoás Corrêa,4372.0,,,,,Recovery,1,From Goal Kick,Nuno Mendes,41092.0,Left Back,3,Lorient,165,"['0a5ea60b-2939-430a-b84c-8a00c25fadb3', '25b970a5-2fb4-4aea-8c82-7e554b6e3145', '669d3d5a-33ed-49c7-92a8-c06e7a14f14f']",47,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:47.014,Pass,True
,,,,,,,,,,,,,,,,,,,1.163134,,,,,,,,,,,0976eef7-5314-4368-aa24-309f4b6c5589,104,,,"[120.0, 80.0]",3802690,2,,,,-1.722275,,Right Foot,,,,"[115.1, 47.9]",,High Pass,,32.471832,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Enzo Le Fée,24959.0,Left Midfield,4,Lorient,165,['a1fe24ee-677c-4f75-8c09-0d4ae5803287'],39,,,,,,,,,,,,,,,,,Lorient,165,00:02:39.999,Pass,
,,,,,,,,,,,,,,,,,,,1.199673,,,,,,,,,,,4bc07696-77bf-4345-b8fa-6cf2e0afa245,106,,,"[120.0, 80.0]",3802690,2,,,,-1.7688459,,Right Foot,,,,"[114.1, 50.6]",,High Pass,,29.986164,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Enzo Le Fée,24959.0,Left Midfield,5,Lorient,165,['9ef940f3-be14-4bf5-83c9-f6566a9916d2'],57,,,,,,,,,,,,,,,,,Lorient,165,00:02:57.740,Pass,
,,,,,,,,,,,,,,,,,,,0.752048,,,,,,,,,,,0611d8f3-4107-47b9-b7d2-ced0e14110ba,110,,,"[112.1, 72.7]",3802690,3,,,,-1.4201944,,Right Foot,True,,,"[116.0, 47.0]",,High Pass,,25.99423,,Incomplete,,,,,,,,,1,From Corner,Armand Lauriente,10688.0,Left Center Forward,5,Lorient,165,['14a00ab7-f021-4c27-9139-64b7218ee9c6'],2,,,,,,,,,,,,,,,,,Lorient,165,00:03:02.147,Pass,
,,,,,,,,,,,,,,,,,,,0.965052,,,,,,,,,,,4b666454-0d34-4992-b107-be6fe9d115e1,115,,,"[3.7, 13.6]",3802690,3,,,,1.677532,,Left Foot,,,,"[3.1, 19.2]",,Ground Pass,,5.632051,,,,Nuno Mendes,41092.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,6,Paris Saint-Germain,131,"['7534943e-cbd2-4230-8ebf-b772c75cf5d4', 'b8520b86-f752-408f-b2be-468311d97f97']",5,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:05.305,Pass,True
,,,,,,,,,,,,,,,,,,,0.954771,,,,,,,,,,,acb35114-043d-4e0c-9dea-bfd750b47919,119,,,"[2.2, 20.0]",3802690,3,,,,-1.2514671,,Left Foot,,,,"[6.3, 7.6]",,Ground Pass,,13.060245,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Nuno Mendes,41092.0,Left Back,6,Paris Saint-Germain,131,"['7c81b834-a494-45a8-986a-4aa7427f92b0', 'fe0c9a43-23a7-4e4a-99ac-090ca194cf70']",8,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:08.154,Pass,True
,,,,,,,,,,,,,,,,,,,0.750956,,,,,,,,,,,abbb1fc4-79a6-41cd-9df4-d61f1e5170d7,123,,,"[15.5, 1.0]",3802690,3,,,,0.11870534,,Left Foot,,,,"[26.4, 2.3]",,Low Pass,,10.977249,,Incomplete,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,6,Paris Saint-Germain,131,"['518e2f71-b6ca-4ce4-a464-85c24cc9bcc4', 'a1b0bd8c-8548-49e3-b121-9242a44772b2', 'ac4e0416-c0b3-4849-8d0a-f7784711ff87']",12,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:12.563,Pass,True
,,,,,,,,,,,,,,,,,,,1.211711,,,,,,,,,,,a1b0bd8c-8548-49e3-b121-9242a44772b2,125,,,"[93.7, 77.8]",3802690,3,,,,-0.04647813,,Other,,,,"[102.3, 77.4]",,High Pass,,8.609298,,,,Armand Lauriente,10688.0,,,,,Recovery,1,Regular Play,Houboulang Mendes,9361.0,Right Back,7,Lorient,165,"['5d1335f0-c14b-4e52-90be-3b7a733e7d0f', 'abbb1fc4-79a6-41cd-9df4-d61f1e5170d7']",13,,,,,,,,,,,,,,,,,Lorient,165,00:03:13.314,Pass,
,,,,,,,,,,,,,,,,,,,0.882803,,,,,,,,,,,6a38529a-c00e-4ed6-aea5-a6a6badac4e4,128,,,"[102.9, 73.5]",3802690,3,,,,0.8836721,,Right Foot,,,,"[106.1, 77.4]",,Ground Pass,,5.0447993,,,,Enzo Le Fée,24959.0,,,,,,1,Regular Play,Armand Lauriente,10688.0,Left Center Forward,7,Lorient,165,['73868091-a3d3-4f7c-9731-f61e8d78d17b'],18,,,,,,,,,,,,,,,,,Lorient,165,00:03:18.114,Pass,
