ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.5152,,,,,,,,,,,,,b7ded204-803a-47c5-9c8a-a19d78392508,1959,,,"[66.6, 15.6]",3802805,35,,,,,2.0426574,,Right Foot,,,,"[56.7, 35.0]",,Ground Pass,,21.780037,,,Pablo Paulino Rosario,8534.0,,,,,,1,Regular Play,Khéphren Thuram-Ulien,22072.0,Left Midfield,59,OGC Nice,136,['9d211b43-f929-46ad-94ab-f8352cd31e19'],57,,,,,,,,,,,,,,,,,OGC Nice,136,00:35:57.093,Pass,
,,,,,,,,,,,,,,,,0.966563,,,,,,,,,,,,,1428fa92-2a3b-4d7c-bce5-703b1586a895,1962,,,"[56.7, 36.5]",3802805,36,,,,,1.0412067,,Right Foot,,,,"[71.1, 61.1]",,Low Pass,,28.504736,,,Flavius Daniliuc,39120.0,,,,,,1,Regular Play,Pablo Paulino Rosario,8534.0,Right Defensive Midfield,59,OGC Nice,136,['b2722800-b47b-43ed-b42b-676f5da03bfd'],0,,,,,,,,,,,,,,,,,OGC Nice,136,00:36:00.650,Pass,
,,,,,,,,,,,,,,,,1.363968,,,,,,,,,,,,,2facfc5d-afaa-4a78-9857-54c002b1f70f,1965,,,"[93.3, 60.3]",3802805,36,,,,,0.7143881,,Left Foot,,,,"[106.1, 71.4]",,Ground Pass,,16.94255,,,Justin Kluivert,8063.0,,,,,,1,Regular Play,Flavius Daniliuc,39120.0,Right Back,59,OGC Nice,136,['820ffead-8ae9-4865-8f5f-6c94a645f70b'],4,,,,,,,,,,,,,,,,,OGC Nice,136,00:36:04.681,Pass,
,,,,,,,,,,,,,,,,1.01151,,,,,,,,,,,,,c3eb8052-82e2-4c84-b3bb-2b25c68477b6,1968,,,"[113.2, 72.9]",3802805,36,,,,,-1.5907936,,Right Foot,True,,,"[112.6, 42.9]",,High Pass,,30.005999,,,Kasper Dolberg,6302.0,,,,,,1,Regular Play,Justin Kluivert,8063.0,Right Midfield,59,OGC Nice,136,['b49dd4d3-4969-419e-ac49-9b205d63dc73'],7,,,,,,,,,,,,,,,,,OGC Nice,136,00:36:07.140,Pass,
,,,,,,,,,,,,,,,,0.881317,,,,,,,,,,,,,ca37ccb6-094e-4559-aa1d-4292d1f1529a,1971,,,"[7.5, 9.8]",3802805,36,,,,,0.37151787,,Head,,,,"[22.9, 15.8]",,Low Pass,,16.527554,,,Neymar da Silva Santos Junior,4320.0,,,,,Recovery,1,Regular Play,Juan Bernat Velasco,15651.0,Left Back,60,Paris Saint-Germain,131,['29b127cc-97e6-48ad-b81b-065b5c54885a'],10,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:10.730,Pass,
,,,,,,,,,,,,,,,,2.221227,,,,,,,,,,,,,57c67253-5af7-4100-b5b3-50f2f21aa443,1976,,,"[92.7, 71.0]",3802805,36,,,,,0.16336615,,Right Foot,,,,"[120.0, 75.5]",,High Pass,,27.668394,Out,,,,,,,,Recovery,1,Regular Play,Pablo Paulino Rosario,8534.0,Right Defensive Midfield,60,Paris Saint-Germain,131,['7c25a412-2358-4c56-8d32-ddad135642fe'],13,,,,,,,,,,,,,,,,,OGC Nice,136,00:36:13.122,Pass,True
,,,,,,,,,,,,,,,,0.861472,,,,,,,,,,,,,5d1d4e4c-7bb9-49d0-bcc7-7d696290751b,1977,,,"[6.0, 36.0]",3802805,36,,,,,1.2518786,,Left Foot,,,,"[9.5, 46.6]",,Ground Pass,,11.162885,,,Marcos Aoás Corrêa,4372.0,,,,,Goal Kick,1,From Goal Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,61,Paris Saint-Germain,131,['742d4f99-40d8-4dab-a0c3-743f862dfeee'],26,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:26.888,Pass,
,,,,,,,,,,,,,,,,1.701742,,,,,,,,,,,,,ef390dab-8c5c-45c4-9b61-6642e185264a,1980,,,"[27.9, 34.6]",3802805,36,,,,,1.4568144,,Right Foot,,,,"[31.3, 64.3]",,Ground Pass,,29.89398,,,Thilo Kehrer,8511.0,,,,,,1,From Goal Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,61,Paris Saint-Germain,131,['20a5eb6d-bc62-4fea-9a85-cdeef2f55c23'],39,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:39.259,Pass,
,,,,,,,,,,,,,,,,1.27623,,,,,,,,,,,,,b3301858-dc2f-48e4-9839-7bd58750bcdd,1984,,,"[30.9, 60.5]",3802805,36,,,,,-1.8392855,,Right Foot,,,,"[25.7, 41.6]",,Ground Pass,,19.602295,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Goal Kick,Thilo Kehrer,8511.0,Right Back,61,Paris Saint-Germain,131,"['55457ecc-0d0b-4ddd-baa5-b5fb7da9a055', '7b4b0b3c-a401-4955-af87-bce9e0d72294']",42,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:42.551,Pass,True
,,,,,,,,,,,,,,,,1.939751,,,,,,,,,,,,,9e5c2b19-0e79-41f3-b324-813c5abeccdd,1987,,,"[30.2, 36.5]",3802805,36,,,,,1.4210486,,Right Foot,,,,"[34.5, 65.0]",,Ground Pass,,28.822561,,,Thilo Kehrer,8511.0,,,,,,1,From Goal Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,61,Paris Saint-Germain,131,['9a1c34e1-39ca-4644-8f84-6864f84798f8'],49,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:49.276,Pass,
,,,,,,,,,,,,,,,,0.602378,,,,,,,,,,,,,eab7a97c-62f4-46a9-83ce-026137c9da4d,1990,,,"[43.1, 58.8]",3802805,36,,,,,0.97689986,,Left Foot,,,,"[51.0, 70.5]",,Ground Pass,,14.117365,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Goal Kick,Thilo Kehrer,8511.0,Right Back,61,Paris Saint-Germain,131,['6ef00a99-3116-471c-a60f-0654d4e61cb7'],54,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:54.594,Pass,
,,,,,,,,,,,,,,,,2.520833,,,,,,,,,,,,,d834f37f-3964-4d01-be66-f502b34bda16,1993,,,"[49.0, 69.0]",3802805,36,,,,,-1.3552437,,Left Foot,,,,"[55.7, 38.4]",,Ground Pass,,31.324911,Incomplete,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,61,Paris Saint-Germain,131,"['131d3dca-6d11-4474-91c8-8ff40f862f7d', 'ea3570a8-edbf-48b6-a753-be621c68ff76']",55,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:55.822,Pass,
,,,,,,,,,,,,,,,,1.616286,,,,,,,,,,,,,131d3dca-6d11-4474-91c8-8ff40f862f7d,1995,,,"[64.4, 41.7]",3802805,36,,,,,0.65107673,261850f9-3a6a-4dd8-abd0-2c1761f1f9ac,Right Foot,,,,"[77.0, 51.3]",,Ground Pass,,15.840454,,,Kasper Dolberg,6302.0,True,,,,Recovery,1,From Counter,Pablo Paulino Rosario,8534.0,Right Defensive Midfield,62,OGC Nice,136,"['7b2a2bc3-70c3-418d-b4c5-0509c1e88bf0', 'd834f37f-3964-4d01-be66-f502b34bda16']",58,,,,,,,,,,,,,,,,,OGC Nice,136,00:36:58.343,Pass,
,,,,,,,,,,,,,,,,2.698544,,,,,,,,,,,,,10270994-8484-448c-923d-71dfe5b61a5c,2001,,,"[6.0, 36.0]",3802805,37,,True,,,-0.42285392,,Right Foot,,,,"[30.0, 25.2]",,Ground Pass,,26.318054,,,Marco Verratti,3166.0,,,,,Goal Kick,1,From Goal Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,63,Paris Saint-Germain,131,['66bbaab5-2ca9-435f-94d4-d625866a7efe'],22,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:22.283,Pass,
,,,,,,,,,,,,,,,,0.968214,,,,,,,,,,,,,c6b543eb-71d0-4b21-acc2-2e6a641ab4a9,2003,,,"[30.4, 27.1]",3802805,37,,,,,0.4511259,,Right Foot,,,,"[52.9, 38.0]",,Ground Pass,,25.0012,,,Georginio Wijnaldum,3567.0,,,,,,1,From Goal Kick,Marco Verratti,3166.0,Left Center Midfield,63,Paris Saint-Germain,131,['886fdc92-9a32-4545-b9cb-66181734883e'],26,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:26.468,Pass,
,,,,,,,,,,,,,,,,0.716217,,,,,,,,,,,,,f27a2503-044f-4f68-aea8-88bb591d1fa8,2018,,,"[40.1, 47.0]",3802805,37,,,,,-1.4632987,,Right Foot,,,,"[41.6, 33.1]",,Ground Pass,,13.980701,,,Marco Verratti,3166.0,,,,,Free Kick,1,From Free Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,64,Paris Saint-Germain,131,['422a9672-064a-422c-925f-ed1cbe80ad87'],36,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:36.990,Pass,
,,,,,,,,,,,,,,,,0.469648,,,,,,,,,,,,,fce85411-beee-4219-a622-9391a2e14172,2021,,,"[68.1, 6.1]",3802805,37,,,,,-0.50959224,,Right Foot,,,,"[74.9, 2.3]",,Ground Pass,,7.7897367,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Marco Verratti,3166.0,Left Center Midfield,64,Paris Saint-Germain,131,['01b57ec8-830e-45f2-a3b1-db18d18bbc91'],44,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:44.419,Pass,
,,,,,,,,,,,,,,,,1.659163,,,,,,,,,,,,,4ddb12ca-112d-4eaa-8cc9-f48d7f11ec0a,2028,,,"[31.1, 75.0]",3802805,37,,,,,-2.1249137,,Right Foot,,,,"[19.9, 56.9]",,Ground Pass,,21.284971,,,Jean-Clair Todibo,11532.0,,,,,,1,Regular Play,Justin Kluivert,8063.0,Right Midfield,65,OGC Nice,136,['3a3a98de-ab61-438f-a345-980286bbe5db'],50,,,,,,,,,,,,,,,,,OGC Nice,136,00:37:50.586,Pass,
,,,,,,,,,,,,,,,,1.09249,,,,,,,,,,,,,e6e09e41-fe82-4ff2-ad48-dc3a619d2db7,2031,,,"[27.6, 52.8]",3802805,37,,,,,0.07751428,,Right Foot,,,,"[37.9, 53.6]",,Ground Pass,,10.331021,,,Mario Lemina,3951.0,,,,,,1,Regular Play,Jean-Clair Todibo,11532.0,Right Center Back,65,OGC Nice,136,['b1b61fff-094d-4e2f-b486-288dc27785ae'],54,,,,,,,,,,,,,,,,,OGC Nice,136,00:37:54.233,Pass,
,,,,,,,,,,,,,,,,1.803239,,,,,,,,,,,,,d712ecc8-b95a-4c7e-a3f5-d7847c4a0a6c,2034,,,"[48.0, 41.2]",3802805,38,,,,,1.2378103,,Right Foot,,,,"[57.2, 67.8]",,Ground Pass,,28.146048,,,Pablo Paulino Rosario,8534.0,,,,,,1,Regular Play,Mario Lemina,3951.0,Left Defensive Midfield,65,OGC Nice,136,['590d50b5-c631-41be-8935-cc1bcac00dcb'],0,,,,,,,,,,,,,,,,,OGC Nice,136,00:38:00.230,Pass,
,,,,,,,,,,,,,,,,3.190071,,,,,,,,,,,,,10f58358-03e9-4b64-8824-987d4428cb98,2037,,,"[65.3, 61.1]",3802805,38,,,,,-1.1193433,,Right Foot,,,,"[90.9, 8.3]",,High Pass,,58.678787,,,Amine Gouiri,4435.0,,True,,,,1,Regular Play,Pablo Paulino Rosario,8534.0,Right Defensive Midfield,65,OGC Nice,136,['0c6e9233-ec18-4f18-8b8d-ec52c2652ed7'],4,,,,,,,,,,,,,,,,,OGC Nice,136,00:38:04.984,Pass,
,,,,,,,,,,,,,,,,1.40545,,,,,,,,,,,,,79d1cd9e-60e0-4c35-9900-d7f36d4595bb,2040,,,"[88.0, 12.6]",3802805,38,,,,,2.200955,,Right Foot,,,,"[72.1, 34.4]",,Ground Pass,,26.9824,,,Mario Lemina,3951.0,,,,,,1,Regular Play,Amine Gouiri,4435.0,Left Center Forward,65,OGC Nice,136,['4e79fdf9-19bd-4a12-a175-b16e91f13466'],11,,,,,,,,,,,,,,,,,OGC Nice,136,00:38:11.695,Pass,
,,,,,,,,,,,,,,,,0.814401,,,,,,,,,,,,,8b5f80bf-6556-4a86-9f8c-67ceb779418d,2043,,,"[76.0, 35.5]",3802805,38,,,,,-1.5578101,,Right Foot,,,,"[76.2, 20.1]",,Ground Pass,,15.4012985,,,Khéphren Thuram-Ulien,22072.0,,,,,,1,Regular Play,Mario Lemina,3951.0,Left Defensive Midfield,65,OGC Nice,136,['be4b0a5d-95ca-431d-aa26-cb38268938cf'],17,,,,,,,,,,,,,,,,,OGC Nice,136,00:38:17.076,Pass,
,,,,,,,,,,,,,,,,0.669996,,,,,,,,,,,,,823dabc5-303c-43da-b340-01de92d3b4fc,2046,,,"[76.2, 20.1]",3802805,38,,,,,2.0260758,,Right Foot,,,,"[71.5, 29.7]",,Ground Pass,,10.688779,,,Mario Lemina,3951.0,,,,,,1,Regular Play,Khéphren Thuram-Ulien,22072.0,Left Midfield,65,OGC Nice,136,['c5a5b21f-87c6-4e6d-aec0-b13caea9f326'],17,,,,,,,,,,,,,,,,,OGC Nice,136,00:38:17.931,Pass,
,,,,,,,,,,,,,,,,1.664957,,,,,,,,,,,,,5b7f519a-830a-43a5-9b19-500a5b13d4d6,2049,,,"[71.5, 29.7]",3802805,38,,,,,-1.9342649,,Right Foot,,,,"[65.3, 13.4]",,Ground Pass,,17.439323,,,Dante Bonfim da Costa Santos,3197.0,,,,,,1,Regular Play,Mario Lemina,3951.0,Left Defensive Midfield,65,OGC Nice,136,['8aaac537-f31c-40fc-ba85-2480aa24f771'],18,,,,,,,,,,,,,,,,,OGC Nice,136,00:38:18.681,Pass,
,,,,,,,,,,,,,,,,1.797978,,,,,,,,,,,,,15651d78-8ab0-445e-b2ee-97ebd0cf00d0,2052,,,"[64.9, 12.8]",3802805,38,,,,,-0.33613804,,Left Foot,,,,"[81.5, 7.0]",,Ground Pass,,17.584084,,,Melvin Bard,33221.0,,,,,,1,Regular Play,Dante Bonfim da Costa Santos,3197.0,Left Center Back,65,OGC Nice,136,['41f49a7d-ddbe-4dce-8405-c216fbaf0b04'],20,,,,,,,,,,,,,,,,,OGC Nice,136,00:38:20.426,Pass,
,,,,,,,,,,,,,,,,1.655616,,,,,,,,,,,,,c08bcbcd-c2a7-44ab-b899-9f7c42b40779,2055,,,"[82.4, 7.0]",3802805,38,,,,,2.0728047,,Left Foot,,,,"[72.3, 25.4]",,Ground Pass,,20.98976,,,Mario Lemina,3951.0,,,,,,1,Regular Play,Melvin Bard,33221.0,Left Back,65,OGC Nice,136,['66084a67-ad2e-4cf5-b7fc-b3dab3692a89'],22,,,,,,,,,,,,,,,,,OGC Nice,136,00:38:22.776,Pass,
,,,,,,,,,,,,,,,,1.918523,,,,,,,,,,,,,5401ac33-40df-4def-8ec6-232ffd12f8c9,2058,,,"[71.3, 21.8]",3802805,38,,,,,2.1533878,,Right Foot,,,,"[57.2, 43.2]",,Ground Pass,,25.627523,,,Jean-Clair Todibo,11532.0,,,,,,1,Regular Play,Mario Lemina,3951.0,Left Defensive Midfield,65,OGC Nice,136,['b78f9cd4-0591-4ca7-8e0f-7e2f102ca018'],25,,,,,,,,,,,,,,,,,OGC Nice,136,00:38:25.801,Pass,
,,,,,,,,,,,,,,,,1.594866,,,,,,,,,,,,,9f81a38e-275f-4c5d-813a-f72eef0cf292,2061,,,"[57.2, 43.2]",3802805,38,,,,,1.3952042,,Right Foot,,,,"[61.6, 68.0]",,Ground Pass,,25.187298,,,Flavius Daniliuc,39120.0,,,,,,1,Regular Play,Jean-Clair Todibo,11532.0,Right Center Back,65,OGC Nice,136,['832c5625-b03b-49cf-a893-9679b6e0a1f2'],28,,,,,,,,,,,,,,,,,OGC Nice,136,00:38:28.488,Pass,
,,,,,,,,,,,,,,,,1.540552,,,,,,,,,,,,,a60294ad-9083-4a63-ad9a-3d3b20e2b953,2064,,,"[64.9, 68.2]",3802805,38,,,,,0.59506965,,Right Foot,,,,"[77.9, 77.0]",,Ground Pass,,15.698407,,,Justin Kluivert,8063.0,,,,,,1,Regular Play,Flavius Daniliuc,39120.0,Right Back,65,OGC Nice,136,['50522134-78cc-4ec3-956e-99ab32f4eda3'],31,,,,,,,,,,,,,,,,,OGC Nice,136,00:38:31.272,Pass,
,,,,,,,,,,,,,,,,0.750761,,,,,,,,,,,,,b5c89fdf-6869-4e99-b99b-e898e95126ca,2074,,,"[107.0, 80.0]",3802805,39,,,,,-1.7624449,,,,,,"[105.7, 73.3]",,Low Pass,,6.824954,,,Justin Kluivert,8063.0,,,,,Throw-in,1,From Throw In,Flavius Daniliuc,39120.0,Right Back,66,OGC Nice,136,['3161f564-a889-4e16-8b75-6444dadbd3e9'],4,,,,,,,,,,,,,,,,,OGC Nice,136,00:39:04.288,Pass,
,,,,,,,,,,,,,,,,1.240229,,,,,,,,,,,,,deaac8df-75b0-48e5-9a1f-65524ab9ae74,2078,,,"[106.8, 73.5]",3802805,39,,,,,2.0437028,,Right Foot,,,,"[104.6, 77.8]",,Ground Pass,,4.830114,,,Flavius Daniliuc,39120.0,,,,,,1,From Throw In,Justin Kluivert,8063.0,Right Midfield,66,OGC Nice,136,"['21519a34-ce35-46af-91d7-8fcc3019e455', '40699a01-b95e-4322-b7c8-4b782a9e8214']",5,,,,,,,,,,,,,,,,,OGC Nice,136,00:39:05.964,Pass,True
,,,,,,,,,,,,,,,,0.824892,,,,,,,,,,,,,8c90fe24-75ab-4fd0-b16a-b5cdb01d2e38,2081,,,"[101.6, 77.4]",3802805,39,,,,,-1.8389851,f12e36f7-4f28-4b32-af6e-ee34d416fb20,Right Foot,,,,"[98.0, 64.3]",,Ground Pass,,13.585654,,,Amine Gouiri,4435.0,True,,,,,1,From Throw In,Flavius Daniliuc,39120.0,Right Back,66,OGC Nice,136,['c78cc696-4712-48fa-8f13-24b2e88ab1ad'],7,,,,,,,,,,,,,,,,,OGC Nice,136,00:39:07.285,Pass,
,,,,,,,,,,,,,,,,1.731989,,,,,,,,,,,,,cb1d24af-31d9-4626-b2e1-fa60c6499ea1,2088,,,"[8.4, 46.3]",3802805,39,,True,,,-0.8631102,,Right Foot,,,,"[30.9, 20.0]",,Ground Pass,,34.61127,,,Marco Verratti,3166.0,,,,,,1,From Keeper,Keylor Navas Gamboa,5597.0,Goalkeeper,68,Paris Saint-Germain,131,['47a0c754-cd08-4d14-bd01-ae18d6bc880e'],23,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:23.300,Pass,
,,,,,,,,,,,,,,,,0.986374,,,,,,,,,,,,,d3bdc210-caac-45f0-916f-9e768657ad66,2090,,,"[32.8, 21.5]",3802805,39,,,,,1.3171222,,Right Foot,,,,"[37.7, 40.4]",,Ground Pass,,19.524857,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Center Midfield,69,Paris Saint-Germain,131,['30b40cb5-7780-4fd4-bc0d-8c6971b04e91'],26,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:26.204,Pass,
,,,,,,,,,,,,,,,,1.502564,,,,,,,,,,,,,9a48ed07-6924-4f15-91a5-e18df494d4bb,2093,,,"[40.9, 47.2]",3802805,39,,,,,1.0355659,,Right Foot,,,,"[52.7, 67.1]",,Ground Pass,,23.135471,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,70,Paris Saint-Germain,131,['db53254f-f868-48c2-be79-81d799022658'],30,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:30.393,Pass,
,,,,,,,,,,,,,,,,2.068733,,,,,,,,,,,,,f1781f78-ae65-4ff3-9fc9-f4527533bd4b,2095,,,"[52.7, 67.1]",3802805,39,,,,,-3.0192559,,Left Foot,,,,"[40.5, 65.6]",,Ground Pass,,12.291867,,,Thilo Kehrer,8511.0,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,71,Paris Saint-Germain,131,['73be902c-ac6a-4f6a-99f7-e814dfdd7896'],31,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:31.895,Pass,
,,,,,,,,,,,,,,,,1.307466,,,,,,,,,,,,,4562c0aa-c00e-4b0e-8dee-892daf04f65a,2097,,,"[40.5, 65.6]",3802805,39,,,,,-1.9948777,,Right Foot,,,,"[29.8, 41.9]",,Ground Pass,,26.003462,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Thilo Kehrer,8511.0,Right Back,72,Paris Saint-Germain,131,['1aca9c75-0df5-4f0a-9c11-96bdc843f868'],33,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:33.964,Pass,
,,,,,,,,,,,,,,,,1.785015,,,,,,,,,,,,,c19e7490-56aa-4fde-9560-63c678969d47,2100,,,"[29.6, 41.9]",3802805,39,,,,,-1.3304366,,Left Foot,,,,"[37.1, 11.3]",,Ground Pass,,31.505714,,,Abdou Diallo,8553.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,73,Paris Saint-Germain,131,['c9795174-a08a-4189-88ae-3e9a53f412d6'],36,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:36.471,Pass,
,,,,,,,,,,,,,,,,1.183181,,,,,,,,,,,,,5865403c-8545-40bd-961a-9d6dddf804b7,2103,,,"[41.8, 11.7]",3802805,39,,,,,-0.58047265,,Left Foot,,,,"[57.2, 1.6]",,Ground Pass,,18.416569,,,Juan Bernat Velasco,15651.0,,,,,,1,Regular Play,Abdou Diallo,8553.0,Left Center Back,74,Paris Saint-Germain,131,['723deeaf-fca4-412e-822e-e0c160dd9da9'],39,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:39.049,Pass,
,,,,,,,,,,,,,,,,1.419246,,,,,,,,,,,,,5602b4d7-6cef-4e59-be7d-afb2ab1af2be,2106,,,"[57.6, 3.1]",3802805,39,,,,,2.8273609,,Left Foot,,,,"[41.6, 8.3]",,Ground Pass,,16.823793,,,Abdou Diallo,8553.0,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,Left Back,75,Paris Saint-Germain,131,['3b26fcb6-cd7f-4dde-a578-44f157286b18'],41,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:41.630,Pass,
,,,,,,,,,,,,,,,,0.904827,,,,,,,,,,,,,bf8c30b2-9c68-45f7-844f-2aef00838a0a,2109,,,"[48.4, 9.8]",3802805,39,,,,,-0.45830005,,Right Foot,,,,"[55.9, 6.1]",,Ground Pass,,8.363014,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Abdou Diallo,8553.0,Left Center Back,76,Paris Saint-Germain,131,['3c5373ac-8e91-4399-b7d9-980702eeae5d'],46,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:46.123,Pass,
,,,,,,,,,,,,,,,,0.953481,,,,,,,,,,,,,3d871f8e-4323-4e3a-a142-f1d79d178597,2113,,,"[41.8, 20.7]",3802805,39,,,,,2.4216032,,Right Foot,,,,"[29.6, 31.4]",,Ground Pass,,16.227446,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Center Midfield,77,Paris Saint-Germain,131,"['75fd41e6-6e65-4605-8ea8-6ec83b46f29d', 'b27e2825-e1c3-4e11-afac-38f70e0100a2']",54,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:54.393,Pass,True
,,,,,,,,,,,,,,,,0.622467,,,,,,,,,,,,,89ebe164-83b7-4820-a89f-a629b04b4c71,2116,,,"[29.8, 29.2]",3802805,39,,,,,0.7562802,,Left Foot,,,,"[35.1, 34.2]",,Ground Pass,,7.2862883,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,78,Paris Saint-Germain,131,['9e51debc-d3e7-41d7-a681-eb815e9945ec'],58,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:58.043,Pass,
,,,,,,,,,,,,,,,,0.749522,,,,,,,,,,,,,6e9c8a7b-8077-4af7-9cd8-b1f3cae089ac,2120,,,"[38.8, 33.9]",3802805,40,,,,,0.402114,,Right Foot,,,,"[47.5, 37.6]",,Ground Pass,,9.4541,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Center Midfield,79,Paris Saint-Germain,131,"['578f41a2-aff3-46de-ad7a-454b902db342', 'f0fd1c8d-5860-43a8-83ee-0a2f8a88209b']",0,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:00.542,Pass,True
,,,,,,,,,,,,,,,,1.773173,,,,,,,,,,,,,0da54b79-2367-43c7-b0a8-e3e3dbe8e5ef,2123,,,"[47.1, 41.4]",3802805,40,,,,,1.0404066,,Right Foot,,,,"[64.4, 70.9]",,Ground Pass,,34.19854,,,Georginio Wijnaldum,3567.0,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,80,Paris Saint-Germain,131,['06c6067d-304a-4822-bdd8-5c03b002f9df'],2,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:02.393,Pass,
,,,,,,,,,,,,,,,,1.47533,,,,,,,,,,,,,2fd7ad93-d5c4-42d1-9510-803457ecb569,2126,,,"[65.1, 70.5]",3802805,40,,,,,-1.7664587,,Right Foot,,,,"[62.9, 59.4]",,Ground Pass,,11.315918,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Right Center Midfield,81,Paris Saint-Germain,131,['a1b52608-6b15-4505-a09d-8c10ac5a774f'],6,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:06.503,Pass,
,,,,,,,,,,,,,,,,0.899459,,,,,,,,,,,,,a62d7923-9631-4d15-9b70-a17b464753fc,2129,,,"[63.2, 59.6]",3802805,40,,,,,-1.5216556,,Right Foot,,,,"[63.8, 47.4]",,Ground Pass,,12.2147455,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,82,Paris Saint-Germain,131,['83969f7a-b995-4be0-97bc-dd9bb590dcc9'],9,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:09.343,Pass,
