ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.09674,,,,,,,,,,,,4f69c3e3-4ce9-4f93-8c52-c622ef5be1f7,17,,,"[38.8, 46.0]",3802818,0,,,,,-1.2757456,,Right Foot,,,"[51.2, 5.2]",,Ground Pass,,42.6427,,,,Nuno Mendes,41092.0,,True,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['95a0f787-bb56-4c8e-b977-4a77ed06c5c0'],9,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:09.329,Pass,
,,,,,,,,,,,,,,,1.115622,,,,,,,,,,,,7224c639-bdc2-46ea-8fe1-3f288aaf783b,20,,,"[51.2, 5.2]",3802818,0,,,,,2.398086,,Left Foot,,,"[42.5, 13.2]",,Ground Pass,,11.819053,,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Back,2,Paris Saint-Germain,131,['45837f09-e2bf-4e55-81d8-049dfb94b25b'],12,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:12.941,Pass,
,,,,,,,,,,,,,,,2.982503,,,,,,,,,,,,302ae9f5-0159-43da-9b01-3ef6d3641e16,23,,,"[45.4, 20.4]",3802818,0,,,,,1.7329484,,Left Foot,,,"[39.2, 58.3]",,Ground Pass,,38.403774,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['95caab4b-1711-4df0-8bee-f117f365f497'],15,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:15.038,Pass,
,,,,,,,,,,,,,,,1.435045,,,,,,,,,,,,c0f8a096-8c8f-4d65-9b39-cf102aad4db1,26,,,"[39.2, 58.3]",3802818,0,,,,,-1.5825605,,Right Foot,,,"[39.0, 41.3]",,Ground Pass,,17.001177,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Right Center Midfield,2,Paris Saint-Germain,131,['9b008ce0-df9d-44f8-af68-493fc237bbaf'],19,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:19.149,Pass,
,,,,,,,,,,,,,,,1.220572,,,,,,,,,,,,3abc9c4d-015c-4e20-832a-22cf6bba021b,29,,,"[45.8, 40.9]",3802818,0,,,,,-0.84461737,,Right Foot,,,"[57.7, 27.5]",,Ground Pass,,17.921217,,,,Idrissa Gana Gueye,3436.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['82eedf32-c851-4b13-b3d8-9cff536c7cb8'],22,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:22.371,Pass,
,,,,,,,,,,,,,,,1.577175,,,,,,,,,,,,abe8ecf3-5761-40be-bafd-9540a8722e57,31,,,"[57.7, 27.5]",3802818,0,,,,,2.5415425,,Right Foot,,,"[46.3, 35.3]",,Ground Pass,,13.813037,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Idrissa Gana Gueye,3436.0,Left Center Midfield,2,Paris Saint-Germain,131,['533a9640-841a-47df-95d0-bdca5c2f9cd7'],23,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:23.592,Pass,
,,,,,,,,,,,,,,,0.842325,,,,,,,,,,,,1bee9a70-576e-4054-8348-d7da249f62e4,33,,,"[46.3, 35.3]",3802818,0,,,,,-1.4758446,,Right Foot,,,"[47.9, 18.5]",,Ground Pass,,16.876019,,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['04a99e20-c516-4fce-ad4f-653d94c22f4e'],25,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:25.169,Pass,
,,,,,,,,,,,,,,,1.010845,,,,,,,,,,,,1849eb24-c54e-499b-a1a2-ec46f49738b6,36,,,"[50.7, 18.5]",3802818,0,,,,,-1.226149,,Left Foot,,,"[56.3, 2.9]",,Ground Pass,,16.57468,,,,Nuno Mendes,41092.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['0dcae4ea-f788-4d67-ac75-140c6664ad35'],27,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:27.168,Pass,
,,,,,,,,,,,,,,,0.590617,,,,,,,,,,,,88b004bc-8afd-4ab7-bda4-1dd54c0d2643,39,,,"[56.3, 2.9]",3802818,0,,,,,-0.23255694,,Right Foot,,,"[63.9, 1.1]",,Ground Pass,,7.81025,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Back,2,Paris Saint-Germain,131,['c4a318a4-59b4-45a5-ad82-c1c3bacbed26'],29,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:29.400,Pass,
,,,,,,,,,,,,,,,0.76005,,,,,,,,,,,,960bbf1a-7bfe-4f44-93b4-bd2c21dcde88,41,,,"[63.9, 1.1]",3802818,0,,,,,2.8720036,,Left Foot,,,"[56.3, 3.2]",,Ground Pass,,7.8847957,,,,Nuno Mendes,41092.0,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,2,Paris Saint-Germain,131,['0676aba0-4b00-4275-a3ca-4201337314b4'],29,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:29.991,Pass,
,,,,,,,,,,,,,,,0.709412,,,,,,,,,,,,b37352ce-477c-41be-93fd-273f4ea924c9,44,,,"[56.3, 3.2]",3802818,0,,,,,1.1550825,,Left Foot,,,"[61.2, 14.3]",,Ground Pass,,12.133425,,,,Idrissa Gana Gueye,3436.0,,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Back,2,Paris Saint-Germain,131,['c0219fc4-da39-4741-905c-e3f50fc23277'],31,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:31.148,Pass,
,,,,,,,,,,,,,,,0.665247,,,,,,,,,,,,b27ae9c2-9618-49c9-aae0-6442e3c918ff,47,,,"[62.8, 13.0]",3802818,0,,,,,-0.5172874,,Right Foot,,,"[68.6, 9.7]",,Ground Pass,,6.6730804,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Kick Off,Idrissa Gana Gueye,3436.0,Left Center Midfield,2,Paris Saint-Germain,131,['dce6403f-419a-44f8-a74c-4afce0ff3a9f'],32,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:32.728,Pass,
,,,,,,,,,,,,,,,0.658917,,,,,,,,,,,,992631ef-6b59-4988-a4f4-bd640430ab78,49,,,"[68.8, 9.7]",3802818,0,,,,,-2.0158126,,Right Foot,,,"[65.7, 3.2]",,Ground Pass,,7.201389,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Kick Off,Kylian Mbappé Lottin,3009.0,Center Forward,2,Paris Saint-Germain,131,['fb7645c4-f33f-42ac-bea1-c771690584fd'],33,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:33.393,Pass,
,,,,,,,,,,,,,,,1.69253,,,,,,,,,,,,040334e6-1fb8-481b-9233-2bae26eb112f,52,,,"[63.9, 3.9]",3802818,0,,,,,2.3499053,,Right Foot,,,"[48.1, 19.9]",,Ground Pass,,22.48644,,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,2,Paris Saint-Germain,131,['afa57ff0-54d7-4b81-9382-8add45517408'],36,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:36.015,Pass,
,,,,,,,,,,,,,,,1.57032,,,,,,,,,,,,08567e91-b2be-4b29-a74d-ed3e866a6d3d,55,,,"[48.3, 20.8]",3802818,0,,,,,1.686639,,Left Foot,,,"[45.1, 48.3]",,Ground Pass,,27.685556,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['f4675bcc-9896-4aca-91ae-9cdd2463c297'],38,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:38.523,Pass,
,,,,,,,,,,,,,,,1.743117,,,,,,,,,,,,a4416fae-7f37-40a8-af71-413d9198ef18,58,,,"[48.8, 51.1]",3802818,0,,,,,1.4594935,,Right Foot,,,"[50.7, 68.1]",,Ground Pass,,17.105846,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['d85c23db-205d-4d36-bbd6-fefbf4eb43cf'],42,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:42.154,Pass,
,,,,,,,,,,,,,,,2.494606,,,,,,,,,,,,a87c11a4-3461-459f-a6e6-df4739d1946b,61,,,"[54.1, 66.7]",3802818,0,,,,,-1.3857713,,Right Foot,,,"[64.6, 10.6]",,High Pass,,57.07416,,,,Nuno Mendes,41092.0,,True,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Right Center Midfield,2,Paris Saint-Germain,131,['36173815-05ce-4d04-b803-55fe270bf525'],46,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:46.122,Pass,
,,,,,,,,,,,,,,,0.990038,,,,,,,,,,,,99293618-4cb6-4ed7-86d3-2fa780d0f7cb,64,,,"[64.6, 10.6]",3802818,0,,,,,-0.57932603,,Left Foot,,,"[75.3, 3.6]",,Ground Pass,,12.786321,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Back,2,Paris Saint-Germain,131,['4b076964-bc8a-4414-86b8-9c5fe83ec51d'],49,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:49.884,Pass,
,,,,,,,,,,,,,,,0.92657,,,,,,,,,,,,45b458bc-8293-4de8-8fce-8746e970dda1,68,,,"[74.9, 4.8]",3802818,0,,,,,-2.9546134,,Right Foot,,,"[67.5, 3.4]",,Ground Pass,,7.531268,,,,Nuno Mendes,41092.0,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,2,Paris Saint-Germain,131,"['41dec51b-67a8-43dc-bff0-9e06838c72eb', '72656f5b-29f9-4739-a713-872bc0f6948d']",52,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:52.755,Pass,True
,,,,,,,,,,,,,,,1.201701,,,,,,,,,,,,0e08ed8a-ceef-4802-bf08-4ab91fa0db43,72,,,"[67.5, 3.4]",3802818,0,,,,,1.1860225,,Left Foot,,,"[72.4, 15.5]",,Ground Pass,,13.054502,,,,Idrissa Gana Gueye,3436.0,,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Back,2,Paris Saint-Germain,131,"['288b0b25-e88e-44ac-ba9d-ce2cbd2d6595', '5af554b8-fc2f-4643-94e9-dad0b44df3af']",53,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:53.910,Pass,True
,,,,,,,,,,,,,,,0.821464,,,,,,,,,,,,38f0d4a9-6aa2-4029-8301-81b066d8690e,77,,,"[69.7, 20.8]",3802818,0,,,,,-2.1948195,,Right Foot,,,"[67.9, 18.3]",,Ground Pass,,3.0805843,,,Incomplete,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Kick Off,Idrissa Gana Gueye,3436.0,Left Center Midfield,2,Paris Saint-Germain,131,"['04f4c757-9f71-4edb-9561-b3539149aa3c', 'bd6b40e3-f081-4652-91f0-7fed65719400', 'ea564e8f-f340-41d1-a19c-6714fa0d4c05']",56,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:56.951,Pass,True
,,,,,,,,,,,,,,,1.113067,,,,,,,,,,,,ea564e8f-f340-41d1-a19c-6714fa0d4c05,80,,,"[52.2, 61.8]",3802818,0,,,,,-1.2924967,,Left Foot,,,"[56.4, 47.1]",,Ground Pass,,15.288231,,,,Ibrahima Koné,29712.0,,,,,Interception,1,From Kick Off,Dango Aboubacar Faissal Ouattara,95042.0,Right Midfield,2,Paris Saint-Germain,131,"['38f0d4a9-6aa2-4029-8301-81b066d8690e', '6c6e4aa5-e0e6-4ad4-af5a-b49c63599b24']",57,,,,,,,,,,,,,,,,,Lorient,165,00:00:57.772,Pass,
,,,,,,,,,,,,,,,1.957767,,,,,,,,,,,,732c91e1-f763-4040-9ca6-f8858bddfecb,84,,,"[56.4, 47.4]",3802818,0,,,,,-0.1944238,,Left Foot,,,"[82.3, 42.3]",,Ground Pass,,26.397348,,,Incomplete,Terem Igobor Moffi,34335.0,,,,,,1,From Kick Off,Ibrahima Koné,29712.0,Left Center Forward,2,Paris Saint-Germain,131,"['6e82edfc-a188-4733-83ac-fada0424fe28', 'bbc8d1b2-1889-430d-b15d-87aeec2b7aea']",59,,,,,,,,,,,,,,,,,Lorient,165,00:00:59.437,Pass,
,,,,,,,,,,True,,,,,1.893408,,,,,,,,,,,,bbc8d1b2-1889-430d-b15d-87aeec2b7aea,87,,,"[37.8, 37.8]",3802818,1,,,,,-3.0181918,,Right Foot,,,"[12.0, 34.6]",,Ground Pass,,25.997692,,,,Gianluigi Donnarumma,7036.0,,,,,Interception,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,"['04e1433c-9cfd-499a-a070-0b90319618a2', '26919091-3006-47fd-8c1c-190c58e6252f', '732c91e1-f763-4040-9ca6-f8858bddfecb']",1,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:01.395,Pass,True
,,,,,,,,,,,,,,,2.648718,,,,,,,,,,,,49e98c46-9b1f-46a7-b57a-7f612eb02808,90,,,"[12.0, 34.6]",3802818,1,,,,,-0.74825853,,Right Foot,,,"[44.1, 4.8]",,High Pass,,43.800114,,,,Nuno Mendes,41092.0,,,,,,1,From Kick Off,Gianluigi Donnarumma,7036.0,Goalkeeper,2,Paris Saint-Germain,131,['7dd5728a-0cb8-4e2a-892c-54b9bac87497'],7,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:07.312,Pass,
,,,,,,,,,,,,,,,0.82406,,,,,,,,,,,,3dba3021-1aee-4c52-a7a6-80d905f438f2,93,,,"[50.1, 2.7]",3802818,1,,,,,-0.22471116,,Left Foot,,,"[60.6, 0.3]",,Ground Pass,,10.770794,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Back,2,Paris Saint-Germain,131,['bd7fe5df-babc-4c63-b612-b53ef01e07fe'],11,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:11.189,Pass,
,,,,,,,,,,,,,,,0.842222,,,,,,,,,,,,adb948d7-6ee9-48d4-851e-d1a6fa7e4002,96,,,"[65.3, 8.5]",3802818,1,,,,,2.4023156,,Right Foot,,,"[61.9, 11.6]",,Ground Pass,,4.6010866,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Kick Off,Kylian Mbappé Lottin,3009.0,Center Forward,2,Paris Saint-Germain,131,['13af91db-8dea-4882-8ec5-db3a8a4eddd9'],15,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:15.576,Pass,
,,,,,,,,,,,,,,,1.217375,,,,,,,,,,,,4977c981-abc9-4ec3-90f6-d90b3da0177d,99,,,"[63.0, 22.2]",3802818,1,,,,,1.1198263,,Right Foot,,,"[75.3, 47.6]",,Ground Pass,,28.221445,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,2,Paris Saint-Germain,131,['10e5252c-deae-48cb-9523-c20192767555'],19,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:19.490,Pass,
,,,,,,,,,,,,,,,3.767961,,,,,,,,,,,,5a4279be-b224-4f84-a3bc-e79806b78b3b,101,,,"[75.3, 47.6]",3802818,1,,,,,-0.460318,,Left Foot,,,"[111.4, 29.7]",,High Pass,,40.294167,,,Incomplete,Kylian Mbappé Lottin,3009.0,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,2,Paris Saint-Germain,131,"['44b1bdfc-4e07-4b77-9415-4edf490ae8f6', '81f0e9fd-50ab-4263-b20c-31e1f54c181a']",20,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:20.707,Pass,
,,,,,,,,,,,,,,,1.589068,,,,,,,,,,,,fd2f21d4-fdc5-470a-a184-01e0b3d7a4e0,105,,,"[9.4, 47.4]",3802818,1,,,,,-1.6020361,,Right Foot,,,"[8.7, 25.0]",,Ground Pass,,22.410934,,,,Léo Pétrot,134033.0,,,,,,1,Regular Play,Matthieu Dreyer,36553.0,Goalkeeper,3,Lorient,165,['bcdcf565-d21a-48b5-8c16-c89e0bcf7689'],27,,,,,,,,,,,,,,,,,Lorient,165,00:01:27.688,Pass,
,,,,,,,,,,,,,,,2.608243,,,,,,,,,,,,9d49d81f-5411-47c6-9105-e212ebd773a7,108,,,"[11.1, 11.6]",3802818,1,,,,,-0.016482024,,Left Foot,,,"[65.7, 10.7]",,High Pass,,54.607418,,,,Ibrahima Koné,29712.0,,,,,,1,Regular Play,Léo Pétrot,134033.0,Left Center Back,3,Lorient,165,['2098de6b-5481-4d31-b693-4cecd4462ccb'],32,,,,,,,,,,,,,,,,,Lorient,165,00:01:32.885,Pass,
,,,,,,,,,,,,,,,0.193642,,,,,,,,,,,,258be170-9ac7-47c0-be2c-b1107805d138,110,,,"[65.7, 10.7]",3802818,1,,,,,0.293589,,Head,,,"[70.0, 12.0]",,Low Pass,,4.4922156,,,Incomplete,,,,,,,,1,Regular Play,Ibrahima Koné,29712.0,Left Center Forward,3,Lorient,165,['78657002-7c55-4fc2-8795-653eeded6fa1'],35,,,,,,,,,,,,,,,,,Lorient,165,00:01:35.493,Pass,
