bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.860686,,,,,,,,,,,,,72c4ca3e-de89-4c56-bf1b-8bd4111b566b,24,,"[57.0, 73.8]",3803000,0,,,,-2.827972,,Left Foot,,,"[45.9, 70.2]",,Ground Pass,,11.66919,,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,2,Paris Saint-Germain,131,['da797ccc-02f8-46ed-950f-1f4346ef0c6e'],15,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:15.582,Pass,
,,,,,,,,,,,,,,,,,1.781108,,,,,,,,,,,,,0e21f511-d3b0-48e0-87c6-29598498896c,27,,"[45.9, 70.2]",3803000,0,,,,-2.477369,,Right Foot,,,"[30.7, 58.3]",,Ground Pass,,19.304144,,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Back,2,Paris Saint-Germain,131,['f24ce23b-2d83-44b3-bde4-b46a55fddc8b'],17,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:17.394,Pass,
,,,,,,,,,,,,,,,,,1.626317,,,,,,,,,,,,,c1f5014f-3ec3-4efb-946c-41332a83f999,30,,"[34.2, 55.6]",3803000,0,,,,-1.4024696,,Right Foot,,,"[39.4, 25.0]",,Ground Pass,,31.038685,,,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Right Center Back,2,Paris Saint-Germain,131,['a775ba82-0406-4888-bf44-18a1182d00f7'],20,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:20.136,Pass,
,,,,,,,,,,,,,,,,,1.612411,,,,,,,,,,,,,49799b4c-5dd9-4d61-be79-3b18ae42ddd4,33,,"[43.0, 21.9]",3803000,0,,,,1.7036302,,Left Foot,,,"[39.9, 45.1]",,Ground Pass,,23.406197,,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['ae92f083-8da5-4d54-94af-4095dd15c4fa'],24,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:24.359,Pass,
,,,,,,,,,,,,,,,,,0.967763,,,,,,,,,,,,,dc6dadc4-b9f8-4ab6-9bc6-5b7139fdd340,36,,"[44.4, 49.8]",3803000,0,,,,-0.6435011,,Right Foot,,,"[57.6, 39.9]",,Ground Pass,,16.5,,,,,Marco Verratti,3166.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Right Center Back,2,Paris Saint-Germain,131,['22398e41-02b2-44c5-a156-137db9124c9d'],27,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:27.752,Pass,
,,,,,,,,,,,,,,,,,1.764233,,,,,,,,,,,,,cb93089b-f0bb-4e1a-9f47-6af5c15b98db,39,,"[57.6, 39.9]",3803000,0,,,,2.2476184,,Right Foot,,,"[48.2, 51.6]",,Ground Pass,,15.008331,,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Marco Verratti,3166.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['e1b9a9a6-065a-4915-ab72-39e97ef4c15c'],28,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:28.728,Pass,
,,,,,,,,,,,,,,,,,2.124671,,,,,,,,,,,,,c79c092d-fe93-4589-b4dc-2590ce5647cb,42,,"[48.2, 51.6]",3803000,0,,,,-1.4051636,,Right Foot,,,"[53.8, 18.1]",,Ground Pass,,33.964836,,,,,Idrissa Gana Gueye,3436.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Right Center Back,2,Paris Saint-Germain,131,['1c9666f3-3311-4dd5-abb3-4aa6cb3b374a'],30,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:30.715,Pass,
,,,,,,,,,,,,,,,,,0.78749,,,,,,,,,,,,,0f9e9034-1a9f-4ea1-a1cb-e8bb34362090,45,,"[54.7, 15.4]",3803000,0,,,,-0.67328745,,Right Foot,,,"[63.1, 8.7]",,Ground Pass,,10.744766,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Kick Off,Idrissa Gana Gueye,3436.0,Left Center Midfield,2,Paris Saint-Germain,131,['da1c3c71-f47d-4573-8f7e-d7235dfdefa1'],33,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:33.920,Pass,
,,,,,,,,,,,,,,,,,1.380893,,,,,,,,,,,,,c30d9301-2014-467c-9c96-ef6b54623de7,49,,"[62.8, 7.8]",3803000,0,,,,2.6831534,,Right Foot,,,"[55.1, 11.6]",,Ground Pass,,8.586617,,,,,Idrissa Gana Gueye,3436.0,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,2,Paris Saint-Germain,131,"['4f528228-89c4-468e-b799-5a1181a03c9b', 'a6c25c77-baa8-4c87-8855-911d34fb9e9c']",35,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:35.161,Pass,True
,,,,,,,,,,,,,,,,,1.411618,,,,,,,,,,,,,11c1d676-062d-4974-bdc5-a46ddeef5ef3,52,,"[55.6, 12.7]",3803000,0,,,,2.2142975,,Right Foot,,,"[45.1, 26.7]",,Ground Pass,,17.5,,,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Idrissa Gana Gueye,3436.0,Left Center Midfield,2,Paris Saint-Germain,131,"['8e026c1e-31cb-400f-bad6-99935cfa6f82', 'fc3fae79-c78e-42a3-b274-546fe14d5005']",36,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:36.542,Pass,True
,,,,,,,,,,,,,,,,,1.504928,,,,,,,,,,,,,b5981912-4646-4ca8-9cc0-21fe3d7adc9b,54,,"[45.1, 26.7]",3803000,0,,,,1.8870825,,Left Foot,,,"[37.9, 48.7]",,Ground Pass,,23.148218,,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['4bc07881-4491-49f2-bdf6-a917811414c1'],37,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:37.953,Pass,
,,,,,,,,,,,,,,,,,1.405024,,,,,,,,,,,,,7e1cb1b8-0202-4e9d-8251-f78c42d339be,57,,"[37.9, 48.7]",3803000,0,,,,1.19029,,Right Foot,,,"[45.9, 68.7]",,Ground Pass,,21.540659,,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Right Center Back,2,Paris Saint-Germain,131,['def0b976-ee56-4be9-bfef-c2d58674cdbc'],40,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:40.794,Pass,
,,,,,,,,,,,,,,,,,0.940228,,,,,,,,,,,,,7283d7ec-8780-40d4-b6b4-a16ad8a17824,60,,"[45.9, 68.7]",3803000,0,,,,-1.0261456,,Right Foot,,,"[52.2, 58.3]",,Ground Pass,,12.159359,,,,,Marco Verratti,3166.0,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Back,2,Paris Saint-Germain,131,['81b47bd9-a60f-45b8-85a6-d8e19b274840'],44,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:44.098,Pass,
,,,,,,,,,,,,,,,,,1.026596,,,,,,,,,,,,,04a99f0b-0073-4045-8256-df121cb11d95,63,,"[52.2, 58.3]",3803000,0,,,,1.3521274,,Right Foot,,,"[55.8, 74.5]",,Ground Pass,,16.59518,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Kick Off,Marco Verratti,3166.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['fbcb49ce-69d2-4f1a-b9da-2654f5e35a6d'],45,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:45.623,Pass,
,,,,,,,,,,,,,,,,,1.534041,,,,,,,,,,,,,b56e7795-1be9-4882-9bb8-579a44e1a3f5,66,,"[55.8, 74.5]",3803000,0,,,,-2.1051917,,Left Foot,,,"[41.3, 50.0]",,Ground Pass,,28.469282,,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,2,Paris Saint-Germain,131,['f7a21b75-a370-469e-98b4-24101d7509f2'],48,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:48.208,Pass,
,,,,,,,,,,,,,,,,,1.385564,,,,,,,,,,,,,4b161a9f-02cb-47bd-a89b-216149a4557b,69,,"[46.9, 45.3]",3803000,0,,,,-1.1961482,,Right Foot,,,"[58.5, 15.8]",,Ground Pass,,31.698738,,,,,Idrissa Gana Gueye,3436.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Right Center Back,2,Paris Saint-Germain,131,['1cf4dacc-d653-4975-836c-11ce792e809f'],51,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:51.497,Pass,
,,,,,,,,,,,,,,,,,0.82348,,,,,,,,,,,,,32ca5146-3e27-4a48-8c98-c860a89101f3,72,,"[71.8, 7.8]",3803000,0,,,,-0.7440993,,Right Foot,,,"[78.1, 2.0]",,Ground Pass,,8.563293,,,,,Nuno Mendes,41092.0,,,,,,1,From Kick Off,Idrissa Gana Gueye,3436.0,Left Center Midfield,2,Paris Saint-Germain,131,['d8a360c2-63a1-43bf-a3c6-a2841f13a7c0'],55,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:55.035,Pass,
,,,,,,,,,,,,,,,,,0.867943,,,,,,,,,,,,,2d021eb5-86f8-4013-8e70-64e87a26637f,75,,"[78.1, 2.0]",3803000,0,,,,2.6831534,,Left Foot,,,"[70.4, 5.8]",,Ground Pass,,8.586617,,,,,Idrissa Gana Gueye,3436.0,,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Back,2,Paris Saint-Germain,131,['feb4c2f2-a48a-464a-8fb1-a4b93b386dee'],56,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:56.833,Pass,
,,,,,,,,,,,,,,,,,0.55704,,,,,,,,,,,,,eabfb8c0-a21e-4b77-8167-6fb77fe9b9f8,79,,"[70.0, 6.0]",3803000,0,,,,2.5175695,,Right Foot,,,"[67.5, 7.8]",,Ground Pass,,3.0805843,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Kick Off,Idrissa Gana Gueye,3436.0,Left Center Midfield,2,Paris Saint-Germain,131,['01311884-b1e1-450c-9f16-2ac6dcc63bbe'],58,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:58.715,Pass,
,,,,,,,,,,,,,,,,,1.272042,,,,,,,,,,,,,8d5ccbe0-295e-4278-aa13-341d7f08e808,83,,"[66.9, 7.8]",3803000,0,,,,-1.1430614,,Right Foot,,,"[70.0, 1.0]",,Ground Pass,,7.4732857,,,,,Nuno Mendes,41092.0,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,2,Paris Saint-Germain,131,"['9e13bfda-27d1-465a-a111-3a9fd94898c1', 'cab53170-2938-4ccf-8ac3-e17e2b914c53']",59,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:59.913,Pass,True
,,,,,,,,,,,,,,,,,0.520188,,,,,,,,,,,,,6333f65d-5db3-41b5-854c-007b51162c11,87,,"[70.3, 2.1]",3803000,1,True,,,0.0,,Left Foot,,,"[77.8, 2.1]",,Ground Pass,,7.5,,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Back,2,Paris Saint-Germain,131,"['7aaea1c1-1d2e-45b3-ab3c-87dc8c3a589a', '8080facb-4502-49d0-8ffa-81afdf74f1d5']",3,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:03.188,Pass,
,,,,,,,,,,,,,,,,,1.683967,,,,,,,,,,,,,1621dea9-8a76-4d1a-87d4-c2661a06f662,91,,"[76.1, 6.4]",3803000,1,,,,3.0723963,,Right Foot,,,"[66.0, 7.1]",,Ground Pass,,10.1242285,,,,,Idrissa Gana Gueye,3436.0,,,,,Recovery,1,From Kick Off,Kylian Mbappé Lottin,3009.0,Center Forward,2,Paris Saint-Germain,131,"['1adb46d9-d08a-4ba7-b8cc-c93056874f1c', '9a4d0a4c-362d-4f49-9117-69af814fd565']",4,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:04.606,Pass,True
,,,,,,,,,,,,,,,,,1.267569,,,,,,,,,,,,,8f175be4-98d8-4e8e-bae5-16b32919393d,95,,"[64.8, 6.8]",3803000,1,,,,1.8614337,,Right Foot,,,"[58.1, 29.2]",,Ground Pass,,23.380547,,,,,Marco Verratti,3166.0,,,,,,1,From Kick Off,Idrissa Gana Gueye,3436.0,Left Center Midfield,2,Paris Saint-Germain,131,['48ccab50-57bf-4a19-8650-3d0ddc093d93'],7,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:07.077,Pass,
,,,,,,,,,,,,,,,,,2.105329,,,,,,,,,,,,,b866581b-36a0-4e52-9707-be2b2a3263f8,99,,"[63.3, 37.4]",3803000,1,,,,1.5803654,,Right Foot,,,"[63.1, 58.3]",,Ground Pass,,20.900957,,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Marco Verratti,3166.0,Center Defensive Midfield,2,Paris Saint-Germain,131,"['05851f27-46ce-426d-9184-b762bf3a625e', 'ac94b11e-d2d6-45f2-9799-6dedf24c94fe']",10,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:10.781,Pass,True
,,,,,,,,,,,,,,,,,1.330776,,,,,,,,,,,,,2b6964aa-2b6c-4a20-b8d0-aa56a65579f3,102,,"[63.1, 58.3]",3803000,1,,,,0.9347208,,Right Foot,,,"[72.7, 71.3]",,Ground Pass,,16.160446,,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Right Center Back,2,Paris Saint-Germain,131,['467930a8-0dc6-49d0-8244-c62d3af36255'],13,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:13.138,Pass,
,,,,,,,,,,,,,,,,,1.288332,,,,,,,,,,,,,9cb6abeb-c395-4088-846f-ce22d8495842,105,,"[70.9, 71.1]",3803000,1,,,,-2.889746,,Right Foot,,,"[53.8, 66.7]",,Ground Pass,,17.65701,,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Back,2,Paris Saint-Germain,131,['f61e44f2-5ca4-49f8-9e5a-bb0dc7578dbb'],15,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:15.407,Pass,
,,,,,,,,,,,,,,,,,1.160845,,,,,,,,,,,,,933776dc-a384-4db5-8583-e005a33a3320,109,,"[53.4, 67.7]",3803000,1,,,,-1.7653829,,Right Foot,,,"[48.0, 40.3]",,Ground Pass,,27.927048,,,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Right Center Back,2,Paris Saint-Germain,131,['836fefa1-352e-4cf1-bf34-7ed40ee4bf14'],17,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:17.928,Pass,
,,,,,,,,,,,,,,,,,1.187447,,,,,,,,,,,,,643b9f51-7b7f-4e82-8987-7039573afd20,112,,"[50.9, 38.2]",3803000,1,,,,-0.6278366,,Left Foot,,,"[63.3, 29.2]",,Ground Pass,,15.321879,,,,,Idrissa Gana Gueye,3436.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['722a26f3-4937-479b-9855-441e450a0489'],20,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:20.286,Pass,
