bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.121641,,,,,,,,,,,da7938f2-3a27-4a79-baa4-ac73a4faba40,29,,,"[92.0, 75.4]",3802904,0,,,,0.82537687,,Right Foot,,,,"[95.6, 79.3]",,Ground Pass,,5.307542,,,,,Alberth Josué Elis Martínez,12588.0,,,,,Recovery,1,Regular Play,Jean Emile Junior Onana Onana,35447.0,Right Defensive Midfield,4,Bordeaux,146,['d8a9771e-1b41-440e-b562-45e7e1ca42c7'],23,,,,,,,,,,,,,,,,Bordeaux,146,00:00:23.916,Pass,
,,,,,,,,,,,,,,,,,,1.231272,,,,,,,,,,,6803215d-78a7-496f-87d0-5d32f3d93bb1,51,,,"[87.9, 62.9]",3802904,0,,,,-1.5936681,dd10214f-f4bb-40da-9325-acf7024ca5e8,Left Foot,,,,"[87.2, 32.3]",,Ground Pass,,30.608006,,,,,Rémi Oudin,7374.0,True,,,,,1,Regular Play,Yacine Adli,4903.0,Left Wing,4,Bordeaux,146,['4d5fe9e5-5be1-4557-8fa2-446ba0e3bc33'],33,,,,,,,,,,,,,,,,Bordeaux,146,00:00:33.291,Pass,
,,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,becfb2d9-f3d4-4337-bcc9-ebc009ad2882,59,,,"[120.0, 80.0]",3802904,1,,,,-1.7596935,6b8f4e39-1da4-4a9e-a7c6-c8b1a009ec57,Right Foot,,,,"[113.5, 46.0]",,High Pass,,34.61575,,,,True,Jean Emile Junior Onana Onana,35447.0,True,,Outswinging,,Corner,1,From Corner,Yacine Adli,4903.0,Left Wing,5,Bordeaux,146,['61a100d9-1adc-46a3-b60a-91dc6fac4609'],0,,,,,,,,,,,,,,,,Bordeaux,146,00:01:00.293,Pass,
,,,,,,,,,,,,,,,,,,0.466503,,,,,,,,,,,76d32913-9647-469c-a8fb-8ce6d69cb471,63,,,"[6.0, 44.0]",3802904,1,True,,,-1.5707964,,Right Foot,,,,"[6.0, 36.6]",,Ground Pass,,7.4,,,,,Keylor Navas Gamboa,5597.0,,,,,Goal Kick,1,From Goal Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,6,Paris Saint-Germain,131,['ff107a18-1ca5-41db-ad6a-893c8bc2d2fd'],26,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:26.020,Pass,
,,,,,,,,,,,,,,,,,,1.914198,,,,,,,,,,,efb782fe-aff4-4e6a-8eb7-59c695ee6625,65,,,"[9.7, 34.8]",3802904,1,,,,0.38661042,,Right Foot,,,,"[57.6, 54.3]",,High Pass,,51.717113,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Goal Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,6,Paris Saint-Germain,131,"['3c5395c2-fda6-415f-967c-ebbd3cc33426', 'f9254965-aaf1-4375-83f2-44021d224a35']",26,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:26.486,Pass,
,,,,,,,,,,,,,,,,,,0.570925,,,,,,,,,,,3c5395c2-fda6-415f-967c-ebbd3cc33426,67,,,"[62.5, 25.8]",3802904,1,,,,0.2504431,,Right Foot,,,,"[66.8, 26.9]",,Ground Pass,,4.438468,,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Anel Ahmedhodžić,27652.0,Left Center Back,6,Paris Saint-Germain,131,"['5ddfd995-dee1-42ae-af1d-817ae131ed56', 'efb782fe-aff4-4e6a-8eb7-59c695ee6625']",28,,,,,,,,,,,,,,,,Bordeaux,146,00:01:28.400,Pass,
,,,,,,,,,,,,,,,,,,0.457122,,,,,,,,,,,52610e6f-fc9d-46b5-8168-28c517b38936,70,,,"[56.1, 50.8]",3802904,1,,,,-1.2237347,,Left Foot,,,,"[59.5, 41.4]",,Ground Pass,,9.995999,,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Paris Saint-Germain,131,['79b79a15-c9a0-4014-8b41-01d9fbdadeb0'],30,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:30.359,Pass,
,,,,,,,,,,,,,,,,,,0.459644,,,,,,,,,,,b669e4d1-3ca4-4000-b8b8-4f4d437148c8,74,,,"[59.1, 40.9]",3802904,1,,,,2.0176387,,Right Foot,,,,"[56.8, 45.7]",,Ground Pass,,5.322593,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Goal Kick,Kylian Mbappé Lottin,3009.0,Center Forward,6,Paris Saint-Germain,131,"['45b1f6ee-af10-4c4f-83d1-614463900152', '79e3cc1b-1262-4b5b-b5cb-aa574672761a']",31,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:31.198,Pass,True
,,,,,,,,,,,,,,,,,,0.981931,,,,,,,,,,,72ced30c-6e1b-45aa-a7fc-186ee3556edc,80,,,"[43.7, 23.2]",3802904,1,,,,-1.1530683,,Left Foot,,,,"[52.0, 4.5]",,Ground Pass,,20.459229,,,,,Nuno Mendes,41092.0,,,,,Recovery,1,From Goal Kick,Presnel Kimpembe,2999.0,Left Center Back,6,Paris Saint-Germain,131,['8e51d360-5163-4702-9824-7e5893baf24d'],34,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:34.418,Pass,
,,,,,,,,,,,,,,,,,,0.736385,,,,,,,,,,,5517e272-b89a-47bc-b932-700b817ffd82,83,,,"[60.6, 6.0]",3802904,1,,,,-0.7974458,,Right Foot,,,,"[64.7, 1.8]",,Ground Pass,,5.8694124,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Goal Kick,Nuno Mendes,41092.0,Left Back,6,Paris Saint-Germain,131,['4eba08dc-7627-4cbe-bbf0-80e458e56af0'],37,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:37.802,Pass,
,,,,,,,,,,,,,,,,,,0.848845,,,,,,,,,,,dee8ac7d-4a1a-4877-ba45-21bd338c5583,93,,,"[79.1, 10.9]",3802904,1,,,,2.2068717,,Right Foot,,,,"[69.5, 23.9]",,Ground Pass,,16.160446,,,,,Leandro Daniel Paredes,16308.0,,,,,Free Kick,1,From Free Kick,Georginio Wijnaldum,3567.0,Left Center Midfield,7,Paris Saint-Germain,131,['808a9c6c-bf79-4cf9-a566-4f1004b308a7'],54,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:54.634,Pass,
,,,,,,,,,,,,,,,,,,0.965091,,,,,,,,,,,993d6f78-41ef-4d1e-b2bd-9d82350594e2,96,,,"[69.5, 23.9]",3802904,1,,,,-1.5196781,,Right Foot,,,,"[70.6, 2.4]",,Ground Pass,,21.528122,,,,,Nuno Mendes,41092.0,,,,,,1,From Free Kick,Leandro Daniel Paredes,16308.0,Right Center Midfield,7,Paris Saint-Germain,131,['61a9305a-6afb-49c9-811f-898cc1756d82'],58,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:58.689,Pass,
,,,,,,,,,,,,,,,,,,0.987467,,,,,,,,,,,9b921fe8-5a53-47df-8691-3163c645ffb7,100,,,"[72.4, 3.2]",3802904,2,,,,0.6787928,,Left Foot,,,,"[87.4, 15.3]",,Ground Pass,,19.272001,,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Free Kick,Nuno Mendes,41092.0,Left Back,7,Paris Saint-Germain,131,"['d1509e8c-72e8-4064-b839-40a60e69e987', 'e83f1e40-a7eb-4177-b5e1-f9c2d4dff83c']",0,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:00.855,Pass,True
,,,,,,,,,,,,,,,,,,1.833185,,,,,,,,,,,b585e2c8-3b69-46b9-a2c6-816e3bf29096,109,,,"[80.8, 34.9]",3802904,2,,,,1.2522664,,Right Foot,,,,"[93.1, 72.2]",,Ground Pass,,39.275692,,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Free Kick,Kylian Mbappé Lottin,3009.0,Center Forward,7,Paris Saint-Germain,131,['84b42374-41a6-4e68-9b6a-a4a1e45357eb'],6,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:06.378,Pass,
,,,,,,,,,,,,,,,,,,0.485473,,,,,,,,,,,eebbe226-5c06-4b94-a890-6cc3fb8d216b,115,,,"[101.4, 54.5]",3802904,2,,,,-1.3258177,,Right Foot,,,,"[102.4, 50.5]",,Ground Pass,,4.1231055,,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,7,Paris Saint-Germain,131,['5a3f3b89-5503-4e92-8e6d-32296685e970'],12,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:12.570,Pass,
,,,,,,,,,,,,,,,,,,1.403716,,,,,,,,,,,79106250-9371-4085-a741-eef207f6b1ec,120,,,"[70.8, 48.6]",3802904,2,,,,0.32490513,,Right Foot,,,,"[80.3, 51.8]",,Ground Pass,,10.02447,,,,,Leandro Daniel Paredes,16308.0,,,,,Recovery,1,From Free Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,7,Paris Saint-Germain,131,['e14b2b22-1598-428f-8de1-fecfb0f69ca9'],15,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:15.430,Pass,
,,,,,,,,,,,,,,,,,,0.996687,,,,,,,,,,,d475543e-96da-4bcd-851c-9a88ee2f4e18,124,,,"[80.1, 52.8]",3802904,2,,,,1.4928297,,Right Foot,,,,"[81.6, 72.0]",,Low Pass,,19.258505,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Free Kick,Leandro Daniel Paredes,16308.0,Right Center Midfield,7,Paris Saint-Germain,131,"['5479a371-d3bf-4d33-9836-e81b07af19d6', 'c78fe15c-8fcc-40d3-ad5a-80054aa5bc04']",17,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:17.325,Pass,True
,,,,,,,,,,,,,,,,,,1.331829,,,,,,,,,,,20fb64d3-d06f-4067-8814-349901f731eb,127,,,"[97.2, 67.6]",3802904,2,,,,0.5247958,,Right Foot,,,,"[110.5, 75.3]",,Ground Pass,,15.368149,,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Free Kick,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,7,Paris Saint-Germain,131,['879cdb01-faf1-4e61-b3e2-dfbdf7fb6483'],21,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:21.871,Pass,
,,,,,,,,,,,,,,,,,,2.657256,,,,,,,,,,,e6485728-74d1-4b1d-952f-06c344163bdd,135,,,"[3.5, 4.0]",3802904,2,,,,0.38050637,,Left Foot,,,,"[58.5, 26.0]",,High Pass,,59.236813,,,Incomplete,,,,,,,,,1,From Free Kick,Rémi Oudin,7374.0,Left Wing Back,7,Paris Saint-Germain,131,['fb7a031d-7f30-44a8-b2be-902fe08aa30a'],29,,,,,,,,,,,,,,,,Bordeaux,146,00:02:29.413,Pass,
,,,,,,,,,,,,,,,,,,1.737621,,,,,,,,,,,6a5ee41d-f82b-498f-9a32-aae4ff48c486,138,,,"[70.6, 32.8]",3802904,2,,,,-1.4870234,,Left Foot,,,,"[72.8, 6.6]",,Ground Pass,,26.292204,,,,,Nuno Mendes,41092.0,,,,,,1,From Free Kick,Presnel Kimpembe,2999.0,Left Center Back,7,Paris Saint-Germain,131,['55819858-0484-4cb2-aa61-ae84b8445a30'],36,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:36.616,Pass,
,,,,,,,,,,,,,,,,,,0.589069,,,,,,,,,,,400a50e8-b8b6-4caf-a5af-5bd20e83bf11,141,,,"[72.8, 6.6]",3802904,2,,,,-1.3927034,,Right Foot,,,,"[73.7, 1.6]",,Ground Pass,,5.080354,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Nuno Mendes,41092.0,Left Back,7,Paris Saint-Germain,131,['2b74dcde-f0ac-47df-ba4f-ff65fdc6ac04'],39,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:39.424,Pass,
,,,,,,,,,,,,,,,,,,1.04928,,,,,,,,,,,aca9691e-3dd5-4fe8-b588-eeee25cb1324,145,,,"[71.8, 31.6]",3802904,2,,,,1.2862779,,Right Foot,,,,"[78.0, 52.8]",,Ground Pass,,22.088005,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,7,Paris Saint-Germain,131,['db635a09-341c-4c4c-bc66-830bb574c9ef'],45,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:45.167,Pass,
,,,,,,,,,,,,,,,,,,1.931624,,,,,,,,,,,51195728-40b5-40c4-935e-ce5ee980a178,149,,,"[87.8, 52.6]",3802904,2,,,,0.6830177,,Left Foot,,,,"[103.9, 65.7]",,Ground Pass,,20.756205,,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,7,Paris Saint-Germain,131,"['c379d0b4-070b-4534-bf89-48b71bab4c96', 'dcc6beb0-638f-4b8e-a10c-fdc762f2a0b5']",48,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:48.717,Pass,True
,,,,,,,,,,,,,,,,,,0.304054,,,,,,,,,,,3c13aaba-fa26-49cb-8f93-b9d6a4023c6f,152,,,"[110.8, 62.6]",3802904,2,,,,-1.3415644,,Right Foot,,,,"[112.2, 56.6]",,Low Pass,,6.1611686,,,Incomplete,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,7,Paris Saint-Germain,131,"['265d89f0-3c01-4747-95e5-6ed8c11e402c', '34b5c665-1a78-431f-9982-2870e7538ca3']",52,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:52.628,Pass,
,,,,,,,,,,,,,,,,,,1.569269,,,,,,,,,,,1934d1b8-f14b-481e-8d7a-23caa28ef662,155,,,"[120.0, 80.0]",3802904,3,,,,-2.7085032,,Left Foot,,,,"[110.7, 75.7]",,Ground Pass,,10.245975,,,,,Neymar da Silva Santos Junior,4320.0,,,,,Corner,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Paris Saint-Germain,131,['6dfdb492-e592-4149-aad4-34d5ffadd0fe'],9,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:09.514,Pass,
,,,,,,,,,,,,,,,,,,1.25596,,,,,,,,,,,3bbc9254-5198-4edc-85e0-0874251b2fcd,158,,,"[110.5, 76.1]",3802904,3,,,,-2.998891,,Right Foot,,,,"[93.1, 73.6]",,Ground Pass,,17.57868,,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,8,Paris Saint-Germain,131,['b3fbd985-459f-472f-80cf-d5f5b6b79fbd'],12,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:12.120,Pass,
,,,,,,,,,,,,,,,,,,0.978643,,,,,,,,,,,e76ee407-9420-4d77-ba27-8816ab13fa41,161,,,"[93.1, 73.6]",3802904,3,,,,0.23374318,,Right Foot,,,,"[105.7, 76.6]",,Ground Pass,,12.95222,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Corner,Kylian Mbappé Lottin,3009.0,Center Forward,8,Paris Saint-Germain,131,['ff55f74d-818b-488b-993e-670582a3ed29'],14,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:14.287,Pass,
,,,,,,,,,,,,,,,,,,0.989976,,,,,,,,,,,01ae8d0e-af8e-4e48-af93-549319ad2bef,165,,,"[111.2, 68.0]",3802904,3,,,,-2.1045046,632d2ae6-93f0-47e3-8967-9f443c5ffa17,Right Foot,,,,"[104.7, 57.0]",,Ground Pass,,12.776933,,,,,Neymar da Silva Santos Junior,4320.0,True,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Paris Saint-Germain,131,['6b4db61d-9d2e-41e9-b939-69cf388fc958'],16,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:16.811,Pass,
,,,,,,,,,,,,,,,,,,2.751372,,,,,,,,,,,9af04b60-451f-456d-a647-3178cd64d2e9,174,,,"[7.0, 36.1]",3802904,3,True,,,-0.47501075,,Right Foot,,,,"[24.5, 27.1]",,Ground Pass,,19.678669,,,,,Anel Ahmedhodžić,27652.0,,,,,Goal Kick,1,From Goal Kick,Gaëtan Poussin,25041.0,Goalkeeper,9,Bordeaux,146,['696b5f11-f50f-45c6-9bd4-4eba8dc05143'],38,,,,,,,,,,,,,,,,Bordeaux,146,00:03:38.586,Pass,
,,,,,,,,,,,,,,,,,,3.11793,,,,,,,,,,,4c6bd408-01a0-4905-aa1f-4c600a6b2f39,176,,,"[24.5, 27.1]",3802904,3,,,,1.0977813,,Right Foot,,,,"[50.6, 78.1]",,High Pass,,57.290577,,,,,Enock Kwateng,4776.0,,True,,,,1,From Goal Kick,Anel Ahmedhodžić,27652.0,Left Center Back,9,Bordeaux,146,['9d69eac8-93a8-461b-883f-5e788308fe21'],43,,,,,,,,,,,,,,,,Bordeaux,146,00:03:43.871,Pass,
,,,,,,,,,,,,,,,,,,2.176454,,,,,,,,,,,8e7b1e4f-659c-4c56-b58d-ebfde42c41a0,178,,,"[50.6, 78.1]",3802904,3,,,,0.09915025,,Head,,,,"[69.7, 80.0]",,High Pass,,19.19427,,,Out,,Alberth Josué Elis Martínez,12588.0,,,,,,1,From Goal Kick,Enock Kwateng,4776.0,Right Wing Back,9,Bordeaux,146,['f47c65f6-5d5e-4cc5-ab70-210f2c094555'],46,,,,,,,,,,,,,,,,Bordeaux,146,00:03:46.989,Pass,
