bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.660277,,,,,,,,,,,,,22b965ce-8da6-45f4-9f89-a0fc3be80fb5,3650,,"[100.3, 37.6]",3802795,83,,,,,-1.6780752,ae3f687f-15a7-473f-a713-afbedf8a4a9e,Right Foot,,,,"[99.6, 31.1]",,Ground Pass,,6.537584,,,,,Lionel Andrés Messi Cuccittini,5503.0,True,,,,,2,From Goal Kick,Kylian Mbappé Lottin,3009.0,Center Forward,133,Paris Saint-Germain,131,['e8e3c973-ac04-441f-9131-5bf3d20a6bb8'],49,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:49.287,Pass,
,,,,,,,,,,,,,,,,1.316291,,,,,,,,,,,,,631c1b4a-e146-436b-a9fc-cc7c50da49e8,3657,,"[25.5, 37.0]",3802795,83,,,,,-0.4934895,,Right Foot,,,,"[38.7, 29.9]",,Ground Pass,,14.988329,,,,,Serhou Guirassy,9102.0,,,,,,2,Regular Play,Kamaldeen Sulemana,35658.0,Right Wing,134,Rennes,134,['d9f7e4a5-a458-488a-bd43-3d2a2123dd75'],53,,,,,,,,,,,,,,,,,,Rennes,134,00:38:53.742,Pass,
,,,,,,,,,,,,,,,,1.322725,,,,,,,,,,,,,d6d929b8-eb16-4eba-8106-74d2b16be2b9,3659,,"[41.3, 29.9]",3802795,83,,,,,-2.0831857,,Right Foot,,,,"[35.9, 20.3]",,Ground Pass,,11.014536,,,,,Kamaldeen Sulemana,35658.0,,,,,,2,Regular Play,Serhou Guirassy,9102.0,Center Forward,134,Rennes,134,['ac60c5c0-73c0-4c3c-a232-34956b02a6ab'],55,,,,,,,,,,,,,,,,,,Rennes,134,00:38:55.058,Pass,
,,,,,,,,,,,,,,,,1.126423,,,,,,,,,,,,,0ff062c2-189f-4ef5-bc11-a6242a492ed4,3668,,"[69.6, 50.7]",3802795,84,,,,,2.5930433,,Right Foot,,,,"[64.2, 54.0]",,Ground Pass,,6.328507,,,,,Jonas Martin,2950.0,,,,,,2,Regular Play,Kamaldeen Sulemana,35658.0,Right Wing,134,Rennes,134,['bb551de5-b7d7-4582-bac4-89704e1023be'],3,,,,,,,,,,,,,,,,,,Rennes,134,00:39:03.871,Pass,
,,,,,,,,,,,,,,,,1.274849,,,,,,,,,,,,,cbee6885-bdfa-442e-98ba-fade9c7595ba,3673,,"[60.5, 41.4]",3802795,84,,,,,-2.0399084,,Right Foot,,,,"[53.1, 26.8]",,Ground Pass,,16.368261,,,,,Nayef Aguerd,12149.0,,,,,,2,Regular Play,Jonas Martin,2950.0,Center Defensive Midfield,134,Rennes,134,['9f8f724a-617c-41f3-b714-52a2b695b09f'],9,,,,,,,,,,,,,,,,,,Rennes,134,00:39:09.012,Pass,
,,,,,,,,,,,,,,,,1.108925,,,,,,,,,,,,,0cba1a14-5059-40be-863a-2fe191ee2529,3677,,"[52.2, 27.0]",3802795,84,,,,,-0.2772834,,Right Foot,,,,"[65.2, 23.3]",,Ground Pass,,13.516287,,,,,Martin Terrier,4420.0,,,,,,2,Regular Play,Nayef Aguerd,12149.0,Left Center Back,134,Rennes,134,"['c3310201-f290-4215-8da2-eb21c689c732', 'ee2abe89-bd1e-417c-8224-c72b4874b52b']",11,,,,,,,,,,,,,,,,,,Rennes,134,00:39:11.022,Pass,True
,,,,,,,,,,,,,,,,0.916476,,,,,,,,,,,,,99dcd896-ddeb-442b-85ac-215fc230cc8e,3680,,"[79.6, 12.9]",3802795,84,,,,,2.0812848,,Right Foot,,,,"[76.8, 17.9]",,Ground Pass,,5.7306194,,,,,Baptiste Santamaría,3108.0,,,,,,2,Regular Play,Martin Terrier,4420.0,Left Wing,134,Rennes,134,['fc3a9968-9fc6-4e92-9425-2c7a23abb1eb'],16,,,,,,,,,,,,,,,,,,Rennes,134,00:39:16.823,Pass,
,,,,,,,,,,,,,,,,0.729692,,,,,,,,,,,,,3aa156ca-c32e-466c-8373-fa64c6ac2cb5,3682,,"[76.8, 15.7]",3802795,84,,,,,-1.2456788,,Right Foot,,,,"[79.8, 6.8]",,Ground Pass,,9.392018,,,,,Martin Terrier,4420.0,,,,,,2,Regular Play,Baptiste Santamaría,3108.0,Left Center Midfield,134,Rennes,134,['9ec95f0b-945a-420c-a2b5-162d89d608ce'],17,,,,,,,,,,,,,,,,,,Rennes,134,00:39:17.739,Pass,
,,,,,,,,,,,,,,,,1.774787,,,,,,,,,,,,,bee52b95-8cbe-43c6-99b2-93878ba42185,3686,,"[79.8, 6.8]",3802795,84,,,,,-3.0663922,,Right Foot,,,,"[65.2, 5.7]",,Ground Pass,,14.641379,,,,,Nayef Aguerd,12149.0,,,,,,2,Regular Play,Martin Terrier,4420.0,Left Wing,134,Rennes,134,['938b1830-fef6-4cb4-b628-27e370acd01b'],19,,,,,,,,,,,,,,,,,,Rennes,134,00:39:19.109,Pass,
,,,,,,,,,,,,,,,,1.35848,,,,,,,,,,,,,215615e3-8345-40d8-bc41-df10e96ea83b,3689,,"[65.2, 5.7]",3802795,84,,,,,1.141034,,Left Foot,,,,"[69.6, 15.3]",,Ground Pass,,10.560303,,,Incomplete,,,,,,,,,2,Regular Play,Nayef Aguerd,12149.0,Left Center Back,134,Rennes,134,['cadfd847-aedc-4eba-bacf-b82fa23b719c'],21,,,,,,,,,,,,,,,,,,Rennes,134,00:39:21.079,Pass,
,,,,,,,,,,,,,,,,1.686215,,,,,,,,,,,,,f6940542-b372-460f-87c0-aed64867170d,3692,,"[47.0, 59.8]",3802795,84,,,,,-1.3547114,,Right Foot,,,,"[54.2, 27.0]",,Ground Pass,,33.580948,,,,,Kylian Mbappé Lottin,3009.0,,,,,,2,Regular Play,Marco Verratti,3166.0,Right Defensive Midfield,135,Paris Saint-Germain,131,['de90c912-93ec-44ae-9cf9-0c7bf59b7e8b'],23,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:23.476,Pass,
,,,,,,,,,,,,,,,,2.798566,,,,,,,,,,,,,c2af78d4-1b58-4a54-9341-464de2b5db46,3695,,"[83.1, 27.2]",3802795,84,,,,,0.8833295,,Left Foot,,,,"[108.8, 58.5]",,High Pass,,40.499134,,,,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Center Forward,135,Paris Saint-Germain,131,['2827a350-5e61-4573-bbc3-5337be1b38ec'],28,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:28.967,Pass,
,,,,,,,,,,,,,,,,0.064056,,,,,,,,,,,,,10215cd3-a458-41dd-945c-4f4e715aca5a,3698,,"[108.8, 58.5]",3802795,84,,,,,-1.2422432,,Right Foot,,,,"[110.3, 54.1]",,Low Pass,,4.648656,,,Incomplete,,,,,,,,,2,Regular Play,Mauro Emanuel Icardi Rivero,6987.0,Left Defensive Midfield,135,Paris Saint-Germain,131,['4b38e9b8-fe19-494c-90df-c1e1a2d0a82a'],31,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:31.885,Pass,
,,,,,,,,,,,,,,,,0.959846,,,,,,,,,,,,,64c8dde8-1681-4c06-8230-234100c457a9,3705,,"[81.8, 67.0]",3802795,84,,,,,0.43900472,,Left Foot,,,,"[93.3, 72.4]",,Ground Pass,,12.704723,,,,,Kylian Mbappé Lottin,3009.0,,,,,,2,Regular Play,Thilo Kehrer,8511.0,Right Back,135,Paris Saint-Germain,131,['49c85a35-86c2-49a4-9a0e-445548d593d2'],41,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:41.772,Pass,
,,,,,,,,,,,,,,,,1.017782,,,,,,,,,,,,,77cff31d-5fdf-4eff-86ff-98d13a2ac3f0,3709,,"[93.5, 63.3]",3802795,84,,,,,-0.46656305,,Left Foot,,,,"[107.2, 56.4]",,Low Pass,,15.339492,,,Incomplete,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Center Forward,135,Paris Saint-Germain,131,"['b0b8394c-d441-4108-a02b-ab6c9eda855e', 'c575d955-3db0-40e1-8805-a242cbf2f1e4']",45,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:45.745,Pass,True
,,,,,,,,,,,,,,,,1.132877,,,,,,,,,,,,,f497b3ef-a88f-4958-a2f2-49252a655f7b,3713,,"[74.6, 63.3]",3802795,84,,,,,0.8905984,,Right Foot,,,,"[81.8, 72.2]",,Ground Pass,,11.447707,,,,,Thilo Kehrer,8511.0,,,,,,2,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,135,Paris Saint-Germain,131,['f1b92312-6d0f-4a62-a439-38d637de7e63'],50,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:50.695,Pass,
,,,,,,,,,,,,,,,,0.739528,,,,,,,,,,,,,87046ea6-0d50-4cca-9926-ef9fb7d61fc3,3716,,"[84.9, 74.4]",3802795,84,,,,,0.11542666,,Left Foot,,,,"[91.8, 75.2]",,Ground Pass,,6.946222,,,,,Marco Verratti,3166.0,,,,,,2,Regular Play,Thilo Kehrer,8511.0,Right Back,135,Paris Saint-Germain,131,['7e9161e8-6ff2-4a2d-a1e2-076277dbde08'],52,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:52.953,Pass,
,,,,,,,,,,,,,,,,1.067375,,,,,,,,,,,,,3d42982e-86f3-4c34-8d17-731c4359f988,3719,,"[91.2, 71.8]",3802795,84,,,,,-1.4024062,,Right Foot,,,,"[92.9, 61.8]",,Ground Pass,,10.143471,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Marco Verratti,3166.0,Right Defensive Midfield,135,Paris Saint-Germain,131,['b95d8410-0671-4af4-86b4-538061ce7e0c'],58,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:58.193,Pass,
,,,,,,,,,,,,,,,,1.035557,,,,,,,,,,,,,2fb34ec6-6e52-48f5-be1c-f6ebee90e78a,3722,,"[92.9, 60.5]",3802795,84,,,,,-1.8136152,,Left Foot,,,,"[87.5, 38.7]",,Ground Pass,,22.45885,,,,,Georginio Wijnaldum,3567.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,135,Paris Saint-Germain,131,['e25bd08d-9618-4d12-bc94-ea18ca322161'],59,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:59.448,Pass,
,,,,,,,,,,,,,,,,1.224456,,,,,,,,,,,,,bbe1cc9d-3ab2-4577-a33a-5ddddc11fdaf,3725,,"[87.2, 37.2]",3802795,85,,,,,-1.1101383,,Right Foot,,,,"[100.5, 10.4]",,Ground Pass,,29.918724,,,,,Nuno Mendes,41092.0,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Left Wing,135,Paris Saint-Germain,131,['38284b31-53a2-44bb-96aa-deff620e693a'],1,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:01.627,Pass,
,,,,,,,,,,,,,,,,0.950359,,,,,,,,,,,,,11ff90b9-a3f8-421a-8478-a4a81ff54c99,3728,,"[102.5, 12.6]",3802795,85,,,,,1.2616453,,Left Foot,True,,,"[110.9, 38.9]",,High Pass,,27.608875,,,Incomplete,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,2,Regular Play,Nuno Mendes,41092.0,Left Back,135,Paris Saint-Germain,131,"['971f4e9c-458a-4f5b-a1a0-75516fee9e36', 'f868d06a-3943-47a0-8239-eaa75542c56c']",3,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:03.706,Pass,
,,,,,,,,,,,,,,,,2.197016,,,,,,,,,,,,,e96b22d5-7eb5-4f3c-8bea-e86addec4ff3,3734,,"[120.0, 0.1]",3802795,85,,,,,1.8080997,210b5670-3f2a-4158-b833-8869a98e7bca,Left Foot,,,,"[109.6, 43.1]",,High Pass,,44.2398,,,,True,Marcos Aoás Corrêa,4372.0,True,True,Outswinging,,Corner,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,136,Paris Saint-Germain,131,['b19ffa9a-90dd-4272-9818-a6d4deac5537'],53,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:53.808,Pass,
,,,,,,,,,,,,,,,,0.215748,,,,,,,,,,,,,abf93055-3655-409c-b570-7d79739bfe8e,3742,,"[101.8, 22.2]",3802795,86,,,,,1.3673033,,Right Foot,,,,"[103.1, 28.5]",,Low Pass,,6.432729,,,Incomplete,,,,,,,,,2,From Corner,Marco Verratti,3166.0,Right Defensive Midfield,136,Paris Saint-Germain,131,['d0c5ce6a-20fe-4718-a80f-99784711db9a'],3,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:03.408,Pass,
,,,,,,,,,,,,,,,,1.602714,,,,,,,,,,,,,50172dac-34da-4768-ab34-7240bc7c2329,3749,,"[68.3, 25.2]",3802795,86,,,,,1.8622531,,Left Foot,,,,"[63.8, 40.2]",,Ground Pass,,15.6604595,,,,,Ángel Fabián Di María Hernández,2995.0,,,,,Recovery,2,From Corner,Nuno Mendes,41092.0,Left Back,136,Paris Saint-Germain,131,['c2b516a3-37b7-4c1d-98ed-6658c3ea6902'],10,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:10.029,Pass,
,,,,,,,,,,,,,,,,1.219626,,,,,,,,,,,,,9d1b783d-7d6b-40f3-a06c-365f44320c56,3753,,"[61.2, 30.7]",3802795,86,,,,,-0.3929211,,Left Foot,,,,"[76.4, 24.4]",,Ground Pass,,16.453875,,,,,Marco Verratti,3166.0,,,,,,2,From Corner,Ángel Fabián Di María Hernández,2995.0,Right Wing,136,Paris Saint-Germain,131,"['5b533cef-8885-49a6-b970-37245172a15f', 'fcdf2a92-ef2f-49d9-9003-15d3b480beed']",13,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:13.029,Pass,True
,,,,,,,,,,,,,,,,1.309503,,,,,,,,,,,,,c2cf03e3-6200-499f-8592-a67e740c1439,3757,,"[79.4, 25.2]",3802795,86,,,,,-1.1019675,,Right Foot,,,,"[87.2, 9.8]",,Ground Pass,,17.262676,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Corner,Marco Verratti,3166.0,Right Defensive Midfield,136,Paris Saint-Germain,131,"['151869c2-9fd0-4494-9c97-ef8b613afeb2', 'd53c449b-fbc6-4653-b76a-5a7391408d04', 'e20417f0-deaa-4853-a712-f822b4397855']",17,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:17.076,Pass,True
,,,,,,,,,,,,,,,,0.470421,,,,,,,,,,,,,13ebcc77-2a87-4716-adc8-e4162172885c,3760,,"[84.9, 0.1]",3802795,86,,True,,,2.0387359,,,,,,"[75.5, 18.7]",,Low Pass,,20.840345,,,,,Georginio Wijnaldum,3567.0,,,,,Throw-in,2,From Throw In,Nuno Mendes,41092.0,Left Back,137,Paris Saint-Germain,131,['c87da3da-681d-4379-beaa-e501e5e55d43'],30,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:30.331,Pass,
,,,,,,,,,,,,,,,,1.381038,,,,,,,,,,,,,68a3bdb5-125b-4b23-baac-39ab2406c7b7,3762,,"[75.7, 18.9]",3802795,86,,True,,,2.16501,,Left Foot,,,,"[55.7, 48.5]",,Ground Pass,,35.72338,,,,,Marcos Aoás Corrêa,4372.0,,,,,,2,From Throw In,Georginio Wijnaldum,3567.0,Left Defensive Midfield,137,Paris Saint-Germain,131,['15e2c9a6-c964-446d-8823-a683517870f4'],30,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:30.904,Pass,
,,,,,,,,,,,,,,,,1.485023,,,,,,,,,,,,,8dc9d8ab-fe83-4c99-b98d-347c280347fd,3764,,"[61.4, 46.3]",3802795,86,,,,,-1.0879203,,Right Foot,,,,"[72.2, 25.7]",,Ground Pass,,23.259407,,,,,Marco Verratti,3166.0,,,,,,2,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,137,Paris Saint-Germain,131,['5d248319-1d30-455d-b807-7bc6e621a435'],36,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:36.279,Pass,
,,,,,,,,,,,,,,,,1.467199,,,,,,,,,,,,,442e67db-c6d4-4c47-afc9-aa57c883a859,3767,,"[71.2, 25.7]",3802795,86,,,,,-0.5296837,,Right Foot,,,,"[90.5, 14.4]",,Ground Pass,,22.364704,,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,2,From Throw In,Marco Verratti,3166.0,Right Defensive Midfield,137,Paris Saint-Germain,131,['f1ae4421-7335-4dcf-97dc-53c1d60996ee'],38,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:38.807,Pass,
,,,,,,,,,,,,,,,,2.200693,,,,,,,,,,,,,aff04df6-5cb0-411d-974b-61f86af611c1,3770,,"[97.5, 7.8]",3802795,86,,,,,1.2765617,,Left Foot,True,,,"[110.5, 50.7]",,High Pass,,44.826443,,,Incomplete,,,,,True,,,,2,From Throw In,Ángel Fabián Di María Hernández,2995.0,Right Wing,137,Paris Saint-Germain,131,['8424e353-e8ae-4057-8823-2fb5fc22d40b'],41,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:41.581,Pass,
,,,,,,,,,,,,,,,,2.13899,,,,,,,,,,,,,8424e353-e8ae-4057-8823-2fb5fc22d40b,3771,,"[9.6, 29.4]",3802795,86,,,,,-2.8112953,,Other,,,,"[2.6, 27.0]",,Low Pass,,7.4,,,,,Doğan Alemdar,36360.0,,,,,Recovery,2,Regular Play,Birger Meling,16353.0,Left Back,138,Rennes,134,"['aff04df6-5cb0-411d-974b-61f86af611c1', 'ecac31df-7287-4c19-986a-d74232b77b18']",43,,,,,,,,,,,,,,,,,,Rennes,134,00:41:43.782,Pass,
,,,,,,,,,,,,,,,,1.347739,,,,,,,,,,,,,17ee44a9-3d87-4a6b-9eb2-9b7d675c5a33,3773,,"[4.4, 26.2]",3802795,87,,True,,,-0.5064501,,Keeper Arm,,,,"[43.7, 4.4]",,Ground Pass,,44.941406,,,,,Birger Meling,16353.0,,,,,,2,Regular Play,Doğan Alemdar,36360.0,Goalkeeper,138,Rennes,134,['e02ae343-83a1-46dc-8ed6-274e6cb43096'],0,,,,,,,,,,,,,,,,,,Rennes,134,00:42:00.321,Pass,
,,,,,,,,,,,,,,,,1.478334,,,,,,,,,,,,,77a01816-5a70-480d-a568-18f5211b0c70,3775,,"[48.7, 3.3]",3802795,87,,,,,1.549966,,Left Foot,,,,"[48.9, 12.9]",,Ground Pass,,9.602083,,,,,Baptiste Santamaría,3108.0,,,,,,2,Regular Play,Birger Meling,16353.0,Left Back,138,Rennes,134,['49de0a73-559c-41bf-87e9-917f8ab512b6'],4,,,,,,,,,,,,,,,,,,Rennes,134,00:42:04.004,Pass,
,,,,,,,,,,,,,,,,1.89337,,,,,,,,,,,,,b51a0846-e3d4-416a-8f4e-cd63256776f5,3778,,"[51.8, 12.5]",3802795,87,,,,,2.894922,,Right Foot,,,,"[37.9, 16.0]",,Ground Pass,,14.333876,,,,,Nayef Aguerd,12149.0,,,,,,2,Regular Play,Baptiste Santamaría,3108.0,Left Center Midfield,138,Rennes,134,['07d3045f-126c-4547-89b6-7e0185aa550e'],6,,,,,,,,,,,,,,,,,,Rennes,134,00:42:06.746,Pass,
,,,,,,,,,,,,,,,,1.679644,,,,,,,,,,,,,913650be-4d11-437f-b3eb-b2b87eb60b82,3781,,"[38.3, 17.5]",3802795,87,,,,,-0.57133746,,Left Foot,,,,"[57.9, 4.9]",,Ground Pass,,23.300644,,,,,Adrien Truffert,45026.0,,,,,,2,Regular Play,Nayef Aguerd,12149.0,Left Center Back,138,Rennes,134,['695c0d60-8f02-4b88-bf57-8ec29f4a9732'],9,,,,,,,,,,,,,,,,,,Rennes,134,00:42:09.440,Pass,
,,,,,,,,,,,,,,,,1.258943,,,,,,,,,,,,,b9e4b87c-c655-4724-b9bc-340bdacb0a02,3785,,"[57.9, 4.9]",3802795,87,,,,,3.1415927,,Right Foot,,,,"[36.1, 4.9]",,Ground Pass,,21.8,,,,,Nayef Aguerd,12149.0,,,,,,2,Regular Play,Adrien Truffert,45026.0,Left Wing,138,Rennes,134,['be99ac9b-39a9-4c51-8a03-8797166900ff'],14,,,,,,,,,,,,,,,,,,Rennes,134,00:42:14.872,Pass,
,,,,,,,,,,,,,,,,2.919123,,,,,,,,,,,,,168e0ec3-1240-474a-af74-85a68f274116,3789,,"[37.0, 9.4]",3802795,87,,,,,2.50757,,Left Foot,,,,"[9.8, 29.4]",,Ground Pass,,33.761517,,,,,Doğan Alemdar,36360.0,,,,,,2,Regular Play,Nayef Aguerd,12149.0,Left Center Back,138,Rennes,134,['630fec2d-f4f8-4339-996d-db6d7d8cd4e0'],19,,,,,,,,,,,,,,,,,,Rennes,134,00:42:19.072,Pass,
,,,,,,,,,,,,,,,,2.676458,,,,,,,,,,,,,e7315520-5869-4976-9f0c-bb2a47b2ae1f,3792,,"[10.7, 29.9]",3802795,87,,,,,-0.40110165,,Right Foot,,,,"[71.3, 4.2]",,High Pass,,65.82439,,,Incomplete,,Martin Terrier,4420.0,,,,,,2,Regular Play,Doğan Alemdar,36360.0,Goalkeeper,138,Rennes,134,"['310518a6-1bcd-41b8-a771-2b08f12b47bc', '6376a99e-8a01-4cda-973c-5872f3d07473']",27,,,,,,,,,,,,,,,,,,Rennes,134,00:42:27.944,Pass,
,,,,,,,,,,,,,,,,1.209188,,,,,,,,,,,,,310518a6-1bcd-41b8-a771-2b08f12b47bc,3795,,"[48.8, 75.9]",3802795,87,,,,True,-0.41704923,,,,,,"[64.6, 68.9]",,High Pass,,17.281204,,,,,Georginio Wijnaldum,3567.0,,,,,Recovery,2,Regular Play,Thilo Kehrer,8511.0,Right Back,139,Paris Saint-Germain,131,"['0c51f71e-7d2f-4210-ac7d-50353af1d452', '21db9b8c-5d61-4ced-8097-6de40659db3e', 'e7315520-5869-4976-9f0c-bb2a47b2ae1f']",30,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:30.620,Pass,True
,,,,,,,,,,,,,,,,1.5674,,,,,,,,,,,,,ae8086d8-4d5b-4db0-8b69-ef29fd545414,3801,,"[66.4, 74.4]",3802795,87,,True,,,-3.0777261,,Right Foot,,,,"[49.2, 73.3]",,Ground Pass,,17.235138,,,,,Marcos Aoás Corrêa,4372.0,,,,,Free Kick,2,From Free Kick,Thilo Kehrer,8511.0,Right Back,140,Paris Saint-Germain,131,['ce7e7867-3a1f-4490-9589-e04a3ec15c8f'],40,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:40.086,Pass,
,,,,,,,,,,,,,,,,1.799344,,,,,,,,,,,,,456be13f-e013-4a6f-a5b1-259e3b434e90,3803,,"[54.6, 57.2]",3802795,87,,,,,-1.2429359,,Right Foot,,,,"[64.6, 27.8]",,Ground Pass,,31.054146,,,,,Marco Verratti,3166.0,,,,,,2,From Free Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,140,Paris Saint-Germain,131,['9a66f266-8b4d-4bad-9af7-1409ed8aa969'],44,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:44.806,Pass,
,,,,,,,,,,,,,,,,1.824237,,,,,,,,,,,,,167ebf8a-2c7e-40e1-88ab-14f90f0b26d2,3806,,"[85.1, 17.0]",3802795,87,,,,,-0.32314524,,Right Foot,,,,"[106.6, 9.8]",,Ground Pass,,22.673553,,,,,Nuno Mendes,41092.0,,,,,,2,From Free Kick,Marco Verratti,3166.0,Right Defensive Midfield,140,Paris Saint-Germain,131,['6dc79637-94e2-4eb3-8fce-623ad0e46f62'],50,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:50.086,Pass,
,,,,,,,,,,,,,,,,0.905199,,,,,,,,,,,,,97280336-5ddc-43df-820d-78a6acde9c7a,3820,,"[28.7, 63.3]",3802795,87,,,,,-1.6255361,,Right Foot,,,,"[28.3, 56.0]",,Ground Pass,,7.3109508,,,,,Kamaldeen Sulemana,35658.0,,,,,,2,Regular Play,Martin Terrier,4420.0,Right Center Midfield,141,Rennes,134,"['8b32ab72-b545-47f9-917e-175c8627216c', '9295192a-eb19-42f6-b03e-e0ee4af5fb70']",57,,,,,,,,,,,,,,,,,,Rennes,134,00:42:57.593,Pass,True
,,,,,,,,,,,,,,,,3.068687,,,,,,,,,,,,,81d9abc0-e425-432f-a28f-26345473af6b,3829,,"[42.2, 54.9]",3802795,89,,,,,0.09753687,,Right Foot,,,,"[93.3, 59.9]",,High Pass,,51.344036,,,,,Adrien Truffert,45026.0,,,,,Free Kick,2,From Free Kick,Doğan Alemdar,36360.0,Goalkeeper,142,Rennes,134,['9fc7e748-cd74-4093-a82d-2dc6fd66bc19'],23,,,,,,,,,,,,,,,,,,Rennes,134,00:44:23.476,Pass,
,,,,,,,,,,,,,,,,1.301877,,,,,,,,,,,,,85d5f178-e39e-43b0-b5dc-c50384eea3d5,3832,,"[93.5, 59.9]",3802795,89,,,,True,1.3164283,,,,,,"[98.7, 79.9]",,Low Pass,,20.664946,,,Out,,Lorenz Assignon,39245.0,,,,,,2,From Free Kick,Adrien Truffert,45026.0,Left Wing,142,Rennes,134,"['aa5449a5-2903-4e3e-8c38-1928f7c3ee1e', 'e4b8ff24-05a6-4b54-93dc-e40965b0cab1']",26,,,,,,,,,,,,,,,,,,Rennes,134,00:44:26.567,Pass,True
,,,,,,,,,,,,,,,,1.080272,,,,,,,,,,,,,5e798e05-5f4e-4145-bff3-ef6f09690a9d,3834,,"[21.4, 0.1]",3802795,89,,True,,,1.0419148,,,,,,"[25.9, 7.8]",,Low Pass,,8.91852,,,,,Nuno Mendes,41092.0,,,,,Throw-in,2,From Throw In,Marco Verratti,3166.0,Right Defensive Midfield,143,Paris Saint-Germain,131,['20951301-1d00-42a7-a96d-2c29683a4163'],36,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:36.269,Pass,
,,,,,,,,,,,,,,,,1.836413,,,,,,,,,,,,,317499d6-c428-4178-acf9-58feb665eb15,3836,,"[25.9, 7.8]",3802795,89,,,,,1.677155,,Left Foot,,,,"[22.9, 35.9]",,Ground Pass,,28.25969,,,,,Marcos Aoás Corrêa,4372.0,,,,,,2,From Throw In,Nuno Mendes,41092.0,Left Back,143,Paris Saint-Germain,131,['d96d45dd-e5e8-4622-82bf-e00b16bd5fdf'],38,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:38.262,Pass,
