50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.096062,,,,,,,,,,,,,,,4a594e48-536b-442d-be99-ebb583f3203a,18,,"[40.8, 35.6]",3802983,0,,,,,1.9397559,,Left Foot,,,,"[32.1, 58.1]",,Ground Pass,,24.123432,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['9d800cc6-5493-4000-be6a-ee7b29f5e5f8'],12,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:12.669,Pass,
,,,,,,,,,,,,,,,,,1.653619,,,,,,,,,,,,,,,14b26598-63c3-46e6-b945-7e118b81f9a5,20,,"[32.1, 58.3]",3802983,0,,,,,1.1420183,,Right Foot,,,,"[40.1, 75.8]",,Ground Pass,,19.241882,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['03d3cd74-096e-426a-93f8-7b95d1023c0c'],14,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:14.765,Pass,
,,,,,,,,,,,,,,,,,1.363141,,,,,,,,,,,,,,,04c4614e-c384-4084-a469-8720883364d3,23,,"[40.1, 75.8]",3802983,0,,,,,-2.327133,,Right Foot,,,,"[23.4, 58.1]",,Ground Pass,,24.33475,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Back,2,Paris Saint-Germain,131,['0f4e9368-0862-4b35-8ccc-8be85afdc91e'],17,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:17.319,Pass,
,,,,,,,,,,,,,,,,,0.984283,,,,,,,,,,,,,,,0a29170f-19f3-4e10-8919-fd33cebd21d9,26,,"[23.4, 58.1]",3802983,0,,,,,-1.628483,,Right Foot,,,,"[21.5, 25.2]",,Ground Pass,,32.95482,,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['f2eae674-a4f1-438f-84ad-cfcd3db4038e'],20,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:20.669,Pass,
,,,,,,,,,,,,,,,,,2.171537,,,,,,,,,,,,,,,32066b2e-0f29-441d-8e68-c4f6142aa898,29,,"[21.7, 25.0]",3802983,0,,,,,-1.0238504,,Left Foot,,,,"[34.0, 4.8]",,Ground Pass,,23.650158,,,,Nuno Mendes,41092.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['1452ea00-37dd-4602-ac9e-6df1111fe4bf'],22,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:22.885,Pass,
,,,,,,,,,,,,,,,,,1.314483,,,,,,,,,,,,,,,edbeb8ff-2adc-4484-87ae-dae33ef1cc00,32,,"[44.0, 4.0]",3802983,0,,,,,2.6365674,,Left Foot,,,,"[31.7, 10.8]",,Ground Pass,,14.054537,,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Back,2,Paris Saint-Germain,131,['d957b4e0-d3f9-4225-b4e1-c4bd3227792a'],27,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:27.403,Pass,
,,,,,,,,,,,,,,,,,0.985556,,,,,,,,,,,,,,,70d494f5-454b-445a-80e5-ad5096c58610,35,,"[31.6, 11.8]",3802983,0,,,,,0.96766627,,Left Foot,,,,"[42.0, 26.9]",,Ground Pass,,18.33494,,,,Idrissa Gana Gueye,3436.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['c11fc5f7-e905-4c9b-b4ba-df69dd739352'],29,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:29.589,Pass,
,,,,,,,,,,,,,,,,,2.158703,,,,,,,,,,,,,,,35388256-9c14-4acf-8259-f2225b530219,38,,"[42.2, 31.6]",3802983,0,,,,,1.5481871,,Right Foot,,,,"[43.1, 71.4]",,Ground Pass,,39.810173,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Kick Off,Idrissa Gana Gueye,3436.0,Left Center Midfield,2,Paris Saint-Germain,131,['d4f8df16-023f-4197-8664-3bada4903485'],32,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:32.024,Pass,
,,,,,,,,,,,,,,,,,1.010557,,,,,,,,,,,,,,,3d0bb31e-49d5-421f-8670-237130a8a05d,41,,"[47.6, 74.8]",3802983,0,,,,,0.2837941,,Right Foot,,,,"[54.8, 76.9]",,Ground Pass,,7.5,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Back,2,Paris Saint-Germain,131,['6fded096-e448-4610-a6c4-56f3076fd863'],35,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:35.537,Pass,
,,,,,,,,,,,,,,,,,1.684558,,,,,,,,,,,,,,,9ed83d04-588e-4ac6-a57b-0d85abbd38da,43,,"[55.2, 77.3]",3802983,0,,,,,-2.5848298,,Left Foot,,,,"[45.4, 71.2]",,Ground Pass,,11.543396,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,2,Paris Saint-Germain,131,['20cd1135-df60-4a33-b154-cfc29a77f753'],36,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:36.547,Pass,
,,,,,,,,,,,,,,,,,1.655995,,,,,,,,,,,,,,,0136e25b-82bb-4698-93f1-1f6805f3e66d,46,,"[45.4, 71.2]",3802983,0,,,,,-1.8326432,,Right Foot,,,,"[38.7, 46.2]",,Ground Pass,,25.882233,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Back,2,Paris Saint-Germain,131,['2906c761-b02f-4e6a-9813-c05901721440'],39,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:39.022,Pass,
,,,,,,,,,,,,,,,,,3.29719,,,,,,,,,,,,,,,dabeb868-da5c-4196-85f4-50842f651316,49,,"[43.7, 44.9]",3802983,0,,,,,-0.103026494,,Right Foot,,,,"[105.6, 38.5]",,High Pass,,62.229977,,Incomplete,,Kylian Mbappé Lottin,3009.0,,,Through Ball,True,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,"['75908f72-c8da-49c2-bba0-f5d4e6ad4943', 'aee5958a-783f-417a-b9fb-608e8b3a6ccb']",42,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:42.737,Pass,
,,,,,,,,,,,,,,,,,1.587842,,,,,,,,,,,,,,,0c0df31c-948b-47a5-86d5-e317fb239414,52,,"[12.4, 40.5]",3802983,0,,True,,,-0.031239834,,Keeper Arm,,,,"[31.6, 39.9]",,Ground Pass,,19.209373,,,,Boubacar Kamara,4433.0,,,,,,1,Regular Play,Pau López Sabata,6792.0,Goalkeeper,3,Marseille,147,['60ca9d79-78fe-4cb6-8140-de00a6d67545'],53,,,,,,,,,,,,,,,,,Marseille,147,00:00:53.961,Pass,
,,,,,,,,,,,,,,,,,0.98899,,,,,,,,,,,,,,,4d9cc942-baf4-4837-8ab4-cfcae883c19f,54,,"[41.8, 41.3]",3802983,0,,,,,-0.082007445,,Right Foot,,,,"[56.4, 40.1]",,Ground Pass,,14.649232,,,,Dimitri Payet,3491.0,,,,,,1,Regular Play,Boubacar Kamara,4433.0,Center Defensive Midfield,3,Marseille,147,['502fe977-98ca-4fad-960a-9f522b00c182'],57,,,,,,,,,,,,,,,,,Marseille,147,00:00:57.556,Pass,
,,,,,,,,,,,,,,,,,2.479588,,,,,,,,,,,,,,,a588112c-dbfc-4985-a046-3068cec7fa63,57,,"[56.4, 40.1]",3802983,0,,,,,2.3356495,,Right Foot,,,,"[27.8, 69.9]",,High Pass,,41.303753,,,,William Saliba,17592.0,,,,,,1,Regular Play,Dimitri Payet,3491.0,Center Forward,3,Marseille,147,['4deddf10-5dfa-4f28-81d4-8d6a698f4084'],58,,,,,,,,,,,,,,,,,Marseille,147,00:00:58.585,Pass,
,,,,,,,,,,,,,,,,,0.913913,,,,,,,,,,,,,,,bfb7bb28-1fea-4038-bc2a-072130c2a042,60,,"[27.8, 69.9]",3802983,1,,,,,-0.34421867,,Right Foot,,,,"[38.4, 66.1]",,Ground Pass,,11.2605505,,,,Boubacar Kamara,4433.0,,,,,,1,Regular Play,William Saliba,17592.0,Right Center Back,3,Marseille,147,['91cb7cc0-06f1-4410-beb6-c17929c4472f'],2,,,,,,,,,,,,,,,,,Marseille,147,00:01:02.819,Pass,
,,,,,,,,,,,,,,,,,1.220206,,,,,,,,,,,,,,,5127782c-8bd1-4e3d-a028-669b52107675,62,,"[38.4, 66.1]",3802983,1,,,,,2.9037566,,Left Foot,,,,"[28.5, 68.5]",,Ground Pass,,10.186756,,,,William Saliba,17592.0,,,,,,1,Regular Play,Boubacar Kamara,4433.0,Center Defensive Midfield,3,Marseille,147,['a9fe15b5-b155-42a5-8b9f-c232e4df3090'],3,,,,,,,,,,,,,,,,,Marseille,147,00:01:03.733,Pass,
,,,,,,,,,,,,,,,,,1.98884,,,,,,,,,,,,,,,3310f1a9-3778-4ebe-9564-843b0eb7c029,69,,"[29.7, 58.3]",3802983,1,,,,,0.8031478,,Right Foot,,,,"[46.3, 75.5]",,Ground Pass,,23.903975,,,,Valentin Rongier,3365.0,,,,,,1,Regular Play,William Saliba,17592.0,Right Center Back,3,Marseille,147,['75fe6b52-557a-4dd9-adad-f9ae0ea89e6f'],7,,,,,,,,,,,,,,,,,Marseille,147,00:01:07.585,Pass,
,,,,,,,,,,,,,,,,,0.885459,,,,,,,,,,,,,,,52388da0-fc15-43cf-bd02-5a0524f26d51,72,,"[52.8, 71.6]",3802983,1,,,,,-1.3066742,,Right Foot,,,,"[57.1, 55.7]",,Ground Pass,,16.471188,,,,Dimitri Payet,3491.0,,,,,,1,Regular Play,Valentin Rongier,3365.0,Right Back,3,Marseille,147,['b6ab8352-a209-4be7-84db-dd3a6064db9c'],10,,,,,,,,,,,,,,,,,Marseille,147,00:01:10.537,Pass,
,,,,,,,,,,,,,,,,,0.715383,,,,,,,,,,,,,,,e683e813-690b-4608-8d99-280b5b97901b,75,,"[56.9, 55.5]",3802983,1,,,,,2.670699,,Right Foot,,,,"[51.4, 58.3]",,Low Pass,,6.1717095,,,,Boubacar Kamara,4433.0,,,,,,1,Regular Play,Dimitri Payet,3491.0,Center Forward,3,Marseille,147,['4bd18279-bfa0-46df-81bf-ae792accc6b1'],11,,,,,,,,,,,,,,,,,Marseille,147,00:01:11.479,Pass,
,,,,,,,,,,,,,,,,,1.128962,,,,,,,,,,,,,,,57b33c50-63a0-4861-9c32-7a0e4e115b49,78,,"[51.4, 57.5]",3802983,1,,,,,1.1659045,,Left Foot,,,,"[57.1, 70.8]",,Ground Pass,,14.469969,,,,Valentin Rongier,3365.0,,,,,,1,Regular Play,Boubacar Kamara,4433.0,Center Defensive Midfield,3,Marseille,147,['25176c25-68a7-4174-a430-c004c0a6c950'],13,,,,,,,,,,,,,,,,,Marseille,147,00:01:13.707,Pass,
,,,,,,,,,,,,,,,,,1.69693,,,,,,,,,,,,,,,2078f38c-dba3-40d3-9fc0-ab6fadb122b1,81,,"[57.1, 70.8]",3802983,1,,,,,-2.9551058,,Right Foot,,,,"[41.2, 67.8]",,Ground Pass,,16.180544,,,,William Saliba,17592.0,,,,,,1,Regular Play,Valentin Rongier,3365.0,Right Back,3,Marseille,147,['a7e576ac-2531-4c23-a8da-1f4584408b6d'],14,,,,,,,,,,,,,,,,,Marseille,147,00:01:14.916,Pass,
,,,,,,,,,,,,,,,,,2.409513,,,,,,,,,,,,,,,8b06980b-2093-486b-bde8-fdbcf60eb324,84,,"[41.0, 64.2]",3802983,1,,,,,-1.7278261,,Right Foot,,,,"[35.3, 28.2]",,Ground Pass,,36.448456,,,,Duje Ćaleta-Car,6307.0,,,,,,1,Regular Play,William Saliba,17592.0,Right Center Back,3,Marseille,147,['d7ee0c68-f34d-48e2-bece-f9f08947e9f2'],17,,,,,,,,,,,,,,,,,Marseille,147,00:01:17.843,Pass,
,,,,,,,,,,,,,,,,,1.319886,,,,,,,,,,,,,,,3eff3e41-e344-432d-9d77-03478f3d6f85,87,,"[35.2, 28.0]",3802983,1,,,,,-1.1840644,,Right Foot,,,,"[44.2, 5.9]",,Ground Pass,,23.862314,,,,Luan Peres Petroni,22203.0,,,,,,1,Regular Play,Duje Ćaleta-Car,6307.0,Left Center Back,3,Marseille,147,['7cc46ce0-485b-4c6b-88b8-d046b29fefac'],20,,,,,,,,,,,,,,,,,Marseille,147,00:01:20.952,Pass,
,,,,,,,,,,,,,,,,,0.945136,,,,,,,,,,,,,,,808cd518-022b-43e6-b0ac-37a003720bea,90,,"[44.4, 5.7]",3802983,1,,,,,1.4153444,,Left Foot,,,,"[46.5, 19.1]",,Ground Pass,,13.563554,,,,Boubacar Kamara,4433.0,,,,,,1,Regular Play,Luan Peres Petroni,22203.0,Left Back,3,Marseille,147,['744055f9-a226-444f-a40f-ef2045da5f2a'],25,,,,,,,,,,,,,,,,,Marseille,147,00:01:25.808,Pass,
,,,,,,,,,,,,,,,,,1.444015,,,,,,,,,,,,,,,09f2e6f7-b14b-4b25-a6aa-1c60ac7c9d6e,93,,"[46.5, 19.1]",3802983,1,,,,,-2.5790946,,Right Foot,,,,"[32.7, 10.4]",,Ground Pass,,16.313492,,,,Duje Ćaleta-Car,6307.0,,,,,,1,Regular Play,Boubacar Kamara,4433.0,Center Defensive Midfield,3,Marseille,147,['ffd6abaf-7b05-4038-a6f5-7840e46f9740'],26,,,,,,,,,,,,,,,,,Marseille,147,00:01:26.793,Pass,
,,,,,,,,,,,,,,,,,1.840388,,,,,,,,,,,,,,,e43523b8-2f1f-4198-bbdf-03f7ca1d19a1,96,,"[32.9, 19.9]",3802983,1,,,,,2.3051026,,Right Foot,,,,"[16.2, 38.4]",,Ground Pass,,24.92268,,,,Pau López Sabata,6792.0,,,,,,1,Regular Play,Duje Ćaleta-Car,6307.0,Left Center Back,3,Marseille,147,['f777af35-7bc4-4c96-bd2a-31e78cdc4376'],29,,,,,,,,,,,,,,,,,Marseille,147,00:01:29.782,Pass,
,,,,,,,,,,,,,,,,,1.510298,,,,,,,,,,,,,,,0eef49bc-2033-4e6f-a295-2f3f54bceaf0,99,,"[15.1, 39.0]",3802983,1,,,,,1.2566792,,Left Foot,,,,"[21.5, 58.7]",,Ground Pass,,20.713522,,,,William Saliba,17592.0,,,,,,1,Regular Play,Pau López Sabata,6792.0,Goalkeeper,3,Marseille,147,['b1c16432-ff79-42e9-b6a0-838920a540ab'],32,,,,,,,,,,,,,,,,,Marseille,147,00:01:32.133,Pass,
,,,,,,,,,,,,,,,,,1.049544,,,,,,,,,,,,,,,5296a1fa-94c3-4692-80fa-2a103cb1ad39,102,,"[39.3, 61.1]",3802983,1,,,,,-1.2074032,,Right Foot,,,,"[42.0, 54.0]",,Ground Pass,,7.5960517,,,,Boubacar Kamara,4433.0,,,,,,1,Regular Play,William Saliba,17592.0,Right Center Back,3,Marseille,147,['c86d7abf-ff87-4860-8ddd-f26a8ac8e606'],38,,,,,,,,,,,,,,,,,Marseille,147,00:01:38.374,Pass,
,,,,,,,,,,,,,,,,,1.076583,,,,,,,,,,,,,,,1eb735d2-58e8-4b07-930d-f69571f8308b,106,,"[43.5, 55.7]",3802983,1,,,,,1.1538982,,Right Foot,,,,"[52.8, 76.7]",,Ground Pass,,22.96715,,,,Valentin Rongier,3365.0,,,,,,1,Regular Play,Boubacar Kamara,4433.0,Center Defensive Midfield,3,Marseille,147,"['3104fdc0-1f0f-4e1b-a8bb-f8bbaf1d530b', 'dd415849-bf63-4ef6-af21-fe0306a5651e']",41,,,,,,,,,,,,,,,,,Marseille,147,00:01:41.314,Pass,True
,,,,,,,,,,,,,,,,,1.390393,,,,,,,,,,,,,,,828a55e2-1412-4161-832e-3ac8490df347,109,,"[56.2, 76.9]",3802983,1,,,,,-2.310355,,Right Foot,,,,"[45.8, 65.5]",,Ground Pass,,15.431137,,,,Boubacar Kamara,4433.0,,,,,,1,Regular Play,Valentin Rongier,3365.0,Right Back,3,Marseille,147,['a9365198-c0e9-46d2-a8c7-547dde4237a4'],44,,,,,,,,,,,,,,,,,Marseille,147,00:01:44.783,Pass,
,,,,,,,,,,,,,,,,,1.308595,,,,,,,,,,,,,,,09da568d-015a-45d4-8b13-ca268eae3edf,112,,"[45.8, 65.5]",3802983,1,,,,,2.1984258,,Left Foot,,,,"[38.4, 75.7]",,Ground Pass,,12.601587,,,,Mattéo Guendouzi Olié,7345.0,,,,,,1,Regular Play,Boubacar Kamara,4433.0,Center Defensive Midfield,3,Marseille,147,['a8229229-de46-4752-b852-44ee005aa094'],46,,,,,,,,,,,,,,,,,Marseille,147,00:01:46.916,Pass,
,,,,,,,,,,,,,,,,,1.26454,,,,,,,,,,,,,,,7fa64e54-d930-47e0-8679-54aab7ca43fd,116,,"[28.0, 72.1]",3802983,1,,,,,2.9409397,,Right Foot,,,,"[22.1, 73.3]",,Ground Pass,,6.0207973,,,,William Saliba,17592.0,,,,,,1,Regular Play,Mattéo Guendouzi Olié,7345.0,Right Center Midfield,3,Marseille,147,"['b9bcd1c2-e9b9-4a17-a43d-9c3ab28bff97', 'dd702752-b5f5-4f97-b489-0efd8d1114e4']",50,,,,,,,,,,,,,,,,,Marseille,147,00:01:50.202,Pass,True
