50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.540027,,,,,,,,,,,,,,,1bc04946-9302-4b26-91de-5d0a18be6fc3,20,,,"[50.3, 6.6]",3802752,0,,,,-1.7178746,,Right Foot,,,,"[49.5, 1.2]",,Low Pass,,5.4589376,,,,Emerson Palmieri dos Santos,4355.0,,,,,,1,Regular Play,Bruno Guimarães Rodriguez Moura,25142.0,Left Defensive Midfield,3,Lyon,137,"['616f7be0-fc20-4578-8f22-5e11bb2b943c', 'c2982339-546b-4eac-a2a5-7721b9b1534e']",9,,,,,,,,,,,,,,,,,,Lyon,137,00:00:09.643,Pass,True
,,,,,,,,,,,,,,,,,,,0.674589,,,,,,,,,,,,,,,5540b4c5-ffc3-489b-aaec-2910f5cd0602,25,,,"[51.6, 0.1]",3802752,0,,,,0.4479421,,,,,,"[59.3, 3.8]",,High Pass,,8.542833,,,,Lucas Tolentino Coelho de Lima,22600.0,,,,,Throw-in,1,From Throw In,Emerson Palmieri dos Santos,4355.0,Left Back,4,Lyon,137,['37501d11-0b75-44af-b08c-86b009176e8d'],21,,,,,,,,,,,,,,,,,,Lyon,137,00:00:21.996,Pass,
,,,,,,,,,,,,,,,,,,,0.593424,,,,,,,,,,,,,,,e22a5e85-4ba4-45c3-beff-d44b8191c188,29,,,"[60.0, 4.0]",3802752,0,,,,-2.226492,,Left Foot,,,,"[57.0, 0.1]",,Low Pass,,4.920366,,Out,,Emerson Palmieri dos Santos,4355.0,,,,,,1,From Throw In,Lucas Tolentino Coelho de Lima,22600.0,Center Attacking Midfield,4,Lyon,137,['9bc238d1-d94c-4205-9c0b-f2d517fc19c1'],22,,,,,,,,,,,,,,,,,,Lyon,137,00:00:22.809,Pass,
,,,,,,,,,,,,,,,,,,,0.780318,,,,,,,,,,,,,,,fe0565ef-4ce9-4d9c-ae26-5a477f03c2d3,31,,,"[62.9, 80.0]",3802752,0,,,,-1.4513674,,,,,,"[63.8, 72.5]",,Low Pass,,7.553807,,,,Ander Herrera Agüera,3606.0,,,,,Throw-in,1,From Throw In,Ángel Fabián Di María Hernández,2995.0,Right Wing,5,Paris Saint-Germain,131,['0a923829-129e-422a-9cff-dd3aaee89123'],33,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:33.366,Pass,
,,,,,,,,,,,,,,,,,,,1.329993,,,,,,,,,,,,,,,9bd6b9de-2296-4b9a-b970-a588b9d9adc6,34,,,"[68.1, 73.3]",3802752,0,,,,1.5409545,,Right Foot,,,,"[68.3, 80.0]",,Ground Pass,,6.7029843,,Out,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Throw In,Ander Herrera Agüera,3606.0,Right Defensive Midfield,5,Paris Saint-Germain,131,['3f51acdc-3f67-4c7b-b018-707a1851e6ed'],35,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:35.172,Pass,
,,,,,,,,,,,,,,,,,,,1.594167,,,,,,,,,,,,,,,857016b0-563e-4671-8913-3425f1ddce18,36,,,"[52.9, 0.1]",3802752,0,,,,2.9168816,,,,,,"[31.9, 4.9]",,Low Pass,,21.541588,,,,Jason Denayer,13116.0,,,,,Throw-in,1,From Throw In,Emerson Palmieri dos Santos,4355.0,Left Back,6,Lyon,137,['ca66c0d8-af8c-44bb-a6e5-bde5565b8f7f'],41,,,,,,,,,,,,,,,,,,Lyon,137,00:00:41.401,Pass,
,,,,,,,,,,,,,,,,,,,0.937498,,,,,,,,,,,,,,,f70ceccc-8f2b-41ed-a7fc-f131e664ac21,39,,,"[32.6, 7.4]",3802752,0,,,,0.6779005,,Right Foot,,,,"[40.3, 13.6]",,Ground Pass,,9.885848,,,,Bruno Guimarães Rodriguez Moura,25142.0,,,,,,1,From Throw In,Jason Denayer,13116.0,Left Center Back,6,Lyon,137,['9cd905b1-a32d-4a90-8210-682508d33ead'],44,,,,,,,,,,,,,,,,,,Lyon,137,00:00:44.113,Pass,
,,,,,,,,,,,,,,,,,,,2.457283,,,,,,,,,,,,,,,d7143a46-45bc-4342-a706-de12451e8b69,42,,,"[36.2, 16.6]",3802752,0,,,,2.5255818,,Right Foot,,,,"[7.1, 37.2]",,Ground Pass,,35.653473,,,,Anthony Lopes,2947.0,,,,,,1,From Throw In,Bruno Guimarães Rodriguez Moura,25142.0,Left Defensive Midfield,6,Lyon,137,['a3cdc705-8ff7-4cd6-95bf-92a4a3483976'],45,,,,,,,,,,,,,,,,,,Lyon,137,00:00:45.890,Pass,
,,,,,,,,,,,,,,,,,,,1.745878,,,,,,,,,,,,,,,0fa535eb-3c79-444e-9234-8f9a02b9c27b,45,,,"[8.4, 38.0]",3802752,0,,,,1.1020336,,Left Foot,,,,"[16.3, 53.6]",,Ground Pass,,17.48628,,,,Jérôme Boateng,5578.0,,,,,,1,From Throw In,Anthony Lopes,2947.0,Goalkeeper,6,Lyon,137,['a36f88c9-55cb-45b7-9b05-e5a5cf7a7c6d'],48,,,,,,,,,,,,,,,,,,Lyon,137,00:00:48.658,Pass,
,,,,,,,,,,,,,,,,,,,1.394848,,,,,,,,,,,,,,,b84e94ba-080c-4e1a-af65-5ad964cffe53,47,,,"[15.9, 54.3]",3802752,0,,,,0.96811974,,Left Foot,,,,"[30.9, 76.1]",,Ground Pass,,26.462048,,,,Malo Gusto,39260.0,,,,,,1,From Throw In,Jérôme Boateng,5578.0,Right Center Back,6,Lyon,137,['ea32c830-9f3a-4b68-b396-cd670fa26d6b'],50,,,,,,,,,,,,,,,,,,Lyon,137,00:00:50.404,Pass,
,,,,,,,,,,,,,,,,,,,1.187874,,,,,,,,,,,,,,,8ae62769-e3cf-4ed6-b22a-b50380e0d50e,50,,,"[32.8, 76.1]",3802752,0,,,,-2.8495731,,Right Foot,,,,"[16.5, 71.2]",,Ground Pass,,17.020576,,,,Jérôme Boateng,5578.0,,,,,,1,From Throw In,Malo Gusto,39260.0,Right Back,6,Lyon,137,['ec454430-3742-4eeb-8711-a091fd175b79'],54,,,,,,,,,,,,,,,,,,Lyon,137,00:00:54.277,Pass,
,,,,,,,,,,,,,,,,,,,1.728063,,,,,,,,,,,,,,,115bba68-0ca2-46d4-8eca-2fd351799c4d,53,,,"[22.5, 53.4]",3802752,0,,,,-1.5205429,,Right Foot,,,,"[24.2, 19.6]",,Ground Pass,,33.842724,,,,Jason Denayer,13116.0,,,,,,1,From Throw In,Jérôme Boateng,5578.0,Right Center Back,6,Lyon,137,['49f96d56-f487-4409-aef7-7650616d91d4'],59,,,,,,,,,,,,,,,,,,Lyon,137,00:00:59.197,Pass,
,,,,,,,,,,,,,,,,,,,1.369781,,,,,,,,,,,,,,,19d65348-6c3e-4f28-ba71-44e5fca0bf69,56,,,"[24.2, 19.2]",3802752,1,,,,-1.2144632,,Right Foot,,,,"[30.9, 1.2]",,Ground Pass,,19.206509,,,,Emerson Palmieri dos Santos,4355.0,,,,,,1,From Throw In,Jason Denayer,13116.0,Left Center Back,6,Lyon,137,['b053b717-a297-46ec-a570-160b7302acc3'],2,,,,,,,,,,,,,,,,,,Lyon,137,00:01:02.496,Pass,
,,,,,,,,,,,,,,,,,,,1.471319,,,,,,,,,,,,,,,9613b5a3-dc39-4f5f-a980-68a457b31b0f,60,,,"[31.1, 2.5]",3802752,1,,,,0.30847248,,Left Foot,,,,"[60.6, 11.9]",,Ground Pass,,30.961428,,Incomplete,,Islam Slimani,3811.0,,,,,,1,From Throw In,Emerson Palmieri dos Santos,4355.0,Left Back,6,Lyon,137,"['1b324230-2422-462c-b556-5b36a5bb04f4', 'c39f324f-3bac-4558-ba1f-d7a87c719a08', 'e0527207-96ce-494a-b3f9-8103b899d3c2']",4,,,,,,,,,,,,,,,,,,Lyon,137,00:01:04.708,Pass,True
,,,,,,,,,,,,True,,,,,,,1.096402,,,,,,,,,,,,,,,1b324230-2422-462c-b556-5b36a5bb04f4,62,,,"[59.5, 68.2]",3802752,1,,,,0.071307465,,Left Foot,,,,"[74.9, 69.3]",,Ground Pass,,15.439236,,,,Ander Herrera Agüera,3606.0,,,,,Interception,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,7,Paris Saint-Germain,131,"['1dc9bec3-17e1-4265-b5cd-9b7008e8ea58', '9613b5a3-dc39-4f5f-a980-68a457b31b0f']",6,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:06.179,Pass,
,,,,,,,,,,,,,,,,,,,1.0884,,,,,,,,,,,,,,,d3e4622b-9597-4f7b-9282-dfbcf593e6d0,65,,,"[75.8, 69.3]",3802752,1,,,,0.9218008,,Right Foot,,,,"[82.4, 78.0]",,Ground Pass,,10.920165,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,Regular Play,Ander Herrera Agüera,3606.0,Right Defensive Midfield,7,Paris Saint-Germain,131,['a0532d8e-c393-4dd1-9c46-c1653c49b99e'],7,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:07.692,Pass,
,,,,,,,,,,,,,,,,,,,1.849688,,,,,,,,,,,,,,,47813a58-8d81-47a6-bf20-90a696c3ac34,68,,,"[82.0, 78.0]",3802752,1,,,,-1.0436848,,Left Foot,,,,"[100.8, 45.7]",,High Pass,,37.372852,,Incomplete,,Kylian Mbappé Lottin,3009.0,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,7,Paris Saint-Germain,131,"['692baf99-de85-4b1d-ae55-f90670a0ddfe', '8a808565-2b0e-48cb-9281-c0c23ca0780b']",9,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:09.738,Pass,
,,,,,,,,,,,,,,,,,,,1.549943,,,,,,,,,,,,,,,edec3a0e-4b4d-44e9-af35-35ab102a2c98,71,,,"[99.5, 80.0]",3802752,1,,,,-2.9676914,,,,,,"[84.7, 77.4]",,Low Pass,,15.026643,,,,Thilo Kehrer,8511.0,,,,,Throw-in,1,From Throw In,Ángel Fabián Di María Hernández,2995.0,Right Wing,8,Paris Saint-Germain,131,['fe137360-00da-4afc-9c58-e25574ab25d8'],17,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:17.690,Pass,
,,,,,,,,,,,,,,,,,,,1.768802,,,,,,,,,,,,,,,2045891a-5186-4a91-b8ba-15c9f4f8a165,74,,,"[74.3, 74.2]",3802752,1,,,,3.063241,,Right Foot,,,,"[50.1, 76.1]",,Ground Pass,,24.274471,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Throw In,Thilo Kehrer,8511.0,Right Back,8,Paris Saint-Germain,131,['af647093-0b62-4eb1-a200-5f6bcd3eeea9'],21,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:21.375,Pass,
,,,,,,,,,,,,,,,,,,,0.685878,,,,,,,,,,,,,,,0e6b8513-ddd5-49bb-a805-57880ba83c81,78,,,"[53.7, 74.6]",3802752,1,,,,0.79948175,,Right Foot,,,,"[57.2, 78.2]",,Ground Pass,,5.020956,,,,Thilo Kehrer,8511.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,8,Paris Saint-Germain,131,['0a96f104-f1de-4a9c-86ff-828ae63c0d38'],26,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:26.878,Pass,
,,,,,,,,,,,,,,,,,,,0.675873,,,,,,,,,,,,,,,cb415cfe-9bab-4116-8901-5af0d5d7554c,81,,,"[61.9, 76.3]",3802752,1,,,,0.15913673,,Right Foot,,,,"[70.0, 77.6]",,Ground Pass,,8.203658,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Throw In,Thilo Kehrer,8511.0,Right Back,8,Paris Saint-Germain,131,['f749886f-a8fd-4925-8f18-99b992d8c350'],28,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:28.500,Pass,
,,,,,,,,,,,,,,,,,,,0.751194,,,,,,,,,,,,,,,0e2fb5e4-aec4-435b-8bce-677ba24927aa,84,,,"[71.3, 77.6]",3802752,1,,,,-1.0793781,,Left Foot,,,,"[75.1, 70.5]",,Ground Pass,,8.05295,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Ángel Fabián Di María Hernández,2995.0,Right Wing,8,Paris Saint-Germain,131,['a6c325fa-0815-490f-b658-555f73f8ebb4'],29,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:29.222,Pass,
,,,,,,,,,,,,,,,,,,,0.991024,,,,,,,,,,,,,,,0b13b4c2-aa54-45c5-9c7a-a29896465e20,90,,,"[76.8, 68.2]",3802752,1,,,,-3.039013,,Right Foot,,,,"[70.0, 67.5]",,Ground Pass,,6.8359346,,,,Ander Herrera Agüera,3606.0,,,,,Free Kick,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,9,Paris Saint-Germain,131,['196c0d60-9d95-46f4-b84a-9a8fc5eb14c6'],46,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:46.147,Pass,
,,,,,,,,,,,,,,,,,,,0.709901,,,,,,,,,,,,,,,adb47c31-cecb-4414-9056-3c628be64fa1,93,,,"[70.0, 67.5]",3802752,1,,,,1.6837159,,Right Foot,,,,"[68.9, 77.2]",,Ground Pass,,9.762172,,,,Thilo Kehrer,8511.0,,,,,,1,From Free Kick,Ander Herrera Agüera,3606.0,Right Defensive Midfield,9,Paris Saint-Germain,131,['234bf063-5861-4270-8eea-7aff86dc3b9b'],47,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:47.388,Pass,
,,,,,,,,,,,,,,,,,,,0.004012,,,,,,,,,,,,,,,d40a17bf-f2c0-4eb8-b5bb-b8f1fb22df65,97,,,"[57.4, 75.9]",3802752,1,,,,-1.94513,,Right Foot,,,,"[56.3, 73.1]",,Ground Pass,,3.0083218,,Incomplete,,Presnel Kimpembe,2999.0,,,,,,1,From Free Kick,Thilo Kehrer,8511.0,Right Back,9,Paris Saint-Germain,131,"['204bee71-972b-437d-91d1-cc61bb9ba9e8', 'db16e469-00f3-4402-9769-a021e6ffb716']",50,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:50.184,Pass,
,,,,,,,,,,,,,,,,,,,2.610327,,,,,,,,,,,,,,,14f2af49-d906-45af-87b3-5f90a32f9f15,102,,,"[79.4, 38.6]",3802752,1,,,,1.2348287,,Left Foot,,,,"[86.0, 57.5]",,Ground Pass,,20.019241,,,,Xherdan Shaqiri,3533.0,,,,,,1,Regular Play,Lucas Tolentino Coelho de Lima,22600.0,Center Attacking Midfield,10,Lyon,137,['0f453984-5e04-45f7-86d2-cd041e02817e'],54,,,,,,,,,,,,,,,,,,Lyon,137,00:01:54.553,Pass,
,,,,,,,,,,,,,,,,,,,1.924682,,,,,,,,,,,,,,,91d36277-22ea-483b-a8a4-4649fdb11478,105,,,"[87.8, 57.3]",3802752,1,,,,-1.1652488,,Left Foot,,,,"[103.6, 20.5]",,High Pass,,40.04847,,,,Karl Brillant Toko Ekambi,3551.0,,,,,,1,Regular Play,Xherdan Shaqiri,3533.0,Right Wing,10,Lyon,137,['f81230df-d83e-44b7-a8dc-8d679f94144a'],58,,,,,,,,,,,,,,,,,,Lyon,137,00:01:58.720,Pass,
,,,,,,,,,,,,,,,,,,,0.804568,,,,,,,,,,,,,,,ec0940aa-ad22-452c-82a4-3e614fa5a34f,108,,,"[106.2, 22.0]",3802752,2,,,,2.3053908,,Right Foot,,,,"[95.0, 34.4]",,Low Pass,,16.709278,,,,Maxence Caqueret,33158.0,,,,,,1,Regular Play,Karl Brillant Toko Ekambi,3551.0,Left Wing,10,Lyon,137,['0788c687-fccf-4f43-9f4e-e0f539ce0bcf'],3,,,,,,,,,,,,,,,,,,Lyon,137,00:02:03.267,Pass,
,,,,,,,,,,,,,,,,,,,1.509782,,,,,,,,,,,,,,,9d021ea6-5fe7-437a-8003-635bb29f91c0,111,,,"[95.0, 34.4]",3802752,2,,,,-1.439969,,Left Foot,,,,"[97.0, 19.2]",,Ground Pass,,15.331015,,,,Emerson Palmieri dos Santos,4355.0,,,,,,1,Regular Play,Maxence Caqueret,33158.0,Right Defensive Midfield,10,Lyon,137,['ea58651b-8142-465d-b017-714fb16fe9e2'],4,,,,,,,,,,,,,,,,,,Lyon,137,00:02:04.142,Pass,
,,,,,,,,,,,,,,,,,,,1.070262,,,,,,,,,,,,,,,ef9261c6-a99e-46f6-a547-bf49a2e8fa82,114,,,"[98.2, 20.9]",3802752,2,,,,-1.3611565,,Left Foot,,,,"[101.2, 6.8]",,Ground Pass,,14.415617,,,,Karl Brillant Toko Ekambi,3551.0,,,,,,1,Regular Play,Emerson Palmieri dos Santos,4355.0,Left Back,10,Lyon,137,['25433e70-e2cb-49a3-9385-832114b3e7d0'],6,,,,,,,,,,,,,,,,,,Lyon,137,00:02:06.541,Pass,
