ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.184068,,,,,,,,,,,3fe9148f-e6d4-4223-9df5-16618b006fff,19,,,"[22.9, 1.4]",3802984,0,,,,,2.8913138,,Right Foot,,,,"[9.6, 4.8]",,Ground Pass,,13.727709,,,,Juan Bernat Velasco,15651.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,3,Paris Saint-Germain,131,['ebfb856d-730f-47fe-af7c-2d75a4a2faac'],11,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:11.832,Pass,
,,,,,,,,,,,,,,0.965246,,,,,,,,,,,1aeb8903-8109-413f-b80c-f0f65782c46f,22,,,"[9.8, 5.6]",3802984,0,,,,,1.8175172,,Left Foot,,,,"[6.4, 19.1]",,Ground Pass,,13.921566,,,,Abdou Diallo,8553.0,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,Left Back,3,Paris Saint-Germain,131,['cd8dea87-1f5f-4f79-9dd4-5090781ac907'],13,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:13.822,Pass,
,,,,,,,,,,,,,,1.337917,,,,,,,,,,,50d46699-921e-4fd8-87f5-fed3bd755776,25,,,"[6.0, 19.8]",3802984,0,,,,,1.7638909,,Left Foot,,,,"[2.5, 37.7]",,Ground Pass,,18.23897,,,,Keylor Navas Gamboa,5597.0,,,,,,1,Regular Play,Abdou Diallo,8553.0,Left Center Back,3,Paris Saint-Germain,131,['a3e40544-aee7-4674-bae9-3160e5eb25a4'],15,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:15.999,Pass,
,,,,,,,,,,,,,,1.171201,,,,,,,,,,,e6703860-c931-4b1d-aeff-dc9aca396a0d,28,,,"[2.5, 38.8]",3802984,0,,,,,1.2670618,,Left Foot,,,,"[6.7, 52.2]",,Ground Pass,,14.042791,,,,Thilo Kehrer,8511.0,,,,,,1,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,3,Paris Saint-Germain,131,['823f4d42-bf7f-46c7-b56f-7b3778af4722'],18,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:18.382,Pass,
,,,,,,,,,,,,,,2.228896,,,,,,,,,,,b43029fe-9771-4123-bb77-fbf5de011bb2,31,,,"[14.5, 52.9]",3802984,0,,,,,-1.4004878,,Right Foot,,,,"[19.9, 21.5]",,Ground Pass,,31.860949,,,,Abdou Diallo,8553.0,,,,,,1,Regular Play,Thilo Kehrer,8511.0,Right Center Back,3,Paris Saint-Germain,131,['ede64b27-bbc1-403a-b055-44db4daa474f'],22,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:22.307,Pass,
,,,,,,,,,,,,,,1.136958,,,,,,,,,,,cdab8ed4-3d40-4a3f-b8fe-ebd6027aaeec,34,,,"[24.1, 19.9]",3802984,0,,,,,-0.8164441,,Left Foot,,,,"[39.7, 3.3]",,Ground Pass,,22.779816,,,,Juan Bernat Velasco,15651.0,,,,,,1,Regular Play,Abdou Diallo,8553.0,Left Center Back,3,Paris Saint-Germain,131,['5257f354-9d49-4b68-b303-0c599561dde3'],25,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:25.599,Pass,
,,,,,,,,,,,,,,0.716696,,,,,,,,,,,2c158f0e-6ca7-418c-8f2c-583a0e845635,37,,,"[46.8, 5.8]",3802984,0,,,,,-0.87605804,,Left Foot,,,,"[50.3, 1.6]",,Ground Pass,,5.467175,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,Left Back,3,Paris Saint-Germain,131,['6d0e28c1-77e5-417d-840d-4d96c6dbe5db'],30,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:30.535,Pass,
,,,,,,,,,,,,,,1.020307,,,,,,,,,,,c7e82cde-7f05-4366-b8ac-be809ccc13e3,40,,,"[52.8, 2.0]",3802984,0,,,,,2.9797552,,Right Foot,,,,"[43.0, 3.6]",,Ground Pass,,9.929753,,,,Juan Bernat Velasco,15651.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,3,Paris Saint-Germain,131,['91200372-a267-434a-9af0-188990c7f07e'],34,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:34.300,Pass,
,,,,,,,,,,,,,,1.197243,,,,,,,,,,,37a77309-6ec4-4547-a57d-d7148fd552a5,43,,,"[45.5, 6.4]",3802984,0,,,,,2.1430635,,Left Foot,,,,"[35.0, 22.7]",,Ground Pass,,19.389172,,,,Abdou Diallo,8553.0,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,Left Back,3,Paris Saint-Germain,131,['6d847fa3-0018-4f5e-a4e0-3ab040906423'],36,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:36.525,Pass,
,,,,,,,,,,,,,,1.401801,,,,,,,,,,,e1ab722f-d8f3-451f-968d-329348d4fa2e,46,,,"[36.0, 23.4]",3802984,0,,,,,1.4280049,,Left Foot,,,,"[40.5, 54.7]",,Ground Pass,,31.621828,,,,Thilo Kehrer,8511.0,,,,,,1,Regular Play,Abdou Diallo,8553.0,Left Center Back,3,Paris Saint-Germain,131,['104d1c97-fefb-43ca-8525-555d82f29ba8'],38,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:38.775,Pass,
,,,,,,,,,,,,,,1.524099,,,,,,,,,,,7afa96a7-4039-4a8c-b1fe-d2178eea524e,49,,,"[41.4, 55.1]",3802984,0,,,,,-1.5010407,,Right Foot,,,,"[43.0, 32.2]",,Ground Pass,,22.955828,,,,Abdou Diallo,8553.0,,,,,,1,Regular Play,Thilo Kehrer,8511.0,Right Center Back,3,Paris Saint-Germain,131,['1111d0a1-7d20-4f1a-9044-9db4cccdf919'],42,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:42.724,Pass,
,,,,,,,,,,,,,,1.150071,,,,,,,,,,,e664c5f1-426c-4ec3-b064-0405058a0320,52,,,"[50.7, 28.9]",3802984,0,,,,,-0.3142319,,Left Foot,,,,"[70.7, 22.4]",,Ground Pass,,21.029741,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Abdou Diallo,8553.0,Left Center Back,3,Paris Saint-Germain,131,['71999b52-786b-4536-87c5-f6cf31783b65'],46,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:46.324,Pass,
,,,,,,,,,,,,,,1.931226,,,,,,,,,,,19459747-e434-4c06-ac14-d4fa75f2b3a6,57,,,"[46.1, 55.0]",3802984,0,,,,,1.7429872,,Right Foot,,,,"[43.3, 71.1]",,Low Pass,,16.341665,,,,Marcus Coco,3363.0,,,,,Recovery,1,Regular Play,Samuel Moutoussamy,4412.0,Right Defensive Midfield,3,Paris Saint-Germain,131,['9712102d-f596-45f4-a76d-10787754dd07'],47,,,,,,,,,,,,,,,,,,,Nantes,144,00:00:47.954,Pass,
,,,,,,,,,,,,,,0.190212,,,,,,,,,,,35e01c49-d9eb-4aee-a6b4-1aa0b37a4de3,61,,,"[30.4, 77.6]",3802984,0,,,,,0.035699114,,Right Foot,,,,"[33.2, 77.7]",,Low Pass,,2.8017852,,Incomplete,,,,,,,,,1,Regular Play,Marcus Coco,3363.0,Right Wing,3,Paris Saint-Germain,131,"['5ec81e64-2e5f-491c-b3eb-bd1077673337', '86964978-7eb3-4408-93fd-642918279021']",52,,,,,,,,,,,,,,,,,,,Nantes,144,00:00:52.895,Pass,True
,,,,,,,,,,,,,,2.020274,,,,,,,,,,,19564c0b-153c-403d-b943-c94810260ca3,63,,,"[45.1, 80.0]",3802984,1,,,,,-0.39060703,,,,,,"[63.8, 72.3]",,High Pass,,20.223253,,Incomplete,,Kalifa Coulibaly,4403.0,,,,,Throw-in,1,From Throw In,Sébastien Corchia,6716.0,Right Back,4,Nantes,144,"['4803200f-7a55-4f21-b5a3-c8a34874dfb3', 'c7a3a345-72fc-4dae-a0bc-32e711cc11e2']",7,,,,,,,,,,,,,,,,,,,Nantes,144,00:01:07.271,Pass,
,,,,,,,,,,,,,,1.247126,,,,,,,,,,,c7a3a345-72fc-4dae-a0bc-32e711cc11e2,66,,,"[56.3, 7.8]",3802984,1,,,,True,0.072599456,,,,,,"[67.3, 8.6]",,Low Pass,,11.029053,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,Recovery,1,From Throw In,Abdou Diallo,8553.0,Left Center Back,4,Nantes,144,"['19564c0b-153c-403d-b943-c94810260ca3', '930a4e90-68da-42df-aec1-3efeddeba986', 'b03efbbf-39e9-460c-a09a-5e0d8e8e6b1b', 'cd3d77d2-3d7e-4731-aa40-dc4e1485550b']",9,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:09.291,Pass,True
,,,,,,,,,,,,,,0.804419,,,,,,,,,,,343acfd9-2da4-46b6-983b-9c4a8dc83072,69,,,"[52.6, 12.4]",3802984,1,,,,,0.94372565,,Right Foot,,,,"[57.6, 19.3]",,Ground Pass,,8.521151,,,,Idrissa Gana Gueye,3436.0,,,,,Recovery,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,5,Paris Saint-Germain,131,['c7bd5baf-ec0c-41e7-b0fa-74b8bd336bc3'],11,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:11.932,Pass,
,,,,,,,,,,,,,,0.782697,,,,,,,,,,,472866e9-63a9-43e2-828a-bb148cb7e395,72,,,"[57.6, 19.3]",3802984,1,,,,,-1.4212366,,Right Foot,,,,"[58.7, 12.0]",,Low Pass,,7.3824115,,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Right Center Midfield,5,Paris Saint-Germain,131,['2c100017-2996-4571-b9d8-67a204f3d98d'],12,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:12.857,Pass,
,,,,,,,,,,,,,,1.097928,,,,,,,,,,,5a578f16-c683-433a-9c82-c64797472dfd,76,,,"[57.4, 10.2]",3802984,1,,,,,3.1045725,,Right Foot,,,,"[41.2, 10.8]",,Ground Pass,,16.211107,,,,Abdou Diallo,8553.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Center Midfield,5,Paris Saint-Germain,131,['0ae8b410-9a4e-4986-a6a7-407d01b37abb'],14,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:14.579,Pass,
,,,,,,,,,,,,,,1.25167,,,,,,,,,,,9b5e7c3b-ca92-4940-9a33-c3c34d08ec0b,79,,,"[42.9, 18.5]",3802984,1,,,,,1.5421418,,Left Foot,,,,"[43.8, 49.9]",,Ground Pass,,31.412895,,,,Thilo Kehrer,8511.0,,,,,,1,Regular Play,Abdou Diallo,8553.0,Left Center Back,5,Paris Saint-Germain,131,['16346f2e-a1f1-407d-8281-4edb54834857'],18,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:18.976,Pass,
,,,,,,,,,,,,,,1.034187,,,,,,,,,,,58fb5cb7-dc52-41b2-9c0e-150626dab836,81,,,"[43.5, 52.1]",3802984,1,,,,,-2.164546,,Right Foot,,,,"[38.1, 44.1]",,Ground Pass,,9.651943,,,,Leandro Daniel Paredes,16308.0,,,,,,1,Regular Play,Thilo Kehrer,8511.0,Right Center Back,5,Paris Saint-Germain,131,['8012793c-e04d-47d9-87e6-72e185fb8c01'],20,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:20.228,Pass,
,,,,,,,,,,,,,,1.257375,,,,,,,,,,,321cb5de-6183-4ab6-beac-4dfcf0ce08a8,84,,,"[42.5, 44.4]",3802984,1,,,,,-0.96270716,,Right Foot,,,,"[56.7, 24.0]",,Ground Pass,,24.855583,,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,5,Paris Saint-Germain,131,['9a3137b4-545d-4f21-bace-17f604d9c7e2'],22,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:22.733,Pass,
,,,,,,,,,,,,,,1.6776,,,,,,,,,,,66aa0cb3-6e44-43ec-a0b0-a7100945f1e1,87,,,"[59.4, 20.6]",3802984,1,,,,,-0.8617368,,Right Foot,,,,"[75.7, 1.6]",,Ground Pass,,25.033777,,,,Juan Bernat Velasco,15651.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Center Midfield,5,Paris Saint-Germain,131,['1eb97a79-63ba-4465-b1bf-696193852ea7'],25,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:25.287,Pass,
,,,,,,,,,,,,,,0.680608,,,,,,,,,,,5bf61a51-1a58-4f8d-bf34-0c1f1707cd3f,90,,,"[77.0, 1.2]",3802984,1,,,,,0.5857804,,Left Foot,,,,"[87.4, 8.1]",,Ground Pass,,12.480785,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,Left Back,5,Paris Saint-Germain,131,['ba742753-0c59-4e60-891d-3d7946878877'],27,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:27.805,Pass,
,,,,,,,,,,,,,,1.039585,,,,,,,,,,,10d9afc3-4fce-4753-b317-67ced2cf7e74,98,,,"[114.7, 10.8]",3802984,1,,,,,1.5578101,,Left Foot,True,,,"[115.0, 33.9]",,High Pass,,23.101948,,Incomplete,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,5,Paris Saint-Germain,131,['c893dedb-29c2-4e10-966a-d67b81f4e28a'],33,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:33.980,Pass,
,,,,,,,,,,,,,,1.23058,,,,,,,,,,,58f7e446-5aa4-4367-b5fd-1a67f0d745f2,100,,,"[99.2, 30.6]",3802984,1,,,,,2.9325697,0d1f270d-e2b8-442d-9e20-90b4c17f0385,Left Foot,,,,"[89.3, 32.7]",,Low Pass,,10.120276,,,,Leandro Daniel Paredes,16308.0,True,,,,Recovery,1,Regular Play,Idrissa Gana Gueye,3436.0,Right Center Midfield,5,Paris Saint-Germain,131,['98cd1ce3-1862-4a94-9c31-02d5b2ae1e78'],37,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:37.076,Pass,
,,,,,,,,,,,,,,1.747268,,,,,,,,,,,387047e3-1b69-436d-9efc-f2a15e4d4151,106,,,"[61.0, 40.1]",3802984,2,,True,,,-2.845172,,Right Foot,,,,"[40.7, 33.9]",,Ground Pass,,21.225693,,,,Andrei Girotto,3143.0,,,,,Kick Off,1,From Kick Off,Ludovic Blas,3235.0,Center Attacking Midfield,6,Nantes,144,['274a3587-e380-4ab4-9f12-62bb84c1a609'],32,,,,,,,,,,,,,,,,,,,Nantes,144,00:02:32.815,Pass,
,,,,,,,,,,,,,,2.934989,,,,,,,,,,,dc9a76a1-a154-4f20-9775-ce78b27ab71f,108,,,"[40.7, 34.1]",3802984,2,,,,,0.41049737,,Right Foot,,,,"[90.1, 55.6]",,High Pass,,53.875877,,Incomplete,,Kalifa Coulibaly,4403.0,,,,,,1,From Kick Off,Andrei Girotto,3143.0,Left Center Back,6,Nantes,144,"['99846372-1b4e-497d-b078-020ac905256a', 'bcc8ab68-e998-4ed2-983a-6e14891b19b4']",36,,,,,,,,,,,,,,,,,,,Nantes,144,00:02:36.095,Pass,
,,,,,,,,,,,,,,1.734108,,,,,,,,,,,add628ce-e63f-4ce1-9b96-1d841cf3402d,111,,,"[85.7, 56.5]",3802984,2,,,,,-1.4564327,,Head,,,,"[87.4, 41.7]",,High Pass,,14.897315,,Incomplete,,Randal Kolo Muani,22097.0,,,,,Recovery,1,From Kick Off,Marcus Coco,3363.0,Right Wing,6,Nantes,144,"['46981b6a-c032-4460-a125-4d73619729fc', 'f77c41fa-1673-487f-a161-19a7b3c63c1f']",41,,,,,,,,,,,,,,,,,,,Nantes,144,00:02:41.235,Pass,
,,,,,,,,,,,,,,2.554087,,,,,,,,,,,f77c41fa-1673-487f-a161-19a7b3c63c1f,113,,,"[32.7, 38.4]",3802984,2,,,,,-3.1098573,,Head,,,,"[7.5, 37.6]",,High Pass,,25.212696,,,,Keylor Navas Gamboa,5597.0,,,,,Recovery,1,Regular Play,Idrissa Gana Gueye,3436.0,Right Center Midfield,7,Paris Saint-Germain,131,"['add628ce-e63f-4ce1-9b96-1d841cf3402d', 'db6a73cd-ed10-418a-a84e-51e9c466e097']",42,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:42.969,Pass,
,,,,,,,,,,,,,,1.185068,,,,,,,,,,,26b685f4-7e2d-45e1-bdf5-85c517aa034d,116,,,"[9.9, 36.9]",3802984,2,,,,,-1.2014626,,Right Foot,,,,"[14.7, 24.5]",,Ground Pass,,13.296617,,,,Abdou Diallo,8553.0,,,,,,1,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,7,Paris Saint-Germain,131,['46fe887d-8033-4a01-8b37-d72f1681c937'],47,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:47.523,Pass,
,,,,,,,,,,,,,,1.239247,,,,,,,,,,,ba926895-9993-4fb6-a61a-36e37cf20fd2,119,,,"[15.5, 24.2]",3802984,2,,,,,-0.1930945,,Left Foot,,,,"[33.4, 20.7]",,Ground Pass,,18.23897,,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Abdou Diallo,8553.0,Left Center Back,7,Paris Saint-Germain,131,['c67030a3-7319-4eed-a818-35091c894352'],49,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:49.852,Pass,
