50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.811985,,,,,,,,,,,,,,,,e743dc20-ccae-4fef-bfca-40855a30a8a6,2273,,,"[91.0, 0.1]",3802839,52,,True,,,2.1553977,,,,,"[86.5, 6.9]",,Low Pass,,8.15414,,,,Pedro Chirivella Burgos,8485.0,,,,,Throw-in,2,From Throw In,Quentin Merlin,86586.0,Left Wing Back,104,Nantes,144,['9db8c1b4-4385-4996-96cb-a39e2b3b63a1'],9,,,,,,,,,,,,,,,,,,Nantes,144,00:07:09.904,Pass,
,,,,,,,,,,,,,,,,,,,0.91575,,,,,,,,,,,,,,,,3030f700-c66d-4439-bf82-58fe8131659d,2275,,,"[86.9, 7.4]",3802839,52,,,,,-1.2924967,,Right Foot,,,"[88.3, 2.5]",,Ground Pass,,5.096077,,,,Quentin Merlin,86586.0,,,,,,2,From Throw In,Pedro Chirivella Burgos,8485.0,Left Center Midfield,104,Nantes,144,['c62a2447-ba51-40f1-aa47-a9ee95b9710d'],12,,,,,,,,,,,,,,,,,,Nantes,144,00:07:12.864,Pass,
,,,,,,,,,,,,,,,,,,,0.796508,,,,,,,,,,,,,,,,25f13b82-f418-4bcd-8906-6fc4dc860e82,2277,,,"[88.3, 2.5]",3802839,52,,,,,2.1471715,,Left Foot,,,"[84.4, 8.5]",,Ground Pass,,7.1561165,,,,Pedro Chirivella Burgos,8485.0,,,,,,2,From Throw In,Quentin Merlin,86586.0,Left Wing Back,104,Nantes,144,['642945f4-0b56-4e38-8783-000f00c620cf'],13,,,,,,,,,,,,,,,,,,Nantes,144,00:07:13.780,Pass,
,,,,,,,,,,,,,,,,,,,0.662293,,,,,,,,,,,,,,,,3340b79f-4114-4486-8bd5-d9720f3d93b1,2280,,,"[81.8, 10.8]",3802839,52,,,,,1.6262949,,Right Foot,,,"[81.5, 16.2]",,Ground Pass,,5.408327,,,,Andrei Girotto,3143.0,,,,,,2,From Throw In,Pedro Chirivella Burgos,8485.0,Left Center Midfield,104,Nantes,144,['f9384c7c-5598-432f-9648-7f2c9291db6f'],16,,,,,,,,,,,,,,,,,,Nantes,144,00:07:16.161,Pass,
,,,,,,,,,,,,,,,,,,,0.907961,,,,,,,,,,,,,,,,321c46cf-ff11-4b21-a4b4-4d9bf4f1fbb2,2283,,,"[81.5, 16.2]",3802839,52,,,,,-1.724741,,Right Foot,,,"[80.6, 10.4]",,Ground Pass,,5.8694124,,,,Pedro Chirivella Burgos,8485.0,,,,,,2,From Throw In,Andrei Girotto,3143.0,Center Defensive Midfield,104,Nantes,144,['d8024298-b85c-4020-a395-de02bbe90193'],16,,,,,,,,,,,,,,,,,,Nantes,144,00:07:16.892,Pass,
,,,,,,,,,,,,,,,,,,,0.691458,,,,,,,,,,,,,,,,43a95d09-41fd-4fcc-93c4-73c1f9512878,2286,,,"[80.6, 10.4]",3802839,52,,,,,-1.102341,,Right Foot,,,"[84.8, 2.1]",,Ground Pass,,9.302151,,,,Quentin Merlin,86586.0,,,,,,2,From Throw In,Pedro Chirivella Burgos,8485.0,Left Center Midfield,104,Nantes,144,['09ae4b4f-8166-4d4a-be00-c83527d21258'],18,,,,,,,,,,,,,,,,,,Nantes,144,00:07:18.180,Pass,
,,,,,,,,,,,,,,,,,,,0.988515,,,,,,,,,,,,,,,,4c93b2cd-0902-4f03-be4e-fa28caadef67,2290,,,"[67.7, 19.9]",3802839,52,,,,,2.8477232,,Left Foot,,,"[52.5, 24.5]",,Ground Pass,,15.880806,,,,Dennis Appiah,22111.0,,,,,,2,From Throw In,Quentin Merlin,86586.0,Left Wing Back,104,Nantes,144,['1deb67fe-31ae-44b2-a356-1ee0c7d42acc'],23,,,,,,,,,,,,,,,,,,Nantes,144,00:07:23.116,Pass,
,,,,,,,,,,,,,,,,,,,0.936654,,,,,,,,,,,,,,,,4b9f929f-2728-4e34-b24c-b8e09059af12,2293,,,"[55.7, 21.0]",3802839,52,,,,,-0.5781604,,Right Foot,,,"[67.5, 13.3]",,Ground Pass,,14.090068,,,,Pedro Chirivella Burgos,8485.0,,,,,,2,From Throw In,Dennis Appiah,22111.0,Center Back,104,Nantes,144,['28d82326-0961-4173-86c8-be4b737954d6'],25,,,,,,,,,,,,,,,,,,Nantes,144,00:07:25.434,Pass,
,,,,,,,,,,,,,,,,,,,1.273877,,,,,,,,,,,,,,,,bb483c61-983f-48bd-8397-64323fd7d193,2296,,,"[67.5, 12.6]",3802839,52,,,,,-1.5535567,,Right Foot,,,"[67.7, 1.0]",,Low Pass,,11.601724,,,,Nicolas Pallois,3256.0,,,,,,2,From Throw In,Pedro Chirivella Burgos,8485.0,Left Center Midfield,104,Nantes,144,"['5f60ecb4-f9a9-4311-b850-2db110012e74', '729f679c-3880-4105-83d7-f91dd314c8c0']",26,,,,,,,,,,,,,,,,,,Nantes,144,00:07:26.370,Pass,True
,,,,,,,,,,,,,,,,,,,2.156716,,,,,,,,,,,,,,,,c5cdab5b-d522-42ac-b916-3e89c99ca05c,2299,,,"[94.0, 7.4]",3802839,52,,,,,1.4950254,,Left Foot,,,"[96.9, 45.6]",,High Pass,,38.30992,,Incomplete,,Osman Bukari,44225.0,,,,,,2,From Throw In,Nicolas Pallois,3256.0,Left Center Back,104,Nantes,144,"['6c585d00-a81b-4815-9924-8ae209a14372', '96ddd12e-808b-4236-924e-fe8297814455']",32,,,,,,,,,,,,,,,,,,Nantes,144,00:07:32.096,Pass,
,,,,,,,,,,,,,,,,,,,1.954951,,,,,,,,,,,,,,,,96ddd12e-808b-4236-924e-fe8297814455,2301,,,"[23.2, 34.5]",3802839,52,,,,,1.3689498,,Left Foot,,,"[28.5, 60.4]",,Low Pass,,26.436716,,,,Idrissa Gana Gueye,3436.0,,,,,Recovery,2,From Throw In,Juan Bernat Velasco,15651.0,Left Back,104,Nantes,144,"['9663c0d6-478f-4d19-9bef-d836d2842d62', 'c5cdab5b-d522-42ac-b916-3e89c99ca05c']",34,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:07:34.253,Pass,
,,,,,,,,,,,,,,,,,,,1.003143,,,,,,,,,,,,,,,,5ba3a5ea-8cc1-4528-ad49-14d1e3a671b3,2309,,,"[84.5, 22.7]",3802839,52,,,,,-0.88847977,,Right Foot,,,"[85.8, 21.1]",,Ground Pass,,2.0615528,,,,Pedro Chirivella Burgos,8485.0,,,,,,2,From Throw In,Randal Kolo Muani,22097.0,Right Center Forward,104,Nantes,144,"['2695bff8-43f6-4a00-9e3d-b9b1812fbcfa', '3a2a561f-a1e3-4a88-bc6d-e14ac6f6752b']",38,,,,,,,,,,,,,,,,,,Nantes,144,00:07:38.853,Pass,True
,,,,,,,,,,,,,,,,,,,1.174557,,,,,,,,,,,,,,,,4fc5ec21-19e3-40a3-ada9-02c9a1f3a4cd,2313,,,"[83.9, 22.3]",3802839,52,,,,,2.454146,,Right Foot,,,"[74.4, 30.1]",,Ground Pass,,12.291867,,,,Andrei Girotto,3143.0,,,,,,2,From Throw In,Pedro Chirivella Burgos,8485.0,Left Center Midfield,104,Nantes,144,"['59a45d25-b3c1-446a-935b-e5cb2671afee', '77a0e8ca-8006-42dc-98eb-de329c97a162']",40,,,,,,,,,,,,,,,,,,Nantes,144,00:07:40.819,Pass,True
,,,,,,,,,,,,,,,,,,,0.259968,,,,,,,,,,,,,,,,66c8b848-7fec-444c-87dc-976e8ec34970,2317,,,"[77.1, 28.8]",3802839,52,,,,,-1.091277,,Right Foot,,,"[79.7, 23.8]",,Ground Pass,,5.635601,,Unknown,,Quentin Merlin,86586.0,,,,,,2,From Throw In,Andrei Girotto,3143.0,Center Defensive Midfield,104,Nantes,144,['8c2907f8-9330-410a-b06c-42d328f11454'],42,,,,,,,,,,,,,,,,,,Nantes,144,00:07:42.800,Pass,
,,,,,,,,,,,,,,,,,,,1.747073,,,,,,,,,,,,,,,,61e31fc9-a32c-4f8b-8c10-97463359a208,2321,,,"[71.5, 17.7]",3802839,52,,,,,-0.6878071,,Left Foot,,,"[87.2, 4.8]",,Ground Pass,,20.31994,,,,Quentin Merlin,86586.0,,,,,,2,From Throw In,Nicolas Pallois,3256.0,Left Center Back,104,Nantes,144,['74f97795-ba44-42b3-b234-f35e274b1570'],46,,,,,,,,,,,,,,,,,,Nantes,144,00:07:46.654,Pass,
,,,,,,,,,,,,,,,,,,,0.706389,,,,,,,,,,,,,,,,e63236cc-3243-47f7-bc79-8d3f8025c73d,2324,,,"[91.6, 5.2]",3802839,52,,,,,1.7067938,,Left Foot,,,"[90.3, 14.7]",,Ground Pass,,9.588534,,,,Pedro Chirivella Burgos,8485.0,,,,,,2,From Throw In,Quentin Merlin,86586.0,Left Wing Back,104,Nantes,144,['e672e6b4-b4e3-45e4-a0cf-0288cfdd4b71'],49,,,,,,,,,,,,,,,,,,Nantes,144,00:07:49.860,Pass,
,,,,,,,,,,,,,,,,,,,0.664889,,,,,,,,,,,,,,,,cabf4670-f6c8-41f5-96e7-0d8b3934444d,2327,,,"[90.3, 14.7]",3802839,52,,,,,-1.5886515,,Right Foot,,,"[90.1, 3.5]",,Ground Pass,,11.201786,,,,Quentin Merlin,86586.0,,,,,,2,From Throw In,Pedro Chirivella Burgos,8485.0,Left Center Midfield,104,Nantes,144,['0a11105d-9e61-46d0-a4d1-1a2f158e101d'],51,,,,,,,,,,,,,,,,,,Nantes,144,00:07:51.456,Pass,
,,,,,,,,,,,,,,,,,,,0.475128,,,,,,,,,,,,,,,,d37e1fbb-1d8b-4af0-8971-899ae01063cd,2330,,,"[92.2, 6.0]",3802839,52,,,,,0.9429597,,Left Foot,,,"[96.7, 12.2]",,Ground Pass,,7.6609397,,Incomplete,,Randal Kolo Muani,22097.0,,,,,,2,From Throw In,Quentin Merlin,86586.0,Left Wing Back,104,Nantes,144,"['5e96b2a2-4381-4b31-bf92-21a44f6cff64', 'a63c1953-a9c9-4459-8b54-33461f51593b']",53,,,,,,,,,,,,,,,,,,Nantes,144,00:07:53.237,Pass,
,,,,,,,,,,,,,,,,,,,0.817383,,,,,,,,,,,,,,,,3dca305c-4efc-4b9e-9a06-108288e8497e,2337,,,"[26.6, 71.4]",3802839,52,,,,,2.7167604,,Right Foot,,,"[22.4, 73.3]",,Ground Pass,,4.609772,,,,Georginio Wijnaldum,3567.0,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,105,Paris Saint-Germain,131,"['048ef23b-c496-401d-b4f9-c9a4cd1d4c1f', 'd5d01604-99f6-4f62-ab62-4224eb7f104f']",57,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:07:57.211,Pass,True
,,,,,,,,,,,,,,,,,,,0.696475,,,,,,,,,,,,,,,,0e43541b-49fa-4743-8e93-4710a23c78f4,2340,,,"[22.7, 73.3]",3802839,52,,,,,-1.9936502,,Right Foot,,,"[20.0, 67.3]",,Ground Pass,,6.5795135,,,,Thilo Kehrer,8511.0,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Right Center Midfield,105,Paris Saint-Germain,131,['3fdc3924-fa7e-4c19-b1ee-5cb00188696f'],58,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:07:58.108,Pass,
,,,,,,,,,,,,,,,,,,,0.623016,,,,,,,,,,,,,,,,84167b43-55d9-4f29-83a4-c0207827028a,2342,,,"[20.0, 67.3]",3802839,52,,,,,0.8777275,,Left Foot,,,"[24.9, 73.2]",,Ground Pass,,7.66942,,,,Georginio Wijnaldum,3567.0,,,,,,2,Regular Play,Thilo Kehrer,8511.0,Right Back,105,Paris Saint-Germain,131,['872a14b1-e04d-4b80-b826-8b101696785f'],58,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:07:58.805,Pass,
,,,,,,,,,,,,,,,,,,,0.902016,,,,,,,,,,,,,,,,78d10884-b8ac-4dc4-88e1-2675ae3737e8,2345,,,"[24.9, 73.2]",3802839,53,,,,,-2.7610862,,Right Foot,,,"[15.4, 69.4]",,Ground Pass,,10.231813,,,,Thilo Kehrer,8511.0,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Right Center Midfield,105,Paris Saint-Germain,131,['1d750c3b-551c-4823-b50b-1ad132a60a74'],1,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:08:01.199,Pass,
,,,,,,,,,,,,,,,,,,,0.99443,,,,,,,,,,,,,,,,8e201028-7d8c-4d86-9d8f-ee9b12c74a54,2349,,,"[13.6, 66.2]",3802839,53,,,,,-0.8336366,,Left Foot,,,"[20.5, 58.6]",,Ground Pass,,10.264989,,,,Marco Verratti,3166.0,,,,,,2,Regular Play,Thilo Kehrer,8511.0,Right Back,105,Paris Saint-Germain,131,"['9ca7257a-cdba-4789-ae19-3edb5dd5af3c', 'b0a113c7-282e-4046-83d5-7876ae678927']",2,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:08:02.680,Pass,True
,,,,,,,,,,,,,,,,,,,1.388449,,,,,,,,,,,,,,,,1af7aaa6-71ff-4b23-9710-db76505bd3e1,2352,,,"[27.0, 56.7]",3802839,53,,,,,0.15359242,,Right Foot,,,"[50.9, 60.4]",,Ground Pass,,24.184706,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Marco Verratti,3166.0,Center Defensive Midfield,105,Paris Saint-Germain,131,['89fcf3e8-3c47-4e63-a765-6753c6e030c3'],5,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:08:05.720,Pass,
,,,,,,,,,,,,,,,,,,,2.334035,,,,,,,,,,,,,,,,fc247821-0abc-441e-ac3c-f31892d3a661,2356,,,"[64.4, 61.5]",3802839,53,,,,,-0.16210389,88302872-157b-4fd3-8f35-f49b26b665d6,Right Foot,,,"[101.7, 55.4]",,Ground Pass,,37.7955,,,,Kylian Mbappé Lottin,3009.0,True,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,105,Paris Saint-Germain,131,['a95c8535-3181-4f46-9926-1852787623aa'],9,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:08:09.671,Pass,
,,,,,,,,,,,,,,,,,,,1.396252,,,,,,,,,,,,,,,,d28b15e1-1305-48ae-8a46-d79058430f67,2366,,,"[120.0, 80.0]",3802839,53,,,,,-1.6836481,a2298e4f-afce-4acc-85ca-590c56fe6299,Left Foot,,,"[116.6, 50.0]",,High Pass,True,30.192053,,,,Marcos Aoás Corrêa,4372.0,True,,Inswinging,,Corner,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,106,Paris Saint-Germain,131,['01d801cc-5ab2-4402-a96c-494fb04f2de5'],47,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:08:47.500,Pass,
,,,,,,,,,,,,,,,,,,,3.727602,,,,,,,,,,,,,,,,a8dc7588-5ffc-47b3-94aa-2efb67a6d258,2371,,,"[6.0, 44.0]",3802839,54,,True,,,0.19147146,,Right Foot,,,"[71.0, 56.6]",,High Pass,,66.20997,,Incomplete,,Randal Kolo Muani,22097.0,,,,,Goal Kick,2,From Goal Kick,Alban Lafont,2981.0,Goalkeeper,107,Nantes,144,"['32b432b6-8c55-44d0-91ba-0a176d10140b', '40058fc7-5267-4589-aa47-82a86225927b']",27,,,,,,,,,,,,,,,,,,Nantes,144,00:09:27.245,Pass,
,,,,,,,,,,,,,,,,,,,1.835532,,,,,,,,,,,,,,,,7d736823-8c79-4896-815d-25e8bbee4830,2376,,,"[26.1, 20.1]",3802839,54,,,,,2.4408247,,Left Foot,,,"[5.0, 37.9]",,Low Pass,,27.605253,,,,Keylor Navas Gamboa,5597.0,,,,,Recovery,2,Regular Play,Juan Bernat Velasco,15651.0,Left Back,108,Paris Saint-Germain,131,['d1f0df1e-6e73-4c18-9035-e5b329e7ed9b'],33,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:33.669,Pass,
,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,d35d1e98-b82f-42b6-b1cb-805f7c3983fd,2379,,,"[5.4, 37.8]",3802839,54,,,,,-1.2042209,,Right Foot,,,"[9.7, 26.6]",,Ground Pass,,11.997083,,,,Presnel Kimpembe,2999.0,,,,,,2,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,108,Paris Saint-Germain,131,['58da3c94-1ddf-4042-80b3-2277b839c6f0'],39,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:39.504,Pass,
,,,,,,,,,,,,,,,,,,,1.639999,,,,,,,,,,,,,,,,6663c3ba-030b-42f9-851f-c08c70c4b4af,2382,,,"[11.6, 19.7]",3802839,54,,,,,-0.47918308,,Left Foot,,,"[39.7, 5.1]",,Ground Pass,,31.666544,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,108,Paris Saint-Germain,131,['0a5925bf-c86b-4ecf-b655-15cd2fb1b4c0'],45,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:45.182,Pass,
,,,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,,,f50b0c0c-06e0-4cde-8fd0-f7f8ff1e7013,2387,,,"[34.4, 22.2]",3802839,54,,,,,1.4994888,,Right Foot,,,"[35.2, 33.4]",,Ground Pass,,11.228535,,,,Idrissa Gana Gueye,3436.0,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,108,Paris Saint-Germain,131,['e1b72b71-b230-4603-a669-7685fe7972bc'],49,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:49.836,Pass,
,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,113c75a2-e6b8-4769-898b-0fdee36452a2,2391,,,"[36.0, 33.7]",3802839,54,,,,,2.4693456,,Right Foot,,,"[26.2, 41.5]",,Ground Pass,,12.525175,,,,Marcos Aoás Corrêa,4372.0,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,108,Paris Saint-Germain,131,"['0ff02044-8bf7-464c-825b-4639da1c2bc5', '688eb386-2a74-4982-b739-613b9068763f']",52,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:52.445,Pass,True
,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,a2f42d0e-3ecf-42ab-aa9f-adb4aadae2cc,2394,,,"[26.1, 41.5]",3802839,54,,,,,-0.61334574,,Right Foot,,,"[44.0, 28.9]",,Ground Pass,,21.889952,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,108,Paris Saint-Germain,131,['f42af2e3-a5dd-4731-9b9b-76cb03d9d4a3'],55,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:55.565,Pass,
,,,,,,,,,,,,,,,,,,,0.725932,,,,,,,,,,,,,,,,7afe06b8-b80b-467b-a4a3-6e60f8e35101,2397,,,"[44.3, 28.9]",3802839,54,,,,,0.21687362,,Right Foot,,,"[50.2, 30.2]",,Ground Pass,,6.041523,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,108,Paris Saint-Germain,131,['5467f64f-11fd-4f7d-a8ae-cdc77c5a9f5d'],57,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:57.258,Pass,
,,,,,,,,,,,,,,,,,,,0.882765,,,,,,,,,,,,,,,,248716cc-0e94-418e-954e-54df06eb7bc1,2401,,,"[49.9, 27.1]",3802839,54,,,,,-2.205823,,Left Foot,,,"[45.7, 21.4]",,Ground Pass,,7.080254,,,,Marco Verratti,3166.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,108,Paris Saint-Germain,131,"['3dc53d70-d469-486d-9090-f050f3b8ec0d', 'd8bd26d6-a50d-467b-8ca3-055d4043f975']",59,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:59.011,Pass,True
,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,c0fb08b2-affa-4656-93fd-50a12c365d32,2404,,,"[46.1, 21.0]",3802839,55,,,,,-0.038740296,,Right Foot,,,"[59.0, 20.5]",,Ground Pass,,12.909686,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Marco Verratti,3166.0,Center Defensive Midfield,108,Paris Saint-Germain,131,['334d9948-07b2-4637-ab8f-d47233350e94'],0,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:00.236,Pass,
,,,,,,,,,,,,,,,,,,,1.425181,,,,,,,,,,,,,,,,eefa4129-6ef6-4f95-854d-5bc828e6fe92,2407,,,"[74.5, 22.7]",3802839,55,,,,,-0.011235482,,Left Foot,,,"[92.3, 22.5]",,Ground Pass,,17.801123,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,108,Paris Saint-Germain,131,"['4e8548b1-3280-4737-830e-89cd0e0dbd26', '60fcbabe-6e2c-436f-965c-7ec736b241ab']",3,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:03.185,Pass,
,,,,,,,,,,,,,,,,,,,2.799999,,,,,,,,,,,,,,,,25f4284c-8354-45d4-b453-ea3c31297789,2410,,,"[85.8, 0.1]",3802839,55,,True,,,0.3779683,,,,,"[92.6, 2.8]",,Low Pass,,7.31642,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Throw-in,2,From Throw In,Juan Bernat Velasco,15651.0,Left Back,109,Paris Saint-Germain,131,['5276947c-de3b-475c-a25e-aa913e9fe428'],10,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:10.548,Pass,
,,,,,,,,,,,,,,,,,,,0.799999,,,,,,,,,,,,,,,,4cceadf4-2f5d-4515-af40-bc07df3b7c73,2412,,,"[92.6, 2.8]",3802839,55,,True,,,3.1415927,,Left Foot,,,"[86.7, 2.8]",,Ground Pass,,5.9,,,,Juan Bernat Velasco,15651.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,109,Paris Saint-Germain,131,['57c359ea-3026-4e3b-8a79-c4bef4c8df25'],13,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:13.902,Pass,
,,,,,,,,,,,,,,,,,,,0.799999,,,,,,,,,,,,,,,,d3724563-7d52-4505-8ba7-63cf6b6837e1,2414,,,"[86.7, 2.8]",3802839,55,,,,,2.398722,,Left Foot,,,"[81.8, 7.3]",,Ground Pass,,6.652819,,,,Marco Verratti,3166.0,,,,,,2,From Throw In,Juan Bernat Velasco,15651.0,Left Back,109,Paris Saint-Germain,131,['6ee641e1-c238-4357-9854-fb3c5eb7eccc'],15,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:15.422,Pass,
,,,,,,,,,,,,,,,,,,,0.927961,,,,,,,,,,,,,,,,17e00972-4063-4849-83a4-6f0b358f9464,2418,,,"[72.3, 14.0]",3802839,55,,,,,-0.24735396,,Right Foot,,,"[82.2, 11.5]",,Ground Pass,,10.210778,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Marco Verratti,3166.0,Center Defensive Midfield,109,Paris Saint-Germain,131,['b1cf0075-8071-4817-98e5-cbd2b0c2c23f'],21,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:21.915,Pass,
,,,,,,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,,,,9e689c57-630c-4d21-8509-3fd60534ca4b,2421,,,"[79.7, 24.1]",3802839,55,,,,,1.0282935,,Left Foot,,,"[88.2, 38.2]",,Ground Pass,,16.4639,,,,Georginio Wijnaldum,3567.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,109,Paris Saint-Germain,131,['bc562dc8-dbfd-4bb3-aead-48dd209e6344'],25,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:25.501,Pass,
,,,,,,,,,,,,,,,,,,,0.644891,,,,,,,,,,,,,,,,facb7da9-8ad5-417a-af74-06b6f00aa1df,2424,,,"[87.8, 38.3]",3802839,55,,,,,-1.5128901,,Right Foot,,,"[88.2, 31.4]",,Ground Pass,,6.9115844,,,,Marco Verratti,3166.0,,,,,,2,From Throw In,Georginio Wijnaldum,3567.0,Right Center Midfield,109,Paris Saint-Germain,131,['45f637e6-452f-44a2-9567-643eec0db468'],26,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:26.301,Pass,
,,,,,,,,,,,,,,,,,,,0.596536,,,,,,,,,,,,,,,,f88feb90-83a8-4921-a68d-9e43f9f557f4,2428,,,"[88.3, 31.0]",3802839,55,,,,,-0.84654635,,Right Foot,,,"[92.9, 25.8]",,Ground Pass,,6.942622,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Marco Verratti,3166.0,Center Defensive Midfield,109,Paris Saint-Germain,131,['c7eba518-c3d4-4a15-b8fd-a89bc509531e'],28,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:28.811,Pass,
,,,,,,,,,,,,,,,,,,,1.329551,,,,,,,,,,,,,,,,5869577c-4e27-47b8-afae-9cf5e484d6d2,2431,,,"[98.7, 25.0]",3802839,55,,,,,-0.3116499,,Left Foot,,,"[113.6, 20.2]",,Ground Pass,,15.654073,,,,Juan Bernat Velasco,15651.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,109,Paris Saint-Germain,131,['41d3fc95-0a9a-4a37-b2ac-0c8cbfc785d9'],30,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:30.928,Pass,
,,,,,,,,,,,,,,,,,,,1.350618,,,,,,,,,,,,,,,,1daa4f91-de81-4ffe-af91-1aaf964ec9fd,2434,,,"[116.0, 21.9]",3802839,55,,,,,2.2931204,,Left Foot,True,True,"[107.1, 32.0]",,Ground Pass,,13.461798,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Juan Bernat Velasco,15651.0,Left Back,109,Paris Saint-Germain,131,"['1e4863d7-3341-467a-8d0e-73de2778658f', '60544bb1-0b6f-477f-8d96-7f1d7e19f9b9']",33,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:33.201,Pass,
