bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e569da70-a367-4975-8e32-799718d7f6a4,1,,,,3775603,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Brighton & Hove Albion WFC,965,,0,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 6}, {'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 32403, 'name': 'Emma Wilhelmina Koivisto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 16}, {'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 13861, 'name': 'Nora Heroum'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Brighton & Hove Albion WFC,965,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a3d0b0f5-b7e0-4400-916d-0f2f58e2c51c,2,,,,3775603,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Brighton & Hove Albion WFC,965,,0,,,,,,,,,,,,,,,"{'formation': 343, 'lineup': [{'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 5}, {'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 26}, {'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 2}, {'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 3}, {'player': {'id': 24403, 'name': 'Katerina Svitková'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 49646, 'name': 'Lois Joel'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 20}, {'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 25}, {'player': {'id': 31558, 'name': 'Martha Thomas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",West Ham United LFC,972,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,97058c38-5776-46f0-9fe5-f1f4a0d2d81d,3,,,,3775603,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Brighton & Hove Albion WFC,965,['4dfaea78-5081-401e-a917-62e612c5c51c'],0,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4dfaea78-5081-401e-a917-62e612c5c51c,4,,,,3775603,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Brighton & Hove Albion WFC,965,['97058c38-5776-46f0-9fe5-f1f4a0d2d81d'],0,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,95b23a46-17c8-4695-9f88-72b3aacf8530,1724,,,,3775603,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,113,West Ham United LFC,972,['5fab916c-0934-484d-a80d-9f35ac420537'],0,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5fab916c-0934-484d-a80d-9f35ac420537,1725,,,,3775603,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,113,West Ham United LFC,972,['95b23a46-17c8-4695-9f88-72b3aacf8530'],0,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,,1.106744,,,,,,,,,,,,5cfadd50-4b34-4ae8-90f6-b506b0bd19bd,5,,,"[60.0, 40.0]",3775603,0,,,,,-2.9429486,,Right Foot,,,,"[44.6, 36.9]",Ground Pass,,15.708915,,,Kate Longhurst,18147.0,,,,,,Kick Off,1,From Kick Off,Martha Thomas,31558.0,Center Forward,2,West Ham United LFC,972,['8c314e3b-c5d3-4c79-99a0-c8284bbe78e2'],0,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:00.496,Pass,
,,,,,,,,,,,,,,,,,,,,2.019146,,,,,,,,,,,,fea02977-604c-4c86-9576-45bd1eb88510,8,,,"[41.1, 41.9]",3775603,0,,,,,1.9080495,,Right Foot,,,,"[33.0, 65.0]",Ground Pass,,24.478971,,,Grace Fisk,34232.0,,,,,,,1,From Kick Off,Kate Longhurst,18147.0,Left Center Midfield,2,West Ham United LFC,972,['bc68778a-49b8-442d-9cce-8ac0a531e56c'],2,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:02.918,Pass,
,,,,,,,,,,,,,,,,,,,,0.773962,,,,,,,,,,,,858969cd-7d4a-4180-86d9-d1b03d5f2af7,11,,,"[43.1, 66.7]",3775603,0,,,,,0.015871683,,Right Foot,,,,"[55.7, 66.9]",Ground Pass,,12.601587,,,Katerina Svitková,24403.0,,,,,,,1,From Kick Off,Grace Fisk,34232.0,Right Center Back,2,West Ham United LFC,972,['a605f54e-6ec6-43c8-b930-ea85efcbea0f'],6,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:06.418,Pass,
,,,,,,,,,,,,,,,,,,,,1.454477,,,,,,,,,,,,3c516f8e-7eff-47b0-af49-c853dda0e8cc,17,,,"[67.4, 60.3]",3775603,0,,,,,-2.1706774,,Right Foot,,,,"[52.9, 39.1]",Ground Pass,,25.684431,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,Free Kick,1,From Free Kick,Grace Fisk,34232.0,Right Center Back,3,West Ham United LFC,972,['6690400b-2ad5-474d-9ce4-911fbcace489'],20,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:20.177,Pass,
