50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,5c2e80d3-337b-497b-8c21-93818798d4be,18,,,"[19.0, 58.4]",3775653,0,,,,,0.9068899,,Left Foot,,,"[34.1, 77.7]",,Ground Pass,,24.505102,,,,Sarah Emma Mayling,19500.0,,,,,,1,Regular Play,Harriet Scott,19592.0,Right Center Back,3,Birmingham City WFC,969,['b7d42195-9919-4c91-898f-e3e0d049eb04'],17,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:17.291,Pass,
,,,,,,,,,,,,,,,,,,1.134002,,,,,,,,,,,,,9352a18b-aad1-43f2-98b4-7faef7907093,21,,,"[33.2, 78.0]",3775653,0,,,,,-1.2467039,,Right Foot,,,"[37.5, 65.2]",,Ground Pass,,13.502963,,,Incomplete,Mollie Green,47520.0,,,,,,1,Regular Play,Sarah Emma Mayling,19500.0,Right Back,3,Birmingham City WFC,969,"['03d47ec1-db85-458e-9983-36d2e33962dc', '5c7cc3da-9637-424d-bd3b-967900388a2b', '79951494-99f9-403b-8f09-2e18c999d497']",18,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:18.891,Pass,True
,,,,,,,,,,,,,,,,,,0.677875,,,,,,,,,,,,,1f3591e4-e357-4bed-9a6b-0f2cbc8479c2,26,,,"[96.5, 13.7]",3775653,0,,,,,-0.8329813,,Right Foot,,,"[97.5, 12.6]",,Ground Pass,,1.4866068,,,,Isobel Mary Christiansen,4645.0,,,,,,1,Regular Play,Maéva Clemaron,31713.0,Right Center Midfield,4,Everton LFC,967,"['1841973b-7636-40bc-85a6-9a9e18831773', 'ab101b8d-329f-4053-868f-d70cf1353a0a']",20,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:20.766,Pass,True
,,,,,,,,,,,,,,,,,,0.549526,,,,,,,,,,,,,b1b31024-28ab-49c4-8217-c6fbd10cc182,29,,,"[99.7, 8.2]",3775653,0,,,,,-1.049362,,Left Foot,,,"[102.4, 3.5]",,Ground Pass,,5.420332,,,,Alisha Lehmann,18153.0,,,,,,1,Regular Play,Isobel Mary Christiansen,4645.0,Left Center Midfield,4,Everton LFC,967,['782d9681-4c57-496c-a337-7e6b8e0d0334'],22,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:22.375,Pass,
,,,,,,,,,,,,,,,,,,3.18301,,,,,,,,,,,,,e40ec084-dbf2-40b9-9b81-5306913a59f0,34,,,"[7.0, 36.1]",3775653,1,,,,,-0.4020762,,Right Foot,,,"[58.5, 14.2]",,High Pass,,55.963024,,,Incomplete,Rebecca Holloway,31568.0,,,,,Goal Kick,1,From Goal Kick,Hannah Hampton,22032.0,Goalkeeper,5,Birmingham City WFC,969,"['82c7278c-d7f8-4d8e-a151-9d2751f0f980', 'e1d09817-e8c4-42a6-8c7e-3ef252b3c2a7']",10,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:10.351,Pass,
,,,,,,,,,,,,,,,,,,0.852683,,,,,,,,,,,,,e1d09817-e8c4-42a6-8c7e-3ef252b3c2a7,37,,,"[61.6, 65.9]",3775653,1,,,,True,-0.22423474,,,,,"[67.3, 64.6]",,High Pass,,5.8463664,,,,Valérie Gauvin,25442.0,,,,,Recovery,1,Regular Play,Claire Emslie,4646.0,Right Wing,6,Everton LFC,967,"['0dec6297-f3e5-40ab-b477-e84b9e66788b', 'e40ec084-dbf2-40b9-9b81-5306913a59f0', 'eee9bad6-faa5-4d14-9ccf-95ed0c049521']",13,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:13.534,Pass,True
,,,,,,,,,,,,,,,,,,1.173207,,,,,,,,,,,,,da44bb25-f877-4ac9-939e-0aafd8e5c814,42,,,"[64.5, 70.9]",3775653,1,,,,,0.542365,,Right Foot,,,"[79.6, 80.0]",,Ground Pass,,17.630089,,,Out,Claire Emslie,4646.0,,,,,,1,Regular Play,Valérie Gauvin,25442.0,Center Forward,6,Everton LFC,967,['ca646ea2-c93d-4054-baaf-a36ad0e48836'],16,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:16.345,Pass,
,,,,,,,,,,,,,,,,,,1.919961,,,,,,,,,,,,,9bafb721-0589-4709-8f81-b917596de89e,44,,,"[47.8, 0.1]",3775653,1,,,,,0.36172923,,,,,"[62.6, 5.7]",,High Pass,,15.824033,,,Incomplete,Claudia Walker,15580.0,,,,,Throw-in,1,From Throw In,Rebecca Holloway,31568.0,Left Back,7,Birmingham City WFC,969,"['620da64b-7c73-4e19-a049-8feae02c3140', 'bf61788f-1310-49f5-9b66-d621dd2942e9']",35,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:35.697,Pass,
,,,,,,,,,,,,,,,,,,1.360261,,,,,,,,,,,,,5294680e-d487-4a42-8618-1c3918b849ed,47,,,"[64.5, 66.2]",3775653,1,,,,,0.9938634,,Head,,,"[68.6, 72.5]",,High Pass,,7.5166483,,,,Claire Emslie,4646.0,,,,,Recovery,1,Regular Play,Jill Scott,10172.0,Center Attacking Midfield,8,Everton LFC,967,['09dbfca7-0600-4a21-afb2-db2ab3be9bf1'],39,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:39.390,Pass,
,,,,,,,,,,,,,,,,,,0.569481,,,,,,,,,,,,,857d80c2-9bed-453b-8ad4-d509acf562c4,50,,,"[67.7, 72.5]",3775653,1,,,,,-1.3325516,,Right Foot,,,"[69.4, 65.5]",,Low Pass,,7.203471,,,,Jill Scott,10172.0,,,,,,1,Regular Play,Claire Emslie,4646.0,Right Wing,8,Everton LFC,967,"['33ab0c3b-a3a8-4086-8356-fcf1cfb662aa', '9c310f28-abea-49b8-99e5-eff77c5f0cdc']",40,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:40.751,Pass,True
,,,,,,,,,,,,,,,,,,0.927628,,,,,,,,,,,,,813fd26b-2afb-42fb-8818-0f112f8d6bf9,53,,,"[51.3, 11.0]",3775653,1,,,,,1.2360595,,Left Foot,,,"[52.1, 13.3]",,Ground Pass,,2.4351592,,,Incomplete,Mollie Green,47520.0,,,,,Recovery,1,Regular Play,Rebecca Holloway,31568.0,Left Back,8,Everton LFC,967,"['77181000-3ca7-4262-9839-593e4db7ed32', 'd3336398-58bd-42af-9bec-6a022387f6b4']",42,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:42.392,Pass,
,,,,,,,,,,,,,,,,,,0.084697,,,,,,,,,,,,,d3336398-58bd-42af-9bec-6a022387f6b4,55,,,"[68.0, 66.8]",3775653,1,,,,,-1.7454685,,Right Foot,,,"[67.7, 65.1]",,Ground Pass,,1.7262677,,,Incomplete,Isobel Mary Christiansen,4645.0,,,,,Interception,1,Regular Play,Claire Emslie,4646.0,Right Wing,8,Everton LFC,967,"['813fd26b-2afb-42fb-8818-0f112f8d6bf9', 'c4a6e6d5-2080-40a8-a2d7-351c4ffa330f', 'ff95c110-2163-4be1-a42c-36aa4d0e6a7c']",43,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:43.320,Pass,
,,,,,,,,,,,,,,,,,,0.57562,,,,,,,,,,,,,9f940a36-0035-4ffc-aa41-ac0c773f5eff,59,,,"[65.9, 71.8]",3775653,1,,,,,2.5015044,,Right Foot,,,"[61.2, 75.3]",,Ground Pass,,5.860034,,,,Hayley Emma Raso,6818.0,,,,,Recovery,1,Regular Play,Jill Scott,10172.0,Center Attacking Midfield,8,Everton LFC,967,['20279e72-b1d0-4bff-a79c-03d14e5f36fa'],45,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:45.012,Pass,
,,,,,,,,,,,,,,,,,,0.836646,,,,,,,,,,,,,1f588598-1caf-425a-8fd7-e02462e84ce1,63,,,"[64.1, 76.3]",3775653,1,,,,,0.0,,Right Foot,,,"[71.2, 76.3]",,Ground Pass,,7.1,,,,Claire Emslie,4646.0,,,,,,1,Regular Play,Hayley Emma Raso,6818.0,Right Back,8,Everton LFC,967,['2b33ded9-d310-4df1-9059-3aa924c9f03d'],46,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:46.973,Pass,
,,,,,,,,,,,,,,,,,,1.217093,,,,,,,,,,,,,65247059-f1e0-4a20-9cf4-5fc2ec7849fa,65,,,"[71.2, 76.3]",3775653,1,,,,,-2.0988708,,Right Foot,,,"[69.1, 72.7]",,Ground Pass,,4.167733,,,,Jill Scott,10172.0,,,,,,1,Regular Play,Claire Emslie,4646.0,Right Wing,8,Everton LFC,967,['8a9cd5c4-7339-4e12-bfef-74a0335fbc73'],47,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:47.809,Pass,
,,,,,,,,,,,,,,,,,,0.077274,,,,,,,,,,,,,9bad7c8d-b9bb-4906-a949-33e64de725e7,69,,,"[68.6, 74.4]",3775653,1,,,,,0.4048918,,Right Foot,,,"[70.0, 75.0]",,Ground Pass,,1.5231546,,,Incomplete,Hayley Emma Raso,6818.0,,,,,,1,Regular Play,Jill Scott,10172.0,Center Attacking Midfield,8,Everton LFC,967,"['29748dd8-9aac-45a6-81e2-24356faf66cc', '6a65e4dc-f575-4452-a41d-0f318f077448']",49,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:49.784,Pass,
,,,,,,,,,,,,,,,,,,1.917535,,,,,,,,,,,,,1bd9c2e5-8f6c-4f1a-a5c2-36a21fbf12cc,73,,,"[68.8, 64.8]",3775653,1,,,,,-2.9337027,,Right Foot,,,"[56.0, 62.1]",,Ground Pass,,13.081667,,,,Maéva Clemaron,31713.0,,,,,Recovery,1,Regular Play,Isobel Mary Christiansen,4645.0,Left Center Midfield,8,Everton LFC,967,['6d2c3960-99e8-4ad3-8a8f-5cc0f0a0be1d'],51,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:51.934,Pass,
,,,,,,,,,,,,,,,,,,2.284635,,,,,,,,,,,,,d563066b-e30a-468f-b515-b30578a3f748,75,,,"[56.5, 60.7]",3775653,1,,,,,-1.8819839,,Left Foot,,,"[51.0, 43.6]",,Ground Pass,,17.96274,,,,Rikke Læntver Sevecke,15789.0,,,,,,1,Regular Play,Maéva Clemaron,31713.0,Right Center Midfield,8,Everton LFC,967,['d24b18fc-945b-44de-8914-1f89a5510f93'],53,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:53.851,Pass,
,,,,,,,,,,,,,,,,,,1.446483,,,,,,,,,,,,,ac1fb134-5a8b-41b5-a4a8-d3b1b79aa2ea,77,,,"[50.1, 40.6]",3775653,1,,,,,-1.189343,,Right Foot,,,"[57.4, 22.4]",,Ground Pass,,19.609436,,,,Poppy Pattinson,17274.0,,,,,,1,Regular Play,Rikke Læntver Sevecke,15789.0,Left Center Back,8,Everton LFC,967,['ff830dcd-a6e8-4875-98f3-58a26fdd4e03'],56,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:56.136,Pass,
,,,,,,,,,,,,,,,,,,1.582376,,,,,,,,,,,,,cbf9b3db-b2b7-449d-91bd-7f2644dfcd8a,80,,,"[57.8, 18.7]",3775653,1,,,,,-0.7028792,,Left Foot,,,"[65.0, 12.6]",,Ground Pass,,9.436631,,,,Alisha Lehmann,18153.0,,,,,,1,Regular Play,Poppy Pattinson,17274.0,Left Back,8,Everton LFC,967,['8cc7af66-c6ce-4744-834e-049d527cb467'],57,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:57.914,Pass,
,,,,,,,,,,,,,,,,,,2.082629,,,,,,,,,,,,,fda01690-9d40-47fe-8095-1887a78622d3,83,,,"[56.6, 13.2]",3775653,2,,,,,3.0309355,,Right Foot,,,"[44.0, 14.6]",,Ground Pass,,12.677539,,,,Rikke Læntver Sevecke,15789.0,,,,,,1,Regular Play,Alisha Lehmann,18153.0,Left Wing,8,Everton LFC,967,['23cab7dc-9581-4af1-9485-375f77f447b6'],1,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:01.004,Pass,
,,,,,,,,,,,,,,,,,,1.966556,,,,,,,,,,,,,02a6d3bf-ea03-4375-922c-dab9bc1af815,86,,,"[44.4, 20.1]",3775653,2,,,,,1.615654,,Left Foot,,,"[42.6, 60.2]",,Ground Pass,,40.140377,,,,Megan Finnigan,18254.0,,True,,,,1,Regular Play,Rikke Læntver Sevecke,15789.0,Left Center Back,8,Everton LFC,967,['f5d98ab1-8c07-4d12-8b24-148197ff6df4'],4,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:04.384,Pass,
,,,,,,,,,,,,,,,,,,1.640229,,,,,,,,,,,,,7df791c3-0824-4665-b53b-8bb20522b86a,89,,,"[51.2, 61.9]",3775653,2,,,,,0.6536359,,Right Foot,,,"[70.0, 76.3]",,Ground Pass,,23.681215,,,,Hayley Emma Raso,6818.0,,,,,,1,Regular Play,Megan Finnigan,18254.0,Right Center Back,8,Everton LFC,967,['3456fa93-39e1-4bd1-98db-7bd8322a5f99'],8,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:08.786,Pass,
,,,,,,,,,,,,,,,,,,2.711913,,,,,,,,,,,,,cf013bde-19fc-47b9-ae2b-711195aa3845,92,,,"[79.3, 72.5]",3775653,2,,,,,0.13800602,,Right Foot,,,"[111.7, 77.0]",,Ground Pass,,32.711006,,,,Claire Emslie,4646.0,,,,,,1,Regular Play,Hayley Emma Raso,6818.0,Right Back,8,Everton LFC,967,['919e5c06-b0c4-4dff-a770-e8e355dcb7fc'],12,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:12.171,Pass,
,,,,,,,,,,,,,,,,,,2.178504,,,,,,,,,,,,,d940aa0c-eb8f-4074-a5f4-08a70d1c1bd8,98,,,"[104.5, 73.3]",3775653,2,,,,,-1.2237347,,Right Foot,True,,"[118.1, 35.7]",,High Pass,,39.983997,,,Incomplete,,,,,,,Recovery,1,Regular Play,Hayley Emma Raso,6818.0,Right Back,8,Everton LFC,967,['b336817b-c110-4d8d-bea1-ffeb9a9c99b0'],18,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:18.787,Pass,
,,,,,,,,,,,,,,,,,,1.999999,,,,,,,,,,,,,67a53858-a70d-4da3-a0a7-104e8df4a2b7,106,,,"[14.2, 45.0]",3775653,3,,,,,-1.3076158,,Keeper Arm,,,"[19.4, 25.7]",,Ground Pass,,19.988247,,,,Ruby Mace,41812.0,,,,,,1,Other,Hannah Hampton,22032.0,Goalkeeper,11,Birmingham City WFC,969,['c42ce466-8405-41b7-8027-5a64f1ed36b8'],7,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:07.333,Pass,
,,,,,,,,,,,,,,,,,,1.907968,,,,,,,,,,,,,11d75107-ddbc-41e0-92a0-4f83591819f4,109,,,"[26.8, 23.4]",3775653,3,,,,,-0.33361623,,Right Foot,,,"[54.5, 13.8]",,Ground Pass,,29.316378,,,Incomplete,Mollie Green,47520.0,,,,,,1,Other,Ruby Mace,41812.0,Left Center Back,11,Birmingham City WFC,969,"['1cd1a877-653b-4cd5-a3ef-83b930a27c7c', '3ee1724e-0761-45b5-a8bf-17f8fcfcff65']",10,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:10.374,Pass,
,,,,,,,,,,,,,,,,,,4.000557,,,,,,,,,,,,,678b6f89-111f-47ee-add1-c5bb9000aea3,115,,,"[72.3, 7.6]",3775653,3,,,,,0.45283723,,Right Foot,,,"[109.5, 25.7]",,Ground Pass,,41.369675,,,Incomplete,Claudia Walker,15580.0,,,,,,1,Other,Emma Rose Kelly,34375.0,Left Wing,11,Birmingham City WFC,969,"['4ebd6f25-8d97-4b61-9cf2-c342b735138f', '792bee27-37d1-4d75-ae5e-b2106031d01f']",15,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:15.956,Pass,
,,,,,,,,,,,,,,,,,,0.686155,,,,,,,,,,,,,d9ff3c9a-b26e-4910-8e0b-8c1d6127efd5,120,,,"[8.5, 67.7]",3775653,3,,,,,0.39608145,,Right Foot,,,"[19.5, 72.3]",,Ground Pass,,11.923087,,,Incomplete,Hayley Emma Raso,6818.0,,,,,,1,Other,Megan Finnigan,18254.0,Right Center Back,11,Birmingham City WFC,969,"['4aa58497-60c7-47da-b0cf-2448a19092fd', '641a7459-7357-444a-ad6e-81cffb9ddfbf']",22,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:22.643,Pass,
,,,,,,,,,,,,,,,,,,1.023385,,,,,,,,,,,,,781de3b9-226f-4150-a4c0-0ce96c17129b,124,,,"[100.3, 3.0]",3775653,3,,,,,0.86661446,,Left Foot,,,"[108.2, 12.3]",,High Pass,,12.202458,,,Incomplete,Claudia Walker,15580.0,,,,,,1,Other,Emma Rose Kelly,34375.0,Left Wing,11,Birmingham City WFC,969,"['4711c0e2-7c9e-44c8-9dd1-773be718ea66', '76354d52-c600-47da-9f75-b1a37931d9fd']",25,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:25.291,Pass,
,,,,,,,,,,,,,,,,,,1.12208,,,,,,,,,,,,,aab7f6f7-0bbb-4996-ab54-416ae5c3a131,128,,,"[80.2, 5.9]",3775653,3,,,,,2.4178448,,Right Foot,,,"[75.9, 9.7]",,Ground Pass,,5.7384667,,,,Christie Murray,15628.0,,,,,Recovery,1,Other,Rebecca Holloway,31568.0,Left Back,11,Birmingham City WFC,969,['a657dbfe-0e8a-417a-b168-e89dc6de9214'],29,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:29.302,Pass,
