50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e088c983-627d-402b-83a8-7ed7702c2bf9,1,,,3775622,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester United,1475,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 31538, 'name': 'Mary Alexandra Earps'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 27}, {'player': {'id': 46639, 'name': 'Ona Batlle Pascual'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 17}, {'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 10196, 'name': 'Kirsty Smith'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 20}, {'player': {'id': 15562, 'name': 'Lucy Staniforth'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 37}, {'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 31535, 'name': 'Jessica Sigsworth'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 9}, {'player': {'id': 6817, 'name': 'Christen Annemarie Press'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 24}, {'player': {'id': 31532, 'name': 'Kirsty Hanson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 18}]}",Manchester United,1475,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b882dd28-b08e-43eb-866b-dd7f50284f64,2,,,3775622,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester United,1475,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 22}, {'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 29}, {'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 18}, {'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 4}, {'player': {'id': 31551, 'name': 'Kit Graham'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 22798, 'name': 'So-Hyun Cho'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 11}, {'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 31563, 'name': 'Rachel Williams'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 31702, 'name': 'Rianna Dean'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 9}, {'player': {'id': 61467, 'name': 'Jessica Naz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 17}]}",Tottenham Hotspur Women,749,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b7b66457-5527-4826-a05d-a07614a51fe0,3,,,3775622,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester United,1475,['e3c58d85-7bf4-4517-8897-47daa1cc22e7'],0,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e3c58d85-7bf4-4517-8897-47daa1cc22e7,4,,,3775622,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester United,1475,['b7b66457-5527-4826-a05d-a07614a51fe0'],0,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,676493b4-3a86-42f0-a961-fed1c0513826,1822,,,3775622,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,110,Tottenham Hotspur Women,749,['70e1977b-47fa-4911-9627-52e041889063'],0,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,70e1977b-47fa-4911-9627-52e041889063,1823,,,3775622,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,110,Tottenham Hotspur Women,749,['676493b4-3a86-42f0-a961-fed1c0513826'],0,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,1.033964,,,,,,,,,,,,,76fa7725-9b5f-43ea-81b1-1bd7c9829c34,5,,"[61.0, 40.1]",3775622,0,,,,2.7837753,,Right Foot,,,,"[49.5, 44.4]",,Ground Pass,,12.277622,,,,Katie Zelem,31540.0,,,,,Kick Off,1,From Kick Off,Christen Annemarie Press,6817.0,Left Wing,2,Manchester United,1475,['846dcf17-097a-4e53-b2e8-e42e6ccbd973'],0,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:00.200,Pass,
,,,,,,,,,,,,,,,,,,,1.606682,,,,,,,,,,,,,f0389273-b8c8-4a92-a002-677f0742855e,8,,"[48.4, 44.4]",3775622,0,,,,1.6740139,,Right Foot,,,,"[45.8, 69.5]",,Ground Pass,,25.234303,,,,Ona Batlle Pascual,46639.0,,,,,,1,From Kick Off,Katie Zelem,31540.0,Left Defensive Midfield,2,Manchester United,1475,['35af65b6-024e-4d24-b207-f7ce93bc1ac8'],2,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:02.256,Pass,
,,,,,,,,,,,,,,,,,,,2.113377,,,,,,,,,,,,,a86ad591-93e7-43d5-b38a-12033adbabe1,12,,"[46.0, 69.7]",3775622,0,,,,-2.472138,,Right Foot,,,,"[32.1, 58.7]",,Ground Pass,,17.72597,,,,Amy Turner,31533.0,,,,,,1,From Kick Off,Ona Batlle Pascual,46639.0,Right Back,2,Manchester United,1475,['3b60f30b-5644-4b19-800a-53d86c4fa698'],4,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:04.166,Pass,
,,,,,,,,,,,,,,,,,,,1.70284,,,,,,,,,,,,,60d7e1e3-c4a5-448e-bba6-7192150a152d,15,,"[37.3, 58.3]",3775622,0,,,,1.0867434,,Right Foot,,,,"[47.5, 77.7]",,Ground Pass,,21.91803,,,,Ona Batlle Pascual,46639.0,,,,,,1,From Kick Off,Amy Turner,31533.0,Right Center Back,2,Manchester United,1475,['a488c1fe-1df6-49d9-8a02-9efa96d6bcb6'],9,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:09.220,Pass,
