50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.300938,,,,,,,,,,,,,616a2291-ef8b-49e6-9518-6d22d001accf,973,,"[43.7, 54.3]",3775639,20,,,,,2.0544913,,Left Foot,,,,"[35.4, 70.1]",,Ground Pass,,17.847408,,,,,Lucy Bronze,10178.0,,,,,,,1,From Corner,Keira Walsh,4658.0,Right Center Midfield,41,Manchester City WFC,746,['173219f5-b3ea-4641-b84e-60b72027108a'],39,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:39.687,Pass,
,,,,,,,,,,,,,,,,,1.391787,,,,,,,,,,,,,25d284b1-41e7-49fd-9307-44d7ce56fe78,976,,"[35.4, 70.1]",3775639,20,,,,,-1.7252653,,Right Foot,,,,"[30.9, 41.2]",,Ground Pass,,29.248247,,,,,Stephanie Houghton,10185.0,,,,,,,1,From Corner,Lucy Bronze,10178.0,Right Back,41,Manchester City WFC,746,['1a52cb0c-cf12-4116-940d-36aba7ab848c'],41,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:41.028,Pass,
,,,,,,,,,,,,,,,,,0.984622,,,,,,,,,,,,,fdbd8e5b-d60c-40e0-b2ac-cd57618e765f,979,,"[30.9, 41.2]",3775639,20,,,,,-1.2627436,,Right Foot,,,,"[35.1, 28.0]",,Ground Pass,,13.852076,,,,,Alex Greenwood,10252.0,,,,,,,1,From Corner,Stephanie Houghton,10185.0,Right Center Back,41,Manchester City WFC,746,['d598ac36-583a-47b0-b8b7-3ac5bd3630ba'],43,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:43.530,Pass,
,,,,,,,,,,,,,,,,,1.390467,,,,,,,,,,,,,e9d998f7-9088-44f4-9f4f-42561237dd3b,982,,"[38.1, 29.5]",3775639,20,,,,,1.5232133,,Left Foot,,,,"[38.8, 44.2]",,Ground Pass,,14.716658,,,,,Stephanie Houghton,10185.0,,,,,,,1,From Corner,Alex Greenwood,10252.0,Left Center Back,41,Manchester City WFC,746,['5aedce2d-319b-4741-a75e-d8b0922137ab'],46,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:46.125,Pass,
,,,,,,,,,,,,,,,,,1.798597,,,,,,,,,,,,,db7e6681-d663-450a-ad04-c819891f2783,985,,"[40.5, 44.0]",3775639,20,,,,,-1.371241,,Right Foot,,,,"[44.1, 26.2]",,Ground Pass,,18.160397,,,,,Alex Greenwood,10252.0,,,,,,,1,From Corner,Stephanie Houghton,10185.0,Right Center Back,41,Manchester City WFC,746,['ceba84ba-38b3-46bf-86cc-e869df060c32'],51,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:51.327,Pass,
,,,,,,,,,,,,,,,,,1.828937,,,,,,,,,,,,,4b007119-47dc-45d5-af51-3831ee6de871,988,,"[44.1, 26.2]",3775639,20,,,,,1.3322871,,Left Foot,,,,"[50.3, 51.7]",,Ground Pass,,26.242905,,,,,Stephanie Houghton,10185.0,,,,,,,1,From Corner,Alex Greenwood,10252.0,Left Center Back,41,Manchester City WFC,746,['3a4669e4-ddf9-4d0f-a506-c1d9d090cf1e'],55,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:55.492,Pass,
,,,,,,,,,,,,,,,,,2.457156,,,,,,,,,,,,,5e5940f3-868f-4709-ab19-4eeb3b1e4f39,991,,"[53.3, 51.9]",3775639,20,,,,,-0.52963525,,Right Foot,,,,"[93.1, 28.6]",,High Pass,,46.118652,,,Incomplete,,Caroline Weir,10188.0,,,,,,,1,From Corner,Stephanie Houghton,10185.0,Right Center Back,41,Manchester City WFC,746,"['5f342a7d-eb3d-455c-b97e-605234d2aec9', 'c30bd668-8c5e-429a-8cc4-09ab6b3416d9']",58,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:58.982,Pass,
,,,,,,,,,,,,,,,,,1.727061,,,,,,,,,,,,,30419e9d-803c-46d4-af9b-b36bdff34f0d,998,,"[99.7, 3.6]",3775639,21,,,,,3.0733228,,Left Foot,,,,"[88.0, 4.4]",,Ground Pass,,11.727319,,,,,Esme Beth Morgan,4649.0,,,,,,,1,From Corner,Lauren Hemp,15555.0,Left Wing,41,Manchester City WFC,746,['e9bb6abd-83f0-43a0-9ee0-dd6ad64131b2'],11,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:11.617,Pass,
,,,,,,,,,,,,,,,,,1.314569,,,,,,,,,,,,,0f724068-e96b-4a3d-bf9d-634a04528032,1001,,"[86.5, 4.9]",3775639,21,,,,,1.5291537,,Right Foot,,,,"[87.3, 24.1]",,Ground Pass,,19.21666,,,,,Keira Walsh,4658.0,,,,,,,1,From Corner,Esme Beth Morgan,4649.0,Left Back,41,Manchester City WFC,746,['1cd9a158-2109-4ff8-926e-05dc77513836'],13,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:13.917,Pass,
,,,,,,,,,,,,,,,,,1.843306,,,,,,,,,,,,,7612bddc-1b86-4a39-8cf8-92388098067e,1004,,"[87.3, 24.1]",3775639,21,,,,,-0.012231806,,Right Foot,,,,"[120.0, 23.7]",,High Pass,,32.702446,,,Out,,Ellen White,10180.0,,,,,,,1,From Corner,Keira Walsh,4658.0,Right Center Midfield,41,Manchester City WFC,746,['3e57216e-f320-48a7-9e86-e39ced9cd6cd'],16,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:16.986,Pass,
,,,,,,,,,,,,,,,,,1.218655,,,,,,,,,,,,,55372b5e-3037-4a4f-8a01-a93946a346f5,1006,,"[7.0, 44.1]",3775639,21,,,,,1.4883391,,Left Foot,,,,"[8.0, 56.2]",,Ground Pass,,12.141252,,,,,Rikke Læntver Sevecke,15789.0,,,,,,Goal Kick,1,From Goal Kick,Alexandra MacIver,34360.0,Goalkeeper,42,Everton LFC,967,['2dc98326-e577-4695-ada2-bf6675f2c61e'],37,,,,,,,,,,,,,,,,,Everton LFC,967,00:21:37.084,Pass,
,,,,,,,,,,,,,,,,,1.735842,,,,,,,,,,,,,f31ed39e-5af8-4739-87fd-c6b20f9ce76c,1009,,"[8.0, 56.2]",3775639,21,,,,,-1.5814342,,Right Foot,,,,"[7.7, 28.0]",,Ground Pass,,28.201595,,,,,Gabrielle George,15575.0,,,,,,,1,From Goal Kick,Rikke Læntver Sevecke,15789.0,Right Center Back,42,Everton LFC,967,['f95e7e36-6e6c-4e04-b423-0cb9aa843d79'],40,,,,,,,,,,,,,,,,,Everton LFC,967,00:21:40.425,Pass,
,,,,,,,,,,,,,,,,,1.987846,,,,,,,,,,,,,9f962b58-1235-482c-b304-84414274a93e,1012,,"[9.9, 26.3]",3775639,21,,,,,1.8098841,,Left Foot,,,,"[6.0, 42.3]",,Ground Pass,,16.468454,,,,,Alexandra MacIver,34360.0,,,,,,,1,From Goal Kick,Gabrielle George,15575.0,Left Center Back,42,Everton LFC,967,['537ea067-e29a-407d-a5e9-07cacc070958'],45,,,,,,,,,,,,,,,,,Everton LFC,967,00:21:45.089,Pass,
,,,,,,,,,,,,,,,,,2.684185,,,,,,,,,,,,,2397fdbe-285d-48bd-9cd5-2bc04e5d95c5,1015,,"[6.0, 42.3]",3775639,21,,,,,-1.111459,,Right Foot,,,,"[15.2, 23.7]",,Ground Pass,,20.750904,,,,,Gabrielle George,15575.0,,,,,,,1,From Goal Kick,Alexandra MacIver,34360.0,Goalkeeper,42,Everton LFC,967,['ffdc6e8d-fe9d-4b36-8cbd-5bca4456a188'],48,,,,,,,,,,,,,,,,,Everton LFC,967,00:21:48.625,Pass,
,,,,,,,,,,,,,,,,,0.969692,,,,,,,,,,,,,f59e101f-e7cd-49df-adb1-90523206f4b9,1019,,"[46.2, 5.7]",3775639,21,,,,,0.0402082,,Left Foot,,,,"[63.6, 6.4]",,Ground Pass,,17.414074,,,,,Danielle Turner,15571.0,,,,,,,1,From Goal Kick,Gabrielle George,15575.0,Left Center Back,42,Everton LFC,967,"['a2dc3499-0267-4212-85e7-deb91fb44d3c', 'ba565ed0-3f18-496e-9615-c9cd0824bf28']",56,,,,,,,,,,,,,,,,,Everton LFC,967,00:21:56.467,Pass,True
,,,,,,,,,,,,,,,,,2.060427,,,,,,,,,,,,,70e16bcd-4f2d-4072-92d1-e28c966dd096,1023,,"[46.5, 80.0]",3775639,22,,,,,-2.1524498,,,,,,"[32.1, 58.1]",,Low Pass,,26.210112,,,,,Stephanie Houghton,10185.0,,,,,,Throw-in,1,From Throw In,Lucy Bronze,10178.0,Right Back,43,Manchester City WFC,746,['a41650c6-ad9d-466c-be82-1c17c9ba0231'],3,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:03.000,Pass,
,,,,,,,,,,,,,,,,,1.471343,,,,,,,,,,,,,be8870e0-8a76-4cb5-8ea1-6b929eaad605,1026,,"[32.1, 58.1]",3775639,22,,,,,-1.4243698,,Right Foot,,,,"[36.2, 30.3]",,Ground Pass,,28.100712,,,,,Alex Greenwood,10252.0,,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,43,Manchester City WFC,746,['bae68317-4404-49a4-b93d-f4ceb38d00b9'],6,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:06.361,Pass,
,,,,,,,,,,,,,,,,,1.698529,,,,,,,,,,,,,f3ffe19c-0320-4030-b760-af93b9f957e2,1029,,"[36.2, 30.3]",3775639,22,,,,,-1.1284221,,Right Foot,,,,"[45.2, 11.3]",,Ground Pass,,21.023796,,,,,Esme Beth Morgan,4649.0,,,,,,,1,From Throw In,Alex Greenwood,10252.0,Left Center Back,43,Manchester City WFC,746,['b0fc646a-0498-43f5-916c-11bee6df5a26'],9,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:09.501,Pass,
,,,,,,,,,,,,,,,,,1.120984,,,,,,,,,,,,,ac2fe303-cb91-4fc0-a52f-e5497e6fd311,1032,,"[51.0, 11.3]",3775639,22,,,,,0.14033537,,Left Foot,,,,"[77.9, 15.1]",,Ground Pass,,27.167076,,,,,Caroline Weir,10188.0,,,,,,,1,From Throw In,Esme Beth Morgan,4649.0,Left Back,43,Manchester City WFC,746,['0790a361-ac35-480d-93a2-39144f0c5159'],12,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:12.348,Pass,
,,,,,,,,,,,,,,,,,1.577543,,,,,,,,,,,,,a4b67a75-2a0a-430a-ba17-f721ecdeb2fe,1035,,"[92.5, 3.4]",3775639,22,,,,,2.9467287,,Left Foot,,,,"[77.3, 6.4]",,Ground Pass,,15.493224,,,,,Esme Beth Morgan,4649.0,,,,,,,1,From Throw In,Caroline Weir,10188.0,Left Center Midfield,43,Manchester City WFC,746,['f66202a9-cef9-4246-a193-dfd56e5f6ffb'],18,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:18.168,Pass,
,,,,,,,,,,,,,,,,,2.520228,,,,,,,,,,,,,968c6616-84cc-490f-b136-e28349951ecd,1038,,"[77.3, 6.4]",3775639,22,,,,,1.7549391,,Right Foot,,,,"[68.9, 51.5]",,Ground Pass,,45.87559,,,,,Stephanie Houghton,10185.0,,,True,,,,1,From Throw In,Esme Beth Morgan,4649.0,Left Back,43,Manchester City WFC,746,['4e74c893-db20-4146-a502-e7da9e676de2'],21,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:21.158,Pass,
,,,,,,,,,,,,,,,,,1.767797,,,,,,,,,,,,,0772ab1b-ce6f-4279-9b93-1ad7246d5b6a,1041,,"[68.9, 50.6]",3775639,22,,,,,0.85278064,,Right Foot,,,,"[84.1, 68.0]",,Ground Pass,,23.104113,,,,,Lucy Bronze,10178.0,,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,43,Manchester City WFC,746,['6fa7080e-520f-4009-be74-26690475c049'],24,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:24.745,Pass,
,,,,,,,,,,,,,,,,,0.820962,,,,,,,,,,,,,fffeb812-e35c-485f-b7e5-f6b021573f69,1044,,"[97.4, 65.6]",3775639,22,,,,,1.5480729,,Right Foot,,,,"[97.6, 74.4]",,Ground Pass,,8.802273,,,,,Chloe Kelly,15570.0,,,,,,,1,From Throw In,Lucy Bronze,10178.0,Right Back,43,Manchester City WFC,746,['c59bd890-ba3d-4046-ad19-8d090a8ef9a8'],29,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:29.477,Pass,
,,,,,,,,,,,,,,,,,2.01379,,,,,,,,,,,,,bbf3c6e5-e439-4800-8892-8b7e4c42efd9,1047,,"[94.2, 70.7]",3775639,22,,,,,-2.6562092,,Right Foot,,,,"[76.0, 61.1]",,Ground Pass,,20.576685,,,,,Stephanie Houghton,10185.0,,,,,,,1,From Throw In,Chloe Kelly,15570.0,Right Wing,43,Manchester City WFC,746,['adbb3cff-09cc-4dd6-8de6-e16249fb1011'],31,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:31.568,Pass,
,,,,,,,,,,,,,,,,,1.592072,,,,,,,,,,,,,557be303-1ee0-4ee3-bbf3-66c6dc38d5fb,1050,,"[76.0, 61.1]",3775639,22,,,,,-1.7279406,,Right Foot,,,,"[71.5, 32.7]",,Ground Pass,,28.754305,,,,,Alex Greenwood,10252.0,,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,43,Manchester City WFC,746,['bab97d0f-a904-419b-b302-b0b5283c25af'],34,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:34.809,Pass,
,,,,,,,,,,,,,,,,,0.933976,,,,,,,,,,,,,a38605dd-3aa3-4c82-ade0-b7ce5019058c,1053,,"[73.2, 32.2]",3775639,22,,,,,-0.26741078,,Left Foot,,,,"[87.8, 28.2]",,Ground Pass,,15.138032,,,,,Caroline Weir,10188.0,,,,,,,1,From Throw In,Alex Greenwood,10252.0,Left Center Back,43,Manchester City WFC,746,['7b59f0bd-34f7-4211-bdfb-ca733ffb893f'],37,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:37.521,Pass,
,,,,,,,,,,,,,,,,,1.572029,,,,,,,,,,,,,319eeaae-bba5-48b4-adc5-bed6f4ecd914,1055,,"[87.8, 28.2]",3775639,22,,,,,-1.929567,,Left Foot,,,,"[78.8, 4.2]",,Ground Pass,,25.632011,,,,,Esme Beth Morgan,4649.0,,,,,,,1,From Throw In,Caroline Weir,10188.0,Left Center Midfield,43,Manchester City WFC,746,['d70b8533-be4f-4225-9245-58ac58b5eb7a'],38,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:38.455,Pass,
,,,,,,,,,,,,,,,,,2.625027,,,,,,,,,,,,,c99b60a8-4b06-469e-9685-9dd1bec2b0d1,1058,,"[88.0, 7.4]",3775639,22,,,,,0.20639351,,Right Foot,,,,"[120.0, 14.1]",,Ground Pass,,32.693882,,,Out,,Caroline Weir,10188.0,,,,,,,1,From Throw In,Esme Beth Morgan,4649.0,Left Back,43,Manchester City WFC,746,['72cb2202-4438-448f-9ee4-724a12ed814e'],42,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:42.438,Pass,
,,,,,,,,,,,,,,,,,1.838972,,,,,,,,,,,,,ae0fa767-90dd-4356-a9c4-bd142af46b1f,1060,,"[7.0, 44.1]",3775639,23,,True,,,1.1635405,,Left Foot,,,,"[11.4, 54.3]",,Ground Pass,,11.108555,,,,,Rikke Læntver Sevecke,15789.0,,,,,,Goal Kick,1,From Goal Kick,Alexandra MacIver,34360.0,Goalkeeper,44,Everton LFC,967,['ee3bd0e2-a293-48c6-a842-0fb6cf67e0f9'],1,,,,,,,,,,,,,,,,,Everton LFC,967,00:23:01.890,Pass,
,,,,,,,,,,,,,,,,,2.242238,,,,,,,,,,,,,2be6745e-4825-46c7-8bea-268ca5e6c8b5,1062,,"[11.4, 54.3]",3775639,23,,True,,,-1.5064784,,Right Foot,,,,"[13.3, 24.8]",,Ground Pass,,29.561123,,,,,Gabrielle George,15575.0,,,,,,,1,From Goal Kick,Rikke Læntver Sevecke,15789.0,Right Center Back,44,Everton LFC,967,['f76121ed-faa5-435c-bbf3-e6a8510eb6af'],3,,,,,,,,,,,,,,,,,Everton LFC,967,00:23:03.822,Pass,
,,,,,,,,,,,,,,,,,2.399597,,,,,,,,,,,,,0d2771e3-0666-49d1-8e3b-c298108478b7,1064,,"[13.3, 24.8]",3775639,23,,,,,1.4704155,,Left Foot,,,,"[16.1, 52.6]",,Ground Pass,,27.94065,,,,,Rikke Læntver Sevecke,15789.0,,,,,,,1,From Goal Kick,Gabrielle George,15575.0,Left Center Back,44,Everton LFC,967,['7d22dc3f-1d60-41cd-93b3-fd7bdc38214f'],7,,,,,,,,,,,,,,,,,Everton LFC,967,00:23:07.233,Pass,
,,,,,,,,,,,,,,,,,1.653001,,,,,,,,,,,,,95bba5fb-1faa-4d99-bcf0-64c077b7ccd7,1066,,"[16.1, 52.6]",3775639,23,,,,,-1.4028434,,Right Foot,,,,"[21.0, 23.7]",,Ground Pass,,29.312454,,,,,Gabrielle George,15575.0,,,,,,,1,From Goal Kick,Rikke Læntver Sevecke,15789.0,Right Center Back,44,Everton LFC,967,['0f72077d-c7bf-43e9-8a3e-483bbc4254f0'],9,,,,,,,,,,,,,,,,,Everton LFC,967,00:23:09.633,Pass,
,,,,,,,,,,,,,,,,,0.836602,,,,,,,,,,,,,6916e196-9d60-47e3-a6b7-a3d04a8d150f,1069,,"[21.2, 23.7]",3775639,23,,,,,0.51681876,,Left Foot,,,,"[35.1, 31.6]",,Ground Pass,,15.988121,,,,,Maéva Clemaron,31713.0,,,,,,,1,From Goal Kick,Gabrielle George,15575.0,Left Center Back,44,Everton LFC,967,['d820e02f-23de-4b77-b24a-23d432dcade1'],12,,,,,,,,,,,,,,,,,Everton LFC,967,00:23:12.223,Pass,
,,,,,,,,,,,,,,,,,0.36191,,,,,,,,,,,,,b94b2004-5fce-4ccb-829e-613c45884aeb,1074,,"[90.1, 51.1]",3775639,23,,,,,-2.6497834,,Right Foot,,,,"[87.3, 49.6]",,Ground Pass,,3.176476,,,Incomplete,,Samantha June Mewis,5087.0,,,,,,Recovery,1,From Goal Kick,Chloe Kelly,15570.0,Right Wing,44,Everton LFC,967,"['633324f5-61d3-4708-adfa-a78696358ec6', '76f7f9dd-37ff-462b-a3ba-fd79c698c343', 'd0b15efd-e698-46ef-927b-26fe6e810aa1']",14,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:23:14.663,Pass,True
,,,,,,,,,,,,,,,,,1.037121,,,,,,,,,,,,,d59a94bf-3a59-42af-a35b-9a675c6b0d80,1078,,"[90.8, 54.3]",3775639,23,,,,,-2.9441972,,Left Foot,,,,"[84.3, 53.0]",,Ground Pass,,6.6287255,,,Incomplete,,Samantha June Mewis,5087.0,,,,,,Recovery,1,From Goal Kick,Chloe Kelly,15570.0,Right Wing,44,Everton LFC,967,"['321af3f8-5d2d-4523-a8b3-66e9a8c85426', '41d0f99f-62d5-47e9-9c86-f4e092000b05', 'e6164133-0df4-4240-80d0-aa0fba681602']",15,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:23:15.703,Pass,True
,,,,,,,,,,,,,,,,,2.066437,,,,,,,,,,,,,2e5addaf-0391-46c0-bc68-abca894ff9d6,1087,,"[28.9, 42.1]",3775639,23,,,,,1.0466661,,Right Foot,,,,"[42.6, 65.8]",,Ground Pass,,27.374805,,,,,Ingrid Moe Wold,10382.0,,,,,,,1,From Goal Kick,Megan Finnigan,18254.0,Center Back,44,Everton LFC,967,['b5d6ea1f-f3ea-48d6-900c-7f957df66bc2'],20,,,,,,,,,,,,,,,,,Everton LFC,967,00:23:20.615,Pass,
,,,,,,,,,,,,,,,,,0.937376,,,,,,,,,,,,,0d752260-10eb-432e-866e-4b8421ebcf5b,1091,,"[50.1, 50.6]",3775639,23,,,,,-2.6049044,,Right Foot,,,,"[42.2, 45.9]",,Ground Pass,,9.192389,,,,,Maéva Clemaron,31713.0,,,,,,,1,From Goal Kick,Ingrid Moe Wold,10382.0,Right Wing Back,44,Everton LFC,967,['2bac75fc-7037-4360-bc98-773b208ac425'],25,,,,,,,,,,,,,,,,,Everton LFC,967,00:23:25.463,Pass,
,,,,,,,,,,,,,,,,,1.243083,,,,,,,,,,,,,202698c1-9e25-45b1-88f8-27c49d9353f8,1094,,"[41.1, 47.4]",3775639,23,,,,,1.467004,,Right Foot,,,,"[42.6, 61.8]",,Ground Pass,,14.477914,,,,,Isobel Mary Christiansen,4645.0,,,,,,,1,From Goal Kick,Maéva Clemaron,31713.0,Left Defensive Midfield,44,Everton LFC,967,['f619b98c-6ae1-4968-a8c0-3b1a2f106dfe'],26,,,,,,,,,,,,,,,,,Everton LFC,967,00:23:26.400,Pass,
,,,,,,,,,,,,,,,,,1.395886,,,,,,,,,,,,,b409256b-9e93-436c-b724-0cc0f89d225d,1097,,"[42.6, 61.8]",3775639,23,,,,,0.36120376,,Right Foot,,,,"[56.1, 66.9]",,Low Pass,,14.431216,,,,,Nicoline Sørensen,10274.0,,,,,,,1,From Goal Kick,Isobel Mary Christiansen,4645.0,Right Defensive Midfield,44,Everton LFC,967,['8db9b744-ec2b-40a2-adc9-51f7f0dd9b43'],28,,,,,,,,,,,,,,,,,Everton LFC,967,00:23:28.440,Pass,
,,,,,,,,,,,,,,,,,2.062805,,,,,,,,,,,,,035687ef-b8ab-4372-b5a8-194d9305653a,1101,,"[53.7, 67.1]",3775639,23,,,,,3.008493,,Right Foot,,,,"[29.8, 70.3]",,Ground Pass,,24.113274,,,,,Rikke Læntver Sevecke,15789.0,,,,,,,1,From Goal Kick,Nicoline Sørensen,10274.0,Right Wing,44,Everton LFC,967,"['709c22a3-195b-4b65-8bee-1b416e914c25', '9c2e081b-055e-409d-a699-c7268dc005f8']",31,,,,,,,,,,,,,,,,,Everton LFC,967,00:23:31.130,Pass,True
,,,,,,,,,,,,,,,,,2.978992,,,,,,,,,,,,,0d080e00-4fe7-4db8-a04a-4da89f8e47e9,1104,,"[29.8, 70.3]",3775639,23,,,,,-2.2169151,,Right Foot,,,,"[11.4, 45.9]",,Ground Pass,,30.560104,,,,,Alexandra MacIver,34360.0,,,,,,,1,From Goal Kick,Rikke Læntver Sevecke,15789.0,Right Center Back,44,Everton LFC,967,['4cdd974d-5781-4005-bbef-6e208bed27e7'],34,,,,,,,,,,,,,,,,,Everton LFC,967,00:23:34.217,Pass,
,,,,,,,,,,,,,,,,,1.482816,,,,,,,,,,,,,097367c8-270b-44ce-8744-3e3bcc58061a,1107,,"[11.4, 45.9]",3775639,23,,,,,1.3526065,,Right Foot,,,,"[16.3, 68.0]",,Ground Pass,,22.636696,,,,,Rikke Læntver Sevecke,15789.0,,,,,,,1,From Goal Kick,Alexandra MacIver,34360.0,Goalkeeper,44,Everton LFC,967,['20bbe0a2-dc51-48f7-a4f9-8a273ae47590'],39,,,,,,,,,,,,,,,,,Everton LFC,967,00:23:39.293,Pass,
,,,,,,,,,,,,,,,,,2.550132,,,,,,,,,,,,,c55700ca-fcc0-4da1-9676-ce18b8eedcb0,1110,,"[24.2, 68.8]",3775639,23,,,,,-0.52963525,,Right Foot,,,,"[64.0, 45.5]",,High Pass,,46.118652,,,Incomplete,,Valérie Gauvin,25442.0,,,,,,,1,From Goal Kick,Rikke Læntver Sevecke,15789.0,Right Center Back,44,Everton LFC,967,"['31d94396-86ad-48fa-b6dd-e26dda4c5472', 'ea285f2e-d9d1-441f-bdb5-838feb22c74b']",42,,,,,,,,,,,,,,,,,Everton LFC,967,00:23:42.479,Pass,
,,,,,,,,,,,,,,,,,1.269023,,,,,,,,,,,,,bc8dd37d-07d2-4f21-9307-935eec1e214f,1113,,"[65.5, 31.4]",3775639,23,,,,,-1.678294,,Head,,,,"[64.0, 17.5]",,Low Pass,,13.980701,,,Incomplete,,,,,,,,,Recovery,1,From Goal Kick,Samantha June Mewis,5087.0,Center Defensive Midfield,44,Everton LFC,967,['cb73f533-d557-4b86-84c2-7026d722bead'],46,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:23:46.031,Pass,
,,,,,,,,,,,,,,,,,0.773459,,,,,,,,,,,,,693b09c3-ab37-414f-9293-d505d38a2f6e,1117,,"[50.5, 13.0]",3775639,23,,,,,1.2082521,,Left Foot,,,,"[52.7, 18.8]",,Ground Pass,,6.203225,,,,,Keira Walsh,4658.0,,,,,,Recovery,1,Regular Play,Esme Beth Morgan,4649.0,Left Back,45,Manchester City WFC,746,['26150e26-c1df-4634-b800-1cb69ed57a53'],49,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:23:49.823,Pass,
,,,,,,,,,,,,,,,,,0.615014,,,,,,,,,,,,,dd063334-716d-484c-bb70-07b0798ad09c,1120,,"[60.2, 30.1]",3775639,23,,,,,0.096088715,,Right Foot,,,,"[68.5, 30.9]",,Ground Pass,,8.338465,,,,,Ellen White,10180.0,,,,,,,1,Regular Play,Keira Walsh,4658.0,Right Center Midfield,45,Manchester City WFC,746,['155c7f71-215d-4f53-bd3e-2fa66bfeea2a'],54,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:23:54.690,Pass,
,,,,,,,,,,,,,,,,,1.500428,,,,,,,,,,,,,2656a648-725a-44bd-87cd-e376d1c6cfaa,1123,,"[65.3, 33.7]",3775639,23,,,,,2.3459558,,Right Foot,,,,"[50.8, 48.5]",,Ground Pass,,20.719315,,,,,Stephanie Houghton,10185.0,,,,,,,1,Regular Play,Ellen White,10180.0,Center Forward,45,Manchester City WFC,746,['81bf6180-7dd3-4ff0-a77a-7a7c4d3a0796'],56,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:23:56.494,Pass,
,,,,,,,,,,,,,,,,,1.952395,,,,,,,,,,,,,fbe7f404-f65e-4f21-ac0f-2241a4e24afb,1126,,"[52.9, 50.0]",3775639,23,,,,,0.85767025,,Right Foot,,,,"[73.4, 73.7]",,Ground Pass,,31.335922,,,,,Lucy Bronze,10178.0,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,45,Manchester City WFC,746,['949bf23a-d154-4832-a81e-eef5a813ca98'],59,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:23:59.338,Pass,
