50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.277481,,,,,,,,,,,,,,e2ea5e98-d32a-459c-b0df-fd58fe8d2c1c,15,,"[50.0, 9.5]",3764239,0,,,,0.26260906,,Left Foot,,,"[68.6, 14.5]",,Low Pass,,19.260323,,,Hayley Emma Raso,6818.0,,,,,,,1,From Throw In,Isobel Mary Christiansen,4645.0,Left Defensive Midfield,3,Everton LFC,967,['c41f1641-44e9-47bd-9f29-d8ef1f73e42c'],22,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:22.032,Pass,
,,,,,,,,,,,,,,,,1.178032,,,,,,,,,,,,,,a2634875-0ff5-4178-9410-f93004e5aa87,24,,"[56.7, 73.9]",3764239,0,,,,-2.4562955,,Right Foot,,,"[44.1, 63.6]",,Ground Pass,,16.274212,,,Shelina Laura Zadorsky,5074.0,,,,,,Free Kick,1,From Free Kick,Ria Percival,18145.0,Right Back,5,Tottenham Hotspur Women,749,['d2c11af2-ebe7-43ff-b012-2fbe4e844f89'],35,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:35.589,Pass,
,,,,,,,,,,,,,,,,1.610515,,,,,,,,,,,,,,b50ae38a-108b-412b-b50a-7529f96539be,27,,"[37.8, 60.6]",3764239,0,,,,-1.4827889,,Right Foot,,,"[39.6, 40.2]",,Ground Pass,,20.479258,,,Kerys Harrop,15569.0,,,,,,,1,From Free Kick,Shelina Laura Zadorsky,5074.0,Right Center Back,5,Tottenham Hotspur Women,749,['375a3ba7-a6cb-4293-8c6b-9c7e40006705'],38,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:38.429,Pass,
,,,,,,,,,,,,,,,,1.688308,,,,,,,,,,,,,,054c7845-e5cc-4d97-aa71-e85896331c3e,31,,"[47.4, 28.3]",3764239,0,,,,-1.462623,,Right Foot,,,"[49.8, 6.2]",,Ground Pass,,22.229935,,,Ashleigh Neville,4848.0,,,,,,,1,From Free Kick,Kerys Harrop,15569.0,Left Center Back,5,Tottenham Hotspur Women,749,"['6ce5782b-b02c-4481-979d-28983f33b2af', 'e334fc35-1b57-4dd5-b2bb-6122c907db4d']",42,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:42.711,Pass,True
,,,,,,,,,,,,,,,,1.222081,,,,,,,,,,,,,,df1d8fb8-b665-4071-ae74-06d06f58b88c,34,,"[52.0, 6.4]",3764239,0,,,,0.15053785,,Right Foot,,,"[69.8, 9.1]",,Ground Pass,,18.00361,,,Angela Addison,31550.0,,,,,,,1,From Free Kick,Ashleigh Neville,4848.0,Left Back,5,Tottenham Hotspur Women,749,['df1bc6ab-ab5c-4d72-be88-6e564f6c8ecc'],44,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:44.439,Pass,
,,,,,,,,,,,,,,,,1.367373,,,,,,,,,,,,,,75ffb89f-74f9-432b-a209-6981e45695b1,40,,"[43.6, 65.6]",3764239,0,,,,2.9738295,,Right Foot,,,"[31.2, 67.7]",,Ground Pass,,12.576566,,,Megan Finnigan,18254.0,,,,,,,1,Regular Play,Ingrid Moe Wold,10382.0,Right Back,6,Everton LFC,967,['0f8ef7de-4983-447f-af57-80e64bd114bf'],49,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:49.254,Pass,
,,,,,,,,,,,,,,,,0.939841,,,,,,,,,,,,,,2e3a5c11-f7ff-47d0-af3a-b645a128ae0b,43,,"[31.2, 67.7]",3764239,0,,,,-0.12659213,,Right Foot,,,"[42.2, 66.3]",,Ground Pass,,11.088733,,,Ingrid Moe Wold,10382.0,,,,,,,1,Regular Play,Megan Finnigan,18254.0,Right Center Back,6,Everton LFC,967,['48bab5be-4a21-4e37-987b-91a072d2688c'],51,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:51.353,Pass,
,,,,,,,,,,,,,,,,0.712833,,,,,,,,,,,,,,d3760098-7f44-493f-9548-fdee426d829d,47,,"[42.8, 65.9]",3764239,0,,,,-1.7171116,,Right Foot,,,"[41.4, 56.4]",,Ground Pass,,9.602604,Incomplete,,,,,,,,,,1,Regular Play,Ingrid Moe Wold,10382.0,Right Back,6,Everton LFC,967,"['5bb8936f-8103-41a8-bfc2-aa3e13ca722f', '7fcbc70d-21c0-4973-94ae-f93fd8b0c282']",52,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:52.881,Pass,True
,,,,,,,,,,,,,,,,1.759818,,,,,,,,,,,,,,71dbff71-f176-4520-a3b5-74a0878ded10,56,,"[40.8, 6.1]",3764239,1,,,,2.3847582,,Right Foot,,,"[24.6, 21.4]",,Ground Pass,,22.282953,,,Rikke Læntver Sevecke,15789.0,,,,,,,1,Regular Play,Simone Magill,15559.0,Center Forward,6,Everton LFC,967,['21e792d0-ae3c-4c0a-a03c-9310c656c4b8'],4,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:04.876,Pass,
,,,,,,,,,,,,,,,,1.783702,,,,,,,,,,,,,,dcdd1920-41de-4476-8925-65b78f6c3a3c,59,,"[23.8, 22.9]",3764239,1,,,,1.6541938,,Right Foot,,,"[21.1, 55.2]",,Ground Pass,,32.41265,,,Megan Finnigan,18254.0,,,,,,,1,Regular Play,Rikke Læntver Sevecke,15789.0,Left Center Back,6,Everton LFC,967,['6ee8d68b-ce79-4d11-a22e-a198731bfdcc'],8,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:08.041,Pass,
,,,,,,,,,,,,,,,,1.24301,,,,,,,,,,,,,,8e4b53a3-7cc4-4d32-9fc8-597c6b6375ee,62,,"[23.5, 56.0]",3764239,1,,,,0.9972645,,Right Foot,,,"[33.9, 72.1]",,Ground Pass,,19.166899,,,Ingrid Moe Wold,10382.0,,,,,,,1,Regular Play,Megan Finnigan,18254.0,Right Center Back,6,Everton LFC,967,['1d50c283-1145-44a4-b7e2-e85026dae9a4'],11,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:11.168,Pass,
,,,,,,,,,,,,,,,,1.102557,,,,,,,,,,,,,,364967aa-cc6d-412e-bff6-09d95de91911,66,,"[36.6, 74.2]",3764239,1,,,,0.07841034,,Left Foot,,,"[50.6, 75.3]",,Ground Pass,,14.043148,Incomplete,,Claire Emslie,4646.0,,,,,,,1,Regular Play,Ingrid Moe Wold,10382.0,Right Back,6,Everton LFC,967,"['58b63c55-8081-4077-ae84-e11ae6710b19', 'af207da9-74d4-4dbb-b2aa-1b0504d58f62', 'c18580bf-520e-4e2a-8e30-737515705bc5']",13,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:13.167,Pass,True
,,,,,,,,,,,,,,,,0.789543,,,,,,,,,,,,,,24dc9a25-9592-4c2b-a052-d049618c1c58,71,,"[55.6, 5.2]",3764239,1,,,,2.4352374,,Right Foot,,,"[44.7, 14.5]",,Ground Pass,,14.328294,,,Kerys Harrop,15569.0,,,,,,,1,Regular Play,Josie Green,4865.0,Right Defensive Midfield,7,Tottenham Hotspur Women,749,['1941cb7d-71b5-43da-a969-96800d232226'],17,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:17.026,Pass,
,,,,,,,,,,,,,,,,3.700011,,,,,,,,,,,,,,dfb018ac-2308-42f2-9e4c-9cbba8c03e51,75,,"[21.6, 12.9]",3764239,1,,,,2.0578656,,Right Foot,,,"[7.3, 39.9]",,Ground Pass,,30.553068,,,Rebecca Leigh Spencer,18158.0,,,,,,,1,Regular Play,Kerys Harrop,15569.0,Left Center Back,7,Tottenham Hotspur Women,749,"['775a4802-9d76-412d-94c3-f8b9dc9f0824', 'effc991c-edf3-43ec-92db-b62d074b4694']",20,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:20.205,Pass,True
,,,,,,,,,,,,,,,,3.649557,,,,,,,,,,,,,,e6329771-11db-43bf-9282-80c1d2318ab5,78,,"[5.9, 40.7]",3764239,1,,,,0.77782255,,Right Foot,,,"[45.8, 80.0]",,High Pass,,56.004463,Out,,Ria Percival,18145.0,,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,7,Tottenham Hotspur Women,749,['2eff179d-a946-4c40-961d-16c7c801d847'],23,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:23.992,Pass,
,,,,,,,,,,,,,,,,0.704772,,,,,,,,,,,,,,1a7e00c2-14e7-4299-bf12-f6ea9cf4538c,80,,"[71.4, 0.1]",3764239,1,,,,1.6025317,,,,,"[71.0, 12.7]",,Low Pass,,12.606348,,,Isobel Mary Christiansen,4645.0,,,,,,Throw-in,1,From Throw In,Danielle Turner,15571.0,Left Back,8,Everton LFC,967,['277fb965-6e6d-46d6-9a66-3c1e18511bda'],43,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:43.591,Pass,
,,,,,,,,,,,,,,,,1.023019,,,,,,,,,,,,,,f20465fc-0c28-4e17-80b3-b303a5c890f2,83,,"[70.6, 8.6]",3764239,1,,,,-0.07731039,,Left Foot,,,"[84.8, 7.5]",,Ground Pass,,14.242542,,,Simone Magill,15559.0,,,,,,,1,From Throw In,Isobel Mary Christiansen,4645.0,Left Defensive Midfield,8,Everton LFC,967,['cd06c3f3-6c45-4fea-bb13-95450739f0c4'],45,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:45.190,Pass,
,,,,,,,,,,,,,,,,0.92917,,,,,,,,,,,,,,f493b8a7-9065-41d4-b865-86d90f8c8563,85,,"[84.8, 7.5]",3764239,1,,,,1.498459,,Left Foot,,,"[85.3, 14.4]",,Ground Pass,,6.9180923,,,Hayley Emma Raso,6818.0,,,,,,,1,From Throw In,Simone Magill,15559.0,Center Forward,8,Everton LFC,967,['fc21fe06-4dec-42e5-beff-56562c87bdb7'],46,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:46.213,Pass,
,,,,,,,,,,,,,,,,0.940553,,,,,,,,,,,,,,72cb0c56-5e2c-48e7-a0df-1f223ab7a24d,89,,"[85.1, 14.8]",3764239,1,,,,-1.2042996,,Right Foot,,,"[88.9, 4.9]",,Ground Pass,,10.604244,,,Isobel Mary Christiansen,4645.0,,,,,,,1,From Throw In,Hayley Emma Raso,6818.0,Left Wing,8,Everton LFC,967,"['18901812-99c0-4e99-97f6-a746db29320b', 'ae37dc4e-305b-4655-92bb-3c548f54fad1']",48,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:48.018,Pass,True
,,,,,,,,,,,,,,,,0.719653,,,,,,,,,,,,,,9faee569-ebca-4aa6-9b02-1b13313b5ee3,93,,"[86.3, 4.8]",3764239,1,,,,3.1415927,,Right Foot,,,"[77.9, 4.8]",,Ground Pass,,8.4,,,Danielle Turner,15571.0,,,,,,,1,From Throw In,Isobel Mary Christiansen,4645.0,Left Defensive Midfield,8,Everton LFC,967,"['b3a2ba68-8203-4b43-8238-6a99344ade0b', 'c9493692-6b7a-4f78-8f87-ca1afdca1147']",51,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:51.582,Pass,True
,,,,,,,,,,,,,,,,1.733286,,,,,,,,,,,,,,48a8be7c-6be1-4dbc-bf84-29922c82d91b,96,,"[76.8, 4.8]",3764239,1,,,,2.9522977,,Left Foot,,,"[55.4, 8.9]",,Ground Pass,,21.789217,,,Rikke Læntver Sevecke,15789.0,,,,,,,1,From Throw In,Danielle Turner,15571.0,Left Back,8,Everton LFC,967,['ceb03461-5bb3-477b-8375-fc801d57a2cb'],53,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:53.067,Pass,
,,,,,,,,,,,,,,,,0.99453,,,,,,,,,,,,,,f4bc924f-e96d-4c4a-962a-2be4e3444c90,98,,"[55.4, 8.9]",3764239,1,,,,0.41934165,,Left Foot,,,"[63.7, 12.6]",,Ground Pass,,9.087354,,,Abbey-Leigh Stringer,15573.0,,,,,,,1,From Throw In,Rikke Læntver Sevecke,15789.0,Left Center Back,8,Everton LFC,967,['0d5901fb-88de-4a13-a6a6-afc2b3b71694'],54,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:54.800,Pass,
,,,,,,,,,,,,,,,,1.664593,,,,,,,,,,,,,,781a50e7-2d84-48d6-974a-34f3c088e6fe,100,,"[64.5, 12.7]",3764239,1,,,,2.1773355,,Right Foot,,,"[50.0, 33.6]",,Ground Pass,,25.437374,,,Megan Finnigan,18254.0,,,,,,,1,From Throw In,Abbey-Leigh Stringer,15573.0,Right Defensive Midfield,8,Everton LFC,967,['64f0c1fe-d31d-4149-a993-f99093b90bdf'],55,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:55.794,Pass,
,,,,,,,,,,,,,,,,4.353965,,,,,,,,,,,,,,f1f146ef-ec7b-4813-977b-6bd0bf345b3e,103,,"[64.5, 42.6]",3764239,2,,,,0.50801593,,Right Foot,,,"[120.0, 73.5]",,High Pass,,63.52212,Out,,Claire Emslie,4646.0,,,,,,,1,From Throw In,Megan Finnigan,18254.0,Right Center Back,8,Everton LFC,967,['41a9e1ff-58e4-4246-a423-8258a957718f'],1,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:01.013,Pass,
,,,,,,,,,,,,,,,,1.240793,,,,,,,,,,,,,,c7bb648a-49eb-4372-baa2-75b33b242a35,105,,"[7.0, 36.1]",3764239,2,,,,-1.5385494,,Right Foot,,,"[7.3, 26.8]",,Ground Pass,,9.304837,,,Kerys Harrop,15569.0,,,,,,Goal Kick,1,From Goal Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,9,Tottenham Hotspur Women,749,['23e1539c-3e29-4c4c-8878-6d0c6dff6188'],26,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:26.642,Pass,
,,,,,,,,,,,,,,,,1.495012,,,,,,,,,,,,,,94b358f4-64a4-4df9-9601-501eb3051ca9,109,,"[18.7, 17.9]",3764239,2,,,,0.1222684,,Left Foot,,,"[42.3, 20.8]",,High Pass,,23.77751,Incomplete,,Angela Addison,31550.0,,,,,,,1,From Goal Kick,Kerys Harrop,15569.0,Left Center Back,9,Tottenham Hotspur Women,749,"['78fa96af-71ba-4387-aa7d-91cad2da35e0', '95350923-3302-40ef-b5d1-e21c65ae4a6e', 'acc59f02-49d6-46dd-9a27-1afee37042a6']",31,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:31.079,Pass,True
,,,,,,,,,,,,,,,,1.955088,,,,,,,,,,,,,,78fa96af-71ba-4387-aa7d-91cad2da35e0,111,,"[77.8, 59.3]",3764239,2,,,,0.8243395,,Right Foot,,,"[96.3, 79.3]",,High Pass,,27.244265,Out,,Claire Emslie,4646.0,,,,,,Recovery,1,From Goal Kick,Abbey-Leigh Stringer,15573.0,Right Defensive Midfield,9,Tottenham Hotspur Women,749,"['62a7a3ef-cd06-468d-9f3c-d1936793d81e', '94b358f4-64a4-4df9-9601-501eb3051ca9']",32,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:32.574,Pass,
,,,,,,,,,,,,,,,,1.713891,,,,,,,,,,,,,,235c54d8-0da4-4c66-a2f3-6ee6eca24091,113,,"[24.1, 0.1]",3764239,2,,,,0.19815256,,,,,"[49.5, 5.2]",,High Pass,,25.906948,Incomplete,,Rachel Williams,31563.0,,,,,,Throw-in,1,From Throw In,Ashleigh Neville,4848.0,Left Back,10,Tottenham Hotspur Women,749,"['10f63d7b-84e5-4dfa-8699-685be7a1015d', 'b1abb6f4-e762-47d0-9058-9f666e569388']",45,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:45.670,Pass,
,,,,,,,,,,,,,,,,2.732731,,,,,,,,,,,,,,10f63d7b-84e5-4dfa-8699-685be7a1015d,115,,"[70.6, 74.9]",3764239,2,,,,-0.0506812,,Head,,,"[84.4, 74.2]",,High Pass,,13.817742,,,Lucy Hope,16386.0,,,,,,Recovery,1,From Throw In,Claire Emslie,4646.0,Right Wing,10,Tottenham Hotspur Women,749,"['235c54d8-0da4-4c66-a2f3-6ee6eca24091', 'eaf66b57-5a86-41ee-9728-270ece52147f']",47,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:47.384,Pass,
,,,,,,,,,,,,,,,,2.083393,,,,,,,,,,,,,,3adcc2f2-f580-4948-95ec-2fc8e820d5ee,121,,"[29.5, 11.0]",3764239,2,,,,1.0967685,,Left Foot,,,"[35.4, 22.5]",,Ground Pass,,12.925169,,,Alanna Stephanie Kennedy,5078.0,,,,,,Recovery,1,From Throw In,Josie Green,4865.0,Right Defensive Midfield,10,Tottenham Hotspur Women,749,"['1973aae0-64f4-461f-8200-0ebca0ef53fc', 'a56a60f1-6108-4ff7-879e-950f3a356f18']",51,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:51.302,Pass,True
,,,,,,,,,,,,,,,,3.4279,,,,,,,,,,,,,,70fe0b53-40c5-42dd-85cb-21daef8f95a2,124,,"[42.6, 20.4]",3764239,2,,,,-0.2687699,,Right Foot,,,"[82.9, 9.3]",,Ground Pass,,41.800716,,,Rachel Williams,31563.0,,,,,,,1,From Throw In,Alanna Stephanie Kennedy,5078.0,Left Defensive Midfield,10,Tottenham Hotspur Women,749,['bd73c044-6e7a-4666-9da2-c14c38e5b18b'],55,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:55.002,Pass,
,,,,,,,,,,,,,,,,3.68405,,,,,,,,,,,,,,74384ed5-0340-4572-9124-bca399858a98,127,,"[94.4, 5.6]",3764239,3,,,,0.62904924,,Right Foot,,,"[117.9, 22.7]",,Ground Pass,,29.063034,Incomplete,,Angela Addison,31550.0,,,,,,,1,From Throw In,Rachel Williams,31563.0,Center Forward,10,Tottenham Hotspur Women,749,"['8a4e5b48-3a62-4927-8d35-625d53d2628e', 'd18f2ad7-817f-4a12-8252-dc78c66df4e9']",0,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:03:00.519,Pass,
