50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7d39ffde-f82f-4667-bd08-f6a4bd1a4348,1,,,3775599,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,West Ham United LFC,972,,0,,,,,,,,,,,,,,,"{'formation': 343, 'lineup': [{'player': {'id': 31555, 'name': 'Courtney Brosnan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 18}, {'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 5}, {'player': {'id': 31157, 'name': 'Hawa Cissoko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 2}, {'player': {'id': 24403, 'name': 'Katerina Svitková'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 10}, {'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 26}, {'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 21}, {'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 25}, {'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 32}]}",West Ham United LFC,972,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,79a56f8b-f6ae-4aae-8bef-8f05377213d9,2,,,3775599,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,West Ham United LFC,972,,0,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 29}, {'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 15}, {'player': {'id': 46537, 'name': 'Jodie Hutton'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 46538, 'name': 'Ella Franklin-Fraiture'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 4}, {'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 3}, {'player': {'id': 25610, 'name': 'Mana Iwabuchi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 46543, 'name': 'Amy West'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 11}, {'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 16}, {'player': {'id': 10102, 'name': 'Stine Larsen'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 33010, 'name': 'Freya Gregory'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 18}]}",Aston Villa,2647,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3b8d95e4-0865-4808-9c06-0d451c8fb9ae,3,,,3775599,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,West Ham United LFC,972,['300a2c46-a76d-43b9-9f92-be1f5fdcb566'],0,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,300a2c46-a76d-43b9-9f92-be1f5fdcb566,4,,,3775599,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,West Ham United LFC,972,['3b8d95e4-0865-4808-9c06-0d451c8fb9ae'],0,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ed6fd85a-12c6-4921-854d-0c59d2fca611,1449,,,3775599,45,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,108,West Ham United LFC,972,['c630cd48-6dc2-4e7d-bacf-77bd5ca1f724'],0,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c630cd48-6dc2-4e7d-bacf-77bd5ca1f724,1450,,,3775599,45,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,108,West Ham United LFC,972,['ed6fd85a-12c6-4921-854d-0c59d2fca611'],0,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,1.628807,,,,,,,,,,,49a3b8f9-48e2-49b4-bb1a-86fd1adc04e4,5,,"[61.0, 40.1]",3775599,0,,,,,-2.7870984,,Right Foot,,"[45.6, 34.4]",Ground Pass,,16.421022,,,Jodie Hutton,46537.0,,,,Kick Off,1,From Kick Off,Olivia McLoughlin,77717.0,Left Center Midfield,2,Aston Villa,2647,['c5d1dfea-e323-41b2-b61f-23642128835f'],1,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:01.037,Pass,
,,,,,,,,,,,,,,,2.636244,,,,,,,,,,,e2fc069a-ee98-4ff9-a8b7-88d9979de0d5,7,,"[45.8, 35.0]",3775599,0,,,,,1.1864644,,Left Foot,,"[64.0, 80.0]",Low Pass,,48.541115,Out,,,,,True,,,1,From Kick Off,Jodie Hutton,46537.0,Left Center Back,2,Aston Villa,2647,,2,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:02.666,Pass,
,,,,,,,,,,,,,,,1.881709,,,,,,,,,,,8b6673d9-2072-453b-b0c6-35b5337a6c8b,8,,"[55.3, 0.1]",3775599,0,,,,,2.7359276,,,,"[39.7, 6.8]",Low Pass,,16.977926,,,Hawa Cissoko,31157.0,,,,Throw-in,1,From Throw In,Katerina Svitková,24403.0,Left Wing Back,3,West Ham United LFC,972,['acc984e9-5bfa-4025-8a5b-74c463c82096'],10,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:10.847,Pass,
,,,,,,,,,,,,,,,3.674307,,,,,,,,,,,1e792531-a2f5-4c07-b230-8c7e9ebfa7f6,14,,"[41.6, 1.7]",3775599,0,,,,,2.3181005,,Right Foot,,"[15.1, 30.3]",Ground Pass,,38.989872,,,Courtney Brosnan,31555.0,,,,Recovery,1,From Throw In,Katerina Svitková,24403.0,Left Wing Back,3,West Ham United LFC,972,['2f6e0669-9934-4d98-97cf-78d6168a9cfe'],15,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:15.023,Pass,
,,,,,,,,,,,,,,,1.157471,,,,,,,,,,,35d5ff42-87f3-4612-b936-29765d272323,16,,"[15.1, 30.3]",3775599,0,,,,,-0.9087359,,Right Foot,,"[20.4, 23.5]",Ground Pass,,8.621485,,,Grace Fisk,34232.0,,,,,1,From Throw In,Courtney Brosnan,31555.0,Goalkeeper,3,West Ham United LFC,972,['8317040b-71e4-4b66-8b29-4642c5f08114'],18,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:18.698,Pass,
,,,,,,,,,,,,,,,1.675174,,,,,,,,,,,dbe00b8a-0484-4823-bb0a-c5806dc2f1d2,20,,"[20.0, 22.4]",3775599,0,,,,,2.4843767,,Right Foot,,"[7.3, 32.2]",Ground Pass,,16.041508,,,Courtney Brosnan,31555.0,,,,,1,From Throw In,Grace Fisk,34232.0,Right Center Back,3,West Ham United LFC,972,"['17796f08-1911-4837-b79f-80ddaa94bff0', 'f9a4dd8b-74e6-4d62-bd47-d7b5dc6754e2']",20,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:20.607,Pass,True
,,,,,,,,,,,,,,,2.218367,,,,,,,,,,,7a36d067-621f-4a53-8da8-e813ce0d632d,23,,"[7.3, 35.5]",3775599,0,,,,,1.0796989,,Right Foot,,"[21.9, 62.8]",Ground Pass,,30.958843,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,1,From Throw In,Courtney Brosnan,31555.0,Goalkeeper,3,West Ham United LFC,972,['1cef0cb7-f2c8-4aa8-a7ee-0ea1f5bee848'],23,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:23.949,Pass,
,,,,,,,,,,,,,,,0.970994,,,,,,,,,,,74602e7f-c554-4887-b328-5ad2996d6376,27,,"[56.8, 70.0]",3775599,0,,,,,-0.11998821,,Right Foot,,"[70.9, 68.3]",Ground Pass,,14.202112,,,Kenza Dali,15421.0,,,,,1,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Center Back,3,West Ham United LFC,972,"['3d968a94-8c62-49ac-b66a-0c28d5b520e0', '5fd0a8fb-f559-4e4d-90bf-8ecb167012c1']",30,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:30.271,Pass,True
,,,,,,,,,,,,,,,0.460337,,,,,,,,,,,8847f5ad-f6bc-4b2b-aa74-54029aeb3361,35,,"[65.0, 55.2]",3775599,0,,,,,-1.9756881,,Left Foot,,"[62.3, 48.9]",Low Pass,,6.8541956,Incomplete,,Hawa Cissoko,31157.0,,,,,1,From Throw In,Kenza Dali,15421.0,Right Wing,3,West Ham United LFC,972,"['12f368ea-8158-40e6-8660-772037bec7a4', '948022b3-136c-4066-8ad4-7b6414b7a35c', 'f0cad010-0ace-4652-bf25-a9d9785d18ee']",36,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:36.327,Pass,True
,,,,,,,,,,,,,,,4.54612,,,,,,,,,,,76e252cd-3cb0-4732-8e7d-d6f6f4d31ba6,39,,"[57.4, 33.8]",3775599,1,,,,,0.4050893,,Right Foot,,"[118.5, 60.0]",High Pass,,66.480446,,,Stine Larsen,10102.0,,,,Free Kick,1,From Free Kick,Elisha N''Dow,46534.0,Right Center Back,4,Aston Villa,2647,['66e2114d-fb6b-4e36-894a-96e03fd7c7f7'],12,,,,,,,,,,,,,,,,Aston Villa,2647,00:01:12.600,Pass,
,,,,,,,,,,,,,,,1.916371,,,,,,,,,,,0b93de71-0a29-4436-84c5-7019d886e681,41,,"[118.5, 60.0]",3775599,1,,,,,1.7585583,,Left Foot,,"[114.7, 80.0]",High Pass,,20.3578,Out,,,,,,,,1,From Free Kick,Stine Larsen,10102.0,Right Center Forward,4,Aston Villa,2647,,17,,,,,,,,,,,,,,,,Aston Villa,2647,00:01:17.146,Pass,
,,,,,,,,,,,,,,,1.646491,,,,,,,,,,,9b93ebbb-e8de-4e22-a7ac-0a221ddde2b9,42,,"[16.0, 0.1]",3775599,1,,,,,0.24199805,,,,"[31.8, 4.0]",High Pass,,16.274212,,,Dagný Brynjarsdóttir,10124.0,,,,Throw-in,1,From Throw In,Katerina Svitková,24403.0,Left Wing Back,5,West Ham United LFC,972,['e4ce5c60-d332-4e37-a1c5-6b8e2276bd26'],41,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:41.103,Pass,
,,,,,,,,,,,,,,,1.496015,,,,,,,,,,,e77f0038-0985-4c1e-a037-e441257de768,45,,"[32.0, 4.0]",3775599,1,,,,,-2.7730925,,Right Foot,,"[21.9, 0.1]",Ground Pass,,10.826818,Out,,Katerina Svitková,24403.0,,,,,1,From Throw In,Dagný Brynjarsdóttir,10124.0,Center Forward,5,West Ham United LFC,972,"['78d6b8ed-f7e3-42ce-9cd2-cd3b989aa2b7', '8ea66121-304d-4c19-a7bb-22cdc5d6f211']",42,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:42.749,Pass,True
,,,,,,,,,,,,,,,1.433781,,,,,,,,,,,e8b8e15e-1563-4af5-9fda-28a06c9b49f5,48,,"[86.8, 80.0]",3775599,2,,,,,-0.26681608,,,,"[101.8, 75.9]",High Pass,,15.550241,,,Mana Iwabuchi,25610.0,,,,Throw-in,1,From Throw In,Ella Franklin-Fraiture,46538.0,Right Wing Back,6,Aston Villa,2647,['f8aff62e-437e-49cf-abd0-db1b197cf695'],24,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:24.352,Pass,
,,,,,,,,,,,,,,,1.345075,,,,,,,,,,,5b67ec20-b40c-41a9-8334-8be4e242da25,53,,"[102.0, 76.5]",3775599,2,,,,,2.9098759,,Right Foot,,"[93.1, 78.6]",Ground Pass,,9.144397,Incomplete,,Ella Franklin-Fraiture,46538.0,,,,,1,From Throw In,Mana Iwabuchi,25610.0,Center Defensive Midfield,6,Aston Villa,2647,"['32e68f97-5c86-4c7e-a5f8-28983c5a31ee', '4e89f836-2b51-4437-9520-39d858e6af4e', 'a7c46fe8-751c-40b5-a0d7-6e17fd94dc17', 'c39a361a-99f8-45de-b35b-8f2b85a71be2']",26,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:26.454,Pass,True
,,,,,,,,,,,,,,,2.296505,,,,,,,,,,,9575579b-2f0e-4c07-81a2-6c1d00620b03,60,,"[96.7, 80.0]",3775599,2,,,,,-0.46171337,,,,"[117.4, 69.7]",High Pass,,23.120987,,,Mana Iwabuchi,25610.0,,,,Throw-in,1,From Throw In,Ella Franklin-Fraiture,46538.0,Right Wing Back,7,Aston Villa,2647,['d5efc630-dbe1-49c9-9c57-ccde19991a5d'],32,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:32.619,Pass,
,,,,,,,,,,,,,,,0.236054,,,,,,,,,,,87ed29b8-d828-4ea5-bd91-43944a414470,63,,"[117.9, 70.4]",3775599,2,,,,,-1.5707964,,Right Foot,,"[117.9, 65.5]",Low Pass,,4.9,Incomplete,,,,,,,,1,From Throw In,Mana Iwabuchi,25610.0,Center Defensive Midfield,7,Aston Villa,2647,"['345a5f50-498e-43c5-b528-5d661bccb50f', 'a88816df-46ae-4605-ba3d-7f321e06449e']",34,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:34.915,Pass,True
,,,,,,,,,,,,,,,1.802333,,,,,,,,,,,50a6f0a8-494f-4795-95e3-2b42ffc3cbf2,69,,"[80.0, 80.0]",3775599,3,,,,,-0.18103182,,,,"[102.4, 75.9]",High Pass,,22.772133,Incomplete,,Stine Larsen,10102.0,,,,Throw-in,1,From Throw In,Ella Franklin-Fraiture,46538.0,Right Wing Back,8,Aston Villa,2647,"['175a04b7-3568-4699-bbab-44b8b330b5d7', 'a5d2c97f-8397-4497-84b7-cdfd9ae453e7']",19,,,,,,,,,,,,,,,,Aston Villa,2647,00:03:19.989,Pass,
,,,,,,,,,,,,,,,2.333965,,,,,,,,,,,495bd909-fedb-4142-9f1a-1f08c87cd0f2,72,,"[87.2, 80.0]",3775599,3,,,,,-2.288383,,,,"[67.3, 57.2]",Low Pass,,30.263014,,,Amy West,46543.0,,,,Throw-in,1,From Throw In,Ella Franklin-Fraiture,46538.0,Right Wing Back,9,Aston Villa,2647,['3a0af739-1921-4eb3-b128-0f2e70a80086'],36,,,,,,,,,,,,,,,,Aston Villa,2647,00:03:36.867,Pass,
,,,,,,,,,,,,,,,1.879178,,,,,,,,,,,bd108881-acc2-4c96-b752-4a7ba7a3e1c7,75,,"[67.3, 57.2]",3775599,3,,,,,-2.8370817,,Right Foot,,"[56.8, 53.9]",Ground Pass,,11.006362,,,Natalie Haigh,46535.0,,,,,1,From Throw In,Amy West,46543.0,Right Center Midfield,9,Aston Villa,2647,['06f3eace-bcbe-40d3-9e03-05a5ae1fd2e2'],39,,,,,,,,,,,,,,,,Aston Villa,2647,00:03:39.244,Pass,
,,,,,,,,,,,,,,,1.709804,,,,,,,,,,,e13d6b30-b2ff-421e-ad26-98e1ef05cd40,78,,"[55.3, 46.5]",3775599,3,,,,,-2.0462878,,Right Foot,,"[43.2, 23.0]",Ground Pass,,26.432177,,,Jodie Hutton,46537.0,,,,,1,From Throw In,Natalie Haigh,46535.0,Center Back,9,Aston Villa,2647,['11ecf0a0-d965-499a-a902-506319bf3680'],42,,,,,,,,,,,,,,,,Aston Villa,2647,00:03:42.811,Pass,
,,,,,,,,,,,,,,,0.935357,,,,,,,,,,,98e3e050-cb43-41ba-8b80-2309bcfa6307,82,,"[42.8, 21.1]",3775599,3,,,,,-0.848858,,Left Foot,,"[56.8, 5.2]",Ground Pass,,21.185137,,,Asmita Ale,46541.0,,,,,1,From Throw In,Jodie Hutton,46537.0,Left Center Back,9,Aston Villa,2647,"['7a9e14ae-2917-417a-a8e6-68af953c7cc5', 'accc466b-5468-4636-ac24-d0cd4eced6d7']",45,,,,,,,,,,,,,,,,Aston Villa,2647,00:03:45.694,Pass,True
,,,,,,,,,,,,,,,1.4,,,,,,,,,,,65c00cf0-ec65-4fe5-88ca-247a04963a2d,88,,"[61.0, 66.6]",3775599,3,,,,,-0.82444084,,Right Foot,,"[73.3, 53.3]",Ground Pass,,18.11574,,,Kenza Dali,15421.0,,,,Recovery,1,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Center Back,10,West Ham United LFC,972,['79b67f2a-2284-4258-a781-60d3e7caf51f'],48,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:48.076,Pass,
,,,,,,,,,,,,,,,1.929564,,,,,,,,,,,670e7203-3449-4195-bac1-a887dbe7cc18,94,,"[98.9, 80.0]",3775599,4,,,,,-0.5675376,,,,"[114.9, 69.8]",Low Pass,,18.97472,,,Cecilie Redisch Kvamme,31553.0,,,,Throw-in,1,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Center Back,11,West Ham United LFC,972,['746104c7-56c0-4152-8529-0704dd425228'],14,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:14.123,Pass,
,,,,,,,,,,,,,,,2.923248,,,,,,,,,,,4d15bbb1-ec32-4ed0-9c14-a2db23e38445,97,,"[115.6, 69.2]",3775599,4,,,,,2.4363146,,Left Foot,,"[108.2, 75.5]",High Pass,,9.718539,Incomplete,,Gilly Louise Scarlett Flaherty,18151.0,,,,,1,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Wing Back,11,West Ham United LFC,972,"['0b224b27-f030-4077-b9bb-b9cbdd0f2fa2', '74801353-243e-443d-93d2-ee40d24a4991', '7707c936-0eb5-4cb6-aba8-94770e6b6b18']",16,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:16.053,Pass,True
,,,,,,,,,,,,,,,0.786437,,,,,,,,,,,dfe34f4f-8008-4b51-813d-9ae304d08989,101,,"[108.4, 80.0]",3775599,4,,,,,-1.2903848,,,,"[112.0, 67.5]",Low Pass,,13.008075,,,Kenza Dali,15421.0,,,,Throw-in,1,From Throw In,Dagný Brynjarsdóttir,10124.0,Center Forward,12,West Ham United LFC,972,['f21d9007-b77d-41df-9f7a-e6e2378dac23'],41,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:41.680,Pass,
,,,,,,,,,,,,,,,1.40268,,,,,,,,,,,61ca7fd8-e8f8-4f34-86b0-ddbefbbc956e,104,,"[111.8, 68.3]",3775599,4,,,,,2.1875975,,Right Foot,,"[107.9, 73.8]",Ground Pass,,6.742403,Incomplete,,Dagný Brynjarsdóttir,10124.0,,,,,1,From Throw In,Kenza Dali,15421.0,Right Wing,12,West Ham United LFC,972,"['550bba6d-d5f3-4121-a87b-f999fc0f341a', '6f92e29e-998d-465e-b1db-f398b40e8a60', 'c64db747-d989-483a-9a55-ea20a1105691']",42,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:42.466,Pass,True
,,,,,,,,,,,,,,,1.126023,,,,,,,,,,,d6fd3027-1f91-4909-9294-54a2b013d427,111,,"[87.9, 80.0]",3775599,4,,,,,-1.0758001,,,,"[94.0, 68.7]",High Pass,,12.841339,,,Cecilie Redisch Kvamme,31553.0,,,,Throw-in,1,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Center Back,13,West Ham United LFC,972,['a4ede86d-b7b6-4346-828d-243fc58a7e1d'],51,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:51.774,Pass,
,,,,,,,,,,,,,,,0.20247,,,,,,,,,,,a13a1e4f-d274-48f2-9704-0486bca0d09b,115,,"[101.0, 72.7]",3775599,4,,,,,-0.12832323,,Right Foot,,"[104.1, 72.3]",Low Pass,,3.1257,Incomplete,,Dagný Brynjarsdóttir,10124.0,,,,,1,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Wing Back,13,West Ham United LFC,972,"['08abb620-1de9-4b26-8b93-8054c41af4af', '908c0522-76a6-4a65-a807-d1aef1c5aa5c']",54,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:54.575,Pass,
,,,,,,,,,,,,,,,1.056393,,,,,,,,,,,70365d0a-8e46-4cab-9428-446441c18f3f,120,,"[18.9, 6.3]",3775599,4,,,,,0.9888912,,Right Foot,,"[31.4, 25.3]",Ground Pass,,22.743132,,,Mana Iwabuchi,25610.0,,,,,1,From Throw In,Asmita Ale,46541.0,Left Wing Back,13,West Ham United LFC,972,"['5ce8f4cc-95ff-447c-8c44-b0a27be896dd', '84e9597d-43ee-4c89-865e-15d2e94a9a9b']",58,,,,,,,,,,,,,,,,Aston Villa,2647,00:04:58.352,Pass,True
,,,,,,,,,,,,,,,0.106579,,,,,,,,,,,92e5888c-7623-4cad-a3a1-151f1e51c3a4,124,,"[30.1, 17.3]",3775599,5,,,,,-1.5707964,,Right Foot,,"[30.1, 13.9]",Ground Pass,,3.4,Incomplete,,Asmita Ale,46541.0,,,,,1,From Throw In,Mana Iwabuchi,25610.0,Center Defensive Midfield,13,West Ham United LFC,972,"['ac8cff9c-b822-46a3-b085-9dbe769422e5', 'c598f8b9-9783-4537-88d7-f2c7ea7d1752', 'cc1823f9-5bf9-4164-b47b-3e081684bfa4']",0,,,,,,,,,,,,,,,,Aston Villa,2647,00:05:00.599,Pass,True
,,,,,,,,,,,,,,,1.723623,,,,,,,,,,,1f50ed82-b4c9-49e9-a056-d91e1692de58,129,,"[97.2, 48.4]",3775599,5,,,,,-1.803043,31292055-a6c9-43fd-988f-86e055d0241f,Right Foot,,"[91.5, 24.3]",Ground Pass,,24.764894,,,Katerina Svitková,24403.0,True,,,,1,From Throw In,Kenza Dali,15421.0,Right Wing,13,West Ham United LFC,972,['5ca59b7d-7d34-4cc9-b312-66549ca04b1c'],4,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:04.053,Pass,
,,,,,,,,,,,,,,,2.902936,,,,,,,,,,,dc503c61-1ce4-4341-991c-f43f35fa0e09,138,,"[7.0, 44.1]",3775599,5,,,,,0.31279558,,Right Foot,,"[57.4, 60.4]",High Pass,,52.970276,,,Stine Larsen,10102.0,,,,Goal Kick,1,From Goal Kick,Lisa Weiß,38317.0,Goalkeeper,14,Aston Villa,2647,['700fdf68-4bea-450e-86c4-cdf808de6bb5'],44,,,,,,,,,,,,,,,,Aston Villa,2647,00:05:44.188,Pass,
,,,,,,,,,,,,,,,1.485649,,,,,,,,,,,0939285d-0cbe-4e35-8145-fd9195eab4eb,140,,"[57.4, 60.4]",3775599,5,,,,,0.059252594,,Head,,"[69.2, 61.1]",Low Pass,,11.8207445,Incomplete,,,,,,,,1,From Goal Kick,Stine Larsen,10102.0,Right Center Forward,14,Aston Villa,2647,['57581800-5956-477b-ba1e-16e57dd2e18a'],47,,,,,,,,,,,,,,,,Aston Villa,2647,00:05:47.091,Pass,
,,,,,,,,,,,,,,,1.875834,,,,,,,,,,,57581800-5956-477b-ba1e-16e57dd2e18a,141,,"[50.9, 19.0]",3775599,5,,,,,-0.98814845,,Right Foot,,"[62.3, 1.7]",Ground Pass,,20.71835,,,Katerina Svitková,24403.0,,,,Recovery,1,Regular Play,Hawa Cissoko,31157.0,Left Center Back,15,West Ham United LFC,972,"['0939285d-0cbe-4e35-8145-fd9195eab4eb', '48d046a2-2b88-4d0e-9ded-a0ec3986a2a9']",48,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:48.577,Pass,
,,,,,,,,,,,,,,,0.273768,,,,,,,,,,,cea5b518-3ee8-4f1b-8e55-8edc34db2d96,144,,"[61.2, 1.5]",3775599,5,,,,,0.0,,Left Foot,,"[64.2, 1.5]",Ground Pass,,3.0,Incomplete,,Emily Louise van Egmond,5076.0,,,,,1,Regular Play,Katerina Svitková,24403.0,Left Wing Back,15,West Ham United LFC,972,"['69a85022-62af-4535-b3be-469e4a31a6a3', 'a3fcb12f-b3f0-42e5-a492-f905d3a7b6b9', 'cddfc33d-3492-4b1e-82fa-40229d7f1a3d']",50,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:50.452,Pass,True
,,,,,,,,,,,,,,,1.475601,,,,,,,,,,,a8c7fef5-9186-42cd-a04d-b36ed41b42b7,147,,"[67.4, 0.1]",3775599,5,,,,,0.4201967,,,,"[81.5, 6.4]",High Pass,,15.443445,Incomplete,,Emily Louise van Egmond,5076.0,,,,Throw-in,1,From Throw In,Katerina Svitková,24403.0,Left Wing Back,16,West Ham United LFC,972,"['20298372-6407-4efc-9a87-79ee07bc248b', 'adadf26b-cfcb-46ba-95bb-c6b4046f3701']",54,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:54.577,Pass,
,,,,,,,,,,,,,,,0.869318,,,,,,,,,,,f962b40e-e4da-4eea-a08d-27219397d188,150,,"[97.0, 0.1]",3775599,6,,,,,1.3483491,,,,"[98.9, 8.5]",Low Pass,,8.612201,,,Kenza Dali,15421.0,,,,Throw-in,1,From Throw In,Katerina Svitková,24403.0,Left Wing Back,17,West Ham United LFC,972,['1d84d0c9-f960-491c-9bad-0b56357d367d'],7,,,,,,,,,,,,,,,,West Ham United LFC,972,00:06:07.556,Pass,
,,,,,,,,,,,,,,,0.255796,,,,,,,,,,,34fb14ee-eec5-4674-92bc-f7270640c8c6,153,,"[97.2, 8.1]",3775599,6,,,,,-0.4825133,,Right Foot,,"[99.3, 7.0]",Low Pass,,2.3706539,Incomplete,,Emily Louise van Egmond,5076.0,,,,,1,From Throw In,Kenza Dali,15421.0,Right Wing,17,West Ham United LFC,972,"['0a7be363-5e65-4f8b-8afd-4fae3a70fcf4', 'bcfbdf5b-23be-4478-a0bb-7c51109c1beb', 'f4d205ab-26ac-47e3-80dd-35b8c8cec282']",8,,,,,,,,,,,,,,,,West Ham United LFC,972,00:06:08.425,Pass,True
