bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f78b6315-2111-42c6-846c-bdd0e559c612,178,,,"[69.2, 33.3]",3775584,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Malin Gut,45156.0,Center Defensive Midfield,10,Arsenal WFC,968,['c3aa91f0-4d6b-4a0e-8203-0b360cd4b1b0'],13,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:13.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d7efad2-85be-4a24-af30-4cf02189b613,181,,,"[92.6, 60.7]",3775584,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany Mead,15619.0,Right Wing,10,Arsenal WFC,968,['2d0d025d-8c68-4698-b734-cbdc8568b733'],18,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:18.155,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a82f124d-a106-4ae1-9e97-07232e47e003,184,,,"[79.2, 45.3]",3775584,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Malin Gut,45156.0,Center Defensive Midfield,10,Arsenal WFC,968,['082bd058-409b-4fb8-bf5a-dd389236938a'],20,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:20.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9efa1df-bdde-482a-ad20-417b8ba5cc90,187,,,"[77.5, 34.0]",3775584,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jill Roord,10650.0,Left Center Midfield,10,Arsenal WFC,968,['f8e2d256-b409-4276-8e0e-533ee808bda3'],22,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:22.424,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,804d071f-12f3-4e48-a532-87e83f3bb919,190,,,"[80.0, 44.5]",3775584,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Malin Gut,45156.0,Center Defensive Midfield,10,Arsenal WFC,968,['70634125-6d47-4e89-8f62-fbb9721883b7'],25,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:25.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,943608b6-8085-400d-a9a3-e03e8a958bc0,193,,,"[97.3, 69.0]",3775584,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonie Maier,10380.0,Right Back,10,Arsenal WFC,968,['842a9284-33b6-4141-ac62-b7942fbffbbd'],28,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:28.602,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e629dc36-5dcc-4685-a852-68e5240ad43c,197,,,"[29.6, 7.1]",3775584,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Connie Scofield,21556.0,Left Center Midfield,11,Birmingham City WFC,969,['67697a80-fd49-4a79-99d9-d35f8526efd9'],49,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:49.754,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b37fb7e0-5f56-4055-822d-11e32b5487d5,199,,,"[25.3, 0.8]",3775584,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rebecca Holloway,31568.0,Left Back,11,Birmingham City WFC,969,['a8cd154f-980f-4020-9dcb-3239f0b8aeba'],50,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:50.677,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,27b22fa2-479a-49e7-bf0d-f54c21220acf,202,,,"[29.3, 2.9]",3775584,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Destiney Toussaint,4841.0,Right Midfield,11,Birmingham City WFC,969,['90f038ce-12da-420d-8238-5ca8eb6c1075'],51,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:51.091,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7a5110fb-18cb-448d-b3d5-ae864606da96,205,,,"[69.0, 5.0]",3775584,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Destiney Toussaint,4841.0,Right Midfield,12,Birmingham City WFC,969,['c24d129a-c8bf-4ede-a9a0-a5d981a22a0e'],11,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:11.800,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,565454d8-4f27-4029-a7b5-bcda32e9a48c,207,,,"[66.3, 71.1]",3775584,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jill Roord,10650.0,Left Center Midfield,12,Birmingham City WFC,969,['703802de-963f-46db-a993-8d9906bbdf74'],12,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:12.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf0f88f1-ec80-4ae8-ab0c-07280e9c976c,212,,,"[50.4, 2.9]",3775584,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rebecca Holloway,31568.0,Left Back,12,Birmingham City WFC,969,"['b5fc6d29-f94a-4804-90ef-5c8090424e67', 'c67765fd-99fb-4635-a4bd-ddc1135046f8']",14,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:14.713,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,472e19d1-654c-45d0-98ae-3c795c27be7a,215,,,"[41.6, 4.0]",3775584,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rachel Corsie,4984.0,Left Center Back,12,Birmingham City WFC,969,['df43a2ee-164f-429f-841e-c39b9c744037'],15,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:15.904,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe579a55-cb6e-43f3-89a0-e1adc2f9fd17,218,,,"[35.5, 13.0]",3775584,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christie Murray,15628.0,Center Defensive Midfield,12,Birmingham City WFC,969,['f77dff7e-2a9b-4150-8419-ed2c134fbacf'],19,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:19.454,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,23e3ef7a-8f43-4fa9-8dcc-3cdd630cf4a5,221,,,"[102.1, 67.0]",3775584,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Destiney Toussaint,4841.0,Right Midfield,12,Birmingham City WFC,969,['39d89af2-116a-427b-8ea5-d2d22cf8f042'],27,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:27.305,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6f27f05-4d16-45af-9126-3dfb2506b084,224,,,"[47.7, 8.4]",3775584,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caitlin Jade Foord,11338.0,Left Wing,13,Arsenal WFC,968,"['2ec07180-0f82-44dc-bf4a-62cfbe00044b', 'b416760f-4ba4-4229-b130-ea1d962da085']",30,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:30.023,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0fb1004-df51-47ef-a042-dab0a0ee09f9,228,,,"[34.0, 22.8]",3775584,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Back,13,Arsenal WFC,968,"['9c3202b4-28e5-443e-ba52-7d3d901db088', 'f50b9ff1-be15-4d52-940c-dab7d0a4e5b4']",32,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:32.845,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e66e4a23-3643-479b-8e87-1dd41fed85ec,231,,,"[43.1, 27.2]",3775584,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Malin Gut,45156.0,Center Defensive Midfield,13,Arsenal WFC,968,['5f4a22c4-53c6-48ad-a1ca-99e47bb076be'],34,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:34.059,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3edf378b-1daf-4a4c-9b51-b4472b71f814,234,,,"[37.4, 57.4]",3775584,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,13,Arsenal WFC,968,['47162ea6-91df-4727-b60a-b8ce38be6333'],36,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:36.472,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d33be9c8-330c-44f7-8d05-a46cca194ab7,237,,,"[70.3, 75.5]",3775584,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonie Maier,10380.0,Right Back,13,Arsenal WFC,968,['3f064c28-18a5-4d15-aafd-2a7221c717af'],41,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:41.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,445e72cd-468d-4a90-9aa2-a6feece0a0d2,242,,,"[56.4, 3.3]",3775584,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jamie-Lee Napier,32169.0,Left Midfield,14,Birmingham City WFC,969,['0bbabecd-191e-4e4e-a34e-0bf6207f6f83'],7,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:07.168,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,cf844173-37b9-4c90-923d-31bba8cd077a,245,,,"[49.0, 6.3]",3775584,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rebecca Holloway,31568.0,Left Back,14,Birmingham City WFC,969,['90d9d2f5-1e03-4266-8c89-73b3348b956f'],9,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:09.195,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,22fb8b4c-fcee-471c-8230-add97e1c03fb,252,,,"[55.7, 75.3]",3775584,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leah Williamson,18999.0,Right Center Back,16,Arsenal WFC,968,['d14d1d54-167d-4676-a509-dd56697928c6'],29,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:29.278,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,67bfa80f-6f0e-4392-9646-0b23bc7783f9,255,,,"[79.6, 51.9]",3775584,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Malin Gut,45156.0,Center Defensive Midfield,16,Arsenal WFC,968,['d1245627-8845-4530-bf73-99e2025cfa66'],35,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:35.066,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b33b3ba-fa2b-4176-975f-5820ebde6213,258,,,"[86.7, 41.3]",3775584,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vivianne Miedema,15623.0,Center Forward,16,Arsenal WFC,968,['bd720975-8adb-4427-bc04-38159568b879'],36,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:36.731,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9c7583a-87a3-4795-a33b-532e6e542314,265,,,"[84.8, 78.0]",3775584,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leonie Maier,10380.0,Right Back,16,Arsenal WFC,968,['0909528f-7938-4dd9-b9cd-4b56a250b145'],41,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:41.991,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2076a28-d143-48d5-80f7-efd48f5b19bc,268,,,"[98.6, 78.1]",3775584,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bethany Mead,15619.0,Right Wing,16,Arsenal WFC,968,['aafa7acd-ac4c-40f6-a507-fab9e0b24ed6'],43,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:43.818,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1b9a098-a452-40c2-9666-f576bf942efe,271,,,"[100.9, 56.5]",3775584,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kim Little,15616.0,Right Center Midfield,16,Arsenal WFC,968,['3237e562-4ffb-4371-8f73-6db080d8dc9e'],47,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:47.815,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161ab0f-1304-4282-9023-424e75a5b5a1,277,,,"[108.3, 76.1]",3775584,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kim Little,15616.0,Right Center Midfield,17,Arsenal WFC,968,['31c6ad9a-a04a-43f1-88cf-badcb1367871'],8,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:08:08.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,85120bf5-a785-4af9-8885-33bbfd3b5ccd,280,,,"[98.5, 65.4]",3775584,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Katie McCabe,15620.0,Left Back,17,Arsenal WFC,968,['8f2be6c1-8687-40aa-9cd3-cbee2d2fdac7'],11,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:08:11.758,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eaf2f63d-e77f-4ef0-916b-2d0f7f6e8987,284,,,"[107.8, 54.2]",3775584,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bethany Mead,15619.0,Right Wing,17,Arsenal WFC,968,"['04857edf-284e-4a81-b82a-eb0d3f24d5c3', '401fc3e8-2fe5-4501-881d-57aa8290d1f7']",12,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:08:12.496,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a08bd2df-b44a-440e-81f5-d99096db4e02,293,,,"[65.2, 18.1]",3775584,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mollie Green,47520.0,Left Center Midfield,18,Birmingham City WFC,969,['09ac3e67-70de-4534-bd41-7de54b0f3b2f'],45,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:08:45.747,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1958d5a0-1f36-44f5-a95b-186e7813c65a,296,,,"[67.1, 19.1]",3775584,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Destiney Toussaint,4841.0,Right Midfield,18,Birmingham City WFC,969,['d858937e-c661-4ced-a5db-335819d21ad9'],45,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:08:45.887,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c6476fdd-6d65-4351-833b-514ffbb9d1fd,302,,,"[77.7, 2.5]",3775584,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Destiney Toussaint,4841.0,Right Midfield,18,Birmingham City WFC,969,['e4d9a6df-fb16-417d-912d-92508a91bbfb'],49,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:08:49.126,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,01112f8b-99c1-4a12-a712-5e010661e2e7,310,,,"[110.8, 7.8]",3775584,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jamie-Lee Napier,32169.0,Left Midfield,19,Birmingham City WFC,969,"['9fa5f3ec-d426-4e7e-a6b2-caf2c2fa711f', 'c93f7d66-9285-4594-8d85-49bd5607e91b']",19,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:09:19.869,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5c59aa3-b466-48c3-ac90-c3ed80be2a95,313,,,"[104.9, 0.4]",3775584,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rebecca Holloway,31568.0,Left Back,19,Birmingham City WFC,969,['13da6e77-0ed1-4ded-9130-ba7a4ffa4784'],20,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:09:20.692,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e48a243f-b16c-4bd3-b9ba-4329a2530ae1,323,,,"[21.2, 76.1]",3775584,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leonie Maier,10380.0,Right Back,21,Arsenal WFC,968,['d673a40b-e135-4559-b9b8-3542a0ea7e88'],36,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:09:36.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,35c4fa08-5f33-4612-b93d-fe85bbfe1b41,325,,,"[10.2, 75.7]",3775584,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leah Williamson,18999.0,Right Center Back,21,Arsenal WFC,968,['e43940c5-f9fa-4e2b-969f-779706c11548'],37,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:09:37.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3a5039d-c401-4ee0-94dd-a05653cc3313,328,,,"[45.4, 5.9]",3775584,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Katie McCabe,15620.0,Left Back,21,Arsenal WFC,968,['0f7d545e-5d52-4ea7-9765-7c1f4c8fe62c'],44,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:09:44.451,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,71bbad09-b9b1-4185-a16b-77a2eda8c85b,330,,,"[28.3, 14.8]",3775584,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,21,Arsenal WFC,968,['2320ce8a-0820-44c0-a109-3238c10f7202'],46,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:09:46.118,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3db4c373-a87c-4179-8b6f-8cd9f54b20a1,333,,,"[39.9, 4.4]",3775584,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Katie McCabe,15620.0,Left Back,21,Arsenal WFC,968,['e41c12c8-b797-446c-a715-8c324ecc1346'],48,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:09:48.628,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,17e39304-be4a-480e-8e3a-f073847dc064,336,,,"[26.8, 12.4]",3775584,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,21,Arsenal WFC,968,['df03e6c7-3372-4191-bd04-34e13bf7d551'],50,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:09:50.983,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2c844ca-8f58-4195-8495-04bd6bfb6f36,339,,,"[43.5, 25.7]",3775584,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Malin Gut,45156.0,Center Defensive Midfield,21,Arsenal WFC,968,['d9893baf-09cf-4389-a85e-53b2bbccb3b1'],53,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:09:53.074,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,591e81d5-1c74-4eb4-afab-0c89fb3f3357,342,,,"[51.9, 57.2]",3775584,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leah Williamson,18999.0,Right Center Back,21,Arsenal WFC,968,['0bf6ace8-1681-439e-93bd-5e822b43c5c5'],58,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:09:58.086,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,21a51077-97d9-4e79-82cc-4f7a7ed24d2d,345,,,"[111.6, 14.6]",3775584,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Caitlin Jade Foord,11338.0,Left Wing,21,Arsenal WFC,968,['7deed9b3-3e8c-403c-8a8b-b88b4f219631'],4,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:10:04.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d425c1fe-3efb-4b67-8f13-0adc9fc67ef4,360,,,"[113.5, 10.3]",3775584,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jill Roord,10650.0,Left Center Midfield,22,Arsenal WFC,968,['4009039a-6fc8-45e9-aaa3-527c599a2669'],36,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:10:36.031,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,710f745b-4480-48bb-bfe2-c8efb3858c03,362,,,"[114.0, 5.3]",3775584,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Katie McCabe,15620.0,Left Back,22,Arsenal WFC,968,['29033e2f-5bec-468b-a363-87bb26ab75dd'],37,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:10:37.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,27890e6a-de38-49f6-b0e4-1257be639770,365,,,"[85.0, 23.4]",3775584,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Malin Gut,45156.0,Center Defensive Midfield,23,Arsenal WFC,968,['84ae5f4f-cff7-40f5-839d-f47f014f7685'],49,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:10:49.090,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189b415-4024-4b6a-981f-59f409e97248,371,,,"[93.5, 74.7]",3775584,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leonie Maier,10380.0,Right Back,23,Arsenal WFC,968,['fdd41e70-7834-4163-9c5c-f64ac93d8f68'],55,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:10:55.940,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700d85c-9025-4cad-9971-5c3b8159e89e,375,,,"[92.0, 64.6]",3775584,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bethany Mead,15619.0,Right Wing,23,Arsenal WFC,968,"['ec07b294-6af7-4a08-b13f-697d52cea704', 'f18ce9a1-b01b-4119-a768-693b8f21556a']",57,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:10:57.778,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d5e4935-3f26-4771-8f20-9db00eebfd0b,378,,,"[75.4, 58.6]",3775584,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,23,Arsenal WFC,968,['b43d31cf-128d-4656-9d3c-d0b1cdf6c6d3'],59,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:10:59.264,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,50c9adbb-12dc-4d85-8d3d-4e192ae86787,382,,,"[98.6, 77.2]",3775584,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leonie Maier,10380.0,Right Back,23,Arsenal WFC,968,['ba99b29c-3b6a-4fcc-ac25-7a33fbfdc040'],3,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:03.490,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550fc01-8706-40e8-8224-26661b68defa,388,,,"[90.7, 54.6]",3775584,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leah Williamson,18999.0,Right Center Back,24,Arsenal WFC,968,['874b8472-e022-42a3-9c2c-778e35d8a3f5'],17,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:17.507,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9c2bef3-8d6f-4abb-a117-2631c2b02c5f,390,,,"[65.4, 36.1]",3775584,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Katie McCabe,15620.0,Left Back,24,Arsenal WFC,968,['35d1ad59-0177-40db-b419-1fa3acc4e226'],23,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:23.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8473ef3-b89b-4578-ab59-f4d7a1b80856,393,,,"[99.4, 66.9]",3775584,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leonie Maier,10380.0,Right Back,24,Arsenal WFC,968,['67a000dc-5992-4562-85e8-f8adeea1bc0b'],27,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:27.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4cad4be-eb9d-447e-b640-fcf87de9e38b,396,,,"[105.3, 75.9]",3775584,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bethany Mead,15619.0,Right Wing,24,Arsenal WFC,968,['d9b85087-8dc4-46bd-ac45-7b363dfd26d5'],28,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:28.860,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,35890971-ce19-4863-995c-9f3a87591b39,400,,,"[114.8, 40.7]",3775584,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vivianne Miedema,15623.0,Center Forward,24,Arsenal WFC,968,['c42435f0-d7de-460a-bfa4-db7cf2ba6104'],31,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:31.952,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cac9019-8ff9-44c2-84e7-b00f459e631b,404,,,"[9.9, 28.2]",3775584,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Georgia Brougham,15574.0,Right Center Back,25,Birmingham City WFC,969,['a9ff6f19-c647-43b6-9b5a-7ceb5bd60528'],56,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:11:56.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e11d7be7-b27a-4ad1-b010-68a9d3602ab9,407,,,"[40.9, 2.0]",3775584,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rebecca Holloway,31568.0,Left Back,25,Birmingham City WFC,969,['22a28917-28e9-4fa2-b839-60e85217cd7d'],0,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:12:00.414,Ball Receipt*,
