ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.250999,,,,,,,,,,,,,0a65da3c-6cc6-41b1-80e6-d42acd5a158c,16,,,"[28.3, 60.9]",3764240,0,,,,,-2.1232152,,Right Foot,,,"[23.8, 53.6]",,Ground Pass,,8.575546,,,,Megan Finnigan,18254.0,,,,,,,1,From Kick Off,Ingrid Moe Wold,10382.0,Right Back,2,Everton LFC,967,['c47eb0c2-5947-44fa-ba53-32df468cb8e5'],9,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:09.606,Pass,
,,,,,,,,,,,,,,,1.989942,,,,,,,,,,,,,999c04ac-af3e-42a1-857b-aa6bcd6569ea,19,,,"[24.8, 51.7]",3764240,0,,,,,-2.1068792,,Right Foot,,,"[14.7, 34.7]",,Ground Pass,,19.773973,,,,Alexandra MacIver,34360.0,,,,,,,1,From Kick Off,Megan Finnigan,18254.0,Right Center Back,2,Everton LFC,967,['f500bca7-2b3e-416d-95f6-dfcc91804b4d'],12,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:12.464,Pass,
,,,,,,,,,,,,,,,1.241171,,,,,,,,,,,,,dcf20373-8744-4a46-96cd-9333259d8681,21,,,"[14.7, 34.7]",3764240,0,,,,,-1.1391575,,Right Foot,,,"[22.3, 18.2]",,Ground Pass,,18.166178,,,,Rikke Læntver Sevecke,15789.0,,,,,,,1,From Kick Off,Alexandra MacIver,34360.0,Goalkeeper,2,Everton LFC,967,['5db64547-56df-4f31-915f-b98e445c47f9'],14,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:14.454,Pass,
,,,,,,,,,,,,,,,2.034367,,,,,,,,,,,,,3e765ff6-c669-4a8b-98e0-122e5d83d1c5,24,,,"[30.2, 22.1]",3764240,0,,,,,1.4783454,,Left Foot,,,"[33.0, 52.3]",,Ground Pass,,30.329523,,,,Megan Finnigan,18254.0,,,,,,,1,From Kick Off,Rikke Læntver Sevecke,15789.0,Left Center Back,2,Everton LFC,967,['fad5e369-cf57-4c24-872c-90e86a8a6d68'],17,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:17.395,Pass,
,,,,,,,,,,,,,,,1.252939,,,,,,,,,,,,,9933bbc2-49ff-4e61-9df0-d759a0da3ec6,27,,,"[49.1, 56.7]",3764240,0,,,,,0.82827616,,Right Foot,,,"[63.6, 72.5]",,Ground Pass,,21.445045,,Incomplete,,Ingrid Moe Wold,10382.0,,,,,,,1,From Kick Off,Megan Finnigan,18254.0,Right Center Back,2,Everton LFC,967,"['d1f0deaa-879e-4ec5-b398-012f4630ca45', 'f4a7d4ba-ad83-490f-902f-27242027c0d7']",22,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:22.339,Pass,
,,,,,,,,,,,,,,,1.103554,,,,,,,,,,,,,d65f527e-9114-41aa-a4b7-42b22ed3f895,30,,,"[63.9, 80.0]",3764240,0,,,,,-0.42533883,,,,,"[75.6, 74.7]",,High Pass,,12.844454,,Incomplete,,Simone Magill,15559.0,,,,,,Throw-in,1,From Throw In,Ingrid Moe Wold,10382.0,Right Back,3,Everton LFC,967,"['5f19a06a-6a55-4a4e-b4da-6f4dc32dca75', 'c3a81e21-b9d1-43c2-833d-61d3cc7a57c2']",33,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:33.451,Pass,
,,,,,,,,,,,,,,,0.278256,,,,,,,,,,,,,aa356381-e950-4eb8-b873-22ba25558b7a,34,,,"[47.3, 8.9]",3764240,0,,,,,0.57790196,,Left Foot,,,"[49.6, 10.4]",,Low Pass,,2.745906,,Incomplete,,,,,,,,,,1,From Throw In,Chloe Logarzo,25547.0,Left Midfield,3,Everton LFC,967,['c3c75257-9e0e-4bec-b602-11b54b743731'],35,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:35.241,Pass,
,,,,,,,,,,,,,,,0.952635,,,,,,,,,,,,,e75574b8-9090-48f3-b273-d4632321f8bf,42,,,"[84.8, 80.0]",3764240,0,,,,,-1.235472,,,,,"[89.4, 66.8]",,Low Pass,,13.978555,,,,Ingrid Moe Wold,10382.0,,,,,,Throw-in,1,From Throw In,Lucy Hope,16386.0,Right Defensive Midfield,4,Everton LFC,967,['892f2c9a-eff2-4327-8ff0-95374d338ecb'],43,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:43.205,Pass,
,,,,,,,,,,,,,,,0.691901,,,,,,,,,,,,,7ef02d7d-d482-4892-8cc4-1bae034d5589,45,,,"[90.4, 68.2]",3764240,0,,,,,0.79339796,,Right Foot,,,"[96.6, 74.5]",,Ground Pass,,8.839118,,,,Hayley Emma Raso,6818.0,,,,,,,1,From Throw In,Ingrid Moe Wold,10382.0,Right Back,4,Everton LFC,967,['40dc418a-ce9b-49c1-ad7d-166399f427c2'],45,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:45.071,Pass,
,,,,,,,,,,,,,,,0.632116,,,,,,,,,,,,,b3ab3ca0-065d-4936-a250-11115b62edfd,47,,,"[96.6, 74.5]",3764240,0,,,,,-1.252848,,Left Foot,,,"[99.2, 66.6]",,Low Pass,,8.316851,,,,Simone Magill,15559.0,,,,,,,1,From Throw In,Hayley Emma Raso,6818.0,Right Wing,4,Everton LFC,967,['020d0e6f-2597-4ca0-a48b-f23898e56d38'],45,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:45.763,Pass,
,,,,,,,,,,,,,,,1.488187,,,,,,,,,,,,,bd41c12f-1203-4961-b573-b508624d1e2f,50,,,"[99.2, 66.6]",3764240,0,,,,,-1.7051178,,Other,,,"[98.2, 59.2]",,Low Pass,,7.467262,,,,Hayley Emma Raso,6818.0,,,,,,,1,From Throw In,Simone Magill,15559.0,Center Forward,4,Everton LFC,967,['75a9d760-0250-4e7a-891a-317b8a2a9c0a'],46,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:46.442,Pass,
,,,,,,,,,,,,,,,1.566682,,,,,,,,,,,,,76b7075a-13f4-496c-a156-89be85212a82,53,,,"[21.5, 19.1]",3764240,0,,,,,1.5232133,,Left Foot,,,"[22.1, 31.7]",,Ground Pass,,12.614278,,,,Jasmine Matthews,15618.0,,,,,,Recovery,1,From Throw In,Gemma Evans,16381.0,Left Center Back,4,Everton LFC,967,['f1191780-cc17-43ce-8df8-32d9f9c32d55'],47,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:47.866,Pass,
,,,,,,,,,,,,,,,2.001163,,,,,,,,,,,,,4a6f0ccb-045f-4e5e-94ff-41d130423dab,57,,,"[22.5, 31.7]",3764240,0,,,,,0.06618561,,Right Foot,,,"[57.2, 34.0]",,High Pass,,34.776142,,Incomplete,,,,,,,,,,1,From Throw In,Jasmine Matthews,15618.0,Right Center Back,4,Everton LFC,967,['edf4ee8d-6193-486d-b3c4-4bb978bc4a51'],49,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:49.433,Pass,
,,,,,,,,,,,,,,,1.015109,,,,,,,,,,,,,d0954f4e-d01a-4486-bbdf-9b2fa30699f3,60,,,"[64.0, 30.0]",3764240,0,,,,,-0.3257188,,Left Foot,,,"[79.1, 24.9]",,Ground Pass,,15.9380045,,,,Isobel Mary Christiansen,4645.0,,,,,,,1,From Throw In,Rikke Læntver Sevecke,15789.0,Left Center Back,4,Everton LFC,967,['792f2fd9-42aa-478b-aff4-277afb815929'],55,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:55.134,Pass,
,,,,,,,,,,,,,,,0.848137,,,,,,,,,,,,,2c87cb00-8ed8-43e9-b4c6-106bf61247de,63,,,"[80.1, 28.6]",3764240,0,,,,,0.3831766,,Right Foot,,,"[93.0, 33.8]",,Low Pass,,13.90863,,Incomplete,,Hayley Emma Raso,6818.0,,,,,,,1,From Throw In,Isobel Mary Christiansen,4645.0,Center Attacking Midfield,4,Everton LFC,967,"['44fffb18-8142-4d74-bc4a-14001c025098', '4a198280-95c5-4f44-9009-0bd08cd83ac2']",57,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:57.676,Pass,
,,,,,,,,,,,,,,,1.021223,,,,,,,,,,,,,05bc092c-f4aa-42e8-a31c-898d57c2718c,68,,,"[100.6, 37.8]",3764240,0,,,,,-1.4567106,,Right Foot,,,"[101.7, 28.2]",,Ground Pass,,9.662815,True,Incomplete,,Nicoline Sørensen,10274.0,,,,,,Recovery,1,From Throw In,Hayley Emma Raso,6818.0,Right Wing,4,Everton LFC,967,"['32c96686-c918-4819-a4d4-62e213ea1c55', '7d1c2cc0-f04e-43f3-bbed-c52bbf874eb6', 'd8b6d3d2-e29d-4ea4-bdf7-dd79111a3c5e', 'df047d98-b2f1-4af8-b531-123b6775bc30']",59,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:59.660,Pass,True
,,,,,,,,,,,,,,,2.024457,,,,,,,,,,,,,046ef334-4c75-48b7-b1ed-eb363f03d9a0,73,,,"[21.6, 60.8]",3764240,1,,,,,0.2117315,,Right Foot,,,"[64.4, 70.0]",,High Pass,,43.77762,,Incomplete,,,,,,,,,,1,From Throw In,Faye Bryson,15578.0,Right Back,4,Everton LFC,967,['a0c9578c-91d9-4bd2-9478-c6892788fea4'],3,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:03.516,Pass,
,,,,,,,,,,,,,,,0.879688,,,,,,,,,,,,,8a0ac991-5216-45f3-9056-794ca65e69fe,76,,,"[54.9, 5.6]",3764240,1,,,,,1.5580581,,Left Foot,,,"[55.1, 21.3]",,Low Pass,,15.701274,,,,Maéva Clemaron,31713.0,,,,,,,1,From Throw In,Rikke Læntver Sevecke,15789.0,Left Center Back,4,Everton LFC,967,['745de58d-a9ea-4cef-9dbe-be50d958c1f6'],7,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:07.604,Pass,
,,,,,,,,,,,,,,,1.18006,,,,,,,,,,,,,3ca1d55d-7556-4914-bf4e-926a20f5f051,80,,,"[55.6, 17.2]",3764240,1,,,,,-1.8673421,,Right Foot,,,"[52.3, 6.4]",,Low Pass,,11.292918,,,,Rikke Læntver Sevecke,15789.0,,,,,,,1,From Throw In,Maéva Clemaron,31713.0,Left Defensive Midfield,4,Everton LFC,967,"['49632306-13b8-4a9d-bd20-188c5e63a314', '4a329360-720a-47dc-933d-65e39dd1f119']",9,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:09.229,Pass,True
,,,,,,,,,,,,,,,1.934093,,,,,,,,,,,,,182ecf68-f725-416a-8549-077006f0aedc,83,,,"[49.2, 10.3]",3764240,1,,,,,2.5213432,,Left Foot,,,"[27.5, 25.8]",,Ground Pass,,26.667208,,,,Alexandra MacIver,34360.0,,,,,,,1,From Throw In,Rikke Læntver Sevecke,15789.0,Left Center Back,4,Everton LFC,967,['d5915a3b-0562-4f00-b926-31aeae9d19aa'],12,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:12.289,Pass,
,,,,,,,,,,,,,,,1.948556,,,,,,,,,,,,,d8c43fdb-cd67-4bf7-b01c-d14395350703,86,,,"[28.3, 28.7]",3764240,1,,,,,1.141034,,Right Foot,,,"[39.3, 52.7]",,Ground Pass,,26.400757,,,,Megan Finnigan,18254.0,,,,,,,1,From Throw In,Alexandra MacIver,34360.0,Goalkeeper,4,Everton LFC,967,['35aaf50d-1830-4eb4-a91b-96660f86ed08'],15,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:15.711,Pass,
,,,,,,,,,,,,,,,5.246946,,,,,,,,,,,,,73df0df2-71ba-4722-b8f1-fbe3caae175d,89,,,"[56.0, 62.9]",3764240,1,,,,,-0.022396255,,Right Foot,,,"[118.5, 61.5]",,High Pass,,62.51568,,,,Hayley Emma Raso,6818.0,,,,Through Ball,True,,1,From Throw In,Megan Finnigan,18254.0,Right Center Back,4,Everton LFC,967,['66bb1201-aba6-4398-b8f8-804d4328212d'],20,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:20.841,Pass,
,,,,,,,,,,,,,,,1.578725,,,,,,,,,,,,,974e46f8-593a-4510-8034-b8ea9084b1f2,92,,,"[118.5, 61.5]",3764240,1,,,,,-1.6960629,80a075cb-e3df-4c30-b9b7-d68d7ba6d093,Right Foot,True,,"[115.1, 34.5]",,High Pass,,27.213232,,,,Nicoline Sørensen,10274.0,True,,,,,,1,From Throw In,Hayley Emma Raso,6818.0,Right Wing,4,Everton LFC,967,['53323e17-50b7-4a11-8090-1198af73daf3'],26,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:26.095,Pass,
,,,,,,,,,,,,,,,1.93423,,,,,,,,,,,,,40b99d9b-646f-42e9-a9dc-327002f96df5,96,,,"[6.0, 36.0]",3764240,1,,,,,0.7095207,,Right Foot,,,"[42.8, 67.6]",,High Pass,,48.50567,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,5,Bristol City WFC,973,['4dc8c5f9-ecc7-4b73-b49c-6fd00109bbe6'],46,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:46.687,Pass,
,,,,,,,,,,,,,,,3.469068,,,,,,,,,,,,,4dc8c5f9-ecc7-4b73-b49c-6fd00109bbe6,97,,,"[77.3, 12.5]",3764240,1,,,,,0.70199084,,Right Foot,,,"[111.0, 41.0]",,High Pass,,44.135475,,Incomplete,,Simone Magill,15559.0,,,,,,Recovery,1,From Goal Kick,Danielle Turner,15571.0,Left Back,5,Bristol City WFC,973,"['40b99d9b-646f-42e9-a9dc-327002f96df5', '417c3988-644a-49e7-af09-c30b92c7be04', 'a833d3a3-0de4-456e-baeb-3f244c77b1a0']",48,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:48.621,Pass,
,,,,,,,,,,,,,,,1.323147,,,,,,,,,,,,,c98b789c-8c4f-4acd-be61-76a12a1405c0,101,,,"[14.7, 43.5]",3764240,1,,,,,1.455242,,Keeper Arm,,,"[16.0, 54.7]",,Ground Pass,,11.275194,,,,Jasmine Matthews,15618.0,,,,,,,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,5,Bristol City WFC,973,['5e1ef08d-508e-4d49-be58-b6dd32f0609a'],55,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:55.790,Pass,
,,,,,,,,,,,,,,,2.785134,,,,,,,,,,,,,df783ae9-e123-416e-89ac-8c1f4d658674,104,,,"[25.3, 51.1]",3764240,2,,,,,-0.7789674,,Left Foot,,,"[56.6, 20.2]",,Ground Pass,,43.982952,,,,Chloe Logarzo,25547.0,,,,,,,1,From Goal Kick,Jasmine Matthews,15618.0,Right Center Back,5,Bristol City WFC,973,['52b13602-dacd-49f6-99c0-b908635c1571'],1,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:01.363,Pass,
,,,,,,,,,,,,,,,1.101593,,,,,,,,,,,,,0a77b4c0-20e3-4cde-84a3-acd6a78efde3,106,,,"[56.6, 20.2]",3764240,2,,,,,-1.9756881,,Right Foot,,,"[50.0, 4.8]",,Ground Pass,,16.754702,,,,Jemma Elizabeth Purfield,24239.0,,,,,,,1,From Goal Kick,Chloe Logarzo,25547.0,Left Midfield,5,Bristol City WFC,973,['21be6d67-a785-4ae1-bb7d-76dec04bfe16'],4,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:04.148,Pass,
,,,,,,,,,,,,,,,1.000423,,,,,,,,,,,,,9463b57e-6832-4051-8fae-3bc271f7b347,110,,,"[56.6, 2.5]",3764240,2,,,,,0.9403949,,Left Foot,,,"[59.3, 6.2]",,Ground Pass,,4.580393,,,,Carla Humphrey,16384.0,,,,,,,1,From Goal Kick,Jemma Elizabeth Purfield,24239.0,Left Back,5,Bristol City WFC,973,"['1576eebb-0e9b-4624-8da0-c6aeb1a2df53', '6f6b78ea-3d87-4156-898f-4f69daf300c5']",8,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:08.218,Pass,True
,,,,,,,,,,,,,,,0.570544,,,,,,,,,,,,,309b05f1-e26f-4a90-8148-7e750d49747f,117,,,"[59.7, 11.4]",3764240,2,,,,,-1.9416876,,Right Foot,,,"[56.9, 4.2]",,Ground Pass,,7.725283,,,,Jemma Elizabeth Purfield,24239.0,,,,,,Free Kick,1,From Free Kick,Ella Jade Mastrantonio,46737.0,Left Center Midfield,6,Bristol City WFC,973,['763e045a-c535-4cce-93c9-1a2a6ce5d075'],23,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:23.401,Pass,
,,,,,,,,,,,,,,,2.832992,,,,,,,,,,,,,5476f3aa-ed7d-4300-8072-939b7f779c57,119,,,"[56.9, 4.2]",3764240,2,,,,,2.1543694,,Left Foot,,,"[43.1, 25.1]",,Ground Pass,,25.04496,,,,Gemma Evans,16381.0,,,,,,,1,From Free Kick,Jemma Elizabeth Purfield,24239.0,Left Back,6,Bristol City WFC,973,['5c0dfcd8-6c74-4e67-bd4e-3167b22c7a66'],23,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:23.972,Pass,
,,,,,,,,,,,,,,,1.51676,,,,,,,,,,,,,ab7a1625-3dc5-4c3d-924d-006aa34e39bf,121,,,"[43.1, 25.1]",3764240,2,,,,,1.47804,,Left Foot,,,"[45.5, 50.9]",,Ground Pass,,25.911388,,,,Jasmine Matthews,15618.0,,,,,,,1,From Free Kick,Gemma Evans,16381.0,Left Center Back,6,Bristol City WFC,973,['11ff1013-d45f-4a94-89e2-ce64a681de90'],26,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:26.805,Pass,
,,,,,,,,,,,,,,,1.637785,,,,,,,,,,,,,83653273-284e-4b10-87ea-ba1e5b94a26f,124,,,"[49.6, 53.8]",3764240,2,,,,,1.2054766,,Left Foot,,,"[57.9, 75.5]",,Ground Pass,,23.233166,,,,Faye Bryson,15578.0,,,,,,,1,From Free Kick,Jasmine Matthews,15618.0,Right Center Back,6,Bristol City WFC,973,['5f49e385-db9c-4f5b-8315-b524d5c18bfd'],29,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:29.225,Pass,
