ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.343115,,,,,,,,,,,33dff4dd-a88f-4df6-a302-f12b0be06111,18,,"[34.5, 10.5]",3775598,0,,,0.08361959,,Left Foot,,,"[69.1, 13.4]",Low Pass,,34.721317,,Emma Harries,46635.0,,,,,,1,From Kick Off,Emma Mukandi,18998.0,Left Center Back,2,Reading WFC,974,['eb68e7f5-37b1-4d8a-9528-d9569cf6cd36'],14,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:14.632,Pass,
,,,,,,,,,,,,,,,,1.235133,,,,,,,,,,,bac6e55d-bd70-46c2-a570-2ba6941bf1c1,26,,"[7.8, 65.6]",3775598,0,,,-0.3186546,,Right Foot,,,"[36.9, 56.0]",Low Pass,,30.642618,Incomplete,Ria Percival,18145.0,,,,,,1,From Kick Off,Shelina Laura Zadorsky,5074.0,Left Center Back,2,Reading WFC,974,"['48c912c6-7f72-4aa2-816b-40de36246903', '7aa96d37-1617-4663-bf78-d55d55d35506']",27,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:27.492,Pass,
,,,,,,,,,,,,,,,,1.487743,,,,,,,,,,,662247ac-bc88-42f2-93bc-75fa8b83702e,31,,"[114.1, 7.5]",3775598,0,,,1.6275177,,Left Foot,True,,"[112.3, 39.2]",High Pass,,31.751062,Incomplete,Jessica Fishlock,5016.0,,,,,,1,From Kick Off,Amalie Vevle Eikeland,26570.0,Right Center Forward,2,Reading WFC,974,"['3642ec9f-e2db-4ee8-8e7c-9e4eecedf874', '4cd723ec-d849-48af-b984-a4d57a15c51a']",33,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:33.873,Pass,
,,,,,,,,,,,,,,,,2.644889,,,,,,,,,,,0c49fbe1-2199-4e8a-b48a-395fa460e1db,37,,"[100.0, 80.0]",3775598,1,,,-1.1541524,,,,,"[110.4, 56.5]",High Pass,,25.698444,,Emma Harries,46635.0,,,,,Throw-in,1,From Throw In,Natasha Harding,15725.0,Right Wing Back,3,Reading WFC,974,['2f323b4f-fcc9-45d9-8ab2-d77a258f1975'],4,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:04.222,Pass,
,,,,,,,,,,,,,,,,0.277924,,,,,,,,,,,fb540233-7465-4242-be07-6350dba03b53,41,,"[118.7, 55.2]",3775598,1,,,-1.8588518,,Right Foot,,,"[117.9, 52.5]",Ground Pass,,2.8160255,Incomplete,,,,,,,,1,From Throw In,Emma Harries,46635.0,Left Center Forward,3,Reading WFC,974,['99c8c6b5-29f7-4bed-91d2-4f0d32eebeff'],10,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:10.222,Pass,
,,,,,,,,,,,,,,,,2.009876,,,,,,,,,,,d5b9e4fa-e3b9-45ea-82a4-94838fe0acd2,48,,"[15.3, 22.5]",3775598,1,,,0.11917369,,Left Foot,,,"[46.2, 26.2]",Low Pass,,31.120733,Incomplete,,,,,,,,1,Regular Play,Josie Green,4865.0,Right Defensive Midfield,4,Tottenham Hotspur Women,749,['1cdf0a15-f929-4eb8-92f8-697457e6e343'],15,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:15.124,Pass,
,,,,,,,,,,,,,,,,1.194825,,,,,,,,,,,1cdf0a15-f929-4eb8-92f8-697457e6e343,49,,"[73.9, 53.9]",3775598,1,,,-0.06007799,,Left Foot,,,"[87.2, 53.1]",Ground Pass,,13.3240385,Incomplete,Jessica Fishlock,5016.0,,,,,Recovery,1,Regular Play,Molly Bartrip,21021.0,Center Back,4,Tottenham Hotspur Women,749,"['d5b9e4fa-e3b9-45ea-82a4-94838fe0acd2', 'd605e597-82d6-4f96-8f26-dbbbc42cc7d9', 'fd17fa82-b680-4922-bf94-4a6f5101dde5']",17,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:17.134,Pass,
,,,,,,,,,,,,,,,,6.072428,,,,,,,,,,,eab39ba4-8a97-449a-9b85-ad46d273c0e7,57,,"[46.2, 32.1]",3775598,1,,,-0.27094686,,Left Foot,,,"[120.0, 11.6]",High Pass,,76.59432,Out,Angela Addison,31550.0,,,,,Free Kick,1,From Free Kick,Shelina Laura Zadorsky,5074.0,Left Center Back,5,Tottenham Hotspur Women,749,['73366ebf-2b68-41ce-9446-946c555cb2f8'],41,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:41.755,Pass,
,,,,,,,,,,,,,,,,1.100275,,,,,,,,,,,d4d8e8ab-3374-4ee1-9313-f425866535df,59,,"[6.0, 44.0]",3775598,2,,,1.5707964,,Left Foot,,,"[6.0, 54.7]",Ground Pass,,10.7,,Molly Bartrip,21021.0,,,,,Goal Kick,1,From Goal Kick,Grace Moloney,15719.0,Goalkeeper,6,Reading WFC,974,['6bf1298e-28c2-49fd-8e57-7352c6938448'],16,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:16.045,Pass,
,,,,,,,,,,,,,,,,1.615856,,,,,,,,,,,baf3b4b8-9065-46fe-92b9-80bea0819207,63,,"[7.6, 56.3]",3775598,2,,,1.2472504,,Right Foot,,,"[13.2, 73.0]",Ground Pass,,17.613914,,Kristine Leine,31628.0,,,,,,1,From Goal Kick,Molly Bartrip,21021.0,Center Back,6,Reading WFC,974,"['4e91d255-fce6-4d82-856a-44dbe37c29f0', 'eb7ae867-336d-4537-ab4d-fb391fde4dce']",18,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:18.142,Pass,True
,,,,,,,,,,,,,,,,1.191047,,,,,,,,,,,9008ea7c-eb23-4182-b52b-a21842789870,66,,"[19.6, 74.6]",3775598,2,,,0.21387282,,Right Foot,,,"[41.7, 79.4]",Ground Pass,,22.615261,Out,,,,,,,,1,From Goal Kick,Kristine Leine,31628.0,Right Center Back,6,Reading WFC,974,,20,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:20.897,Pass,
,,,,,,,,,,,,,,,,1.485279,,,,,,,,,,,2b103897-ec97-4cce-adba-552e17e4e500,67,,"[79.7, 0.1]",3775598,2,,,2.0450819,,,,,"[70.1, 18.8]",Low Pass,,21.020227,,Alanna Stephanie Kennedy,5078.0,,,,,Throw-in,1,From Throw In,Siri Worm,15572.0,Left Back,7,Tottenham Hotspur Women,749,['3f16f722-625e-4c03-bf8a-b4b0d35a0658'],34,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:34.149,Pass,
,,,,,,,,,,,,,,,,1.102335,,,,,,,,,,,a973336c-af16-4177-8e41-886d99f522e3,70,,"[69.9, 18.5]",3775598,2,,,-2.4907925,,Head,,,"[59.0, 10.2]",Low Pass,,13.700365,,Shelina Laura Zadorsky,5074.0,,,,,,1,From Throw In,Alanna Stephanie Kennedy,5078.0,Left Defensive Midfield,7,Tottenham Hotspur Women,749,['f7c51a5b-caae-48c8-9731-3a40da8a84fb'],35,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:35.634,Pass,
,,,,,,,,,,,,,,,,2.357711,,,,,,,,,,,e48faef1-c450-4dd6-bc5d-c08d9461aa29,73,,"[59.0, 10.2]",3775598,2,,,1.4473062,,Right Foot,,,"[64.3, 52.9]",High Pass,,43.027664,,Esther Morgan,53440.0,,True,,,,1,From Throw In,Shelina Laura Zadorsky,5074.0,Left Center Back,7,Tottenham Hotspur Women,749,['126771ab-7b94-496b-afa3-002719f8c0af'],37,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:37.954,Pass,
,,,,,,,,,,,,,,,,1.078723,,,,,,,,,,,1a32a9b2-f558-489b-b600-78ff0b6479bb,77,,"[73.1, 65.1]",3775598,2,,,0.8791397,,Right Foot,,,"[83.7, 77.9]",Ground Pass,,16.619267,,Gemma Suzanne Davison,15721.0,,,,,,1,From Throw In,Esther Morgan,53440.0,Right Back,7,Tottenham Hotspur Women,749,"['bfc33162-26e2-4006-a4f0-13efd4e3099a', 'f6e33cfe-fa27-4abe-b389-e673d7d83a69']",43,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:43.445,Pass,True
,,,,,,,,,,,,,,,,0.948286,,,,,,,,,,,9982b6ac-c9ad-4cd3-911e-e8e6b7de0aeb,80,,"[89.3, 67.2]",3775598,2,,,-1.6991196,0c8ccc02-3f2a-435f-ad47-812a48d89f7e,Right Foot,,,"[86.9, 48.6]",Ground Pass,,18.7542,,Alanna Stephanie Kennedy,5078.0,True,,,,,1,From Throw In,Gemma Suzanne Davison,15721.0,Right Wing,7,Tottenham Hotspur Women,749,['e1e8797e-04f5-455f-a536-033a6c54e1ed'],47,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:47.557,Pass,
,,,,,,,,,,,,,,,,2.038805,,,,,,,,,,,66c052ec-fe50-40b3-a47e-6dc1eccded1b,89,,"[15.4, 42.7]",3775598,2,,,-1.3666492,,Keeper Arm,,,"[20.7, 17.1]",Low Pass,,26.142878,,Emma Mukandi,18998.0,,,,,,1,From Keeper,Grace Moloney,15719.0,Goalkeeper,9,Reading WFC,974,['5c039b41-d02d-4339-a32d-67fb636f9c4c'],58,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:58.526,Pass,
,,,,,,,,,,,,,,,,1.759202,,,,,,,,,,,51908f1d-1e3e-4abf-a40a-33ddc1df7546,93,,"[23.9, 16.3]",3775598,3,,,0.1687274,,Left Foot,,,"[55.6, 21.7]",Low Pass,,32.156647,,Amalie Vevle Eikeland,26570.0,,,,,,1,Regular Play,Emma Mukandi,18998.0,Left Center Back,10,Reading WFC,974,"['c175a19a-587f-4f72-8e7b-c1443dc37a8b', 'e83453ce-2c89-41b4-a1e8-a9ab1002d2a8']",1,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:01.846,Pass,True
,,,,,,,,,,,,,,,,0.948862,,,,,,,,,,,2f052d95-5acb-477b-b0fc-b10b716d8bcd,97,,"[52.6, 21.7]",3775598,3,,,2.670952,,Right Foot,,,"[41.2, 27.5]",Ground Pass,,12.790622,,Angharad James,15577.0,,,,,,1,Regular Play,Amalie Vevle Eikeland,26570.0,Right Center Forward,11,Reading WFC,974,['4c28d7ed-35a0-4d25-9b67-10ef81421217'],5,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:05.243,Pass,
,,,,,,,,,,,,,,,,1.734069,,,,,,,,,,,5fedbd1f-4591-46f2-811a-bffeee32d345,105,,"[46.5, 45.4]",3775598,3,,,1.2815254,,Right Foot,,,"[54.0, 70.6]",Ground Pass,,26.292395,,Kristine Leine,31628.0,,,,,Free Kick,1,From Free Kick,Molly Bartrip,21021.0,Center Back,12,Reading WFC,974,['eb4de443-4ad2-45ce-b38d-0e565cf02bcf'],29,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:29.220,Pass,
,,,,,,,,,,,,,,,,3.022386,,,,,,,,,,,f5716e58-d475-4694-8c45-faa6ddccf8e5,109,,"[64.6, 72.2]",3775598,3,,,0.040586837,,Right Foot,,,"[104.0, 73.8]",Ground Pass,,39.432472,,Natasha Harding,15725.0,,,,,,1,From Free Kick,Kristine Leine,31628.0,Right Center Back,12,Reading WFC,974,"['c18b47da-2a6b-4b06-a807-040b783c7b78', 'c40366b0-57b6-43ca-8f15-64a17c29782b']",32,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:32.709,Pass,True
,,,,,,,,,,,,,,,,1.436179,,,,,,,,,,,4d3582e4-e764-4d20-bd22-16db2f4cd234,112,,"[104.0, 73.8]",3775598,3,,,-1.3469971,,Right Foot,True,,"[110.1, 47.0]",High Pass,,27.48545,Pass Offside,Amalie Vevle Eikeland,26570.0,,,,,,1,From Free Kick,Natasha Harding,15725.0,Right Wing Back,12,Reading WFC,974,['054a0487-86cf-4443-bb2d-2da6f81b2008'],36,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:36.596,Pass,
,,,,,,,,,,,,,,,,2.463288,,,,,,,,,,,1bbb5e7e-34d4-434f-b685-7a22f1029b44,114,,"[10.2, 33.4]",3775598,4,,,-0.3700136,,Left Foot,,,"[59.7, 14.2]",High Pass,,53.09322,Incomplete,Angela Addison,31550.0,,,,,Free Kick,1,From Free Kick,Aurora Watten Mikalsen,36800.0,Goalkeeper,13,Tottenham Hotspur Women,749,"['c8a8331c-cad2-486a-961b-6db0b0f47b9b', 'df39156f-2baa-44b1-bda1-256ff2f78938']",1,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:04:01.919,Pass,
,,,,,,,,,,,,,,,,0.696597,,,,,,,,,,,c8a8331c-cad2-486a-961b-6db0b0f47b9b,116,,"[60.4, 65.9]",3775598,4,,,0.611497,,Head,,,"[69.1, 72.0]",Low Pass,,10.625442,,Natasha Harding,15725.0,,,,,Recovery,1,Regular Play,Kristine Leine,31628.0,Right Center Back,14,Reading WFC,974,"['1bbb5e7e-34d4-434f-b685-7a22f1029b44', '7b3d8a7d-0b6f-44a0-b8ad-a230770d8dfb']",4,,,,,,,,,,,,,,,,,Reading WFC,974,00:04:04.383,Pass,
,,,,,,,,,,,,,,,,1.542724,,,,,,,,,,,05b2d102-24a4-4a59-b399-dcb1d1eff41b,119,,"[71.3, 69.6]",3775598,4,,,-0.7408417,,Right Foot,,,"[79.5, 62.1]",Ground Pass,,11.112605,,Jessica Fishlock,5016.0,,,,,,1,Regular Play,Natasha Harding,15725.0,Right Wing Back,14,Reading WFC,974,['e5015f85-fff0-4b50-bd45-d9da26ec3739'],6,,,,,,,,,,,,,,,,,Reading WFC,974,00:04:06.353,Pass,
,,,,,,,,,,,,,,,,2.677552,,,,,,,,,,,b87bd41f-40a0-4b8c-9c12-56b4374ddc41,125,,"[84.0, 62.9]",3775598,4,,,-0.8058035,,Right Foot,,,"[120.0, 25.4]",High Pass,,51.98317,Out,,,,,,,Free Kick,1,From Free Kick,Angharad James,15577.0,Center Defensive Midfield,15,Reading WFC,974,,52,,,,,,,,,,,,,,,,,Reading WFC,974,00:04:52.376,Pass,
,,,,,,,,,,,,,,,,1.827782,,,,,,,,,,,63372767-e2c2-4bcd-b6f5-98d2817e8b5e,126,,"[7.0, 44.1]",3775598,5,,,1.4308716,,Left Foot,,,"[10.0, 65.4]",Ground Pass,,21.510231,,Abbie McManus,4648.0,,,,,Goal Kick,1,From Goal Kick,Aurora Watten Mikalsen,36800.0,Goalkeeper,16,Tottenham Hotspur Women,749,['e0971441-46c6-4eee-9e4e-0dd992936de7'],16,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:05:16.280,Pass,
,,,,,,,,,,,,,,,,1.925141,,,,,,,,,,,288ec857-9e10-458d-b4a1-39d08e3c8fc2,130,,"[11.6, 69.6]",3775598,5,,,-0.03323584,,Right Foot,,,"[50.7, 68.3]",High Pass,,39.121605,Incomplete,Gemma Suzanne Davison,15721.0,,,,,,1,From Goal Kick,Abbie McManus,4648.0,Right Center Back,16,Tottenham Hotspur Women,749,"['80519983-c47f-4e97-8652-c2ccd131a535', 'abd39c6e-00be-444d-b777-58798831a231', 'eeea7676-c78d-45e8-96ea-c4623cb9f1c6']",19,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:05:19.513,Pass,True
,,,,,,,,,,,,,,,,1.074542,,,,,,,,,,,4e0713a2-3834-421a-ae85-eff67298d9e0,135,,"[47.8, 64.8]",3775598,5,,,-0.350605,,Right Foot,,,"[65.3, 58.4]",Ground Pass,,18.633572,,Rosella Ayane,21048.0,,,,,,1,From Goal Kick,Gemma Suzanne Davison,15721.0,Right Wing,16,Tottenham Hotspur Women,749,['a4ebd557-574d-42f7-b8ce-78eec51aaeae'],22,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:05:22.885,Pass,
,,,,,,,,,,,,,,,,0.795113,,,,,,,,,,,ead94e65-58d7-4bc7-addf-bf7879861650,139,,"[65.3, 57.9]",3775598,5,,,-2.9955804,,Left Foot,,,"[61.9, 57.4]",Ground Pass,,3.436568,,Ria Percival,18145.0,,,,,,1,From Goal Kick,Rosella Ayane,21048.0,Center Forward,16,Tottenham Hotspur Women,749,"['3aec912b-bc29-4f66-927b-3f4b596de08e', '550b8a3c-ba04-4b40-8097-b24dd8803373']",24,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:05:24.039,Pass,True
,,,,,,,,,,,,,,,,1.101477,,,,,,,,,,,a8137819-6ebc-4d8c-ac95-bd7baf4936df,142,,"[69.1, 52.9]",3775598,5,,,-1.0205945,,Left Foot,,,"[85.6, 26.0]",Low Pass,,31.55725,,Angela Addison,31550.0,,,,,,1,From Goal Kick,Ria Percival,18145.0,Center Attacking Midfield,16,Tottenham Hotspur Women,749,['d74cb3e6-cd28-4394-8a39-8358a7903aaa'],26,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:05:26.311,Pass,
,,,,,,,,,,,,,,,,1.999998,,,,,,,,,,,6cafb456-3eb9-458c-a570-20227e70b97e,159,,"[21.2, 28.3]",3775598,5,,,-1.1256651,,Right Foot,,,"[31.6, 6.5]",Ground Pass,,24.153675,,Emma Mukandi,18998.0,,,,,Free Kick,1,From Free Kick,Grace Moloney,15719.0,Goalkeeper,18,Reading WFC,974,['10801045-6eac-4b92-adb4-e65d5d163599'],55,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:55.413,Pass,
,,,,,,,,,,,,,,,,1.519883,,,,,,,,,,,cf307cdb-7f1e-4e02-9806-5542950a01cb,163,,"[41.4, 5.9]",3775598,5,,,-0.06307412,,Left Foot,,,"[69.9, 4.1]",Ground Pass,,28.556786,,Lily Woodham,15704.0,,,,,,1,From Free Kick,Emma Mukandi,18998.0,Left Center Back,18,Reading WFC,974,"['23828600-b4f0-4102-badf-dd5bb629d3f6', 'cda427e6-4deb-4159-a37a-99c563431783']",59,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:59.890,Pass,True
,,,,,,,,,,,,,,,,1.109483,,,,,,,,,,,9be6bf13-2385-4c78-9f64-48f01bfb0941,166,,"[74.7, 11.5]",3775598,6,,,1.0228419,,Left Foot,,,"[83.0, 25.1]",Ground Pass,,15.932671,,Fara Williams,10251.0,,,,,,1,From Free Kick,Lily Woodham,15704.0,Left Wing Back,18,Reading WFC,974,['cf6f1ac9-e7c8-4bd7-b266-c64ebc28ce69'],2,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:02.454,Pass,
