ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.113518,,,,,,,,,,,,,,,234fc629-97b4-4a20-8d0b-b26b7b6b99a1,19,,,"[29.8, 76.5]",3775576,0,,,,,0.095938876,,Right Foot,,,,"[53.7, 78.8]",,High Pass,,24.010414,Incomplete,,Erin Cuthbert,4660.0,,,,,,1,From Kick Off,Jessica Carter,19422.0,Right Back,2,Manchester City WFC,746,"['46c9164f-b8bc-4e2c-aeee-c56ad669cd8e', '6fa14ddc-7e74-4e1c-9f5b-09b94dab9e07']",14,,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:14.384,Pass,
,,,,,,,,,,,,,,,,1.366545,,,,,,,,,,,,,,,46c9164f-b8bc-4e2c-aeee-c56ad669cd8e,21,,,"[66.4, 1.3]",3775576,0,,,,,0.031239834,,Left Foot,,,,"[79.2, 1.7]",,Low Pass,,12.806249,,,Caroline Weir,10188.0,,,,,Recovery,1,From Kick Off,Alex Greenwood,10252.0,Left Center Back,2,Manchester City WFC,746,"['234fc629-97b4-4a20-8d0b-b26b7b6b99a1', 'db74e214-c3fa-4368-a207-fe9e082e26fa']",17,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:17.498,Pass,
,,,,,,,,,,,,,,,,0.455003,,,,,,,,,,,,,,,78b9b324-7e2a-4b50-b930-3dc11abaa414,26,,,"[93.4, 3.0]",3775576,0,,,,,0.44117948,,Left Foot,,,,"[100.6, 6.4]",,Ground Pass,,7.962412,Incomplete,,,,,,,,,1,From Kick Off,Caroline Weir,10188.0,Left Center Midfield,2,Manchester City WFC,746,"['15c31eda-b7c1-4a29-a9b0-9ff32940e63d', '61996231-ea4b-43a3-af5e-739c87f41256']",25,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:25.796,Pass,True
,,,,,,,,,,,,,,,,0.593298,,,,,,,,,,,,,,,61996231-ea4b-43a3-af5e-739c87f41256,27,,,"[19.5, 73.7]",3775576,0,,,,,0.15264933,,Right Foot,,,,"[23.4, 74.3]",,Ground Pass,,3.945884,,,Francesca Kirby,4641.0,,,,,Interception,1,Regular Play,Jessica Carter,19422.0,Right Back,3,Chelsea FCW,971,"['78b9b324-7e2a-4b50-b930-3dc11abaa414', '960eff84-6e06-45c9-b7a5-48eb7a9e2a79']",26,,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:26.251,Pass,
,,,,,,,,,,,,,,,,0.63895,,,,,,,,,,,,,,,17c056ff-9c4f-4a11-a97b-148001c76891,30,,,"[23.7, 72.0]",3775576,0,,,,,-0.81986725,,Right Foot,,,,"[26.5, 69.0]",,Ground Pass,,4.103657,,,So-Yun Ji,4647.0,,,,,,1,Regular Play,Francesca Kirby,4641.0,Right Wing,3,Chelsea FCW,971,['ad1c5138-f057-469e-912f-a093cd180563'],28,,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:28.384,Pass,
,,,,,,,,,,,,,,,,0.279999,,,,,,,,,,,,,,,1d570f7b-1bad-4b97-b6cf-67670844bad7,34,,,"[26.4, 68.5]",3775576,0,,,,,-1.6983058,,Right Foot,,,,"[25.9, 64.6]",,Ground Pass,,3.9319208,,,Francesca Kirby,4641.0,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Defensive Midfield,3,Chelsea FCW,971,"['4dbfb0c1-537e-4384-b63b-503f6ecccee2', '6f2e4078-a322-4467-9510-aaa3ff516045']",29,,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:29.388,Pass,True
,,,,,,,,,,,,,,,,1.494892,,,,,,,,,,,,,,,0216c6d6-d658-4396-a053-47d18df796b0,37,,,"[38.1, 51.6]",3775576,0,,,,,-0.63904184,,Right Foot,,,,"[52.5, 40.9]",,Ground Pass,,17.940178,,,Samantha May Kerr,4961.0,,,,,,1,Regular Play,Francesca Kirby,4641.0,Right Wing,3,Chelsea FCW,971,['5c5ac880-5e80-46f4-b7a2-425b8c0f0144'],31,,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:31.664,Pass,
,,,,,,,,,,,,,,,,0.447987,,,,,,,,,,,,,,,a98c94a7-0abf-4ac1-a370-e7e0ab5b27b3,40,,,"[52.5, 40.9]",3775576,0,,,,,1.4372673,,Right Foot,,,,"[53.4, 47.6]",,Ground Pass,,6.7601776,,,Melanie Leupolz,15648.0,,,,,,1,Regular Play,Samantha May Kerr,4961.0,Center Forward,3,Chelsea FCW,971,['c869e5ba-03f4-456f-8bf6-6ab5dd9e5424'],33,,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:33.199,Pass,
,,,,,,,,,,,,,,,,0.102693,,,,,,,,,,,,,,,5a473e40-0da2-4c30-9d5e-47ee66411b29,45,,,"[61.7, 33.3]",3775576,0,,,,,0.57133746,,Right Foot,,,,"[63.1, 34.2]",,Ground Pass,,1.6643317,Incomplete,,,,,,,,Recovery,1,Regular Play,Abby Dahlkemper,5081.0,Right Center Back,3,Chelsea FCW,971,"['c7292eb3-1bbe-4e82-9596-bddcc1c2aa0c', 'e22881c7-7fe7-4cc6-8330-778a961a94bc']",34,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:34.517,Pass,True
,,,,,,,,,,,,,,,,1.084181,,,,,,,,,,,,,,,9a42adbb-7bfd-423f-a448-53c78f50ce78,49,,,"[58.6, 38.5]",3775576,0,,,,,-0.6575282,,Right Foot,,,,"[74.4, 26.3]",,Ground Pass,,19.961964,,,Erin Cuthbert,4660.0,,,,,,1,Regular Play,Samantha May Kerr,4961.0,Center Forward,3,Chelsea FCW,971,['f7a83fae-7490-42ef-bd25-c94292d7f246'],36,,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:36.286,Pass,
,,,,,,,,,,,,,,,,2.366113,,,,,,,,,,,,,,,d8f39bd5-b46f-454d-8cc2-f17c2e2841d4,52,,,"[79.5, 24.3]",3775576,0,,,,,-0.13958225,,Right Foot,,,,"[103.7, 20.9]",,Ground Pass,,24.437675,Incomplete,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Left Wing,3,Chelsea FCW,971,"['4570e474-f2c1-4494-bf88-ede38df7bb1b', '9eb7190c-1319-4b17-80ea-b36572c2fd0a']",39,,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:39.296,Pass,
,,,,,,,,,,,,,,,,2.032718,,,,,,,,,,,,,,,8899da26-1727-4cac-a101-f90dc5592424,57,,,"[8.6, 63.0]",3775576,0,,,,,-1.7563907,,Right Foot,,,,"[4.0, 38.5]",,Ground Pass,,24.928097,,,Ellie Roebuck,4637.0,,,,,,1,Regular Play,Lucy Bronze,10178.0,Right Back,4,Manchester City WFC,746,['29215cd7-9df9-4d55-8e9b-785ebe8990fc'],47,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:47.250,Pass,
,,,,,,,,,,,,,,,,3.023825,,,,,,,,,,,,,,,5d9940f8-9c5e-4be8-bc60-c9d761a389cc,60,,,"[5.0, 38.5]",3775576,0,,,,,0.65968424,59f8a3a0-8719-4de3-b5f6-ff846a0e0fb6,Right Foot,,,,"[50.9, 74.1]",,High Pass,,58.087605,,,Chloe Kelly,15570.0,True,,,,,1,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,4,Manchester City WFC,746,['ed4b57ef-098a-4791-85b8-81c7ea5b762d'],50,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:50.759,Pass,
,,,,,,,,,,,,,,,,2.093894,,,,,,,,,,,,,,,8d8f0274-f82a-48d9-b3f3-b562e8d240e4,71,,,"[10.9, 40.4]",3775576,1,,True,,,1.19029,,Keeper Arm,,,,"[15.9, 52.9]",,Ground Pass,,13.462912,,,Millie Bright,4642.0,,,,,,1,From Keeper,Ann-Katrin Berger,15560.0,Goalkeeper,6,Chelsea FCW,971,['8496d346-e63f-4d9e-a552-2585d82f46a3'],25,,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:25.772,Pass,
,,,,,,,,,,,,,,,,1.9278,,,,,,,,,,,,,,,393ce74e-875b-4e19-8cbf-d1006beebaf7,73,,,"[15.0, 56.6]",3775576,1,,,,,0.85425466,,Left Foot,,,,"[31.2, 75.2]",,Ground Pass,,24.665766,,,Jessica Carter,19422.0,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,7,Chelsea FCW,971,['7823883b-df4b-47c1-8427-913aa0c94fc1'],28,,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:28.102,Pass,
,,,,,,,,,,,,,,,,2.219771,,,,,,,,,,,,,,,dffb5146-41fc-4d1d-80ab-e7f6bc5daa00,76,,,"[30.3, 75.6]",3775576,1,,,,,-2.3276308,,Right Foot,,,,"[16.7, 61.2]",,Ground Pass,,19.80707,,,Millie Bright,4642.0,,,,,,1,Regular Play,Jessica Carter,19422.0,Right Back,8,Chelsea FCW,971,['56f08fce-2d08-42cf-8d22-9a93239afee0'],30,,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:30.862,Pass,
,,,,,,,,,,,,,,,,2.75671,,,,,,,,,,,,,,,640117e0-e265-4afa-8870-30e1c6b6a4d4,79,,,"[18.1, 59.0]",3775576,1,,,,,-1.4625856,,Right Foot,,,,"[22.0, 23.1]",,Ground Pass,,36.111217,,,Sophie Louise Ingle,15549.0,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,9,Chelsea FCW,971,['a8d59601-8697-43fd-9211-1348f818ae86'],34,,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:34.262,Pass,
,,,,,,,,,,,,,,,,1.725418,,,,,,,,,,,,,,,52aeecbc-15fe-44fc-8363-ddd509e90ee5,82,,,"[26.4, 23.4]",3775576,1,,,,,2.0835001,,Left Foot,,,,"[17.9, 38.5]",,Ground Pass,,17.328012,,,Ann-Katrin Berger,15560.0,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Left Center Back,10,Chelsea FCW,971,['9d77bedf-58a6-4bbd-ad66-d0c9fda46ed1'],38,,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:38.709,Pass,
,,,,,,,,,,,,,,,,2.799069,,,,,,,,,,,,,,,295e3cd8-301d-459f-ae0f-d39c350b7803,85,,,"[29.4, 45.1]",3775576,1,,,,,0.2343823,,Right Foot,,,,"[71.7, 55.2]",,High Pass,,43.48908,Incomplete,,Francesca Kirby,4641.0,,,,,,1,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,11,Chelsea FCW,971,"['688fbc51-c2ba-4285-bb15-afada96a3e44', '86110c60-3300-42ae-99ee-627ee4aa2371']",48,,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:48.191,Pass,
,,,,,,,,,,,,,,,,2.981979,,,,,,,,,,,,,,,d2ea7c3a-3b98-4128-8fd8-db6ea6d4d1b5,90,,,"[44.8, 27.7]",3775576,1,,,,,2.8188777,,Left Foot,,,,"[13.7, 38.1]",,Ground Pass,,32.792835,,,Ellie Roebuck,4637.0,,,,,,1,Regular Play,Demi Stokes,4651.0,Left Back,12,Manchester City WFC,746,['e8bd49f4-66e0-43b8-9686-5fbed64456a5'],53,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:53.808,Pass,
,,,,,,,,,,,,,,,,1.377821,,,,,,,,,,,,,,,30cf9598-ae6c-47b0-bcae-f8d39b25ddf1,93,,,"[14.0, 39.1]",3775576,1,,,,,1.0214218,,Right Foot,,,,"[20.0, 48.9]",,Ground Pass,,11.490866,,,Abby Dahlkemper,5081.0,,,,,,1,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,12,Manchester City WFC,746,['9897a65d-a3ca-494e-9e4a-eaf13c1c3c6b'],57,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:57.785,Pass,
,,,,,,,,,,,,,,,,0.744363,,,,,,,,,,,,,,,534e7767-4550-454b-9c12-f52590c831cf,96,,,"[46.1, 69.1]",3775576,2,,,,,-0.58206207,,Right Foot,,,,"[57.8, 61.4]",,Ground Pass,,14.006427,Incomplete,,,,,,,,,1,Regular Play,Abby Dahlkemper,5081.0,Right Center Back,12,Manchester City WFC,746,['5e009e3c-3edd-4390-a5ab-b37eee32f167'],9,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:09.955,Pass,
,,,,,,,,,,,,,,,,1.123214,,,,,,,,,,,,,,,a278ad75-d6c7-415a-8b5e-2eda76e9de39,100,,,"[57.9, 29.5]",3775576,2,,,,,-1.5707964,,Right Foot,,,,"[57.9, 7.1]",,Ground Pass,,22.4,,,Erin Cuthbert,4660.0,,,,,,1,Regular Play,Pernille Mosegaard Harder,10108.0,Center Attacking Midfield,13,Chelsea FCW,971,['fe834366-2d92-45cb-9d6d-1941c628b104'],13,,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:13.071,Pass,
,,,,,,,,,,,,,,,,2.060629,,,,,,,,,,,,,,,d4df8154-1ab4-476f-864f-3ebd83829e25,103,,,"[52.0, 23.7]",3775576,2,,,,,3.0225923,,Right Foot,,,,"[33.6, 25.9]",,Ground Pass,,18.531055,,,Sophie Louise Ingle,15549.0,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Left Wing,13,Chelsea FCW,971,['cb7d02bb-03f1-4b97-b8d1-28458e9239b7'],17,,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:17.581,Pass,
,,,,,,,,,,,,,,,,1.837254,,,,,,,,,,,,,,,d3fe185b-041d-4e97-91fa-7736544a116d,106,,,"[33.6, 28.1]",3775576,2,,,,,1.6168467,,Right Foot,,,,"[32.6, 49.8]",,Ground Pass,,21.72303,,,Millie Bright,4642.0,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Left Center Back,13,Chelsea FCW,971,['d9409b5b-7638-49c4-9d19-4a1d9d1781fe'],20,,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:20.881,Pass,
,,,,,,,,,,,,,,,,15.279748,,,,,,,,,,,,,,,32879178-f145-43c5-95a0-859b2af1774c,109,,,"[33.6, 54.6]",3775576,2,,,,,0.9776603,,Right Foot,,,,"[48.7, 77.0]",,Ground Pass,,27.014256,,,Jessica Carter,19422.0,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,13,Chelsea FCW,971,['a60766d4-0f5d-47d7-b584-d2ac19e89a6a'],24,,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:24.058,Pass,
,,,,,,,,,,,,,,,,2.002675,,,,,,,,,,,,,,,b9283cba-646a-44e0-9aa0-19f64019f199,112,,,"[50.0, 77.1]",3775576,2,,,,,-0.069525644,,Right Foot,,,,"[85.9, 74.6]",,Low Pass,,35.986942,Incomplete,,Francesca Kirby,4641.0,,,,,,1,Regular Play,Jessica Carter,19422.0,Right Back,13,Chelsea FCW,971,"['e3fb38ba-30bf-4b8e-a87b-667acb904feb', 'e6434733-d1dc-4981-b0e3-3395fc3572cd']",40,,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:40.338,Pass,
,,,,,,,,,,,,,,,,1.055462,,,,,,,,,,,,,,,97515393-7b2d-4ad3-9c53-cec612cb3dae,117,,,"[35.0, 1.9]",3775576,2,,,,,0.25677365,,Left Foot,,,,"[52.9, 6.6]",,Low Pass,,18.506756,Incomplete,,Chloe Kelly,15570.0,,,,,,1,Regular Play,Alex Greenwood,10252.0,Left Center Back,13,Chelsea FCW,971,"['607708de-d34d-44ce-b7d6-46a4c749907a', '7719de4e-5890-4c2e-948d-001e09fff4ea']",43,,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:43.795,Pass,
,,,,,,,,,,,,,,,,1.571542,,,,,,,,,,,,,,,934943f1-909d-4622-8ef0-f0b228840608,122,,,"[45.9, 57.3]",3775576,2,,,,,-1.6142472,,Right Foot,,,,"[45.0, 36.6]",,Ground Pass,,20.719557,,,Sophie Louise Ingle,15549.0,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,13,Chelsea FCW,971,['33be831d-8912-4307-ba11-52bb877e5263'],48,,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:48.763,Pass,
,,,,,,,,,,,,,,,,2.148442,,,,,,,,,,,,,,,f52ba175-d705-4b88-9542-ab92f28dcfe2,125,,,"[47.6, 32.0]",3775576,2,,,,,-1.1513189,,Right Foot,,,,"[57.5, 9.8]",,Ground Pass,,24.307405,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Left Center Back,13,Chelsea FCW,971,['0184cabc-a553-4886-8479-1d76e9ad0a94'],52,,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:52.004,Pass,
,,,,,,,,,,,,,,,,3.399389,,,,,,,,,,,,,,,197dc983-35ed-446b-9e24-4d2e6a965197,129,,,"[64.2, 7.0]",3775576,2,,,,,-0.04623951,,Left Foot,,,,"[103.1, 5.2]",,Ground Pass,,38.941624,,,Samantha May Kerr,4961.0,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,13,Chelsea FCW,971,['21287396-219a-460d-8ca6-5c06d84d4b37'],55,,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:55.395,Pass,
