50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.715216,,,,,,,,,,,,,a2f76bf2-0a6b-4770-b529-6697cb25b05c,19,,,"[87.8, 30.5]",3775627,0,,,,0.49750802,,Right Foot,,,"[114.5, 45.0]",,Ground Pass,,30.383219,,Incomplete,,Bethany Mead,15619.0,,,,,,,1,From Kick Off,Vivianne Miedema,15623.0,Center Forward,2,Arsenal WFC,968,"['3c3b5c5b-b43e-4455-a077-bbe26edd7143', '9d40ab02-9b99-4623-a8e9-215f357f364b', 'f7bcac7a-97a0-4ee2-9262-e5bca77ff9b0']",8,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:08.948,Pass,True
,,,,,,,,,,,,,,,,1.437493,,,,,,,,,,,,,202cec42-1abc-4bc9-b83b-e21ea7cb3666,25,,,"[108.1, 57.5]",3775627,0,,,,-3.0928507,,Right Foot,,,"[91.7, 56.7]",,Ground Pass,,16.4195,,,,Leonie Maier,10380.0,,,,,,,1,From Kick Off,Jill Roord,10650.0,Left Center Midfield,2,Arsenal WFC,968,['65891b0e-cc0d-4b72-a729-8345f42ee4be'],16,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:16.117,Pass,
,,,,,,,,,,,,,,,,0.692507,,,,,,,,,,,,,8b5520a5-7ffd-4570-95db-ae34156df154,31,,,"[21.2, 22.3]",3775627,0,,,,0.5880026,,Right Foot,,,"[23.3, 23.7]",,Ground Pass,,2.523886,,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Erin Cuthbert,4660.0,Left Wing,2,Arsenal WFC,968,['9c669080-4138-499f-bae4-bbeb0ab5b5fe'],19,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:19.421,Pass,
,,,,,,,,,,,,,,,,2.294846,,,,,,,,,,,,,67650465-0a71-483e-a30d-564014005fbc,39,,,"[74.7, 80.0]",3775627,0,True,,,-2.556593,,,,,"[36.2, 54.5]",,Low Pass,,46.179,,,,Carlotte Wubben-Moy,49697.0,,,,,,Throw-in,1,From Throw In,Leah Williamson,18999.0,Right Center Back,3,Arsenal WFC,968,['bd6166f8-711c-4f38-9473-ddcf81a8c504'],34,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:34.986,Pass,
,,,,,,,,,,,,,,,,2.583454,,,,,,,,,,,,,21a345be-4f28-4308-974f-43663d2ceaeb,41,,,"[32.3, 53.5]",3775627,0,,,,-2.401164,,Right Foot,,,"[11.4, 34.4]",,Ground Pass,,28.312895,,,,Manuela Zinsberger,10237.0,,,,,,,1,From Throw In,Carlotte Wubben-Moy,49697.0,Left Center Back,3,Arsenal WFC,968,['4f985251-01a3-4e02-a6d3-be980caa8e6e'],38,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:38.320,Pass,
,,,,,,,,,,,,,,,,1.949145,,,,,,,,,,,,,267841b5-384c-48b8-bb87-f8803e6cca02,44,,,"[11.4, 31.7]",3775627,0,,,,-0.93963367,,Right Foot,,,"[33.4, 1.6]",,Ground Pass,,37.282837,,,,Katie McCabe,15620.0,,,,,,,1,From Throw In,Manuela Zinsberger,10237.0,Goalkeeper,3,Arsenal WFC,968,['055dd70d-01c0-4d43-93ee-ed9d3cf83eec'],42,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:42.582,Pass,
,,,,,,,,,,,,,,,,8.453507,,,,,,,,,,,,,5450d1c2-c300-4e85-99f5-bdf9cab2798d,47,,,"[33.4, 1.6]",3775627,0,,,,0.0012422354,,Left Foot,,,"[113.9, 1.7]",,High Pass,,80.50006,,Incomplete,,,,,,,,,,1,From Throw In,Katie McCabe,15620.0,Left Back,3,Arsenal WFC,968,['a071a254-3650-4a44-8d39-e187e0625224'],45,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:45.431,Pass,
,,,,,,,,,,,,,,,,2.025043,,,,,,,,,,,,,a071a254-3650-4a44-8d39-e187e0625224,48,,,"[6.2, 78.4]",3775627,0,,,,-0.4535977,,Right Foot,,,"[22.2, 70.6]",,Ground Pass,,17.8,,,,Millie Bright,4642.0,,,,,,Recovery,1,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,4,Chelsea FCW,971,"['5450d1c2-c300-4e85-99f5-bdf9cab2798d', 'ec6797ce-fe37-4b7c-9d59-16756db22bb6']",53,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:53.884,Pass,
,,,,,,,,,,,,,,,,1.918265,,,,,,,,,,,,,148c9909-1f39-4556-908c-be26d8c6c7ae,51,,,"[22.2, 70.6]",3775627,0,,,,-2.487022,,Right Foot,,,"[5.0, 57.4]",,Ground Pass,,21.681328,,,,Ann-Katrin Berger,15560.0,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,4,Chelsea FCW,971,['a1b0f07e-5e29-4a8c-9ce0-9acf41e21f0a'],56,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:56.896,Pass,
,,,,,,,,,,,,,,,,2.079427,,,,,,,,,,,,,32c5a982-fb85-45b4-9882-c48bff47af2e,55,,,"[5.4, 57.9]",3775627,0,,,,-0.13732597,,Right Foot,,,"[57.5, 50.7]",,High Pass,,52.59515,,Incomplete,,,,,,,,,,1,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,4,Chelsea FCW,971,"['a953de52-aa05-4950-931b-23c1da792a41', 'fb74782a-3d71-4afb-a37c-8d90d53b3cd1']",58,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:58.894,Pass,True
,,,,,,,,,,,,,,,,0.893323,,,,,,,,,,,,,a953de52-aa05-4950-931b-23c1da792a41,56,,,"[62.6, 29.4]",3775627,1,,,,-0.33929262,,Head,,,"[72.8, 25.8]",,High Pass,,10.816654,,Incomplete,,Kim Little,15616.0,,,,,,Recovery,1,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,4,Chelsea FCW,971,"['32c5a982-fb85-45b4-9882-c48bff47af2e', '94c2abf7-ad0c-40cb-87bb-3be21771fc41', 'fec8f1ef-7f84-4225-a12f-bdff9a2f4a71']",0,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:00.973,Pass,
,,,,,,,,,,,,,,,,1.675731,,,,,,,,,,,,,fec8f1ef-7f84-4225-a12f-bdff9a2f4a71,58,,,"[47.3, 54.3]",3775627,1,,,,0.019997334,,Left Foot,,,"[62.3, 54.6]",,High Pass,,15.002999,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Melanie Leupolz,15648.0,Center Defensive Midfield,4,Chelsea FCW,971,"['259c23ed-6f56-4448-86bb-ba74cc986721', 'a953de52-aa05-4950-931b-23c1da792a41']",1,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:01.867,Pass,
,,,,,,,,,,,,,,,,1.270517,,,,,,,,,,,,,259c23ed-6f56-4448-86bb-ba74cc986721,59,,,"[57.8, 25.5]",3775627,1,,,,-0.7028792,,Head,,,"[65.0, 19.4]",,High Pass,,9.436631,,Incomplete,,Kim Little,15616.0,,,,,,Recovery,1,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,4,Chelsea FCW,971,"['3b242bec-8553-4878-b87d-d4085745540b', '6b4312ab-b461-47a0-b810-60774db4d52f', 'fec8f1ef-7f84-4225-a12f-bdff9a2f4a71']",3,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:03.542,Pass,
,,,,,,,,,,,,,,,,0.758483,,,,,,,,,,,,,a1fd218a-ab80-470c-a8b4-4fd1ee4864f5,69,,,"[63.7, 60.1]",3775627,1,,,,-1.9028558,,Right Foot,,,"[61.7, 54.3]",,Ground Pass,,6.1351447,,Incomplete,,,,,,,,,,1,Regular Play,Pernille Mosegaard Harder,10108.0,Right Wing,4,Chelsea FCW,971,"['1712ee59-1a7a-469e-a3d5-22d0c946cd67', '605003da-cd77-4b87-a853-5722e9c73e8b']",10,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:10.616,Pass,True
,,,,,,,,,,,,,,,,1.499831,,,,,,,,,,,,,1712ee59-1a7a-469e-a3d5-22d0c946cd67,70,,,"[58.4, 25.8]",3775627,1,,,,-2.8323936,,Right Foot,,,"[36.8, 18.9]",,Low Pass,,22.675318,,,,Carlotte Wubben-Moy,49697.0,,,,,,Recovery,1,Regular Play,Jill Roord,10650.0,Left Center Midfield,5,Arsenal WFC,968,"['28f35361-4d4d-44b6-9770-f85515506104', 'a1fd218a-ab80-470c-a8b4-4fd1ee4864f5']",11,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:11.374,Pass,
,,,,,,,,,,,,,,,,2.105666,,,,,,,,,,,,,6cca83ab-e598-4ce3-b198-cc7f9c0ac1d1,76,,,"[40.0, 18.6]",3775627,2,,,,2.6022472,,Right Foot,,,"[12.6, 35.0]",,Ground Pass,,31.933056,,,,Manuela Zinsberger,10237.0,,,,,,Recovery,1,Other,Carlotte Wubben-Moy,49697.0,Left Center Back,7,Arsenal WFC,968,['12dee37f-6e98-40ed-b8fe-9163dd68e0c2'],15,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:15.279,Pass,
,,,,,,,,,,,,,,,,1.305404,,,,,,,,,,,,,7cb252c8-9351-4f46-9d7e-8d8e303e039e,79,,,"[11.8, 35.0]",3775627,2,,,,1.3775848,,Left Foot,,,"[14.5, 48.8]",,Ground Pass,,14.06165,,,,Leah Williamson,18999.0,,,,,,,1,Other,Manuela Zinsberger,10237.0,Goalkeeper,7,Arsenal WFC,968,['a449d5b5-e2c1-4daa-9f05-3e7b203d5c70'],18,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:18.585,Pass,
,,,,,,,,,,,,,,,,1.534845,,,,,,,,,,,,,80496ba6-9b58-4590-9618-5aa0f980e795,82,,,"[14.5, 48.8]",3775627,2,,,,1.205194,,Right Foot,,,"[24.3, 74.4]",,Ground Pass,,27.411676,,,,Leonie Maier,10380.0,,,,,,,1,Other,Leah Williamson,18999.0,Right Center Back,7,Arsenal WFC,968,['09e67557-eec7-440f-a68b-3c9b1cceb0cd'],20,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:20.756,Pass,
,,,,,,,,,,,,,,,,2.413083,,,,,,,,,,,,,7d20081d-32d1-408f-9866-f336722f5c5a,85,,,"[24.3, 74.4]",3775627,2,,,,-0.7092405,,Left Foot,,,"[51.1, 51.4]",,High Pass,,35.316284,,Incomplete,,,,,,,,,,1,Other,Leonie Maier,10380.0,Right Back,7,Arsenal WFC,968,['1191c0b4-526f-43c3-b716-2ef5f7fd150c'],22,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:22.383,Pass,
,,,,,,,,,,,,,,,,1.271001,,,,,,,,,,,,,1191c0b4-526f-43c3-b716-2ef5f7fd150c,86,,,"[69.0, 28.7]",3775627,2,,,,1.485637,,Left Foot,,,"[70.4, 45.1]",,Low Pass,,16.459648,,,,So-Yun Ji,4647.0,,,,,,Recovery,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,8,Chelsea FCW,971,"['72a2c488-c46e-472e-8ed0-e0e001ba571a', '7d20081d-32d1-408f-9866-f336722f5c5a']",24,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:24.796,Pass,
,,,,,,,,,,,,,,,,1.478325,,,,,,,,,,,,,fb609fce-e157-4714-b9aa-5a2aeeba4faf,89,,,"[68.4, 47.1]",3775627,2,,,,1.7975951,,Right Foot,,,"[63.9, 66.6]",,Ground Pass,,20.012497,,,,Maren Nævdal Mjelde,10395.0,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Right Center Midfield,8,Chelsea FCW,971,['a2c24237-e662-4f96-82b4-48f354fcdc3b'],27,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:27.327,Pass,
,,,,,,,,,,,,,,,,1.714955,,,,,,,,,,,,,1782e199-f729-4590-9cc7-6a7736b12111,93,,,"[62.5, 63.4]",3775627,2,,,,-2.5551724,,Right Foot,,,"[47.9, 53.7]",,Ground Pass,,17.528547,,,,Millie Bright,4642.0,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,8,Chelsea FCW,971,"['4f18acfc-cef3-4e29-8626-0e0a948f7f58', 'fd12b988-db7d-4f0f-812e-0dff1ca300f1']",29,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:29.657,Pass,True
,,,,,,,,,,,,,,,,2.564687,,,,,,,,,,,,,7fc642f6-979a-4f77-8e38-11a02afe8b67,96,,,"[47.5, 45.2]",3775627,2,,,,-1.0634918,,Left Foot,,,"[70.4, 4.0]",,Low Pass,,47.136505,,,,Jonna Ann-Charlotte Andersson,10222.0,,,True,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,8,Chelsea FCW,971,['1d41f42f-7ecb-4482-b1dc-0f651efd586f'],32,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:32.633,Pass,
,,,,,,,,,,,,,,,,2.05965,,,,,,,,,,,,,af6d886e-0bb5-4e6f-a47f-a68f8e2be45e,99,,,"[79.2, 9.1]",3775627,2,,,,2.5278225,,Left Foot,,,"[57.2, 24.6]",,Ground Pass,,26.911894,,,,Sophie Louise Ingle,15549.0,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,8,Chelsea FCW,971,['d3c5837a-6633-4bd2-b5ae-4dd83b0a994b'],38,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:38.766,Pass,
,,,,,,,,,,,,,,,,2.265312,,,,,,,,,,,,,48943d32-7c14-463c-b175-6d16d85738b7,102,,,"[53.9, 38.4]",3775627,2,,,,1.1592189,,Right Foot,,,"[70.4, 76.2]",,Ground Pass,,41.244274,,,,Maren Nævdal Mjelde,10395.0,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Left Center Midfield,8,Chelsea FCW,971,['8d52996a-ec86-414c-9b7a-9307ef669c1d'],42,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:42.848,Pass,
,,,,,,,,,,,,,,,,1.557683,,,,,,,,,,,,,bf593f43-57f2-4d6f-b8ca-c11c72a15476,105,,,"[71.9, 75.9]",3775627,2,,,,0.08749534,,Right Foot,,,"[94.7, 77.9]",,Ground Pass,,22.88755,,,,Pernille Mosegaard Harder,10108.0,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,8,Chelsea FCW,971,['07b8737b-801b-4d03-b6ba-64e28e513ba9'],46,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:46.464,Pass,
,,,,,,,,,,,,,,,,0.224622,,,,,,,,,,,,,fd7c82ee-1882-4138-8329-8b8cfcce21c8,108,,,"[98.9, 68.4]",3775627,2,,,,-2.2083452,,Right Foot,,,"[96.9, 65.7]",,Ground Pass,,3.3600595,,Incomplete,,So-Yun Ji,4647.0,,,,,,,1,Regular Play,Pernille Mosegaard Harder,10108.0,Right Wing,8,Chelsea FCW,971,"['499844ae-80f0-4085-a75d-7dff470be8d4', 'bf367153-af95-403b-982b-3fb94981a64c']",50,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:50.380,Pass,
,,,,,,,,,,,,,,,,1.310772,,,,,,,,,,,,,023bfaec-d432-4dc1-9dea-7bb243403e3d,113,,,"[34.2, 5.5]",3775627,2,,,,-3.0079403,,Right Foot,,,"[22.3, 3.9]",,Ground Pass,,12.007081,,,,Caitlin Jade Foord,11338.0,,,,,,,1,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,9,Arsenal WFC,968,['9c984862-5f1c-4acf-a239-07c67b9c3e48'],53,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:53.283,Pass,
,,,,,,,,,,,,,,,,1.30222,,,,,,,,,,,,,67881366-4245-441b-87c7-d0843598fbe6,117,,,"[22.3, 4.9]",3775627,2,,,,2.324626,,Right Foot,,,"[13.1, 14.7]",,Ground Pass,,13.441726,,,,Katie McCabe,15620.0,,,,,,,1,Regular Play,Caitlin Jade Foord,11338.0,Left Wing,9,Arsenal WFC,968,"['14097945-bb61-4af0-ab17-dc5233d1504f', '81b1104f-8764-4627-88e2-91639b294a7b']",54,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:54.988,Pass,True
,,,,,,,,,,,,,,,,4.510367,,,,,,,,,,,,,829baac4-6102-4a11-89d9-bd57e69dc6ba,119,,,"[13.7, 14.2]",3775627,2,,,,0.18812537,,Left Foot,,,"[61.5, 23.3]",,High Pass,,48.658504,,Incomplete,,,,,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Back,9,Arsenal WFC,968,['4056bd32-4b85-4878-a671-f91cf158401e'],56,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:56.291,Pass,
,,,,,,,,,,,,,,,,1.95807,,,,,,,,,,,,,3c107eb8-bfca-46fd-983f-f9fe218b28a4,122,,,"[56.1, 56.0]",3775627,3,,,,-1.7531068,,Right Foot,,,"[52.8, 38.1]",,Ground Pass,,18.201649,,,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,10,Chelsea FCW,971,['ffcdd6ed-de2b-43c0-8e8d-b9dbe28c5008'],1,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:01.896,Pass,
,,,,,,,,,,,,,,,,1.371051,,,,,,,,,,,,,06992322-bfd4-448a-90bd-c7c7687fae13,125,,,"[52.8, 38.1]",3775627,3,,,,1.5138631,,Left Foot,,,"[53.9, 57.4]",,Ground Pass,,19.331322,,,,Millie Bright,4642.0,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,10,Chelsea FCW,971,['fe1b8f2b-3d7b-4f06-99d3-746b595c4c24'],4,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:04.037,Pass,
