ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.743399,,,,,,,,,,,,,,59fa7507-4152-419c-af5e-844bc1b912e2,17,,,"[21.7, 26.0]",3775636,0,,,,1.7044969,,Left Foot,,,"[19.4, 43.1]",,Ground Pass,,17.253984,,,Jasmine Matthews,15618.0,,,,,,1,From Kick Off,Gemma Evans,16381.0,Left Center Back,2,Bristol City WFC,973,['a634abb8-8a65-4832-a6d5-531a7782dce4'],11,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:11.328,Pass,
,,,,,,,,,,,,,,,1.739114,,,,,,,,,,,,,,ae22c425-78e3-4e7d-89e6-804692849350,20,,,"[22.3, 46.8]",3775636,0,,,,0.84113437,,Left Foot,,,"[33.3, 59.1]",,Ground Pass,,16.501211,,,Aimee Palmer,36801.0,,,,,,1,From Kick Off,Jasmine Matthews,15618.0,Right Center Back,2,Bristol City WFC,973,['2642c540-76e0-49ea-99c2-769fc54de249'],14,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:14.480,Pass,
,,,,,,,,,,,,,,,5.689051,,,,,,,,,,,,,,a860b928-8ae3-4166-b3eb-f605d8c3418f,23,,,"[38.6, 61.0]",3775636,0,,,,0.13961275,,Right Foot,,,"[118.3, 72.2]",,High Pass,,80.4831,,,Florence Allen,24922.0,,,,,,1,From Kick Off,Aimee Palmer,36801.0,Right Defensive Midfield,2,Bristol City WFC,973,['7c6ffccb-2e87-4aba-b2c2-4c3dcddf1849'],17,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:17.968,Pass,
,,,,,,,,,,,,,,,2.459053,,,,,,,,,,,,,,c241ac09-2d4a-4c52-9b68-e28aa3a30d70,26,,,"[118.1, 72.5]",3775636,0,,,,-1.6124389,,Right Foot,,,"[117.3, 53.3]",,Ground Pass,,19.21666,,,Abigail Harrison,23412.0,,,,,,1,From Kick Off,Florence Allen,24922.0,Right Back,2,Bristol City WFC,973,"['398821ca-e780-4204-9809-449613f3a360', '7ea58e8d-c53c-4307-b23f-451745ca8412']",23,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:23.657,Pass,True
,,,,,,,,,,,,,,,0.227462,,,,,,,,,,,,,,2e698646-bc14-4fc3-bd37-6d00bf712415,30,,,"[117.5, 64.3]",3775636,0,,,,2.7790484,,Left Foot,,,"[114.6, 65.4]",,Ground Pass,,3.1016126,,Incomplete,Aimee Palmer,36801.0,,,,,,1,From Kick Off,Abigail Harrison,23412.0,Center Forward,2,Bristol City WFC,973,"['4513d222-07b7-4c39-b4fd-467553269d16', '5b6d7dde-dc53-4713-aa40-1a9c9b1333db', 'd420bc5b-f7ae-46dc-9720-0a711cb0607a']",28,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:28.971,Pass,True
,,,,,,,,,,,,,,,1.763669,,,,,,,,,,,,,,4295cae0-10b2-4d06-9c81-ef2cbc19b9f5,35,,,"[10.7, 14.4]",3775636,0,,,,-0.4154921,,Right Foot,,,"[27.7, 6.9]",,Ground Pass,,18.580904,,Incomplete,Jamie-Lee Napier,32169.0,,,,,,1,Regular Play,Rachel Corsie,4984.0,Left Center Back,3,Birmingham City WFC,969,"['23726c70-d577-48ef-a9c2-98759f86e799', '8f0794df-b1d7-4956-a336-bd09934b2706']",31,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:31.298,Pass,
,,,,,,,,,,,,,,,0.045035,,,,,,,,,,,,,,850c37c0-f243-463d-9d92-9a998d5d5610,38,,,"[18.4, 7.1]",3775636,0,,,,1.1341692,,Left Foot,,,"[19.1, 8.6]",,Ground Pass,,1.6552945,,Incomplete,Connie Scofield,21556.0,,,,,Recovery,1,Regular Play,Rebecca Holloway,31568.0,Left Back,3,Birmingham City WFC,969,"['76f976e1-bdbf-4d02-8d8c-94db257e51a8', 'ba441264-7642-4d68-a60c-d7aa70420799']",34,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:34.673,Pass,
,,,,,,,,,,,,,,,2.534929,,,,,,,,,,,,,,1cf98249-5811-4550-bafc-5aadf4b055d4,43,,,"[7.0, 36.1]",3775636,0,,,,-1.3341787,,Right Foot,,,"[10.4, 22.0]",,Ground Pass,,14.504137,,,Rachel Corsie,4984.0,,,,,Goal Kick,1,From Goal Kick,Hannah Hampton,22032.0,Goalkeeper,4,Birmingham City WFC,969,['0dd7eb80-1428-4e5b-98ac-fc9ebed649cf'],53,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:53.293,Pass,
,,,,,,,,,,,,,,,1.341697,,,,,,,,,,,,,,f6f70f6f-0359-4833-9fb9-8b4487908e0a,46,,,"[28.6, 21.0]",3775636,1,,,,-0.92821014,,Right Foot,,,"[41.7, 3.5]",,Ground Pass,,21.860008,,,Rebecca Holloway,31568.0,,,,,,1,From Goal Kick,Rachel Corsie,4984.0,Left Center Back,4,Birmingham City WFC,969,['1dc052ae-d318-4366-9a9d-ee71024b5d17'],2,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:02.638,Pass,
,,,,,,,,,,,,,,,1.008131,,,,,,,,,,,,,,b49ffd40-368e-4cf8-9185-7a103d0cb215,49,,,"[40.6, 5.3]",3775636,1,,,,2.8778129,,Left Foot,,,"[26.9, 9.0]",,Ground Pass,,14.190842,,,Rachel Corsie,4984.0,,,,,,1,From Goal Kick,Rebecca Holloway,31568.0,Left Back,4,Birmingham City WFC,969,['62e02d78-bff0-4233-a5ce-e4eae2cc898a'],5,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:05.573,Pass,
,,,,,,,,,,,,,,,2.174428,,,,,,,,,,,,,,d9bfd1bf-daa8-4b2a-bcf4-474d2a75e9a4,52,,,"[22.8, 8.6]",3775636,1,,,,2.171956,,Right Foot,,,"[7.3, 31.2]",,Low Pass,,27.404562,,,Hannah Hampton,22032.0,,,,,,1,From Goal Kick,Rachel Corsie,4984.0,Left Center Back,4,Birmingham City WFC,969,['84b5f701-0fee-4d37-bf6f-826ab94d6ea1'],7,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:07.534,Pass,
,,,,,,,,,,,,,,,0.794331,,,,,,,,,,,,,,1062379c-08bb-4412-83bc-3df1bf4f4dd5,56,,,"[8.4, 29.2]",3775636,1,,,,0.35230872,,Right Foot,,,"[15.2, 31.7]",,Ground Pass,,7.2449985,,,Georgia Brougham,15574.0,,,,,,1,From Goal Kick,Hannah Hampton,22032.0,Goalkeeper,4,Birmingham City WFC,969,"['79fe4d04-c693-4d22-875a-35871ee375f4', '8ea90835-fa64-4a82-9367-ee7847a05347']",11,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:11.087,Pass,True
,,,,,,,,,,,,,,,1.094014,,,,,,,,,,,,,,ca4ade2d-56c9-43a3-b2ee-0cc40fe522ec,59,,,"[14.2, 32.3]",3775636,1,,,,-1.6218882,,Left Foot,,,"[13.3, 14.7]",,Ground Pass,,17.622997,,,Rachel Corsie,4984.0,,,,,,1,From Goal Kick,Georgia Brougham,15574.0,Right Center Back,4,Birmingham City WFC,969,['f432f442-0c0d-4b67-ba50-6c9519e8f9bf'],12,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:12.611,Pass,
,,,,,,,,,,,,,,,1.379059,,,,,,,,,,,,,,7620bf97-29ba-4432-95df-a4e0de7bc02c,62,,,"[11.7, 24.6]",3775636,1,,,,1.9525605,,Right Foot,,,"[6.2, 38.3]",,Ground Pass,,14.762791,,,Hannah Hampton,22032.0,,,,,,1,From Goal Kick,Rachel Corsie,4984.0,Left Center Back,4,Birmingham City WFC,969,['f6740bbc-f358-4612-b6ce-8a43fb04960f'],19,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:19.612,Pass,
,,,,,,,,,,,,,,,0.918321,,,,,,,,,,,,,,1ec5c70e-d415-45c4-bc5e-dc1f9c5f266a,65,,,"[9.6, 48.8]",3775636,1,,,,0.8699419,,Right Foot,,,"[12.3, 52.0]",,Ground Pass,,4.1868844,,,Georgia Brougham,15574.0,,,,,,1,From Goal Kick,Hannah Hampton,22032.0,Goalkeeper,4,Birmingham City WFC,969,['9bbf6e09-6b9a-4be0-992d-ba0aed6bcca7'],24,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:24.700,Pass,
,,,,,,,,,,,,,,,1.802844,,,,,,,,,,,,,,e33053ce-977b-4742-bc5d-1866ee406cd3,68,,,"[21.0, 51.5]",3775636,1,,,,-1.5525335,,Right Foot,,,"[21.4, 29.6]",,Ground Pass,,21.903652,,,Rachel Corsie,4984.0,,,,,,1,From Goal Kick,Georgia Brougham,15574.0,Right Center Back,4,Birmingham City WFC,969,['7e64e398-09d5-47d3-8cd8-8ffa6c9416dc'],28,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:28.751,Pass,
,,,,,,,,,,,,,,,1.08341,,,,,,,,,,,,,,97e551cb-c095-45fc-a83a-55501307f45d,71,,,"[31.5, 28.9]",3775636,1,,,,-0.9600704,,Right Foot,,,"[38.5, 18.9]",,Ground Pass,,12.206555,,,Christie Murray,15628.0,,,,,,1,From Goal Kick,Rachel Corsie,4984.0,Left Center Back,4,Birmingham City WFC,969,['6d7d4f44-2ffa-4c34-8e8e-a54a01c176fd'],33,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:33.541,Pass,
,,,,,,,,,,,,,,,5.599838,,,,,,,,,,,,,,624c2298-41c2-4dc3-bab8-8d5892c4e375,74,,,"[42.4, 19.9]",3775636,1,,,,-0.2588125,,Right Foot,,,"[108.5, 2.4]",,Low Pass,,68.377335,,,Rebecca Holloway,31568.0,,,,,,1,From Goal Kick,Christie Murray,15628.0,Center Defensive Midfield,4,Birmingham City WFC,969,['2bc5c3b9-81c8-43b8-bbb3-885c2cd1ed91'],35,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:35.778,Pass,
,,,,,,,,,,,,,,,1.767105,,,,,,,,,,,,,,7a2478a8-2605-4aaf-a816-db996b4e88a0,80,,,"[6.0, 36.0]",3775636,2,,,,1.2793396,,Right Foot,,,"[12.0, 56.0]",,Ground Pass,,20.880613,,,Jasmine Matthews,15618.0,,,,,Goal Kick,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,5,Bristol City WFC,973,['9c337380-aad0-4c66-bf52-b5fd67e33709'],6,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:06.442,Pass,
,,,,,,,,,,,,,,,1.498965,,,,,,,,,,,,,,449edd68-85fa-45a0-9118-c29af3a265e1,84,,,"[21.5, 58.5]",3775636,2,,,,0.8902751,,Left Foot,,,"[36.8, 77.4]",,Ground Pass,,24.316662,,,Florence Allen,24922.0,,,,,,1,From Goal Kick,Jasmine Matthews,15618.0,Right Center Back,5,Bristol City WFC,973,"['3cea67a3-3835-490c-b2e3-0903506aa4bf', '93f7c1ce-4d2a-471b-af59-ec732a7f8110']",10,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:10.608,Pass,True
,,,,,,,,,,,,,,,0.87955,,,,,,,,,,,,,,2bef8e86-6271-42bb-aea4-26ee83ed46a5,90,,,"[40.2, 76.6]",3775636,2,,,,-2.0446477,,Right Foot,,,"[36.2, 68.8]",,Ground Pass,,8.765842,,,Ella Jade Mastrantonio,46737.0,,,,,Free Kick,1,From Free Kick,Florence Allen,24922.0,Right Back,6,Bristol City WFC,973,['2030e63f-a866-4a8f-9b81-64e5e0e4f141'],26,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:26.586,Pass,
,,,,,,,,,,,,,,,1.89826,,,,,,,,,,,,,,bd3be8bb-fda6-42b1-9fdc-c6d3034067ce,94,,,"[34.9, 66.4]",3775636,2,,,,2.8871162,,Right Foot,,,"[17.6, 70.9]",,Ground Pass,,17.87568,,,Jasmine Matthews,15618.0,,,,,,1,From Free Kick,Ella Jade Mastrantonio,46737.0,Left Defensive Midfield,6,Bristol City WFC,973,"['241ad3b1-204e-452d-8236-85fe7151e146', '495d2434-b389-4390-822a-ef065ba5be66']",28,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:28.497,Pass,True
,,,,,,,,,,,,,,,4.85327,,,,,,,,,,,,,,f4715342-2667-435c-a08b-1249c0bdc97b,97,,,"[24.1, 69.1]",3775636,2,,,,0.013716561,,Left Foot,,,"[97.0, 70.1]",,High Pass,,72.90686,,Incomplete,Abigail Harrison,23412.0,,,,,,1,From Free Kick,Jasmine Matthews,15618.0,Right Center Back,6,Bristol City WFC,973,"['71be6ca0-cb69-4b45-aba7-013b12a4a998', 'a0a314b0-4533-4b64-a425-0b4418f5c600']",31,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:31.987,Pass,
,,,,,,,,,,,,,,,4.12678,,,,,,,,,,,,,,a0a314b0-4533-4b64-a425-0b4418f5c600,99,,,"[23.1, 10.0]",3775636,2,,,,2.2824156,,Right Foot,,,"[1.8, 34.7]",,Ground Pass,,32.61564,,,Hannah Hampton,22032.0,,,,,Recovery,1,Regular Play,Rachel Corsie,4984.0,Left Center Back,7,Birmingham City WFC,969,"['5d959f91-63e9-4dcd-8d5f-46ec5388c572', 'f4715342-2667-435c-a08b-1249c0bdc97b']",36,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:36.841,Pass,
,,,,,,,,,,,,,,,2.756117,,,,,,,,,,,,,,1cf2e696-80dd-4019-98d1-14b350090a25,103,,,"[1.5, 34.7]",3775636,2,,,,1.2051077,,Right Foot,,,"[13.6, 66.3]",,Ground Pass,,33.837406,,,Harriet Scott,19592.0,,,,,,1,Regular Play,Hannah Hampton,22032.0,Goalkeeper,7,Birmingham City WFC,969,"['70a4cdc9-7351-4b21-88d5-c7e54a321821', 'e0a47657-6902-4ffe-94fb-eb6fe75371ec']",41,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:41.007,Pass,True
,,,,,,,,,,,,,,,0.834988,,,,,,,,,,,,,,d11a6186-0ff8-4217-993e-c3d1e90f4a4a,109,,,"[104.1, 0.1]",3775636,3,,,,1.3650538,,,,,"[106.5, 11.6]",,High Pass,,11.747766,,,Abigail Harrison,23412.0,,,,,Throw-in,1,From Throw In,Jemma Elizabeth Purfield,24239.0,Left Back,8,Bristol City WFC,973,['37b8b03f-1ee0-47a9-9b56-62d2008c9177'],3,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:03.316,Pass,
,,,,,,,,,,,,,,,1.142464,,,,,,,,,,,,,,5058f2d6-acf0-4290-8ebe-4a0ed8a7d3bb,112,,,"[106.7, 11.1]",3775636,3,,,,-1.7681919,,Right Foot,,,"[104.9, 2.1]",,Low Pass,,9.178235,,,Jemma Elizabeth Purfield,24239.0,,,,,,1,From Throw In,Abigail Harrison,23412.0,Center Forward,8,Bristol City WFC,973,"['1c6118e4-f237-4cc4-a2a5-9513dff937da', '80d5c766-e309-4a3c-95c3-346272d8123f']",4,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:04.151,Pass,True
,,,,,,,,,,,,,,,0.898377,,,,,,,,,,,,,,c9a1d157-23c1-45e0-9265-cade6eec7529,115,,,"[102.0, 2.4]",3775636,3,,,,-2.9724915,,Left Foot,,,"[97.9, 1.7]",,Ground Pass,,4.159327,,,Carla Humphrey,16384.0,,,,,,1,From Throw In,Jemma Elizabeth Purfield,24239.0,Left Back,8,Bristol City WFC,973,['d995576b-b46c-4598-9185-2b03f5ad1b4c'],6,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:06.405,Pass,
,,,,,,,,,,,,,,,0.716557,,,,,,,,,,,,,,411e50ad-5cb5-472f-9d89-d485a7e40fc8,119,,,"[96.0, 1.4]",3775636,3,,,,-0.082007445,,Right Foot,,,"[103.3, 0.8]",,Ground Pass,,7.324616,,,Jemma Elizabeth Purfield,24239.0,,,,,,1,From Throw In,Carla Humphrey,16384.0,Center Attacking Midfield,8,Bristol City WFC,973,['9b5ada5c-b910-46ff-ba1e-f8d63ed12c49'],7,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:07.856,Pass,
,,,,,,,,,,,,,,,2.0719,,,,,,,,,,,,,,0e0e3c3b-4c63-4f08-bb6a-e2ec33a8bc20,122,,,"[106.0, 2.2]",3775636,3,,,,1.4387773,,Left Foot,True,,"[110.9, 39.1]",,High Pass,,37.22392,,Incomplete,Charlie Wellings,15563.0,,,,,,1,From Throw In,Jemma Elizabeth Purfield,24239.0,Left Back,8,Bristol City WFC,973,"['26cc0854-b2b2-4c11-b674-7e6c162711f7', 'af0a12c1-cd5b-4c19-a077-ed927bc787a7']",10,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:10.134,Pass,
,,,,,,,,,,,,,,,1.683054,,,,,,,,,,,,,,4c42c7ef-8ee1-4e03-9ac6-a39ded9c0975,126,,,"[16.3, 13.7]",3775636,3,,,,-0.1993876,,Left Foot,,,"[35.6, 9.8]",,Ground Pass,,19.6901,,,Connie Scofield,21556.0,,,,,,1,Regular Play,Rebecca Holloway,31568.0,Left Back,9,Birmingham City WFC,969,['d750c7e9-a4af-45c9-8070-db9effce80d9'],17,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:17.942,Pass,
,,,,,,,,,,,,,,,2.824899,,,,,,,,,,,,,,0156fc48-2571-4632-a9cf-4ff11280131c,129,,,"[34.3, 9.0]",3775636,3,,,,2.8978593,,Right Foot,,,"[15.4, 13.7]",,Ground Pass,,19.475626,,,Rachel Corsie,4984.0,,,,,,1,Regular Play,Connie Scofield,21556.0,Left Center Midfield,9,Birmingham City WFC,969,['19c303fe-13c2-47a0-a5ce-198f72d0f30c'],20,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:20.485,Pass,
