50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.285427,,,,,,,,,,,,dd651e03-a9e9-4f8e-920e-494c0504ff19,17,,,"[42.3, 49.0]",3775592,0,,,,,1.3934345,,Right Foot,,,,"[46.1, 70.2]",,Ground Pass,,21.537874,,,,,Natasha Harding,15725.0,,,,,,1,From Kick Off,Deanna Cooper,20061.0,Right Center Back,2,Reading WFC,974,['cae5586e-ddd4-404f-af23-8f234280c235'],10,,,,,,,,,,,,,,,Reading WFC,974,00:00:10.338,Pass,
,,,,,,,,,,,,,,,,,,1.990657,,,,,,,,,,,,f681f110-ac02-4ec2-93f6-6aca6cee9b72,20,,,"[48.2, 68.8]",3775592,0,,,,,-0.20795855,,Right Foot,,,,"[80.9, 61.9]",,High Pass,,33.420055,,,,,Amalie Vevle Eikeland,26570.0,,,,,,1,From Kick Off,Natasha Harding,15725.0,Right Back,2,Reading WFC,974,['afcfa4d8-592f-4ee3-a7d8-ddfd64415891'],13,,,,,,,,,,,,,,,Reading WFC,974,00:00:13.460,Pass,
,,,,,,,,,,,,,,,,,,2.017178,,,,,,,,,,,,bc30ca6a-7a6b-4059-b683-b4d7aba2edb4,23,,,"[80.9, 61.9]",3775592,0,,,,True,-0.19573718,,,,,,"[92.5, 59.6]",,High Pass,,11.825819,,,Incomplete,,,,,,,,,1,From Kick Off,Amalie Vevle Eikeland,26570.0,Left Center Forward,2,Reading WFC,974,"['34ba24fc-0042-48bc-8a93-815740e76700', '888be4a0-67f8-4b43-ac7e-4c11034f40f6']",15,,,,,,,,,,,,,,,Reading WFC,974,00:00:15.491,Pass,True
,,,,,,,,,,,,,,,,,,1.511206,,,,,,,,,,,,888be4a0-67f8-4b43-ac7e-4c11034f40f6,24,,,"[27.6, 20.5]",3775592,0,,,,,-0.124354996,,Right Foot,,,,"[42.8, 18.6]",,Low Pass,,15.31829,,,,,Alanna Stephanie Kennedy,5078.0,,,,,Recovery,1,Regular Play,Siri Worm,15572.0,Left Back,3,Tottenham Hotspur Women,749,"['3184d4a9-d2b6-4342-918e-ea351dbb029c', 'bc30ca6a-7a6b-4059-b683-b4d7aba2edb4']",17,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:17.508,Pass,
,,,,,,,,,,,,,,,,,,4.035324,,,,,,,,,,,,db76dd1a-fbc7-43c2-a597-c0cdeeef2933,27,,,"[45.2, 33.3]",3775592,0,,,,,1.6707854,,Right Foot,,,,"[42.1, 64.2]",,Ground Pass,,31.055113,,,,,Ashleigh Neville,4848.0,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Right Defensive Midfield,3,Tottenham Hotspur Women,749,['c3415fd7-0148-4485-b7e7-63c9c46c3339'],20,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:20.452,Pass,
,,,,,,,,,,,,,,,,,,1.585838,,,,,,,,,,,,4910d77e-6991-4c88-bd9d-b9a46e018bb2,30,,,"[43.9, 65.4]",3775592,0,,,,,0.5498532,,Right Foot,,,,"[56.3, 73.0]",,Ground Pass,,14.543727,,,,,Ria Percival,18145.0,,,,,,1,Regular Play,Ashleigh Neville,4848.0,Right Back,3,Tottenham Hotspur Women,749,['a59b1a68-4036-4b2f-a2ac-18616c55894b'],25,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:25.379,Pass,
,,,,,,,,,,,,,,,,,,1.176975,,,,,,,,,,,,733168ec-2526-48a1-9fce-131b28cafbbc,33,,,"[56.3, 73.0]",3775592,0,,,,,-0.5767986,,Right Foot,,,,"[64.6, 67.6]",,Ground Pass,,9.90202,,,Incomplete,,Rosella Ayane,21048.0,,,,,,1,Regular Play,Ria Percival,18145.0,Right Wing,3,Tottenham Hotspur Women,749,"['768a7bdb-fc48-42f5-be84-8787cf548274', 'e4ff2d5b-b9e4-40fa-8d12-e4cd971ddd70']",27,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:27.185,Pass,
,,,,,,,,,,,,,,,,,,1.113588,,,,,,,,,,,,768a7bdb-fc48-42f5-be84-8787cf548274,35,,,"[55.5, 12.5]",3775592,0,,,,,-0.61320734,,Left Foot,,,,"[58.2, 10.6]",,Ground Pass,,3.3015149,,,,,Rachel Rowe,19780.0,,,,,Recovery,1,Regular Play,Jessica Fishlock,5016.0,Center Defensive Midfield,4,Reading WFC,974,"['0669411a-936a-4e7a-aebe-9aad4e7348b4', '733168ec-2526-48a1-9fce-131b28cafbbc']",28,,,,,,,,,,,,,,,Reading WFC,974,00:00:28.362,Pass,
,,,,,,,,,,,,,,,,,,0.845217,,,,,,,,,,,,9216e6c0-8f48-4c58-9415-581570a11cd5,38,,,"[58.2, 10.6]",3775592,0,,,,,-2.4149504,,Right Foot,,,,"[53.7, 6.6]",,Ground Pass,,6.0207973,,,,,Emma Mukandi,18998.0,,,,,,1,Regular Play,Rachel Rowe,19780.0,Left Center Midfield,4,Reading WFC,974,['18dd0f85-5063-4a60-bc2f-22e947cb962c'],29,,,,,,,,,,,,,,,Reading WFC,974,00:00:29.660,Pass,
,,,,,,,,,,,,,,,,,,0.979649,,,,,,,,,,,,3235b2ef-b281-4a2e-ab8d-0ddb0b526cb1,42,,,"[51.3, 6.1]",3775592,0,,,,,3.0363925,,Right Foot,,,,"[35.2, 7.8]",,Ground Pass,,16.189503,,,,,Molly Bartrip,21021.0,,,,,,1,Regular Play,Emma Mukandi,18998.0,Left Back,4,Reading WFC,974,['0fee25aa-1b0a-4895-bdc6-fd4cda8c0612'],31,,,,,,,,,,,,,,,Reading WFC,974,00:00:31.939,Pass,
,,,,,,,,,,,,,,,,,,2.612441,,,,,,,,,,,,8c70ce1f-21c5-4ab4-9ab4-39d090767c80,45,,,"[27.9, 10.9]",3775592,0,,,,,2.3877156,,Right Foot,,,,"[5.0, 32.4]",,Ground Pass,,31.411144,,,,,Grace Moloney,15719.0,,,,,,1,Regular Play,Molly Bartrip,21021.0,Left Center Back,4,Reading WFC,974,['1ca0259e-82d5-418d-b731-43500b110c72'],34,,,,,,,,,,,,,,,Reading WFC,974,00:00:34.485,Pass,
,,,,,,,,,,,,,,,,,,1.859378,,,,,,,,,,,,87536801-4f1b-456a-aea3-0dea12256bfa,48,,,"[5.0, 32.4]",3775592,0,,,,,-1.1380867,,Right Foot,,,,"[14.7, 11.4]",,Ground Pass,,23.132013,,,,,Molly Bartrip,21021.0,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,4,Reading WFC,974,['f6fe74a3-2361-4471-827e-9cc6b00052d1'],37,,,,,,,,,,,,,,,Reading WFC,974,00:00:37.168,Pass,
,,,,,,,,,,,,,,,,,,1.893962,,,,,,,,,,,,5095f7a0-b80b-4510-b111-6a08b700fc68,52,,,"[14.6, 17.9]",3775592,0,,,,,0.5260664,,Right Foot,,,,"[51.8, 39.5]",,High Pass,,43.016277,,,,,Angharad James,15577.0,,,,,,1,Regular Play,Molly Bartrip,21021.0,Left Center Back,4,Reading WFC,974,"['8b377f82-3737-40d8-bd0e-e2282848d79b', 'f24e0b2a-155b-44d2-9eef-3a6958541208']",40,,,,,,,,,,,,,,,Reading WFC,974,00:00:40.713,Pass,True
,,,,,,,,,,,,,,,,,,1.435986,,,,,,,,,,,,825d1f62-c7d5-4397-a4bd-10c481363904,55,,,"[51.1, 39.5]",3775592,0,,,,,-2.224101,,Right Foot,,,,"[44.9, 31.4]",,Low Pass,,10.20049,,,,,Rachel Rowe,19780.0,,,,,,1,Regular Play,Angharad James,15577.0,Right Center Midfield,4,Reading WFC,974,['92012445-f8f4-43af-b6fe-33edeae6b114'],42,,,,,,,,,,,,,,,Reading WFC,974,00:00:42.676,Pass,
,,,,,,,,,,,,,,,,,,1.595738,,,,,,,,,,,,6bbdaef9-8996-49bd-b360-9be7d97e0071,58,,,"[44.9, 31.4]",3775592,0,,,,,-0.5637486,,Right Foot,,,,"[71.0, 14.9]",,Ground Pass,,30.878147,,,,,Danielle Carter,24281.0,,,,,,1,Regular Play,Rachel Rowe,19780.0,Left Center Midfield,4,Reading WFC,974,['1bd0a6ec-6a54-4a58-9281-33dcd4e0fb88'],44,,,,,,,,,,,,,,,Reading WFC,974,00:00:44.270,Pass,
,,,,,,,,,,,,,,,,,,2.200376,,,,,,,,,,,,c2d3890f-0b04-473f-8f9e-ae8960eed214,62,,,"[80.1, 26.9]",3775592,0,,,,,-0.11759834,,Right Foot,,,,"[103.8, 24.1]",,Ground Pass,,23.864828,,,Incomplete,,Amalie Vevle Eikeland,26570.0,,,,,,1,Regular Play,Danielle Carter,24281.0,Right Center Forward,4,Reading WFC,974,"['754d0112-63ac-4af7-98e1-ded96fcffb3f', 'a93e9b56-ce39-40ea-833e-4be94eee1c30']",49,,,,,,,,,,,,,,,Reading WFC,974,00:00:49.277,Pass,
,,,,,,,,,,,,,,,,,,2.017987,,,,,,,,,,,,6772dc28-4484-4631-91fb-1cf76384693b,67,,,"[4.9, 68.5]",3775592,0,,,,,-0.06085666,,Right Foot,,,,"[32.8, 66.8]",,Ground Pass,,27.951744,,,Incomplete,,,,,,,,,1,Regular Play,Shelina Laura Zadorsky,5074.0,Left Center Back,4,Reading WFC,974,['145e0392-dbee-4c88-b347-c230a6c83e9f'],55,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:55.760,Pass,
,,,,,,,,,,,,,,,,,,0.604675,,,,,,,,,,,,71f9e091-1193-4bda-8591-43ddfda02809,70,,,"[86.6, 11.3]",3775592,0,,,,,-0.42033106,,Left Foot,,,,"[99.8, 5.4]",,Ground Pass,,14.458562,,,,,Emma Mukandi,18998.0,,,,,,1,Regular Play,Rachel Rowe,19780.0,Left Center Midfield,4,Reading WFC,974,['03e4c1c5-db69-4951-8477-11d5e8f43ac6'],59,,,,,,,,,,,,,,,Reading WFC,974,00:00:59.032,Pass,
,,,,,,,,,,,,,,,,,,1.614987,,,,,,,,,,,,8f1dd403-2f41-4ae1-86e3-cf5076e93a94,73,,,"[99.8, 5.4]",3775592,0,,,,,3.0356083,,Left Foot,,,,"[90.4, 6.4]",,Ground Pass,,9.453042,,,Incomplete,,Rachel Rowe,19780.0,,,,,,1,Regular Play,Emma Mukandi,18998.0,Left Back,4,Reading WFC,974,"['43b60b6e-604f-481a-90ab-b505ec4332f0', '568783ce-320b-449e-8b0d-f4c050561f5a']",59,,,,,,,,,,,,,,,Reading WFC,974,00:00:59.646,Pass,
,,,,,,,,,,,,,,,,,,0.045111,,,,,,,,,,,,43b60b6e-604f-481a-90ab-b505ec4332f0,75,,,"[29.7, 73.7]",3775592,1,,,,,1.7126933,,Right Foot,,,,"[29.5, 75.1]",,Low Pass,,1.4142135,,,Incomplete,,,,,,,,Recovery,1,Regular Play,Ria Percival,18145.0,Right Wing,4,Reading WFC,974,"['8d5ee5ce-a090-4e13-b6aa-e41fcde3de35', '8f1dd403-2f41-4ae1-86e3-cf5076e93a94']",1,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:01.261,Pass,
,,,,,,,,,,,,,,,,,,1.491555,,,,,,,,,,,,f26ce33f-c970-4263-8351-767b91cc1b56,77,,,"[23.6, 80.0]",3775592,1,,,,,-0.1364026,,,,,,"[49.1, 76.5]",,High Pass,,25.739075,,,,,Rianna Dean,31702.0,,,,,Throw-in,1,From Throw In,Ashleigh Neville,4848.0,Right Back,5,Tottenham Hotspur Women,749,['4663d86d-39ad-4df9-8ecc-d180d5ab99bc'],22,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:22.151,Pass,
,,,,,,,,,,,,,,,,,,1.780836,,,,,,,,,,,,e8dc35d3-e571-4be9-a180-02b0379398ee,80,,,"[49.1, 76.5]",3775592,1,,,,True,0.012819811,,,,,,"[56.9, 76.6]",,High Pass,,7.800641,,,,,Rosella Ayane,21048.0,,,,,,1,From Throw In,Rianna Dean,31702.0,Center Forward,5,Tottenham Hotspur Women,749,"['c61751d7-d223-444b-a8cc-48f4b47f1510', 'ef03a0df-450b-4255-9520-c2d3bfbb8d28']",23,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:23.643,Pass,True
,,,,,,,,,,,,,,,,,,1.503668,,,,,,,,,,,,4b72b30d-d8c9-4642-8140-915ab9d14517,84,,,"[63.2, 0.1]",3775592,1,,,,,2.2977815,,,,,,"[47.1, 18.2]",,Low Pass,,24.224367,,,,,Deanna Cooper,20061.0,,,,,Throw-in,1,From Throw In,Emma Mukandi,18998.0,Left Back,6,Reading WFC,974,['503febf0-9936-45e7-9dd1-c584edfe9666'],33,,,,,,,,,,,,,,,Reading WFC,974,00:01:33.013,Pass,
,,,,,,,,,,,,,,,,,,0.724319,,,,,,,,,,,,146c1b3d-dd48-4f3a-a877-0ead2116c91d,87,,,"[49.0, 19.2]",3775592,1,,,,,-1.1659045,,Right Foot,,,,"[53.2, 9.4]",,Ground Pass,,10.662083,,,,,Molly Bartrip,21021.0,,,,,,1,From Throw In,Deanna Cooper,20061.0,Right Center Back,6,Reading WFC,974,['ef0d3dc7-807c-4b3a-a8aa-0b0497803c50'],36,,,,,,,,,,,,,,,Reading WFC,974,00:01:36.686,Pass,
,,,,,,,,,,,,,,,,,,1.411898,,,,,,,,,,,,62acf40e-e84c-408a-9690-1d935a7deac3,90,,,"[53.2, 9.4]",3775592,1,,,,,1.7866493,,Right Foot,,,,"[46.6, 39.5]",,Ground Pass,,30.815094,,,,,Deanna Cooper,20061.0,,,,,,1,From Throw In,Molly Bartrip,21021.0,Left Center Back,6,Reading WFC,974,['ac194077-49cf-4f82-a688-e6ada0620b28'],39,,,,,,,,,,,,,,,Reading WFC,974,00:01:39.164,Pass,
,,,,,,,,,,,,,,,,,,1.656082,,,,,,,,,,,,d8dbae5a-8f2b-4266-834e-78394d8ed88a,93,,,"[48.0, 45.7]",3775592,1,,,,,1.4420482,,Right Foot,,,,"[50.9, 68.1]",,Ground Pass,,22.586943,,,,,Natasha Harding,15725.0,,,,,,1,From Throw In,Deanna Cooper,20061.0,Right Center Back,6,Reading WFC,974,['ebf24b8e-f537-4d49-9df6-54160ea18c0d'],41,,,,,,,,,,,,,,,Reading WFC,974,00:01:41.886,Pass,
,,,,,,,,,,,,,,,,,,1.365724,,,,,,,,,,,,4a53d771-3cfb-4f43-8101-a3891b9a883a,96,,,"[52.9, 64.6]",3775592,1,,,,,-1.3174322,,Right Foot,,,,"[55.8, 53.4]",,Ground Pass,,11.569356,,,,,Angharad James,15577.0,,,,,,1,From Throw In,Natasha Harding,15725.0,Right Back,6,Reading WFC,974,['c160bbc2-4793-48a0-adaa-3514a56587b1'],44,,,,,,,,,,,,,,,Reading WFC,974,00:01:44.186,Pass,
,,,,,,,,,,,,,,,,,,1.426961,,,,,,,,,,,,0c27667d-18e9-4441-8ab9-6323200198c4,99,,,"[55.8, 53.4]",3775592,1,,,,,-0.034207184,,Right Foot,,,,"[82.1, 52.5]",,Low Pass,,26.315395,,,Incomplete,,Amalie Vevle Eikeland,26570.0,,,,,,1,From Throw In,Angharad James,15577.0,Right Center Midfield,6,Reading WFC,974,"['3b113aec-8f18-4c6a-9bb9-d37c9b48f2c0', 'a72230c0-2c7c-4694-8868-1ce856a379b4']",45,,,,,,,,,,,,,,,Reading WFC,974,00:01:45.567,Pass,
,,,,,,,,,,,,,,,,,,1.901759,,,,,,,,,,,,a72230c0-2c7c-4694-8868-1ce856a379b4,101,,,"[38.0, 27.6]",3775592,1,,,,,-0.37956387,,Right Foot,,,,"[56.3, 20.3]",,Low Pass,,19.702284,,,,,Angela Addison,31550.0,,,,,Recovery,1,From Throw In,Siri Worm,15572.0,Left Back,6,Reading WFC,974,"['02570fc8-67c5-4ea6-92a8-29125ead0b3f', '0c27667d-18e9-4441-8ab9-6323200198c4']",46,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:46.993,Pass,
,,,,,,,,,,,,,,,,,,4.435918,,,,,,,,,,,,b54f6587-2ae7-4926-ab3e-497f2a905b37,109,,,"[55.3, 0.1]",3775592,2,,,,,0.35950595,,,,,,"[85.1, 11.3]",,High Pass,,31.835201,,,Incomplete,,Rosella Ayane,21048.0,,,,,Throw-in,1,From Throw In,Siri Worm,15572.0,Left Back,7,Tottenham Hotspur Women,749,"['385e9b53-0581-43d6-8d93-5f552424426b', 'fac80634-24b5-4f70-810b-4800b3694aa2']",6,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:06.195,Pass,
,,,,,,,,,,,,,,,,,,2.887227,,,,,,,,,,,,385e9b53-0581-43d6-8d93-5f552424426b,111,,,"[35.0, 68.8]",3775592,2,,,,,-2.508844,,Right Foot,,,,"[5.0, 46.8]",,Ground Pass,,37.202152,,,,,Grace Moloney,15719.0,,,,,Recovery,1,Regular Play,Deanna Cooper,20061.0,Right Center Back,8,Reading WFC,974,"['925c8134-0677-44dc-9de8-d9dda530fb65', 'b54f6587-2ae7-4926-ab3e-497f2a905b37']",10,,,,,,,,,,,,,,,Reading WFC,974,00:02:10.631,Pass,
,,,,,,,,,,,,,,,,,,1.251131,,,,,,,,,,,,e41634fc-0855-4cba-9cbd-0841d5e5660d,115,,,"[7.1, 49.2]",3775592,2,,,,,1.4596063,,Right Foot,,,,"[9.4, 69.8]",,Ground Pass,,20.728,,,,,Deanna Cooper,20061.0,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,8,Reading WFC,974,"['8836f6d4-2c6b-4c52-96f3-decdb1df31a2', '8f5d94b1-383c-443d-88d3-34a3d09ea364']",15,,,,,,,,,,,,,,,Reading WFC,974,00:02:15.265,Pass,True
