ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,05b59f66-6a3a-4d7c-9379-74350bfc0fbc,280,,,"[94.0, 52.0]",3775601,8,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kirsty Hanson,31532.0,Left Wing,21,Manchester United,1475,['a6ee0521-49e7-44c9-973b-ec39f66b6cfc'],23,,,,,,,,,,,,,,,,Manchester United,1475,00:08:23.065,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,5089fecd-b499-4be8-aad5-141296f6eef2,286,,,"[83.0, 13.6]",3775601,8,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ebony Salmon,31527.0,Right Wing,21,Manchester United,1475,"['84a8d031-2019-4778-991f-69039a082912', 'c68c3f04-a080-4efd-b25f-a94ed5172fc8']",53,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:53.324,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,c4dc9d33-d0a7-40b2-a7e5-011e04038cb8,292,,,"[33.6, 47.5]",3775601,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Staniforth,15562.0,Left Center Midfield,21,Manchester United,1475,['f7bcb0c1-54b0-4d7e-b9e5-c49adba64657'],1,,,,,,,,,,,,,,,,Manchester United,1475,00:09:01.374,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,2f81f7ae-7bda-4bbd-b07c-2e362b969a18,295,,,"[76.9, 43.1]",3775601,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ella Toone,31534.0,Right Center Midfield,21,Manchester United,1475,['e47ab6b2-4ec5-4506-9f68-526702c3398e'],7,,,,,,,,,,,,,,,,Manchester United,1475,00:09:07.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,d3d8f337-6018-43d9-afb7-b06d3e6f5b29,299,,,"[96.6, 36.6]",3775601,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Staniforth,15562.0,Left Center Midfield,21,Manchester United,1475,['9cafad65-90e5-4b19-94aa-b45ac9d57ead'],12,,,,,,,,,,,,,,,,Manchester United,1475,00:09:12.165,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,b916c24f-3fb3-44c6-8131-4565d6a8bb7b,302,,,"[105.7, 27.5]",3775601,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kirsty Hanson,31532.0,Left Wing,21,Manchester United,1475,['109400b7-ff8e-46c0-80b5-88efba700602'],13,,,,,,,,,,,,,,,,Manchester United,1475,00:09:13.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,3798dd1f-b9d0-42d2-baa0-82f52e0ff3f3,309,,,"[100.1, 14.6]",3775601,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kirsty Smith,10196.0,Left Back,21,Manchester United,1475,['a203c76b-415c-48c4-9eee-e7fe58b3f290'],21,,,,,,,,,,,,,,,,Manchester United,1475,00:09:21.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a1d865b7-0976-4617-96ad-5166a7bc4617,312,,,"[109.6, 15.4]",3775601,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kirsty Hanson,31532.0,Left Wing,21,Manchester United,1475,['bc80bab1-f804-40ef-882c-c06eac646089'],25,,,,,,,,,,,,,,,,Manchester United,1475,00:09:25.487,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,bc73bb4c-c040-4ab4-80f9-f187e0441cff,328,,,"[57.7, 7.9]",3775601,10,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yana Daniëls,10093.0,Left Wing,22,Bristol City WFC,973,['b190caf3-7131-43bc-90d4-47afd8eb6292'],0,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:00.369,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,2cc0f43e-d569-440a-aeed-98984bbcdec4,330,,,"[70.9, 1.9]",3775601,10,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Charlie Wellings,15563.0,Center Forward,22,Bristol City WFC,973,['8f62e9a5-8ce1-4880-b342-8ef6f753bbe7'],3,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:03.109,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,5a68a0c4-08e7-4789-a4fb-cb5ef81bc75f,337,,,"[66.3, 75.6]",3775601,10,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jessica Sigsworth,31535.0,Right Wing,23,Manchester United,1475,['aec799ba-9685-4422-9723-f5fc32667e64'],22,,,,,,,,,,,,,,,,Manchester United,1475,00:10:22.136,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ccccc243-dea0-496c-b8ba-3b8003553161,340,,,"[64.6, 72.0]",3775601,10,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ella Toone,31534.0,Right Center Midfield,24,Manchester United,1475,['24321726-4749-4f67-b029-fd07b0bb2c0c'],32,,,,,,,,,,,,,,,,Manchester United,1475,00:10:32.677,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,95d41e16-0973-4194-9a10-ba2629d7fcfc,343,,,"[75.2, 78.7]",3775601,10,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jessica Sigsworth,31535.0,Right Wing,24,Manchester United,1475,['8d7364ff-c0f3-4e34-aa1c-5a24b7d97720'],34,,,,,,,,,,,,,,,,Manchester United,1475,00:10:34.045,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ab0ca00d-af26-460d-8ac4-a582627abe1b,345,,,"[58.8, 9.2]",3775601,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Molly Pike,31564.0,Center Attacking Midfield,25,Bristol City WFC,973,['87679186-2a25-4b81-92ed-160138d730bb'],34,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:34.755,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,bbcf2146-c8b4-4eea-aa01-9fa03eb3f621,348,,,"[53.2, 5.8]",3775601,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yana Daniëls,10093.0,Left Wing,25,Bristol City WFC,973,['e7773c45-57c7-4bd4-bd8e-4e9532117ad7'],35,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:35.077,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ff183a63-32c5-4208-84de-03d06828463b,354,,,"[49.7, 9.7]",3775601,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kiera Skeels,36799.0,Left Center Midfield,25,Bristol City WFC,973,['5caf14c5-5a0d-4035-b78d-1c1637b17a4c'],37,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:37.759,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,80a2337b-d828-4537-a3b3-2133d18e3087,357,,,"[56.8, 13.8]",3775601,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Molly Pike,31564.0,Center Attacking Midfield,25,Bristol City WFC,973,['94a6180a-acf4-4ca2-b339-bf59ab28faf9'],38,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:38.337,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,40918111-252d-431a-aacf-2ff852e12f68,364,,,"[72.9, 15.1]",3775601,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charlie Wellings,15563.0,Center Forward,25,Bristol City WFC,973,['3e8ca066-41ee-4302-9928-066d630fce01'],41,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:41.487,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,d3083e4a-847a-42d4-a05e-f8ec299ed2af,368,,,"[65.6, 54.4]",3775601,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Staniforth,15562.0,Left Center Midfield,26,Manchester United,1475,['2d0c9545-97be-4470-98d2-bfaf5f3ce46b'],45,,,,,,,,,,,,,,,,Manchester United,1475,00:10:45.843,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,b8311d54-d21b-4aae-a80f-875c54d0743e,375,,,"[75.6, 54.8]",3775601,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jessica Sigsworth,31535.0,Right Wing,26,Manchester United,1475,['e976eda4-3a12-45cd-985b-46d1d7c553d6'],48,,,,,,,,,,,,,,,,Manchester United,1475,00:10:48.281,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,dd241bf6-318a-4b73-8bf0-a3bc33f1b339,382,,,"[56.3, 29.7]",3775601,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie Zelem,31540.0,Center Defensive Midfield,26,Manchester United,1475,['5cfc8cfe-804e-4c07-91dd-030c502f8756'],54,,,,,,,,,,,,,,,,Manchester United,1475,00:10:54.045,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,71793f33-5e69-4514-afb0-84cca552ade0,390,,,"[67.4, 77.6]",3775601,11,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ona Batlle Pascual,46639.0,Right Back,27,Manchester United,1475,['daad441c-b762-483d-a033-229d1922f4da'],19,,,,,,,,,,,,,,,,Manchester United,1475,00:11:19.377,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,fcd79fe2-5353-42aa-a0b8-1c3f1a4b7c30,392,,,"[78.1, 7.1]",3775601,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yana Daniëls,10093.0,Left Wing,28,Bristol City WFC,973,['37d2168e-9d5c-4e59-b78d-b88bb20a9f78'],34,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:34.001,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,70597f08-a623-45f6-b702-cda734411d34,403,,,"[35.5, 62.2]",3775601,12,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christen Annemarie Press,6817.0,Center Forward,29,Bristol City WFC,973,['98270651-b97a-4b0b-984d-f45870a35615'],24,,,,,,,,,,,,,,,,Manchester United,1475,00:12:24.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,4c2c26fa-d73c-4b2f-90ab-22741af5c920,410,,,"[57.7, 7.3]",3775601,12,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jemma Elizabeth Purfield,24239.0,Left Back,29,Bristol City WFC,973,"['34403aa3-7e4c-45dc-b6d0-1af24b0a9b15', '3a64afe0-cfab-48da-b63d-927b4163bc12']",34,,,,,,,,,,,,,,,,Bristol City WFC,973,00:12:34.339,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,fa11019c-65dd-4a27-b99b-c81adbb567ee,413,,,"[76.8, 3.6]",3775601,12,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Charlie Wellings,15563.0,Center Forward,29,Bristol City WFC,973,['3c236f77-7e81-4e01-83bf-79cbe1ce9638'],35,,,,,,,,,,,,,,,,Bristol City WFC,973,00:12:35.916,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e7affbdb-53b5-4032-abc9-84602b9886f6,419,,,"[2.8, 55.9]",3775601,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,30,Manchester United,1475,['4f04c6b0-88f5-435b-bc18-c0777c123a14'],44,,,,,,,,,,,,,,,,Manchester United,1475,00:12:44.988,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,acef07d1-f9d3-4d0f-879a-a6385ecded4a,422,,,"[11.1, 31.4]",3775601,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Turner,31536.0,Left Center Back,30,Manchester United,1475,['8154a2e4-3e7c-4356-91a6-b0d4f64594d1'],47,,,,,,,,,,,,,,,,Manchester United,1475,00:12:47.826,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,5085855c-ddc4-4ef4-81e2-de339cf22b32,425,,,"[53.9, 12.4]",3775601,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kirsty Smith,10196.0,Left Back,30,Manchester United,1475,['a0433548-bc69-4408-981e-4c531bc3c6de'],53,,,,,,,,,,,,,,,,Manchester United,1475,00:12:53.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ba1ebbd0-43b0-4d59-81c9-d6a8fb5dc772,428,,,"[44.0, 27.3]",3775601,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Turner,31536.0,Left Center Back,30,Manchester United,1475,['d4ea5259-7dc2-4332-aa79-ed00a960dea6'],57,,,,,,,,,,,,,,,,Manchester United,1475,00:12:57.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,f822c44f-1e4f-49ac-875c-f46d36991d4b,431,,,"[18.4, 33.8]",3775601,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,30,Manchester United,1475,['81fb03e6-6bf7-4822-919a-5aa1097f9565'],3,,,,,,,,,,,,,,,,Manchester United,1475,00:13:03.885,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,649b7ced-df00-4f81-b751-e5dc00e1c3a5,434,,,"[28.8, 51.6]",3775601,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amy Turner,31533.0,Right Center Back,30,Manchester United,1475,['55daee5a-5034-4f48-bdc8-2e81c3c32807'],7,,,,,,,,,,,,,,,,Manchester United,1475,00:13:07.232,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,b6734f95-53be-4729-a62f-afba1b9b9b8a,437,,,"[37.3, 18.9]",3775601,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Turner,31536.0,Left Center Back,30,Manchester United,1475,['4d4a412a-fd89-49e4-b536-10de2cf827a5'],10,,,,,,,,,,,,,,,,Manchester United,1475,00:13:10.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,d0dea109-04e7-4458-ba57-270f6d103d35,440,,,"[35.5, 52.5]",3775601,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amy Turner,31533.0,Right Center Back,30,Manchester United,1475,['f2e24a9c-d2b3-4395-890c-9d99d515a29b'],13,,,,,,,,,,,,,,,,Manchester United,1475,00:13:13.453,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,b968b7dc-7b38-42ed-bf7d-523b6ba42acb,443,,,"[100.7, 34.5]",3775601,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Staniforth,15562.0,Left Center Midfield,30,Manchester United,1475,['215672bb-05bd-4891-a611-3691f45e64fe'],21,,,,,,,,,,,,,,,,Manchester United,1475,00:13:21.414,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,6c282244-e5b9-4a04-b9bf-23a74a75bf44,445,,,"[85.2, 18.1]",3775601,13,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yana Daniëls,10093.0,Left Wing,31,Bristol City WFC,973,['8f77604a-4b42-4591-ae82-e862737d448e'],58,,,,,,,,,,,,,,,,Bristol City WFC,973,00:13:58.363,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,47b4949a-69ad-4508-a10b-88fa0af0215c,448,,,"[101.2, 21.4]",3775601,14,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Charlie Wellings,15563.0,Center Forward,31,Bristol City WFC,973,['f4e3c5af-3432-4d0d-9de6-883f11ac94f7'],0,,,,,,,,,,,,,,,,Bristol City WFC,973,00:14:00.484,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,2b4289fb-603a-4d74-bd79-2fcc0fa49f51,452,,,"[15.0, 37.9]",3775601,14,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Millie Turner,31536.0,Left Center Back,32,Manchester United,1475,['06cfd925-d97c-47df-afef-c74fa0f9c478'],5,,,,,,,,,,,,,,,,Manchester United,1475,00:14:05.460,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,30bffd8d-fe28-43e3-978a-9e5ad910466f,455,,,"[55.5, 13.0]",3775601,14,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kirsty Smith,10196.0,Left Back,32,Manchester United,1475,['6b5f7320-57b9-4a27-a36b-aeca86c2402c'],12,,,,,,,,,,,,,,,,Manchester United,1475,00:14:12.058,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,c1187836-9992-48ee-a7a8-b91edc17be69,458,,,"[73.0, 21.7]",3775601,14,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lucy Staniforth,15562.0,Left Center Midfield,32,Manchester United,1475,['99874b50-0037-47c2-8996-bf10f9c4fcac'],14,,,,,,,,,,,,,,,,Manchester United,1475,00:14:14.603,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,918b626f-26bc-4e60-8d1c-948b1db1db88,465,,,"[100.7, 28.2]",3775601,14,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Christen Annemarie Press,6817.0,Center Forward,32,Manchester United,1475,['63f52a5c-8d31-482c-b502-6b940c4a292d'],18,,,,,,,,,,,,,,,,Manchester United,1475,00:14:18.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,9bce58c5-1daf-4bde-850d-68e1c5dec4a1,471,,,"[22.8, 59.1]",3775601,14,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Faye Bryson,15578.0,Right Back,33,Bristol City WFC,973,"['a0874da1-2a7c-4dcc-8951-7d807073fadd', 'e0c64901-d8d6-40ab-9a20-b0ba8bd88390']",19,,,,,,,,,,,,,,,,Bristol City WFC,973,00:14:19.763,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,515f48b6-8a30-4363-bd00-d29c8ae9fd6f,478,,,"[54.7, 74.0]",3775601,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carla Humphrey,16384.0,Right Center Midfield,33,Bristol City WFC,973,['fb40ab01-655c-40a9-a722-8dd9a636b17c'],25,,,,,,,,,,,,,,,,Bristol City WFC,973,00:14:25.476,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,56545787-68e7-4308-9b96-48b6b1f6ea0d,481,,,"[95.1, 15.4]",3775601,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kirsty Hanson,31532.0,Left Wing,34,Manchester United,1475,"['1922584c-8d30-4a9e-9bd8-ef6f25a5ece3', '9a242c55-86ea-4493-af66-887ebdabfa72']",32,,,,,,,,,,,,,,,,Manchester United,1475,00:14:32.622,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,35b9586d-c00b-4d32-97f8-89e905ed5f22,484,,,"[106.8, 46.0]",3775601,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jessica Sigsworth,31535.0,Right Wing,34,Manchester United,1475,['b187bcd4-e16b-4326-ab64-3fa86a47be03'],35,,,,,,,,,,,,,,,,Manchester United,1475,00:14:35.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,c7ed94ee-2db6-4a16-9b64-1ad52425c5d5,486,,,"[91.0, 41.8]",3775601,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Staniforth,15562.0,Left Center Midfield,34,Manchester United,1475,['5eed435b-1c69-4b33-823d-aa2eca0d22c0'],38,,,,,,,,,,,,,,,,Manchester United,1475,00:14:38.886,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,9942f784-e205-4495-b0d3-4a9a8c768b90,489,,,"[80.8, 55.3]",3775601,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Right Back,34,Manchester United,1475,['8bde9839-aee7-45ac-9edc-ea5062983d76'],40,,,,,,,,,,,,,,,,Manchester United,1475,00:14:40.374,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,295421c5-30a3-42eb-890c-169a0be059d8,496,,,"[89.7, 50.3]",3775601,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Staniforth,15562.0,Left Center Midfield,34,Manchester United,1475,['bcd6fbbd-5b2e-4b8e-b7fc-72b0b2412f1c'],42,,,,,,,,,,,,,,,,Manchester United,1475,00:14:42.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,9d5ffc73-a932-4563-85d0-17fa53552e29,498,,,"[89.0, 53.8]",3775601,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Right Back,34,Manchester United,1475,['341257b0-354d-4832-84df-e9c57f5c1130'],43,,,,,,,,,,,,,,,,Manchester United,1475,00:14:43.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,7b4ec3fd-2275-4d7f-8631-1b37d62f785d,500,,,"[90.1, 49.2]",3775601,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Staniforth,15562.0,Left Center Midfield,34,Manchester United,1475,['aeaed375-573c-41b6-b373-0869ab8cd683'],44,,,,,,,,,,,,,,,,Manchester United,1475,00:14:44.241,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,1869c5d5-0ea5-4148-8f14-c4cf05a8cd65,506,,,"[105.9, 14.6]",3775601,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kirsty Smith,10196.0,Left Back,34,Manchester United,1475,['7e79294a-2cbe-4194-957d-97d73525aea9'],48,,,,,,,,,,,,,,,,Manchester United,1475,00:14:48.326,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,d68d957c-9e67-4c3b-9857-5aa876636e62,509,,,"[35.6, 69.7]",3775601,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Wellings,15563.0,Center Forward,35,Bristol City WFC,973,['fa258130-e31f-433b-ac90-37b81cdaf8c3'],13,,,,,,,,,,,,,,,,Bristol City WFC,973,00:15:13.138,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,05cf4164-877d-4b7c-83d1-95931abdb2ec,512,,,"[91.2, 23.9]",3775601,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ella Toone,31534.0,Right Center Midfield,36,Manchester United,1475,['c3e29936-52bf-49f3-9913-73e9866905f7'],14,,,,,,,,,,,,,,,,Manchester United,1475,00:15:14.747,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,e360e916-07fd-4d41-9138-9602159723f8,515,,,"[101.6, 14.1]",3775601,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kirsty Hanson,31532.0,Left Wing,36,Manchester United,1475,['af6f772b-343d-4ea0-9265-71d0c23e43a0'],16,,,,,,,,,,,,,,,,Manchester United,1475,00:15:16.468,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,97098104-f5e6-4781-b5d6-378545c9983c,520,,,"[18.9, 35.3]",3775601,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,36,Manchester United,1475,['132b8217-e8f3-415e-8791-2ae6671d6544'],23,,,,,,,,,,,,,,,,Manchester United,1475,00:15:23.709,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,10f56c73-cb97-4d4e-a413-e638d7080520,523,,,"[28.4, 50.1]",3775601,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amy Turner,31533.0,Right Center Back,36,Manchester United,1475,['bdd7bea2-fd9d-4301-bb10-800f7c72dfd3'],27,,,,,,,,,,,,,,,,Manchester United,1475,00:15:27.658,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,3c1ac761-5f79-4a2e-b0bb-658a2b9c5b1a,526,,,"[48.3, 28.8]",3775601,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie Zelem,31540.0,Center Defensive Midfield,36,Manchester United,1475,['ad86870c-e866-4466-b637-f7eb1161e810'],30,,,,,,,,,,,,,,,,Manchester United,1475,00:15:30.747,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,13cff1be-f38a-4160-8462-2142c0120ab4,529,,,"[27.7, 20.4]",3775601,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Turner,31536.0,Left Center Back,36,Manchester United,1475,['8f5de5a3-000c-4829-8732-ca0efc06ebaa'],33,,,,,,,,,,,,,,,,Manchester United,1475,00:15:33.708,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,924629f3-0869-4649-bfa1-6620a027533a,532,,,"[20.6, 39.7]",3775601,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,36,Manchester United,1475,['4798fac8-bfde-4f3f-94db-207b64ffffc5'],38,,,,,,,,,,,,,,,,Manchester United,1475,00:15:38.966,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,434c7e23-3df1-42a9-8efc-4cf86a54ad61,535,,,"[28.0, 62.2]",3775601,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amy Turner,31533.0,Right Center Back,36,Manchester United,1475,['0e9319ba-0548-45e1-a2b4-25efae592c21'],41,,,,,,,,,,,,,,,,Manchester United,1475,00:15:41.723,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,73162c7f-10cf-4b71-a7d0-91b600fac6db,538,,,"[43.6, 60.0]",3775601,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie Zelem,31540.0,Center Defensive Midfield,36,Manchester United,1475,['963f4211-31dd-4878-b2e4-3acc6392d469'],43,,,,,,,,,,,,,,,,Manchester United,1475,00:15:43.711,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,369e9179-36f0-4a17-ba75-31e1249b1907,541,,,"[80.4, 64.8]",3775601,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jessica Sigsworth,31535.0,Right Wing,36,Manchester United,1475,['5f044a30-0839-46b6-9c9f-12dcf2f7ba48'],46,,,,,,,,,,,,,,,,Manchester United,1475,00:15:46.656,Ball Receipt*,
