50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_offensive,foul_committed_type,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,39e13a8b-b030-47bd-a739-01c785e0b4dc,1,,,,3775614,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bristol City WFC,973,,0,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 24922, 'name': 'Florence Allen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 12}, {'player': {'id': 36799, 'name': 'Kiera Skeels'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 29}, {'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 31527, 'name': 'Ebony Salmon'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Bristol City WFC,973,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,87b24120-c402-4e6b-91a9-392f1791df16,2,,,,3775614,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bristol City WFC,973,,0,,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 15560, 'name': 'Ann-Katrin Berger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 30}, {'player': {'id': 10395, 'name': 'Maren Nævdal Mjelde'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 16}, {'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 25}, {'player': {'id': 15549, 'name': 'Sophie Louise Ingle'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 23}, {'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]}",Chelsea FCW,971,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0e64adf0-9e2d-4b55-b2e7-55657f569003,3,,,,3775614,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bristol City WFC,973,['3f556b49-c441-4956-9e4e-d17cb806574b'],0,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,3f556b49-c441-4956-9e4e-d17cb806574b,4,,,,3775614,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bristol City WFC,973,['0e64adf0-9e2d-4b55-b2e7-55657f569003'],0,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,9e1b34de-2b91-4c8c-8dad-b7e57e7c6666,1663,,,,3775614,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,93,Bristol City WFC,973,['96e61000-58f2-419a-9086-b07ef10f8262'],0,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,96e61000-58f2-419a-9086-b07ef10f8262,1664,,,,3775614,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,93,Bristol City WFC,973,['9e1b34de-2b91-4c8c-8dad-b7e57e7c6666'],0,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,1.497504,,,,,,,,,,ed0ea8f6-6c27-415b-83ca-71785ce12a9d,5,,,"[60.0, 40.0]",3775614,0,,,,,-2.9883325,,Right Foot,,,,"[35.4, 36.2]",,Ground Pass,,24.891766,,,,Jasmine Matthews,15618.0,,,,,,Kick Off,1,From Kick Off,Ebony Salmon,31527.0,Center Forward,2,Bristol City WFC,973,['e302fa56-6da9-4406-a3e5-34b2a29103b8'],0,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:00.762,Pass,
,,,,,,,,,,,,,,,,,1.904051,,,,,,,,,,8e7c5220-4c47-47bf-8cac-0e10c12d2449,8,,,"[35.3, 36.0]",3775614,0,,,,,-1.5416783,,Left Foot,,,,"[36.2, 5.1]",,Ground Pass,,30.913103,,,,Jemma Elizabeth Purfield,24239.0,,,,,,,1,From Kick Off,Jasmine Matthews,15618.0,Center Defensive Midfield,2,Bristol City WFC,973,['3589af6f-6f4e-4c59-8476-9ea4fef4346c'],3,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:03.060,Pass,
,,,,,,,,,,,,,,,,,1.628512,,,,,,,,,,cac60719-412c-4a63-b8ea-a59a845995c2,11,,,"[45.8, 4.0]",3775614,0,,,,,0.25204846,,Left Foot,,,,"[75.7, 11.7]",,High Pass,,30.875557,,,,Ebony Salmon,31527.0,,,,,,,1,From Kick Off,Jemma Elizabeth Purfield,24239.0,Left Back,2,Bristol City WFC,973,['9f04320c-d512-413e-bf42-24e77ef45817'],7,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:07.835,Pass,
,,,,,,,,,,,,,,,,,2.63992,,,,,,,,,,fbc9bd9b-8f48-4584-9da4-58652ac6a64b,15,,,"[46.6, 61.9]",3775614,0,,,,,3.1415927,,Right Foot,,,,"[32.9, 61.9]",,Ground Pass,,13.7,,,,Millie Bright,4642.0,,,,,,Recovery,1,Regular Play,Sophie Louise Ingle,15549.0,Center Defensive Midfield,3,Chelsea FCW,971,['60cca2ec-659c-4fe9-b499-c6263d20ee08'],10,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:10.771,Pass,
,,,,,,,,,,,,,,,,,2.662202,,,,,,,,,,2a83ccd1-b9b6-46bd-a99b-e49a5097ebc1,18,,,"[31.6, 61.3]",3775614,0,,,,,-1.9377201,,Right Foot,,,,"[21.3, 34.5]",,Ground Pass,,28.711147,,,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,3,Chelsea FCW,971,['686fdcfb-0885-4ae4-8712-6e83040b1a5f'],13,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:13.451,Pass,
,,,,,,,,,,,,,,,,,1.239754,,,,,,,,,,87b351f0-f8c9-4f1d-a3a2-e8380ae54658,21,,,"[27.0, 29.7]",3775614,0,,,,,-1.3958588,,Right Foot,,,,"[30.8, 8.2]",,Ground Pass,,21.833231,,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,3,Chelsea FCW,971,['8ffef5cc-6032-4630-98d1-ed53bb5fda80'],18,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:18.064,Pass,
,,,,,,,,,,,,,,,,,1.779096,,,,,,,,,,4b3ae007-aef3-4745-bd27-76ecbb8364ae,24,,,"[30.8, 8.7]",3775614,0,,,,,2.0812848,,Left Foot,,,,"[21.0, 26.2]",,Ground Pass,,20.057169,,,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,3,Chelsea FCW,971,['9a81ea8f-910c-4a21-8a6e-e81d4ac79c8e'],19,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:19.922,Pass,
,,,,,,,,,,,,,,,,,2.513612,,,,,,,,,,06dd707e-4c72-4df2-b391-9b79f8021db9,27,,,"[21.8, 27.5]",3775614,0,,,,,1.6068817,,Left Foot,,,,"[20.8, 55.2]",,Ground Pass,,27.718044,,,,Millie Bright,4642.0,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,3,Chelsea FCW,971,['c8a980dc-9e41-4c13-a856-2badb8dbf236'],23,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:23.234,Pass,
,,,,,,,,,,,,,,,,,1.37116,,,,,,,,,,88fff11c-0c12-47a5-917b-c6d589a4c585,30,,,"[21.8, 56.5]",3775614,0,,,,,0.9077782,,Right Foot,,,,"[38.2, 77.5]",,Ground Pass,,26.645075,,,,Maren Nævdal Mjelde,10395.0,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,3,Chelsea FCW,971,['413b8de8-90a3-4038-98a4-546c64c4bb9b'],26,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:26.987,Pass,
,,,,,,,,,,,,,,,,,1.964446,,,,,,,,,,ad23d024-7ba0-4c8a-bbca-75d3bcefb5cd,33,,,"[34.3, 71.0]",3775614,0,,,,,-2.2856796,,Right Foot,,,,"[21.8, 56.6]",,Ground Pass,,19.06856,,,,Millie Bright,4642.0,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,3,Chelsea FCW,971,['f921e3d8-f869-494a-af75-57a53cb323f2'],30,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:30.345,Pass,
,,,,,,,,,,,,,,,,,3.626539,,,,,,,,,,e73dcb6b-2a2c-4a59-b861-f94a9e9d388a,36,,,"[23.8, 56.2]",3775614,0,,,,,-0.7853982,,Right Foot,,,,"[74.3, 5.7]",,Low Pass,,71.417786,,,,Jonna Ann-Charlotte Andersson,10222.0,,,True,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,3,Chelsea FCW,971,['84b5ba20-336b-4cbb-8700-575272ba1531'],33,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:33.802,Pass,
,,,,,,,,,,,,,,,,,0.906396,,,,,,,,,,6bf65603-224f-434b-a0d1-998aaba0c6e2,39,,,"[80.5, 4.7]",3775614,0,,,,,1.328524,,Left Foot,,,,"[84.8, 22.1]",,Ground Pass,,17.923449,,,,So-Yun Ji,4647.0,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,3,Chelsea FCW,971,['226e8a1e-5fd9-44dd-914e-ded04b899d7b'],38,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:38.565,Pass,
,,,,,,,,,,,,,,,,,2.085272,,,,,,,,,,46a4e900-6e1b-4a50-b4e7-bcd8e29aa1a6,42,,,"[87.1, 22.2]",3775614,0,,,,,0.021005314,,Right Foot,,,,"[110.9, 22.7]",,Ground Pass,,23.805252,,,,Samantha May Kerr,4961.0,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,3,Chelsea FCW,971,['b33bd5d9-17ae-4e67-aa9f-f3556630e3cd'],40,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:40.399,Pass,
,,,,,,,,,,,,,,,,,1.489107,,,,,,,,,,c428fb94-294d-4a08-820d-5535a9b251e4,44,,,"[110.9, 22.7]",3775614,0,,,,,1.5707964,0de2cac6-091d-465d-81c1-13271416e4e1,Left Foot,True,,,"[110.9, 40.9]",,Ground Pass,,18.2,,,,Pernille Mosegaard Harder,10108.0,True,,,,,,1,Regular Play,Samantha May Kerr,4961.0,Left Center Forward,3,Chelsea FCW,971,['3fc2c829-48ec-4f24-8a53-b0744abf0736'],42,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:42.484,Pass,
,,,,,,,,,,,,,,,,,2.525539,,,,,,,,,,0495737e-7cc0-418f-8e67-d8b04a297877,49,,,"[75.7, 44.4]",3775614,0,,,,,1.7580912,,Right Foot,,,,"[71.0, 69.2]",,Ground Pass,,25.241434,,,,Maren Nævdal Mjelde,10395.0,,,,,,Recovery,1,Regular Play,Sophie Louise Ingle,15549.0,Center Defensive Midfield,3,Chelsea FCW,971,['7047da98-6016-49bf-bb1c-924663621313'],48,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:48.534,Pass,
,,,,,,,,,,,,,,,,,1.221672,,,,,,,,,,30f23a41-2114-43be-866e-2231a6e3c298,52,,,"[72.6, 71.8]",3775614,0,,,,,-1.5707964,,Right Foot,,,,"[72.6, 55.2]",,Ground Pass,,16.6,,,,Sophie Louise Ingle,15549.0,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,3,Chelsea FCW,971,['f86a82e4-c72a-45a7-ba21-7553c3bed004'],52,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:52.532,Pass,
,,,,,,,,,,,,,,,,,1.054043,,,,,,,,,,f3655e9f-2efd-482f-be8b-f0efc242c992,55,,,"[72.6, 55.2]",3775614,0,,,,,-0.97225857,,Right Foot,,,,"[90.4, 29.1]",,Low Pass,,31.591928,,Incomplete,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Center Defensive Midfield,3,Chelsea FCW,971,"['0e8ff047-fd8e-4d24-857b-ca3259f7e09d', '9543cfb0-3e48-4d3f-82f6-514c7d937bca']",54,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:54.819,Pass,
