50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.090515,,,,,,,,,5dc3b197-96c0-455e-8cc6-77713d171413,16,,"[8.9, 59.7]",3775582,0,,,,,0.1573101,,Right Foot,,"[52.4, 66.6]",,High Pass,,44.043842,Incomplete,,Denise O'Sullivan,5084.0,,,,,,,1,From Kick Off,Megan Walsh,15709.0,Goalkeeper,2,Brighton & Hove Albion WFC,965,"['35a6d32a-b883-4f4e-ad2a-fe4e6ea2b0ef', '787d6ce9-920a-492c-88a7-34b0e8650964']",11,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:11.204,Pass,
,,,,,,,,,,,,,,,,,,0.88973,,,,,,,,,787d6ce9-920a-492c-88a7-34b0e8650964,19,,"[67.7, 13.5]",3775582,0,,,,True,0.10702747,,,,"[79.8, 14.8]",,Low Pass,,12.169634,,,Isobel Mary Christiansen,4645.0,,,,,,Recovery,1,From Kick Off,Damaris Berta Egurrola Wienke,47541.0,Left Center Midfield,2,Brighton & Hove Albion WFC,965,"['5dc3b197-96c0-455e-8cc6-77713d171413', '607dcd6e-7580-48a2-85ba-e6c6b3d243b7', '90dd9815-8962-4290-b6b7-5e7bc9a75901']",13,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:13.295,Pass,True
,,,,,,,,,,,,,,,,,,4.613451,,,,,,,,,749f114a-0f00-4e8f-92ba-b7ccf1da672c,21,,"[79.8, 14.8]",3775582,0,,,,,-0.08749534,,Right Foot,,"[119.7, 11.3]",,High Pass,,40.053215,Out,,Valérie Gauvin,25442.0,,,,,,,1,From Kick Off,Isobel Mary Christiansen,4645.0,Center Attacking Midfield,2,Brighton & Hove Albion WFC,965,['9227d181-8ae6-4e72-af81-d80475a32a6d'],14,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:14.184,Pass,
,,,,,,,,,,,,,,,,,,2.441622,,,,,,,,,6b1d4cef-2d9f-4cdd-90c0-91c5793d67bd,23,,"[7.0, 44.1]",3775582,0,,,,,-0.9647016,,Right Foot,,"[33.2, 6.3]",,High Pass,,45.992172,,,Felicity Gibbons,16392.0,,,,,,Goal Kick,1,From Goal Kick,Megan Walsh,15709.0,Goalkeeper,3,Brighton & Hove Albion WFC,965,['6d43d51a-4905-46d7-80c4-d0474e28c574'],34,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:34.366,Pass,
,,,,,,,,,,,,,,,,,,1.37513,,,,,,,,,b52d2326-dfef-4760-86a0-031dfbcf1ee7,28,,"[89.6, 66.9]",3775582,0,,,,,2.4087775,,Right Foot,,"[80.6, 75.0]",,Low Pass,,12.108262,,,Ingrid Moe Wold,10382.0,,,,,,Recovery,1,Regular Play,Claire Emslie,4646.0,Right Wing,4,Everton LFC,967,"['40d9cc6d-5d3f-42b2-9845-d3c90749734a', 'a39cf4f5-9579-48ed-81eb-662f87f6bff0']",37,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:37.526,Pass,True
,,,,,,,,,,,,,,,,,,0.724245,,,,,,,,,63105a08-6313-4e0f-8553-9f728dbb6ae0,31,,"[80.6, 75.0]",3775582,0,,,,,-1.3833672,,Right Foot,,"[82.8, 63.4]",,Ground Pass,,11.806778,,,Lucy Hope,16386.0,,,,,,,1,Regular Play,Ingrid Moe Wold,10382.0,Right Back,4,Everton LFC,967,['cc595f5c-c50c-4b9f-8afe-4519a666795c'],39,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:39.317,Pass,
,,,,,,,,,,,,,,,,,,1.476285,,,,,,,,,71e8fbd9-9538-456c-a968-b990d079da82,34,,"[82.5, 64.2]",3775582,0,,,,,0.28897542,,Right Foot,,"[97.3, 68.6]",,Ground Pass,,15.4402075,,,Claire Emslie,4646.0,,,,,,,1,Regular Play,Lucy Hope,16386.0,Right Center Midfield,4,Everton LFC,967,"['1da32452-9bc3-4e98-832c-6e2f89c51100', '96b05bd4-ef07-457a-bd11-7fc79d61bc50']",40,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:40.042,Pass,True
,,,,,,,,,,,,,,,,,,1.754769,,,,,,,,,1dd0b8a5-d567-4968-a1a8-12167390437f,37,,"[111.7, 68.6]",3775582,0,,,,,2.9340963,,Right Foot,,"[96.5, 71.8]",,Ground Pass,,15.533191,,,Ingrid Moe Wold,10382.0,,,,,,,1,Regular Play,Claire Emslie,4646.0,Right Wing,4,Everton LFC,967,['d745e2de-63b7-4342-9d9c-6d175a55275f'],44,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:44.467,Pass,
,,,,,,,,,,,,,,,,,,1.149253,,,,,,,,,47940120-34b8-4ad4-94b0-0c19da84301b,39,,"[96.3, 71.8]",3775582,0,,,,,0.12526657,,Right Foot,,"[109.8, 73.5]",,Ground Pass,,13.606616,,,Claire Emslie,4646.0,,,,,,,1,Regular Play,Ingrid Moe Wold,10382.0,Right Back,4,Everton LFC,967,['90ea22f5-8c5c-4867-ae94-1a646dae4fe5'],46,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:46.221,Pass,
,,,,,,,,,,,,,,,,,,1.025619,,,,,,,,,7e2b2e03-a9cf-4290-88eb-63003642cb6a,42,,"[101.2, 72.3]",3775582,0,,,,,-1.39377,,Left Foot,,"[105.1, 50.5]",,High Pass,,22.146105,Incomplete,,Valérie Gauvin,25442.0,,,,,,,1,Regular Play,Claire Emslie,4646.0,Right Wing,4,Everton LFC,967,"['5a3be0b4-439d-44ff-a834-974ce0e997a1', 'b0651660-3c90-48ab-ae61-0556541f4b4c']",47,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:47.451,Pass,
,,,,,,,,,,,,,,,,,,1.870366,,,,,,,,,88882850-df0e-4872-a812-c52769a6a338,46,,"[19.2, 27.6]",3775582,0,,,,,-0.09931629,,Right Foot,,"[47.3, 24.8]",,High Pass,,28.239157,Incomplete,,Geum-Min Lee,25453.0,,,,,,,1,Regular Play,Denise O'Sullivan,5084.0,Left Defensive Midfield,4,Everton LFC,967,"['60c69099-8976-4cf7-8165-b212499bd616', '61598977-3b30-4b3f-9d3b-5d78f84370ed']",50,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:50.438,Pass,
,,,,,,,,,,,,,,,,,,1.640859,,,,,,,,,60c69099-8976-4cf7-8165-b212499bd616,49,,"[72.8, 55.3]",3775582,0,,,,True,-0.7464568,,,,"[84.8, 44.2]",,High Pass,,16.34656,,,Isobel Mary Christiansen,4645.0,,,,,,Recovery,1,Regular Play,Megan Finnigan,18254.0,Right Center Back,4,Everton LFC,967,"['05c8bbeb-c44d-4c47-91bc-58fa768085e3', '1daa6048-36b3-4827-bdbb-0c62a5a71552', '88882850-df0e-4872-a812-c52769a6a338']",52,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:52.308,Pass,True
,,,,,,,,,,,,,,,,,,1.476226,,,,,,,,,da74b551-d338-4e95-959e-3e29a4578448,51,,"[84.8, 44.2]",3775582,0,,,,,-1.0379524,,Head,,"[94.0, 28.6]",,Low Pass,,18.110771,Incomplete,,,,,,,,,,1,Regular Play,Isobel Mary Christiansen,4645.0,Center Attacking Midfield,4,Everton LFC,967,['0740742a-2b96-49a7-89a2-ec18f774ceaf'],53,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:53.949,Pass,
,,,,,,,,,,,,,,,,,,2.826629,,,,,,,,,0740742a-2b96-49a7-89a2-ec18f774ceaf,52,,"[26.1, 51.5]",3775582,0,,,,,-0.62117624,,Right Foot,,"[56.7, 29.6]",,High Pass,,37.629375,Incomplete,,Geum-Min Lee,25453.0,,,,,,Recovery,1,Regular Play,Maya Le Tissier,22337.0,Right Back,4,Everton LFC,967,"['07a6cbbd-c8ef-4e35-af30-11fb4e890272', 'da74b551-d338-4e95-959e-3e29a4578448', 'df2fa7ba-ba57-40d9-9c66-eeb331ce3439']",55,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:55.425,Pass,
,,,,,,,,,,,,,,,,,,1.626434,,,,,,,,,df2fa7ba-ba57-40d9-9c66-eeb331ce3439,54,,"[63.4, 50.5]",3775582,0,,,,True,0.20516455,,,,"[80.7, 54.1]",,Low Pass,,17.670597,Incomplete,,,,,,,,,Recovery,1,Regular Play,Megan Finnigan,18254.0,Right Center Back,4,Everton LFC,967,"['0740742a-2b96-49a7-89a2-ec18f774ceaf', '201731c8-0e77-49b7-a6c8-04527e5130d8', '33b53df4-2b75-474e-ba77-d3c68a82c154']",58,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:58.252,Pass,True
,,,,,,,,,,,,,,,,,,0.707674,,,,,,,,,1719add0-3580-4a0c-a8ca-a41ec9182fba,59,,"[41.6, 27.6]",3775582,1,,,,,1.5182133,,Left Foot,,"[42.0, 35.2]",,Ground Pass,,7.610519,,,Megan Connolly,23413.0,,,,,,,1,Regular Play,Felicity Gibbons,16392.0,Left Back,5,Brighton & Hove Albion WFC,965,"['c3f5c2bc-9907-4f84-ac04-25b0bbde6266', 'd32e58df-8569-4de4-ac6d-475ba58c08a7']",0,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:00.967,Pass,True
,,,,,,,,,,,,,,,,,,1.820466,,,,,,,,,3751b01f-3f99-4927-8400-98c545564fc4,62,,"[39.4, 39.3]",3775582,1,,,,,1.3631417,,Right Foot,,"[46.1, 71.1]",,Low Pass,,32.498154,,,Maya Le Tissier,22337.0,,,,,,,1,Regular Play,Megan Connolly,23413.0,Right Defensive Midfield,5,Brighton & Hove Albion WFC,965,['2ffecdc6-9397-4469-a7b8-1f5d209b102a'],2,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:02.716,Pass,
,,,,,,,,,,,,,,,,,,1.349318,,,,,,,,,fca6cfbe-490d-427e-900f-143fa9a2b913,66,,"[55.6, 74.6]",3775582,1,,,,,-0.1954908,,Other,,"[65.7, 72.6]",,Ground Pass,,10.296116,,,Kayleigh Green,16400.0,,,,,,,1,Regular Play,Maya Le Tissier,22337.0,Right Back,5,Brighton & Hove Albion WFC,965,"['27c3cd4b-c8a1-4f9c-b26b-f2fcf55e0d7d', 'ede5d1e7-7f45-41fe-97d5-38d26261ec43']",6,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:06.894,Pass,True
,,,,,,,,,,,,,,,,,,0.220153,,,,,,,,,235b7a79-a94c-4910-a01d-3c62b24300a6,70,,"[56.1, 72.1]",3775582,1,,,,,2.968347,,Right Foot,,"[52.1, 72.8]",,Ground Pass,,4.060788,Incomplete,,,,,,,,,,1,Regular Play,Kayleigh Green,16400.0,Right Wing,5,Brighton & Hove Albion WFC,965,['6f185146-6824-4211-999d-ec893ad90765'],9,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:09.882,Pass,
,,,,,,,,,,,,,,,,,,2.87649,,,,,,,,,dfb7a05c-ca61-46b2-aba9-8a1aeb86ce15,73,,"[86.2, 17.2]",3775582,1,,,,,1.30318,,Right Foot,,"[94.7, 48.2]",,Low Pass,,32.144207,,,Lucy Hope,16386.0,,,,,,,1,Regular Play,Isobel Mary Christiansen,4645.0,Center Attacking Midfield,6,Everton LFC,967,['42cd7829-c3d3-4502-9df1-0cc8e89151a1'],13,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:13.623,Pass,
,,,,,,,,,,,,,,,,,,0.930451,,,,,,,,,986178c8-0e54-4a5b-b932-dd9784cfd8ae,76,,"[99.8, 56.0]",3775582,1,,,,,-1.5550495,,Left Foot,,"[100.0, 43.3]",,Ground Pass,,12.701574,,,Isobel Mary Christiansen,4645.0,,,,,,,1,Regular Play,Lucy Hope,16386.0,Right Center Midfield,6,Everton LFC,967,['0ebd545a-eda7-4471-9bd4-3ba33541abba'],19,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:19.308,Pass,
,,,,,,,,,,,,,,,,,,2.267266,,,,,,,,,7295f6ca-2b32-491c-82e7-55fef1a01669,78,,"[100.0, 43.8]",3775582,1,,,,,0.6554162,,Right Foot,,"[117.3, 57.1]",,Ground Pass,,21.821548,,,Claire Emslie,4646.0,,,,,,,1,Regular Play,Isobel Mary Christiansen,4645.0,Center Attacking Midfield,6,Everton LFC,967,['fabfa4d7-2de2-4f85-b90c-03d047b7aadb'],20,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:20.239,Pass,
,,,,,,,,,,,,,,,,,,0.230753,,,,,,,,,25956323-b5f9-4bb3-8d1c-78b070326eaa,80,,"[117.3, 57.1]",3775582,1,,,,,-1.5707964,,Right Foot,,"[117.3, 53.2]",,Ground Pass,,3.9,Incomplete,,,,,,,,,,1,Regular Play,Claire Emslie,4646.0,Right Wing,6,Everton LFC,967,['af49be0e-b618-4f79-9ce2-c7c871881254'],22,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:22.506,Pass,
,,,,,,,,,,,,,,,,,,0.981006,,,,,,,,,8ff828d3-f892-40d4-8444-fbfcfac206f4,82,,"[120.0, 80.0]",3775582,2,,,,,-1.8591107,,Right Foot,,"[112.2, 53.7]",,Low Pass,,27.43228,Incomplete,,Danielle Turner,15571.0,,True,,Straight,,Corner,1,From Corner,Isobel Mary Christiansen,4645.0,Center Attacking Midfield,7,Everton LFC,967,"['0f1e3452-6e8a-4172-8c88-62919da50fe2', 'a57074ee-f3cf-4108-a6b0-bf71f820bec2']",2,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:02.416,Pass,
,,,,,,,,,,,,,,,,,,2.9927,,,,,,,,,73601d9b-d2b2-4daf-8a11-c637ff6e11aa,86,,"[8.8, 24.1]",3775582,2,,,,,-0.13107692,,Left Foot,,"[39.9, 20.0]",,Low Pass,,31.369093,,,Geum-Min Lee,25453.0,,,,,,,1,Regular Play,Inessa Kaagman,15579.0,Center Attacking Midfield,8,Brighton & Hove Albion WFC,965,['5eb552e9-8f65-46ce-b223-b7cc7f3ce7a7'],4,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:04.798,Pass,
,,,,,,,,,,,,,,,,,,1.724933,,,,,,,,,bb8eee31-2b80-463d-acc1-34ea65b5f688,89,,"[69.2, 27.1]",3775582,2,,,,,1.2964144,,Right Foot,,"[76.8, 54.1]",,Ground Pass,,28.049242,,,Kayleigh Green,16400.0,,,,,,,1,Regular Play,Geum-Min Lee,25453.0,Center Forward,8,Brighton & Hove Albion WFC,965,['e85fab9d-bf93-4607-a79d-30e00ba8c6a3'],11,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:11.935,Pass,
,,,,,,,,,,,,,,,,,,2.886754,,,,,,,,,fa75503a-3674-4690-94c2-6b1bce72a275,92,,"[81.0, 54.3]",3775582,2,,,,,-0.42808947,,Right Foot,,"[111.9, 40.2]",,Ground Pass,,33.96498,Pass Offside,,Denise O'Sullivan,5084.0,,,,Through Ball,True,,1,Regular Play,Kayleigh Green,16400.0,Right Wing,8,Brighton & Hove Albion WFC,965,['e114b7b0-aac9-40cb-bb5c-a03c03166dd0'],14,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:14.425,Pass,
,,,,,,,,,,,,,,,,,,1.628516,,,,,,,,,05485b4e-f149-420b-8dfa-a1c56cfe591d,94,,"[27.2, 39.2]",3775582,2,,,,,1.4608961,,Left Foot,,"[28.8, 53.7]",,Ground Pass,,14.588009,,,Megan Finnigan,18254.0,,,,,,Free Kick,1,From Free Kick,Alexandra MacIver,34360.0,Goalkeeper,9,Everton LFC,967,['0526ca31-20b5-4dbb-847d-056765fc744f'],34,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:34.587,Pass,
,,,,,,,,,,,,,,,,,,4.308774,,,,,,,,,3ab285be-a129-4774-8f55-a134a2fde211,97,,"[39.1, 54.8]",3775582,2,,,,,-0.76744676,,Right Foot,,"[95.8, 0.1]",,High Pass,,78.784386,Out,,Hayley Emma Raso,6818.0,,,True,,,,1,From Free Kick,Megan Finnigan,18254.0,Right Center Back,9,Everton LFC,967,['f7735018-a051-43d1-939d-4467836dd852'],39,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:39.931,Pass,
,,,,,,,,,,,,,,,,,,1.771248,,,,,,,,,4ac150f2-9f3f-4b19-b9c9-b8f486e2363d,99,,"[34.2, 80.0]",3775582,2,,,,,-0.13283385,,,,"[57.4, 76.9]",,High Pass,,23.406197,,,Geum-Min Lee,25453.0,,,,,,Throw-in,1,From Throw In,Maya Le Tissier,22337.0,Right Back,10,Brighton & Hove Albion WFC,965,['e50398be-64f8-4bf4-882b-84eb23c86eb5'],57,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:57.444,Pass,
,,,,,,,,,,,,,,,,,,2.206017,,,,,,,,,b36ee9e6-0924-47e5-812a-182913fac574,103,,"[50.9, 3.7]",3775582,3,,,,,2.549993,,Right Foot,,"[25.3, 20.9]",,Ground Pass,,30.84153,,,Alexandra MacIver,34360.0,,,,,,Recovery,1,Regular Play,Rikke Læntver Sevecke,15789.0,Left Center Back,11,Everton LFC,967,['12c35a40-8664-4598-b509-631ba8a8112d'],0,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:00.794,Pass,
,,,,,,,,,,,,,,,,,,1.287645,,,,,,,,,474be525-b437-4436-9364-054aa9c3a6db,106,,"[25.3, 23.2]",3775582,3,,,,,1.0687062,,Left Foot,,"[30.9, 33.4]",,Ground Pass,,11.63615,,,Megan Finnigan,18254.0,,,,,,,1,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,11,Everton LFC,967,['1189007c-28f3-4585-8960-4fcbb6e0e9f5'],4,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:04.600,Pass,
