50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d822a2e2-e788-4101-9729-356dfc05419d,447,,,"[49.7, 63.2]",3775569,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Charlie Wellings,15563.0,Right Midfield,25,Bristol City WFC,973,['3347d92f-60b5-4af3-b55f-c7a76fdfe55b'],36,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:36.301,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fedf5c86-fb01-4b22-9d2a-051b6c4fd915,450,,,"[64.0, 56.4]",3775569,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Abigail Harrison,23412.0,Center Forward,25,Bristol City WFC,973,"['a46bf6ad-bdf5-4670-abed-9c2f62fa9043', 'f765f0e2-3c01-4b5c-8f81-4889496ef425']",37,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:37.791,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c2cb11bb-d042-41e4-b9eb-6355d8643aea,455,,,"[89.5, 28.2]",3775569,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Molly Pike,31564.0,Left Center Midfield,25,Bristol City WFC,973,['bc432127-1730-4e77-8f3f-5dc033121797'],42,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:42.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,805130d7-6054-4db8-ba56-0ae7614a9e65,457,,,"[8.4, 44.7]",3775569,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,26,Arsenal WFC,968,['15950071-715d-4d03-8a13-81a395ba46aa'],45,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:08:45.397,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,619ae431-0d65-4faa-88b1-7d1abd62ec6c,460,,,"[15.4, 56.6]",3775569,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlotte Wubben-Moy,49697.0,Right Center Back,26,Arsenal WFC,968,['b3dbf1f3-de73-4a2f-af2d-bbb1cfa07643'],51,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:08:51.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027a420-8af7-4e99-8c0b-e24f340e6a06,463,,,"[11.2, 44.7]",3775569,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,26,Arsenal WFC,968,['7df14ca6-7ece-41eb-a857-cfea85ecc733'],54,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:08:54.504,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,32e02f96-2609-478c-a00a-2695868678e4,466,,,"[20.1, 58.8]",3775569,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlotte Wubben-Moy,49697.0,Right Center Back,26,Arsenal WFC,968,['7ce02a78-7f40-40f2-b114-e2b3784591c2'],58,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:08:58.337,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,89b0c63b-5fae-4d3a-820b-c8b187f9ba7c,469,,,"[14.4, 47.0]",3775569,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,26,Arsenal WFC,968,['decea2c2-9cc9-47a9-97d2-0d2703a80077'],0,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:09:00.027,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,390408f8-2eac-411a-bbe5-202f26da25b2,473,,,"[55.7, 65.8]",3775569,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Right Center Midfield,26,Arsenal WFC,968,['d1611288-d5cc-4d62-9646-69e04b86f538'],3,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:09:03.779,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc286538-dced-4295-990a-1f5542946ea4,478,,,"[52.0, 70.3]",3775569,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jill Roord,10650.0,Left Center Midfield,27,Arsenal WFC,968,"['39309854-c60e-4fdd-80b8-20154b063a79', 'b5de795e-814b-40f1-9de2-198245dd37ae']",15,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:09:15.860,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13917fd3-fc41-452e-8e7e-b492ebfcfcaf,484,,,"[72.1, 50.0]",3775569,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vivianne Miedema,15623.0,Center Forward,28,Arsenal WFC,968,['1964c3bb-91e0-4e92-8aea-e5b884963254'],29,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:09:29.016,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfba9a30-8f60-4cad-96c5-d0f11a8d789f,488,,,"[56.5, 36.1]",3775569,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lia Wälti,10405.0,Left Center Back,28,Arsenal WFC,968,['e43de9a6-7215-4d1e-bcb8-212ca862c796'],31,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:09:31.667,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,51593cf9-bd94-4302-bff9-e446793751f7,491,,,"[86.0, 7.0]",3775569,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Caitlin Jade Foord,11338.0,Left Wing,28,Arsenal WFC,968,['34f393c7-c9db-454f-b004-019eea4bc88d'],35,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:09:35.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6192ac36-564d-4447-8cd8-99c2117abc53,495,,,"[104.0, 11.5]",3775569,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leonie Maier,10380.0,Left Back,28,Arsenal WFC,968,"['2d381d40-5046-4362-8c77-200f9ad32cba', '75184f2b-09dd-4659-80e3-62f195087877']",38,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:09:38.878,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cbc01f0-6a58-4f37-afc1-2b66e36842ad,499,,,"[92.9, 23.5]",3775569,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Caitlin Jade Foord,11338.0,Left Wing,28,Arsenal WFC,968,"['41a212fd-a9ae-43a3-84cd-9f428ace9d5d', '660c9a21-03a1-4c9c-b497-cfc0d6afda4a']",40,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:09:40.714,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ab87bb2-bbd7-4ec6-84b8-ab1cde9cead4,505,,,"[104.9, 2.3]",3775569,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yana Daniëls,10093.0,Left Midfield,29,Bristol City WFC,973,['b618faa2-3858-4976-ade3-3c40f6a90030'],19,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:19.664,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad1301a6-b9de-40e3-97e4-09704088027b,509,,,"[17.2, 71.0]",3775569,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Right Center Midfield,30,Arsenal WFC,968,"['2f7f0d08-dc34-4953-89b3-3c86590e3195', 'e14a1c34-a215-4441-ab9a-2673dde4b29c']",30,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:10:30.870,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5539b932-21fb-49ad-8536-1ec285b1ebf8,513,,,"[14.6, 78.5]",3775569,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Noelle Maritz,10404.0,Right Back,30,Arsenal WFC,968,['ca24f786-6c55-4842-8d8f-ac219a69be4b'],32,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:10:32.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cbb1bba-750f-4dab-a651-11bf7f4e16fc,519,,,"[15.4, 76.7]",3775569,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Noelle Maritz,10404.0,Right Back,30,Arsenal WFC,968,['34323a35-ab69-48f4-8923-d43a9d20e469'],35,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:10:35.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,af0d14ec-aeea-43de-ba61-22790263c75e,527,,,"[22.7, 77.8]",3775569,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Nobbs,10192.0,Right Wing,30,Arsenal WFC,968,['b11a27a5-b3d7-481e-8f78-e6a9b5b10e47'],38,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:10:38.307,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0cdca4b-eb66-40d7-a805-c801b8fa538e,530,,,"[20.8, 72.7]",3775569,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Noelle Maritz,10404.0,Right Back,30,Arsenal WFC,968,['5c82f293-a2e9-4271-b509-a6a28ef12a9d'],39,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:10:39.429,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,52b07def-b0e9-439d-b32a-4339c460fd8f,535,,,"[105.1, 9.8]",3775569,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yana Daniëls,10093.0,Left Midfield,30,Arsenal WFC,968,['697a47e4-fc38-49fa-a950-81a0c72dea91'],41,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:41.096,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,07837bcb-bc63-4f54-8b3d-d5a4603f2634,539,,,"[99.5, 32.2]",3775569,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Wellings,15563.0,Right Midfield,30,Arsenal WFC,968,['c2283bc4-8340-4a45-8962-b4795a5b6729'],43,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:43.885,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0eee7a9-1977-4725-9a91-f0c1242e6bc3,550,,,"[78.8, 71.4]",3775569,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Nobbs,10192.0,Right Wing,30,Arsenal WFC,968,['d5dde716-3227-4b47-992f-cf9e6aee117e'],53,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:10:53.097,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,591ec548-a8aa-46fe-bfd4-473014d2e228,553,,,"[114.7, 27.3]",3775569,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Caitlin Jade Foord,11338.0,Left Wing,30,Arsenal WFC,968,['1e0b1a0f-9757-41bb-a41a-396f2b90cd30'],59,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:10:59.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3de64208-8477-495a-b812-bf15e2c6d61f,556,,,"[106.1, 32.7]",3775569,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vivianne Miedema,15623.0,Center Forward,30,Arsenal WFC,968,['d8260d7f-1213-4f2f-855e-56d380e31440'],1,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:01.825,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f412df6c-88fd-4be4-8faa-ac4e1070b94a,561,,,"[111.9, 44.0]",3775569,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Right Center Midfield,30,Arsenal WFC,968,['1d1b948a-731f-4fca-a4ff-ad2e0f345a53'],3,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:03.494,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b06825b-bdc4-49e9-9663-837100ed6bf0,565,,,"[71.5, 59.2]",3775569,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Noelle Maritz,10404.0,Right Back,30,Arsenal WFC,968,['3bad1011-efd9-47a2-8b74-fa5005b70c5e'],8,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:08.446,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b04d9bf1-b6cc-40dc-b88b-d6a9577f47c9,569,,,"[77.3, 53.2]",3775569,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kim Little,15616.0,Center Defensive Midfield,30,Arsenal WFC,968,"['530bc2b1-57ad-46e0-8f56-e2880ae7e0cc', 'e2920cdf-5155-4c10-b1ac-eedc9059a659']",10,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:10.613,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d2d7191-b81c-4c3e-8220-bd6afbd0291f,572,,,"[57.8, 60.5]",3775569,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlotte Wubben-Moy,49697.0,Right Center Back,30,Arsenal WFC,968,['f16856d7-b8d1-484e-947f-96663e11901c'],12,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:12.517,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,54a7746d-e7ca-4043-9e60-0c6ba6d58c56,575,,,"[64.9, 70.1]",3775569,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Noelle Maritz,10404.0,Right Back,30,Arsenal WFC,968,['ddba0a7f-bf96-4165-97df-b079ef162be1'],14,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:14.283,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6352c4b5-1ef3-462e-ab8e-29dba6b454bb,578,,,"[51.4, 65.8]",3775569,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlotte Wubben-Moy,49697.0,Right Center Back,30,Arsenal WFC,968,['94c4f4e0-b269-415d-9a7a-fb69e11dec88'],16,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:16.891,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3b45fdf-a98a-4cbb-9143-9c35c3bee303,581,,,"[63.8, 58.6]",3775569,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kim Little,15616.0,Center Defensive Midfield,30,Arsenal WFC,968,['aace1158-d848-4fac-84cf-db16d6d9c98e'],18,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:18.753,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,90caca39-b60a-4ee5-966c-b4261b26ae9c,584,,,"[41.3, 67.3]",3775569,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlotte Wubben-Moy,49697.0,Right Center Back,30,Arsenal WFC,968,['7d76aa51-8a47-4f4a-9ad9-06887bad5223'],22,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:22.717,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,85f1173a-b407-45fc-8fe3-eab3bc4e0fc6,589,,,"[68.9, 71.6]",3775569,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Nobbs,10192.0,Right Wing,30,Arsenal WFC,968,"['759a960a-0142-4e72-a53d-69634cc79bf4', '8587bead-53e8-474a-b90e-40c24c902f38']",26,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:26.265,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8d09c5f7-a42b-45be-a295-13bb0a611939,594,,,"[64.9, 12.6]",3775569,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carla Humphrey,16384.0,Right Center Midfield,30,Arsenal WFC,968,['15c97d17-dc0f-4309-b614-e4de3d4c751c'],31,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:31.239,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d78b91e-c782-4f0a-b54a-07d5bbdc3931,596,,,"[58.0, 68.0]",3775569,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Nobbs,10192.0,Right Wing,30,Arsenal WFC,968,['4c9db35c-baec-41be-bf31-2daad4e1a2ad'],32,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:32.127,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cca8a9f9-fc14-43fe-a13c-677123c11312,599,,,"[55.2, 72.5]",3775569,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kim Little,15616.0,Center Defensive Midfield,30,Arsenal WFC,968,['d0c5bca0-b243-47d6-8a9a-bb4b5cd52a44'],33,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:33.554,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,99a0b2f8-1168-462f-a4b3-1e7ba5c72778,603,,,"[21.4, 47.2]",3775569,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,30,Arsenal WFC,968,['7d202125-5e16-4e35-97ee-3ba144625f99'],39,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:39.147,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,48bf5a1d-49d6-40c5-b9bd-2285bb8f977f,606,,,"[35.5, 37.0]",3775569,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lia Wälti,10405.0,Left Center Back,30,Arsenal WFC,968,['4de1aee0-31ff-4dfe-b9c9-1c31c6d9cca2'],41,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:41.717,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f941d48-1fad-4d08-80e9-f703411ab0d3,609,,,"[44.5, 13.9]",3775569,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leonie Maier,10380.0,Left Back,30,Arsenal WFC,968,['7db46d07-e42c-4bb4-96e6-0623ff92ee40'],45,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:45.111,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ffd31f2-4e4a-4584-bbd4-20dd2fe63c06,612,,,"[57.6, 26.3]",3775569,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Right Center Midfield,30,Arsenal WFC,968,['7a3d8b00-1414-45a6-998d-7e122aa8b114'],49,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:49.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e2761d3-6fab-4fb7-8fe0-c3b14ebba32e,615,,,"[86.0, 53.0]",3775569,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jill Roord,10650.0,Left Center Midfield,30,Arsenal WFC,968,['95971c70-4101-4300-8753-64f79c19a374'],55,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:55.644,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2aceb871-7d45-4857-875a-2caf53eb1875,619,,,"[116.4, 59.0]",3775569,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Nobbs,10192.0,Right Wing,30,Arsenal WFC,968,"['b7d9baf0-64b6-4e78-b86d-349a150584cf', 'eddf2007-3d42-4619-8ad2-d823fbcbfb8e']",0,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:12:00.211,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,78ab90d0-bd0b-4246-8082-b44c162e7881,622,,,"[117.7, 37.2]",3775569,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vivianne Miedema,15623.0,Center Forward,30,Arsenal WFC,968,['b1bc5d4e-f7d6-422b-8266-ceba633e1762'],1,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:12:01.341,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9116b881-01b2-4111-b454-8f6751abe885,625,,,"[111.7, 38.7]",3775569,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Danielle van de Donk,10658.0,Right Center Midfield,31,Arsenal WFC,968,['73fcf61d-ae08-4ebe-a3df-baa58c35dbdc'],14,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:13:14.752,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9674c97c-2720-468e-9090-fe0fdad4a797,631,,,"[29.2, 29.5]",3775569,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Abigail Harrison,23412.0,Center Forward,31,Arsenal WFC,968,['033fbe57-ac1a-4ef9-a1a3-e40eab25041d'],19,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:13:19.382,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,359c5c18-4d3c-483f-bf20-ed41c26a78e0,634,,,"[93.3, 51.9]",3775569,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Carlotte Wubben-Moy,49697.0,Right Center Back,31,Arsenal WFC,968,"['a2ae7fd5-50e3-4212-8cc1-0ccbab5809d7', 'add9e02d-ece8-471c-9007-8b7c1bada33a']",21,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:13:21.046,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,338ca245-cddb-404c-a90f-e2e6fee600a9,636,,,"[98.9, 57.5]",3775569,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jill Roord,10650.0,Left Center Midfield,31,Arsenal WFC,968,['abb87f80-1596-4455-9573-8447aa9dc610'],21,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:13:21.776,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a069802c-1af0-4d15-afae-803f57dfe586,638,,,"[34.3, 23.5]",3775569,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Abigail Harrison,23412.0,Center Forward,31,Arsenal WFC,968,['25cde420-557f-490c-bda0-57e0c86243b7'],23,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:13:23.204,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,75772aec-9fee-4f3a-b1db-d42ddbb687da,641,,,"[84.1, 64.8]",3775569,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kim Little,15616.0,Center Defensive Midfield,31,Arsenal WFC,968,['2abf4e9e-9ffb-4b18-945e-58383ea37569'],23,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:13:23.802,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,92762136-800b-4aff-a086-44a320acf03d,645,,,"[88.4, 70.8]",3775569,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordan Nobbs,10192.0,Right Wing,31,Arsenal WFC,968,['0142f2aa-5338-41e7-a2d2-98377053bfcd'],26,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:13:26.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e89376d-2c0f-46a7-818b-29faf479a1af,648,,,"[58.2, 45.5]",3775569,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lia Wälti,10405.0,Left Center Back,31,Arsenal WFC,968,['57b0a12f-7c77-47e7-b6d1-3028bc6ed66c'],32,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:13:32.478,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e5976b4-e977-47c6-b4d2-f889e59cd32e,651,,,"[56.3, 58.1]",3775569,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Carlotte Wubben-Moy,49697.0,Right Center Back,31,Arsenal WFC,968,['d36bac8f-1efb-43f6-ad5e-72057fde9cd9'],38,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:13:38.518,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,744a670a-5a40-4abe-bea4-7111ce1e1de7,654,,,"[50.9, 28.2]",3775569,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lia Wälti,10405.0,Left Center Back,31,Arsenal WFC,968,['634db1a4-3a40-46c2-b178-98bc1493e671'],44,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:13:44.260,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc83139f-7cf8-4b80-86ad-e0e4d1377a35,657,,,"[64.9, 24.3]",3775569,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Vivianne Miedema,15623.0,Center Forward,31,Arsenal WFC,968,['e37cd297-24a3-41e0-8f2f-b931607f2ac5'],47,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:13:47.227,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4d032ca-4cc4-4c5c-9d16-e0a4b44fb322,660,,,"[57.2, 50.9]",3775569,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Carlotte Wubben-Moy,49697.0,Right Center Back,31,Arsenal WFC,968,['e7e69c39-8f55-4f0e-9482-532b52dbeaa6'],50,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:13:50.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,716b8753-7809-4bc6-b93f-bc49c264b151,663,,,"[63.4, 46.4]",3775569,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kim Little,15616.0,Center Defensive Midfield,31,Arsenal WFC,968,['0b4836a3-0004-477f-85b4-a1c79b8cca3d'],54,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:13:54.746,Ball Receipt*,
