ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.976635,,,,,,,,,,,,,83005594-272c-4431-974a-312ef148b01b,847,,,"[42.2, 7.4]",3775633,21,,,,-0.1725105,,Head,,,"[55.4, 5.1]",High Pass,,13.398881,Incomplete,,Nadine Hanssen,46539.0,,,,Recovery,1,From Free Kick,Natalie Haigh,46535.0,Left Center Back,46,Tottenham Hotspur Women,749,"['70a72a4a-94c7-4bce-ab8c-8988661be396', 'bf996a4c-efb1-408d-8ba0-d14911826f1b', 'c37b4172-514c-4e47-8c15-6358fc429c6a']",6,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:21:06.979,Pass,
,,,,,,,,,,,,,,,,0.863943,,,,,,,,,,,,,c37b4172-514c-4e47-8c15-6358fc429c6a,850,,,"[64.7, 75.0]",3775633,21,,,True,2.9333868,,,,,"[57.6, 76.5]",Low Pass,,7.256721,,,Ria Percival,18145.0,,,,Recovery,1,From Free Kick,Angela Addison,31550.0,Right Wing,46,Tottenham Hotspur Women,749,"['1e848087-dff6-4be3-9af4-217d1dc954f8', '83005594-272c-4431-974a-312ef148b01b', 'aece0176-bf0b-45c0-b08e-76b363392766']",8,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:08.956,Pass,True
,,,,,,,,,,,,,,,,1.383543,,,,,,,,,,,,,e42477e9-7a79-4949-bb13-269856c5c8a0,853,,,"[57.1, 76.5]",3775633,21,,,,-2.7888865,,Right Foot,,,"[40.8, 70.5]",Ground Pass,,17.369226,,,Abbie McManus,4648.0,,,,,1,From Free Kick,Ria Percival,18145.0,Right Back,46,Tottenham Hotspur Women,749,['73f42440-a1a1-40c5-9b81-dec5f9200484'],11,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:11.142,Pass,
,,,,,,,,,,,,,,,,0.087668,,,,,,,,,,,,,4df6e45f-6cd0-4926-9d32-321e74ab1301,857,,,"[42.9, 71.3]",3775633,21,,,,0.36254424,,Right Foot,,,"[45.8, 72.4]",Ground Pass,,3.1016126,Incomplete,,Ria Percival,18145.0,,,,,1,From Free Kick,Abbie McManus,4648.0,Right Center Back,46,Tottenham Hotspur Women,749,"['680187ce-dffc-47ef-a949-fbad5e33b04b', '78fd2ea3-414f-45aa-bb13-c90ef36aff1b', 'e306411e-cb05-4e49-9643-2f5be5386f87']",14,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:14.272,Pass,True
,,,,,,,,,,,,,,,,0.929662,,,,,,,,,,,,,9a46b18a-8362-4de8-aee5-a0f936310a60,860,,,"[51.3, 80.0]",3775633,21,,,,-0.38610074,,,,,"[63.6, 75.0]",Low Pass,,13.277425,,,So-Hyun Cho,22798.0,,,,Throw-in,1,From Throw In,Ria Percival,18145.0,Right Back,47,Tottenham Hotspur Women,749,['f084fcdb-d5f3-4bb0-9421-0b96c05f73d9'],19,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:19.492,Pass,
,,,,,,,,,,,,,,,,0.921941,,,,,,,,,,,,,27e2d336-36b5-4c49-8088-b93a6495fcf9,864,,,"[63.3, 75.5]",3775633,21,,,,-0.21243203,,Right Foot,,,"[68.4, 74.4]",Ground Pass,,5.217279,,,Angela Addison,31550.0,,,,,1,From Throw In,So-Hyun Cho,22798.0,Right Defensive Midfield,47,Tottenham Hotspur Women,749,"['acc621e9-d284-4a9f-a849-aff10c311d10', 'b73d44f3-cf9a-43ae-9f53-deec03ca7c90']",22,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:22.157,Pass,True
,,,,,,,,,,,,,,,,0.168972,,,,,,,,,,,,,a00c24fc-5b47-4bbf-9758-4053d0031ff3,867,,,"[68.4, 74.4]",3775633,21,,,,-1.2578951,,Left Foot,,,"[69.5, 71.0]",Ground Pass,,3.5735137,Incomplete,,Kit Graham,31551.0,,,,,1,From Throw In,Angela Addison,31550.0,Right Wing,47,Tottenham Hotspur Women,749,"['018e735d-4642-4351-ab06-1a8c7d3a7907', '15d7e9a5-2f96-457c-a74e-097c464b6239']",23,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:23.225,Pass,
,,,,,,,,,,,,,,,,5.716938,,,,,,,,,,,,,300d9b5b-8baa-4274-87f1-6eb0be7d6706,873,,,"[68.8, 5.1]",3775633,21,,,,0.051338248,,Right Foot,,,"[119.4, 7.7]",Ground Pass,,50.666756,Out,,Stine Larsen,10102.0,,,,,1,From Throw In,Mana Iwabuchi,25610.0,Right Center Midfield,47,Tottenham Hotspur Women,749,['6f6d5dc4-5473-491e-8fe6-800428e6653c'],27,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:21:27.087,Pass,
,,,,,,,,,,,,,,,,0.879336,,,,,,,,,,,,,f44bbe9f-c308-452e-89f8-23b59bcc6bda,875,,,"[7.0, 44.1]",3775633,21,,,,1.4166882,,Left Foot,,,"[8.6, 54.4]",Ground Pass,,10.423532,,,Abbie McManus,4648.0,,,,Goal Kick,1,From Goal Kick,Aurora Watten Mikalsen,36800.0,Goalkeeper,48,Tottenham Hotspur Women,749,['7c7298d7-4356-46ec-818c-93a574f21b28'],53,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:53.430,Pass,
,,,,,,,,,,,,,,,,0.174064,,,,,,,,,,,,,8cafd9b7-db6e-4241-b3e7-c7b4c63aa290,878,,,"[8.6, 54.4]",3775633,21,,,,1.0571903,,Right Foot,,,"[10.8, 58.3]",Ground Pass,,4.4777226,Incomplete,,Ria Percival,18145.0,,,,,1,From Goal Kick,Abbie McManus,4648.0,Right Center Back,48,Tottenham Hotspur Women,749,"['08b38271-3793-4905-8a06-d5687fbedadb', '5a01a6d5-31fb-4978-8b2c-553b34fd81fc']",55,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:55.495,Pass,
,,,,,,,,,,,,,,,,1.390474,,,,,,,,,,,,,a35427a1-f0ce-41d8-9a35-36108b6020c9,881,,,"[16.5, 77.7]",3775633,21,,,,-2.3561945,,Right Foot,,,"[4.3, 65.5]",Ground Pass,,17.253405,,,Abbie McManus,4648.0,,,,Recovery,1,From Goal Kick,Ria Percival,18145.0,Right Back,48,Tottenham Hotspur Women,749,['b3b0db79-2bcc-4710-91ff-ce442763b562'],58,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:58.810,Pass,
,,,,,,,,,,,,,,,,1.451021,,,,,,,,,,,,,e4c42d9a-2477-4813-843e-d3a950acc614,884,,,"[4.3, 65.5]",3775633,22,,,,0.13570693,,Right Foot,,,"[29.2, 68.9]",Ground Pass,,25.131056,,,So-Hyun Cho,22798.0,,,,,1,From Goal Kick,Abbie McManus,4648.0,Right Center Back,48,Tottenham Hotspur Women,749,['805fd0d0-1f76-433c-9513-436465370583'],0,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:22:00.241,Pass,
,,,,,,,,,,,,,,,,0.626771,,,,,,,,,,,,,d870c3ed-70a6-41a5-850e-239f15f576ff,887,,,"[37.0, 70.3]",3775633,22,,,,-0.5996843,,Right Foot,,,"[46.8, 63.6]",Ground Pass,,11.871394,Incomplete,,Kit Graham,31551.0,,,,,1,From Goal Kick,So-Hyun Cho,22798.0,Right Defensive Midfield,48,Tottenham Hotspur Women,749,"['78fda8c1-86dc-41dd-991d-a2191bb03781', 'a1b44892-97ec-47a3-918d-4bbb795f26ca']",3,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:22:03.873,Pass,
,,,,,,,,,,,,,,,,1.491268,,,,,,,,,,,,,d3797109-a691-4810-a877-026c4f00404b,892,,,"[45.1, 44.1]",3775633,22,,,,-1.3540189,,Right Foot,,,"[52.5, 10.5]",Ground Pass,,34.40523,,,Kerys Harrop,15569.0,,,,,1,From Goal Kick,Alanna Stephanie Kennedy,5078.0,Left Defensive Midfield,48,Tottenham Hotspur Women,749,['85c337da-8e4e-4e22-a955-907e04c3fefd'],7,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:22:07.785,Pass,
,,,,,,,,,,,,,,,,0.990055,,,,,,,,,,,,,d8ea11b6-f629-4ada-ad3a-2f2654a5552e,895,,,"[65.7, 15.5]",3775633,22,,,,-0.3462022,,Left Foot,,,"[87.6, 7.6]",Ground Pass,,23.281322,,,Gemma Suzanne Davison,15721.0,,,,,1,From Goal Kick,Kerys Harrop,15569.0,Left Back,48,Tottenham Hotspur Women,749,['b882ac7f-b776-42b1-ac61-16cda97b0e3c'],11,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:22:11.335,Pass,
,,,,,,,,,,,,,,,,1.247819,,,,,,,,,,,,,89dfdc59-f2d5-4a28-9b6c-8f6d83221cbb,899,,,"[27.5, 80.0]",3775633,22,,,,-0.16670752,,,,,"[48.3, 76.5]",High Pass,,21.092415,,,Stine Larsen,10102.0,,,,Throw-in,1,From Throw In,Asmita Ale,46541.0,Right Wing Back,49,Aston Villa,2647,['03f829ad-6fcd-46f8-bb53-6c8e50f52779'],43,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:22:43.913,Pass,
,,,,,,,,,,,,,,,,1.230873,,,,,,,,,,,,,0e426f02-8828-4ae2-8fbf-2c57d538bef8,902,,,"[52.5, 3.8]",3775633,22,,,,0.38800964,,Left Foot,,,"[77.7, 14.1]",Low Pass,,27.223703,,,Gemma Suzanne Davison,15721.0,,,,Recovery,1,From Throw In,Shelina Laura Zadorsky,5074.0,Left Center Back,49,Aston Villa,2647,['634053b8-6250-4302-ae98-a749f47876e0'],45,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:22:45.903,Pass,
,,,,,,,,,,,,,,,,1.934061,,,,,,,,,,,,,3f7fe48e-bc23-4736-b39b-b2bd4a6c20ca,910,,,"[34.5, 60.2]",3775633,22,,,,0.0056496575,,Right Foot,,,"[69.9, 60.4]",High Pass,,35.400566,,,Diana Micaela Abreu de Sousa e Silva,10159.0,,,,,1,From Throw In,Asmita Ale,46541.0,Right Wing Back,49,Aston Villa,2647,['8f380c74-c64e-49cf-af73-3d8abb1d2ea1'],49,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:22:49.687,Pass,
,,,,,,,,,,,,,,,,1.337767,,,,,,,,,,,,,94679035-842e-432f-a4ac-40ad24361f7e,912,,,"[69.7, 60.9]",3775633,22,,,,-2.7445133,,Head,,,"[63.5, 58.3]",Low Pass,,6.7230945,Incomplete,,Stine Larsen,10102.0,,,,,1,From Throw In,Diana Micaela Abreu de Sousa e Silva,10159.0,Left Center Forward,49,Aston Villa,2647,"['4f946d9d-4329-4578-ac15-463aa50c23c6', '95bf4fce-1c39-4a44-bbd0-06d1bb502d0b']",51,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:22:51.661,Pass,
,,,,,,,,,,,,,,,,0.871109,,,,,,,,,,,,,3f6d52c8-fd97-4616-82bc-ace66fff5950,917,,,"[48.9, 21.3]",3775633,22,,,,2.9316192,,Right Foot,,,"[36.7, 23.9]",Ground Pass,,12.473973,,,Shelina Laura Zadorsky,5074.0,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Left Defensive Midfield,50,Tottenham Hotspur Women,749,['cc2b2004-292c-491f-9451-0bdd55790bef'],55,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:22:55.598,Pass,
,,,,,,,,,,,,,,,,0.981398,,,,,,,,,,,,,f203384a-6b14-44c7-8aeb-1d291c6a44c7,920,,,"[35.0, 23.5]",3775633,22,,,,1.6910918,,Right Foot,,,"[31.7, 50.8]",Ground Pass,,27.498728,,,Abbie McManus,4648.0,,,,,1,Regular Play,Shelina Laura Zadorsky,5074.0,Left Center Back,50,Tottenham Hotspur Women,749,['0f989189-1623-449d-af02-ef3dc2664ff8'],58,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:22:58.023,Pass,
,,,,,,,,,,,,,,,,1.632739,,,,,,,,,,,,,6e73540d-5011-4ab0-94ed-feb799ab950c,923,,,"[34.7, 52.1]",3775633,23,,,,0.98406273,,Right Foot,,,"[46.8, 70.3]",Ground Pass,,21.855206,,,Ria Percival,18145.0,,,,,1,Regular Play,Abbie McManus,4648.0,Right Center Back,50,Tottenham Hotspur Women,749,['db6d7057-d258-4ce1-b999-494b143bb43b'],0,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:00.115,Pass,
,,,,,,,,,,,,,,,,0.737477,,,,,,,,,,,,,3cf85cbc-c67f-4b78-a8f9-f0ba16afc883,926,,,"[46.8, 71.0]",3775633,23,,,,-1.2012651,,Right Foot,,,"[52.3, 56.8]",Ground Pass,,15.227935,,,So-Hyun Cho,22798.0,,,,,1,Regular Play,Ria Percival,18145.0,Right Back,50,Tottenham Hotspur Women,749,['779223fc-b226-44cc-ae52-9b15da92028e'],3,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:03.318,Pass,
,,,,,,,,,,,,,,,,1.862845,,,,,,,,,,,,,650593ce-5fda-4fd3-9c2c-7beb6678148a,929,,,"[52.3, 56.8]",3775633,23,,,,0.9784317,,Right Foot,,,"[66.5, 77.9]",Ground Pass,,25.433247,,,Angela Addison,31550.0,,,,,1,Regular Play,So-Hyun Cho,22798.0,Right Defensive Midfield,50,Tottenham Hotspur Women,749,['def30e37-a131-4c59-a42b-0145a30c82cb'],4,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:04.296,Pass,
,,,,,,,,,,,,,,,,2.318631,,,,,,,,,,,,,bb599163-900b-4356-b557-7605fa1b2c0f,932,,,"[66.2, 78.4]",3775633,23,,,,-0.31154683,,Right Foot,,,"[83.9, 72.7]",Ground Pass,,18.595161,Incomplete,,Rianna Dean,31702.0,,,,,1,Regular Play,Angela Addison,31550.0,Right Wing,50,Tottenham Hotspur Women,749,"['4d4f72f1-a763-4f82-9436-dd8b3cbed3b6', 'f74187e5-45d5-4194-aace-d981e0c99820']",6,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:06.211,Pass,
,,,,,,,,,,,,,,,,2.100917,,,,,,,,,,,,,246907cc-29a6-4e1e-9d24-766e83c5facc,936,,,"[34.5, 7.0]",3775633,23,,,,2.6188035,,Right Foot,,,"[10.9, 20.6]",Ground Pass,,27.238209,,,Lisa Weiß,38317.0,,,,,1,Regular Play,Anita Amma Ankyewah Asante,4657.0,Center Back,50,Tottenham Hotspur Women,749,['c6a20ac8-eefa-4eb4-9c15-8d751e6d5f3f'],9,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:23:09.018,Pass,
,,,,,,,,,,,,,,,,3.04693,,,,,,,,,,,,,25b707dc-90f8-4293-8392-ad03e2af2154,938,,,"[10.9, 20.6]",3775633,23,,,,-0.690759,,Left Foot,,,"[35.7, 0.1]",High Pass,,32.175922,Out,,Jodie Hutton,46537.0,,,,,1,Regular Play,Lisa Weiß,38317.0,Goalkeeper,50,Tottenham Hotspur Women,749,['576dbb05-c94e-4f1e-9259-98a761683040'],11,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:23:11.119,Pass,
,,,,,,,,,,,,,,,,1.054477,,,,,,,,,,,,,d3ce95be-7f7e-42f9-9529-6f170b910992,940,,,"[85.2, 80.0]",3775633,23,,,,-2.9657948,,,,,"[70.0, 77.3]",Low Pass,,15.437941,,,Ria Percival,18145.0,,,,Throw-in,1,From Throw In,Angela Addison,31550.0,Right Wing,51,Tottenham Hotspur Women,749,['087e4e0d-6cbf-4304-889c-865238bdd84f'],17,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:17.025,Pass,
,,,,,,,,,,,,,,,,1.245371,,,,,,,,,,,,,34d29e95-b7a5-4e01-b70c-a684123c5c74,943,,,"[71.8, 77.3]",3775633,23,,,,-2.6115403,,Right Foot,,,"[56.1, 68.1]",Ground Pass,,18.196978,,,Abbie McManus,4648.0,,,,,1,From Throw In,Ria Percival,18145.0,Right Back,51,Tottenham Hotspur Women,749,['cd2bb7de-d98f-404f-9c3e-950ce115c1a3'],19,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:19.923,Pass,
,,,,,,,,,,,,,,,,1.349825,,,,,,,,,,,,,12f5ca48-e0ee-4447-a1e3-9ba3e657e6bd,946,,,"[56.1, 68.6]",3775633,23,,,,-1.7561443,,Right Foot,,,"[51.6, 44.6]",Ground Pass,,24.41823,,,Shelina Laura Zadorsky,5074.0,,,,,1,From Throw In,Abbie McManus,4648.0,Right Center Back,51,Tottenham Hotspur Women,749,['e5717c97-7f6d-4269-98d0-930c75468427'],22,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:22.342,Pass,
,,,,,,,,,,,,,,,,1.691663,,,,,,,,,,,,,5a7189f3-1619-4652-99dc-862b352fbbb9,949,,,"[53.4, 41.0]",3775633,23,,,,-1.2589287,,Left Foot,,,"[64.2, 7.5]",Ground Pass,,35.19787,,,Kerys Harrop,15569.0,,,,,1,From Throw In,Shelina Laura Zadorsky,5074.0,Left Center Back,51,Tottenham Hotspur Women,749,['d27d8085-b520-4cd6-95ef-daa853188690'],25,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:25.170,Pass,
,,,,,,,,,,,,,,,,2.852724,,,,,,,,,,,,,2546737b-142e-4c58-9209-a660c5082fa4,952,,,"[55.2, 8.1]",3775633,23,,,,2.5069945,,Right Foot,,,"[15.4, 37.4]",Ground Pass,,49.42196,,,Aurora Watten Mikalsen,36800.0,,,,,1,From Throw In,Kerys Harrop,15569.0,Left Back,51,Tottenham Hotspur Women,749,['a985a4ec-d49a-4ad4-926c-42e9db5b00a5'],29,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:29.691,Pass,
,,,,,,,,,,,,,,,,1.464253,,,,,,,,,,,,,81379cd8-994a-4ce4-b343-40612086664e,955,,,"[15.4, 37.4]",3775633,23,,,,0.9052146,,Left Foot,,,"[33.3, 60.2]",Ground Pass,,28.987066,,,Abbie McManus,4648.0,,,,,1,From Throw In,Aurora Watten Mikalsen,36800.0,Goalkeeper,51,Tottenham Hotspur Women,749,['da7aa8bf-c733-434d-8088-2067ba37dff6'],33,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:33.442,Pass,
,,,,,,,,,,,,,,,,1.55772,,,,,,,,,,,,,f05b6b11-1e16-4e89-b60a-ac255ce57b58,958,,,"[37.6, 63.8]",3775633,23,,,,0.7022569,,Right Foot,,,"[53.2, 77.0]",Ground Pass,,20.435265,,,Ria Percival,18145.0,,,,,1,From Throw In,Abbie McManus,4648.0,Right Center Back,51,Tottenham Hotspur Women,749,['01b619fb-53e4-4573-9030-f9de74fb7505'],38,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:38.237,Pass,
,,,,,,,,,,,,,,,,2.249979,,,,,,,,,,,,,d067c9a8-f922-429f-a46e-cf2e3e714a37,961,,,"[54.7, 77.0]",3775633,23,,,,-0.5983366,,Right Foot,,,"[92.4, 51.3]",High Pass,,45.626526,,,Kit Graham,31551.0,,,,,1,From Throw In,Ria Percival,18145.0,Right Back,51,Tottenham Hotspur Women,749,['02253556-1d0f-4e67-85cb-788100ebe074'],41,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:41.356,Pass,
,,,,,,,,,,,,,,,,2.072782,,,,,,,,,,,,,5c86663a-3eba-4de2-aeb5-fa7a1b2b8eac,965,,,"[83.7, 51.3]",3775633,23,,,,-1.550391,,Left Foot,,,"[84.2, 26.8]",Ground Pass,,24.505102,,,Alanna Stephanie Kennedy,5078.0,,,,,1,From Throw In,Kit Graham,31551.0,Center Attacking Midfield,51,Tottenham Hotspur Women,749,['6d2fdffe-32d1-431e-8cc6-e5c7d0560e87'],45,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:45.672,Pass,
,,,,,,,,,,,,,,,,1.415669,,,,,,,,,,,,,40ca3c27-ab0a-481f-bb4f-d5155c41d983,968,,,"[84.2, 26.8]",3775633,23,,,,-0.8335537,,Left Foot,,,"[100.0, 9.4]",Ground Pass,,23.503191,,,Gemma Suzanne Davison,15721.0,,,,,1,From Throw In,Alanna Stephanie Kennedy,5078.0,Left Defensive Midfield,51,Tottenham Hotspur Women,749,['50842892-98aa-40c5-9c42-a7ae454ef4c5'],47,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:47.931,Pass,
,,,,,,,,,,,,,,,,0.926492,,,,,,,,,,,,,766f02c8-372c-4fd3-8988-7aadde29cc00,977,,,"[96.4, 12.7]",3775633,23,,,,-0.41129375,,Right Foot,,,"[105.8, 8.6]",Ground Pass,,10.255242,Incomplete,,Kerys Harrop,15569.0,,,,,1,From Throw In,Gemma Suzanne Davison,15721.0,Left Wing,51,Tottenham Hotspur Women,749,"['3b3a6765-eae6-44e1-b53f-9f70de421846', '9a2e3304-6de1-4ff5-a6cf-4307d576ef7b', 'ba29b352-82f7-4f4b-a0e7-c92b35f84ba9']",53,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:53.020,Pass,True
,,,,,,,,,,,,,,,,1.645789,,,,,,,,,,,,,51090c34-bb18-4b8c-90bb-4f064ecb5479,985,,,"[109.8, 7.9]",3775633,23,,,,1.4870764,,Left Foot,True,,"[112.2, 36.5]",High Pass,,28.700523,Incomplete,,Rianna Dean,31702.0,,,,,1,From Throw In,Kerys Harrop,15569.0,Left Back,51,Tottenham Hotspur Women,749,"['431fb83e-5d78-4688-903d-a8116b02abdc', 'acad8af4-a445-40cd-a4dc-914988739ed5']",57,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:57.543,Pass,
,,,,,,,,,,,,,,,,1.345794,,,,,,,,,,,,,19cd61a7-69e0-49b8-8d60-6e6aaa95c189,990,,,"[120.0, 80.0]",3775633,24,,,,-2.478934,,Left Foot,,,"[98.6, 63.3]",Ground Pass,,27.144981,,,Kit Graham,31551.0,,,,Corner,1,From Corner,Kerys Harrop,15569.0,Left Back,52,Tottenham Hotspur Women,749,['90b16f5b-3eab-4e9e-9bf7-206ae2594ca2'],36,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:24:36.891,Pass,
,,,,,,,,,,,,,,,,0.978916,,,,,,,,,,,,,7a35b865-c22b-4404-aead-1d0a5c5cac9c,993,,,"[98.6, 60.7]",3775633,24,,,,-0.94200003,,Left Foot,,,"[109.8, 45.3]",High Pass,,19.042059,Incomplete,,Rianna Dean,31702.0,,,,,1,From Corner,Kit Graham,31551.0,Center Attacking Midfield,52,Tottenham Hotspur Women,749,"['0e4a31e0-2d16-4614-9e98-6a96d7ca3825', '7873a7bb-2b00-4e9f-9217-9f820bd4db82']",40,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:24:40.409,Pass,
,,,,,,,,,,,,,,,,1.617614,,,,,,,,,,,,,565eb4c5-aa0e-407d-8dec-abd742f7750d,996,,,"[120.0, 0.1]",3775633,25,True,,,2.076273,,Left Foot,,,"[105.5, 26.3]",Ground Pass,,29.944782,,,Ria Percival,18145.0,,,,Corner,1,From Corner,Gemma Suzanne Davison,15721.0,Left Wing,53,Tottenham Hotspur Women,749,['5a4bf44b-ccac-4b4f-9100-928bdb9fba6a'],6,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:25:06.541,Pass,
,,,,,,,,,,,,,,,,5.225314,,,,,,,,,,,,,5635c204-cc0a-41bb-bf41-bbbd2373f9ce,1001,,,"[28.0, 38.8]",3775633,25,,,,0.6387893,,Right Foot,,,"[72.3, 71.7]",High Pass,,55.18061,Incomplete,,Mana Iwabuchi,25610.0,,,,Recovery,1,From Corner,Marisa Ewers,15565.0,Center Defensive Midfield,53,Tottenham Hotspur Women,749,"['013bff80-4f64-47e8-8908-f02b43c546c9', '1b672bf7-59df-4bc5-a4b3-f160a442ff26']",10,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:25:10.482,Pass,
,,,,,,,,,,,,,,,,1.06256,,,,,,,,,,,,,7494666b-ba65-421c-8917-fce1851ff77e,1009,,,"[56.6, 11.2]",3775633,25,,,,-0.08656002,,Right Foot,,,"[80.8, 9.1]",Ground Pass,,24.290945,,,Gemma Suzanne Davison,15721.0,,,,,1,From Corner,Abbie McManus,4648.0,Right Center Back,53,Tottenham Hotspur Women,749,['819f774d-5dea-438c-a59d-ba87a826c358'],18,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:25:18.554,Pass,
,,,,,,,,,,,,,,,,0.580308,,,,,,,,,,,,,54f2f194-bd52-42f1-b4cc-8c291216c690,1012,,,"[80.6, 9.1]",3775633,25,,,,1.2882414,,Right Foot,,,"[84.2, 21.5]",Ground Pass,,12.91201,,,Kit Graham,31551.0,,,,,1,From Corner,Gemma Suzanne Davison,15721.0,Left Wing,53,Tottenham Hotspur Women,749,['7157ba19-ead3-4db1-b272-855e172753ca'],20,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:25:20.626,Pass,
,,,,,,,,,,,,,,,,3.597956,,,,,,,,,,,,,30d2414b-717e-4068-b89a-b39e8146a11c,1015,,,"[87.1, 23.0]",3775633,25,,,,-0.25877088,,Left Foot,,,"[117.7, 14.9]",Ground Pass,,31.65391,,,Rianna Dean,31702.0,,,,,1,From Corner,Kit Graham,31551.0,Center Attacking Midfield,53,Tottenham Hotspur Women,749,['a5d4911e-8666-44db-ac1e-418d8667c7ef'],23,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:25:23.471,Pass,
,,,,,,,,,,,,,,,,1.792996,,,,,,,,,,,,,6beebc87-1a4e-4be0-9ca7-f0e02c5dfef8,1019,,,"[106.9, 14.4]",3775633,25,,,,1.3696694,,Right Foot,True,,"[113.2, 45.3]",High Pass,,31.535694,Incomplete,,Angela Addison,31550.0,,,,,1,From Corner,Rianna Dean,31702.0,Center Forward,53,Tottenham Hotspur Women,749,"['42699e2d-ef7e-42fc-aa13-74ca1330dc96', '708c3d7d-d0c2-40ab-bf11-6968236d59fc', 'f5487e15-7a8d-4b00-92ed-f632d048f5f3']",30,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:25:30.304,Pass,True
