ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.985994,,,,,,,,,,,,,,6dcaedd4-dccb-4b9d-9363-2f70be65d88d,19,,"[40.6, 18.7]",3775596,0,,,,0.71208346,,Left Foot,,,,"[50.1, 26.9]",,Ground Pass,,12.549502,,,Samantha June Mewis,5087.0,,,,,,1,Regular Play,Alex Greenwood,10252.0,Left Center Back,3,Manchester City WFC,746,['00913b1b-542c-45ca-839c-9778e3c1833f'],10,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:10.175,Pass,
,,,,,,,,,,,,,,4.756502,,,,,,,,,,,,,,7e2ce1a9-d5cc-4c1a-a0a6-316ca834241c,23,,"[43.8, 28.4]",3775596,0,,,,2.6103876,,Right Foot,,,,"[10.1, 48.2]",,Ground Pass,,39.086185,,,Ellie Roebuck,4637.0,,,,,,1,Regular Play,Samantha June Mewis,5087.0,Right Center Midfield,3,Manchester City WFC,746,['40386ca6-a13f-4dbb-9486-41e0cdb5b0c8'],11,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:11.931,Pass,
,,,,,,,,,,,,,,1.947378,,,,,,,,,,,,,,32ef819c-9948-42ec-a44c-4eda862378a7,26,,"[9.7, 50.2]",3775596,0,,,,-1.2805854,,Right Foot,,,,"[16.3, 28.1]",,Ground Pass,,23.064474,,,Alex Greenwood,10252.0,,,,,,1,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,3,Manchester City WFC,746,['e27119ed-de68-44ff-afc1-0cdacc91a228'],18,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:18.290,Pass,
,,,,,,,,,,,,,,2.572024,,,,,,,,,,,,,,40157e81-75b4-493d-98ce-24be5fac4919,29,,"[28.4, 27.2]",3775596,0,,,,0.97648066,,Left Foot,,,,"[53.0, 63.6]",,High Pass,,43.933132,,,Georgia Stanway,4643.0,,,,,,1,Regular Play,Alex Greenwood,10252.0,Left Center Back,3,Manchester City WFC,746,['034dbca6-8b70-405b-985d-7a081c2a7d9b'],23,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:23.787,Pass,
,,,,,,,,,,,,,,3.871564,,,,,,,,,,,,,,f3a0835d-1e3e-4371-bbf0-9ebdaa65fc58,32,,"[70.4, 68.6]",3775596,0,,,,0.08370419,,Right Foot,,,,"[114.5, 72.3]",,Ground Pass,,44.254944,Incomplete,,Chloe Kelly,15570.0,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Back,3,Manchester City WFC,746,"['92d73502-4c71-4355-b738-d3a05cfb16ff', 'bb522393-01a2-49d6-a847-8d81807a91bf']",29,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:29.235,Pass,
,,,,,,,,,,,,,,1.238759,,,,,,,,,,,,,,c43c7c70-6b7a-4cb9-94ed-f31a4492d9d6,36,,"[104.3, 80.0]",3775596,0,,,,-1.5350972,,,,,,"[104.7, 68.8]",,Low Pass,,11.207141,Incomplete,,Samantha June Mewis,5087.0,,,,,Throw-in,1,From Throw In,Georgia Stanway,4643.0,Right Back,4,Manchester City WFC,746,"['52a17316-8fba-4a43-b60c-4c60913ad993', 'f1d49abb-9940-4f8d-aed8-331e2090323e']",40,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:40.721,Pass,
,,,,,,,,,,,,,,0.623341,,,,,,,,,,,,,,3c12b7ad-c975-4782-bb7a-ff9ffb500adb,39,,"[15.8, 12.4]",3775596,0,,,,-2.859469,,Left Foot,,,,"[8.9, 10.4]",,Ground Pass,,7.18401,,,Jemma Elizabeth Purfield,24239.0,,,,,Recovery,1,Regular Play,Ellen Jones,46739.0,Left Midfield,5,Bristol City WFC,973,['84103568-e3d2-4bab-8c02-23b59b039a28'],42,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:42.923,Pass,
,,,,,,,,,,,,,,2.374223,,,,,,,,,,,,,,7319c358-a956-440c-a99b-8b302f3cf20a,41,,"[8.7, 10.4]",3775596,0,,,,0.24497867,,Left Foot,,,,"[29.5, 15.6]",,Ground Pass,,21.44015,,,Molly Pike,31564.0,,,,,,1,Regular Play,Jemma Elizabeth Purfield,24239.0,Left Back,5,Bristol City WFC,973,['e502c455-07fe-4ce4-97b3-0d9cdcd0f741'],43,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:43.546,Pass,
,,,,,,,,,,,,,,0.756621,,,,,,,,,,,,,,1bbabaec-06f9-42a6-be9e-65c9f16f1c5c,45,,"[30.0, 15.5]",3775596,0,,,,2.9783523,,Right Foot,,,,"[21.5, 16.9]",,Ground Pass,,8.614523,,,Ella Jade Mastrantonio,46737.0,,,,,,1,Regular Play,Molly Pike,31564.0,Left Center Midfield,5,Bristol City WFC,973,['ec77cb19-a880-4f1a-a24a-39692be4bc52'],45,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:45.920,Pass,
,,,,,,,,,,,,,,5.516972,,,,,,,,,,,,,,e170dd8a-a4cb-451c-a882-566a3c96764e,48,,"[21.2, 16.9]",3775596,0,,,,-0.29581976,,Right Foot,,,,"[73.7, 0.9]",,High Pass,,54.88397,Out,,Abigail Harrison,23412.0,,,,,,1,Regular Play,Ella Jade Mastrantonio,46737.0,Center Defensive Midfield,5,Bristol City WFC,973,"['3b16a3ef-4464-411c-b05e-3d7f7e123a45', 'cb220402-8da4-4541-93b6-7f1e9449c506']",46,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:46.677,Pass,True
,,,,,,,,,,,,,,1.278417,,,,,,,,,,,,,,1b8e3783-18fc-466a-8f59-e8b760cc6fc5,50,,"[54.1, 80.0]",3775596,1,,,,-0.80294025,,,,,,"[65.3, 68.4]",,High Pass,,16.124516,,,Ellen White,10180.0,,,,,Throw-in,1,From Throw In,Georgia Stanway,4643.0,Right Back,6,Manchester City WFC,746,['daa068e7-3942-4143-83dc-9fc0c117d705'],2,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:02.829,Pass,
,,,,,,,,,,,,,,1.753225,,,,,,,,,,,,,,6618692b-541b-4908-a901-85e4bd675bc6,52,,"[65.3, 68.4]",3775596,1,,,,-1.8298984,,Right Foot,,,,"[63.1, 60.1]",,Ground Pass,,8.586617,,,Samantha June Mewis,5087.0,,,,,,1,From Throw In,Ellen White,10180.0,Center Forward,6,Manchester City WFC,746,['0191484a-1f52-43ef-87eb-011b15a44d1d'],4,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:04.108,Pass,
,,,,,,,,,,,,,,1.272757,,,,,,,,,,,,,,1565c2a3-c5b8-4968-a9e7-02a7f8b2c84c,54,,"[63.1, 60.1]",3775596,1,,,,-1.478166,,Right Foot,,,,"[64.8, 41.8]",,Ground Pass,,18.378792,,,Caroline Weir,10188.0,,,,,,1,From Throw In,Samantha June Mewis,5087.0,Right Center Midfield,6,Manchester City WFC,746,['d6d50ff3-7714-434b-8b1a-d69e942c7f3f'],5,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:05.861,Pass,
,,,,,,,,,,,,,,1.958048,,,,,,,,,,,,,,87854746-5505-405b-9dc8-804bbfcb3648,57,,"[63.4, 39.5]",3775596,1,,,,-2.047836,,Left Foot,,,,"[54.2, 21.7]",,High Pass,,20.036966,,,Esme Beth Morgan,4649.0,,,,,,1,From Throw In,Caroline Weir,10188.0,Left Center Midfield,6,Manchester City WFC,746,['71c620fc-c6f6-4442-94b1-b857d9b45317'],7,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:07.797,Pass,
,,,,,,,,,,,,,,1.713242,,,,,,,,,,,,,,2d11e2b0-69c6-4751-ace3-f8b51521b8b1,60,,"[56.0, 18.9]",3775596,1,,,,-0.5767986,,Right Foot,,,,"[72.6, 8.1]",,Ground Pass,,19.80404,,,Lauren Hemp,15555.0,,,,,,1,From Throw In,Esme Beth Morgan,4649.0,Left Back,6,Manchester City WFC,746,['a4400f66-b2d8-4c72-896d-1d1d1a5c254f'],10,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:10.462,Pass,
,,,,,,,,,,,,,,1.161556,,,,,,,,,,,,,,05700ef4-f8f5-47ed-a799-6c4699752e65,68,,"[70.7, 14.9]",3775596,1,,,,2.1989665,,Left Foot,,,,"[63.8, 24.4]",,Ground Pass,,11.74138,,,Keira Walsh,4658.0,,,,,,1,From Throw In,Lauren Hemp,15555.0,Left Wing,6,Manchester City WFC,746,"['90bb2256-641c-422b-aa7a-1c47e9c71fa4', '99855471-754c-4fab-ac25-f90b5452c753']",15,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:15.301,Pass,True
,,,,,,,,,,,,,,1.600552,,,,,,,,,,,,,,5f79eebc-2841-41a8-ab69-c05301b09d62,71,,"[64.3, 18.7]",3775596,1,,,,-2.0749624,,Right Foot,,,,"[56.3, 4.2]",,Ground Pass,,16.560495,,,Esme Beth Morgan,4649.0,,,,,,1,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,6,Manchester City WFC,746,['42f97b72-0a16-448b-a04e-5be33203b2f8'],17,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:17.503,Pass,
,,,,,,,,,,,,,,1.487981,,,,,,,,,,,,,,43e4ac23-c294-4c47-be07-029af66b9b9f,74,,"[52.9, 8.3]",3775596,1,,,,2.8706458,,Left Foot,,,,"[36.7, 12.8]",,Ground Pass,,16.813387,,,Alex Greenwood,10252.0,,,,,,1,From Throw In,Esme Beth Morgan,4649.0,Left Back,6,Manchester City WFC,746,['d497a927-157c-428f-b7ec-ec83d20d87c6'],21,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:21.430,Pass,
,,,,,,,,,,,,,,2.223637,,,,,,,,,,,,,,a1595969-de34-436e-9268-33b08ff4be20,77,,"[36.2, 15.8]",3775596,1,,,,1.716887,,Left Foot,,,,"[30.8, 52.5]",,Low Pass,,37.095146,,,Abby Dahlkemper,5081.0,,,,,,1,From Throw In,Alex Greenwood,10252.0,Left Center Back,6,Manchester City WFC,746,['942075ca-9519-490c-b94b-d01cd6d47c84'],23,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:23.966,Pass,
,,,,,,,,,,,,,,1.668464,,,,,,,,,,,,,,caa6d357-f07f-4548-8186-53e60a74b946,80,,"[35.4, 54.2]",3775596,1,,,,0.8196855,,Right Foot,,,,"[53.7, 73.8]",,Ground Pass,,26.815107,,,Georgia Stanway,4643.0,,,,,,1,From Throw In,Abby Dahlkemper,5081.0,Right Center Back,6,Manchester City WFC,746,['4dcef715-6f13-4284-bc0e-5c4259783723'],27,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:27.710,Pass,
,,,,,,,,,,,,,,2.278714,,,,,,,,,,,,,,7c149b5a-76e0-4334-8ff4-dfff4c6764fe,83,,"[56.3, 61.5]",3775596,1,,,,-1.7743876,,Right Foot,,,,"[49.9, 30.5]",,Ground Pass,,31.653751,,,Alex Greenwood,10252.0,,,,,,1,From Throw In,Georgia Stanway,4643.0,Right Back,6,Manchester City WFC,746,['a8de8df9-c9bd-4dd2-bb32-f396535a6cf7'],31,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:31.436,Pass,
,,,,,,,,,,,,,,2.062335,,,,,,,,,,,,,,1a27e1d0-769f-49b3-aba6-f043c6ea4b5a,90,,"[56.8, 19.9]",3775596,1,,,,-0.925681,,Left Foot,,,,"[71.7, 0.1]",,Low Pass,,24.780033,Out,,Lauren Hemp,15555.0,,,,,,1,From Throw In,Alex Greenwood,10252.0,Left Center Back,6,Manchester City WFC,746,['c704b734-b0b3-48fd-888f-7a0281baaa3e'],36,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:36.174,Pass,
,,,,,,,,,,,,,,1.051185,,,,,,,,,,,,,,ba48b609-3c3c-4171-9b53-024fdf676d03,92,,"[49.6, 80.0]",3775596,1,,,,-0.65437025,,,,,,"[56.9, 74.4]",,Low Pass,,9.200543,,,Aimee Palmer,36801.0,,,,,Throw-in,1,From Throw In,Florence Allen,24922.0,Right Back,7,Bristol City WFC,973,['ceff9fc4-dbe0-4d54-ba7a-0fce2477d964'],52,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:52.404,Pass,
,,,,,,,,,,,,,,1.407623,,,,,,,,,,,,,,1671de83-2308-47d3-a32f-88039082d3a3,95,,"[56.3, 73.0]",3775596,1,,,,1.0873493,,Right Foot,,,,"[58.4, 77.0]",,Low Pass,,4.5177426,Incomplete,,Emma Bissell,46738.0,,,,,,1,From Throw In,Aimee Palmer,36801.0,Right Center Midfield,7,Bristol City WFC,973,"['0470919a-11fc-4640-8e12-b0ef81f304f0', '34ce5d4a-d907-457d-909c-f0df37931ee1', 'c1ff027f-842e-475c-a15c-4eea1037ea2d']",53,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:53.456,Pass,True
,,,,,,,,,,,,,,0.593783,,,,,,,,,,,,,,0470919a-11fc-4640-8e12-b0ef81f304f0,97,,"[61.7, 3.1]",3775596,1,,,,0.52807444,,Left Foot,,,,"[65.3, 5.2]",,Ground Pass,,4.167733,,,Caroline Weir,10188.0,,,,,Recovery,1,Regular Play,Lauren Hemp,15555.0,Left Wing,8,Manchester City WFC,746,"['1671de83-2308-47d3-a32f-88039082d3a3', 'd8af1780-d62e-4d86-935d-ac190d91b083']",54,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:54.863,Pass,
,,,,,,,,,,,,,,1.139348,,,,,,,,,,,,,,34fc8db4-bac9-45e4-a5b6-59b1075a168f,100,,"[69.8, 11.3]",3775596,1,,,,3.10255,,Left Foot,,,,"[57.0, 11.8]",,Ground Pass,,12.809762,,,Keira Walsh,4658.0,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Center Midfield,8,Manchester City WFC,746,['cb71189e-f0e6-43c9-994c-3475b50333ec'],57,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:57.436,Pass,
,,,,,,,,,,,,,,2.211908,,,,,,,,,,,,,,4249749c-5abf-413e-a6cb-47729e43c006,103,,"[56.5, 15.6]",3775596,1,,,,1.6027004,,Right Foot,,,,"[55.3, 53.2]",,Ground Pass,,37.619144,,,Georgia Stanway,4643.0,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,8,Manchester City WFC,746,['798b2f30-fd6d-407e-81dd-03180b95b25b'],59,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:59.586,Pass,
,,,,,,,,,,,,,,1.890369,,,,,,,,,,,,,,25382c6c-2153-4529-a1b2-128bf14eebf9,106,,"[68.8, 60.1]",3775596,2,,,,0.5675764,,Right Foot,,,,"[91.7, 74.7]",,Ground Pass,,27.15824,,,Chloe Kelly,15570.0,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Back,8,Manchester City WFC,746,['d5ecfe34-29fe-49c5-978e-92dbc21af7b4'],5,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:05.555,Pass,
,,,,,,,,,,,,,,1.409987,,,,,,,,,,,,,,33dd3f1a-0c60-44fc-9e59-b894f4d4eb85,109,,"[112.1, 65.8]",3775596,2,,,,-1.4343938,,Right Foot,True,,,"[116.3, 35.2]",,High Pass,,30.88689,Incomplete,,Lauren Hemp,15555.0,,,,,,1,Regular Play,Chloe Kelly,15570.0,Right Wing,8,Manchester City WFC,746,"['7c5398e3-dbcc-43f2-af85-8a3815896b98', 'cadee30c-572f-4e84-9e08-b0f466730d51']",11,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:11.982,Pass,
,,,,,,,,,,,,,,1.822446,,,,,,,,,,,,,,b5e784ec-a794-4803-8a1d-1f38f417c44b,112,,"[120.0, 0.1]",3775596,2,,,,1.6378998,,Right Foot,,,,"[117.5, 37.3]",,High Pass,True,37.28391,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Chloe Kelly,15570.0,Right Wing,9,Manchester City WFC,746,['afe9abfa-cbd3-415b-bec1-8b98995322ad'],56,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:56.253,Pass,
,,,,,,,,,,,,,,2.050677,,,,,,,,,,,,,,95f5042e-c04e-4d27-b02d-97d82a498c31,120,,"[63.6, 44.7]",3775596,3,,,,-2.6037571,,Right Foot,,,,"[52.2, 37.9]",,Ground Pass,,13.2740345,,,Keira Walsh,4658.0,,,,,Recovery,1,From Corner,Georgia Stanway,4643.0,Right Back,9,Manchester City WFC,746,['1938d7ab-0db0-4caa-91c9-91e124faa485'],6,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:06.094,Pass,
,,,,,,,,,,,,,,1.63633,,,,,,,,,,,,,,655c91b0-788c-48a9-9ea6-1c1386d96081,123,,"[51.6, 39.5]",3775596,3,,,,1.7257931,,Right Foot,,,,"[49.6, 52.3]",,Ground Pass,,12.955308,,,Abby Dahlkemper,5081.0,,,,,,1,From Corner,Keira Walsh,4658.0,Center Defensive Midfield,9,Manchester City WFC,746,['2a0bff32-46df-4c73-8b79-d04bb919572e'],9,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:09.633,Pass,
,,,,,,,,,,,,,,1.425004,,,,,,,,,,,,,,b7a38ca8-cea8-4c39-b282-028f77d44cc7,126,,"[49.7, 56.1]",3775596,3,,,,1.053509,,Right Foot,,,,"[56.3, 67.7]",,Ground Pass,,13.346161,,,Georgia Stanway,4643.0,,,,,,1,From Corner,Abby Dahlkemper,5081.0,Right Center Back,9,Manchester City WFC,746,['2eff7834-9d25-4921-8925-fc62be61bdc4'],12,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:12.161,Pass,
