50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.691088,,,,,,,,,,,,,d7751c16-171c-4a0d-b38b-948fe4d80119,17,,"[105.9, 8.8]",3775632,0,,,,3.10052,,Left Foot,,,,"[98.6, 9.1]",,Ground Pass,,7.306162,,,Caroline Weir,10188.0,,,,,,,1,From Throw In,Demi Stokes,4651.0,Left Back,3,Manchester City WFC,746,['527c0cf2-11bf-45cb-8963-c2c93806b91c'],18,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:18.881,Pass,
,,,,,,,,,,,,,,,,1.042507,,,,,,,,,,,,,e1d78274-db6f-4a1f-8d6a-8aed026d923c,20,,"[98.6, 9.1]",3775632,0,,,,-0.42520502,,Left Foot,,,,"[109.2, 4.3]",,Ground Pass,,11.63615,,,Janine Elizabeth Beckie,4992.0,,,,,,,1,From Throw In,Caroline Weir,10188.0,Left Center Midfield,3,Manchester City WFC,746,['77e2a3e7-c79b-40f0-bb66-4486bf548645'],20,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:20.326,Pass,
,,,,,,,,,,,,,,,,1.337209,,,,,,,,,,,,,d88c2714-9334-4470-9159-190bb0cb8be0,24,,"[108.3, 3.3]",3775632,0,,,,2.987144,,Right Foot,,,,"[91.6, 5.9]",,Ground Pass,,16.901184,,,Caroline Weir,10188.0,,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Left Wing,3,Manchester City WFC,746,"['6502e216-d08e-470f-9e89-437d323893ec', 'e39bdfe5-26dd-4a35-9968-5156e3380662']",22,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:22.670,Pass,True
,,,,,,,,,,,,,,,,0.814101,,,,,,,,,,,,,c4a37636-b931-49e2-87e2-9229ccb2faf9,27,,"[91.6, 5.9]",3775632,0,,,,0.51391965,,Left Foot,,,,"[97.8, 9.4]",,Ground Pass,,7.119691,,,Demi Stokes,4651.0,,,,,,,1,From Throw In,Caroline Weir,10188.0,Left Center Midfield,3,Manchester City WFC,746,['8d537148-c768-4ea8-9f49-11db9488ce55'],24,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:24.933,Pass,
,,,,,,,,,,,,,,,,0.421956,,,,,,,,,,,,,09224331-0cbc-4fd7-8558-8a9415722fac,32,,"[108.3, 9.3]",3775632,0,,,,-0.6495494,,Left Foot,,,,"[116.2, 3.3]",,Ground Pass,,9.920181,,,Janine Elizabeth Beckie,4992.0,,,,,,,1,From Throw In,Demi Stokes,4651.0,Left Back,3,Manchester City WFC,746,"['0d6be12a-a3c3-44c6-a5c8-e32624accaad', '70625d65-baf1-4a16-beeb-5132b189eb89']",27,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:27.873,Pass,True
,,,,,,,,,,,,,,,,1.22778,,,,,,,,,,,,,023c34d2-a9ac-4400-914b-e4900bfdd0ad,34,,"[116.2, 3.3]",3775632,0,,,,2.9372768,,Left Foot,,,,"[105.1, 5.6]",,Ground Pass,,11.335784,,,Caroline Weir,10188.0,,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Left Wing,3,Manchester City WFC,746,['f64a3c20-312d-4dec-92df-34eb5695b652'],28,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:28.295,Pass,
,,,,,,,,,,,,,,,,3.396642,,,,,,,,,,,,,9d092916-400a-4487-9bee-49010e68c487,37,,"[93.4, 7.4]",3775632,0,,,,3.0460896,,Left Foot,,,,"[50.6, 11.5]",,Ground Pass,,42.99593,,,Gemma Bonner,15554.0,,,,,,,1,From Throw In,Caroline Weir,10188.0,Left Center Midfield,3,Manchester City WFC,746,['991b6cbf-7962-440f-84de-ef6e5121edb5'],31,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:31.074,Pass,
,,,,,,,,,,,,,,,,2.221348,,,,,,,,,,,,,2c73bfe2-6577-4e8a-8ba3-7f7623a2ff93,40,,"[48.8, 11.5]",3775632,0,,,,2.4071307,,Right Foot,,,,"[22.0, 35.7]",,Ground Pass,,36.10928,,,Ellie Roebuck,4637.0,,,,,,,1,From Throw In,Gemma Bonner,15554.0,Left Center Back,3,Manchester City WFC,746,['47b7ffda-649a-42fd-9ebb-1e2f3ec286d1'],34,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:34.844,Pass,
,,,,,,,,,,,,,,,,2.721559,,,,,,,,,,,,,05186bbb-7686-411c-9a6b-4946d6bce848,43,,"[26.1, 41.4]",3775632,0,,,,1.001009,,Right Foot,,,,"[49.1, 77.3]",,High Pass,,42.635784,,,Lucy Bronze,10178.0,,,,,,,1,From Throw In,Ellie Roebuck,4637.0,Goalkeeper,3,Manchester City WFC,746,['5aff5153-069f-4478-96ae-2a09ea8e8ebf'],39,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:39.003,Pass,
,,,,,,,,,,,,,,,,0.214224,,,,,,,,,,,,,98375532-41cb-48e7-a708-66674348a777,46,,"[50.5, 77.3]",3775632,0,,,,-0.87605804,,Right Foot,,,,"[52.5, 74.9]",,Ground Pass,,3.1241,Incomplete,,Jill Scott,10172.0,,,,,,,1,From Throw In,Lucy Bronze,10178.0,Right Back,3,Manchester City WFC,746,"['25ec8c38-3ba1-4783-a081-fb6be1de0559', 'ebb2678d-fb89-4b83-98aa-5c6c860d035b']",43,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:43.379,Pass,
,,,,,,,,,,,,,,,,1.335913,,,,,,,,,,,,,0f0f60c3-1248-4de3-a3bc-838cd0013c41,49,,"[54.3, 80.0]",3775632,0,,,,-0.4708074,,,,,,"[71.0, 71.5]",,High Pass,,18.73873,Incomplete,,Ellen White,10180.0,,,,,,Throw-in,1,From Throw In,Lucy Bronze,10178.0,Right Back,4,Manchester City WFC,746,"['41528830-8af7-4c39-a70f-ff296f4585dc', 'bcc35df2-03dc-4e80-af3f-a961ebd83640']",48,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:48.484,Pass,
,,,,,,,,,,,,,,,,0.461408,,,,,,,,,,,,,bcc35df2-03dc-4e80-af3f-a961ebd83640,51,,"[49.1, 8.6]",3775632,0,,,,0.09431395,,Right Foot,,,,"[56.5, 9.3]",,Low Pass,,7.4330344,,,Maéva Clemaron,31713.0,,,,,,Interception,1,Regular Play,Damaris Berta Egurrola Wienke,47541.0,Left Center Back,5,Everton LFC,967,"['0f0f60c3-1248-4de3-a3bc-838cd0013c41', '193498de-b7e9-45bc-8c69-7068763ab6b1']",49,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:49.820,Pass,
,,,,,,,,,,,,,,,,2.034717,,,,,,,,,,,,,08c6a4d3-3e0e-4e94-814c-719d584cd186,55,,"[54.7, 11.1]",3775632,0,,,,-0.38416937,,Right Foot,,,,"[68.8, 5.4]",,High Pass,,15.20855,,,Hayley Emma Raso,6818.0,,,,,,,1,Regular Play,Maéva Clemaron,31713.0,Center Defensive Midfield,5,Everton LFC,967,"['4f0279f0-9eb1-42cc-a4f0-44a489604bd7', 'eb4b9774-463f-4f4e-9056-e92cee6d6649']",50,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:50.878,Pass,True
,,,,,,,,,,,,,,,,1.490703,,,,,,,,,,,,,82042d93-6154-4caf-a79e-420799c4ea54,62,,"[42.3, 75.7]",3775632,0,,,,-0.19883028,,Right Foot,,,,"[55.7, 73.0]",,High Pass,,13.669309,,,Rosemary Kathleen Lavelle,4949.0,,,,,,Recovery,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,5,Everton LFC,967,['9a231118-4883-4f16-a0ec-302221e3c859'],54,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:54.560,Pass,
,,,,,,,,,,,,,,,,1.645562,,,,,,,,,,,,,ba52bf60-f865-4b79-b167-a8b4a3005dc2,66,,"[64.0, 2.4]",3775632,1,True,,,1.6626425,,Right Foot,,,,"[62.6, 17.6]",,Ground Pass,,15.264338,,,Maéva Clemaron,31713.0,,,,,,Free Kick,1,From Free Kick,Danielle Turner,15571.0,Left Back,6,Everton LFC,967,['23e81574-7fde-480b-afbd-346336a33999'],3,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:03.803,Pass,
,,,,,,,,,,,,,,,,1.110257,,,,,,,,,,,,,6e2d5f5a-7b73-4ee2-b1df-2af1523c6d58,70,,"[63.7, 16.4]",3775632,1,,,,-0.688145,,Right Foot,,,,"[72.7, 9.0]",,Ground Pass,,11.651609,,,Isobel Mary Christiansen,4645.0,,,,,,,1,From Free Kick,Maéva Clemaron,31713.0,Center Defensive Midfield,6,Everton LFC,967,"['88c3612f-ca8c-4afd-9b94-32d93c0ac089', '9440900e-b205-4e3c-8bfd-1d2abd2cf9f1']",5,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:05.697,Pass,True
,,,,,,,,,,,,,,,,0.054973,,,,,,,,,,,,,d64ad637-967c-4d09-87e3-f291a9164092,74,,"[72.7, 10.4]",3775632,1,,,,0.7140907,,Right Foot,,,,"[75.7, 13.0]",,Low Pass,,3.9698865,Incomplete,,,,,,,,,,1,From Free Kick,Isobel Mary Christiansen,4645.0,Left Center Midfield,6,Everton LFC,967,"['89767892-5c62-4f40-8d38-23b2ab08eceb', '942e8f1d-9104-4413-a9f4-2c1081c56b04']",7,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:07.586,Pass,True
,,,,,,,,,,,,,,,,0.861748,,,,,,,,,,,,,670fc8e0-ccb5-49d4-8c28-54e23bce4b59,76,,"[65.9, 34.4]",3775632,1,,,,-0.22382797,,Head,,,,"[78.2, 31.6]",,High Pass,,12.614674,Incomplete,,,,,,,,,Recovery,1,From Free Kick,Abbey-Leigh Stringer,15573.0,Right Center Midfield,6,Everton LFC,967,['6e32a572-261f-4c8f-90fb-42e7f95c6fd3'],9,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:09.366,Pass,
,,,,,,,,,,,,,,,,2.708944,,,,,,,,,,,,,2ef4cbe6-bb99-4e37-9cff-cb12e11c4328,83,,"[77.2, 28.9]",3775632,1,,,,-1.5707964,,Right Foot,,,,"[77.2, 11.3]",,Ground Pass,,17.6,Incomplete,,,,,,,,,,1,From Free Kick,Abbey-Leigh Stringer,15573.0,Right Center Midfield,6,Everton LFC,967,"['bcfda503-1152-426a-ae94-98a2fc09af51', 'c843badd-436f-4dec-9832-2ab4ffc95dd2']",12,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:12.726,Pass,True
,,,,,,,,,,,,,,,,1.682762,,,,,,,,,,,,,6a227504-0afa-443d-9548-f8894e8e2434,86,,"[57.1, 63.3]",3775632,1,,,,-1.0876707,,Right Foot,,,,"[66.7, 45.0]",,Ground Pass,,20.665188,,,Caroline Weir,10188.0,,,,,,,1,Regular Play,Lucy Bronze,10178.0,Right Back,7,Manchester City WFC,746,['c5ed4ae9-be0c-4455-882b-fc7a96473ecf'],17,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:17.396,Pass,
,,,,,,,,,,,,,,,,1.298712,,,,,,,,,,,,,1986d11a-f105-4dd6-8848-766f44b445a6,89,,"[86.9, 34.7]",3775632,1,,,,-0.53527373,,Left Foot,,,,"[104.1, 24.5]",,Ground Pass,,19.997,,,Janine Elizabeth Beckie,4992.0,,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Center Midfield,7,Manchester City WFC,746,['e6b94b72-8936-44c4-9609-54b1524973a3'],22,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:22.112,Pass,
,,,,,,,,,,,,,,,,0.364405,,,,,,,,,,,,,ad996dff-e931-4881-a5ad-dd669d5149db,92,,"[104.7, 33.3]",3775632,1,,,,1.8925469,,Left Foot,,,,"[103.3, 37.5]",,Ground Pass,,4.427189,,,Caroline Weir,10188.0,,,,,,,1,Regular Play,Janine Elizabeth Beckie,4992.0,Left Wing,7,Manchester City WFC,746,['adb514a4-0c39-4f5f-9549-1337ea5d0a42'],24,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:24.412,Pass,
,,,,,,,,,,,,,,,,1.296881,,,,,,,,,,,,,c826bd2e-b8e2-407b-b23f-2c965b8321ac,95,,"[106.1, 34.8]",3775632,1,,,,-1.201112,4014da57-6750-4ef8-8958-fbd10fec6aad,Left Foot,,,,"[109.2, 26.8]",,Ground Pass,,8.579627,,,Demi Stokes,4651.0,True,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Center Midfield,7,Manchester City WFC,746,['a999a3c2-5062-4414-9908-c1f15b79b72a'],25,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:25.552,Pass,
,,,,,,,,,,,,,,,,1.547382,,,,,,,,,,,,,167baaab-4143-4375-a792-76977cfa64fd,101,,"[120.0, 80.0]",3775632,2,,,,-1.6714909,,Left Foot,,,,"[116.1, 41.4]",,High Pass,True,38.79652,Incomplete,,,,,,,Inswinging,,Corner,1,From Corner,Caroline Weir,10188.0,Left Center Midfield,8,Manchester City WFC,746,['300e59fa-10b4-4247-bdf1-a99b4e4b7443'],4,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:04.512,Pass,
,,,,,,,,,,,,,,,,2.271405,,,,,,,,,,,,,8cef52cb-ee3b-454a-a4f9-2b9869c413dc,108,,"[120.0, 80.0]",3775632,2,,,,-1.7259866,b511c3e1-21f4-49bc-bb8f-5851ca454a3b,Left Foot,,,,"[112.6, 32.7]",,High Pass,True,47.87536,,,Gemma Bonner,15554.0,True,,True,Inswinging,,Corner,1,From Corner,Caroline Weir,10188.0,Left Center Midfield,9,Manchester City WFC,746,['588cbea8-6520-485d-a8f0-a19ed62ec2bc'],25,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:25.672,Pass,
,,,,,,,,,,,,,,,,1.165863,,,,,,,,,,,,,f062c3ff-efef-4363-b18c-59fe01e9b252,112,,"[6.0, 44.0]",3775632,2,True,,,1.3559809,,Right Foot,,,,"[7.2, 49.5]",,Ground Pass,,5.6293874,,,Megan Finnigan,18254.0,,,,,,Goal Kick,1,From Goal Kick,Alexandra MacIver,34360.0,Goalkeeper,10,Everton LFC,967,['b5c38995-5549-447b-bb79-39243aee1913'],38,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:38.695,Pass,
,,,,,,,,,,,,,,,,1.417174,,,,,,,,,,,,,c67a9453-33f7-414a-b669-60549be16c00,114,,"[7.5, 49.9]",3775632,2,,,,-1.3875312,,Right Foot,,,,"[11.8, 26.7]",,Ground Pass,,23.595127,,,Damaris Berta Egurrola Wienke,47541.0,,,,,,,1,From Goal Kick,Megan Finnigan,18254.0,Right Center Back,10,Everton LFC,967,['bca151fe-1ba0-4fa5-a34a-fde0c32435d5'],40,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:40.825,Pass,
,,,,,,,,,,,,,,,,1.185272,,,,,,,,,,,,,c7836935-1ce9-4a9d-a5f3-5734ce7369e0,117,,"[15.4, 20.2]",3775632,2,,,,-0.9398671,,Right Foot,,,,"[27.6, 3.5]",,Ground Pass,,20.681635,,,Danielle Turner,15571.0,,,,,,,1,From Goal Kick,Damaris Berta Egurrola Wienke,47541.0,Left Center Back,10,Everton LFC,967,['4f58ae0f-d822-4d67-8ab9-4de9a53b2c48'],44,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:44.188,Pass,
,,,,,,,,,,,,,,,,3.222374,,,,,,,,,,,,,22c8735c-d673-421a-8058-d46fdf4f053e,121,,"[29.0, 1.7]",3775632,2,,,,0.02272336,,Left Foot,,,,"[77.4, 2.8]",,High Pass,,48.4125,Incomplete,,Nicoline Sørensen,10274.0,,,,,,,1,From Goal Kick,Danielle Turner,15571.0,Left Back,10,Everton LFC,967,"['01333834-f061-4a9a-88ee-5f317eed6565', '0df0fa51-c3be-42b6-be7d-f555036ea4da', '72ef4a7b-89d5-4aa2-89d9-144d50411bdc']",46,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:46.396,Pass,True
,,,,,,,,,,,,,,,,1.019779,,,,,,,,,,,,,e20385b1-2253-4ccb-b12e-ce726f45a150,125,,"[75.1, 0.1]",3775632,3,,,,1.4968573,,,,,,"[75.7, 8.2]",,Low Pass,,8.122191,,,Isobel Mary Christiansen,4645.0,,,,,,Throw-in,1,From Throw In,Danielle Turner,15571.0,Left Back,11,Everton LFC,967,['8195b4b2-ae5d-450a-9d21-c3fe3eeab2dc'],2,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:02.566,Pass,
,,,,,,,,,,,,,,,,0.946449,,,,,,,,,,,,,0946bd39-3ce5-403f-9be7-536446adadbb,127,,"[75.7, 8.2]",3775632,3,,,,-2.167973,,Left Foot,,,,"[70.6, 0.7]",,Low Pass,,9.06973,,,Danielle Turner,15571.0,,,,,,,1,From Throw In,Isobel Mary Christiansen,4645.0,Left Center Midfield,11,Everton LFC,967,['a549e829-8a87-4a4c-84d0-74fbed043d35'],3,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:03.586,Pass,
,,,,,,,,,,,,,,,,0.298338,,,,,,,,,,,,,2d498afb-45a4-4e64-af72-042d65c0b781,130,,"[70.5, 1.0]",3775632,3,,,,0.17539422,,Left Foot,,,,"[78.4, 2.4]",,Low Pass,,8.023091,Incomplete,,,,,,,,,,1,From Throw In,Danielle Turner,15571.0,Left Back,11,Everton LFC,967,['455120a5-dad6-4223-a24e-21b1009b8636'],4,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:04.566,Pass,
,,,,,,,,,,,,,,,,0.670901,,,,,,,,,,,,,bd59e27e-f89d-4632-8e54-33bcdbbe8aca,135,,"[72.9, 8.2]",3775632,3,,,,0.14189705,,Right Foot,,,,"[82.0, 9.5]",,Ground Pass,,9.192389,,,Hayley Emma Raso,6818.0,,,,,,,1,From Throw In,Isobel Mary Christiansen,4645.0,Left Center Midfield,11,Everton LFC,967,"['223399fd-dbee-4156-93f1-d8e577a9c5ed', '86c2315e-1e41-4a10-bd67-627a7de2ba1b']",6,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:06.390,Pass,True
