50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0932f8a8-aa34-46b2-bb70-02d9ed97e88b,1,,,3775624,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester United,1475,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 31538, 'name': 'Mary Alexandra Earps'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 27}, {'player': {'id': 46639, 'name': 'Ona Batlle Pascual'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 17}, {'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 31535, 'name': 'Jessica Sigsworth'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 9}, {'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 5013, 'name': 'Tobin Powell Heath'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 77}, {'player': {'id': 6817, 'name': 'Christen Annemarie Press'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]}",Manchester United,1475,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1a35d38c-8e31-4d3a-8107-172ee8cee00c,2,,,3775624,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester United,1475,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 4637, 'name': 'Ellie Roebuck'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 26}, {'player': {'id': 10178, 'name': 'Lucy Bronze'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 10252, 'name': 'Alex Greenwood'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 27}, {'player': {'id': 4651, 'name': 'Demi Stokes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 22}, {'player': {'id': 19416, 'name': 'Laura Coombs'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 9}, {'player': {'id': 4643, 'name': 'Georgia Stanway'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 18}]}",Manchester City WFC,746,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2da7c7b5-8a18-4613-811b-286d80b3cfae,3,,,3775624,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester United,1475,['bc3a52b5-b60b-433d-935d-02fa2ab100ad'],0,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bc3a52b5-b60b-433d-935d-02fa2ab100ad,4,,,3775624,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester United,1475,['2da7c7b5-8a18-4613-811b-286d80b3cfae'],0,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1b08f2a9-5638-4cd4-81c4-838c602ee5f3,1692,,,3775624,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,98,Manchester City WFC,746,['de552f55-3aa5-450f-94c5-b1d8bd502b0e'],0,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,de552f55-3aa5-450f-94c5-b1d8bd502b0e,1693,,,3775624,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,98,Manchester City WFC,746,['1b08f2a9-5638-4cd4-81c4-838c602ee5f3'],0,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.852065,,,,,,,,,,,,d1d834f1-8ce0-425f-80d8-ca100cbf3886,5,,"[60.0, 40.0]",3775624,0,,,,3.0951145,,Right Foot,,,"[51.4, 40.4]",,Ground Pass,,8.609298,,Hayley Ladd,19501.0,,,,,Kick Off,1,From Kick Off,Christen Annemarie Press,6817.0,Center Forward,2,Manchester United,1475,['821da493-94be-4ea1-8e85-f168d02eb58b'],0,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:00.523,Pass,
,,,,,,,,,,,,,,1.42755,,,,,,,,,,,,b5945334-3327-41a7-a88c-44c856c8b42b,8,,"[46.8, 40.5]",3775624,0,,,,2.475035,,Right Foot,,,"[31.8, 52.3]",,Ground Pass,,19.085073,,Amy Turner,31533.0,,,,,,1,From Kick Off,Hayley Ladd,19501.0,Right Defensive Midfield,2,Manchester United,1475,['911a4871-4a34-430e-ae64-ed171eaa3e1a'],2,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:02.352,Pass,
,,,,,,,,,,,,,,0.828648,,,,,,,,,,,,662efbbc-4787-4564-8d1c-ad4b4d3c6c7d,11,,"[33.5, 52.3]",3775624,0,,,,-0.35537702,,Right Foot,,,"[43.2, 48.7]",,Ground Pass,,10.346497,,Hayley Ladd,19501.0,,,,,,1,From Kick Off,Amy Turner,31533.0,Right Center Back,2,Manchester United,1475,['03d4f07e-e3f5-4662-84de-590f00b3c026'],4,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:04.507,Pass,
,,,,,,,,,,,,,,1.026989,,,,,,,,,,,,a1986467-c5f3-47d9-ab74-63cdadf2bced,14,,"[42.0, 49.1]",3775624,0,,,,2.7128146,,Right Foot,,,"[31.5, 53.9]",,Ground Pass,,11.545129,,Amy Turner,31533.0,,,,,,1,From Kick Off,Hayley Ladd,19501.0,Right Defensive Midfield,2,Manchester United,1475,['6550754c-6900-4949-9cd2-d96a3bfe1c15'],6,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:06.141,Pass,
,,,,,,,,,,,,,,2.025984,,,,,,,,,,,,cb1cdaa0-0382-433b-9191-22cdc1caaadb,17,,"[31.1, 53.2]",3775624,0,,,,-2.5328052,,Right Foot,,,"[10.3, 38.7]",,Ground Pass,,25.355276,,Mary Alexandra Earps,31538.0,,,,,,1,From Kick Off,Amy Turner,31533.0,Right Center Back,2,Manchester United,1475,['a2d966d7-09a1-4637-95c6-37974f87553c'],7,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:07.953,Pass,
,,,,,,,,,,,,,,1.004132,,,,,,,,,,,,e150e057-05ee-403e-9021-946d1e503ced,20,,"[15.0, 40.8]",3775624,0,,,,1.1110398,,Left Foot,,,"[20.1, 51.1]",,Ground Pass,,11.493477,,Amy Turner,31533.0,,,,,,1,From Kick Off,Mary Alexandra Earps,31538.0,Goalkeeper,2,Manchester United,1475,['020ed212-7232-4a2c-97e6-e68369b3f110'],11,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:11.800,Pass,
,,,,,,,,,,,,,,1.372075,,,,,,,,,,,,5b1af685-5ff9-4930-9b49-831ecfa54b6c,23,,"[30.7, 57.0]",3775624,0,,,,0.93149686,,Right Foot,,,"[44.9, 76.1]",,Ground Pass,,23.80021,,Ona Batlle Pascual,46639.0,,,,,,1,From Kick Off,Amy Turner,31533.0,Right Center Back,2,Manchester United,1475,['d8e3682b-0c83-4c27-8276-83b436b5b948'],15,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:15.198,Pass,
,,,,,,,,,,,,,,1.047253,,,,,,,,,,,,6865b2bb-ad00-47b8-b62e-7da9357b9dea,27,,"[47.0, 75.5]",3775624,0,,,,-0.2007969,,Right Foot,,,"[58.3, 73.2]",,Ground Pass,,11.531695,,Ella Toone,31534.0,,,,,,1,From Kick Off,Ona Batlle Pascual,46639.0,Right Back,2,Manchester United,1475,"['9037cd4c-8530-4887-adc7-d3905c9ec88b', 'ee2b5725-d21f-40ea-b732-43f63e0455fe']",17,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:17.203,Pass,True
,,,,,,,,,,,,,,2.859843,,,,,,,,,,,,e63a8270-cc0f-42aa-b4b0-18ddd7a8e731,31,,"[64.4, 75.5]",3775624,0,,,,-0.09924002,,Right Foot,,,"[87.5, 73.2]",,High Pass,,23.21422,,Jessica Sigsworth,31535.0,,,,,,1,From Kick Off,Ella Toone,31534.0,Center Attacking Midfield,2,Manchester United,1475,"['0764c949-fdd9-4cd6-af92-31715c1844f1', '92db3511-00c6-4a60-ba70-92d37f05c9be']",19,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:19.307,Pass,True
,,,,,,,,,,,,,,1.646542,,,,,,,,,,,,24129929-e995-4931-bd5c-b15febb6cba4,39,,"[91.2, 48.3]",3775624,0,,,,-1.4651307,,Right Foot,,,"[94.0, 21.9]",,Low Pass,,26.548069,,Tobin Powell Heath,5013.0,,,,,,1,From Kick Off,Jessica Sigsworth,31535.0,Right Wing,2,Manchester United,1475,['04f4b3ff-0d04-481a-86b8-41e4ceb8af7f'],26,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:26.874,Pass,
,,,,,,,,,,,,,,1.083079,,,,,,,,,,,,f05ba1fd-9555-44f8-978c-c99380c49692,43,,"[95.3, 23.7]",3775624,0,,,,1.9700171,,Right Foot,,,"[92.6, 30.1]",,Ground Pass,,6.946222,,Jackie Groenen,10654.0,,,,,,1,From Kick Off,Tobin Powell Heath,5013.0,Left Wing,2,Manchester United,1475,"['2bc7aa20-9fd1-478d-89b4-07864fcb1014', 'b13a243e-7c2a-4174-bc7f-9ce569ed519b']",30,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:30.965,Pass,True
,,,,,,,,,,,,,,0.622056,,,,,,,,,,,,33762db4-857a-4f12-b80d-7974a98b1f1d,46,,"[92.6, 30.1]",3775624,0,,,,-0.5775591,,Right Foot,,,"[101.5, 24.3]",,Ground Pass,,10.623088,,Ella Toone,31534.0,,,,,,1,From Kick Off,Jackie Groenen,10654.0,Left Defensive Midfield,2,Manchester United,1475,['16ba3d75-6ad3-48e2-a760-972eb641d210'],32,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:32.088,Pass,
,,,,,,,,,,,,,,1.234467,,,,,,,,,,,,d1bbe2ea-d9fb-40d9-8290-db632c6c8e3d,50,,"[20.0, 55.8]",3775624,0,,,,0.3503142,,Left Foot,,,"[25.2, 57.7]",,Low Pass,,5.5362444,Incomplete,,,,,,,Recovery,1,From Kick Off,Lucy Bronze,10178.0,Right Back,2,Manchester United,1475,['ddd6569d-00c5-495e-98cf-ba3cfc59e886'],33,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:33.285,Pass,
,,,,,,,,,,,,,,1.407255,,,,,,,,,,,,4c3002d0-aa21-485b-917d-e0c9ac00f056,53,,"[104.7, 9.7]",3775624,0,,,,-2.7965906,,Right Foot,,,"[85.5, 2.8]",,Ground Pass,,20.402206,,Leah Galton,31539.0,,,,,,1,From Kick Off,Jackie Groenen,10654.0,Left Defensive Midfield,2,Manchester United,1475,['3a0fd911-5e9f-4b22-b5ef-115f45530e6f'],39,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:39.105,Pass,
,,,,,,,,,,,,,,2.304156,,,,,,,,,,,,0e10ff75-603a-4395-9188-d0e5b33a6093,60,,"[91.2, 5.4]",3775624,0,,,,0.009999666,,Left Foot,,,"[111.2, 5.6]",,Ground Pass,,20.001,,Tobin Powell Heath,5013.0,,,,,,1,From Kick Off,Leah Galton,31539.0,Left Back,2,Manchester United,1475,['8cc40d95-64fc-4509-ac2b-7522164c0f55'],43,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:43.425,Pass,
,,,,,,,,,,,,,,1.313158,,,,,,,,,,,,bb39854d-fc06-483c-8a00-e1bec62f3896,62,,"[111.2, 5.6]",3775624,0,,,,1.1628761,,Left Foot,,,"[119.8, 25.5]",,High Pass,,21.678791,Out,,,,,,,,1,From Kick Off,Tobin Powell Heath,5013.0,Left Wing,2,Manchester United,1475,,45,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:45.729,Pass,
,,,,,,,,,,,,,,1.165255,,,,,,,,,,,,32042ed5-9997-4d1a-9635-335d2053c99e,63,,"[7.0, 44.1]",3775624,1,,,,1.4554569,,Right Foot,,,"[8.9, 60.5]",,Ground Pass,,16.509695,,Stephanie Houghton,10185.0,,,,,Goal Kick,1,From Goal Kick,Ellie Roebuck,4637.0,Goalkeeper,3,Manchester City WFC,746,['161435bc-a22e-4455-9bd6-01f7d1d3d3c7'],4,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:04.446,Pass,
,,,,,,,,,,,,,,1.215861,,,,,,,,,,,,496eed6d-b2d6-4a61-b37e-c489034b19fb,67,,"[8.6, 59.9]",3775624,1,,,,-1.8725495,,Right Foot,,,"[3.9, 44.8]",,Ground Pass,,15.81455,,Ellie Roebuck,4637.0,,,,,,1,From Goal Kick,Stephanie Houghton,10185.0,Right Center Back,3,Manchester City WFC,746,['ea6e5558-d588-4f4e-9599-ec891746ede9'],6,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:06.128,Pass,
,,,,,,,,,,,,,,0.927814,,,,,,,,,,,,1a9d9b83-b75e-47ae-a00d-bcd068c96829,71,,"[4.4, 47.1]",3775624,1,,,,0.25255427,,Right Foot,,,"[16.8, 50.3]",,Ground Pass,,12.806249,,Samantha June Mewis,5087.0,,,,,,1,From Goal Kick,Ellie Roebuck,4637.0,Goalkeeper,3,Manchester City WFC,746,"['01a79f53-d5d6-4df1-8c23-e072c5c8ea2b', '2542a9c0-884f-436e-9242-6d3cbfd18028']",7,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:07.909,Pass,True
,,,,,,,,,,,,,,1.535167,,,,,,,,,,,,b76786c0-d8db-485f-8a7a-32c1963d4597,74,,"[16.8, 50.3]",3775624,1,,,,1.8705724,,Right Foot,,,"[11.7, 66.8]",,Ground Pass,,17.270206,,Stephanie Houghton,10185.0,,,,,,1,From Goal Kick,Samantha June Mewis,5087.0,Right Center Midfield,3,Manchester City WFC,746,['c98ac89e-1a1b-4767-8486-e4cdb491dd50'],9,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:09.105,Pass,
,,,,,,,,,,,,,,1.042887,,,,,,,,,,,,ffeb9aa9-09a0-4d99-b880-17ac44688ba0,79,,"[17.9, 73.7]",3775624,1,,,,-0.31204212,,Right Foot,,,"[33.4, 68.7]",,Ground Pass,,16.286497,,Keira Walsh,4658.0,,,,,,1,From Goal Kick,Stephanie Houghton,10185.0,Right Center Back,3,Manchester City WFC,746,['abfd56d3-573e-4e85-8056-e37da86623be'],11,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:11.871,Pass,
