ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,3.548514,,,,,,,,,,,,9b7dc3ae-2541-4d71-8d36-c4a126bb994a,18,,"[22.6, 30.5]",3775567,0,,,,0.8049631,,Left Foot,,,"[70.2, 80.0]",,High Pass,,68.67321,,Out,,Francesca Kirby,4641.0,,,True,,,,1,From Kick Off,Magdalena Lilly Eriksson,4633.0,Left Center Back,2,Chelsea FCW,971,"['d24277b0-db06-44af-9b27-91dbb02c6518', 'df007672-29d3-4213-bca9-7f8a7feb048b']",11,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:11.277,Pass,True
,,,,,,,,,,,,,,,0.956224,,,,,,,,,,,,95965460-f723-42cf-84b5-c7e2142c6113,20,,"[49.8, 0.1]",3775567,0,,,,1.6169175,,,,,"[49.5, 6.6]",,Low Pass,,6.5069194,,,,Ella Toone,31534.0,,,,,,Throw-in,1,From Throw In,Kirsty Smith,10196.0,Left Back,3,Manchester United,1475,['18690064-79a0-47c8-a3be-1455a3fd43e8'],24,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:24.613,Pass,
,,,,,,,,,,,,,,,0.361276,,,,,,,,,,,,5f8ad375-553c-4dfa-a27f-890884b4039b,23,,"[49.8, 6.7]",3775567,0,,,,-1.4601392,,Left Foot,,,"[50.3, 2.2]",,Low Pass,,4.527693,,Incomplete,,Kirsty Smith,10196.0,,,,,,,1,From Throw In,Ella Toone,31534.0,Center Attacking Midfield,3,Manchester United,1475,"['0eaad03e-d562-4690-b17d-cfd707b87e4a', '1fc98a4b-8b36-4ce5-8021-61bb992b6d7d']",25,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:25.629,Pass,
,,,,,,,,,,,,,,,0.960677,,,,,,,,,,,,88f81c8e-831e-4b3e-91b7-a7f291ec0d8a,28,,"[72.5, 78.1]",3775567,0,,,,-1.8998461,,Left Foot,,,"[71.1, 74.0]",,Ground Pass,,4.3324356,,,,Pernille Mosegaard Harder,10108.0,,,,,,,1,Regular Play,Francesca Kirby,4641.0,Right Wing,4,Chelsea FCW,971,['bb0accff-4b25-46b8-bb0d-ecb3f8b81263'],27,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:27.299,Pass,
,,,,,,,,,,,,,,,0.926227,,,,,,,,,,,,461ea199-643d-4adf-b4ed-f4246db7b20f,31,,"[69.8, 72.3]",3775567,0,,,,-2.8644319,,Right Foot,,,"[58.2, 69.0]",,Ground Pass,,12.060266,,,,Melanie Leupolz,15648.0,,,,,,,1,Regular Play,Pernille Mosegaard Harder,10108.0,Center Attacking Midfield,4,Chelsea FCW,971,['150aa843-5d5e-42cb-9e40-fa4f052a1251'],29,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:29.816,Pass,
,,,,,,,,,,,,,,,1.928025,,,,,,,,,,,,df2bd34f-4073-4dc1-92a6-a91548f50533,34,,"[58.2, 68.8]",3775567,0,,,,2.38183,,Left Foot,,,"[48.2, 78.3]",,Ground Pass,,13.793115,,,,Maren Nævdal Mjelde,10395.0,,,,,,,1,Regular Play,Melanie Leupolz,15648.0,Right Defensive Midfield,4,Chelsea FCW,971,['0fa669de-1592-4588-89ce-3ef871fbdcc9'],30,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:30.787,Pass,
,,,,,,,,,,,,,,,1.53495,,,,,,,,,,,,4606732e-8a10-470e-92ea-5b82032cf577,37,,"[48.2, 78.3]",3775567,0,,,,-0.45756865,,Right Foot,,,"[74.6, 65.3]",,High Pass,,29.427198,,Incomplete,,Samantha May Kerr,4961.0,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,4,Chelsea FCW,971,"['1dc4ab06-885a-4d87-85a1-f45a979fd7f0', 'ec92ba8f-d4b7-4b55-bd80-f2857f0343d4']",32,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:32.914,Pass,
,,,,,,,,,,,,,,,1.095478,,,,,,,,,,,,c0e33b4b-f5d2-4049-808b-632db38ffc54,41,,"[48.7, 14.8]",3775567,0,,,,-1.1487913,,Right Foot,,,"[53.1, 5.0]",,Ground Pass,,10.742439,,,,Ella Toone,31534.0,,,,,,,1,Regular Play,Millie Turner,31536.0,Left Center Back,4,Chelsea FCW,971,['270a180f-2793-4f6b-87e1-986584e25a83'],35,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:35.730,Pass,
,,,,,,,,,,,,,,,2.047985,,,,,,,,,,,,29bbef1d-f071-4f46-b6a4-febc42194c3c,44,,"[71.7, 5.3]",3775567,0,,,,0.5046083,,Right Foot,,,"[95.6, 18.5]",,Ground Pass,,27.30293,,Pass Offside,,Leah Galton,31539.0,,,,,,,1,Regular Play,Ella Toone,31534.0,Center Attacking Midfield,4,Chelsea FCW,971,['fc11defe-860a-4c46-8cbd-81f64cf4e537'],40,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:40.169,Pass,
,,,,,,,,,,,,,,,1.775561,,,,,,,,,,,,1a8ba0e9-36ff-44d1-9141-7bff81480d5c,46,,"[22.9, 62.2]",3775567,1,,,,-2.19777,,Right Foot,,,"[8.7, 42.6]",,Ground Pass,,24.203306,,,,Magdalena Lilly Eriksson,4633.0,,,,,,Free Kick,1,From Free Kick,Ann-Katrin Berger,15560.0,Goalkeeper,5,Chelsea FCW,971,['5cacf7bc-3e4d-445f-adad-9a76811ca243'],12,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:12.562,Pass,
,,,,,,,,,,,,,,,1.605137,,,,,,,,,,,,00f692af-1c0d-4853-8968-a2d7eec98cf8,48,,"[8.6, 43.3]",3775567,1,,,,1.2673364,,Left Foot,,,"[11.7, 53.2]",,Ground Pass,,10.374006,,,,Ann-Katrin Berger,15560.0,,,,,,,1,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,5,Chelsea FCW,971,['b5ad1dcd-2ed0-45a1-8898-924cd2940359'],14,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:14.337,Pass,
,,,,,,,,,,,,,,,2.973477,,,,,,,,,,,,44d988c5-70de-49f1-b775-78e6d107c96a,52,,"[7.9, 57.8]",3775567,1,,,,-0.16418898,,Right Foot,,,"[58.6, 49.4]",,High Pass,,51.391148,,Incomplete,,Samantha May Kerr,4961.0,,,,,,,1,From Free Kick,Ann-Katrin Berger,15560.0,Goalkeeper,5,Chelsea FCW,971,"['40fbbd17-f305-4eae-a501-4236e700e062', '4694f002-bd12-4f5d-aea4-d84079a3043f', '46b4f162-f148-4d9a-bbf5-4956ceb03ec4']",17,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:17.283,Pass,True
,,,,,,,,,,,,,,,1.858106,,,,,,,,,,,,46b4f162-f148-4d9a-bbf5-4956ceb03ec4,54,,"[61.5, 30.7]",3775567,1,,,,-0.51023763,,Right Foot,,,"[85.8, 17.1]",,Low Pass,,27.846903,,,,Christen Annemarie Press,6817.0,,,,,,Recovery,1,Regular Play,Millie Turner,31536.0,Left Center Back,6,Manchester United,1475,"['44d988c5-70de-49f1-b775-78e6d107c96a', 'e7936be4-7234-45b2-b3b5-8769d28eb6f0']",20,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:20.257,Pass,
,,,,,,,,,,,,,,,1.10462,,,,,,,,,,,,f63d1107-e17d-4c1f-9b4c-e6b63a4f5953,57,,"[86.8, 16.8]",3775567,1,,,,-1.1287503,,Right Foot,,,"[93.0, 3.7]",,High Pass,,14.493102,,,,Leah Galton,31539.0,,,,,,,1,Regular Play,Christen Annemarie Press,6817.0,Center Forward,6,Manchester United,1475,['f49c5ddb-e7ed-4a20-90c3-782bb6d206f2'],22,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:22.155,Pass,
,,,,,,,,,,,,,,,0.83629,,,,,,,,,,,,f4942acf-dba4-4c73-b9c9-dcad7d03c546,60,,"[100.0, 3.1]",3775567,1,,,,2.3380146,,Left Foot,,,"[89.2, 14.3]",,Ground Pass,,15.55892,,,,Christen Annemarie Press,6817.0,,,,,,,1,Regular Play,Leah Galton,31539.0,Left Wing,6,Manchester United,1475,['1155f25a-705f-4ed6-af2b-502ca2b5e8a6'],27,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:27.197,Pass,
,,,,,,,,,,,,,,,1.585666,,,,,,,,,,,,0a98f0eb-932e-431c-b093-fa8c9e6014b0,69,,"[21.0, 55.6]",3775567,1,True,,,-2.3634937,,Right Foot,,,"[14.1, 48.8]",,Ground Pass,,9.687621,,,,Ann-Katrin Berger,15560.0,,,,,,Free Kick,1,From Free Kick,Millie Bright,4642.0,Right Center Back,7,Chelsea FCW,971,['4a7e06d0-20ab-46f5-b3ec-b9957283a851'],55,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:55.402,Pass,
,,,,,,,,,,,,,,,0.592222,,,,,,,,,,,,94472328-199b-440c-a451-955e87dbc1cf,71,,"[13.9, 48.8]",3775567,1,,,,1.3182421,,Right Foot,,,"[16.3, 58.1]",,Ground Pass,,9.604687,,,,Millie Bright,4642.0,,,,,,,1,From Free Kick,Ann-Katrin Berger,15560.0,Goalkeeper,7,Chelsea FCW,971,['47702e4a-1aba-4876-a23e-a3522ce95988'],56,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:56.988,Pass,
,,,,,,,,,,,,,,,1.16342,,,,,,,,,,,,360a7bf7-488d-4e84-9569-4647eeb1f62a,74,,"[15.3, 58.4]",3775567,1,,,,-1.7219523,,Right Foot,,,"[13.0, 43.3]",,Ground Pass,,15.274161,,,,Ann-Katrin Berger,15560.0,,,,,,,1,From Free Kick,Millie Bright,4642.0,Right Center Back,7,Chelsea FCW,971,['ebbdb87b-d8fc-43eb-b52b-a8dde867a71a'],58,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:58.347,Pass,
,,,,,,,,,,,,,,,0.814337,,,,,,,,,,,,b6104e03-e488-47f4-b638-52a55c803578,77,,"[16.0, 42.6]",3775567,2,,,,-1.2207514,,Right Foot,,,"[22.9, 23.7]",,Ground Pass,,20.12014,,Incomplete,,,,,,,,,,1,From Free Kick,Ann-Katrin Berger,15560.0,Goalkeeper,7,Chelsea FCW,971,['3938787a-bc0f-423d-89db-649dc57232f1'],1,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:01.652,Pass,
,,,,,,,,,,,,,,,1.380576,,,,,,,,,,,,f7507664-7a65-43ca-97b7-3e18dff857b9,81,,"[101.0, 50.2]",3775567,2,,,,-1.4868817,,Left Foot,,,"[101.9, 39.5]",,Ground Pass,,10.737783,,Incomplete,,Christen Annemarie Press,6817.0,,,,,,,1,From Free Kick,Kirsty Hanson,31532.0,Right Wing,7,Chelsea FCW,971,"['0ffcb073-4c2b-469b-a5c1-27dab3452043', '865280ce-a73e-4817-93e5-7962885e7db2']",4,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:04.580,Pass,
,,,,,,,,,,,,,,,1.078625,,,,,,,,,,,,8421d846-8be7-4fa6-a126-4a303a7d5e7d,86,,"[31.3, 24.1]",3775567,2,,,,2.369527,,Right Foot,,,"[23.7, 31.5]",,Ground Pass,,10.607545,,,,So-Yun Ji,4647.0,,,,,,,1,From Free Kick,Erin Cuthbert,4660.0,Left Wing,7,Chelsea FCW,971,['0a87d825-3e27-44cd-8216-9d4b3d7c390f'],8,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:08.910,Pass,
,,,,,,,,,,,,,,,1.017893,,,,,,,,,,,,71de14b1-0650-4691-88b7-9482e5759eac,90,,"[23.3, 34.5]",3775567,2,,,,-2.0899425,,Right Foot,,,"[19.3, 27.5]",,Ground Pass,,8.062258,,,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,From Free Kick,So-Yun Ji,4647.0,Left Defensive Midfield,7,Chelsea FCW,971,"['5387a1f2-1fd5-42bd-af85-f65dd0f84c72', 'f236e6b1-6bb7-4df3-8fb2-fed92aa3ef49']",11,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:11.272,Pass,True
,,,,,,,,,,,,,,,4.119959,,,,,,,,,,,,730c329b-f234-40b6-9681-f7178f9c097d,94,,"[20.5, 24.1]",3775567,2,,,,-0.35491374,,Left Foot,,,"[83.1, 0.9]",,High Pass,,66.760765,,Out,,Samantha May Kerr,4961.0,,,,,,,1,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,7,Chelsea FCW,971,"['9abaa91e-4a26-4f0c-ae2a-0c527b429059', 'd0c2c0ec-f540-4bf8-aca7-f2206e8e4b57']",13,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:13.856,Pass,True
,,,,,,,,,,,,,,,1.390627,,,,,,,,,,,,3a15d1c4-2fa1-4666-a255-34ff8540f548,96,,"[38.9, 80.0]",3775567,2,,,,-0.21385099,,,,,"[58.7, 75.7]",,High Pass,,20.26154,,Incomplete,,Kirsty Hanson,31532.0,,,,,,Throw-in,1,From Throw In,Ona Batlle Pascual,46639.0,Right Back,8,Manchester United,1475,"['42964937-cfff-46e0-b4b7-55e5651283c6', '4d8bce1b-c5fa-48aa-b84b-50b9defad7db']",34,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:34.552,Pass,
,,,,,,,,,,,,,,,1.527677,,,,,,,,,,,,4d8bce1b-c5fa-48aa-b84b-50b9defad7db,98,,"[61.4, 4.4]",3775567,2,,,,0.92522055,,Head,,,"[67.2, 12.1]",,Low Pass,,9.64002,,,,So-Yun Ji,4647.0,,,,,,Interception,1,From Counter,Erin Cuthbert,4660.0,Left Wing,9,Chelsea FCW,971,"['2d5c2a14-fab7-45f8-81b8-a14c8e860eb0', '3a15d1c4-2fa1-4666-a255-34ff8540f548']",35,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:35.943,Pass,
,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,cb6c8902-81d2-4712-9a51-786c8e6e315f,105,,"[72.2, 12.6]",3775567,2,,,,1.0450279,,Right Foot,,,"[76.9, 20.7]",,Ground Pass,,9.364828,,,,Francesca Kirby,4641.0,,,,,,,1,From Counter,So-Yun Ji,4647.0,Left Defensive Midfield,9,Chelsea FCW,971,"['4ac3c9c5-e872-4153-80b4-2777771cf108', '93cfea65-d9b2-4a17-8f54-5ca766e92a63']",38,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:38.817,Pass,True
,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,556b41dc-a1c5-4daf-be6d-d2a6d064e83d,107,,"[77.1, 18.7]",3775567,2,,,,2.4178448,,Right Foot,,,"[72.8, 22.5]",,Low Pass,,5.7384667,,,,Samantha May Kerr,4961.0,,,,,,,1,From Counter,Francesca Kirby,4641.0,Right Wing,9,Chelsea FCW,971,['46af9e47-c616-424a-a42f-c97de69be641'],39,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:39.210,Pass,
,,,,,,,,,,,,,,,2.745722,,,,,,,,,,,,b67c6c7e-8621-4ca0-a016-47a66cd7832d,120,,"[4.1, 33.5]",3775567,2,,,,-0.7501623,,Right Foot,,,"[32.0, 7.5]",,High Pass,,38.136726,,,,Leah Galton,31539.0,,,,,,,1,Regular Play,Amy Turner,31533.0,Right Center Back,10,Manchester United,1475,['b4891eba-7e79-4833-b7eb-065438b0e8b5'],48,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:48.015,Pass,
,,,,,,,,,,,,,,,0.814314,,,,,,,,,,,,7c0ad738-5a65-4a0a-ab89-95197585ea2c,124,,"[31.8, 7.5]",3775567,2,,,,1.7557099,,Left Foot,,,"[29.2, 21.4]",,Ground Pass,,14.141075,,,,Jackie Groenen,10654.0,,,,,,,1,Regular Play,Leah Galton,31539.0,Left Wing,10,Manchester United,1475,"['79545cb9-9408-4a99-a368-67fc9ac351db', 'f469ace8-1afe-4d43-b8bc-452bf3436146']",52,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:52.075,Pass,True
,,,,,,,,,,,,,,,0.562778,,,,,,,,,,,,d9131edc-f3b4-476f-ba6a-a0ef7e28aae7,127,,"[29.0, 20.6]",3775567,2,,,,-2.412037,,Right Foot,,,"[20.5, 13.0]",,Ground Pass,,11.402193,,,,Kirsty Smith,10196.0,,,,,,,1,Regular Play,Jackie Groenen,10654.0,Left Defensive Midfield,10,Manchester United,1475,['825dad78-3fcf-4e19-be8d-c117b72ca300'],53,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:53.623,Pass,
,,,,,,,,,,,,,,,1.163596,,,,,,,,,,,,b0333e9c-2031-4c85-a76a-2c790dcab06a,134,,"[15.4, 14.0]",3775567,2,,,,1.7018242,,Left Foot,,,"[13.7, 26.9]",,Ground Pass,,13.011534,,,,Millie Turner,31536.0,,,,,,,1,Regular Play,Kirsty Smith,10196.0,Left Back,10,Manchester United,1475,['01314a3a-2602-44ec-a5a6-fef281777603'],56,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:56.439,Pass,
,,,,,,,,,,,,,,,1.953324,,,,,,,,,,,,c7b35db1-3cd6-47b3-89f2-f8f564ce7329,137,,"[13.2, 25.8]",3775567,2,,,,-0.2742415,,Left Foot,,,"[52.3, 14.8]",,High Pass,,40.617855,,Unknown,,Ella Toone,31534.0,,,,,,,1,Regular Play,Millie Turner,31536.0,Left Center Back,10,Manchester United,1475,['51697461-68ed-4527-afee-bffec64bc799'],57,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:57.763,Pass,
,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,fa573a5e-7efd-4bbc-b1e0-f3d1948b03fe,141,,"[52.0, 15.5]",3775567,3,True,,,-1.9956285,,Left Foot,,,"[50.1, 11.3]",,Ground Pass,,4.609772,,,,Mary Alexandra Earps,31538.0,,,,,,Free Kick,1,From Free Kick,Millie Turner,31536.0,Left Center Back,11,Manchester United,1475,['a0270512-00c7-4d06-8958-b3b4d9f7f57b'],27,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:27.195,Pass,
