50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.335313,,,,,,,,,,,,,9ee61ce9-aab5-4fe1-a247-f539b75b7e13,16,,"[44.4, 0.1]",3775546,0,,,,0.30195117,,,,,"[62.7, 5.8]",,High Pass,,19.16716,Incomplete,Abigail Harrison,23412.0,,,,,Throw-in,1,From Throw In,Jemma Elizabeth Purfield,24239.0,Left Back,3,Bristol City WFC,973,"['09731e57-2730-4729-9f30-b73e92868203', '66e47c92-ae5e-4bca-b4fa-a56fd0559fe2']",17,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:17.180,Pass,
,,,,,,,,,,,,,,,,,1.324557,,,,,,,,,,,,,45d6359a-dc8b-469f-8d27-67b877acf524,20,,"[58.6, 12.5]",3775546,0,,,True,-0.8379812,,,,,"[62.2, 8.5]",,High Pass,,5.3814497,Incomplete,Abigail Harrison,23412.0,,,,,Recovery,1,From Throw In,Molly Pike,31564.0,Right Center Midfield,3,Bristol City WFC,973,"['1f2113c6-ace6-4fe1-b077-2b82c27f29f0', '9fbecf1b-4b14-4be3-aec1-7e108ff0c156', 'd07ed612-a308-45c8-8328-7733e2645b07']",20,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:20.004,Pass,True
,,,,,,,,,,,,,,,,,1.401337,,,,,,,,,,,,,d07ed612-a308-45c8-8328-7733e2645b07,24,,"[57.9, 71.6]",3775546,0,,,,-1.7800759,,Left Foot,,,"[55.5, 60.3]",,Ground Pass,,11.552056,,Alanna Stephanie Kennedy,5078.0,,,,,Recovery,1,Regular Play,Angela Addison,31550.0,Right Wing,4,Tottenham Hotspur Women,749,"['45d6359a-dc8b-469f-8d27-67b877acf524', '95918af3-7cf0-4997-ace9-905b103c3db0']",21,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:21.328,Pass,
,,,,,,,,,,,,,,,,,2.280944,,,,,,,,,,,,,ab79ecf1-72c2-498e-94f4-bf65e9bf2860,27,,"[55.5, 58.4]",3775546,0,,,,-2.305144,,Left Foot,,,"[42.5, 44.0]",,Ground Pass,,19.4,,Shelina Laura Zadorsky,5074.0,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Left Center Midfield,4,Tottenham Hotspur Women,749,['bc47abd7-7432-4770-a4ff-60b2e4029b35'],23,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:23.756,Pass,
,,,,,,,,,,,,,,,,,2.045774,,,,,,,,,,,,,b413cc8b-15d6-49fd-89fd-1a647a2652bd,30,,"[42.5, 35.3]",3775546,0,,,,-1.654226,,Right Foot,,,"[40.1, 6.6]",,Ground Pass,,28.800173,,Siri Worm,15572.0,,,,,,1,Regular Play,Shelina Laura Zadorsky,5074.0,Left Center Back,4,Tottenham Hotspur Women,749,['43770459-a201-4dd4-b118-0dae3a232cef'],27,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:27.534,Pass,
,,,,,,,,,,,,,,,,,1.551177,,,,,,,,,,,,,a4ac4bde-91e1-4bf6-8867-d491a34c4265,33,,"[38.1, 7.4]",3775546,0,,,,2.0693135,,Left Foot,,,"[28.9, 24.3]",,Ground Pass,,19.241882,,Shelina Laura Zadorsky,5074.0,,,,,,1,Regular Play,Siri Worm,15572.0,Left Back,4,Tottenham Hotspur Women,749,['3b65dfa2-d240-49f0-a6a5-f9546d1880f6'],31,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:31.077,Pass,
,,,,,,,,,,,,,,,,,2.272897,,,,,,,,,,,,,0817943f-f55d-4f19-946a-e0dcd6654435,36,,"[35.1, 21.0]",3775546,0,,,,1.7779509,,Left Foot,,,"[28.9, 50.5]",,Ground Pass,,30.144485,,Abbie McManus,4648.0,,,,,,1,Regular Play,Shelina Laura Zadorsky,5074.0,Left Center Back,4,Tottenham Hotspur Women,749,['e82af8d2-6e35-4063-891a-9c139c79955f'],38,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:38.356,Pass,
,,,,,,,,,,,,,,,,,1.668836,,,,,,,,,,,,,84a1da77-4b51-453f-866c-4a79ae1493f8,39,,"[29.5, 50.3]",3775546,0,,,,-1.3372349,,Right Foot,,,"[35.4, 25.5]",,Ground Pass,,25.492155,,Shelina Laura Zadorsky,5074.0,,,,,,1,Regular Play,Abbie McManus,4648.0,Right Center Back,4,Tottenham Hotspur Women,749,['d07b8b76-5950-4cbb-9783-5d74da233f8b'],41,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:41.503,Pass,
,,,,,,,,,,,,,,,,,0.926904,,,,,,,,,,,,,ad27e1d8-9a88-44ad-a1e3-97be5c7c2c7a,42,,"[56.8, 12.0]",3775546,0,,,,0.75800776,,Left Foot,,,"[64.3, 19.1]",,Ground Pass,,10.327633,,Kit Graham,31551.0,,,,,,1,Regular Play,Shelina Laura Zadorsky,5074.0,Left Center Back,4,Tottenham Hotspur Women,749,['30dcba7c-8bdc-442a-845e-dce0389b64a7'],48,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:48.330,Pass,
,,,,,,,,,,,,,,,,,1.344936,,,,,,,,,,,,,287b91fe-3fd1-4b6f-8fa9-7b3744f99d42,51,,"[47.0, 60.6]",3775546,0,,,,2.8738906,,Right Foot,,,"[29.5, 65.4]",,Ground Pass,,18.146349,,Kiera Skeels,36799.0,,,,,,1,Regular Play,Carla Humphrey,16384.0,Left Center Midfield,4,Tottenham Hotspur Women,749,"['01b9f22e-1a4f-4e7a-b80c-898fbab5a8da', 'bf271f59-75a6-45c1-9944-6ecd2147dcbe']",52,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:52.307,Pass,True
,,,,,,,,,,,,,,,,,1.457321,,,,,,,,,,,,,2635237c-3d37-4c40-bb25-1c58066008e5,55,,"[32.7, 69.1]",3775546,0,,,,0.24811345,,Right Foot,,,"[55.2, 74.8]",,Low Pass,,23.210773,Incomplete,Yana Daniëls,10093.0,,,,,,1,Regular Play,Kiera Skeels,36799.0,Right Center Back,4,Tottenham Hotspur Women,749,"['d3f278f1-2376-4f76-a20b-25e85ae34993', 'f0a9fad3-b958-4a43-bd61-dd6e4d1b438d']",54,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:54.321,Pass,
,,,,,,,,,,,,,,,,,1.538502,,,,,,,,,,,,,d3f278f1-2376-4f76-a20b-25e85ae34993,57,,"[64.9, 5.3]",3775546,0,,,,0.6708575,,Left Foot,,,"[71.2, 10.3]",,Ground Pass,,8.04301,,Angela Addison,31550.0,,,,,Recovery,1,Regular Play,Siri Worm,15572.0,Left Back,4,Tottenham Hotspur Women,749,"['2635237c-3d37-4c40-bb25-1c58066008e5', 'd297f00f-de69-4c98-9051-7273651627fb']",55,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:55.778,Pass,
,,,,,,,,,,,,,,,,,1.079961,,,,,,,,,,,,,b92e53c3-a796-4079-9f29-3a4b4066caa1,61,,"[71.4, 11.2]",3775546,0,,,,2.263564,,Right Foot,,,"[63.1, 21.2]",,Low Pass,,12.995769,,Alanna Stephanie Kennedy,5078.0,,,,,,1,Regular Play,Angela Addison,31550.0,Right Wing,4,Tottenham Hotspur Women,749,"['248dcc47-7b90-4fc2-b7db-e953cfc44a56', '9f221a5c-1ba8-49fb-b60b-d86a3586f9b0']",57,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:57.317,Pass,True
,,,,,,,,,,,,,,,,,3.361533,,,,,,,,,,,,,d8f3e2ab-24c4-4347-af11-6ccdcb295972,67,,"[58.4, 56.4]",3775546,1,,,,0.0,,Right Foot,,,"[98.3, 56.4]",,High Pass,,39.9,,Ebony Salmon,31527.0,,,Through Ball,True,,1,Regular Play,Molly Pike,31564.0,Right Center Midfield,4,Tottenham Hotspur Women,749,"['397ab44b-c8ff-4917-bcb8-e817413dbb6b', 'd95b9e85-f987-4daf-b31d-7b29e9c3f121']",0,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:00.284,Pass,True
,,,,,,,,,,,,,,,,,1.556003,,,,,,,,,,,,,95898968-f733-47e6-8bfb-349f177cef83,75,,"[4.5, 33.4]",3775546,1,,,,-0.7908035,,Keeper Arm,,,"[13.7, 24.1]",,Ground Pass,,13.081667,,Shelina Laura Zadorsky,5074.0,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,4,Tottenham Hotspur Women,749,['a32b21dd-aae9-45db-b57d-e99e716f586d'],11,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:11.366,Pass,
,,,,,,,,,,,,,,,,,1.127103,,,,,,,,,,,,,c3cb4a4b-ff74-4cca-b27d-4fe9178e82ad,78,,"[15.2, 24.5]",3775546,1,,,,0.48995733,,Left Foot,,,"[27.2, 30.9]",,Ground Pass,,13.6,,Alanna Stephanie Kennedy,5078.0,,,,,,1,Regular Play,Shelina Laura Zadorsky,5074.0,Left Center Back,4,Tottenham Hotspur Women,749,['a2b9a9c6-d1e9-4a60-9f6c-3320e59cf273'],14,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:14.136,Pass,
,,,,,,,,,,,,,,,,,2.261808,,,,,,,,,,,,,50e3cb6b-f1b0-4d2f-804f-9c910dc2e19c,81,,"[29.9, 41.4]",3775546,1,,,,1.7057731,,Right Foot,,,"[27.7, 57.6]",,Ground Pass,,16.3487,,Abbie McManus,4648.0,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Left Center Midfield,4,Tottenham Hotspur Women,749,['61110b18-433b-4c7e-8f9e-ff068f00cd39'],17,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:17.626,Pass,
,,,,,,,,,,,,,,,,,1.542091,,,,,,,,,,,,,a57f2f91-4b44-4f6a-8c83-cddbc5300324,84,,"[36.6, 62.6]",3775546,1,,,,0.5612648,,Right Foot,,,"[56.8, 75.3]",,Ground Pass,,23.860638,,Esther Morgan,53440.0,,,,,,1,Regular Play,Abbie McManus,4648.0,Right Center Back,4,Tottenham Hotspur Women,749,['c3c0dcd3-691b-4567-b708-8e5d1dba2561'],21,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:21.423,Pass,
,,,,,,,,,,,,,,,,,2.451209,,,,,,,,,,,,,9caf2aca-b9e3-4886-b65a-85c64e8fcee4,87,,"[63.7, 75.3]",3775546,1,,,,-0.2721459,,Right Foot,,,"[98.1, 65.7]",,Low Pass,,35.714424,Incomplete,Rianna Dean,31702.0,,,,,,1,Regular Play,Esther Morgan,53440.0,Right Back,4,Tottenham Hotspur Women,749,"['b1d5626a-3390-462e-8aac-836427b38703', 'e3bc06c0-6fa2-415c-88b1-26806e3a4997']",24,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:24.046,Pass,
,,,,,,,,,,,,,,,,,1.036699,,,,,,,,,,,,,231b099d-daa4-48ab-a873-e2705512e406,90,,"[99.4, 80.0]",3775546,1,,,,-0.6682894,,,,,"[107.0, 74.0]",,High Pass,,9.682975,Incomplete,Ria Percival,18145.0,,,,,Throw-in,1,From Throw In,Esther Morgan,53440.0,Right Back,5,Tottenham Hotspur Women,749,"['0893b1b2-cb6e-4497-8132-91c16e08a32f', 'a11c85d1-3ab5-4cba-b5fd-21d2e2326acd']",45,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:45.052,Pass,
,,,,,,,,,,,,,,,,,0.471093,,,,,,,,,,,,,8a243106-4f65-46e3-826e-00cf8b98d8b8,96,,"[116.6, 74.7]",3775546,1,,,,3.1415927,,Left Foot,,,"[113.3, 74.7]",,Ground Pass,,3.3,Incomplete,Esther Morgan,53440.0,,,,,,1,From Throw In,Ria Percival,18145.0,Right Center Midfield,5,Tottenham Hotspur Women,749,"['4edd1856-3783-4817-bfcc-1c3a02510834', '6eb39494-479c-4a78-85be-828d4a0bfd55']",49,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:49.458,Pass,
,,,,,,,,,,,,,,,,,1.693023,,,,,,,,,,,,,001c1c40-e539-4bdd-88c2-fd6ad978bb6d,105,,"[85.1, 60.5]",3775546,1,,,,-0.39386863,,Head,,,"[100.5, 54.1]",,High Pass,,16.67693,,Rianna Dean,31702.0,,,,,Recovery,1,From Throw In,Alanna Stephanie Kennedy,5078.0,Left Center Midfield,5,Tottenham Hotspur Women,749,['79917c4a-79fa-45fc-808b-d209e16e6335'],54,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:54.273,Pass,
,,,,,,,,,,,,,,,,,0.882909,,,,,,,,,,,,,0f5e34ed-67a0-41dd-976e-729063c43a6c,113,,"[61.0, 40.1]",3775546,3,,,,3.0309355,,Right Foot,,,"[52.9, 41.0]",,Ground Pass,,8.149847,,Ella Jade Mastrantonio,46737.0,,,,,Kick Off,1,From Kick Off,Ebony Salmon,31527.0,Center Forward,7,Bristol City WFC,973,['684825b0-61f4-41d8-87d5-91df4dba18bc'],13,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:13.114,Pass,
,,,,,,,,,,,,,,,,,1.84871,,,,,,,,,,,,,cfe379ce-f780-444f-a1aa-1536218db49a,116,,"[50.8, 38.7]",3775546,3,,,,-2.1435766,,Right Foot,,,"[35.0, 14.2]",,Ground Pass,,29.152872,,Jemma Elizabeth Purfield,24239.0,,,,,,1,From Kick Off,Ella Jade Mastrantonio,46737.0,Center Defensive Midfield,7,Bristol City WFC,973,['19b10858-3573-4105-93c2-118575b2a25f'],15,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:15.123,Pass,
,,,,,,,,,,,,,,,,,1.283599,,,,,,,,,,,,,1d9cae66-4793-44e4-a812-5c61bde28387,120,,"[39.8, 13.1]",3775546,3,,,,-0.6494008,,Left Foot,,,"[56.0, 0.8]",,Ground Pass,,20.340355,Out,Abigail Harrison,23412.0,,,,,,1,From Kick Off,Jemma Elizabeth Purfield,24239.0,Left Back,7,Bristol City WFC,973,['1e64045d-43b1-447e-9467-a5fee3e48a23'],18,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:18.841,Pass,
,,,,,,,,,,,,,,,,,1.620928,,,,,,,,,,,,,362ee832-fd76-44d0-96b7-94ad51e6beb7,122,,"[55.2, 80.0]",3775546,3,,,,-0.22024873,,,,,"[75.3, 75.5]",,High Pass,,20.597572,Incomplete,Kit Graham,31551.0,,,,,Throw-in,1,From Throw In,Esther Morgan,53440.0,Right Back,8,Tottenham Hotspur Women,749,"['90b858e7-0b0e-4610-936a-2320a808e4be', 'd007357c-f1dd-482e-86d1-19a71dfe620d']",30,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:03:30.535,Pass,
,,,,,,,,,,,,,,,,,2.653148,,,,,,,,,,,,,d007357c-f1dd-482e-86d1-19a71dfe620d,124,,"[44.8, 4.6]",3775546,3,,,,0.6781193,,Left Foot,,,"[55.6, 13.3]",,High Pass,,13.868309,,Carla Humphrey,16384.0,,,,,Recovery,1,From Throw In,Jemma Elizabeth Purfield,24239.0,Left Back,8,Tottenham Hotspur Women,749,"['362ee832-fd76-44d0-96b7-94ad51e6beb7', 'e0a87b3a-f91a-4899-8cf8-9440cd7ff5cb']",32,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:32.155,Pass,
,,,,,,,,,,,,,,,,,0.859698,,,,,,,,,,,,,d4287f79-1aef-4349-828d-24721665c77c,127,,"[55.4, 12.1]",3775546,3,,,,0.0,,Head,,,"[57.5, 12.1]",,High Pass,,2.1,Incomplete,Abigail Harrison,23412.0,,,,,,1,From Throw In,Carla Humphrey,16384.0,Left Center Midfield,8,Tottenham Hotspur Women,749,"['39a7c94a-d0eb-47ca-be6e-3be4f0f69f0a', '4e4fa41b-bf79-4164-be73-ec73fa4da0d7', '8c0e9475-1025-4fe4-b9d6-9c2909e26566']",35,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:35.753,Pass,True
,,,,,,,,,,,,,,,,,0.784796,,,,,,,,,,,,,4e4fa41b-bf79-4164-be73-ec73fa4da0d7,129,,"[62.6, 68.0]",3775546,3,,,,0.0,,Head,,,"[70.6, 68.0]",,High Pass,,8.0,,Kit Graham,31551.0,,,,,Recovery,1,From Throw In,Alanna Stephanie Kennedy,5078.0,Left Center Midfield,8,Tottenham Hotspur Women,749,"['97c81aa4-a3f9-439f-9ad0-3e09a3f9dee2', 'd4287f79-1aef-4349-828d-24721665c77c']",36,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:03:36.613,Pass,
,,,,,,,,,,,,,,,,,1.295191,,,,,,,,,,,,,19110084-2183-4201-a970-5f84676b7697,133,,"[64.3, 60.9]",3775546,3,,,,-1.6180053,,Left Foot,,,"[63.7, 48.2]",,Ground Pass,,12.714166,,Alanna Stephanie Kennedy,5078.0,,,,,,1,From Throw In,Kit Graham,31551.0,Center Attacking Midfield,8,Tottenham Hotspur Women,749,['b2696af4-a302-4087-906e-f46f6e8942b7'],39,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:03:39.675,Pass,
,,,,,,,,,,,,,,,,,2.268864,,,,,,,,,,,,,a9db21c4-a128-4895-a6e8-33541f3de2df,137,,"[64.3, 43.4]",3775546,3,,,,-1.7988504,,Left Foot,,,"[56.2, 8.5]",,Ground Pass,,35.827644,,Siri Worm,15572.0,,,,,,1,From Throw In,Alanna Stephanie Kennedy,5078.0,Left Center Midfield,8,Tottenham Hotspur Women,749,['e645ce04-f55e-4d06-8966-da5039016416'],42,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:03:42.341,Pass,
