50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.739225,,,,,,,,,,,,a1ec0cec-d90b-4851-9472-54bd838dc1ab,1939,,,"[101.5, 80.0]",3775617,57,,,,,-1.3832457,,,,,,"[104.1, 66.3]",Low Pass,,13.944533,,,,,Lucy Staniforth,15562.0,,,,,,Throw-in,2,From Throw In,Martha Harris,32618.0,Right Back,123,Manchester United,1475,['b4da3e13-a27d-403e-b829-395513909d5b'],6,,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:06.763,Pass,
,,,,,,,,,,,,,,,,,,0.097187,,,,,,,,,,,,45def2a7-52e9-452e-b095-1f95a5c63fee,1943,,,"[113.2, 74.3]",3775617,57,,,,,-1.5707964,,Right Foot,,,,"[113.2, 68.6]",Low Pass,,5.7,,,Incomplete,,,,,,,,,,2,From Throw In,Lucy Staniforth,15562.0,Left Wing,123,Manchester United,1475,['8105ba4d-2e1e-4a88-bc22-309e6487c38a'],11,,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:11.389,Pass,
,,,,,,,,,,,,,,,,,,0.759847,,,,,,,,,,,,d707b911-2dbf-4657-9aa5-cb18f9746c98,1945,,,"[113.2, 80.0]",3775617,57,,,,,-1.4300661,,,,,,"[114.9, 68.0]",Low Pass,,12.119819,,,,,Lucy Staniforth,15562.0,,,,,,Throw-in,2,From Throw In,Martha Harris,32618.0,Right Back,124,Manchester United,1475,['1505e818-2033-4be0-9017-4edf30ec39de'],31,,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:31.316,Pass,
,,,,,,,,,,,,,,,,,,1.198323,,,,,,,,,,,,9578cb79-0c8c-4055-ba23-16aff373bb5a,1948,,,"[115.2, 69.7]",3775617,57,,,,,2.2073045,,Left Foot,,,,"[111.8, 74.3]",Low Pass,,5.72014,,,,,Martha Harris,32618.0,,,,,,,2,From Throw In,Lucy Staniforth,15562.0,Left Wing,124,Manchester United,1475,"['9a243973-f736-49f1-b6b0-aad07451ab22', 'c67f4039-c292-45a0-8626-a169d1bd12f1']",32,,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:32.075,Pass,True
,,,,,,,,,,,,,,,,,,0.298036,,,,,,,,,,,,a0657b80-f875-41b0-acef-064f07748c41,1950,,,"[111.8, 74.3]",3775617,57,,,,,-1.2886726,,Right Foot,,,,"[113.8, 67.4]",Low Pass,,7.18401,,,Incomplete,,,,,,,,,,2,From Throw In,Martha Harris,32618.0,Right Back,124,Manchester United,1475,['bc693793-8371-4ca8-9827-7babb55ffbe4'],33,,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:33.274,Pass,
,,,,,,,,,,,,,,,,,,1.031735,,,,,,,,,,,,74ff4a67-4da6-4213-84b5-24f8d30f8ed7,1952,,,"[112.7, 80.0]",3775617,58,,,,,-1.512529,,,,,,"[114.1, 56.0]",High Pass,,24.040798,,,,,Jessica Sigsworth,31535.0,,,,,,Throw-in,2,From Throw In,Martha Harris,32618.0,Right Back,125,Manchester United,1475,['7e4d2034-acc5-46ce-a232-e02123a9e439'],11,,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:11.114,Pass,
,,,,,,,,,,,,,,,,,,1.098202,,,,,,,,,,,,ae6d0ddb-515c-4940-9188-9e3b8ee5d6ae,1955,,,"[114.1, 57.1]",3775617,58,,,,,-2.847358,b719a228-6a9f-4e76-8f40-096caacc992e,Right Foot,,True,,"[107.5, 55.1]",Low Pass,,6.8963757,,,,,Kirsty Hanson,31532.0,True,,,,,,2,From Throw In,Jessica Sigsworth,31535.0,Center Forward,125,Manchester United,1475,"['3de35810-8d2b-4d9c-bc34-54a57f0ac1ef', '4ac92cb4-9848-4abf-8e21-a501d6d6b893']",12,,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:12.146,Pass,True
,,,,,,,,,,,,,,,,,,1.206514,,,,,,,,,,,,5142b012-e476-4de7-b7f2-abc76759212d,1960,,,"[7.0, 44.1]",3775617,58,,,,,1.2618656,,Left Foot,,,,"[11.5, 58.2]",Ground Pass,,14.800675,,,,,Maya Le Tissier,22337.0,,,,,,Goal Kick,2,From Goal Kick,Megan Walsh,15709.0,Goalkeeper,126,Brighton & Hove Albion WFC,965,['8234d4c1-46d6-4a5b-863f-070daf19e0f0'],41,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:13:41.911,Pass,
,,,,,,,,,,,,,,,,,,3.30426,,,,,,,,,,,,d8dac91e-7f4a-4f20-8d47-02f6ca78f906,1963,,,"[13.2, 56.2]",3775617,58,,,,,-0.75472,,Right Foot,,,,"[61.9, 10.4]",High Pass,,66.85305,,,,,Ellie Brazil,16393.0,,,True,,,,2,From Goal Kick,Maya Le Tissier,22337.0,Right Center Back,126,Brighton & Hove Albion WFC,965,['32fbeca1-15c9-499d-a8f8-aef441cf9f7b'],44,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:13:44.776,Pass,
,,,,,,,,,,,,,,,,,,0.079999,,,,,,,,,,,,25cf1e31-7eb5-4997-92d1-926046f48328,1966,,,"[61.9, 10.4]",3775617,58,,,,True,0.28897542,,,,,,"[65.6, 11.5]",Low Pass,,3.8600519,,,Incomplete,,,,,,,,,,2,From Goal Kick,Ellie Brazil,16393.0,Left Wing,126,Brighton & Hove Albion WFC,965,"['52ccaaff-7ff3-4def-9681-8771e2bc0217', '8abbd4aa-70ef-4fb2-8b6f-d5b845db78e6']",48,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:13:48.080,Pass,True
,,,,,,,,,,,,,,,,,,1.123215,,,,,,,,,,,,1c846952-2ea8-4919-9042-7c8d7a74b196,1969,,,"[46.8, 70.9]",3775617,58,,,,,-2.2500377,,Left Foot,,,,"[35.9, 57.4]",Ground Pass,,17.35108,,,,,Maria Thorisdottir,4636.0,,,,,,Recovery,2,Regular Play,Martha Harris,32618.0,Right Back,127,Manchester United,1475,"['b24db3cc-6f7c-4de0-b4bd-d29f9e248d32', 'd3c1b472-15a3-4e4e-8583-edc0264025f1']",50,,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:50.347,Pass,True
,,,,,,,,,,,,,,,,,,2.226568,,,,,,,,,,,,3bd2d677-f752-4916-aa5c-9b9cd4187bb6,1973,,,"[29.0, 53.7]",3775617,58,,,,,-2.3945034,,Right Foot,,,,"[14.1, 39.9]",Ground Pass,,20.308865,,,,,Mary Alexandra Earps,31538.0,,,,,,,2,Regular Play,Maria Thorisdottir,4636.0,Right Center Back,127,Manchester United,1475,['323beece-1014-4518-8fd8-0441b8d21ccc'],53,,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:53.577,Pass,
,,,,,,,,,,,,,,,,,,1.532173,,,,,,,,,,,,38306079-268e-4b5a-8899-6ce460d041ad,1976,,,"[14.1, 39.9]",3775617,58,,,,,-1.2102304,,Right Foot,,,,"[21.0, 21.6]",Ground Pass,,19.557608,,,,,Millie Turner,31536.0,,,,,,,2,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,127,Manchester United,1475,['8b1ade6c-0877-48c8-9126-24e9a6f00a43'],56,,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:56.956,Pass,
,,,,,,,,,,,,,,,,,,1.791798,,,,,,,,,,,,fbd85ad7-4da8-4c22-88cf-98a0869027d4,1979,,,"[27.3, 19.6]",3775617,59,,,,,1.3847103,,Right Foot,,,,"[35.0, 60.5]",Low Pass,,41.618507,,,,,Maria Thorisdottir,4636.0,,,True,,,,2,Regular Play,Millie Turner,31536.0,Left Center Back,127,Manchester United,1475,['0997d56c-fb98-4ad1-b83f-33ef7e1a1659'],3,,,,,,,,,,,,,,,,,,Manchester United,1475,00:14:03.048,Pass,
,,,,,,,,,,,,,,,,,,1.616918,,,,,,,,,,,,724a7254-d377-45bc-8990-221fb31cc592,1989,,,"[120.0, 80.0]",3775617,59,,,,,-1.7001513,,Left Foot,,,,"[115.2, 43.1]",High Pass,True,37.210884,,,Incomplete,,,,,,,Inswinging,,Corner,2,From Corner,Inessa Kaagman,15579.0,Left Defensive Midfield,128,Brighton & Hove Albion WFC,965,['22d9a3a5-9b6e-46ab-a299-317764d40bb3'],49,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:14:49.856,Pass,
,,,,,,,,,,,,,,,,,,2.076511,,,,,,,,,,,,13c22492-c773-455e-9657-f308584e0a0b,1994,,,"[6.1, 7.3]",3775617,59,,,,,-0.24416433,,Left Foot,,,,"[35.0, 0.1]",High Pass,,29.783384,,,Out,,,,,,,,,,2,From Corner,Ella Toone,31534.0,Center Attacking Midfield,128,Brighton & Hove Albion WFC,965,,56,,,,,,,,,,,,,,,,,,Manchester United,1475,00:14:56.691,Pass,
,,,,,,,,,,,,,,,,,,1.541272,,,,,,,,,,,,d450aea5-d0ef-4e95-ae31-bf7c3a5580a8,1995,,,"[90.0, 80.0]",3775617,60,,,,,-0.34348625,,,,,,"[103.7, 75.1]",Low Pass,,14.549914,,,,,Kayleigh Green,16400.0,,,,,,Throw-in,2,From Throw In,Emma Wilhelmina Koivisto,32403.0,Right Back,129,Brighton & Hove Albion WFC,965,['a60f2ec1-c6fd-42b7-ba81-1596ae93324a'],18,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:15:18.068,Pass,
,,,,,,,,,,,,,,,,,,2.61702,,,,,,,,,,,,5a0d41b5-8e80-4f91-97eb-7209b1b719bb,1998,,,"[103.1, 75.7]",3775617,60,,,,,-1.3815973,,Right Foot,,,,"[104.9, 66.3]",Low Pass,,9.570789,,,,,Aileen Whelan,16374.0,,,,,,,2,From Throw In,Kayleigh Green,16400.0,Right Wing,129,Brighton & Hove Albion WFC,965,"['1b1fc827-0bea-4c6c-8502-f3e8119168bc', 'c4b3a0c3-c8ba-4084-9e71-c4bcf99e8e74']",19,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:15:19.610,Pass,True
,,,,,,,,,,,,,,,,,,1.837789,,,,,,,,,,,,5cb32df9-f040-406f-9179-dbda15e61147,2003,,,"[106.0, 65.1]",3775617,60,,,,,-1.5707964,726ff3d0-b7e5-427d-9eb8-3549b0fc82cc,Right Foot,,,,"[106.0, 53.9]",Ground Pass,,11.2,,,,,Inessa Kaagman,15579.0,True,,,,,,2,From Throw In,Aileen Whelan,16374.0,Center Attacking Midfield,129,Brighton & Hove Albion WFC,965,"['87bcaecf-2bfe-404e-ab89-5c21dd106bc8', 'bd4a7661-c71c-4273-a4d8-9060ea0571c1']",22,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:15:22.227,Pass,True
,,,,,,,,,,,,,,,,,,2.016006,,,,,,,,,,,,ff455721-23f8-4f42-8bd4-d52c1ea8521a,2007,,,"[6.0, 36.0]",3775617,60,,,,,1.266364,,Left Foot,,,,"[16.4, 69.1]",Ground Pass,,34.69539,,,,,Maria Thorisdottir,4636.0,,,,,,Goal Kick,2,From Goal Kick,Mary Alexandra Earps,31538.0,Goalkeeper,130,Manchester United,1475,['7f63c597-1915-4ec7-8915-2369666b2132'],41,,,,,,,,,,,,,,,,,,Manchester United,1475,00:15:41.668,Pass,
,,,,,,,,,,,,,,,,,,5.168954,,,,,,,,,,,,0c4f12f6-86fa-4aeb-a90d-6f0667930116,2011,,,"[17.0, 68.6]",3775617,60,,,,,-1.4071357,,Left Foot,,,,"[27.8, 3.2]",Low Pass,,66.28574,,,,,Ona Batlle Pascual,46639.0,,,True,,,,2,From Goal Kick,Maria Thorisdottir,4636.0,Right Center Back,130,Manchester United,1475,['80822168-2a3c-4e84-b023-85ebc9ca85e0'],46,,,,,,,,,,,,,,,,,,Manchester United,1475,00:15:46.817,Pass,
,,,,,,,,,,,,,,,,,,3.558194,,,,,,,,,,,,12de7304-8e1e-476a-9d1b-7cfda30caf15,2014,,,"[27.8, 3.2]",3775617,60,,,,,2.0004334,,Left Foot,,,,"[15.2, 30.7]",Ground Pass,,30.249132,,,,,Millie Turner,31536.0,,,,,,,2,From Goal Kick,Ona Batlle Pascual,46639.0,Left Back,130,Manchester United,1475,['a10429b2-30b9-493e-8971-5a35f53c0c4b'],53,,,,,,,,,,,,,,,,,,Manchester United,1475,00:15:53.213,Pass,
,,,,,,,,,,,,,,,,,,2.598036,,,,,,,,,,,,2cfb0729-739f-4db4-ab1e-8cf2e73a9db4,2016,,,"[15.2, 31.9]",3775617,60,,,,,1.1792868,,Right Foot,,,,"[31.3, 70.9]",Ground Pass,,42.192535,,,,,Maria Thorisdottir,4636.0,,,,,,,2,From Goal Kick,Millie Turner,31536.0,Left Center Back,130,Manchester United,1475,['cd63663b-d6a6-43c2-9912-5cb24390977f'],56,,,,,,,,,,,,,,,,,,Manchester United,1475,00:15:56.771,Pass,
,,,,,,,,,,,,,,,,,,1.777796,,,,,,,,,,,,b446eb68-ca45-4c8f-88bb-3ff2725311dc,2019,,,"[39.6, 73.1]",3775617,61,,,,,-0.8185865,,Right Foot,,,,"[76.0, 34.2]",High Pass,,53.27448,,,,,Ella Toone,31534.0,,,,,,,2,From Goal Kick,Maria Thorisdottir,4636.0,Right Center Back,130,Manchester United,1475,['aa6a0de3-d974-450c-a4cd-583ca518d193'],0,,,,,,,,,,,,,,,,,,Manchester United,1475,00:16:00.794,Pass,
,,,,,,,,,,,,,,,,,,0.181106,,,,,,,,,,,,ab88a1db-7005-4341-b024-f29c06cdd4ce,2021,,,"[75.4, 35.6]",3775617,61,,,,,-1.131937,,No Touch,,,,"[77.7, 30.7]",Low Pass,,5.4129477,,True,Incomplete,,,,,,,,,,2,From Goal Kick,Ella Toone,31534.0,Center Attacking Midfield,130,Manchester United,1475,['63dc2839-56be-4105-acc7-0f4ef5edb273'],2,,,,,,,,,,,,,,,,,,Manchester United,1475,00:16:02.572,Pass,
,,,,,,,,,,,,,,,,,,1.435341,,,,,,,,,,,,63dc2839-56be-4105-acc7-0f4ef5edb273,2022,,,"[42.4, 49.4]",3775617,61,,,,,-1.0617255,,Left Foot,,,,"[49.6, 36.5]",Low Pass,,14.773287,,,,,Aileen Whelan,16374.0,,,,,,Recovery,2,From Goal Kick,Emma Wilhelmina Koivisto,32403.0,Right Back,130,Manchester United,1475,"['71768c7c-99c7-4aaf-801a-5469861fd741', 'ab88a1db-7005-4341-b024-f29c06cdd4ce']",2,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:16:02.753,Pass,
,,,,,,,,,,,,,,,,,,0.989947,,,,,,,,,,,,1db36dad-5a8d-446e-aeec-782f349208fc,2029,,,"[64.5, 39.9]",3775617,61,,,,,-1.5253731,,Right Foot,,,,"[64.8, 33.3]",Ground Pass,,6.606815,,,,,Ella Toone,31534.0,,,,,,,2,From Goal Kick,Lucy Staniforth,15562.0,Left Wing,130,Manchester United,1475,['2f039d31-ded0-488b-ae85-cd486f6aa1cf'],8,,,,,,,,,,,,,,,,,,Manchester United,1475,00:16:08.641,Pass,
,,,,,,,,,,,,,,,,,,1.025406,,,,,,,,,,,,58e1f1d7-3f81-4732-b2bf-201f720fea8f,2032,,,"[69.1, 30.2]",3775617,61,,,,,-0.48609635,,Right Foot,,,,"[92.0, 18.1]",Low Pass,,25.900192,,,Incomplete,,Jackie Groenen,10654.0,,,,,,,2,From Goal Kick,Ella Toone,31534.0,Center Attacking Midfield,130,Manchester United,1475,"['00c450f1-9e6d-41ad-a02c-c8116e8d4c2b', '3570c316-9964-4a59-9332-6936e865b607']",10,,,,,,,,,,,,,,,,,,Manchester United,1475,00:16:10.457,Pass,
,,,,,,,,,,,,,,,,,,2.441776,,,,,,,,,,,,5e9ca741-6d5b-46ca-97ac-b970cae5ac0d,2036,,,"[29.2, 53.4]",3775617,61,,,,,-2.715279,,Right Foot,,,,"[5.2, 42.5]",Ground Pass,,26.35925,,,,,Megan Walsh,15709.0,,,,,,Recovery,2,Regular Play,Megan Connolly,23413.0,Right Defensive Midfield,131,Brighton & Hove Albion WFC,965,"['b063e680-8466-4758-b207-9115d237daf1', 'd012edc1-8996-4158-86bf-0bf94cd07aeb']",14,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:16:14.041,Pass,True
,,,,,,,,,,,,,,,,,,1.424511,,,,,,,,,,,,46bda85a-77e8-4ada-888d-c83fe982f1a7,2040,,,"[5.7, 43.3]",3775617,61,,,,,1.4013833,,Right Foot,,,,"[8.3, 58.5]",Ground Pass,,15.420765,,,,,Maya Le Tissier,22337.0,,,,,,,2,Regular Play,Megan Walsh,15709.0,Goalkeeper,131,Brighton & Hove Albion WFC,965,"['24da96db-1a6f-400d-9495-7f21da9e7572', '9e01cbfc-8b54-4a9a-ac5f-056456713c82']",17,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:16:17.319,Pass,True
,,,,,,,,,,,,,,,,,,1.634645,,,,,,,,,,,,cd7824ac-63dd-4823-a7d4-d6b02dd3093f,2044,,,"[8.6, 58.5]",3775617,61,,,,,1.1685748,,Right Foot,,,,"[16.3, 76.6]",Ground Pass,,19.669773,,,,,Emma Wilhelmina Koivisto,32403.0,,,,,,,2,Regular Play,Maya Le Tissier,22337.0,Right Center Back,131,Brighton & Hove Albion WFC,965,['a162e188-319b-4be7-a51a-e0643ecbb882'],19,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:16:19.472,Pass,
,,,,,,,,,,,,,,,,,,1.173082,,,,,,,,,,,,df2276e6-09e1-4c59-bc0b-1bb8f754753b,2052,,,"[24.6, 72.3]",3775617,61,,,,,0.25289407,,Right Foot,,,,"[42.4, 76.9]",Ground Pass,,18.384777,,,,,Inessa Kaagman,15579.0,,,,,,,2,Regular Play,Emma Wilhelmina Koivisto,32403.0,Right Back,131,Brighton & Hove Albion WFC,965,"['96096507-b5ce-44e0-91ef-13184bad60f0', 'c9df88b2-9c53-4c9a-aa82-06694fc171cc']",24,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:16:24.350,Pass,True
,,,,,,,,,,,,,,,,,,1.329296,,,,,,,,,,,,9577a8a7-411a-4333-8b40-e7032fe9762f,2055,,,"[50.4, 75.7]",3775617,61,,,,,-0.08166848,,Left Foot,,,,"[78.5, 73.4]",Ground Pass,,28.193972,,,Incomplete,,Rianna Jarrett,46716.0,,,,,,,2,Regular Play,Inessa Kaagman,15579.0,Left Defensive Midfield,131,Brighton & Hove Albion WFC,965,"['05e72811-e76f-413a-b7eb-44082fdeba1b', '40571f25-c33f-4fef-9cc0-df76b703f68d']",27,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:16:27.474,Pass,
,,,,,,,,,,,,,,,,,,2.182013,,,,,,,,,,,,374b9540-3c64-4c0e-b3fe-1839bb8e9ba2,2060,,,"[34.7, 7.3]",3775617,61,,,,,2.370147,,Right Foot,,,,"[12.9, 28.5]",Ground Pass,,30.408552,,,,,Mary Alexandra Earps,31538.0,,,,,,,2,Regular Play,Millie Turner,31536.0,Left Center Back,131,Brighton & Hove Albion WFC,965,['c9c6b62f-46e7-449b-be8c-9e44b4c8c21e'],30,,,,,,,,,,,,,,,,,,Manchester United,1475,00:16:30.425,Pass,
,,,,,,,,,,,,,,,,,,2.013618,,,,,,,,,,,,e0dfb086-1343-4eeb-8ad5-cd4fc2b44f33,2063,,,"[11.8, 28.5]",3775617,61,,,,,0.49897593,,Left Foot,,,,"[30.7, 38.8]",High Pass,,21.524405,,,Incomplete,,,,,,,,,,2,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,131,Brighton & Hove Albion WFC,965,"['5014062d-63e3-49af-848a-ce5a127d448b', 'dac3fcbb-8b12-45a8-8b09-715da4ac561e']",32,,,,,,,,,,,,,,,,,,Manchester United,1475,00:16:32.607,Pass,True
,,,,,,,,,,,,,,,,,,3.075286,,,,,,,,,,,,150b9e57-e9a7-4ea2-9239-e71df3895aed,2067,,,"[6.0, 36.0]",3775617,62,,,,,-0.3457303,,Right Foot,,,,"[66.8, 14.1]",High Pass,,64.62391,,,Incomplete,,Jessica Sigsworth,31535.0,,,,,,Goal Kick,2,From Goal Kick,Mary Alexandra Earps,31538.0,Goalkeeper,132,Manchester United,1475,"['af9d47c6-9ad4-4882-a1e5-1c1708133473', 'cf47cc3d-0705-4ea2-bf08-654ef3186f1f']",9,,,,,,,,,,,,,,,,,,Manchester United,1475,00:17:09.911,Pass,
,,,,,,,,,,,,,,,,,,0.140378,,,,,,,,,,,,cf47cc3d-0705-4ea2-bf08-654ef3186f1f,2069,,,"[53.3, 66.0]",3775617,62,,,,,0.115759216,,Head,,,,"[57.6, 66.5]",Low Pass,,4.3289723,,,Incomplete,,,,,,,,,Recovery,2,From Goal Kick,Bethan Roe,20035.0,Left Center Back,132,Manchester United,1475,"['150b9e57-e9a7-4ea2-9239-e71df3895aed', '875a75a2-e6cf-46f2-9534-38f6c18fb779']",12,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:17:12.986,Pass,
,,,,,,,,,,,,,,,,,,1.607954,,,,,,,,,,,,7ad7fcf4-1171-454a-b70b-c7427f5e583b,2072,,,"[57.6, 58.5]",3775617,62,,,,,-2.1982846,,Right Foot,,,,"[51.0, 49.4]",Low Pass,,11.241441,,,,,Megan Connolly,23413.0,,,,,,Recovery,2,From Goal Kick,Aileen Whelan,16374.0,Center Attacking Midfield,132,Manchester United,1475,"['1b322206-0a86-4bae-b193-297fa937dbe0', '7691df65-5604-44a4-ba97-b529e1b17715']",14,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:17:14.987,Pass,True
,,,,,,,,,,,,,,,,,,1.312368,,,,,,,,,,,,5b83be16-bab9-435d-93dc-d7999fa4f9df,2075,,,"[51.0, 50.2]",3775617,62,,,,,-2.3561945,,Right Foot,,,,"[43.0, 42.2]",Ground Pass,,11.313708,,,Incomplete,,Felicity Gibbons,16392.0,,,,,,,2,From Goal Kick,Megan Connolly,23413.0,Right Defensive Midfield,132,Manchester United,1475,"['25f8f81e-e11c-4268-8442-2da630995e3c', '9a0c5d86-9e47-41f2-964b-2437bb7ef08e', 'e99c6054-ea3c-4896-8bc6-f6a72da7b136']",16,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:17:16.595,Pass,True
,,,,,,,,,,,,True,,,,,,1.006957,,,,,,,,,,,,e99c6054-ea3c-4896-8bc6-f6a72da7b136,2077,,,"[77.1, 37.9]",3775617,62,,,,,-0.7853982,,Right Foot,,,,"[83.1, 31.9]",Low Pass,,8.485281,,,,,Ella Toone,31534.0,,,,,,Interception,2,From Goal Kick,Kirsty Hanson,31532.0,Right Wing,132,Manchester United,1475,"['5b83be16-bab9-435d-93dc-d7999fa4f9df', '6af50e12-b953-435d-ac7a-385efdab2428']",17,,,,,,,,,,,,,,,,,,Manchester United,1475,00:17:17.908,Pass,
,,,,,,,,,,,,,,,,,,3.267251,,,,,,,,,,,,ab57aab4-57cc-47f1-95da-a80391fd7577,2084,,,"[14.3, 55.9]",3775617,62,,,,,0.29972348,,Drop Kick,,,,"[77.4, 75.4]",High Pass,,66.04438,,,Incomplete,,,,,,,,,,2,Regular Play,Megan Walsh,15709.0,Goalkeeper,133,Brighton & Hove Albion WFC,965,['fa4e45cd-3819-4b7d-bc2e-21e0b410cfc4'],36,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:17:36.338,Pass,
,,,,,,,,,,,,,,,,,,0.761841,,,,,,,,,,,,ecad7314-5b8c-461b-b756-f31c3200517d,2089,,,"[63.6, 71.1]",3775617,62,,,,,1.8212395,,Right Foot,,,,"[62.5, 75.4]",Ground Pass,,4.438468,,,,,Emma Wilhelmina Koivisto,32403.0,,,,,,,2,Regular Play,Aileen Whelan,16374.0,Center Attacking Midfield,133,Brighton & Hove Albion WFC,965,"['2075d9ef-a3d2-4077-a608-4fa2e9e92d94', 'eb84c136-b7c1-4f84-824d-a57dd807b223']",43,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:17:43.576,Pass,True
,,,,,,,,,,,,,,,,,,0.491027,,,,,,,,,,,,a91ee727-f416-4534-b476-508fb09f1ad1,2102,,,"[68.0, 4.4]",3775617,62,,,,,0.16037545,,Right Foot,,,,"[74.8, 5.5]",Low Pass,,6.8883963,,,Incomplete,,Ella Toone,31534.0,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Right Defensive Midfield,134,Manchester United,1475,"['1f5446da-7d0a-4419-9a6e-e2076c392169', 'c99f2bb9-e9f3-4486-8e6b-37e4d77b41d7']",48,,,,,,,,,,,,,,,,,,Manchester United,1475,00:17:48.198,Pass,
,,,,,,,,,,,,,,,,,,0.608862,,,,,,,,,,,,b435310c-9db4-42fa-962e-6300e41e3076,2106,,,"[62.2, 0.1]",3775617,62,,,,,1.5371013,,,,,,"[62.5, 9.0]",Low Pass,,8.905055,,,,,Ella Toone,31534.0,,,,,,Throw-in,2,From Throw In,Ona Batlle Pascual,46639.0,Left Back,135,Manchester United,1475,['17b670fc-eceb-4712-8548-0728a8105798'],57,,,,,,,,,,,,,,,,,,Manchester United,1475,00:17:57.291,Pass,
,,,,,,,,,,,,,,,,,,2.147826,,,,,,,,,,,,1ebf5ccb-84b4-4d45-9963-1d986db5366e,2110,,,"[56.5, 6.7]",3775617,62,,,,,3.1415927,,Right Foot,,,,"[34.7, 6.7]",Ground Pass,,21.8,,,,,Millie Turner,31536.0,,,,,,,2,From Throw In,Ella Toone,31534.0,Center Attacking Midfield,135,Manchester United,1475,"['7d36bffe-5af6-40ed-bb56-f46bcb486fdb', 'f895288c-1dd0-4ff4-80f7-92feecd202cf']",59,,,,,,,,,,,,,,,,,,Manchester United,1475,00:17:59.327,Pass,True
,,,,,,,,,,,,,,,,,,2.441077,,,,,,,,,,,,c94867b8-43a2-4721-bac7-9daeb3f64a06,2112,,,"[34.7, 6.7]",3775617,63,,,,,0.918232,,Right Foot,,,,"[54.8, 33.0]",High Pass,,33.10136,,,Incomplete,,,,,,,,,,2,From Throw In,Millie Turner,31536.0,Left Center Back,135,Manchester United,1475,['88527bf2-2b37-4ace-af51-5cc0b889cca9'],1,,,,,,,,,,,,,,,,,,Manchester United,1475,00:18:01.474,Pass,
