ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.810304,,,,,,,,,,45de45bb-f582-4b82-9b86-ceee3451e145,14,,,"[27.6, 25.4]",3775554,0,,,,0.037020117,,Head,,,,"[41.1, 25.9]",,High Pass,,13.509256,,,Unknown,,,,,,,,,Recovery,1,From Kick Off,Angharad James,15577.0,Left Center Midfield,2,Reading WFC,974,['500440f1-c39f-4ed3-97f4-7699aebc1eac'],11,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:11.817,Pass,
,,,,,,,,,,,,,,,,1.389353,,,,,,,,,,0cea10b3-ef1e-43b9-90b5-c0b18f631f6d,17,,,"[83.1, 51.3]",3775554,0,,,,0.9285177,,Left Foot,,,,"[92.9, 64.4]",,Ground Pass,,16.360012,,,,,Ingrid Moe Wold,10382.0,,,,,,Free Kick,1,From Free Kick,Isobel Mary Christiansen,4645.0,Right Center Midfield,3,Everton LFC,967,['88a8c178-4055-4601-b8b8-71693c5ef41c'],27,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:27.976,Pass,
,,,,,,,,,,,,,,,,1.287212,,,,,,,,,,dfa4d089-d01d-4698-8048-5f82b84ee99c,20,,,"[100.6, 65.2]",3775554,0,,,,0.096253365,,Right Foot,,,,"[115.1, 66.6]",,Ground Pass,,14.56743,,,,,Hayley Emma Raso,6818.0,,,,,,,1,From Free Kick,Ingrid Moe Wold,10382.0,Right Back,3,Everton LFC,967,['1b8a6b6e-47bd-4006-b19d-bfef03d894ea'],31,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:31.565,Pass,
,,,,,,,,,,,,,,,,2.547444,,,,,,,,,,646fb140-fcdb-42f8-8cfd-8216eadae68d,23,,,"[113.9, 68.6]",3775554,0,,,,-1.6469431,3ae07f85-74c2-490b-b3dd-5fabb2b5a879,Left Foot,True,,,"[111.1, 31.9]",,Low Pass,,36.806656,,,,,Nicoline Sørensen,10274.0,True,,,,,,1,From Free Kick,Hayley Emma Raso,6818.0,Right Wing,3,Everton LFC,967,['9ca060b9-897a-49a5-ab41-7e17d853677f'],37,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:37.137,Pass,
,,,,,,,,,,,,,,,,2.397618,,,,,,,,,,dcf9924f-5768-47ec-a5e6-15e1d6adda41,28,,,"[7.0, 44.1]",3775554,1,,,,-0.6608661,,Right Foot,,,,"[46.1, 13.7]",,High Pass,,49.527466,,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Grace Moloney,15719.0,Goalkeeper,4,Reading WFC,974,['130a65b4-6728-44b0-b0a1-352a9f1c24e6'],16,,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:16.661,Pass,
,,,,,,,,,,,,,,,,1.120602,,,,,,,,,,130a65b4-6728-44b0-b0a1-352a9f1c24e6,29,,,"[74.0, 66.4]",3775554,1,,,,-0.70311016,,Head,,,,"[84.5, 57.5]",,Low Pass,,13.764447,,,Incomplete,,,,,,,,,Recovery,1,From Goal Kick,Ingrid Moe Wold,10382.0,Right Back,4,Reading WFC,974,"['84e17e27-9417-41be-8603-855fb3d72bd3', 'dcf9924f-5768-47ec-a5e6-15e1d6adda41']",19,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:19.059,Pass,
,,,,,,,,,,,,,,,,1.023328,,,,,,,,,,84e17e27-9417-41be-8603-855fb3d72bd3,30,,,"[35.6, 22.6]",3775554,1,,,,-1.5841289,,Right Foot,,,,"[35.4, 7.6]",,Low Pass,,15.001333,,,,,Emma Mukandi,18998.0,,,,,,Recovery,1,From Goal Kick,Angharad James,15577.0,Left Center Midfield,4,Reading WFC,974,"['130a65b4-6728-44b0-b0a1-352a9f1c24e6', 'a3714843-9000-4537-b49a-69aee3a67ce1']",20,,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:20.179,Pass,
,,,,,,,,,,,,,,,,3.148196,,,,,,,,,,b99a784b-2274-440f-82d6-92e61beb1137,33,,,"[38.4, 8.1]",3775554,1,,,,0.08439774,,Left Foot,,,,"[84.5, 12.0]",,Low Pass,,46.264675,,,Incomplete,,,,,,,,,,1,From Goal Kick,Emma Mukandi,18998.0,Left Back,4,Reading WFC,974,['de56728a-d97e-4177-84c6-65a8efdfc8cb'],22,,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:22.111,Pass,
,,,,,,,,,,,,,,,,2.294739,,,,,,,,,,de56728a-d97e-4177-84c6-65a8efdfc8cb,35,,,"[35.6, 68.1]",3775554,1,,,,0.38234574,,Right Foot,,,,"[63.7, 79.4]",,High Pass,,30.28696,,,Out,,,,,,,,,Recovery,1,From Goal Kick,Megan Finnigan,18254.0,Right Center Back,4,Reading WFC,974,"['370a4e4c-4b45-4550-9741-86f9c3504767', 'b99a784b-2274-440f-82d6-92e61beb1137']",25,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:25.259,Pass,True
,,,,,,,,,,,,,,,,3.572151,,,,,,,,,,9e84b1ef-5439-483c-8234-b0bfc45cf1ef,36,,,"[43.1, 0.1]",3775554,1,,,,2.214836,,,,,,"[20.8, 29.8]",,Low Pass,,37.140007,,,,,Kristine Leine,31628.0,,,,,,Throw-in,1,From Throw In,Emma Mukandi,18998.0,Left Back,5,Reading WFC,974,['811a2b7a-5471-49b2-b4cc-7d7502bbee0a'],40,,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:40.307,Pass,
,,,,,,,,,,,,,,,,2.06385,,,,,,,,,,348dda99-df4c-4056-a036-4b4f391096be,39,,,"[20.8, 29.8]",3775554,1,,,,2.4761827,,Right Foot,,,,"[12.9, 36.0]",,Ground Pass,,10.04241,,,,,Grace Moloney,15719.0,,,,,,,1,From Throw In,Kristine Leine,31628.0,Right Center Back,5,Reading WFC,974,['8525f832-7728-4d9e-8752-77b2ec4319dc'],43,,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:43.982,Pass,
,,,,,,,,,,,,,,,,1.99724,,,,,,,,,,dbb25307-949e-4c85-9e80-6c00f8da6b2d,42,,,"[12.9, 36.5]",3775554,1,,,,1.2306224,,Left Foot,,,,"[19.2, 54.3]",,Ground Pass,,18.882002,,,,,Kristine Leine,31628.0,,,,,,,1,From Throw In,Grace Moloney,15719.0,Goalkeeper,5,Reading WFC,974,['b9315451-e770-4850-848c-41ace168c80a'],47,,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:47.370,Pass,
,,,,,,,,,,,,,,,,1.87622,,,,,,,,,,001ecec9-3733-47b7-8696-e52cbcaa8814,45,,,"[35.1, 61.3]",3775554,1,,,,-0.27922302,,Right Foot,,,,"[63.7, 53.1]",,Ground Pass,,29.752312,,,Incomplete,,Amalie Vevle Eikeland,26570.0,,,,,,,1,From Throw In,Kristine Leine,31628.0,Right Center Back,5,Reading WFC,974,"['0e542435-2759-45d9-a58a-774782cb7d08', '5135ea1b-5304-43d7-a53e-242cb31b212b']",53,,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:53.914,Pass,
,,,,,,,,,,,,,,,,1.091247,,,,,,,,,,83825538-ca5c-41ce-b3c5-81b211c7d806,49,,,"[63.7, 33.8]",3775554,1,,,,0.03588203,,Right Foot,,,True,"[83.2, 34.5]",,Ground Pass,,19.51256,,,,,Simone Magill,15559.0,,,,,,,1,From Throw In,Rikke Læntver Sevecke,15789.0,Left Center Back,5,Reading WFC,974,['ac3b8f33-eca4-429c-8c80-dd36afbbbb77'],57,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:57.192,Pass,
,,,,,,,,,,,,,,,,1.750711,,,,,,,,,,8289709c-d2a1-4f09-a37d-7c26a4e63068,57,,,"[36.4, 45.9]",3775554,2,,,,-3.052609,,Right Foot,,,,"[9.5, 43.5]",,Ground Pass,,27.006851,,,,,Grace Moloney,15719.0,,,,,,,1,From Throw In,Angharad James,15577.0,Left Center Midfield,5,Reading WFC,974,['44fd9894-3f11-4e4b-8bbf-db50017399e2'],0,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:00.346,Pass,
,,,,,,,,,,,,,,,,3.696855,,,,,,,,,,4d89f7c7-d41f-499e-a4cc-bd3b741bfe87,59,,,"[9.5, 43.5]",3775554,2,,,,0.2996953,,Right Foot,,,,"[50.6, 56.2]",,High Pass,,43.017437,,,Incomplete,,,,,,,,,,1,From Throw In,Grace Moloney,15719.0,Goalkeeper,5,Reading WFC,974,['3fcf05fc-d019-45f1-8b50-e96196383106'],2,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:02.097,Pass,
,,,,,,,,,,,,,,,,2.439686,,,,,,,,,,3fcf05fc-d019-45f1-8b50-e96196383106,60,,,"[69.5, 23.9]",3775554,2,,,,0.40601918,,Left Foot,,,,"[90.9, 33.1]",,High Pass,,23.293776,,,,,Simone Magill,15559.0,,,,,,Recovery,1,From Throw In,Danielle Turner,15571.0,Left Back,5,Reading WFC,974,"['25681804-ea41-4469-88ff-7c5261645fd6', '4d89f7c7-d41f-499e-a4cc-bd3b741bfe87']",5,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:05.794,Pass,
,,,,,,,,,,,,,,,,0.733398,,,,,,,,,,9b507896-544f-49a0-b37e-12aa5af253f3,64,,,"[91.1, 33.9]",3775554,2,,,,-1.7277676,,Left Foot,,,,"[88.9, 20.0]",,Low Pass,,14.073024,,,Incomplete,,Nicoline Sørensen,10274.0,,,,,,,1,From Throw In,Simone Magill,15559.0,Center Attacking Midfield,5,Reading WFC,974,"['149e31d9-b0bf-4a53-9baf-ae5116453f49', '5ae65142-38bd-44ab-9e6a-ce3c4e7fea14']",8,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:08.324,Pass,
,,,,,,,,,,,,,,,,2.370919,,,,,,,,,,5ae65142-38bd-44ab-9e6a-ce3c4e7fea14,66,,,"[31.2, 60.1]",3775554,2,,,,-1.0927956,,Right Foot,,,,"[39.8, 43.5]",,High Pass,,18.695454,,,,,Brooke Chaplen,15723.0,,,,,,Recovery,1,From Throw In,Rachel Rowe,19780.0,Right Back,5,Reading WFC,974,"['9b507896-544f-49a0-b37e-12aa5af253f3', 'fec24f89-1aa8-4c3c-b281-5ff0bfba4dd5']",9,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:09.057,Pass,
,,,,,,,,,,,,,,,,0.613207,,,,,,,,,,3cc33cc4-14fc-4d07-a2b2-0a9344a044c1,69,,,"[39.8, 43.5]",3775554,2,,,True,1.4097044,,,,,,"[41.1, 51.5]",,Low Pass,,8.104937,,,,,Amalie Vevle Eikeland,26570.0,,,,,,,1,From Throw In,Brooke Chaplen,15723.0,Right Center Midfield,5,Reading WFC,974,"['92d560a0-653a-40df-951b-e526f1acf106', 'd30ffe39-33e5-4480-b14a-7228cc6f6704']",11,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:11.428,Pass,True
,,,,,,,,,,,,,,,,2.564973,,,,,,,,,,7ba16800-f40c-4376-bcdf-ac8b36d65299,76,,,"[82.5, 59.5]",3775554,2,,,,0.018016068,,Right Foot,,,,"[104.7, 59.9]",,Ground Pass,,22.203604,,,Incomplete,,,,,,,,,,1,From Throw In,Amalie Vevle Eikeland,26570.0,Center Attacking Midfield,5,Reading WFC,974,['b3c078d2-71b2-41c0-83c2-23a1385918ad'],18,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:18.563,Pass,
,,,,,,,,,,,,,,,,2.366995,,,,,,,,,,bfa428fd-dd83-43a9-8b94-89c3373bbd58,79,,,"[111.5, 80.0]",3775554,2,,,,-1.4760581,,,,,,"[113.6, 57.9]",,High Pass,,22.199549,,,Incomplete,,Brooke Chaplen,15723.0,,,,,,Throw-in,1,From Throw In,Rachel Rowe,19780.0,Right Back,6,Reading WFC,974,"['27719a03-4eb7-4c02-99ab-aecd61c883ef', '516801ab-7a9e-4fbc-90b8-421f5c423e76']",41,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:41.268,Pass,
,,,,,,,,,,,,,,,,1.692648,,,,,,,,,,11fa135a-3657-43fc-af22-7b7a05cc1373,84,,,"[7.8, 31.3]",3775554,2,,,,-0.18334796,,Head,,,,"[22.9, 28.5]",,Low Pass,,15.357409,,,,,Isobel Mary Christiansen,4645.0,,,,,,Recovery,1,From Throw In,Megan Finnigan,18254.0,Right Center Back,6,Reading WFC,974,['bd6223bd-78d8-44bf-ae40-7e2c7e9af55d'],45,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:45.179,Pass,
,,,,,,,,,,,,,,,,0.959358,,,,,,,,,,fe47113a-22b0-4412-a664-77739c24f6ba,87,,,"[22.9, 28.5]",3775554,2,,,,1.3246114,,Right Foot,,,,"[27.8, 48.0]",,Ground Pass,,20.106218,,,Incomplete,,,,,,,,,,1,From Throw In,Isobel Mary Christiansen,4645.0,Right Center Midfield,6,Reading WFC,974,['5b677aee-d9cd-4557-b086-d06d8155da59'],47,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:47.103,Pass,
,,,,,,,,,,,,,,,,0.712825,,,,,,,,,,6dca97ca-f657-4de7-a61f-7a30e52ec4b3,91,,,"[93.9, 30.1]",3775554,2,,,,1.6907003,,Left Foot,,,,"[92.9, 38.4]",,Ground Pass,,8.3600235,,,,,Angharad James,15577.0,,,,,,,1,From Throw In,Emma Mukandi,18998.0,Left Back,6,Reading WFC,974,"['9fc0e43d-66ab-46ec-995f-e76e8db1ab56', 'afa8972f-d462-41fc-89ff-edcab8765363']",48,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:48.856,Pass,True
,,,,,,,,,,,,,,,,0.518785,,,,,,,,,,14717d71-6c11-4e7c-8d3d-52effb1d9f17,94,,,"[92.9, 38.4]",3775554,2,,,,1.0543133,,Right Foot,,,,"[97.5, 46.5]",,Ground Pass,,9.315042,,,,,Danielle Carter,24281.0,,,,,,,1,From Throw In,Angharad James,15577.0,Left Center Midfield,6,Reading WFC,974,['7b663cfe-f99e-4652-811b-b7e67f797065'],49,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:49.610,Pass,
,,,,,,,,,,,,,,,,6.044311,,,,,,,,,,8178c98d-df37-421d-a15b-fa64a94b4a01,99,,,"[20.6, 38.1]",3775554,2,,,,0.4529157,,Right Foot,,,,"[84.3, 69.1]",,Low Pass,,70.84271,,,Incomplete,,Hayley Emma Raso,6818.0,,,,,,Recovery,1,From Throw In,Rikke Læntver Sevecke,15789.0,Left Center Back,6,Reading WFC,974,"['84805029-7259-4642-8997-8855a22c2aa1', '9f47c47b-0fcc-4b6f-9cd8-069638ddc6fe']",51,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:51.063,Pass,
,,,,,,,,,,,,,,,,1.65059,,,,,,,,,,f9e63e08-30d1-433c-9b3a-6ccca8b0c700,103,,,"[35.8, 10.2]",3775554,2,,,,-0.38954774,,Left Foot,,,,"[54.8, 2.4]",,Low Pass,,20.538744,,,,,Emma Mukandi,18998.0,,,,,,,1,From Throw In,Molly Bartrip,21021.0,Left Center Back,6,Reading WFC,974,['ccc6c1e3-c756-49e1-aa86-2657af143529'],58,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:58.259,Pass,
,,,,,,,,,,,,,,,,1.154647,,,,,,,,,,1f0c6b86-9d5e-40ec-8b2d-9f88ad66351f,108,,,"[54.5, 3.7]",3775554,3,,,,2.0763774,,Right Foot,,,,"[48.3, 14.9]",,Ground Pass,,12.801562,,,,,Jessica Fishlock,5016.0,,,,,,,1,From Throw In,Emma Mukandi,18998.0,Left Back,6,Reading WFC,974,"['bee960bc-fe5d-413a-a50e-d4e74f33c54d', 'ecaafdc2-17e2-4bb0-b371-7860203ac25b']",3,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:03.509,Pass,True
,,,,,,,,,,,,,,,,1.200258,,,,,,,,,,61146eeb-038e-42e6-8649-cde92ab53bc6,112,,,"[47.5, 13.8]",3775554,3,,,,-2.6041493,,Right Foot,,,,"[37.6, 7.9]",,Ground Pass,,11.524756,,,,,Molly Bartrip,21021.0,,,,,,,1,From Throw In,Jessica Fishlock,5016.0,Center Defensive Midfield,6,Reading WFC,974,['4e3485cf-975d-48b0-be53-a236c7783b2e'],5,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:05.361,Pass,
,,,,,,,,,,,,,,,,1.212178,,,,,,,,,,dbdc2ebf-2188-4206-8731-207df50442c0,114,,,"[37.6, 7.9]",3775554,3,,,,0.17063217,,Right Foot,,,,"[70.1, 13.5]",,High Pass,,32.97893,,,,,Danielle Carter,24281.0,,,,,,,1,From Throw In,Molly Bartrip,21021.0,Left Center Back,6,Reading WFC,974,['ca13a02f-260f-47bf-ab4d-ef4b2e675b4a'],6,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:06.561,Pass,
,,,,,,,,,,,,,,,,1.769578,,,,,,,,,,15e9f97f-d96f-428a-bd7f-a4cc986a46c1,116,,,"[70.1, 13.5]",3775554,3,,,,3.0727363,,Head,,,,"[61.4, 14.1]",,High Pass,,8.720665,,,Incomplete,,,,,,,,,,1,From Throw In,Danielle Carter,24281.0,Left Center Forward,6,Reading WFC,974,['e5dcbfe2-04a0-404d-994b-ebb9adff35f6'],7,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:07.830,Pass,
,,,,,,,,,,,,,,,,1.220473,,,,,,,,,,ffa48085-81be-4374-ab46-e1d98324959b,124,,,"[63.1, 7.1]",3775554,3,,,,0.72274965,,Left Foot,,,,"[77.5, 19.8]",,Ground Pass,,19.20026,,,Incomplete,,Danielle Carter,24281.0,,,,,,,1,From Throw In,Emma Mukandi,18998.0,Left Back,6,Reading WFC,974,"['0da0fc3c-9bf7-4eb8-91f7-8b423e4786e9', '23d92ba1-3d91-4da6-b7a8-d5f59ab7335a']",12,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:12.266,Pass,
