ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.771657,,,,,,,,,,,,7a770c65-af99-4150-a5f8-0f8e1b82962a,17,,,"[90.8, 6.0]",3775655,0,,,,,1.9944652,,Right Foot,,,"[86.2, 16.2]",Ground Pass,,11.1892805,,Jemma Elizabeth Purfield,24239.0,,,,,,,1,From Kick Off,Yana Daniëls,10093.0,Left Midfield,2,Bristol City WFC,973,['cc3afb58-f483-404a-b303-172b04a6a7bf'],14,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:14.662,Pass,
,,,,,,,,,,,,,,,,0.209366,,,,,,,,,,,,21c7e902-3862-432e-9419-ec761b8d5160,21,,,"[91.6, 18.9]",3775655,0,,,,,-0.30587888,,Left Foot,,,"[95.4, 17.7]",Ground Pass,,3.9849718,Incomplete,Carla Humphrey,16384.0,,,,,,,1,From Kick Off,Jemma Elizabeth Purfield,24239.0,Left Back,2,Bristol City WFC,973,"['550d59df-602c-4319-aad3-5764600e73ef', '65a9ae4f-8b89-4a58-a5c7-c118aa94c6d0', '8c9bd144-96b0-4728-9ede-966dbed3f47b']",17,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:17.144,Pass,True
,,,,,,,,,,,,,,,,1.938901,,,,,,,,,,,,4dfcd82c-927b-4e9c-8572-6ca5e09736b8,26,,,"[26.6, 69.1]",3775655,0,,,,,-0.17073521,,Right Foot,,,"[70.1, 61.6]",High Pass,,44.141815,,Adriana Kristina Leon,8297.0,,,,,,,1,From Kick Off,Grace Fisk,34232.0,Right Center Back,2,Bristol City WFC,973,['89716c05-6210-410b-bcdf-143400de3a5a'],20,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:20.627,Pass,
,,,,,,,,,,,,,,,,1.078697,,,,,,,,,,,,b0d98972-91a0-42b8-b6aa-733cdddec045,28,,,"[70.1, 62.4]",3775655,0,,,,,-0.8436655,,Right Foot,,,"[81.4, 49.7]",Low Pass,,16.999413,Incomplete,Martha Thomas,31558.0,,,,,,,1,From Kick Off,Adriana Kristina Leon,8297.0,Right Attacking Midfield,2,Bristol City WFC,973,"['619a3204-d4b6-4ab0-be42-31df08b343b0', '7efb4dcb-2c8c-4cd2-8a42-60d411b8628f']",22,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:22.565,Pass,
,,,,,,,,,,,,,,,,1.791124,,,,,,,,,,,,ff255aa3-14a9-486a-8985-c42f57c10de9,32,,,"[41.0, 21.5]",3775655,0,,,,,-0.35099268,,Left Foot,,,"[73.5, 9.6]",High Pass,,34.610115,,Jemma Elizabeth Purfield,24239.0,,,,,,,1,From Kick Off,Kiera Skeels,36799.0,Right Center Back,2,Bristol City WFC,973,['60e07daa-e3d9-4eaf-94f1-5d4d15d8d587'],25,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:25.350,Pass,
,,,,,,,,,,,,,,,,2.580965,,,,,,,,,,,,a7036185-4b12-4bbb-a56c-28639761a022,38,,,"[96.2, 6.2]",3775655,0,,,,,0.8483778,,Left Foot,,,"[111.8, 23.9]",Ground Pass,,23.593431,,Ebony Salmon,31527.0,,,,,,Recovery,1,From Kick Off,Yana Daniëls,10093.0,Left Midfield,2,Bristol City WFC,973,['59fe65db-bdc5-4b81-9411-196fd8028229'],30,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:30.544,Pass,
,,,,,,,,,,,,,,,,0.423977,,,,,,,,,,,,c8325975-f7e3-43e4-aa1a-f4e7847f5b39,41,,,"[115.6, 25.8]",3775655,0,,,,,1.7825278,,Right Foot,True,True,"[113.3, 36.5]",Ground Pass,,10.944405,Incomplete,Charlie Wellings,15563.0,,,,,,,1,From Kick Off,Ebony Salmon,31527.0,Center Forward,2,Bristol City WFC,973,"['6a03c6fb-d0ba-4e78-9fbc-8745ea306f74', 'd4bff332-dd40-460f-9d13-669ab85d329b']",35,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:35.043,Pass,
,,,,,,,,,,,,,,,,1.632523,,,,,,,,,,,,7175ab11-e058-4247-8e69-d40f8a62f72a,49,,,"[13.3, 43.7]",3775655,1,,,,,-0.6262614,,Right Foot,,,"[46.2, 19.9]",High Pass,,40.606033,Incomplete,Mayumi Pacheco,15724.0,,,,,,,1,From Keeper,Mackenzie Arnold,42787.0,Goalkeeper,4,West Ham United LFC,972,"['0638e54e-6c83-4c21-b71a-dcd241f3e9e1', 'b85becb0-b5f0-4ff2-be85-4b363e760f58']",2,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:02.184,Pass,
,,,,,,,,,,True,,,,,,1.777931,,,,,,,,,,,,b85becb0-b5f0-4ff2-be85-4b363e760f58,51,,,"[73.9, 60.2]",3775655,1,,,,,-0.4957651,,Right Foot,,,"[93.5, 49.6]",High Pass,,22.282728,Incomplete,Ebony Salmon,31527.0,,,,,,Interception,1,From Keeper,Florence Allen,24922.0,Right Back,4,West Ham United LFC,972,"['1fd35204-0b1e-4dc2-bab1-77f99eda3628', '670b8824-4dce-41bd-9290-cc3d8a7bd8f7', '7175ab11-e058-4247-8e69-d40f8a62f72a']",3,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:03.817,Pass,
,,,,,,,,,,,,,,,,1.386852,,,,,,,,,,,,1fd35204-0b1e-4dc2-bab1-77f99eda3628,53,,,"[26.6, 30.5]",3775655,1,,,,,-0.95724016,,Head,,,"[31.6, 23.4]",Low Pass,,8.683893,,Kate Longhurst,18147.0,,,,,,Recovery,1,From Keeper,Gilly Louise Scarlett Flaherty,18151.0,Center Back,5,West Ham United LFC,972,"['18045498-b2c2-471c-a5c7-2553968daeab', 'b85becb0-b5f0-4ff2-be85-4b363e760f58']",5,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:05.595,Pass,
,,,,,,,,,,,,,,,,2.794451,,,,,,,,,,,,886d7d8a-4a44-45d3-99fc-5100a20c90e8,55,,,"[31.0, 26.0]",3775655,1,,,,,0.62619364,,Right Foot,,,"[51.6, 40.9]",High Pass,,25.423807,,Martha Thomas,31558.0,,,,,,,1,From Keeper,Kate Longhurst,18147.0,Left Defensive Midfield,5,West Ham United LFC,972,['55f70286-56cb-459e-aa5f-c703e4fdac2b'],6,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:06.982,Pass,
,,,,,,,,,,,,,,,,1.218343,,,,,,,,,,,,a65524c4-88e1-45f0-8a73-8a676ec63b2b,74,,,"[67.7, 22.0]",3775655,1,,,,,-1.0646212,,Left Foot,,,"[77.9, 3.6]",Ground Pass,,21.038061,,Mayumi Pacheco,15724.0,,,,,,,1,From Keeper,Adriana Kristina Leon,8297.0,Right Attacking Midfield,5,West Ham United LFC,972,"['6fb122b4-6736-43f6-ab85-b7c78286ee57', '8eeade35-7f8e-4061-8920-b8a3156e8e6d']",20,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:20.695,Pass,True
,,,,,,,,,,,,,,,,0.740626,,,,,,,,,,,,47f41a7d-2711-45a5-9d79-e22fa04cb2d3,76,,,"[77.9, 3.6]",3775655,1,,,,,1.0952798,,Left Foot,,,"[84.8, 17.0]",Ground Pass,,15.07216,,Adriana Kristina Leon,8297.0,,,,,,,1,From Keeper,Mayumi Pacheco,15724.0,Left Wing Back,5,West Ham United LFC,972,['c5882e42-5d12-49be-93b7-d4993c9aca15'],21,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:21.914,Pass,
,,,,,,,,,,,,,,,,3.311849,,,,,,,,,,,,d1d3266c-6d98-49f0-9866-69ea2b074d45,79,,,"[92.2, 15.7]",3775655,1,,,,,1.0219736,,Left Foot,True,,"[110.3, 45.3]",Low Pass,,34.69539,Incomplete,Martha Thomas,31558.0,,,,,,,1,From Keeper,Adriana Kristina Leon,8297.0,Right Attacking Midfield,5,West Ham United LFC,972,"['1bb62e77-7907-4c06-96cc-9597409f3834', 'cac2a25c-d1a6-4763-bace-dbd50dac6e9f']",24,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:24.616,Pass,
,,,,,,,,,,,,,,,,1.810507,,,,,,,,,,,,88807192-6fb4-48b4-9970-51377495563a,84,,,"[15.8, 6.0]",3775655,1,,,,,2.4030352,,Left Foot,,,"[9.1, 12.1]",Ground Pass,,9.060905,,Jemma Elizabeth Purfield,24239.0,,,,,,,1,Regular Play,Yana Daniëls,10093.0,Left Midfield,6,Bristol City WFC,973,['4698c1cc-eb2a-4117-8ec9-65eede24717e'],33,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:33.082,Pass,
,,,,,,,,,,,,,,,,1.860398,,,,,,,,,,,,38b0ac62-f743-42d9-a153-7548dd5f506f,87,,,"[9.3, 7.9]",3775655,1,,,,,0.24435444,,Left Foot,,,"[47.0, 17.3]",High Pass,,38.854214,Incomplete,Ebony Salmon,31527.0,,,,,,,1,Regular Play,Jemma Elizabeth Purfield,24239.0,Left Back,6,Bristol City WFC,973,"['42c8998a-53f8-4dbe-9f48-6b2285b66576', '93ec9fd7-6591-43df-ac4e-dfa5c1acda0b']",36,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:36.537,Pass,
,,,,,,,,,,,,,,,,1.076601,,,,,,,,,,,,93ec9fd7-6591-43df-ac4e-dfa5c1acda0b,89,,,"[73.1, 62.8]",3775655,1,,,,,-0.5917762,,Head,,,"[91.4, 50.5]",Low Pass,,22.04949,Incomplete,Emily Louise van Egmond,5076.0,,,,,,Recovery,1,Regular Play,Grace Fisk,34232.0,Right Center Back,6,Bristol City WFC,973,"['38b0ac62-f743-42d9-a153-7548dd5f506f', 'b4fbd055-13f2-4f02-8dcf-f2c37398bf10', 'e4ac8e65-38a2-4516-8e83-5a1fbc3cacf5']",38,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:38.397,Pass,
,,,,,,,,,,,,,,,,2.24654,,,,,,,,,,,,358d25f8-a145-4857-ad38-d8ebca78a4c7,97,,,"[28.3, 26.5]",3775655,1,,,,,-0.8386265,,Left Foot,,,"[51.4, 0.8]",High Pass,,34.55575,Out,Yana Daniëls,10093.0,,,,,,,1,Regular Play,Jasmine Matthews,15618.0,Center Defensive Midfield,6,Bristol City WFC,973,['9b4e3ba7-3043-463e-ac39-7c3fa7e90212'],41,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:41.987,Pass,
,,,,,,,,,,,,,,,,2.305151,,,,,,,,,,,,31f1cdfb-cb62-414c-b344-e7a9eb0440ce,99,,,"[71.8, 80.0]",3775655,1,,,,,-0.259031,,,,,"[103.5, 71.6]",Low Pass,,32.794056,,Martha Thomas,31558.0,,,,,,Throw-in,1,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Wing Back,7,West Ham United LFC,972,['c9a4f811-51ae-48be-8e0f-807faed929e1'],58,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:58.593,Pass,
,,,,,,,,,,,,,,,,0.736141,,,,,,,,,,,,2441f6f8-7eec-4998-96b2-0bd66e630805,105,,,"[99.7, 80.0]",3775655,2,,,,,-1.8224863,,,,,"[97.0, 69.5]",Low Pass,,10.841587,,Emily Louise van Egmond,5076.0,,,,,,Throw-in,1,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Wing Back,8,West Ham United LFC,972,['fc4fb09a-57b9-40b3-83df-ee2135e5f5cb'],12,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:12.756,Pass,
,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,eb877164-3171-4543-979d-c24ad5e92fa7,108,,,"[97.4, 71.6]",3775655,2,,,,,0.52113813,,Right Foot,,,"[102.8, 74.7]",Ground Pass,,6.226556,,Cecilie Redisch Kvamme,31553.0,,,,,,,1,From Throw In,Emily Louise van Egmond,5076.0,Left Attacking Midfield,8,West Ham United LFC,972,"['4b2b677f-f851-4c9e-bcc1-4a31b0096764', '6964f0c9-019a-4230-97f9-bb536ce80712']",13,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:13.492,Pass,True
,,,,,,,,,,,,,,,,0.26222,,,,,,,,,,,,35972c86-33dc-472e-ab1e-0c03425eb805,110,,,"[102.8, 74.7]",3775655,2,,,,,-2.5329034,,Right Foot,,,"[99.5, 72.4]",Ground Pass,,4.022437,Incomplete,Emily Louise van Egmond,5076.0,,,,,,,1,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Wing Back,8,West Ham United LFC,972,"['4402b9b2-5e50-4b91-9fa5-640fd3320b0c', 'ee6e6d8e-944e-4838-9f4f-2acdc212d67a']",14,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:14.692,Pass,
,,,,,,,,,,,,,,,,2.391432,,,,,,,,,,,,50ca3a6a-b6dd-4082-bc8b-f9ba15bc6351,113,,,"[102.6, 80.0]",3775655,2,,,,,-0.6017212,,,,,"[117.6, 69.7]",High Pass,,18.195879,,Martha Thomas,31558.0,,,,,,Throw-in,1,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Wing Back,9,West Ham United LFC,972,['0a727c7b-201d-41eb-907f-0f08b09d051f'],20,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:20.004,Pass,
,,,,,,,,,,,,,,,,2.377935,,,,,,,,,,,,71d75bb7-44c2-416e-8dd2-314faf2b0302,122,,,"[13.5, 25.0]",3775655,2,,,,,-0.8491415,,Left Foot,,,"[28.9, 7.5]",Ground Pass,,23.311155,,Ebony Salmon,31527.0,,,,,,,1,Regular Play,Jasmine Matthews,15618.0,Center Defensive Midfield,10,Bristol City WFC,973,"['caeff5f0-3473-47ad-9132-b5752abe9984', 'd0cef95d-daa0-432c-bcbd-6d00118c014d']",26,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:26.798,Pass,True
,,,,,,,,,,,,,,,,0.931822,,,,,,,,,,,,5d35c4eb-8d75-49bc-9f1f-4c1a8ed010cf,126,,,"[31.4, 12.9]",3775655,2,,,,,0.99091417,,Right Foot,,,"[44.5, 32.9]",High Pass,,23.908367,Incomplete,Charlie Wellings,15563.0,,,,,,,1,Regular Play,Ebony Salmon,31527.0,Center Forward,10,Bristol City WFC,973,"['4137781c-4a41-4cb2-b000-b7ac75d14861', 'a7d9f4db-81a8-4c7d-aafd-14c36e5da606', 'ccaee9dc-3e0b-4c36-a110-08c9ea7ebafe']",30,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:30.915,Pass,True
,,,,,,,,,,,,,,,,1.879575,,,,,,,,,,,,e32a7be6-4fb0-4abd-82fa-5a35c4442661,129,,,"[37.0, 65.6]",3775655,2,,,,,0.12010874,,Right Foot,,,"[66.0, 69.1]",Ground Pass,,29.210443,,Charlie Wellings,15563.0,,,,,,Recovery,1,Regular Play,Florence Allen,24922.0,Right Back,10,Bristol City WFC,973,['67039561-16b2-49e9-84cf-c5d481188966'],35,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:35.166,Pass,
,,,,,,,,,,,,,,,,1.367646,,,,,,,,,,,,1eb8017f-ddbb-4f1e-a360-d41a1df9cbd6,132,,,"[58.9, 67.1]",3775655,2,,,,,-2.662871,,Right Foot,,,"[35.2, 54.8]",Ground Pass,,26.701685,,Kiera Skeels,36799.0,,,,,,,1,Regular Play,Charlie Wellings,15563.0,Right Midfield,10,Bristol City WFC,973,['082e583c-31f4-4ef8-ad51-8160ccb774e1'],38,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:38.600,Pass,
,,,,,,,,,,,,,,,,3.562234,,,,,,,,,,,,8506743b-3aef-4b64-997c-c9fc23bb94e7,135,,,"[37.9, 52.9]",3775655,2,,,,,-2.0782013,,Right Foot,,,"[22.5, 25.2]",Ground Pass,,31.69306,,Gemma Evans,16381.0,,,,,,,1,Regular Play,Kiera Skeels,36799.0,Right Center Back,10,Bristol City WFC,973,['f7950db3-c081-4ff9-a0a1-7570fb3d5d45'],40,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:40.998,Pass,
,,,,,,,,,,,,,,,,2.178666,,,,,,,,,,,,30fa99b4-3bc7-4dfe-b17e-f0840120d7d8,137,,,"[22.0, 22.7]",3775655,2,,,,,-0.816638,,Left Foot,,,"[37.5, 6.2]",Ground Pass,,22.638462,,Jemma Elizabeth Purfield,24239.0,,,,,,,1,Regular Play,Gemma Evans,16381.0,Left Center Back,10,Bristol City WFC,973,['d9173c33-805d-4e79-a085-085810ecadaf'],44,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:44.560,Pass,
,,,,,,,,,,,,,,,,1.733111,,,,,,,,,,,,eec9dbbb-9ee9-4a58-a473-bac939719934,140,,,"[60.4, 4.4]",3775655,2,,,,,0.8447877,,Left Foot,,,"[86.5, 33.8]",Low Pass,,39.31374,Incomplete,Molly Pike,31564.0,,,,,,,1,Regular Play,Jemma Elizabeth Purfield,24239.0,Left Back,10,Bristol City WFC,973,"['a9690a80-10d9-48bf-939d-f649bee8e159', 'e87f5bb7-6794-42a1-9567-a6777a8e88fe']",49,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:49.244,Pass,
,,,,,,,,,,,,,,,,1.429144,,,,,,,,,,,,6f0fc14d-d72d-4ead-908a-d7da62fd8b87,143,,,"[33.6, 60.7]",3775655,2,,,,,0.16272737,,Right Foot,,,"[40.3, 61.8]",High Pass,,6.789698,Incomplete,Katerina Svitková,24403.0,,,,,,Recovery,1,Regular Play,Grace Fisk,34232.0,Right Center Back,10,Bristol City WFC,973,"['03d1661d-b48e-4164-926e-898a6954aa58', 'a927202e-cb87-4936-af80-5501fa7a7c6b']",52,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:52.701,Pass,
