50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.059525,,,,,,,,,,d52b0fba-ce7b-455b-bee9-3dcb683ab3aa,16,,"[68.8, 3.3]",3775625,0,,,,-1.2610934,,Right Foot,,,,"[69.6, 0.8]",,Ground Pass,,2.624881,,,,Alex Greenwood,10252.0,,,,,,1,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,3,Manchester City WFC,746,['15649ce0-58a0-4771-985e-7f504a6d5e1b'],13,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:13.463,Pass,
,,,,,,,,,,,,,,,,,,1.925026,,,,,,,,,,d84aaab6-8f37-4242-9f4f-68e0bc40d04c,19,,"[63.6, 1.5]",3775625,0,,,,3.0221636,,Left Foot,,,,"[41.1, 4.2]",,Ground Pass,,22.66142,,,,Gemma Bonner,15554.0,,,,,,1,From Throw In,Alex Greenwood,10252.0,Left Back,3,Manchester City WFC,746,['50eba3c4-8295-432f-b378-e50ace75edb4'],15,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:15.586,Pass,
,,,,,,,,,,,,,,,,,,5.299334,,,,,,,,,,eb494204-47ed-4b79-9bfc-7fe40fe654a0,23,,"[41.8, 4.6]",3775625,0,,,,0.21437235,,Right Foot,,,,"[108.4, 19.1]",,High Pass,,68.16018,,Incomplete,,Georgia Stanway,4643.0,,,,,,1,From Throw In,Gemma Bonner,15554.0,Left Center Back,3,Manchester City WFC,746,"['78e3d7f7-3447-4c3c-b896-51edc5567079', 'ab8d4666-2765-49c5-951e-4bd8a254f8a9', 'ecc7cd7d-f21d-4f3a-85e9-9495dc160d09']",17,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:17.551,Pass,True
,,,,,,,,,,,,,,,,,,3.289482,,,,,,,,,,eedd2b80-9af5-470e-a955-9b3193bf9153,28,,"[17.5, 57.1]",3775625,0,,,,0.3027882,,Drop Kick,,,,"[76.4, 75.5]",,High Pass,,61.70713,,Incomplete,,,,,,,,,1,From Throw In,Sophie Baggaley,16376.0,Goalkeeper,3,Manchester City WFC,746,['4130d79e-4537-49f1-9bbe-e3a94799b45d'],38,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:38.158,Pass,
,,,,,,,,,,,,,,,,,,1.363776,,,,,,,,,,4130d79e-4537-49f1-9bbe-e3a94799b45d,29,,"[43.7, 4.6]",3775625,0,,,,0.39741808,,Head,,,,"[51.8, 8.0]",,High Pass,,8.784646,,,,Laura Coombs,19416.0,,,,,Recovery,1,From Throw In,Alex Greenwood,10252.0,Left Back,3,Manchester City WFC,746,"['c8b5ced4-3ea4-42b7-9300-f639886b3241', 'eedd2b80-9af5-470e-a955-9b3193bf9153']",41,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:41.448,Pass,
,,,,,,,,,,,,,,,,,,1.513205,,,,,,,,,,862afb04-d7f2-49cc-a325-0fad59f59dd5,31,,"[51.8, 8.0]",3775625,0,,,,0.18061861,,Head,,,,"[63.3, 10.1]",,Low Pass,,11.690166,,,,Ellen White,10180.0,,,,,,1,From Throw In,Laura Coombs,19416.0,Left Center Midfield,3,Manchester City WFC,746,['ad00ca51-d5f8-4e34-8f0f-39ff62b65abd'],42,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:42.812,Pass,
,,,,,,,,,,,,,,,,,,2.074201,,,,,,,,,,10ab55f8-4353-4573-bdb7-fe66faa92510,35,,"[64.6, 9.9]",3775625,0,,,,-1.0726796,,Right Foot,,,,"[67.7, 4.2]",,Low Pass,,6.4884515,,,,Georgia Stanway,4643.0,,,,,,1,From Throw In,Ellen White,10180.0,Center Forward,3,Manchester City WFC,746,"['64bd9993-060c-42ec-bc5f-d41b28c7727e', '9ebcecf1-a463-4a52-8984-fb12611a7e92']",44,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:44.364,Pass,True
,,,,,,,,,,,,,,,,,,1.668769,,,,,,,,,,eee2354d-a488-466c-9e02-31ba65a1837c,38,,"[68.6, 1.5]",3775625,0,,,,-3.125846,,Right Foot,,,,"[55.9, 1.3]",,Ground Pass,,12.701574,,,,Alex Greenwood,10252.0,,,,,,1,From Throw In,Georgia Stanway,4643.0,Left Wing,3,Manchester City WFC,746,['3e9e4307-b39c-43a9-961b-9af9b32341cf'],47,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:47.796,Pass,
,,,,,,,,,,,,,,,,,,0.984543,,,,,,,,,,3c7cb912-cf24-4626-86fd-8cc4e6ab92c2,41,,"[55.9, 1.3]",3775625,0,,,,1.5267073,,Left Foot,,,,"[56.2, 8.1]",,Ground Pass,,6.8066144,,,,Keira Walsh,4658.0,,,,,,1,From Throw In,Alex Greenwood,10252.0,Left Back,3,Manchester City WFC,746,['969f2ced-1ef0-4b78-a611-5a03e88f4786'],50,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:50.428,Pass,
,,,,,,,,,,,,,,,,,,1.855037,,,,,,,,,,f698c93e-ad65-4938-9b29-cd49a888a55b,44,,"[51.7, 7.5]",3775625,0,,,,3.0102773,,Right Foot,,,,"[35.8, 9.6]",,Ground Pass,,16.03808,,,,Gemma Bonner,15554.0,,,,,,1,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,3,Manchester City WFC,746,['9127fa1f-2bb4-4401-8718-0bb708d3ff18'],51,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:51.845,Pass,
,,,,,,,,,,,,,,,,,,2.284258,,,,,,,,,,90f6b42a-5a64-4894-bb0a-1cf0564aca76,47,,"[34.2, 11.0]",3775625,0,,,,1.2823668,,Right Foot,,,,"[45.0, 47.4]",,Ground Pass,,37.968407,,,,Stephanie Houghton,10185.0,,,,,,1,From Throw In,Gemma Bonner,15554.0,Left Center Back,3,Manchester City WFC,746,['cad7cc24-7aa8-405f-b7dc-2c84d2b63a93'],54,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:54.535,Pass,
,,,,,,,,,,,,,,,,,,1.502944,,,,,,,,,,31fe351c-05e6-46a5-9bb2-7cfa25f63e38,50,,"[59.3, 54.0]",3775625,1,,,,1.021043,,Right Foot,,,,"[73.7, 77.5]",,Ground Pass,,27.561024,,,,Lucy Bronze,10178.0,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,3,Manchester City WFC,746,['2e0dd9d2-5361-4aa5-adc8-ec9ff8acd632'],0,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:00.279,Pass,
,,,,,,,,,,,,,,,,,,0.989994,,,,,,,,,,4fb02c4a-388f-4f07-8364-8896510dff0d,53,,"[78.3, 76.2]",3775625,1,,,,0.02272336,,Right Foot,,,,"[87.1, 76.4]",,Ground Pass,,8.802273,,,,Chloe Kelly,15570.0,,,,,,1,From Throw In,Lucy Bronze,10178.0,Right Back,3,Manchester City WFC,746,['84dcafb6-b9de-4e06-a085-4b48bf569bda'],3,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:03.438,Pass,
,,,,,,,,,,,,,,,,,,1.29956,,,,,,,,,,0e7f218d-a4fc-427e-a035-2ec6d9ec6ded,56,,"[85.1, 76.5]",3775625,1,,,,-2.717725,,Right Foot,,,,"[76.9, 72.8]",,Ground Pass,,8.99611,,,,Lucy Bronze,10178.0,,,,,,1,From Throw In,Chloe Kelly,15570.0,Right Wing,3,Manchester City WFC,746,['789343bb-6140-4834-ae40-dc5b3769bbda'],4,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:04.751,Pass,
,,,,,,,,,,,,,,,,,,1.524214,,,,,,,,,,b606470e-74f8-4272-8f97-2045a51c5ca6,59,,"[77.5, 66.0]",3775625,1,,,,-1.8289495,,Right Foot,,,,"[72.8, 48.2]",,Ground Pass,,18.410051,,,,Keira Walsh,4658.0,,,,,,1,From Throw In,Lucy Bronze,10178.0,Right Back,3,Manchester City WFC,746,['c53063cb-4aca-4aec-a732-1a9a19007e40'],6,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:06.753,Pass,
,,,,,,,,,,,,,,,,,,1.139169,,,,,,,,,,ea814d4d-d6e7-40ab-a0c8-0090a6c8b3ab,62,,"[72.8, 47.1]",3775625,1,,,,-1.5990907,,Right Foot,,,,"[72.2, 25.9]",,Ground Pass,,21.208488,,,,Samantha June Mewis,5087.0,,,,,,1,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,3,Manchester City WFC,746,['64fa3309-ee89-4955-9ddd-ce03cbf998a4'],8,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:08.842,Pass,
,,,,,,,,,,,,,,,,,,0.947822,,,,,,,,,,d3ad0d39-db89-4c2c-be83-01d5c2a551c8,65,,"[78.8, 15.6]",3775625,1,,,,-0.20795855,,Left Foot,,,,"[89.7, 13.3]",,Ground Pass,,11.1400175,,Incomplete,,Alex Greenwood,10252.0,,,,,,1,From Throw In,Samantha June Mewis,5087.0,Right Center Midfield,3,Manchester City WFC,746,"['c76101ba-c59b-4d86-a806-573b98c7bb71', 'd19708bf-59ef-4a52-b9b6-840e028d2c4b']",12,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:12.817,Pass,
,,,,,,,,,,,,,,,,,,2.231616,,,,,,,,,,4271e07e-32c0-4598-be93-ca8b118c4458,80,,"[90.5, 10.7]",3775625,1,,,,0.4215672,,Right Foot,,,,"[109.9, 19.4]",,Ground Pass,,21.261467,,,,Georgia Stanway,4643.0,,,,,,1,From Throw In,Laura Coombs,19416.0,Left Center Midfield,3,Manchester City WFC,746,['3ed35100-21fa-4612-84a9-1f3b47a676de'],21,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:21.662,Pass,
,,,,,,,,,,,,,,,,,,2.061201,,,,,,,,,,b0df777b-3f75-4431-8ccb-5d5eed0ff31a,84,,"[104.1, 13.0]",3775625,1,,,,2.6519768,,Right Foot,,,,"[88.9, 21.1]",,Ground Pass,,17.22353,,,,Keira Walsh,4658.0,,,,,,1,From Throw In,Georgia Stanway,4643.0,Left Wing,3,Manchester City WFC,746,"['273de718-e3d1-42a4-ab7e-3ae516ca457e', '827426f1-99de-4d74-9904-6148f2e5cdb7']",25,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:25.494,Pass,True
,,,,,,,,,,,,,,,,,,1.441925,,,,,,,,,,3393964e-f0fa-4a3b-a520-41f7e5a8fef5,88,,"[88.5, 25.1]",3775625,1,,,,1.6566066,,Right Foot,,,,"[86.9, 43.7]",,Ground Pass,,18.66869,,,,Lucy Bronze,10178.0,,,,,,1,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,3,Manchester City WFC,746,['92ce89c0-73fb-4a2e-9358-b1d813b35a8d'],28,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:28.298,Pass,
,,,,,,,,,,,,,,,,,,2.053668,,,,,,,,,,895f1486-de4d-4c88-bea7-5096ff2286ca,91,,"[87.7, 43.4]",3775625,1,,,,1.2617913,,Right Foot,,,,"[96.0, 69.4]",,Ground Pass,,27.292673,,,,Chloe Kelly,15570.0,,,,,,1,From Throw In,Lucy Bronze,10178.0,Right Back,3,Manchester City WFC,746,['5d504c79-dcc4-47db-9998-7c7fb565e4ac'],31,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:31.266,Pass,
,,,,,,,,,,,,,,,,,,2.035806,,,,,,,,,,d1c14da9-258f-485a-999f-d9537a3c7793,95,,"[104.7, 68.9]",3775625,1,,,,-2.8718345,,Left Foot,,,,"[83.0, 62.9]",,Ground Pass,,22.514217,,,,Lucy Bronze,10178.0,,,,,,1,From Throw In,Chloe Kelly,15570.0,Right Wing,3,Manchester City WFC,746,['14696bc6-d6b8-4b25-9aa2-85e0d6bf68ab'],39,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:39.211,Pass,
,,,,,,,,,,,,,,,,,,1.858756,,,,,,,,,,42518ff0-3ead-423d-85b7-539acd1805f6,98,,"[83.0, 62.9]",3775625,1,,,,-1.602871,,Right Foot,,,,"[82.4, 44.2]",,Ground Pass,,18.709623,,,,Keira Walsh,4658.0,,,,,,1,From Throw In,Lucy Bronze,10178.0,Right Back,3,Manchester City WFC,746,['5cb4cf38-1860-405c-8112-e9c54785f1a7'],41,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:41.321,Pass,
,,,,,,,,,,,,,,,,,,1.642452,,,,,,,,,,6584f011-dd60-4806-8a6d-1c17a87dbd81,101,,"[79.5, 44.0]",3775625,1,,,,-1.5664674,,Right Foot,,,,"[79.6, 20.9]",,Ground Pass,,23.100216,,,,Alex Greenwood,10252.0,,,,,,1,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,3,Manchester City WFC,746,['0c2ed23c-784c-4673-90a1-c294e0abf077'],43,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:43.303,Pass,
,,,,,,,,,,,,,,,,,,1.571214,,,,,,,,,,d7fec6ea-c011-41f9-be67-63a81abe470f,104,,"[81.1, 16.2]",3775625,1,,,,-0.8061421,,Left Foot,,,,"[92.9, 3.9]",,Ground Pass,,17.04494,,,,Georgia Stanway,4643.0,,,,,,1,From Throw In,Alex Greenwood,10252.0,Left Back,3,Manchester City WFC,746,['080c03fd-667f-4916-ba21-97a6a32b0d73'],45,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:45.539,Pass,
,,,,,,,,,,,,,,,,,,2.538579,,,,,,,,,,269f7c7f-5721-44f9-832c-e9ed02e87652,107,,"[92.3, 3.6]",3775625,1,,,,0.35049662,,Right Foot,,,,"[110.9, 10.4]",,Ground Pass,,19.80404,,Incomplete,,Laura Coombs,19416.0,,,,,,1,From Throw In,Georgia Stanway,4643.0,Left Wing,3,Manchester City WFC,746,"['35bab8a5-3871-42e4-9e81-b3c04b096831', '93010eb7-fecd-4fa6-ac7f-8ef8ff462535']",48,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:48.776,Pass,
,,,,,,,,,,,,,,,,,,0.82107,,,,,,,,,,d14d988f-e983-4edb-b6db-661d5cc9f8b7,111,,"[100.0, 0.1]",3775625,2,,,,1.1220729,,,,,,"[102.6, 5.5]",,Low Pass,,5.9933295,,,,Laura Coombs,19416.0,,,,,Throw-in,1,From Throw In,Alex Greenwood,10252.0,Left Back,4,Manchester City WFC,746,['ca372a5f-5832-42e9-80fc-b770180e3ac0'],8,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:08.307,Pass,
,,,,,,,,,,,,,,,,,,0.955923,,,,,,,,,,bb010fcb-7bd6-419d-b5b3-d71b9aed30d2,113,,"[100.3, 4.6]",3775625,2,,,,-2.2390857,,Right Foot,,,,"[97.3, 0.8]",,Low Pass,,4.8414874,,,,Alex Greenwood,10252.0,,,,,,1,From Throw In,Laura Coombs,19416.0,Left Center Midfield,4,Manchester City WFC,746,['bc3dc64c-c282-4b05-9c4e-cd11d813c774'],9,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:09.129,Pass,
,,,,,,,,,,,,,,,,,,1.214668,,,,,,,,,,0134102d-5f38-4374-969c-ec68f466ede3,116,,"[96.5, 1.3]",3775625,2,,,,2.3117793,,Left Foot,,,,"[87.9, 10.7]",,Ground Pass,,12.740487,,,,Keira Walsh,4658.0,,,,,,1,From Throw In,Alex Greenwood,10252.0,Left Back,4,Manchester City WFC,746,['cf7e832c-3a98-42cf-9cde-0306ea4c652f'],10,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:10.096,Pass,
,,,,,,,,,,,,,,,,,,1.433163,,,,,,,,,,234ce6d9-3cd9-4394-8246-116e22314b37,119,,"[83.8, 20.7]",3775625,2,,,,0.64739215,,Right Foot,,,,"[108.4, 39.3]",,Low Pass,,30.840233,,Incomplete,,Ellen White,10180.0,,,,,,1,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,4,Manchester City WFC,746,"['10a5f91f-ba18-4cf9-b49d-e7160b6e7092', '5955e57f-333e-4597-a46e-a2be47c9a99a']",13,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:13.080,Pass,
,,,,,,,,,,,,,,,,,,1.131073,,,,,,,,,,2406f378-5adf-440a-888f-6e826a19d1a0,122,,"[31.1, 52.6]",3775625,2,,,,-1.8877392,,Right Foot,,,,"[27.0, 40.1]",,Low Pass,,13.155227,,,,Chloe Logarzo,25547.0,,,,,Recovery,1,Regular Play,Carla Humphrey,16384.0,Right Defensive Midfield,5,Bristol City WFC,973,['70695b59-8bcd-45b5-b885-c3bf1eb6ecbd'],16,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:16.241,Pass,
,,,,,,,,,,,,,,,,,,1.346705,,,,,,,,,,7e05df2e-d9e9-43e6-aec6-ae4b1ffe3ea3,127,,"[89.0, 39.0]",3775625,2,,,,0.7853982,,Left Foot,,,,"[94.7, 44.7]",,Ground Pass,,8.061017,,Incomplete,,,,,,,,Recovery,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,5,Bristol City WFC,973,"['0917ba71-f307-4750-9358-890e489755de', 'be5efc59-a420-446b-956c-2089e5ee3338']",18,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:18.318,Pass,True
,,,,,,,,,,,,,,,,,,0.927436,,,,,,,,,,be5efc59-a420-446b-956c-2089e5ee3338,128,,"[25.4, 35.4]",3775625,2,,,,-1.2533998,,Left Foot,,,,"[32.2, 14.7]",,Ground Pass,,21.7883,,,,Jemma Elizabeth Purfield,24239.0,,,,,Recovery,1,Regular Play,Naomi Layzell,46741.0,Left Center Back,5,Bristol City WFC,973,"['7e05df2e-d9e9-43e6-aec6-ae4b1ffe3ea3', 'bcde1f55-beb2-493b-b63b-7c550fa624ee']",19,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:19.665,Pass,
