ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1b280948-9482-49dc-b1f7-00f715f7e3e3,1,,,,3775602,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,West Ham United LFC,972,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 22798, 'name': 'So-Hyun Cho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 25}, {'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 8297, 'name': 'Adriana Kristina Leon'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 5058, 'name': 'Rachel Daly'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 29}]}",West Ham United LFC,972,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,9f42a447-f5c6-448f-98cf-9d04c2040975,2,,,,3775602,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,West Ham United LFC,972,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 15726, 'name': 'Lauren Bruton'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 24281, 'name': 'Danielle Carter'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 18}, {'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Reading WFC,974,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,b1933160-79a9-48ac-93e0-1c7996e38375,3,,,,3775602,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,West Ham United LFC,972,['e5f84d37-d9f9-46b3-a2a9-e2bc9ba1f28a'],0,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,e5f84d37-d9f9-46b3-a2a9-e2bc9ba1f28a,4,,,,3775602,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,West Ham United LFC,972,['b1933160-79a9-48ac-93e0-1c7996e38375'],0,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,4afd598d-9ee9-440b-97d8-6eba0ad6bab2,1616,,,,3775602,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,113,West Ham United LFC,972,['e84f16e9-756a-4926-be7b-89101c3e2d0b'],0,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,e84f16e9-756a-4926-be7b-89101c3e2d0b,1617,,,,3775602,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,113,West Ham United LFC,972,['4afd598d-9ee9-440b-97d8-6eba0ad6bab2'],0,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,1.16898,,,,,,,,,,,,,,,,b5f58a4a-b796-41e6-8c93-bab9d2e9ae19,5,,,"[60.0, 40.0]",3775602,0,,,,,-2.8250234,,Right Foot,,,"[54.2, 38.1]",,Ground Pass,,6.1032777,,,Fara Williams,10251.0,,,,,,Kick Off,1,From Kick Off,Amalie Vevle Eikeland,26570.0,Center Forward,2,Reading WFC,974,['1168dda2-27ac-416d-9bf4-758db0c9c404'],0,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:00.887,Pass,
,,,,,,,,,,,,,,,1.049951,,,,,,,,,,,,,,,,1bbb7bc9-4bbd-4855-8a6b-46735efceed0,9,,,"[55.1, 37.7]",3775602,0,,,,,2.4907155,,Right Foot,,,"[40.0, 49.2]",,Ground Pass,,18.980516,,,Deanna Cooper,20061.0,,,,,,,1,From Kick Off,Fara Williams,10251.0,Center Defensive Midfield,2,Reading WFC,974,['6dc9d474-1373-4f0c-a01d-975a1da1a15e'],3,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:03.722,Pass,
,,,,,,,,,,,,,,,1.848325,,,,,,,,,,,,,,,,8865891e-0f66-4c4d-9807-91cc99b0c994,12,,,"[40.0, 49.2]",3775602,0,,,,,-1.7365221,,Right Foot,,,"[35.3, 21.1]",,Ground Pass,,28.490349,,,Molly Bartrip,21021.0,,,,,,,1,From Kick Off,Deanna Cooper,20061.0,Right Center Back,2,Reading WFC,974,['44d52e04-f237-44a8-ab29-2b317ec0fd42'],7,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:07.001,Pass,
,,,,,,,,,,,,,,,2.720607,,,,,,,,,,,,,,,,719f394a-aad8-4258-a5d0-ac8bc5559881,16,,,"[35.0, 22.5]",3775602,0,,,,,2.6471605,,Right Foot,,,"[10.7, 35.6]",,Ground Pass,,27.60616,,,Grace Moloney,15719.0,,,,,,,1,From Kick Off,Molly Bartrip,21021.0,Left Center Back,2,Reading WFC,974,"['8b0cfa85-cfff-42ee-83d4-01c730b81daf', 'fccb6f9a-a47b-4d50-9fc2-fc89f9b6217a']",9,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:09.565,Pass,True
