ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.804564,,,,,,,,,,,,,5ed9a525-ae4f-489d-b9ed-480f9f261d3c,16,,"[46.5, 68.8]",3775611,0,,,,,-0.5467888,,Right Foot,,,"[55.7, 63.2]",,Low Pass,,10.770329,,,Samantha June Mewis,5087.0,,,,,,1,From Kick Off,Lucy Bronze,10178.0,Right Back,2,Manchester City WFC,746,['b6795430-4ec4-465f-9e1b-049902393aeb'],23,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:23.159,Pass,
,,,,,,,,,,,,,,,2.471281,,,,,,,,,,,,,0ab667d3-c5c5-48c6-aad7-3cdebb0e1b2d,25,,"[79.4, 32.0]",3775611,0,,,,,0.33982086,,Right Foot,,,"[109.1, 42.5]",,Ground Pass,,31.501429,Incomplete,,So-Yun Ji,4647.0,,,,,,1,From Kick Off,Samantha May Kerr,4961.0,Center Forward,2,Manchester City WFC,746,"['0f078280-6805-4f73-a881-37e68abdb3dd', '24b0c0bc-37f6-4828-b0ec-80286981cf13', 'd43e5337-eab8-41b8-b393-07cd8c0db6ea']",28,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:28.440,Pass,True
,,,,,,,,,,,,,,,1.971606,,,,,,,,,,,,,ae960edb-7fcc-4605-87e2-4ff96269969f,29,,"[9.9, 40.6]",3775611,0,,,,,1.3622547,,Keeper Arm,,,"[15.0, 64.7]",,Ground Pass,,24.633717,,,Stephanie Houghton,10185.0,,,,,,1,From Kick Off,Ellie Roebuck,4637.0,Goalkeeper,2,Manchester City WFC,746,['5f6e62d8-e7ce-408a-81ec-c51fc5cb282d'],38,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:38.075,Pass,
,,,,,,,,,,,,,,,1.865813,,,,,,,,,,,,,a47c2515-986c-480a-86f2-19648bfe7784,32,,"[15.5, 64.1]",3775611,0,,,,,-1.8714418,,Right Foot,,,"[8.4, 41.2]",,Ground Pass,,23.975405,,,Ellie Roebuck,4637.0,,,,,,1,From Kick Off,Stephanie Houghton,10185.0,Right Center Back,2,Manchester City WFC,746,['2bf6a00e-54ac-450e-9e6a-5b58a9ef2bba'],40,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:40.823,Pass,
,,,,,,,,,,,,,,,1.454404,,,,,,,,,,,,,70ffe69d-49e9-4d9e-b08e-c5af7cad615c,35,,"[8.2, 39.5]",3775611,0,,,,,-1.4421574,,Right Foot,,,"[10.8, 19.4]",,Ground Pass,,20.267462,,,Gemma Bonner,15554.0,,,,,,1,From Kick Off,Ellie Roebuck,4637.0,Goalkeeper,2,Manchester City WFC,746,['c88138f5-8260-465b-818c-b16f9f2016e6'],44,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:44.051,Pass,
,,,,,,,,,,,,,,,3.008579,,,,,,,,,,,,,02b1403c-9797-4954-bfb6-1d2b583e14f5,38,,"[8.8, 13.8]",3775611,0,,,,,-0.7936624,,Left Foot,,,"[20.8, 1.6]",,Ground Pass,,17.112568,,,Demi Stokes,4651.0,,,,,,1,From Kick Off,Gemma Bonner,15554.0,Left Center Back,2,Manchester City WFC,746,['ddc01cb7-6380-49fd-b9d4-c456009cdeef'],46,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:46.830,Pass,
,,,,,,,,,,,,,,,1.413453,,,,,,,,,,,,,23e5f0c2-00b7-4048-87bd-41614f34af15,41,,"[21.0, 2.5]",3775611,0,,,,,0.17011881,,Left Foot,,,"[37.3, 5.3]",,Ground Pass,,16.538742,,,Caroline Weir,10188.0,,,,,,1,From Kick Off,Demi Stokes,4651.0,Left Back,2,Manchester City WFC,746,['dcf6dcb0-ceaf-4fa9-b128-9411b78a6761'],50,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:50.645,Pass,
,,,,,,,,,,,,,,,1.547121,,,,,,,,,,,,,99eb7966-c5b9-40ad-b70b-9414d4b094c1,48,,"[88.2, 80.0]",3775611,1,,,,,-0.84247893,,,,,"[101.4, 65.2]",,Low Pass,,19.83129,Incomplete,,Samantha May Kerr,4961.0,,,,,Throw-in,1,From Throw In,Maren Nævdal Mjelde,10395.0,Right Back,3,Chelsea FCW,971,"['035bff4f-12b5-4827-ae94-c5986ca2c41b', '381741f8-6157-4e7d-87ff-778f6554e61b']",12,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:12.039,Pass,
,,,,,,,,,,,,,,,1.305716,,,,,,,,,,,,,381741f8-6157-4e7d-87ff-778f6554e61b,50,,"[18.7, 14.9]",3775611,1,,,,,0.32175055,,Right Foot,,,"[30.4, 18.8]",,Low Pass,,12.332883,,,Caroline Weir,10188.0,,,,,Interception,1,Regular Play,Gemma Bonner,15554.0,Left Center Back,4,Manchester City WFC,746,"['93414066-864f-4a8a-a373-d0d88c6ac844', '99eb7966-c5b9-40ad-b70b-9414d4b094c1']",13,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:13.587,Pass,
,,,,,,,,,,,,,,,1.613025,,,,,,,,,,,,,17a456b2-e4fb-437b-83b2-d879f448fe98,53,,"[30.4, 18.8]",3775611,1,,,,,1.508807,,Left Foot,,,"[31.3, 33.3]",,Ground Pass,,14.5279045,,,Samantha June Mewis,5087.0,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Center Midfield,4,Manchester City WFC,746,['8bc7e404-216b-4eb1-8d7f-e4fe2cacffbe'],14,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:14.980,Pass,
,,,,,,,,,,,,,,,1.784401,,,,,,,,,,,,,55c79df5-142d-415b-8bd6-749b1a3ce2bb,59,,"[36.6, 39.5]",3775611,1,,True,,,-2.0022912,,Right Foot,,,"[30.2, 25.6]",,Ground Pass,,15.302614,,,Gemma Bonner,15554.0,,,,,Free Kick,1,From Free Kick,Keira Walsh,4658.0,Center Defensive Midfield,5,Manchester City WFC,746,['d910be96-7ca8-4539-a0c9-2eafd075c9b9'],25,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:25.865,Pass,
,,,,,,,,,,,,,,,1.184905,,,,,,,,,,,,,06a13021-2107-4710-9d63-df2fad6168cc,61,,"[29.6, 21.5]",3775611,1,,,,,-1.2114203,,Right Foot,,,"[36.4, 3.4]",,Low Pass,,19.335201,,,Demi Stokes,4651.0,,,,,,1,From Free Kick,Gemma Bonner,15554.0,Left Center Back,5,Manchester City WFC,746,['40cbd82a-3035-4162-98d8-f87683d0a1ad'],28,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:28.868,Pass,
,,,,,,,,,,,,,,,0.956098,,,,,,,,,,,,,f1659b80-8f8d-4194-9cf5-81ee71d2de61,64,,"[50.5, 2.7]",3775611,1,,,,,0.0,,Left Foot,,,"[64.0, 2.7]",,Ground Pass,,13.5,,,Chloe Kelly,15570.0,,,,,,1,From Free Kick,Demi Stokes,4651.0,Left Back,5,Manchester City WFC,746,['a5c92cdb-53b6-49bd-8266-699c3c5b378d'],31,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:31.554,Pass,
,,,,,,,,,,,,,,,0.681165,,,,,,,,,,,,,abacc917-4954-456b-9589-9a4e2528d899,68,,"[62.7, 2.7]",3775611,1,,,,,2.8856494,,Right Foot,,,"[52.0, 5.5]",,Ground Pass,,11.060289,,,Demi Stokes,4651.0,,,,,,1,From Free Kick,Chloe Kelly,15570.0,Left Wing,5,Manchester City WFC,746,['134e86dd-d371-4133-a943-f5fbb821ad2b'],32,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:32.590,Pass,
,,,,,,,,,,,,,,,2.853801,,,,,,,,,,,,,8dcf1ebe-3947-4d50-b0b5-bf0d7552dc8d,76,,"[92.2, 40.2]",3775611,1,,,,,-0.8582847,,Right Foot,,,"[106.8, 23.3]",,Ground Pass,,22.333158,,,Erin Cuthbert,4660.0,,,,,,1,Regular Play,Samantha May Kerr,4961.0,Center Forward,6,Chelsea FCW,971,['6c93445e-7fd1-4487-b72f-d24e0d0b3a2c'],39,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:39.365,Pass,
,,,,,,,,,,,,,,,0.668228,,,,,,,,,,,,,c1e5a5e2-6799-4a39-8be9-f777cd0888ba,80,,"[109.1, 24.8]",3775611,1,,,,,1.2208537,,Right Foot,,,"[114.1, 38.5]",,High Pass,,14.583896,Incomplete,,,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Left Center Midfield,6,Chelsea FCW,971,"['285db724-3fad-4978-abfe-dfdb371e01ca', 'f292f4dc-ec44-4ba9-ad9e-c261ff772636']",45,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:45.790,Pass,True
,,,,,,,,,,,,,,,2.372795,,,,,,,,,,,,,6e54f58d-7e5e-4833-b82c-b1c8fa095e5f,82,,"[91.6, 28.4]",3775611,1,,,,,-1.6748152,,Right Foot,,,"[89.7, 10.2]",,Low Pass,,18.298906,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,Recovery,1,Regular Play,Melanie Leupolz,15648.0,Center Defensive Midfield,6,Chelsea FCW,971,['750d71d7-54c4-4b35-97dc-23a24c9cb669'],47,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:47.996,Pass,
,,,,,,,,,,,,,,,0.970811,,,,,,,,,,,,,38d493d5-46a6-468a-9ea7-f6b21edb9cfa,85,,"[89.7, 10.4]",3775611,1,,,,,-0.17573829,,Left Foot,,,"[100.4, 8.5]",,Ground Pass,,10.867382,,,Erin Cuthbert,4660.0,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,6,Chelsea FCW,971,['fb2ee034-b32d-437a-b30d-e06bc48010d8'],51,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:51.185,Pass,
,,,,,,,,,,,,,,,1.23972,,,,,,,,,,,,,9ef69326-955b-47dc-8717-b9b88c596c77,92,,"[93.5, 12.4]",3775611,1,,,,,1.1057751,,Right Foot,True,,"[108.1, 41.5]",,High Pass,,32.557182,Incomplete,,,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Left Center Midfield,6,Chelsea FCW,971,['6a006ac1-1df9-49b3-821f-07b96f001791'],54,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:54.912,Pass,
,,,,,,,,,,,,,,,1.518212,,,,,,,,,,,,,79e14e32-a9a2-42ca-9d3e-694a9b113f01,95,,"[86.0, 42.7]",3775611,1,,,,True,-0.12970254,,,,,"[95.2, 41.5]",,High Pass,,9.277931,,,So-Yun Ji,4647.0,,,,,Recovery,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,6,Chelsea FCW,971,"['c34099f3-5451-461e-83b4-eaa7e3427ae2', 'c4172eee-f9e9-4df3-beea-d70d091120e5']",58,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:58.336,Pass,True
,,,,,,,,,,,,,,,1.428998,,,,,,,,,,,,,c91cd0ce-4193-4bd6-a4c7-2cc4901d88f8,97,,"[95.2, 41.5]",3775611,1,,,,,1.8878521,,Head,,,"[93.1, 47.9]",,High Pass,,6.735726,,,Pernille Mosegaard Harder,10108.0,,,,,,1,Regular Play,So-Yun Ji,4647.0,Right Center Midfield,6,Chelsea FCW,971,['b6be1d22-bc9d-47ee-8881-4c82daa6f32e'],59,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:59.854,Pass,
,,,,,,,,,,,,,,,0.809485,,,,,,,,,,,,,b7012254-6c19-4b7c-b0ec-6b98b97b6d14,99,,"[93.5, 48.5]",3775611,2,,,,,1.773455,,Right Foot,,,"[92.0, 55.8]",,Ground Pass,,7.4525166,,,Francesca Kirby,4641.0,,,,,,1,Regular Play,Pernille Mosegaard Harder,10108.0,Left Wing,6,Chelsea FCW,971,['b18c9111-8947-4c86-90a4-71dd1ad3d6bf'],1,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:01.283,Pass,
,,,,,,,,,,,,,,,0.658849,,,,,,,,,,,,,d343cb98-4f78-4f54-ae92-21e6be401aac,104,,"[92.7, 54.3]",3775611,2,,,,,-1.8967663,,Right Foot,,,"[90.3, 47.2]",,Ground Pass,,7.4946647,,,So-Yun Ji,4647.0,,,,,,1,Regular Play,Francesca Kirby,4641.0,Right Wing,6,Chelsea FCW,971,"['5056ccd9-8b10-4fc1-a3bc-30ff674e9f8b', 'c42a8c9f-4b8c-46ab-bd22-cbd24a3f3736']",3,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:03.691,Pass,True
,,,,,,,,,,,,,,,0.48906,,,,,,,,,,,,,2f3e5527-451e-4860-8a3f-f18fd1d5f90d,107,,"[91.2, 51.3]",3775611,2,,,,,1.0980992,,Right Foot,,,"[95.7, 60.1]",,Ground Pass,,9.883825,Incomplete,,Pernille Mosegaard Harder,10108.0,,,,,,1,Regular Play,So-Yun Ji,4647.0,Right Center Midfield,6,Chelsea FCW,971,"['0f27d826-4441-416f-b22d-ed7f6325cae3', 'c25790f9-29b0-4ef8-be93-cd44c01750cf']",8,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:08.086,Pass,
,,,,,,,,,,,,,,,1.111537,,,,,,,,,,,,,7a5ab3f8-9d15-4095-9962-86263c8cd70d,112,,"[23.6, 19.2]",3775611,2,,,,,-0.041891646,,Right Foot,,,"[40.3, 18.5]",,Ground Pass,,16.714664,,,Ellen White,10180.0,,,,,,1,Regular Play,Chloe Kelly,15570.0,Left Wing,7,Manchester City WFC,746,['872321a0-e3c5-43f1-851e-87ee3f888caa'],9,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:09.460,Pass,
,,,,,,,,,,,,,,,1.276363,,,,,,,,,,,,,34d085a9-0039-4c0e-afd2-dea52d95b8ea,118,,"[41.1, 16.6]",3775611,2,,,,,-0.9373704,,Right Foot,,,"[50.5, 3.8]",,Ground Pass,,15.880806,,,Demi Stokes,4651.0,,,,,Free Kick,1,From Free Kick,Gemma Bonner,15554.0,Left Center Back,8,Manchester City WFC,746,['6220350b-89b4-4d71-85e9-f4f59cd0e61b'],39,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:39.024,Pass,
,,,,,,,,,,,,,,,1.073379,,,,,,,,,,,,,8e433994-10a2-4810-abdf-f4dec803b313,121,,"[49.3, 3.1]",3775611,2,,,,,2.7468016,,Left Foot,,,"[34.9, 9.1]",,Ground Pass,,15.6,,,Gemma Bonner,15554.0,,,,,,1,From Free Kick,Demi Stokes,4651.0,Left Back,8,Manchester City WFC,746,['58948fbb-b465-45d0-b468-b0550af3be3a'],41,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:41.161,Pass,
,,,,,,,,,,,,,,,1.086464,,,,,,,,,,,,,9d201905-569f-41bd-b77f-831f5e2eee0e,124,,"[37.3, 7.8]",3775611,2,,,,,-0.21985167,,Right Foot,,,"[55.2, 3.8]",,Ground Pass,,18.341482,,,Demi Stokes,4651.0,,,,,,1,From Free Kick,Gemma Bonner,15554.0,Left Center Back,8,Manchester City WFC,746,['381bb64d-08ab-426a-bb1a-749f72f48e1d'],45,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:45.829,Pass,
,,,,,,,,,,,,,,,0.21047,,,,,,,,,,,,,f8465bde-ea01-4f7a-bd68-695b223e6b02,128,,"[55.2, 3.6]",3775611,2,,,,,0.348771,,Left Foot,,,"[57.4, 4.4]",,Ground Pass,,2.34094,Incomplete,,,,,,,,,1,From Free Kick,Demi Stokes,4651.0,Left Back,8,Manchester City WFC,746,['c60de319-ea6e-4763-b98b-36a4493ab50f'],47,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:47.619,Pass,
,,,,,,,,,,,,,,,1.149546,,,,,,,,,,,,,ee9df5b5-264a-4544-adfa-3704071c3737,130,,"[63.8, 0.1]",3775611,3,,,,,0.76412475,,,,,"[73.4, 9.3]",,Low Pass,,13.296617,Incomplete,,Ellen White,10180.0,,,,,Throw-in,1,From Throw In,Demi Stokes,4651.0,Left Back,9,Manchester City WFC,746,"['1532b1d7-8f26-43b4-8ff3-daa2a64e1be7', '1a763c65-027d-4897-af2b-2f7c673eb256']",1,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:01.348,Pass,
,,,,,,,,,,,,,,,1.296578,,,,,,,,,,,,,23626c7b-fc4f-4414-b8ef-2d09786686e7,139,,"[51.8, 70.5]",3775611,3,,,,,-0.66104317,,Right Foot,,,"[57.2, 66.3]",,Ground Pass,,6.8410525,,,Millie Bright,4642.0,,,,,,1,From Throw In,So-Yun Ji,4647.0,Right Center Midfield,9,Manchester City WFC,746,['0c960f5a-f6ee-4a49-8c14-4a7edc801dc4'],3,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:03.927,Pass,
,,,,,,,,,,,,,,,0.987881,,,,,,,,,,,,,b8c1bcb1-f081-435a-91e7-fa496ec717f2,147,,"[59.3, 9.6]",3775611,3,,,,,-0.41885966,,Right Foot,,,"[73.9, 3.1]",,Ground Pass,,15.981552,,,Chloe Kelly,15570.0,,,,,,1,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,9,Manchester City WFC,746,"['6c65df38-6bcb-4e97-9466-fc8dda3fb03f', 'ea2cbfc4-ffa0-428e-bb59-646c5d99ab2a']",7,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:07.055,Pass,True
,,,,,,,,,,,,,,,0.207629,,,,,,,,,,,,,af0e0873-3eee-4234-bb31-fd004c70eea5,152,,"[84.8, 1.6]",3775611,3,,,,,3.0032418,,Right Foot,,,"[76.9, 2.7]",,Ground Pass,,7.9762144,Incomplete,,,,,,,,,1,From Throw In,Chloe Kelly,15570.0,Left Wing,9,Manchester City WFC,746,"['034a504b-8109-4826-a2c3-46f0cf01394a', 'f4008d01-2cd2-44ac-bb40-5cab31e3f096']",13,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:13.461,Pass,True
