50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.752648,,,,,,,,,,,,,,70210ba8-5d1e-4120-8518-ce8fc8fe47e6,25,,,"[105.9, 75.9]",2275030,0,,,,,-2.37506,,Right Foot,,,,"[100.5, 70.7]",Ground Pass,,7.496666,,,,Danielle Buet,20034.0,,,,,,,1,Regular Play,Kayleigh Green,16400.0,Right Midfield,3,Brighton & Hove Albion WFC,965,"['00bdc257-461e-4a6f-96b3-1b244567352d', '5e89bfb6-0e43-4227-9d2d-86515aa8d6db']",19,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:19.854,Pass,True
,,,,,,,,,,,,,,,,,1.841632,,,,,,,,,,,,,,de0177e7-95e0-4200-8af7-f819065c80bf,36,,,"[4.3, 7.2]",2275030,0,,,,,-0.012383268,,Left Foot,,,,"[36.6, 6.8]",High Pass,,32.302475,,,,Gemma Suzanne Davison,15721.0,,,,,,,1,Regular Play,Ria Percival,18145.0,Left Center Midfield,4,Tottenham Hotspur Women,749,['4f2ba1f7-22ed-4947-8603-fce77536f1df'],28,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:28.903,Pass,
,,,,,,,,,,,,,,,,,0.766652,,,,,,,,,,,,,,ce695f4a-1736-4d3b-864c-4ab8776b9d25,39,,,"[37.3, 4.7]",2275030,0,,,,,3.0798156,,Right Foot,,,,"[27.6, 5.3]",Low Pass,,9.718539,,,,Angela Addison,31550.0,,,,,,,1,Regular Play,Gemma Suzanne Davison,15721.0,Center Attacking Midfield,4,Tottenham Hotspur Women,749,['9f513a9a-fa4f-45e1-8644-2a945dfb06bd'],30,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:30.803,Pass,
,,,,,,,,,,,,,,,,,1.541689,,,,,,,,,,,,,,7f87b519-ded0-4c5b-a656-1b7d4dee4ef1,43,,,"[94.9, 80.0]",2275030,0,,,,,-0.49488744,,,,,,"[113.8, 69.8]",High Pass,,21.476732,,,,Kayleigh Green,16400.0,,,,,,Throw-in,1,From Throw In,Kirsty Barton,19414.0,Right Back,5,Brighton & Hove Albion WFC,965,['1caa6fcf-8015-4496-900a-52c8845c32ca'],43,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:43.152,Pass,
,,,,,,,,,,,,,,,,,0.642146,,,,,,,,,,,,,,bebb530f-40f2-44f2-8a22-067c1e375852,46,,,"[114.1, 67.3]",2275030,0,,,,,3.085314,,Head,,,,"[107.0, 67.7]",Low Pass,,7.1112585,,Incomplete,,Léa Le Garrec,31529.0,,,,,,,1,From Throw In,Kayleigh Green,16400.0,Right Midfield,5,Brighton & Hove Albion WFC,965,"['7f1cefce-6aba-4ac9-ab9e-0b09855e212d', '8f701b5d-b52d-46c2-bbeb-793c8899d4ff']",44,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:44.694,Pass,
,,,,,,,,,,,,,,,,,1.538941,,,,,,,,,,,,,,c2ad70ba-d3cd-492c-be22-be123107ade7,49,,,"[112.3, 80.0]",2275030,0,,,,,-1.472896,,,,,,"[114.5, 57.6]",High Pass,,22.507776,,,,Kayleigh Green,16400.0,,,,,,Throw-in,1,From Throw In,Kirsty Barton,19414.0,Right Back,6,Brighton & Hove Albion WFC,965,['8695403e-af73-439e-bd72-5d5cdf837e47'],58,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:58.006,Pass,
,,,,,,,,,,,,,,,,,1.698842,,,,,,,,,,,,,,271eb7ae-8d78-438a-ac1b-f8f6ac80fccb,52,,,"[114.5, 58.0]",2275030,0,,,,True,-1.19029,,,,,,"[116.5, 53.0]",High Pass,,5.3851647,,Incomplete,,,,,,,,,,1,From Throw In,Kayleigh Green,16400.0,Right Midfield,6,Brighton & Hove Albion WFC,965,"['46c1ddf7-5492-4f53-8a01-0a49a6bbc7f0', 'c8ae978c-bd6e-43fc-a51b-e5533f0b07d9']",59,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:59.545,Pass,True
,,,,,,,,,,,,,,,,,1.733016,,,,,,,,,,,,,,bddda6b4-a1a7-4d21-af09-78f78619d590,54,,,"[120.0, 80.0]",2275030,1,,,,,-1.6599315,,Left Foot,,,,"[116.3, 38.6]",High Pass,True,41.56501,,Incomplete,,,,,,True,Inswinging,,Corner,1,From Corner,Amanda Nildén,21023.0,Left Midfield,7,Brighton & Hove Albion WFC,965,['32e1d52e-fff8-4722-9408-56794c576395'],36,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:36.143,Pass,
,,,,,,,,,,,,,,,,,1.193301,,,,,,,,,,,,,,b74d8aa5-12f9-4488-833f-89e442261fb9,56,,,"[98.3, 44.0]",2275030,1,,,,,-1.47804,,Head,,,,"[98.7, 39.7]",High Pass,,4.3185644,,,,Emily Simpkins,23289.0,,,,,,Recovery,1,From Corner,Danielle Buet,20034.0,Left Defensive Midfield,7,Brighton & Hove Albion WFC,965,['166c2a2a-9601-4648-82f2-7d9c4c674bea'],40,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:40.219,Pass,
,,,,,,,,,,,,,,,,,1.883897,,,,,,,,,,,,,,aac5c0c3-5eba-4cdc-8712-43ad8223b89b,59,,,"[98.7, 39.7]",2275030,1,,,,,0.7058747,,Right Foot,,,,"[119.7, 57.6]",High Pass,,27.593658,,Out,,,,,,,,,,1,From Corner,Emily Simpkins,23289.0,Right Defensive Midfield,7,Brighton & Hove Albion WFC,965,,41,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:41.426,Pass,
,,,,,,,,,,,,,,,,,2.0929,,,,,,,,,,,,,,de4545f5-b825-4193-8422-3acfc02e2456,60,,,"[7.0, 44.1]",2275030,1,,,,,-1.5015068,,Right Foot,,,,"[9.2, 12.4]",Ground Pass,,31.776249,,,,Siri Worm,15572.0,,,,,,Goal Kick,1,From Goal Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,8,Tottenham Hotspur Women,749,['d53395f6-8719-4db6-8524-332bb5815b39'],56,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:56.607,Pass,
,,,,,,,,,,,,,,,,,1.512768,,,,,,,,,,,,,,ccf2f036-0f37-4421-b71a-e0dbcf73c67b,64,,,"[10.6, 15.1]",2275030,2,,,,,1.9783231,,Left Foot,,,,"[2.7, 33.4]",Ground Pass,,19.932386,,,,Rebecca Leigh Spencer,18158.0,,,,,,,1,From Goal Kick,Siri Worm,15572.0,Left Back,8,Tottenham Hotspur Women,749,"['e076fee9-4704-4b54-8a4d-abbc5c2285f8', 'e6a6c0b1-c21b-4e39-81b0-85b4f05a1432']",1,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:01.592,Pass,True
,,,,,,,,,,,,,,,,,1.237698,,,,,,,,,,,,,,d3941329-f001-4fe8-9c81-3ca276b69d49,67,,,"[2.7, 33.4]",2275030,2,,,,,-1.527554,,Right Foot,,,,"[3.6, 12.6]",Ground Pass,,20.819462,,,,Siri Worm,15572.0,,,,,,,1,From Goal Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,8,Tottenham Hotspur Women,749,['78a49adb-8754-45e8-9042-cf132cf9503d'],3,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:03.144,Pass,
,,,,,,,,,,,,,,,,,1.166174,,,,,,,,,,,,,,deb91def-79c5-4333-b89c-98920a1f74df,74,,,"[4.5, 14.0]",2275030,2,,,,,-0.3034599,,Left Foot,,,,"[24.3, 7.8]",Ground Pass,,20.748013,,,,Angela Addison,31550.0,,,,,,,1,From Goal Kick,Siri Worm,15572.0,Left Back,8,Tottenham Hotspur Women,749,"['76d28d05-cd40-46b3-b643-987a8146f3a5', 'adc446e0-361d-4dc4-9306-00e5668ac578']",7,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:07.899,Pass,True
,,,,,,,,,,,,,,,,,3.051075,,,,,,,,,,,,,,76b05ff4-f244-4370-a3a4-2d0cdf8e3ba5,81,,,"[35.9, 8.1]",2275030,2,,,,,0.59669805,,Right Foot,,,,"[70.2, 31.4]",Ground Pass,,41.46541,,,,Gemma Suzanne Davison,15721.0,,,,,,,1,From Goal Kick,Angela Addison,31550.0,Left Wing,8,Tottenham Hotspur Women,749,['4b552bf4-6be4-4438-9ee2-dd182650b20d'],13,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:13.651,Pass,
,,,,,,,,,,,,,,,,,1.997981,,,,,,,,,,,,,,f12b60a6-ffc6-4de9-ab6e-0548407728b5,84,,,"[70.2, 31.4]",2275030,2,,,,,-0.7016252,,Right Foot,,,,"[84.4, 19.4]",Ground Pass,,18.591396,,Incomplete,,Rianna Dean,31702.0,,,,,,,1,From Goal Kick,Gemma Suzanne Davison,15721.0,Center Attacking Midfield,8,Tottenham Hotspur Women,749,"['04e92a54-8a57-4161-87e1-3b954b9e7b95', '892cb27e-d08d-49f5-9068-1c980c1db143']",16,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:16.782,Pass,
,,,,,,,,,,,,,,,,,2.261313,,,,,,,,,,,,,,6f56ca66-3d74-48fd-8029-e470b3a72b4e,88,,,"[32.0, 57.6]",2275030,2,,,,,-2.6832926,,Right Foot,,,,"[9.5, 46.5]",Ground Pass,,25.08904,,,,Megan Walsh,15709.0,,,,,,,1,From Goal Kick,Kirsty Barton,19414.0,Right Back,8,Tottenham Hotspur Women,749,['d8ef7965-a017-4582-ac90-42e53011edd8'],19,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:19.563,Pass,
,,,,,,,,,,,,,,,,,5.415501,,,,,,,,,,,,,,41ba5bbe-26f8-4175-9ed4-128156d3e36e,91,,,"[9.5, 46.5]",2275030,2,,,,,0.108588666,,Right Foot,,,,"[83.8, 54.6]",High Pass,,74.74022,,Incomplete,,Aileen Whelan,16374.0,,,,,,,1,From Goal Kick,Megan Walsh,15709.0,Goalkeeper,8,Tottenham Hotspur Women,749,"['ae1f4da9-86e2-4a04-b087-6fab34328474', 'd5172086-46d8-4e61-8048-f3e8f9e3becd']",21,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:21.864,Pass,
,,,,,,,,,,,,,,,,,2.799429,,,,,,,,,,,,,,d5172086-46d8-4e61-8048-f3e8f9e3becd,94,,,"[36.3, 25.5]",2275030,2,,,,,2.6265807,,Left Foot,,,,"[12.8, 38.8]",Ground Pass,,27.002592,,,,Rebecca Leigh Spencer,18158.0,,,,,,Recovery,1,From Goal Kick,Siri Worm,15572.0,Left Back,8,Tottenham Hotspur Women,749,"['41ba5bbe-26f8-4175-9ed4-128156d3e36e', '9ca485c5-a324-43a1-ab0b-a79e05b80114', 'a7b22226-a77d-45cc-9454-4650e32b885b']",27,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:27.280,Pass,True
,,,,,,,,,,,,,,,,,1.947084,,,,,,,,,,,,,,0ed75726-34a2-4b10-b357-07a46b4a67fb,96,,,"[12.8, 38.8]",2275030,2,,,,,1.3630277,,Right Foot,,,,"[16.7, 57.3]",Ground Pass,,18.906612,,,,Hannah Godfrey,31552.0,,,,,,,1,From Goal Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,8,Tottenham Hotspur Women,749,['c7b09077-387c-4889-bf37-b217d6865722'],30,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:30.079,Pass,
,,,,,,,,,,,,,,,,,1.837313,,,,,,,,,,,,,,b40d268a-41bb-40d0-84bc-8b7d8dc73e5e,99,,,"[16.7, 57.6]",2275030,2,,,,,-2.085475,,Right Foot,,,,"[8.5, 43.1]",Ground Pass,,16.658031,,,,Rebecca Leigh Spencer,18158.0,,,,,,,1,From Goal Kick,Hannah Godfrey,31552.0,Right Center Back,8,Tottenham Hotspur Women,749,['8d63a23e-76be-4f7d-b263-e90ab07096cc'],33,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:33.971,Pass,
,,,,,,,,,,,,,,,,,1.908909,,,,,,,,,,,,,,c27f51fc-2dd5-4072-b838-1903fe434a0a,102,,,"[12.1, 42.2]",2275030,2,,,,,-1.240285,,Right Foot,,,,"[20.3, 18.3]",Low Pass,,25.267569,,,,Siri Worm,15572.0,,,,,,,1,From Goal Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,8,Tottenham Hotspur Women,749,['d4c2744d-32a6-4b75-9a6f-b2aa4bd96f6c'],37,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:37.086,Pass,
,,,,,,,,,,,,,,,,,1.372297,,,,,,,,,,,,,,966eb533-61ab-4682-9a85-ec9140ee45f0,105,,,"[22.1, 15.3]",2275030,2,,,,,-0.23661765,,Left Foot,,,,"[50.3, 8.5]",Low Pass,,29.008274,,,,Angela Addison,31550.0,,,,,,,1,From Goal Kick,Siri Worm,15572.0,Left Back,8,Tottenham Hotspur Women,749,['698d127a-60b1-4c64-aa0d-48d39f2235ce'],40,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:40.350,Pass,
,,,,,,,,,,,,,,,,,1.728753,,,,,,,,,,,,,,6465a76f-d839-4d8a-b208-66eca7f62a9e,111,,,"[68.9, 65.9]",2275030,2,,,,,-2.9902172,,Right Foot,,,,"[57.1, 64.1]",Ground Pass,,11.936499,,Incomplete,,Kirsty Barton,19414.0,,,,,,Recovery,1,From Goal Kick,Danielle Buet,20034.0,Left Defensive Midfield,8,Tottenham Hotspur Women,749,"['39e342c0-6910-4f9f-b489-6e7207a1a82e', '9bd65ba9-fef8-44be-a560-fefed67d80e3']",42,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:42.986,Pass,
,,,,,,,,,,,,,,,,,1.471189,,,,,,,,,,,,,,29941967-8088-4a84-bdb8-cccdaad3c153,119,,,"[50.4, 80.0]",2275030,3,,,,,-0.3034599,,,,,,"[70.2, 73.8]",High Pass,,20.748013,,Incomplete,,Kayleigh Green,16400.0,,,,,,Throw-in,1,From Throw In,Kirsty Barton,19414.0,Right Back,9,Brighton & Hove Albion WFC,965,"['a16191cc-8fde-4d86-bf4f-5a3de86bc9a1', 'bf26fefe-85aa-4126-a993-617ce2c071ca']",8,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:08.348,Pass,
,,,,,,,,,,,,,,,,,1.846871,,,,,,,,,,,,,,bf26fefe-85aa-4126-a993-617ce2c071ca,122,,,"[49.9, 6.3]",2275030,3,,,,True,0.31628612,,,,,,"[60.9, 9.9]",High Pass,,11.574109,,Unknown,,,,,,,,,Recovery,1,From Throw In,Siri Worm,15572.0,Left Back,9,Brighton & Hove Albion WFC,965,"['29941967-8088-4a84-bdb8-cccdaad3c153', '371101cd-e4b2-47ed-9b0f-091162b13881']",9,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:03:09.819,Pass,True
,,,,,,,,,,,,,,,,,0.896701,,,,,,,,,,,,,,fb221b53-7566-47ab-91d0-bbd4ad86d680,125,,,"[61.8, 9.9]",2275030,3,,,,,1.2557272,,Left Foot,,,,"[66.2, 23.4]",Ground Pass,,14.198944,,,,Josie Green,4865.0,,,,,,Free Kick,1,From Free Kick,Siri Worm,15572.0,Left Back,10,Tottenham Hotspur Women,749,['350ade32-a2f8-42c0-9d5c-2452b92b2cb7'],44,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:03:44.213,Pass,
