50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.636327,,,,,,,,,,,,83c04087-a947-46c8-a010-8cfbc471524d,22,,,"[48.6, 60.5]",2275045,0,,,,-0.028563658,,Right Foot,,,,"[80.1, 59.6]",,High Pass,,31.512854,,,Rinsola Babajide,15613.0,,,,,,1,Regular Play,Rhiannon Roberts,19779.0,Right Center Midfield,3,Liverpool WFC,966,['fc94b1ff-a226-4146-9aec-6478528ca830'],15,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:15.072,Pass,
,,,,,,,,,,,,,,,,,,0.805725,,,,,,,,,,,,b8d8cb9e-e989-47c3-bed3-d62097a70067,25,,,"[112.4, 66.0]",2275045,0,,,,-1.5592362,,Right Foot,True,,,"[112.6, 48.7]",,Low Pass,,17.301155,Incomplete,,Kirsty Linnett,19418.0,,,,,,1,Regular Play,Rinsola Babajide,15613.0,Right Center Forward,3,Liverpool WFC,966,"['5f51a12c-d66f-486c-a66c-a6a491097d00', '85d1db12-bb4c-478d-b10e-3c0ad6ae355a']",21,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:21.854,Pass,
,,,,,,,,,,,,,,,,,,1.445281,,,,,,,,,,,,5f51a12c-d66f-486c-a66c-a6a491097d00,27,,,"[7.5, 31.4]",2275045,0,,,,-1.3641131,,Left Foot,,,,"[8.8, 25.2]",,Low Pass,,6.3348246,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,Recovery,1,From Counter,Magdalena Lilly Eriksson,4633.0,Left Center Back,4,Chelsea FCW,971,"['2ddba424-3b66-4f54-8612-d0bc58e9e926', 'b8d8cb9e-e989-47c3-bed3-d62097a70067']",22,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:22.660,Pass,
,,,,,,,,,,,,,,,,,,2.119274,,,,,,,,,,,,98eb0603-e545-4139-b529-8daadfda34bc,30,,,"[8.8, 25.2]",2275045,0,,,,-0.054078277,,Right Foot,,,,"[43.9, 23.3]",,High Pass,,35.151386,,,Guro Reiten,10514.0,,,,,,1,From Counter,Jonna Ann-Charlotte Andersson,10222.0,Left Back,4,Chelsea FCW,971,['9bce50d8-577b-4968-928b-2a7bbec7fa0b'],24,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:24.145,Pass,
,,,,,,,,,,,,,,,,,,2.401025,,,,,,,,,,,,bf7db2f7-de5e-46c7-89f2-8d3e287884eb,36,,,"[62.7, 25.8]",2275045,0,,,,1.384381,,Left Foot,,,,"[72.3, 76.7]",,High Pass,,51.797394,,,Ramona Bachmann,4659.0,,,True,,Free Kick,1,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,5,Chelsea FCW,971,['4aab499f-23d5-4b5e-9856-630f4b559b19'],45,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:45.967,Pass,
,,,,,,,,,,,,,,,,,,0.918842,,,,,,,,,,,,e6a65c4e-f63f-41a0-afd9-3311f8bf44f6,39,,,"[77.5, 77.0]",2275045,0,,,,-0.6111824,,Right Foot,,,,"[92.2, 66.7]",,Ground Pass,,17.949373,,,Erin Cuthbert,4660.0,,,,,,1,From Free Kick,Ramona Bachmann,4659.0,Left Center Forward,5,Chelsea FCW,971,['4e0b89f8-9a32-4798-b862-628d96423ec1'],50,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:50.313,Pass,
,,,,,,,,,,,,,,,,,,4.549351,,,,,,,,,,,,fd8da898-38c2-4265-bcc0-0a925a235474,42,,,"[92.4, 65.0]",2275045,0,,,,0.09033319,,Left Foot,,,,"[120.0, 67.5]",,High Pass,,27.712994,Out,,Maren Nævdal Mjelde,10395.0,,,,,,1,From Free Kick,Erin Cuthbert,4660.0,Right Midfield,5,Chelsea FCW,971,['f22fd721-4800-4c9f-94a2-c1c453f43678'],51,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:51.287,Pass,
,,,,,,,,,,,,,,,,,,2.653553,,,,,,,,,,,,e639e9f1-620b-4127-a618-435c78c56ef5,44,,,"[6.0, 36.0]",2275045,1,,,,-0.20478095,,Right Foot,,,,"[58.0, 25.2]",,High Pass,,53.1097,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Frances Kitching,19778.0,Goalkeeper,6,Liverpool WFC,966,['a9a3395d-b597-47f2-8cf9-c2227aeac514'],18,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:18.012,Pass,
,,,,,,,,,,,,,,,,,,1.038065,,,,,,,,,,,,72745950-a24b-47d5-ac88-6edabcc11943,47,,,"[56.3, 23.0]",2275045,1,,,True,-1.2991967,,,,,,"[58.5, 15.1]",,High Pass,,8.20061,,,Niamh Charles,15631.0,,,,,Recovery,1,From Goal Kick,Jade Bailey,21854.0,Left Center Midfield,6,Liverpool WFC,966,"['b52e4161-11ba-4c18-8736-136c99610e6f', 'd28f529c-0105-4a86-9d10-1d55da3c1f24']",22,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:22.627,Pass,True
,,,,,,,,,,,,,,,,,,0.161062,,,,,,,,,,,,d57e3028-6a79-4676-becd-8ac4bbf87956,51,,,"[66.8, 20.3]",2275045,1,,,,-0.16910122,,Right Foot,,,,"[70.9, 19.6]",,Ground Pass,,4.159327,Incomplete,,Rinsola Babajide,15613.0,,,,,,1,From Goal Kick,Niamh Charles,15631.0,Left Midfield,6,Liverpool WFC,966,"['86dfdb4b-c7c3-407e-b5c0-cda3b401b629', 'fc2ddcfa-1903-45c8-bd95-cff92d176272']",25,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:25.408,Pass,
,,,,,,,,,,,,,,,,,,1.54531,,,,,,,,,,,,3d6d4cb5-0509-4138-8a17-baa354be3854,59,,,"[9.9, 42.5]",2275045,1,,,,1.412556,,Keeper Arm,,,,"[12.9, 61.3]",,Ground Pass,,19.037857,,,Millie Bright,4642.0,,,,,,1,From Keeper,Ann-Katrin Berger,15560.0,Goalkeeper,8,Chelsea FCW,971,['5b4f3b40-2d6b-4fc7-820e-00f284b724a4'],39,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:39.093,Pass,
,,,,,,,,,,,,,,,,,,2.22459,,,,,,,,,,,,b910065f-13f4-4d5b-a79b-10307941d878,63,,,"[16.1, 66.0]",2275045,1,,,,-0.096347705,,Right Foot,,,,"[66.8, 61.1]",,High Pass,,50.936234,Incomplete,,Bethany England,15550.0,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,9,Chelsea FCW,971,"['6b301130-faad-40f4-aa4b-b443a61c1d23', 'dd04d15e-9995-467d-965f-07cd34de7c34', 'e5e0f886-a399-40a4-9d99-252df9cf174f']",42,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:42.449,Pass,True
,,,,,,,,,,,,,,,,,,0.864761,,,,,,,,,,,,e5e0f886-a399-40a4-9d99-252df9cf174f,65,,,"[53.3, 19.0]",2275045,1,,,,0.14285582,,Head,,,,"[67.9, 21.1]",,Low Pass,,14.750255,Incomplete,,Kirsty Linnett,19418.0,,,,,Recovery,1,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,9,Chelsea FCW,971,"['8089c8a9-8015-4477-a516-577cf9224595', '968f336c-0324-4dab-878e-a03a9d01ff45', 'b910065f-13f4-4d5b-a79b-10307941d878']",44,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:44.674,Pass,
,,,,,,,,,,,,,,,,,,1.238783,,,,,,,,,,,,46ec702b-f316-4e49-975d-9972fb69da54,71,,,"[65.3, 0.1]",2275045,2,,,,0.59814423,,,,,,"[76.6, 7.8]",,Low Pass,,13.674063,,,Kirsty Linnett,19418.0,,,,,Throw-in,1,From Throw In,Leigh-Anne Robe,15630.0,Left Back,10,Liverpool WFC,966,['efa7250b-9972-4253-8a67-83677fd8f244'],1,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:01.783,Pass,
,,,,,,,,,,,,,,,,,,1.546941,,,,,,,,,,,,00c0615a-08f1-4f4d-8e54-6af5f3a7702b,75,,,"[77.9, 11.3]",2275045,2,,,,2.5817957,,Right Foot,,,,"[62.9, 20.7]",,Ground Pass,,17.701977,Incomplete,,Rhiannon Roberts,19779.0,,,,,,1,From Throw In,Kirsty Linnett,19418.0,Left Center Forward,10,Liverpool WFC,966,"['6e307a03-8e1e-472b-aaba-36fd6bf37694', 'f354b254-b4c7-41cb-a0ff-f5256f3715c1']",4,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:04.018,Pass,
,,,,,,,,,,,,,,,,,,0.149082,,,,,,,,,,,,6e307a03-8e1e-472b-aaba-36fd6bf37694,77,,,"[57.2, 59.4]",2275045,2,,,,-2.223643,,Right Foot,,,,"[55.9, 57.7]",,Ground Pass,,2.1400936,Incomplete,,,,,,,,Recovery,1,From Throw In,Bethany England,15550.0,Right Center Forward,10,Liverpool WFC,966,"['00c0615a-08f1-4f4d-8e54-6af5f3a7702b', '8527cb1e-18fa-4d0b-b0b7-2d0f784345ef']",5,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:05.565,Pass,
,,,,,,,,,,,,,,,,,,1.622807,,,,,,,,,,,,4575b332-45a3-4762-bdb8-0196fac67ab1,80,,,"[41.8, 18.5]",2275045,2,,,,2.2983441,,Left Foot,,,,"[29.6, 32.2]",,Ground Pass,,18.344753,,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,,Recovery,1,From Throw In,Niamh Fahey,19777.0,Left Center Back,10,Liverpool WFC,966,['35d5087a-6855-4958-9c7b-8d0dac78d0f3'],10,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:10.079,Pass,
,,,,,,,,,,,,,,,,,,1.677528,,,,,,,,,,,,c2e0ea4a-d914-4b3d-8ef4-67f6bc811d1f,84,,,"[30.2, 33.7]",2275045,2,,,,-0.3074949,,Right Foot,,,,"[45.0, 29.0]",,Ground Pass,,15.528361,,,Jade Bailey,21854.0,,,,,,1,From Throw In,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,10,Liverpool WFC,966,"['44a92d98-b90a-452f-a678-cd913417419c', 'a3ba7e85-f134-4bc4-8912-5d0a646b9f3c']",11,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:11.741,Pass,True
,,,,,,,,,,,,,,,,,,0.687675,,,,,,,,,,,,10288b9b-83d5-4415-a740-339e49334ee9,88,,,"[45.8, 30.7]",2275045,2,,,,1.6337054,,Right Foot,,,,"[45.0, 43.4]",,Ground Pass,,12.725172,,,Rhiannon Roberts,19779.0,,,,,,1,From Throw In,Jade Bailey,21854.0,Left Center Midfield,10,Liverpool WFC,966,"['04daa4e7-1afe-4f42-946e-53635d50cc88', 'da61b5c8-77e4-4d11-baf6-0a50df8eef12']",13,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:13.463,Pass,True
,,,,,,,,,,,,,,,,,,1.805045,,,,,,,,,,,,8d222590-a55c-4223-b9af-2df637fb8f71,94,,,"[45.2, 35.4]",2275045,2,,,,1.7767876,,Left Foot,,,,"[39.6, 62.2]",,Low Pass,,27.378824,,,Rebecca Jane,18144.0,,,,,Recovery,1,From Throw In,Jade Bailey,21854.0,Left Center Midfield,10,Liverpool WFC,966,['985ed3c0-5f6f-465b-bdb7-be0c304df2de'],16,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:16.221,Pass,
,,,,,,,,,,,,,,,,,,6.16614,,,,,,,,,,,,77ba0a79-53d8-450e-aff3-644ea6474667,97,,,"[63.4, 65.6]",2275045,2,,,,-0.21716122,,Right Foot,,,,"[119.6, 53.2]",,Low Pass,,57.551716,Out,,Rinsola Babajide,15613.0,,,,,,1,From Throw In,Rebecca Jane,18144.0,Right Back,10,Liverpool WFC,966,['c7aceb7b-62ab-48f3-8c57-1425fe9bb368'],21,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:21.049,Pass,
,,,,,,,,,,,,,,,,,,1.865243,,,,,,,,,,,,af0a0b9a-639d-4687-8cf4-3c2439fc3a90,101,,,"[7.0, 44.1]",2275045,2,,,,0.94716656,,Left Foot,,,,"[31.1, 77.6]",,High Pass,,41.268147,,,Maren Nævdal Mjelde,10395.0,,,,,Goal Kick,1,From Goal Kick,Ann-Katrin Berger,15560.0,Goalkeeper,11,Chelsea FCW,971,['541a92ff-4309-43df-a95b-7ab63a313dc8'],42,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:42.976,Pass,
,,,,,,,,,,,,,,,,,,0.811212,,,,,,,,,,,,3372188c-7eb9-4398-bf31-08544d01e7e6,107,,,"[78.3, 9.3]",2275045,2,,,,0.8161577,,Right Foot,,,,"[84.6, 16.0]",,Ground Pass,,9.196738,,,Kirsty Linnett,19418.0,,,,,,1,From Goal Kick,Leigh-Anne Robe,15630.0,Left Back,11,Chelsea FCW,971,['f82a94f8-3ec8-4315-a46b-ce65924c603d'],47,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:47.439,Pass,
,,,,,,,,,,,,,,,,,,1.158938,,,,,,,,,,,,0904df04-a3d5-4a0a-b006-9020992332d4,111,,,"[79.2, 23.9]",2275045,2,,,,0.77020174,,Right Foot,,,,"[95.9, 40.1]",,Ground Pass,,23.2665,Incomplete,,Melissa Lawley,15547.0,,,,,,1,From Goal Kick,Kirsty Linnett,19418.0,Left Center Forward,11,Chelsea FCW,971,"['b4349039-45c7-453c-9154-9788dd0da416', 'c0e5c86c-7903-4730-b137-6cb547e5c891']",50,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:50.265,Pass,
,,,,,,,,,,,,,,,,,,0.531449,,,,,,,,,,,,c0e5c86c-7903-4730-b137-6cb547e5c891,113,,,"[24.2, 40.0]",2275045,2,,,,1.0743736,,Left Foot,,,,"[28.1, 47.2]",,Ground Pass,,8.188406,,,Millie Bright,4642.0,,,,,Recovery,1,From Goal Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,11,Chelsea FCW,971,"['0904df04-a3d5-4a0a-b006-9020992332d4', 'f11cfdda-045b-4edf-9ffc-d5e50192c906']",51,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:51.424,Pass,
,,,,,,,,,,,,,,,,,,0.521413,,,,,,,,,,,,c0c56c04-94d2-4c70-a053-354c6f5da430,117,,,"[28.1, 49.2]",2275045,2,,,,-0.25412476,,Right Foot,,,,"[35.8, 47.2]",,Ground Pass,,7.955501,,,Drew Spence,4638.0,,,,,,1,From Goal Kick,Millie Bright,4642.0,Right Center Back,11,Chelsea FCW,971,['f2fd682d-24d2-4811-bac3-14f3a9ebae12'],52,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:52.473,Pass,
,,,,,,,,,,,,,,,,,,1.852165,,,,,,,,,,,,9361e985-62f3-48c9-b621-54b1cbcf36d8,121,,,"[37.0, 45.5]",2275045,2,,,,0.9077782,,Left Foot,,,,"[45.2, 56.0]",,Low Pass,,13.322537,Incomplete,,Erin Cuthbert,4660.0,,,,,,1,From Goal Kick,Drew Spence,4638.0,Left Center Midfield,11,Chelsea FCW,971,"['3c9a70f4-fb66-4873-9ab9-06dc6b9e444c', '7a30b486-fad9-4059-9edc-63e71ffecf68', '83f2eb7c-48bc-42f0-8c58-46f8ec99d329']",54,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:54.535,Pass,True
,,,,,,,,,,,,,,,,,,1.588821,,,,,,,,,,,,d1164778-de2b-4c07-ab89-2935454fa87e,127,,,"[71.5, 24.1]",2275045,3,,,,0.40108162,,Right Foot,,,,"[106.4, 38.9]",,High Pass,,37.908443,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Rebecca Jane,18144.0,Right Back,13,Liverpool WFC,966,['07a6a8a5-50c4-471e-9d67-936d3469cefd'],22,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:22.254,Pass,
,,,,,,,,,,,,,,,,,,2.748225,,,,,,,,,,,,92f5fe5f-72aa-4b3a-b6d3-82adc2db0d42,130,,,"[87.5, 34.4]",2275045,3,,,,-2.6685996,,Right Foot,,,,"[66.2, 23.5]",,Low Pass,,23.926971,,,Rebecca Jane,18144.0,,,,,Recovery,1,From Free Kick,Melissa Lawley,15547.0,Right Midfield,13,Liverpool WFC,966,['98972b53-6ee6-4170-b975-4a1760f872e8'],25,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:25.772,Pass,
,,,,,,,,,,,,,,,,,,1.571447,,,,,,,,,,,,b7aa4169-475d-4f97-a042-e793c20216bc,133,,,"[62.7, 23.5]",2275045,3,,,,0.07485985,,Right Foot,,,,"[98.7, 26.2]",,High Pass,,36.10111,Incomplete,,Rinsola Babajide,15613.0,,,,,,1,From Free Kick,Rebecca Jane,18144.0,Right Back,13,Liverpool WFC,966,"['8ae5c2c7-aeef-47c6-a84b-d96f74df447c', 'c3aa4c83-c6f5-4553-931d-92a8fde1d39a']",30,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:30.110,Pass,
,,,,,,,,,,,,,,,,,,1.312805,,,,,,,,,,,,ed474efa-7ec9-4491-a095-28e2cddcb9fa,141,,,"[92.5, 26.5]",2275045,4,,,,2.1910458,eadeb5d6-3844-4b31-bcb4-5d04cd5abf95,Left Foot,,,,"[91.0, 28.6]",,Ground Pass,,2.5806975,,,Kirsty Linnett,19418.0,True,,,,Free Kick,1,From Free Kick,Melissa Lawley,15547.0,Right Midfield,14,Liverpool WFC,966,['50211bd4-87c5-4485-a4c1-ef121a5e5689'],11,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:11.566,Pass,
