ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.459114,,,,,,,,,,,6936db89-5afb-44ec-815e-8a3bb98b534d,45,,"[54.8, 42.9]",2275028,0,,,,,0.46486267,,Right Foot,,,"[87.7, 59.4]",,Low Pass,,36.805706,,Incomplete,,Janine Elizabeth Beckie,4992.0,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,4,Manchester City WFC,746,"['4836a682-daed-408c-b069-3305155bef0e', 'b6873524-a563-4d0a-abd5-a57e64cc2df3']",42,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:42.036,Pass,
,,,,,,,,,,,,,,,,1.396054,,,,,,,,,,,9143c6eb-8c6f-474e-b0b6-96a8b6cbe983,56,,"[55.4, 8.5]",2275028,0,,,,,-0.6523309,,Left Foot,,,"[62.6, 3.0]",,Ground Pass,,9.060353,,,,Abbi Grant,31565.0,,,,,,1,Regular Play,Adrienne Jordan,31567.0,Left Back,5,Birmingham City WFC,969,"['a5b5bcda-e22f-4c5d-943c-232dd10381a4', 'b6cd806d-b020-4c6c-a416-d22cd23fe077']",48,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:48.545,Pass,True
,,,,,,,,,,,,,,,,1.300401,,,,,,,,,,,a9fd1d95-6f3c-4e88-9cf3-28293ee1c961,60,,"[68.9, 3.5]",2275028,0,,,,,0.17502002,,Right Foot,,,"[85.3, 6.4]",,Ground Pass,,16.654428,,,,Connie Scofield,21556.0,,,,,,1,Regular Play,Abbi Grant,31565.0,Left Midfield,5,Birmingham City WFC,969,['50063653-6bc0-47e8-9fe4-a0aaa25eba75'],51,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:51.453,Pass,
,,,,,,,,,,,,,,,,2.094663,,,,,,,,,,,5e243009-dcd8-43ed-99f5-9c9f5d33391b,67,,"[102.5, 3.5]",2275028,0,,,,,1.1363182,,Left Foot,True,,"[116.7, 34.1]",,Ground Pass,,33.734257,,Incomplete,,Rachel Williams,31563.0,,,,,,1,Regular Play,Connie Scofield,21556.0,Left Center Midfield,5,Birmingham City WFC,969,"['9be4051d-2b59-45eb-a7b0-5b04ef77c242', 'b1da48e8-f74d-4269-b7a7-ee8c33e05028']",56,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:56.685,Pass,
,,,,,,,,,,,,,,,,1.385883,,,,,,,,,,,2f96be6a-059a-4fb8-89c7-5b96eb0601ec,71,,"[14.7, 42.7]",2275028,1,,,,,1.5956359,,Keeper Arm,,,"[14.3, 58.8]",,Ground Pass,,16.104969,,,,Stephanie Houghton,10185.0,,,,,,1,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,6,Manchester City WFC,746,['db9c1bf3-6e5c-4ed0-bb2a-f61f6a3947d8'],14,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:14.122,Pass,
,,,,,,,,,,,,,,,,1.281489,,,,,,,,,,,c2dfd263-da8c-44fc-83e1-6a081767c8f2,73,,"[14.5, 58.8]",2275028,1,,,,,-1.9954566,,Right Foot,,,"[9.3, 47.3]",,Ground Pass,,12.621015,,,,Ellie Roebuck,4637.0,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,6,Manchester City WFC,746,['4c830b5f-f06e-4828-8b47-c201c4c59db3'],15,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:15.508,Pass,
,,,,,,,,,,,,,,,,1.465595,,,,,,,,,,,6ce964d6-a9e9-4506-bb7b-9cf60f375169,77,,"[12.4, 45.4]",2275028,1,,,,,-0.3021452,,Right Foot,,,"[27.8, 40.6]",,Ground Pass,,16.130716,,,,Caroline Weir,10188.0,,,,,,1,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,6,Manchester City WFC,746,"['0204e83e-579d-46fd-97fc-6b4de9211824', 'b344a4be-1246-4f6a-a07f-f43455ed91e4']",18,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:18.202,Pass,True
,,,,,,,,,,,,,,,,1.78384,,,,,,,,,,,f79258d7-d483-456b-8a25-064f3c57d89b,80,,"[55.4, 24.1]",2275028,1,,,,,-1.3272104,,Left Foot,,,"[59.6, 7.2]",,Ground Pass,,17.414074,,,,Megan Campbell,23465.0,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Center Midfield,6,Manchester City WFC,746,['40a2ee1a-151a-41b9-a4da-0e0e4487cdf9'],24,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:24.795,Pass,
,,,,,,,,,,,,,,,,1.537446,,,,,,,,,,,15d5e25f-b936-4682-bee1-c83a6a1b3baf,83,,"[60.8, 6.8]",2275028,1,,,,,2.4754038,,Left Foot,,,"[40.7, 22.6]",,Ground Pass,,25.56658,,,,Gemma Bonner,15554.0,,,,,,1,Regular Play,Megan Campbell,23465.0,Left Back,6,Manchester City WFC,746,['6f054465-9cfe-42e7-b488-da4a56132671'],27,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:27.627,Pass,
,,,,,,,,,,,,,,,,0.817816,,,,,,,,,,,d4225bee-6430-45e8-a798-afb53301a1c9,86,,"[40.5, 24.7]",2275028,1,,,,,0.5498532,,Right Foot,,,"[49.8, 30.4]",,Ground Pass,,10.907795,,,,Keira Walsh,4658.0,,,,,,1,Regular Play,Gemma Bonner,15554.0,Left Center Back,6,Manchester City WFC,746,['6f9eb00e-64f2-4529-9c20-58541b6b8f0e'],30,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:30.105,Pass,
,,,,,,,,,,,,,,,,2.019349,,,,,,,,,,,da517608-272f-4c41-82dc-976493516687,90,,"[52.3, 28.6]",2275028,1,,,,,-2.1401095,,Right Foot,,,"[45.9, 18.6]",,Ground Pass,,11.872658,,,,Gemma Bonner,15554.0,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,6,Manchester City WFC,746,"['16f632b7-84c7-4937-8593-b26f66b7c26b', '25b4912a-a15c-4ea1-9c0f-cd770770c15e']",31,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:31.521,Pass,True
,,,,,,,,,,,,,,,,4.998543,,,,,,,,,,,dc1638fb-ee15-4c5a-97db-02f8bd29d188,93,,"[51.1, 19.3]",2275028,1,,,,,-0.12946054,,Right Foot,,,"[104.1, 12.4]",,High Pass,,53.447266,,,,Lauren Hemp,15555.0,,,,,,1,Regular Play,Gemma Bonner,15554.0,Left Center Back,6,Manchester City WFC,746,['e6fcb2ad-8d05-464b-b193-c76b6b004815'],36,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:36.459,Pass,
,,,,,,,,,,,,,,,,6.380156,,,,,,,,,,,a11af035-b7ae-4717-b6bb-59f03708a98d,98,,"[118.6, 7.0]",2275028,1,,,,,1.7431693,,Left Foot,True,,"[106.5, 76.5]",,High Pass,,70.54545,,Incomplete,,,,,True,,,,1,Regular Play,Lauren Hemp,15555.0,Left Wing,6,Manchester City WFC,746,['15ccf238-5fd3-4e2e-8cf7-90e51f5c9388'],50,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:50.541,Pass,
,,,,,,,,,,,,,,,,1.591852,,,,,,,,,,,ca94bcdc-d6fd-4725-9bdf-874454ef28bd,101,,"[20.9, 3.5]",2275028,1,,,,,2.6268713,,Right Foot,,,"[8.7, 10.4]",,Ground Pass,,14.016062,,,,Adrienne Jordan,31567.0,,,,,,1,Regular Play,Abbi Grant,31565.0,Left Midfield,7,Birmingham City WFC,969,['c8100975-1ccd-4c28-a170-849d47564cb7'],59,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:59.435,Pass,
,,,,,,,,,,,,,,,,2.343974,,,,,,,,,,,1d899d10-89c2-4c6c-bfb4-1c3781d78458,105,,"[16.7, 5.0]",2275028,2,,,,,0.042080406,,Left Foot,,,"[54.7, 6.6]",,High Pass,,38.03367,,,,Connie Scofield,21556.0,,,,,,1,Regular Play,Adrienne Jordan,31567.0,Left Back,7,Birmingham City WFC,969,['29a060f4-0eeb-47dd-a795-03b5e5774b63'],2,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:02.762,Pass,
,,,,,,,,,,,,,,,,1.535749,,,,,,,,,,,6fc5fa6f-2353-40b1-a874-86775321aea7,112,,"[43.4, 80.0]",2275028,2,,,,,-0.13497674,,,,,"[59.6, 77.8]",,High Pass,,16.3487,,,,Janine Elizabeth Beckie,4992.0,,,,,Throw-in,1,From Throw In,Aoife Mannion,19503.0,Right Back,8,Manchester City WFC,746,['1deb8cc8-e1ee-47a8-9f31-9c6e5545f088'],17,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:17.650,Pass,
,,,,,,,,,,,,,,,,2.996558,,,,,,,,,,,d4313ce2-a1a4-40f3-940c-01ca68835aee,115,,"[59.3, 78.8]",2275028,2,,,,True,-0.5880026,,,,,"[68.6, 72.6]",,Low Pass,,11.177209,,,,Tessa Wullaert,10099.0,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Right Wing,8,Manchester City WFC,746,"['57b8ab9f-0497-4a3c-8985-fc6214038bf0', '58ab9b19-39d4-496e-b483-e0b87e5ce8b6']",19,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:19.186,Pass,True
,,,,,,,,,,,,,,,,0.683079,,,,,,,,,,,9cfb8121-1bde-498b-9b90-3928921fc76c,118,,"[63.6, 72.8]",2275028,2,,,,,1.4601392,,Right Foot,,,"[63.9, 75.5]",,Ground Pass,,2.7166154,,Incomplete,,Jill Scott,10172.0,,,,,,1,From Throw In,Tessa Wullaert,10099.0,Center Forward,8,Manchester City WFC,746,"['1e68fca4-ed6f-414f-bdd5-6cc20603fef2', 'cfe78d7a-1bb0-4be4-a30b-82f337adf9ce']",21,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:21.499,Pass,
,,,,,,,,,,,,,,,,0.846278,,,,,,,,,,,548361bc-6646-468c-b755-1e9ed9e4f7c9,124,,"[71.9, 74.3]",2275028,2,,,,,0.55587083,,Right Foot,,,"[78.5, 78.4]",,Ground Pass,,7.7698135,,,,Janine Elizabeth Beckie,4992.0,,,,,Recovery,1,From Throw In,Jill Scott,10172.0,Right Center Midfield,8,Manchester City WFC,746,['36b0b1a6-7ecd-43db-b4e1-2454d6286f15'],23,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:23.671,Pass,
,,,,,,,,,,,,,,,,1.158665,,,,,,,,,,,8ed0a1bb-cc22-48d4-9091-74e857bbd993,127,,"[78.5, 78.4]",2275028,2,,,,,-2.1193457,,Right Foot,,,"[71.9, 67.6]",,Ground Pass,,12.657014,,,,Tessa Wullaert,10099.0,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Right Wing,8,Manchester City WFC,746,['e571e81f-ec9c-404f-a871-3f94173027a5'],24,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:24.554,Pass,
,,,,,,,,,,,,,,,,4.540208,,,,,,,,,,,5de8eb30-9917-4b78-accf-8bcba808add5,129,,"[72.0, 67.4]",2275028,2,,,,,0.20927955,,Right Foot,,,"[117.2, 77.0]",,Ground Pass,,46.208225,,,,Jill Scott,10172.0,,,,,,1,From Throw In,Tessa Wullaert,10099.0,Center Forward,8,Manchester City WFC,746,['2cb301a7-a910-4416-98fa-10098c0e9a79'],25,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:25.712,Pass,
,,,,,,,,,,,,,,,,1.940982,,,,,,,,,,,58c89910-315b-432e-8d44-970c852c0817,133,,"[116.4, 75.1]",2275028,2,,,,,-1.5651941,,Right Foot,True,,"[116.6, 39.4]",,High Pass,,35.70056,,Incomplete,,Lauren Hemp,15555.0,,,,,,1,From Throw In,Jill Scott,10172.0,Right Center Midfield,8,Manchester City WFC,746,"['63c5f4de-c2f5-4ab3-a180-8dbc705b5620', 'f1784340-e0d0-4b87-858f-c83da15ee9af']",30,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:30.266,Pass,
,,,,,,,,,,,,,,,,1.192616,,,,,,,,,,,a73917ef-7c4e-430e-adda-761a5cf41eaf,137,,"[14.3, 41.6]",2275028,2,,,,,-1.4576453,,Keeper Arm,,,"[15.3, 32.8]",,Ground Pass,,8.856636,,,,Kerys Harrop,15569.0,,,,,,1,From Keeper,Hannah Hampton,22032.0,Goalkeeper,9,Birmingham City WFC,969,['73479a8c-65ba-4d5b-95cc-eef77d04587b'],41,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:41.855,Pass,
,,,,,,,,,,,,,,,,1.865026,,,,,,,,,,,f66363e2-a298-4390-893f-ffd4dc278b4e,140,,"[17.9, 32.1]",2275028,2,,,,,1.5182133,,Left Foot,,,"[19.0, 53.0]",,Ground Pass,,20.928926,,,,Rebecca Holloway,31568.0,,,,,,1,From Keeper,Kerys Harrop,15569.0,Left Center Back,9,Birmingham City WFC,969,['5c1c8299-a37e-4bd6-b985-4ca6b22e2f73'],43,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:43.448,Pass,
,,,,,,,,,,,,,,,,2.205764,,,,,,,,,,,c56eacd2-b460-4a74-9f97-fa9344a8d028,144,,"[19.5, 49.2]",2275028,2,,,,,-2.5908167,,Right Foot,,,"[6.8, 41.4]",,Ground Pass,,14.904026,,,,Hannah Hampton,22032.0,,,,,,1,From Keeper,Rebecca Holloway,31568.0,Right Center Back,9,Birmingham City WFC,969,"['4237577d-e68b-42c2-937d-9086c6e38186', '8c1f646a-3ca2-40bc-afb5-8fd2e52487a4']",47,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:47.094,Pass,True
,,,,,,,,,,,,,,,,2.553497,,,,,,,,,,,b9e9ff3b-4797-4cf0-93f7-10966406f353,148,,"[6.7, 41.9]",2275028,2,,,,,-0.79412395,,Right Foot,,,"[35.1, 13.0]",,High Pass,,40.51876,,Incomplete,,Adrienne Jordan,31567.0,,,,,,1,From Keeper,Hannah Hampton,22032.0,Goalkeeper,9,Birmingham City WFC,969,"['23fe09a5-2e0e-4430-98ba-d910467bbdcc', 'b3a2bb81-0621-4819-b1e6-9777e6acf67f']",49,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:49.341,Pass,
