ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,2452da20-7fbc-4f13-84c7-bb7876662f1a,1,,,,2275140,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester United,1475,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 31538, 'name': 'Mary Alexandra Earps'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 27}, {'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 4}, {'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 32618, 'name': 'Martha Harris'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 31532, 'name': 'Kirsty Hanson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 18}, {'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 14}, {'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 31531, 'name': 'Lauren James'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 16}]}",Manchester United,1475,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0ecc9efe-f2aa-4f2e-8690-8591c45defc7,2,,,,2275140,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester United,1475,,0,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 19414, 'name': 'Kirsty Barton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 8}, {'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 23289, 'name': 'Emily Simpkins'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 21023, 'name': 'Amanda Nildén'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 15}, {'player': {'id': 31529, 'name': 'Léa Le Garrec'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 27}]}",Brighton & Hove Albion WFC,965,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,90054b98-6cd1-4c92-a8e1-d0ca7cbd192c,3,,,,2275140,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester United,1475,['4cb26b0e-c3d2-4867-850b-4487744812b9'],0,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,4cb26b0e-c3d2-4867-850b-4487744812b9,4,,,,2275140,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester United,1475,['90054b98-6cd1-4c92-a8e1-d0ca7cbd192c'],0,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,b64feb5e-6f6f-4c03-8241-471522a9f170,1759,,,,2275140,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,114,Manchester United,1475,['0076c22d-79f3-4f82-bd09-a3f928e2bf5b'],0,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0076c22d-79f3-4f82-bd09-a3f928e2bf5b,1760,,,,2275140,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,114,Manchester United,1475,['b64feb5e-6f6f-4c03-8241-471522a9f170'],0,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.572916,,,,,,,,,,,,,,,,,378da330-a0d9-464b-a4fa-ae66bb6c5181,5,,,"[60.0, 40.0]",2275140,0,,,,-2.6962917,,Right Foot,,,,"[55.6, 37.9]",,Ground Pass,,4.8754487,,,,,Katie Zelem,31540.0,,,,,,Kick Off,1,From Kick Off,Jackie Groenen,10654.0,Center Attacking Midfield,2,Manchester United,1475,['41643b0e-3eff-41c6-9416-1056ddf6942a'],0,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:00.311,Pass,
,,,,,,,,,,,,,,,,0.919394,,,,,,,,,,,,,,,,,de5c882e-1ed4-4d36-8b58-e84ed91a0d7b,8,,,"[61.0, 37.4]",2275140,0,,,,0.9652517,,Right Foot,,,,"[70.9, 51.7]",,Ground Pass,,17.392527,,,,,Jackie Groenen,10654.0,,,,,,,1,From Kick Off,Katie Zelem,31540.0,Left Center Midfield,2,Manchester United,1475,['576ae00f-d551-49f0-b316-263851488803'],2,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:02.252,Pass,
,,,,,,,,,,,,,,,,1.448627,,,,,,,,,,,,,,,,,9379edb8-5376-4594-b93f-88799682ca6b,12,,,"[71.3, 53.8]",2275140,0,,,,2.536994,,Right Foot,,,,"[54.8, 65.2]",,Ground Pass,,20.055174,,,,,Amy Turner,31533.0,,,,,,,1,From Kick Off,Jackie Groenen,10654.0,Center Attacking Midfield,2,Manchester United,1475,"['755d0b18-d3ec-40d0-a53e-fb44008dc711', 'f47c3a3c-86d4-4cfa-93e1-26e6fa85e3aa']",4,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:04.813,Pass,True
,,,,,,,,,,,,,,,,1.04713,,,,,,,,,,,,,,,,,a442074b-b75d-4673-93a9-defeafc1b75d,15,,,"[54.8, 65.2]",2275140,0,,,,-2.4013252,,Right Foot,,,,"[38.6, 50.4]",,Ground Pass,,21.942652,,,,,Abbie McManus,4648.0,,,,,,,1,From Kick Off,Amy Turner,31533.0,Right Back,2,Manchester United,1475,['508c3e8f-0ec3-4f6d-8694-e402ef1b729c'],7,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:07.508,Pass,
,,,,,,,,,,,,,,,,1.929409,,,,,,,,,,,,,,,,,5af3b7f9-bab2-413e-bcea-b776b3940463,18,,,"[40.7, 50.6]",2275140,0,,,,-1.6567379,,Right Foot,,,,"[37.9, 18.1]",,Ground Pass,,32.62039,,,,,Millie Turner,31536.0,,,,,,,1,From Kick Off,Abbie McManus,4648.0,Right Center Back,2,Manchester United,1475,['4030834a-e8a4-4943-9ca6-971f209ac4c0'],10,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:10.133,Pass,
,,,,,,,,,,,,,,,,1.551164,,,,,,,,,,,,,,,,,b2d9ecd5-8060-488c-b959-edb5da53f766,21,,,"[54.8, 14.3]",2275140,0,,,,-0.4923136,,Right Foot,,,,"[76.8, 2.5]",,Ground Pass,,24.964775,,,,,Martha Harris,32618.0,,,,,,,1,From Kick Off,Millie Turner,31536.0,Left Center Back,2,Manchester United,1475,['0ea1b2e2-8a3b-4569-a422-7922c639727b'],14,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:14.850,Pass,
,,,,,,,,,,,,,,,,1.970155,,,,,,,,,,,,,,,,,6aa26768-abd8-4134-97ae-d141324fd51a,24,,,"[84.1, 2.1]",2275140,0,,,,-0.05320418,,Left Foot,,,,"[101.0, 1.2]",,Ground Pass,,16.923948,,,,,Leah Galton,31539.0,,,,,,,1,From Kick Off,Martha Harris,32618.0,Left Back,2,Manchester United,1475,['2c6a0697-ad42-4c66-ab30-9c03d37b7200'],18,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:18.327,Pass,
,,,,,,,,,,,,,,,,1.002376,,,,,,,,,,,,,,,,,50333595-f217-4005-b468-12bc5fb3c077,30,,,"[111.1, 0.1]",2275140,0,,,,0.88597506,,,,,,"[116.0, 6.1]",,High Pass,,7.746612,,,,,Leah Galton,31539.0,,,,,,Throw-in,1,From Throw In,Martha Harris,32618.0,Left Back,3,Manchester United,1475,['33597348-660f-48ee-a4c2-aac6892bae1e'],37,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:37.312,Pass,
,,,,,,,,,,,,,,,,1.045128,,,,,,,,,,,,,,,,,c3d35a2d-7091-4e6d-a89a-85915a456555,33,,,"[116.2, 6.1]",2275140,0,,,,-1.9956285,,Left Foot,,,,"[114.3, 1.9]",,Low Pass,,4.609772,,,,,Martha Harris,32618.0,,,,,,,1,From Throw In,Leah Galton,31539.0,Left Wing,3,Manchester United,1475,"['75b05c3a-7ea3-4203-a7a6-ed666d88a3b3', 'ef1cf2d4-4a23-4d0b-80e8-cadac7f0b889']",38,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:38.314,Pass,True
,,,,,,,,,,,,,,,,1.198348,,,,,,,,,,,,,,,,,6ce0c1df-2a12-45c9-b19e-30a8d94d9a6e,36,,,"[114.3, 1.9]",2275140,0,,,,3.1415927,,Right Foot,,,,"[98.5, 1.9]",,Low Pass,,15.8,,,,,Katie Zelem,31540.0,,,,,,,1,From Throw In,Martha Harris,32618.0,Left Back,3,Manchester United,1475,"['84e7aac2-34c8-4fba-a0b2-54a47d5112f0', 'ef1cf2d4-4a23-4d0b-80e8-cadac7f0b889']",40,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:40.717,Pass,True
,,,,,,,,,,,,,,,,1.998376,,,,,,,,,,,,,,,,,0fc04954-b934-42e5-a254-41c180036ea5,40,,,"[96.5, 2.7]",2275140,0,,,,1.0025095,,Right Foot,True,,,"[117.7, 35.9]",,High Pass,,39.39137,,,Incomplete,,Jackie Groenen,10654.0,,,,,,,1,From Throw In,Katie Zelem,31540.0,Left Center Midfield,3,Manchester United,1475,"['489d864e-f7a6-47f6-8447-7dd1fb0bcb6b', '65055004-eeed-466c-a2bd-3ecfaef0ef40', 'c1b1adef-9d44-4115-8318-b1691ca24abd']",43,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:43.394,Pass,True
