50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.307816,,,,,,,,,,,,,74ad98cc-76a8-4e23-9a92-17df6068826a,19,,,"[8.4, 38.2]",2275098,0,,,,,1.4297278,,Left Foot,,,,"[10.8, 55.1]",,Ground Pass,,17.069563,,Leah Williamson,18999.0,,,,,,,1,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,3,Arsenal WFC,968,['5fe18869-6fb4-43c4-b0f8-ed0fe4c63eba'],20,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:20.975,Pass,
,,,,,,,,,,,,,,,,,1.567184,,,,,,,,,,,,,6f255c2e-102d-43e3-9d72-eda0398f430a,22,,,"[16.9, 59.9]",2275098,0,,,,,-1.6258876,,Right Foot,,,,"[15.4, 32.7]",,Ground Pass,,27.24133,,Louise Quinn,15621.0,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,3,Arsenal WFC,968,['bc70b742-d945-43df-bde0-064695dc6b1d'],25,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:25.626,Pass,
,,,,,,,,,,,,,,,,,1.378982,,,,,,,,,,,,,8da7a731-20e6-466b-91a8-186a5221d7de,25,,,"[22.3, 30.6]",2275098,0,,,,,-1.2924967,,Right Foot,,,,"[27.5, 12.4]",,Ground Pass,,18.928286,,Viktoria Schnaderbeck,10235.0,,,,,,,1,Regular Play,Louise Quinn,15621.0,Center Back,3,Arsenal WFC,968,['65b29710-b235-4b4f-ac09-5e46510c16ce'],28,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:28.507,Pass,
,,,,,,,,,,,,,,,,,0.779373,,,,,,,,,,,,,0da37afd-7bad-445e-b4fc-e3511310aeec,29,,,"[28.3, 12.5]",2275098,0,,,,,2.1799598,,Right Foot,,,,"[19.3, 25.4]",,Ground Pass,,15.729272,,Louise Quinn,15621.0,,,,,,,1,Regular Play,Viktoria Schnaderbeck,10235.0,Left Center Back,3,Arsenal WFC,968,['627233b0-23e7-41db-8852-815b2c1a690d'],31,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:31.254,Pass,
,,,,,,,,,,,,,,,,,1.398705,,,,,,,,,,,,,1811fef2-6f53-4ae1-9835-9426a05994e2,33,,,"[14.9, 14.9]",2275098,0,,,,,0.022504238,,Left Foot,,,,"[46.0, 15.6]",,High Pass,,31.107878,Incomplete,Danielle van de Donk,10658.0,,,,,,,1,Regular Play,Louise Quinn,15621.0,Center Back,3,Arsenal WFC,968,"['3cd6a1f2-57cd-4db9-9c83-b6e60f778470', '4c9832a8-70cd-49c2-98ae-74f3d750cc22']",34,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:34.516,Pass,
,,,,,,,,,,,,,,,,,2.479924,,,,,,,,,,,,,3cd6a1f2-57cd-4db9-9c83-b6e60f778470,35,,,"[74.1, 64.5]",2275098,0,,,,,-0.51299024,,Head,,,,"[89.9, 55.6]",,High Pass,,18.134222,Incomplete,Léa Le Garrec,31529.0,,,,,,Recovery,1,Regular Play,Kirsty Barton,19414.0,Right Back,3,Arsenal WFC,968,"['1811fef2-6f53-4ae1-9835-9426a05994e2', '50e2a138-5865-49e1-88e1-b3be2b304f02', 'f7411cd3-3023-4267-bcf1-e82576dd2ad6']",35,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:35.914,Pass,
,,,,,,,,,,,,,,,,,1.551851,,,,,,,,,,,,,50e2a138-5865-49e1-88e1-b3be2b304f02,38,,,"[30.2, 24.5]",2275098,0,,,,True,-0.8960554,,,,,,"[33.8, 20.0]",,High Pass,,5.7628117,,Jill Roord,10650.0,,,,,,Recovery,1,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,3,Arsenal WFC,968,"['3cd6a1f2-57cd-4db9-9c83-b6e60f778470', '892df4d9-7d52-4b5e-b0fe-f86e45a9298e', 'f9a333d5-4376-481c-8bf5-282ceed06a31']",38,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:38.394,Pass,True
,,,,,,,,,,,,,,,,,1.240173,,,,,,,,,,,,,c65db440-21a8-4f62-86c2-b4df31e33111,42,,,"[27.5, 24.6]",2275098,0,,,,,2.0294313,,Right Foot,,,,"[19.6, 40.6]",,Ground Pass,,17.844048,,Leah Williamson,18999.0,,,,,,,1,Regular Play,Jill Roord,10650.0,Left Center Midfield,3,Arsenal WFC,968,['cf36b724-6e0d-47b5-8470-2d50626c50df'],42,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:42.850,Pass,
,,,,,,,,,,,,,,,,,1.014057,,,,,,,,,,,,,7020ac03-2ae1-48c1-baf5-d66d42cd9598,45,,,"[21.4, 42.4]",2275098,0,,,,,0.13706617,,Right Foot,,,,"[41.7, 45.2]",,Ground Pass,,20.492193,,Kim Little,15616.0,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,3,Arsenal WFC,968,['61f72af2-c19d-447e-80f9-791d8130bfbd'],45,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:45.492,Pass,
,,,,,,,,,,,,,,,,,1.694775,,,,,,,,,,,,,660bb6e4-0705-48ee-af17-81189b99c90c,48,,,"[43.6, 47.1]",2275098,0,,,,,2.980977,,Right Foot,,,,"[25.7, 50.0]",,Ground Pass,,18.133394,,Leah Williamson,18999.0,,,,,,,1,Regular Play,Kim Little,15616.0,Right Center Midfield,3,Arsenal WFC,968,['3d5710e4-f114-49a1-b48f-db41fc774fa8'],47,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:47.398,Pass,
,,,,,,,,,,,,,,,,,1.265137,,,,,,,,,,,,,b0cc8c45-61cf-41f7-a2f2-028f5ad19f0e,51,,,"[33.0, 57.0]",2275098,0,,,,,0.8783934,,Right Foot,,,,"[50.5, 78.1]",,Ground Pass,,27.412771,,Lisa Evans,10179.0,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,3,Arsenal WFC,968,['a8afa62b-98c9-4e47-8ac1-133a745ed8a5'],52,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:52.156,Pass,
,,,,,,,,,,,,,,,,,1.145838,,,,,,,,,,,,,2489f314-efe0-4359-8ddd-a37e6788ae7f,54,,,"[54.3, 78.4]",2275098,0,,,,,-0.17201199,,Right Foot,,,,"[77.9, 74.3]",,Low Pass,,23.953497,Incomplete,Jordan Nobbs,10192.0,,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Wing Back,3,Arsenal WFC,968,"['0cd3d1d8-cde3-42f1-bde1-9053624ba15f', '216066d1-342b-4c46-8e7a-182ffab5f4e1']",54,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:54.758,Pass,
,,,,,,,,,,,,,,,,,1.207569,,,,,,,,,,,,,fbead1ec-3182-4734-a5bc-1fd0db631ffc,61,,,"[93.0, 77.6]",2275098,1,,,,,-2.049518,,Right Foot,,,,"[88.9, 69.7]",,Ground Pass,,8.900561,,Lisa Evans,10179.0,,,,,,,1,Regular Play,Jordan Nobbs,10192.0,Center Attacking Midfield,3,Arsenal WFC,968,['dbe94435-830c-467e-a430-3b03e11c660d'],1,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:01.272,Pass,
,,,,,,,,,,,,,,,,,0.783638,,,,,,,,,,,,,36e9b535-3c43-4a84-8910-632fe18b2d9f,64,,,"[88.9, 69.7]",2275098,1,,,,,0.16336615,,Right Foot,,,,"[98.0, 71.2]",,Ground Pass,,9.222797,Incomplete,Vivianne Miedema,15623.0,,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Wing Back,3,Arsenal WFC,968,"['9c949b61-32ce-4883-8705-f3a10fc9b623', 'e50b4e04-2bd9-4cc0-93c9-2efc56aace7c']",2,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:02.519,Pass,
,,,,,,,,,,,,,,,,,0.740075,,,,,,,,,,,,,7633e001-2472-491b-bf68-204e2000283a,68,,,"[22.5, 9.0]",2275098,1,,,,,-1.2924967,,Left Foot,,,,"[23.3, 6.2]",,Ground Pass,,2.912044,,Felicity Gibbons,16392.0,,,,,,,1,Regular Play,Danielle Buet,20034.0,Right Center Midfield,3,Arsenal WFC,968,['b292cc31-91e5-4da5-9871-c54a242bea01'],3,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:03.818,Pass,
,,,,,,,,,,,,,,,,,3.069415,,,,,,,,,,,,,1ba15282-c4eb-463e-b602-25754b6fd4e2,71,,,"[21.1, 3.8]",2275098,1,,,,,-0.036706667,,Left Foot,,,,"[56.5, 2.5]",,High Pass,,35.423862,Incomplete,,,,,,,,,1,Regular Play,Felicity Gibbons,16392.0,Left Back,3,Arsenal WFC,968,['8a0f1889-65a7-4a68-aa5c-38c501588db2'],5,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:05.767,Pass,
,,,,,,,,,,,,,,,,,0.59425,,,,,,,,,,,,,6c3ff7d7-aabf-4a99-9073-0147eb7b5cf7,74,,,"[64.3, 78.4]",2275098,1,,,,,-1.48958,,Right Foot,,,,"[65.0, 69.8]",,Ground Pass,,8.628442,,Lia Wälti,10405.0,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,3,Arsenal WFC,968,['4c225bae-dfdd-475d-9653-01fa4374a9cf'],10,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:10.399,Pass,
,,,,,,,,,,,,,,,,,0.900936,,,,,,,,,,,,,a384cf30-9af7-4e58-b9c4-f8ec92a7db84,77,,,"[65.0, 69.8]",2275098,1,,,,,0.3876696,,Left Foot,,,,"[77.0, 74.7]",,Ground Pass,,12.961867,,Jordan Nobbs,10192.0,,,,,,,1,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,3,Arsenal WFC,968,['21a8e8a2-ed7b-45b1-be3b-e95f6d05373f'],11,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:11.073,Pass,
,,,,,,,,,,,,,,,,,0.835749,,,,,,,,,,,,,dfcf5001-8aca-4201-9cb2-a976ed26e194,81,,,"[76.5, 74.3]",2275098,1,,,,,-1.3116943,,Right Foot,,,,"[78.7, 66.0]",,Ground Pass,,8.586617,,Vivianne Miedema,15623.0,,,,,,,1,Regular Play,Jordan Nobbs,10192.0,Center Attacking Midfield,3,Arsenal WFC,968,"['6288462c-264d-4ff4-ab78-37b612a738a9', 'a7b12e2f-03da-4922-aead-170383a3bfac']",12,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:12.749,Pass,True
,,,,,,,,,,,,,,,,,0.825872,,,,,,,,,,,,,9559f0b1-181a-4a9b-a300-e6d4d502994e,89,,,"[34.3, 21.4]",2275098,1,,,,,1.7142485,,Right Foot,,,,"[31.7, 39.4]",,Ground Pass,,18.186808,,Aileen Whelan,16374.0,,,,,,,1,Regular Play,Danielle Buet,20034.0,Right Center Midfield,4,Brighton & Hove Albion WFC,965,['2921e11d-6fd9-4eae-ac6a-6282639d7a20'],17,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:17.345,Pass,
,,,,,,,,,,,,,,,,,0.842277,,,,,,,,,,,,,0576b2fc-6de6-4998-b5ed-070b681daa84,92,,,"[29.8, 41.8]",2275098,1,,,,,-3.02069,,Right Foot,,,,"[19.1, 40.5]",,Ground Pass,,10.778683,,Danique Kerkdijk,16383.0,,,,,,,1,Regular Play,Aileen Whelan,16374.0,Right Midfield,4,Brighton & Hove Albion WFC,965,['afc43af6-f40b-4e14-81f6-4a4f0b7ed254'],18,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:18.552,Pass,
,,,,,,,,,,,,,,,,,1.341532,,,,,,,,,,,,,45db31b2-2734-491c-8aeb-8af555310208,96,,,"[16.3, 41.2]",2275098,1,,,,,2.9562447,,Right Foot,,,,"[6.7, 43.0]",,Ground Pass,,9.767292,,Megan Walsh,15709.0,,,,,,,1,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,4,Brighton & Hove Albion WFC,965,"['3875b7aa-0efc-493c-95b9-7602f3d0581e', '9221a040-a862-4c9d-b8e9-47e10a3a1014']",20,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:20.099,Pass,True
,,,,,,,,,,,,,,,,,2.048753,,,,,,,,,,,,,a27e2ded-b576-4126-851b-f040b1bfade2,99,,,"[7.2, 42.2]",2275098,1,,,,,-0.042795014,,Right Foot,,,,"[46.9, 40.5]",,High Pass,,39.73638,,Léa Le Garrec,31529.0,,,,,,,1,Regular Play,Megan Walsh,15709.0,Goalkeeper,4,Brighton & Hove Albion WFC,965,['51040dd4-17dc-4ad5-9b1e-7740945c96a8'],21,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:21.441,Pass,
,,,,,,,,,,,,,,,,,1.937383,,,,,,,,,,,,,3e7a9dd6-6137-4274-b3d5-ff9b0fc6209e,101,,,"[46.9, 40.5]",2275098,1,,,,,1.4691075,,Right Foot,,,,"[48.4, 55.2]",,High Pass,,14.776333,,Kayleigh Green,16400.0,,,,,,,1,Regular Play,Léa Le Garrec,31529.0,Left Center Midfield,4,Brighton & Hove Albion WFC,965,['d685aa75-87fe-4420-bed9-9ad3bca30e9e'],23,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:23.490,Pass,
,,,,,,,,,,,,,,,,,2.513013,,,,,,,,,,,,,ee91d209-1564-4eb8-a685-9721fe633e32,108,,,"[40.4, 54.6]",2275098,1,,,,,1.4634264,,Right Foot,,,,"[42.2, 71.3]",,Ground Pass,,16.796726,,Kirsty Barton,19414.0,,,,,,,1,Regular Play,Kayleigh Green,16400.0,Center Forward,4,Brighton & Hove Albion WFC,965,['46c3e5a7-61d7-4e66-ade7-c9ad840af694'],27,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:27.866,Pass,
,,,,,,,,,,,,,,,,,2.182304,,,,,,,,,,,,,75ebdb5f-a83a-4249-b81e-a0842f3c7f44,111,,,"[49.7, 74.9]",2275098,1,,,,,-0.4551008,,Right Foot,,,,"[82.6, 58.8]",,High Pass,,36.62813,Incomplete,Emily Simpkins,23289.0,,,,,,,1,Regular Play,Kirsty Barton,19414.0,Right Back,4,Brighton & Hove Albion WFC,965,"['3a134fe3-0709-458a-8ed3-c2366e9c9dde', 'af1d77df-157d-472d-bfaf-29e0a6e6ee21']",34,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:34.244,Pass,
,,,,,,,,,,,,,,,,,1.575401,,,,,,,,,,,,,3a134fe3-0709-458a-8ed3-c2366e9c9dde,113,,,"[37.5, 21.3]",2275098,1,,,,,-1.6951513,,Head,,,,"[35.8, 7.7]",,Low Pass,,13.705838,,Viktoria Schnaderbeck,10235.0,,,,,,Recovery,1,Regular Play,Leah Williamson,18999.0,Right Center Back,5,Arsenal WFC,968,"['75ebdb5f-a83a-4249-b81e-a0842f3c7f44', 'be15efc6-5cef-484a-807f-056ed50fefee']",36,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:36.427,Pass,
,,,,,,,,,,,,,,,,,1.155083,,,,,,,,,,,,,7fac3a7a-0929-4c61-9f32-dc30572e4cb5,116,,,"[36.1, 6.4]",2275098,1,,,,,0.4636476,,Left Foot,,,,"[49.5, 13.1]",,High Pass,,14.981655,,Jill Roord,10650.0,,,,,,,1,Regular Play,Viktoria Schnaderbeck,10235.0,Left Center Back,5,Arsenal WFC,968,['d2b85690-9929-4c70-8c53-fbd2bc59b0d5'],38,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:38.013,Pass,
,,,,,,,,,,,,,,,,,0.862097,,,,,,,,,,,,,3d057ccf-20f3-49bb-bb85-a9b79e7e2157,122,,,"[54.2, 24.9]",2275098,1,,,,,2.435838,,Right Foot,,,,"[42.7, 34.7]",,Ground Pass,,15.109269,,Kim Little,15616.0,,,,,,,1,Regular Play,Jordan Nobbs,10192.0,Center Attacking Midfield,5,Arsenal WFC,968,['7aac03b9-6f93-49e1-9287-8525fbe1f926'],42,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:42.153,Pass,
,,,,,,,,,,,,,,,,,1.676914,,,,,,,,,,,,,5142476a-063f-4aba-9425-742dbe97bd9c,125,,,"[41.9, 43.0]",2275098,1,,,,,1.9231887,,Left Foot,,,,"[36.2, 58.5]",,Ground Pass,,16.514841,,Leah Williamson,18999.0,,,,,,,1,Regular Play,Kim Little,15616.0,Right Center Midfield,5,Arsenal WFC,968,['1405514c-070a-47c2-bc41-d7e30b00e80d'],44,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:44.768,Pass,
,,,,,,,,,,,,,,,,,0.776105,,,,,,,,,,,,,c1519cbf-fd63-4233-892a-0194f4285c30,128,,,"[36.2, 58.5]",2275098,1,,,,,-0.79948175,,Right Foot,,,,"[43.2, 51.3]",,Low Pass,,10.041912,,Kim Little,15616.0,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,5,Arsenal WFC,968,['1de2c4ec-162b-4eed-ac6e-4f6374ca7c85'],46,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:46.555,Pass,
,,,,,,,,,,,,,,,,,3.177083,,,,,,,,,,,,,c2f3f4d8-9ee0-4e7d-b263-4b202d7b8ee3,131,,,"[48.0, 48.9]",2275098,1,,,,,-0.7793007,,Right Foot,,,,"[81.0, 16.3]",,High Pass,,46.387066,,Danielle van de Donk,10658.0,,,,,,,1,Regular Play,Kim Little,15616.0,Right Center Midfield,5,Arsenal WFC,968,['4f5f2c1f-74f1-4c71-83d9-480b1a2fc057'],49,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:49.549,Pass,
