50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.667704,,,,,,,,,,,,,9b1ee865-2050-4fe1-bff7-a3b0c24da8c9,57,,"[84.7, 59.6]",2275080,0,,,,-2.0099924,,Right Foot,,,,"[77.7, 44.7]",,Ground Pass,,16.462381,,,Sophie Louise Ingle,15549.0,,,,,,1,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,3,Chelsea FCW,971,['c870b56c-9130-4592-b1ec-11de39700f9e'],48,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:48.460,Pass,
,,,,,,,,,,,,,,,,,1.98585,,,,,,,,,,,,,e97ba197-cc0a-4b81-8527-70ee22f1bec0,59,,"[77.5, 43.6]",2275080,0,,,,-1.4584191,,Right Foot,,,,"[81.1, 11.7]",,Ground Pass,,32.102493,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Right Center Midfield,3,Chelsea FCW,971,['71709be4-33d9-4299-953d-64f14734f745'],50,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:50.128,Pass,
,,,,,,,,,,,,,,,,,1.543845,,,,,,,,,,,,,2e77d204-9f7b-4c59-85c3-780ba731a90e,61,,"[82.0, 10.6]",2275080,0,,,,-0.22946267,,Left Foot,,,,"[95.7, 7.4]",,Ground Pass,,14.06876,,,Guro Reiten,10514.0,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,3,Chelsea FCW,971,['4be3ba40-e0b3-49c8-bc84-dc092e9297d6'],52,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:52.113,Pass,
,,,,,,,,,,,,,,,,,0.779726,,,,,,,,,,,,,b29d22f6-8511-4c5a-b7d3-68f794e346b1,69,,"[92.9, 23.1]",2275080,0,,,,2.2299657,,Left Foot,,,,"[84.3, 34.2]",,Ground Pass,,14.041723,,,So-Yun Ji,4647.0,,,,,,1,From Throw In,Guro Reiten,10514.0,Left Wing,3,Chelsea FCW,971,"['3295794a-d691-408c-af1e-e5690cacb062', '7fad13cf-61f5-44bf-9cd1-5d2935b1ef40']",58,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:58.337,Pass,True
,,,,,,,,,,,,,,,,,1.109577,,,,,,,,,,,,,56c0987d-a63c-44c7-9219-55e908e9eb65,72,,"[77.3, 36.5]",2275080,1,,,,1.241294,,Right Foot,,,,"[83.9, 55.8]",,Ground Pass,,20.397305,,,Drew Spence,4638.0,,,,,,1,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,3,Chelsea FCW,971,['3d4b8a07-4d88-4732-a1ed-fdfea9da7c92'],0,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:00.719,Pass,
,,,,,,,,,,,,,,,,,1.447506,,,,,,,,,,,,,774d3469-1f49-4d6a-aadc-b7690b103cee,75,,"[84.5, 55.6]",2275080,1,,,,0.83988965,,Right Foot,,,,"[102.7, 75.9]",,Ground Pass,,27.264078,,,Hannah Jayne Blundell,17275.0,,,,,,1,From Throw In,Drew Spence,4638.0,Left Center Midfield,3,Chelsea FCW,971,['530f309e-ccf9-4687-9f41-d18ffe6a79cb'],2,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:02.982,Pass,
,,,,,,,,,,,,,,,,,0.232935,,,,,,,,,,,,,6f97c137-dfae-4fb8-b610-993da72c416e,79,,"[115.3, 77.6]",2275080,1,,,,-1.3415644,,Right Foot,,,,"[116.0, 74.6]",,High Pass,,3.0805843,,Incomplete,,,,,,,,1,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,3,Chelsea FCW,971,"['5cade4c7-9a61-4f3e-9e9b-a067c9024e24', 'e22e1d51-b0f7-4175-9f1a-a8428bf3c9f6']",8,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:08.141,Pass,True
,,,,,,,,,,,,,,,,,1.558695,,,,,,,,,,,,,3baabd2d-81c5-4890-9b74-658c005abadb,81,,"[120.0, 80.0]",2275080,1,,,,-1.6255717,20534c50-486f-4748-bdbf-9189b380bb83,Left Foot,,,,"[117.9, 41.7]",,High Pass,True,38.35753,,,Bethany England,15550.0,True,,Inswinging,,Corner,1,From Corner,Guro Reiten,10514.0,Left Wing,4,Chelsea FCW,971,['5df5be9d-ad35-4d3c-ac2c-0fe31fc2f458'],39,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:39.080,Pass,
,,,,,,,,,,,,,,,,,2.827225,,,,,,,,,,,,,f9eeee53-7d19-4454-95dc-032bce636449,85,,"[6.0, 36.0]",2275080,2,,,,-0.22461572,,Right Foot,,,,"[62.9, 23.0]",,High Pass,,58.366173,,Incomplete,Elise Hughes,21230.0,,,,,Goal Kick,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,5,Bristol City WFC,973,"['2344cbdc-082d-4095-aa92-7f0c48a427bc', '5ad48a90-13dd-4c86-9045-79f6d636414b']",6,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:06.395,Pass,
,,,,,,,,,,,,,,,,,1.747186,,,,,,,,,,,,,211101c2-8cb9-4040-b16e-bc42b54793e7,90,,"[41.5, 80.0]",2275080,2,,,,-0.5806172,,,,,,"[57.2, 69.7]",,High Pass,,18.777113,,,Bethany England,15550.0,,,,,Throw-in,1,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,6,Chelsea FCW,971,['8e48080e-f303-422d-b673-49c988f5ac64'],22,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:22.554,Pass,
,,,,,,,,,,,,,,,,,0.573846,,,,,,,,,,,,,73b3a555-7ea8-4205-9d04-6c09e5e05f1f,94,,"[57.6, 70.8]",2275080,2,,,,3.0029528,,Other,,,,"[53.3, 71.4]",,High Pass,,4.3416586,,,Erin Cuthbert,4660.0,,,,,,1,From Throw In,Bethany England,15550.0,Center Forward,6,Chelsea FCW,971,['5fb81a1c-7831-42f8-99bb-81d223d69585'],24,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:24.427,Pass,
,,,,,,,,,,,,,,,,,1.914129,,,,,,,,,,,,,2d08c2f1-bfb2-4085-b2a2-c25a6f233a4c,98,,"[52.4, 59.6]",2275080,2,,,,-2.3712084,,Left Foot,,,,"[35.5, 43.2]",,Ground Pass,,23.54931,,,Millie Bright,4642.0,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Right Wing,6,Chelsea FCW,971,['dd6e241d-9c7e-4ed1-8427-0fd595b0b6b3'],27,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:27.629,Pass,
,,,,,,,,,,,,,,,,,1.864138,,,,,,,,,,,,,2a7a7eeb-dfe1-4982-81de-009f5cb4412b,101,,"[36.8, 38.0]",2275080,2,,,,-1.1659045,,Left Foot,,,,"[49.7, 7.9]",,Ground Pass,,32.747826,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,From Throw In,Millie Bright,4642.0,Left Center Back,6,Chelsea FCW,971,['e49f0a2b-3a85-4f5a-abdc-3d86f33bff97'],31,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:31.030,Pass,
,,,,,,,,,,,,,,,,,0.825549,,,,,,,,,,,,,cce9fe90-7fce-47cc-91a6-0767bf605d15,104,,"[49.9, 8.1]",2275080,2,,,,1.620139,,Left Foot,,,,"[49.5, 16.2]",,Ground Pass,,8.109871,,,So-Yun Ji,4647.0,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,6,Chelsea FCW,971,['314c2deb-2dc4-4881-a824-419f8d945331'],33,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:33.639,Pass,
,,,,,,,,,,,,,,,,,1.931557,,,,,,,,,,,,,ec931302-b0a5-498b-ae51-ab97fb018b85,107,,"[49.9, 18.6]",2275080,2,,,,-0.52340543,,Right Foot,,,,"[72.6, 5.5]",,Ground Pass,,26.208776,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,6,Chelsea FCW,971,['a537971e-749c-4fd7-9e3f-084d0058210f'],35,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:35.266,Pass,
,,,,,,,,,,,,,,,,,3.592801,,,,,,,,,,,,,8023088a-e702-46f4-89e8-ee9e9d5e30d6,110,,"[71.5, 5.9]",2275080,2,,,,0.21614051,,Left Foot,,,,"[113.4, 15.1]",,Ground Pass,,42.898136,,Incomplete,Guro Reiten,10514.0,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,6,Chelsea FCW,971,"['804b8e12-fca7-480e-bd88-647525f803d5', 'f99a2dc2-8bd4-49dc-9d68-e1520495d6dc']",37,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:37.425,Pass,
,,,,,,,,,,,,,,,,,1.633135,,,,,,,,,,,,,6d30fb0d-8b44-4f6f-806c-8dcbc16f8edd,116,,"[120.0, 0.1]",2275080,3,,,,1.7772155,,Right Foot,,,,"[115.1, 23.5]",,Low Pass,True,23.90753,,,Guro Reiten,10514.0,,,Inswinging,,Corner,1,From Corner,Erin Cuthbert,4660.0,Right Wing,7,Chelsea FCW,971,['7ab2ee58-35d9-411e-8330-bbae44ce2fe3'],10,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:10.623,Pass,
,,,,,,,,,,,,,,,,,1.540335,,,,,,,,,,,,,4a89c7a0-2000-495d-b727-0f3b65a6f07e,118,,"[115.1, 23.5]",2275080,3,,,,-1.6291243,,Left Foot,,,,"[114.3, 9.8]",,Ground Pass,,13.723338,,,Erin Cuthbert,4660.0,,,,,,1,From Corner,Guro Reiten,10514.0,Left Wing,7,Chelsea FCW,971,['94016444-7b75-4229-99bf-164edc9edfc5'],12,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:12.256,Pass,
,,,,,,,,,,,,,,,,,2.120529,,,,,,,,,,,,,b85591df-0daa-4486-8af9-94308bb981de,120,,"[114.3, 9.6]",2275080,3,,,,1.7305795,,Right Foot,True,,,"[110.4, 33.8]",,High Pass,,24.512241,,Incomplete,,,,,,,,1,From Corner,Erin Cuthbert,4660.0,Right Wing,7,Chelsea FCW,971,['5fe19dcb-9ac7-47fd-96b2-c5d34a2e0103'],13,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:13.796,Pass,
,,,,,,,,,,,,,,,,,1.320795,,,,,,,,,,,,,33add7a7-62da-4f8b-af1a-05b073fd2bc9,125,,"[99.5, 25.4]",2275080,3,,,,2.741114,,Right Foot,,,,"[85.8, 31.2]",,High Pass,,14.877164,,,Jessica Carter,19422.0,,,,,Recovery,1,From Corner,Bethany England,15550.0,Center Forward,7,Chelsea FCW,971,['3d57a631-6c3a-4b1d-915d-f9aa91e6f155'],20,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:20.143,Pass,
,,,,,,,,,,,,,,,,,1.631414,,,,,,,,,,,,,95564510-73de-40b6-ae6f-d760cc8e511b,128,,"[85.8, 31.0]",2275080,3,,,,-0.9632734,,Right Foot,,,,"[100.4, 10.0]",,Low Pass,,25.576551,,,Erin Cuthbert,4660.0,,,,,,1,From Corner,Jessica Carter,19422.0,Right Center Back,7,Chelsea FCW,971,['00be8054-5ec6-4871-8ead-d4d097631a38'],22,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:22.401,Pass,
