50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.12345,,,,,,,,,,,,,,f3923cec-c53f-4a96-838e-3dbc02623cac,22,,"[49.7, 55.6]",2275062,0,,,,,-1.6316966,,Right Foot,,,,"[48.2, 31.0]",,Ground Pass,,24.645689,,,Jade Bailey,21854.0,,,,,,1,From Kick Off,Rebecca Jane,18144.0,Right Back,2,Liverpool WFC,966,['d780caba-78c3-42b3-919d-3ee9be672a19'],13,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:13.539,Pass,
,,,,,,,,,,,,,,,,1.341679,,,,,,,,,,,,,,601c0416-1dde-4fa1-8196-e73858e498af,25,,"[48.6, 31.0]",2275062,0,,,,,-2.99227,,Right Foot,,,,"[37.3, 29.3]",,Ground Pass,,11.42716,,,Niamh Fahey,19777.0,,,,,,1,From Kick Off,Jade Bailey,21854.0,Left Center Midfield,2,Liverpool WFC,966,['19acc052-c764-43fe-9813-4c87aee2e04f'],15,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:15.501,Pass,
,,,,,,,,,,,,,,,,0.930439,,,,,,,,,,,,,,684d0f8d-c651-4f26-adcb-b194691b31a1,28,,"[36.4, 29.3]",2275062,0,,,,,-1.6536105,,Left Foot,,,,"[34.3, 4.0]",,Ground Pass,,25.387005,,,Leigh-Anne Robe,15630.0,,,,,,1,From Kick Off,Niamh Fahey,19777.0,Left Center Back,2,Liverpool WFC,966,['b70038bd-0908-4f35-9712-87e521ccbbf4'],18,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:18.248,Pass,
,,,,,,,,,,,,,,,,2.453782,,,,,,,,,,,,,,62793d31-9dd4-446e-9541-eaa63b3407ea,31,,"[33.0, 9.2]",2275062,0,,,,,1.8772359,,Right Foot,,,,"[24.9, 34.8]",,Ground Pass,,26.850885,,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,,,1,From Kick Off,Leigh-Anne Robe,15630.0,Left Back,2,Liverpool WFC,966,['64ce8a68-8fc7-4f8c-a6ab-b01453824de9'],21,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:21.534,Pass,
,,,,,,,,,,,,,,,,1.39161,,,,,,,,,,,,,,1a9627b9-5267-4fa9-8c6f-2965fa8b22e8,34,,"[28.1, 41.7]",2275062,0,,,,,1.4238274,,Right Foot,,,,"[33.0, 74.8]",,Ground Pass,,33.460724,,,Rebecca Jane,18144.0,,,,,,1,From Kick Off,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,2,Liverpool WFC,966,['5cf1d5ac-df37-4e32-8b98-cd6dc553b98e'],25,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:25.159,Pass,
,,,,,,,,,,,,,,,,1.152182,,,,,,,,,,,,,,046176d6-8535-43d0-9084-7a7280f462de,37,,"[35.3, 76.1]",2275062,0,,,,,0.04051835,,Right Foot,,,,"[50.1, 76.7]",,Ground Pass,,14.812158,,,Melissa Lawley,15547.0,,,,,,1,From Kick Off,Rebecca Jane,18144.0,Right Back,2,Liverpool WFC,966,['0b7fdbf2-e765-4052-860e-4d59564ed2e7'],28,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:28.209,Pass,
,,,,,,,,,,,,,,,,1.109571,,,,,,,,,,,,,,57d518f7-c265-47a6-9096-f45438c44c0b,41,,"[43.5, 77.2]",2275062,0,,,,,3.1177876,,Left Foot,,,,"[35.1, 77.4]",,Ground Pass,,8.402381,,,Rebecca Jane,18144.0,,,,,,1,From Kick Off,Melissa Lawley,15547.0,Right Wing,2,Liverpool WFC,966,['d116bb12-6b3f-45df-b56d-21cddece9ae8'],30,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:30.356,Pass,
,,,,,,,,,,,,,,,,1.505612,,,,,,,,,,,,,,7455fd45-5090-4e9b-9f18-36a3f277bbbd,45,,"[22.7, 77.6]",2275062,0,,,,,-2.003204,,Left Foot,,,,"[13.7, 58.1]",,Ground Pass,,21.476732,,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,,,1,From Kick Off,Rebecca Jane,18144.0,Right Back,2,Liverpool WFC,966,['b9d492b5-f6e5-4370-bca6-5d9306fa7407'],32,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:32.867,Pass,
,,,,,,,,,,,,,,,,0.395068,,,,,,,,,,,,,,3452f7b3-345b-4773-9e7c-ab97855800a5,49,,"[20.4, 56.2]",2275062,0,,,,,0.23021959,,Right Foot,,,,"[26.8, 57.7]",,Ground Pass,,6.5734315,,Incomplete,Rachel Furness,15706.0,,,,,,1,From Kick Off,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,2,Liverpool WFC,966,"['2de2f8e9-3643-48ae-9a77-bdea7aefdfa0', 'd5c77bec-b63a-4e0d-ab06-9edb1e6e3f07']",35,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:35.795,Pass,
,,,,,,,,,,,,,,,,0.895188,,,,,,,,,,,,,,4e4f707b-68ce-4d5e-92ec-25d2b0832840,53,,"[94.6, 19.2]",2275062,0,,,,,1.2737321,bf307555-815e-4907-8183-4ea02fe4f6c9,Right Foot,,,,"[99.1, 33.9]",,Ground Pass,,15.373354,,,Jordan Nobbs,10192.0,True,,,,,1,Regular Play,Danielle van de Donk,10658.0,Right Center Midfield,3,Arsenal WFC,968,['e3ded845-b1ed-4d9f-abc7-919fd2c1ad3f'],37,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:37.683,Pass,
,,,,,,,,,,,,,,,,1.293515,,,,,,,,,,,,,,36402ee6-105b-4eab-989b-92450415762a,62,,"[98.7, 65.8]",2275062,0,,,,,-1.5347759,,Left Foot,,,,"[99.1, 54.7]",,Ground Pass,,11.107204,,Incomplete,Jordan Nobbs,10192.0,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Wing,3,Arsenal WFC,968,"['2f5eda4b-eef5-4722-90f8-61349ffe81c1', '8bb9400e-9391-4f43-b24d-aa5005bd94fa', '9f6e3660-dbfb-4fa9-9d13-915b9dad0c63']",44,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:44.813,Pass,True
,,,,,,,,,,,,,,,,0.975116,,,,,,,,,,,,,,9e929120-4f57-4fb7-9990-944a6d22249a,66,,"[97.6, 65.2]",2275062,0,,,,,-2.3074527,,Right Foot,,,,"[93.7, 60.9]",,Ground Pass,,5.80517,,,Jordan Nobbs,10192.0,,,,,Recovery,1,Regular Play,Lisa Evans,10179.0,Right Wing,3,Arsenal WFC,968,"['60250197-5ef2-4a4f-a136-c7f1260505e4', 'd64d09bf-c48e-4b8e-88af-75f96a0f7cdc']",47,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:47.478,Pass,True
,,,,,,,,,,,,,,,,1.718854,,,,,,,,,,,,,,ec12463c-80cc-439d-94ae-3daabaef5c57,70,,"[91.4, 60.7]",2275062,0,,,,,2.2642558,,Right Foot,,,,"[85.0, 68.4]",,Low Pass,,10.012492,,,Leonie Maier,10380.0,,,,,,1,Regular Play,Jordan Nobbs,10192.0,Left Center Midfield,3,Arsenal WFC,968,"['3f8adc41-e9c6-4197-ad2c-3857da02a5a0', '4f2e33df-f87b-420d-bc13-3c15bf79d255']",48,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:48.889,Pass,True
,,,,,,,,,,,,,,,,0.826733,,,,,,,,,,,,,,4deebc8b-266a-43d0-868a-aa6745aab10a,73,,"[85.6, 67.3]",2275062,0,,,,,0.03388533,,Left Foot,,,,"[97.4, 67.7]",,Ground Pass,,11.806778,,,Lisa Evans,10179.0,,,,,,1,Regular Play,Leonie Maier,10380.0,Right Back,3,Arsenal WFC,968,"['4d2650b9-6054-4cef-8f95-2cd8dc5f79d3', 'ded347c1-6faf-4bab-9090-afa9eddbd90d']",50,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:50.608,Pass,True
,,,,,,,,,,,,,,,,1.091045,,,,,,,,,,,,,,c66a47a7-1808-4003-ac30-2d5efbeaf04b,75,,"[97.4, 67.7]",2275062,0,,,,,-2.2950463,,Left Foot,,,,"[88.2, 57.3]",,Ground Pass,,13.885244,,,Jordan Nobbs,10192.0,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Wing,3,Arsenal WFC,968,['448f5d0a-aef4-41cf-b9a2-9f070a3b31da'],51,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:51.435,Pass,
,,,,,,,,,,,,,,,,1.207935,,,,,,,,,,,,,,1abb76d4-0984-4aac-9bc0-30c46a588187,79,,"[91.2, 60.9]",2275062,0,,,,,-2.3972673,,Left Foot,,,,"[79.8, 50.4]",,Ground Pass,,15.49871,,,Leah Williamson,18999.0,,,,,,1,Regular Play,Jordan Nobbs,10192.0,Left Center Midfield,3,Arsenal WFC,968,"['3ece68c2-74bb-4c13-aa6b-afa333743089', 'c40afb4f-786e-465d-879f-eda87eb1fae2']",53,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:53.274,Pass,True
,,,,,,,,,,,,,,,,2.338079,,,,,,,,,,,,,,17702f2c-aa10-4586-aef6-abb560dd4f86,82,,"[72.1, 39.1]",2275062,0,,,,,-1.6194685,,Right Foot,,,,"[70.4, 4.2]",,Ground Pass,,34.94138,,,Katie McCabe,15620.0,,,,,,1,Regular Play,Leah Williamson,18999.0,Center Defensive Midfield,3,Arsenal WFC,968,['a775fdb0-75a1-4aaf-96d7-e5f1327eb736'],56,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:56.925,Pass,
,,,,,,,,,,,,,,,,1.382668,,,,,,,,,,,,,,adf351bb-7fc2-41a6-8321-144f17e4b050,86,,"[70.9, 3.4]",2275062,0,,,,,-0.1558682,,Left Foot,,,,"[77.9, 2.3]",,Ground Pass,,7.0859013,,,Bethany Mead,15619.0,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Back,3,Arsenal WFC,968,"['cd3cef8d-a413-497a-8f77-dd5ceda30d04', 'f7b151d9-7a7e-42d4-b37b-aa254ddb3293']",59,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:59.963,Pass,True
,,,,,,,,,,,,,,,,2.235168,,,,,,,,,,,,,,eb799d8b-df5d-4033-a4ac-91e2bcc6f654,90,,"[43.9, 80.0]",2275062,1,,True,,,-1.2220253,,,,,,"[47.1, 71.2]",,High Pass,,9.36376,,,Kirsty Linnett,19418.0,,,,,Throw-in,1,From Throw In,Rebecca Jane,18144.0,Right Back,4,Liverpool WFC,966,['46db803b-c9a2-4d94-9d66-746da04d376e'],18,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:18.926,Pass,
,,,,,,,,,,,,,,,,1.430824,,,,,,,,,,,,,,587d0514-e3eb-4fcf-9ddb-4714e2dc9952,92,,"[42.2, 73.1]",2275062,1,,,,,0.47984052,,Right Foot,,,,"[52.0, 78.2]",,Ground Pass,,11.047625,,,Rebecca Jane,18144.0,,,,,,1,From Throw In,Kirsty Linnett,19418.0,Center Attacking Midfield,4,Liverpool WFC,966,['724f69e2-4318-489b-b6fb-cb1fb9f2179b'],22,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:22.793,Pass,
,,,,,,,,,,,,,,,,1.283351,,,,,,,,,,,,,,5c7810b9-0538-4e01-9fb8-0cd78090baa5,95,,"[56.3, 77.8]",2275062,1,,,,,-0.5805559,,Left Foot,,,,"[78.1, 63.5]",,Low Pass,,26.071632,,Incomplete,Niamh Charles,15631.0,,,,,,1,From Throw In,Rebecca Jane,18144.0,Right Back,4,Liverpool WFC,966,"['ade3dfe6-19d3-4fa6-b47a-47d8eb833570', 'e29c8250-8a53-40bf-b471-e375849752fe']",25,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:25.478,Pass,
,,,,,,,,,,,,,,,,1.555915,,,,,,,,,,,,,,4cd1d2df-6629-4c50-b8b2-3c80ff78fb40,104,,"[37.3, 0.1]",2275062,1,,,,,0.12029548,,,,,,"[55.5, 2.3]",,High Pass,,18.332485,,,Bethany Mead,15619.0,,,,,Throw-in,1,From Throw In,Katie McCabe,15620.0,Left Back,6,Arsenal WFC,968,['752c4127-7c3b-4ccd-a585-efa30d289a28'],45,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:45.383,Pass,
,,,,,,,,,,,,,,,,1.289489,,,,,,,,,,,,,,310c6296-22ab-4ebc-943d-7ac814acb59f,109,,"[63.6, 64.3]",2275062,1,,,,,-0.42395726,,Right Foot,,,,"[74.9, 59.2]",,Ground Pass,,12.39758,,,Kirsty Linnett,19418.0,,,,,Recovery,1,Regular Play,Jade Bailey,21854.0,Left Center Midfield,7,Liverpool WFC,966,['56567a8b-14b1-4f9d-93af-d66a981f3a54'],49,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:49.081,Pass,
,,,,,,,,,,,,,,,,3.474225,,,,,,,,,,,,,,24a958d4-555f-4d30-9b18-e523fe6ab86c,122,,"[81.3, 70.5]",2275062,1,,,,,0.2685222,,Right Foot,,,,"[111.1, 78.7]",,Ground Pass,,30.907604,,,Rinsola Babajide,15613.0,,,,,,1,Regular Play,Kirsty Linnett,19418.0,Center Attacking Midfield,7,Liverpool WFC,966,['0ea14079-ddcd-4473-a298-1809e6ec9306'],55,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:55.273,Pass,
,,,,,,,,,,,,,,,,1.240722,,,,,,,,,,,,,,ae24023d-57ba-49b4-ab84-1359955d2f6b,132,,"[104.0, 78.9]",2275062,2,,,,,-1.3609157,,Left Foot,,,,"[107.6, 62.0]",,Low Pass,,17.279179,,,Melissa Lawley,15547.0,,,,,,1,Regular Play,Rinsola Babajide,15613.0,Center Forward,7,Liverpool WFC,966,"['84aac218-e907-4b16-a020-37fa6eade657', 'd8c9b56d-ef9c-45aa-bd29-aa3c344f8b70']",5,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:05.116,Pass,True
,,,,,,,,,,,,,,,,0.031871,,,,,,,,,,,,,,fec85779-eb1c-416a-b1b2-3ceb8cf87510,136,,"[112.1, 62.4]",2275062,2,,,,,-1.0040671,,Right Foot,,,,"[112.8, 61.3]",,High Pass,,1.3038405,,Incomplete,Kirsty Linnett,19418.0,,,,,,1,Regular Play,Melissa Lawley,15547.0,Right Wing,7,Liverpool WFC,966,"['0e656f63-bb5b-487c-8e9e-f9472d3727c9', '99eb3d99-9af7-44d7-9650-1ca3c9be66c4']",8,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:08.422,Pass,
,,,,,,,,,,,,,,,,2.028713,,,,,,,,,,,,,,52119da6-5afd-4704-a642-c8431f35078a,139,,"[120.0, 80.0]",2275062,2,,,,,-1.6826272,,Right Foot,,,,"[117.9, 61.3]",,Ground Pass,,18.817545,,,Rinsola Babajide,15613.0,,,,,Corner,1,From Corner,Jade Bailey,21854.0,Left Center Midfield,8,Liverpool WFC,966,['65214ee6-d07f-4c7b-9632-f61f7137fa6f'],36,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:36.434,Pass,
,,,,,,,,,,,,,,,,1.558517,,,,,,,,,,,,,,3873f1e8-4aff-40e5-aaa7-38158b60b7c1,143,,"[114.3, 63.9]",2275062,2,,,,,2.0195196,,Left Foot,,,,"[110.4, 72.0]",,Ground Pass,,8.989994,,,Jade Bailey,21854.0,,,,,,1,From Corner,Rinsola Babajide,15613.0,Center Forward,8,Liverpool WFC,966,"['d3d67286-d8e5-4045-8709-9bca753986eb', 'd6f14067-403e-45aa-b154-d443f8f5d0b9']",39,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:39.027,Pass,True
,,,,,,,,,,,,,,,,1.374751,,,,,,,,,,,,,,947fc0d3-5c67-4664-9354-7a211f180566,147,,"[116.2, 72.9]",2275062,2,,,,,-1.775673,,Right Foot,True,True,,"[109.8, 42.1]",,Low Pass,,31.457909,,Incomplete,,,,,,,,1,From Corner,Jade Bailey,21854.0,Left Center Midfield,8,Liverpool WFC,966,"['690caa43-8e01-4ed5-8341-4248cf739036', 'ea1807ea-3029-4855-ac44-7c97dfdd8e82']",41,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:41.910,Pass,True
,,,,,,,,,,,,,,,,1.392304,,,,,,,,,,,,,,5ce53c2a-802a-4963-a93e-635e76a04c9d,150,,"[88.8, 4.0]",2275062,2,,,,,2.774955,,Right Foot,,,,"[63.8, 13.6]",,Ground Pass,,26.779842,,,Leigh-Anne Robe,15630.0,,,,,Recovery,1,From Corner,Rachel Furness,15706.0,Right Center Midfield,8,Liverpool WFC,966,['69145218-cef8-498d-aaca-b00eb661be4b'],49,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:49.912,Pass,
,,,,,,,,,,,,,,,,1.744884,,,,,,,,,,,,,,28359909-ecab-4899-926a-9c5eb5ffacba,153,,"[66.8, 15.1]",2275062,2,,,,,0.5007249,,Right Foot,,,,"[92.2, 29.0]",,High Pass,,28.95462,,,Kirsty Linnett,19418.0,,,,,,1,From Corner,Leigh-Anne Robe,15630.0,Left Back,8,Liverpool WFC,966,['d68e99db-04dd-4130-b744-daa65b053367'],52,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:52.875,Pass,
,,,,,,,,,,,,,,,,3.112417,,,,,,,,,,,,,,115afea9-3bce-4df0-bd49-ede72bfc733c,159,,"[15.9, 40.1]",2275062,2,,,,,-1.0844253,,Keeper Arm,,,,"[34.3, 5.3]",,Low Pass,,39.36496,,,Katie McCabe,15620.0,,,,,,1,Regular Play,Pauline Peyraud Magnin,15615.0,Goalkeeper,9,Arsenal WFC,968,['0aca5f9c-e8c9-47f5-9ba2-98c9ee23f1d9'],58,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:58.883,Pass,
