ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.365519,,,,,,,,,,,,,4a1c5d52-20d5-4171-be27-8037210acb7a,25,,"[66.2, 61.4]",2275090,0,,,,,-0.06512516,,Right Foot,,,,"[75.4, 60.8]",,High Pass,,9.219544,,,Incomplete,,,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Right Center Midfield,3,Chelsea FCW,971,['868da334-403f-43c4-97b4-a270cf773c78'],11,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:11.276,Pass,
,,,,,,,,,,,,,,1.508669,,,,,,,,,,,,,3417c900-ea6f-4259-acd1-65d8cb9e54e6,28,,"[48.3, 19.5]",2275090,0,,,,,-1.5075895,,Left Foot,,,,"[49.3, 3.7]",,High Pass,,15.831614,,,,,Katie McCabe,15620.0,,,,,,1,Regular Play,Lia Wälti,10405.0,Right Center Midfield,4,Arsenal WFC,968,['8865d7fd-8769-474b-914c-3780ca473f01'],14,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:14.330,Pass,
,,,,,,,,,,,,,,0.697939,,,,,,,,,,,,,b335c032-5d62-4d78-a437-52df90d54955,31,,"[50.6, 3.3]",2275090,0,,,,,0.2945464,,Left Foot,,,,"[59.5, 6.0]",,Ground Pass,,9.300538,,,,,Jordan Nobbs,10192.0,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Wing Back,4,Arsenal WFC,968,['220ae385-19b6-4aee-a5e7-9529df6dc45e'],16,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:16.964,Pass,
,,,,,,,,,,,,,,1.672901,,,,,,,,,,,,,d584d928-9fb2-4c23-b4cf-7ea7004d7140,37,,"[57.6, 0.1]",2275090,0,,,,,3.0093417,,,,,,"[35.8, 3.0]",,Low Pass,,21.992044,,,,,Louise Quinn,15621.0,,,,,Throw-in,1,From Throw In,Katie McCabe,15620.0,Left Wing Back,5,Arsenal WFC,968,['b9ab8c3e-f7ac-4f49-bc1a-3bb9ae46b9bc'],27,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:27.930,Pass,
,,,,,,,,,,,,,,1.791,,,,,,,,,,,,,8eb8674f-9dcc-493c-9029-ea6a691bcfd8,40,,"[30.4, 7.6]",2275090,0,,,,,2.2641857,,Right Foot,,,,"[12.2, 29.5]",,Ground Pass,,28.475428,,,,,Manuela Zinsberger,10237.0,,,,,,1,From Throw In,Louise Quinn,15621.0,Left Center Back,5,Arsenal WFC,968,['37b4de6b-4da6-496d-8a0b-8b3c321e1e9a'],31,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:31.496,Pass,
,,,,,,,,,,,,,,1.666936,,,,,,,,,,,,,fbc2ec66-0785-40b0-a34f-28437b1f16ab,43,,"[12.0, 28.9]",2275090,0,,,,,-1.2975514,,Right Foot,,,,"[16.4, 13.2]",,Ground Pass,,16.304907,,,,,Louise Quinn,15621.0,,,,,,1,From Throw In,Manuela Zinsberger,10237.0,Goalkeeper,5,Arsenal WFC,968,['546691dd-4ff2-4111-834b-3974033ca279'],36,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:36.073,Pass,
,,,,,,,,,,,,,,1.360166,,,,,,,,,,,,,ffdaabd5-2e9e-4687-825a-0cd8093c26f9,46,,"[14.3, 17.4]",2275090,0,,,,,2.3433747,,Right Foot,,,,"[6.6, 25.3]",,Ground Pass,,11.031773,,,,,Manuela Zinsberger,10237.0,,,,,,1,From Throw In,Louise Quinn,15621.0,Left Center Back,5,Arsenal WFC,968,['6d5680dd-f7b7-4e67-bfaf-ec5d1d5151a3'],38,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:38.863,Pass,
,,,,,,,,,,,,,,3.963183,,,,,,,,,,,,,b6443d9b-aad2-42b0-b31e-16be9aee6a7b,50,,"[7.5, 27.4]",2275090,0,,,,,-0.39131027,,Right Foot,,,,"[50.4, 9.7]",,High Pass,,46.407974,,,Incomplete,,,,,,,,,1,From Throw In,Manuela Zinsberger,10237.0,Goalkeeper,5,Arsenal WFC,968,"['749bd660-8e81-469b-9be1-441fafe1f5c2', 'c893bb58-5439-4ad4-9daf-267f2a810936', 'e9aae0cc-0764-4dae-8d0d-d15be4fa8ac8']",40,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:40.223,Pass,True
,,,,,,,,,,,,,,1.679432,,,,,,,,,,,,,344ff08a-9c91-4d59-98d9-fb5cdfe9c4c9,54,,"[53.9, 0.1]",2275090,0,,,,,0.20166539,,,,,,"[76.4, 4.7]",,High Pass,,22.965408,,,Incomplete,,Vivianne Miedema,15623.0,,,,,Throw-in,1,From Throw In,Katie McCabe,15620.0,Left Wing Back,6,Arsenal WFC,968,"['a200231a-bb5b-4878-bf23-ea1d1558096f', 'c331684d-688e-42d8-b94e-7c4ec35694bd']",54,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:54.107,Pass,
,,,,,,,,,,,,,,1.467276,,,,,,,,,,,,,a200231a-bb5b-4878-bf23-ea1d1558096f,56,,"[43.7, 75.4]",2275090,0,,,,,-0.13418873,,Head,,,,"[63.7, 72.7]",,Low Pass,,20.181427,,,Incomplete,,,,,,,,Recovery,1,From Throw In,Millie Bright,4642.0,Right Center Back,6,Arsenal WFC,968,"['344ff08a-9c91-4d59-98d9-fb5cdfe9c4c9', 'e98ac82f-d945-4c68-af72-562904651fa5']",55,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:55.786,Pass,
,,,,,,,,,,,,,,0.522635,,,,,,,,,,,,,844fa1f1-c674-4dbc-a618-b5f95401878a,60,,"[64.9, 1.6]",2275090,1,,,,,0.094951704,,Right Foot,,,,"[71.2, 2.2]",,Ground Pass,,6.328507,,,Incomplete,,,,,,,,,1,From Throw In,Kim Little,15616.0,Left Center Midfield,6,Arsenal WFC,968,"['2a55c3ee-cbf4-4c6b-9928-b192654f05e5', 'adc7de19-de1f-4b48-b8a8-3ea59eb2aea2']",0,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:00.253,Pass,True
,,,,,,,,,,,,,,4.424999,,,,,,,,,,,,,4174c659-7a6f-4328-a3c4-0b09089dd7e1,62,,"[70.4, 0.1]",2275090,1,,,,,0.3897803,,,,,,"[113.0, 17.6]",,High Pass,,46.054424,,,,,Vivianne Miedema,15623.0,,,,,Throw-in,1,From Throw In,Katie McCabe,15620.0,Left Wing Back,7,Arsenal WFC,968,['3b408cab-e107-41ad-a2f0-c2f4ed6cd01d'],11,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:11.358,Pass,
,,,,,,,,,,,,,,1.271397,,,,,,,,,,,,,320ec0d2-2b36-4682-a86f-b86829909bc2,64,,"[112.6, 18.4]",2275090,1,,,,,1.2832205,,Left Foot,True,,,"[116.8, 32.6]",,High Pass,,14.808105,,,Incomplete,,Danielle van de Donk,10658.0,,,,,,1,From Throw In,Vivianne Miedema,15623.0,Right Center Forward,7,Arsenal WFC,968,"['2e1c5483-7944-4003-ba5a-96a555df0f8b', '5268c41b-1146-43c6-85c5-507713e6a707']",15,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:15.783,Pass,
,,,,,,,,,,,,,,2.698558,,,,,,,,,,,,,8d97eb0b-025b-4e6a-a4aa-5366313e47fc,68,,"[14.1, 46.9]",2275090,1,,,,,0.8798049,,Keeper Arm,,,,"[33.7, 70.6]",,Low Pass,,30.754675,,,,,Erin Cuthbert,4660.0,,,,,,1,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,8,Chelsea FCW,971,['76c15525-8ca7-425d-8afd-861cbe3e2ccf'],21,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:21.558,Pass,
,,,,,,,,,,,,,,5.125234,,,,,,,,,,,,,3c2565a1-7bed-4843-9060-843f88648490,71,,"[55.0, 76.0]",2275090,1,,,,,-0.11992257,,Right Foot,,,,"[118.9, 68.3]",,Low Pass,,64.36226,,,,,Bethany England,15550.0,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Right Center Midfield,8,Chelsea FCW,971,['a62320d8-4301-4872-9349-a9957314e70d'],28,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:28.101,Pass,
,,,,,,,,,,,,,,1.612,,,,,,,,,,,,,5f649507-2f4e-434a-8330-fa410e385aed,74,,"[120.0, 61.7]",2275090,1,,,,,-2.1475127,,Right Foot,,,,"[113.3, 51.4]",,Ground Pass,,12.287392,,,,,Samantha May Kerr,4961.0,,,,,,1,Regular Play,Bethany England,15550.0,Left Wing,8,Chelsea FCW,971,['60a9ffc6-381f-4c00-99e2-d0867baa40ae'],33,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:33.301,Pass,
,,,,,,,,,,,,,,0.098538,,,,,,,,,,,,,2a4f1be7-63ea-4556-be4e-6c00193cb6cc,77,,"[114.5, 50.8]",2275090,1,,,,,2.8406725,,Right Foot,,True,,"[111.6, 51.7]",,Ground Pass,,3.0364454,,,Incomplete,,So-Yun Ji,4647.0,,,,,,1,Regular Play,Samantha May Kerr,4961.0,Right Wing,8,Chelsea FCW,971,"['6eb05704-ebaa-432f-9ed1-5b14896bbb02', 'f5f620e4-7d34-47f9-85eb-7ac46df289ac']",35,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:35.780,Pass,
,,,,,,,,,,,,,,1.184845,,,,,,,,,,,,,bfd8c7f8-1087-4f97-a95c-a523e84197bf,86,,"[35.2, 10.7]",2275090,1,,,,,-0.14855728,,Right Foot,,,,"[49.9, 8.5]",,Ground Pass,,14.863714,,,,,Jordan Nobbs,10192.0,,,,,,1,Regular Play,Kim Little,15616.0,Left Center Midfield,8,Chelsea FCW,971,"['371a17de-05b3-408b-9366-723468ca4dd3', 'cdaafc64-fe73-46a7-82c3-bfbe2cad5133']",44,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:44.032,Pass,True
,,,,,,,,,,,,,,2.747837,,,,,,,,,,,,,7aa724d0-6f54-430a-a604-77296e3440cf,94,,"[92.9, 67.7]",2275090,1,,,,,-0.3664318,,Right Foot,,,,"[120.0, 57.3]",,Ground Pass,,29.027056,,,Out,,Samantha May Kerr,4961.0,,,,,,1,Regular Play,So-Yun Ji,4647.0,Center Forward,8,Chelsea FCW,971,['7056918c-f5b5-437e-ae5e-856b74b7f6ad'],50,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:50.950,Pass,
,,,,,,,,,,,,,,2.633494,,,,,,,,,,,,,c8bb4e67-a5fd-4500-8287-aedbcd06600a,96,,"[6.0, 36.0]",2275090,2,,,,,-0.8649293,,Right Foot,,,,"[36.6, 0.1]",,High Pass,,47.171707,,,Out,,Katie McCabe,15620.0,,,,,Goal Kick,1,From Goal Kick,Manuela Zinsberger,10237.0,Goalkeeper,9,Arsenal WFC,968,['ecdded89-ef0c-4f0c-bd9d-d3777be8b02d'],16,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:16.956,Pass,
,,,,,,,,,,,,,,0.794591,,,,,,,,,,,,,87dc18a3-8692-4e5f-a69e-cb5673c3630b,98,,"[77.5, 80.0]",2275090,2,,,,,-2.0684114,,,,,,"[73.1, 71.9]",,Low Pass,,9.217917,,,,,Sophie Louise Ingle,15549.0,,,,,Throw-in,1,From Throw In,Maren Nævdal Mjelde,10395.0,Right Back,10,Chelsea FCW,971,['94af5175-d9b9-4551-ae2e-475ef9efd426'],28,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:28.083,Pass,
,,,,,,,,,,,,,,1.323382,,,,,,,,,,,,,c14727f1-cc73-4912-829e-3a9e4dc5be9f,101,,"[73.1, 71.9]",2275090,2,,,,,0.9167136,,Right Foot,,,,"[77.7, 77.9]",,Ground Pass,,7.5604234,,,,,Maren Nævdal Mjelde,10395.0,,,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Center Defensive Midfield,10,Chelsea FCW,971,['a024ae6d-cc61-4b69-89a8-b2fa3da5aabf'],28,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:28.957,Pass,
,,,,,,,,,,,,,,1.195155,,,,,,,,,,,,,609341ad-587d-4b93-8ae1-f005f116ea54,105,,"[78.1, 78.1]",2275090,2,,,,,-0.06494917,,Right Foot,,,,"[90.4, 77.3]",,Ground Pass,,12.325989,,,Incomplete,,Erin Cuthbert,4660.0,,,,,,1,From Throw In,Maren Nævdal Mjelde,10395.0,Right Back,10,Chelsea FCW,971,"['4f8c4541-5d5c-45ea-973b-f6f9d4d7ee4f', '9118ba37-461d-441f-8592-80fe91e60427', 'f1a45011-af6c-4308-9ac1-1a24e0028f79']",30,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:30.673,Pass,True
,,,,,,,,,,,,,,0.613122,,,,,,,,,,,,,f2447871-53e1-465b-805b-0ce1cb262c3a,110,,"[28.9, 2.8]",2275090,2,,,,,0.4209906,,Left Foot,,,,"[35.6, 5.8]",,Ground Pass,,7.340981,,,,,Kim Little,15616.0,,,,,,1,From Throw In,Katie McCabe,15620.0,Left Wing Back,10,Chelsea FCW,971,"['0a0a5074-9f30-4ac5-a01d-4bd5aaa51c96', '14c19997-6bb1-4a36-946b-98f2f51d465b']",32,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:32.216,Pass,True
,,,,,,,,,,,,,,0.345571,,,,,,,,,,,,,8f158cb2-0546-4486-ac2d-cb875fdafc2d,115,,"[79.5, 59.4]",2275090,2,,,,,0.19566245,,Left Foot,,,,"[90.6, 61.6]",,Ground Pass,,11.315918,,,Incomplete,,Samantha May Kerr,4961.0,,,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Center Defensive Midfield,10,Chelsea FCW,971,"['1e0a7d02-0dcf-4992-ae63-2aa913e6f905', 'e44e693f-172e-417e-aed8-b41846766bda']",35,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:35.265,Pass,
,,,,,,,,,,,,,,1.069829,,,,,,,,,,,,,345a36ea-11d8-449c-8ecf-4af38c5b5a90,119,,"[28.9, 28.2]",2275090,2,,,,,2.8501358,,Right Foot,,,,"[19.9, 30.9]",,Ground Pass,,9.3962755,,,,,Leah Williamson,18999.0,,,,,Recovery,1,From Throw In,Danielle van de Donk,10658.0,Right Wing Back,10,Chelsea FCW,971,"['01511a91-ca6f-4420-83bf-d9900d5d2091', '55e281e9-8e69-41ff-ae27-bd5536b00758']",37,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:37.366,Pass,True
,,,,,,,,,,,,,,1.25514,,,,,,,,,,,,,2229dc99-1288-4c3a-8263-304c1cc12ae2,123,,"[21.6, 33.2]",2275090,2,,,,,0.30047718,,Right Foot,,,,"[35.8, 37.6]",,Ground Pass,,14.866069,,,Incomplete,,,,,,,,,1,From Throw In,Leah Williamson,18999.0,Center Back,10,Chelsea FCW,971,"['3839d773-e4ae-4775-a9bc-bc2030ed5105', '91c850fc-cac0-4e7d-9bf8-b41e26d6e2a8']",39,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:39.019,Pass,True
,,,,,,,,,,,,,,2.700713,,,,,,,,,,,,,3044eb02-ef2b-4218-9f11-0410a554e07a,126,,"[83.7, 39.6]",2275090,2,,,,,-1.0963964,,Right Foot,,,,"[97.0, 13.7]",,Ground Pass,,29.115288,,,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,From Throw In,So-Yun Ji,4647.0,Center Forward,10,Chelsea FCW,971,['f9e7c354-58c4-46bf-9ba3-8020db896dac'],41,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:41.169,Pass,
,,,,,,,,,,,,,,2.916068,,,,,,,,,,,,,3c739c48-9b8f-4f74-87df-d763f9179b54,129,,"[97.9, 13.1]",2275090,2,,,,,1.0574385,,Left Foot,True,,,"[120.0, 52.3]",,High Pass,,45.000557,,,Out,,,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,10,Chelsea FCW,971,,44,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:44.776,Pass,
,,,,,,,,,,,,,,1.714579,,,,,,,,,,,,,4693c13c-d6e0-4b1b-9eb8-eeb9c484e059,130,,"[6.0, 44.0]",2275090,3,,True,,,0.5995021,,Right Foot,,,,"[51.8, 75.3]",,Ground Pass,,55.473686,,,,,Danielle van de Donk,10658.0,,,,,Goal Kick,1,From Goal Kick,Manuela Zinsberger,10237.0,Goalkeeper,11,Arsenal WFC,968,['ccb09bcf-1872-4246-bc38-c787b975d016'],2,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:02.925,Pass,
,,,,,,,,,,,,,,0.810946,,,,,,,,,,,,,5e91d889-b274-4828-9dec-60a097068138,132,,"[49.3, 75.9]",2275090,3,,,,,-0.69662684,,Right Foot,,,,"[59.7, 67.2]",,Ground Pass,,13.55913,,,,,Jill Roord,10650.0,,,,,,1,From Goal Kick,Danielle van de Donk,10658.0,Right Wing Back,11,Arsenal WFC,968,['ffedee95-5dfb-4ab6-9f02-e86e563c165c'],6,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:06.494,Pass,
,,,,,,,,,,,,,,1.18541,,,,,,,,,,,,,786ac4b8-2fec-4978-8ef0-5d06277c058a,138,,"[66.4, 12.1]",2275090,3,,,,,-0.9041035,,Left Foot,,,,"[71.2, 6.0]",,Ground Pass,,7.7620873,,,,,Guro Reiten,10514.0,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,12,Chelsea FCW,971,['c46268c0-f0ad-47c2-8421-5e57eaea1b2e'],9,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:09.294,Pass,
