50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.292522,,,,,,,,,,,,,a489adad-157d-45f5-8c66-8d12e831d76e,20,,,"[77.6, 7.2]",2275051,0,,,,,-2.8107789,,Left Foot,,,,"[67.7, 3.8]",,Ground Pass,,10.467569,,,Gabrielle George,15575.0,,,,,,1,Regular Play,Maéva Clemaron,31713.0,Right Defensive Midfield,5,Everton LFC,967,['e16a1482-a31a-4b4b-827a-dd4a9a98f121'],35,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:35.440,Pass,
,,,,,,,,,,,,,,,,,1.651601,,,,,,,,,,,,,6d948d11-3093-414c-bf41-21ea4f5eefe6,24,,,"[65.1, 6.1]",2275051,0,,,,,2.5220392,,Left Foot,,,,"[51.5, 15.8]",,Ground Pass,,16.70479,,,Kika van Es,10651.0,,,,,,1,Regular Play,Gabrielle George,15575.0,Left Center Back,5,Everton LFC,967,['4c514eb3-be11-4832-8358-3dd3f9ab5584'],37,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:37.381,Pass,
,,,,,,,,,,,,,,,,,1.45858,,,,,,,,,,,,,c9d23751-623c-492d-8b87-5ff8acb25be9,28,,,"[52.7, 27.3]",2275051,0,,,,,0.3388638,,Right Foot,,,,"[77.1, 35.9]",,High Pass,,25.87122,,,Inessa Kaagman,15579.0,,,,,,1,Regular Play,Kika van Es,10651.0,Right Center Back,5,Everton LFC,967,"['12fb4730-aa30-49cc-a25f-7dd24464d641', 'aa06ed0f-b02c-413f-a0b1-a67ecc2d6f2c']",40,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:40.661,Pass,True
,,,,,,,,,,,,,,,,,1.769763,,,,,,,,,,,,,950a15b1-5279-42a1-8225-8167a2d2a577,32,,,"[77.7, 36.7]",2275051,0,,,,,0.92522055,,Left Foot,,,,"[83.5, 44.4]",,Ground Pass,,9.64002,,,Simone Magill,15559.0,,,,,,1,Regular Play,Inessa Kaagman,15579.0,Center Attacking Midfield,5,Everton LFC,967,"['36d9e808-f23a-4652-81ef-2edef88f07cb', 'b80bc479-4973-4c5a-a3b8-6443a06a2177']",42,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:42.144,Pass,True
,,,,,,,,,,,,,,,,,0.151983,,,,,,,,,,,,,7966d68d-520e-45de-8291-094c6e46b8f2,36,,,"[85.5, 43.4]",2275051,0,,,,,-1.1186424,,Right Foot,,,,"[87.2, 39.9]",,Ground Pass,,3.8910153,Incomplete,,Hannah Cain,18253.0,,,Through Ball,True,,1,Regular Play,Simone Magill,15559.0,Right Wing,5,Everton LFC,967,"['77a3a3c6-f0a4-4544-8f15-ebef049220b4', 'a3292996-e15b-412e-b93d-fec336e823a8']",43,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:43.953,Pass,
,,,,,,,,,,,,,,,,,1.518138,,,,,,,,,,,,,e788ff21-80c1-4f19-beb2-4d97cef7bc4a,42,,,"[26.3, 26.0]",2275051,0,,,,,-0.9952789,,Left Foot,,,,"[39.6, 5.5]",,Ground Pass,,24.43645,,,Aileen Whelan,16374.0,,,,,,1,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,6,Brighton & Hove Albion WFC,965,"['95edfd47-5540-40e1-af00-6326468f2301', 'f047baf3-35c9-43e0-9b2d-a1036711e115']",47,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:47.170,Pass,True
,,,,,,,,,,,,,,,,,2.128824,,,,,,,,,,,,,6b5a8e1f-6213-4c66-9012-769927fce073,48,,,"[26.3, 5.1]",2275051,0,,,,,0.19799833,,Left Foot,,,,"[58.2, 11.5]",,High Pass,,32.53567,Incomplete,,Kayleigh Green,16400.0,,,,,Recovery,1,Regular Play,Felicity Gibbons,16392.0,Left Back,6,Brighton & Hove Albion WFC,965,"['14587ccd-0456-4f9c-a57c-d1635a99a996', '9272435c-e232-47db-aa13-ec6ff66b2e35']",52,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:52.488,Pass,
,,,,,,,,,,,,,,,,,1.563181,,,,,,,,,,,,,9272435c-e232-47db-aa13-ec6ff66b2e35,51,,,"[61.9, 68.6]",2275051,0,,,,,-0.5397415,,Right Foot,,,,"[83.6, 55.6]",,High Pass,,25.296047,Incomplete,,Inessa Kaagman,15579.0,,,,,Recovery,1,Regular Play,Kika van Es,10651.0,Right Center Back,6,Brighton & Hove Albion WFC,965,"['041376c8-333a-4b67-8bb5-82f6abc5a695', '6b5a8e1f-6213-4c66-9012-769927fce073', 'cdb87168-04de-44c2-a44c-44a34dc37829']",54,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:54.617,Pass,
,,,,,,,,,,,,,,,,,2.11585,,,,,,,,,,,,,3135a56b-a47e-45bf-ad93-b397c089f194,55,,,"[38.4, 23.6]",2275051,0,,,,,0.20795855,,Left Foot,,,,"[49.3, 25.9]",,Ground Pass,,11.1400175,Incomplete,,Léa Le Garrec,31529.0,,,,,,1,Regular Play,Danielle Buet,20034.0,Right Defensive Midfield,6,Brighton & Hove Albion WFC,965,"['0c4bdd5c-1d01-47ef-93a7-778cdce30d68', '305a223e-fbec-4c22-b948-3814c9ca27ef']",56,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:56.268,Pass,
,,,,,,,,,,,,,,,,,0.83206,,,,,,,,,,,,,fc72905b-5918-4d97-80e3-681b2715be59,63,,,"[75.6, 45.7]",2275051,0,,,,,-1.4644035,,Right Foot,,,,"[76.7, 35.4]",,Ground Pass,,10.358571,,,Chloe Kelly,15570.0,,,,,,1,Regular Play,Lucy Hope,16386.0,Left Defensive Midfield,7,Everton LFC,967,['1a351cc9-2110-48c2-ab1e-473f896b352d'],59,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:59.281,Pass,
,,,,,,,,,,,,,,,,,1.216259,,,,,,,,,,,,,8c6b3e04-4216-412c-a6b2-eeecf63377b8,67,,,"[73.9, 47.4]",2275051,1,,,,,1.9379702,,Right Foot,,,,"[66.4, 66.9]",,Ground Pass,,20.892582,,,Esme Beth Morgan,4649.0,,,,,,1,Regular Play,Chloe Kelly,15570.0,Left Wing,7,Everton LFC,967,['e0fb90ab-b23b-4bc6-9c1f-d5c5550feb69'],3,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:03.537,Pass,
,,,,,,,,,,,,,,,,,1.727715,,,,,,,,,,,,,6c334aa1-e0b7-4368-a4d1-a1d9a288542e,70,,,"[66.9, 59.6]",2275051,1,,,,,-2.630278,,Right Foot,,,,"[44.8, 47.2]",,Ground Pass,,25.341074,,,Kika van Es,10651.0,,,,,,1,Regular Play,Esme Beth Morgan,4649.0,Right Back,7,Everton LFC,967,['41949c49-5fad-4239-a886-fe121765cad1'],8,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:08.236,Pass,
,,,,,,,,,,,,,,,,,1.868353,,,,,,,,,,,,,5f3f0d7f-d557-4846-b2d2-9da53b753af8,73,,,"[44.0, 43.1]",2275051,1,,,,,-1.2850833,,Right Foot,,,,"[48.7, 27.1]",,Low Pass,,16.676031,,,Gabrielle George,15575.0,,,,,,1,Regular Play,Kika van Es,10651.0,Right Center Back,7,Everton LFC,967,['d5e7aec8-9e6d-46d0-9e39-f0613f469949'],10,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:10.003,Pass,
,,,,,,,,,,,,,,,,,2.279474,,,,,,,,,,,,,f921c43d-e6fa-43ed-9c50-e11d6d59a024,77,,,"[59.8, 19.6]",2275051,1,,,,,-0.11749639,,Left Foot,,,,"[104.7, 14.3]",,High Pass,,45.211723,Pass Offside,,Lucy Hope,16386.0,,,,,,1,Regular Play,Gabrielle George,15575.0,Left Center Back,7,Everton LFC,967,['53d36092-5ca6-4b7a-8f41-48092d8eb632'],14,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:14.065,Pass,
,,,,,,,,,,,,,,,,,2.546036,,,,,,,,,,,,,7ab0e873-ea3b-4371-bfa4-ebb45500a068,79,,,"[23.9, 59.2]",2275051,1,,,,,-0.119777866,,Right Foot,,,,"[80.4, 52.4]",,High Pass,,56.907734,Incomplete,,Léa Le Garrec,31529.0,,,,,Free Kick,1,From Free Kick,Megan Walsh,15709.0,Goalkeeper,8,Brighton & Hove Albion WFC,965,"['5411ae4d-2f19-4fe3-a277-c9514a07117d', 'a909abf6-747d-4950-8e0a-0fbced0a6594']",46,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:46.451,Pass,
,,,,,,,,,,,,,,,,,1.008074,,,,,,,,,,,,,a909abf6-747d-4950-8e0a-0fbced0a6594,81,,,"[39.7, 27.7]",2275051,1,,,,,-0.46652117,,Head,,,,"[53.6, 20.7]",,Low Pass,,15.563097,,,Lucy Hope,16386.0,,,,,Recovery,1,From Free Kick,Kika van Es,10651.0,Right Center Back,8,Brighton & Hove Albion WFC,965,"['7ab0e873-ea3b-4371-bfa4-ebb45500a068', 'b25d4586-85be-4050-9498-86a7cde29eb1']",48,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:48.997,Pass,
,,,,,,,,,,,,,,,,,2.450604,,,,,,,,,,,,,82bd25d6-76ad-4cf3-b042-bd0f7c9a9514,84,,,"[53.2, 19.4]",2275051,1,,,,,-0.5904026,,Right Foot,,,,"[82.0, 0.1]",,Low Pass,,34.66886,Out,,Chloe Kelly,15570.0,,,,,,1,From Free Kick,Lucy Hope,16386.0,Left Defensive Midfield,8,Brighton & Hove Albion WFC,965,['1ad51939-e88d-4c54-a399-6aae898af535'],50,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:50.045,Pass,
,,,,,,,,,,,,,,,,,1.067442,,,,,,,,,,,,,718bdb42-c751-4c6f-be27-18d9dc551976,86,,,"[39.8, 80.0]",2275051,2,,,,,-0.05731421,,,,,,"[52.0, 79.3]",,High Pass,,12.220065,,,Léa Le Garrec,31529.0,,,,,Throw-in,1,From Throw In,Matilde Lundorf Skovsen,31528.0,Right Back,9,Brighton & Hove Albion WFC,965,['44c9da3a-dd50-407a-b406-9b7fe44ca6a4'],10,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:10.663,Pass,
,,,,,,,,,,,,,,,,,2.012596,,,,,,,,,,,,,f563532b-5459-4255-b346-b011e40c951e,90,,,"[49.8, 78.9]",2275051,2,,,,,-0.25825223,,Right Foot,,,,"[71.0, 73.3]",,High Pass,,21.927153,Incomplete,,Kayleigh Green,16400.0,,,,,,1,From Throw In,Léa Le Garrec,31529.0,Center Attacking Midfield,9,Brighton & Hove Albion WFC,965,"['16ea4cca-2470-4464-89cf-b49e7a51090c', '32cc3a1f-cbb6-4884-91be-c099b892518c']",13,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:13.200,Pass,
,,,,,,,,,,,,,,,,,3.185765,,,,,,,,,,,,,16ea4cca-2470-4464-89cf-b49e7a51090c,93,,,"[49.1, 6.8]",2275051,2,,,,True,1.3582295,,,,,,"[55.1, 34.6]",,Low Pass,,28.440113,,,Simone Magill,15559.0,,,,,Recovery,1,Regular Play,Gabrielle George,15575.0,Left Center Back,10,Everton LFC,967,"['1eba7275-7ad5-4210-9227-313195e993a6', '42a055aa-3592-4e87-88b9-ee9ce0ef5bc4', 'f563532b-5459-4255-b346-b011e40c951e']",15,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:15.212,Pass,True
,,,,,,,,,,,,,,,,,1.069681,,,,,,,,,,,,,f7150779-bb8d-405c-9fcc-fc410633f5b8,97,,,"[49.1, 24.5]",2275051,2,,,,,-1.6403044,,Right Foot,,,,"[48.0, 8.7]",,Ground Pass,,15.838244,,,Danielle Turner,15571.0,,,,,,1,Regular Play,Simone Magill,15559.0,Right Wing,10,Everton LFC,967,['5843c947-d645-40ad-8ef8-3fb435be6e0c'],20,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:20.085,Pass,
,,,,,,,,,,,,,,,,,5.166579,,,,,,,,,,,,,acb07898-c4e2-4b09-b5b3-07bb685d9cb1,101,,,"[49.3, 4.4]",2275051,2,,,,,-0.046525106,,Left Foot,,,,"[98.7, 2.1]",,Low Pass,,49.453514,Incomplete,,Chloe Kelly,15570.0,,,,,,1,Regular Play,Danielle Turner,15571.0,Left Back,10,Everton LFC,967,"['16b968e8-9986-4c8c-bc92-fc8a25157889', '62de8496-1b62-464a-ad93-537f9c86a015']",21,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:21.802,Pass,
,,,,,,,,,,,,,,,,,1.321085,,,,,,,,,,,,,62de8496-1b62-464a-ad93-537f9c86a015,103,,,"[21.4, 78.0]",2275051,2,,,,,0.0091740545,,Right Foot,,,,"[43.2, 78.2]",,Low Pass,,21.800917,Incomplete,,Matilde Lundorf Skovsen,31528.0,,,,,Recovery,1,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,10,Everton LFC,967,"['95455270-ec04-4b88-ad7a-d7fed55486e4', 'acb07898-c4e2-4b09-b5b3-07bb685d9cb1', 'ea95019d-6ac3-4a12-861e-d9e63f266396']",26,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:26.969,Pass,
,,,,,,,,,,,,,,,,,1.617501,,,,,,,,,,,,,6a9f62f7-3eac-4ee7-b93c-bf684369257b,109,,,"[97.9, 5.1]",2275051,2,,,,,1.2544262,,Right Foot,True,,,"[110.7, 44.2]",,Low Pass,,41.141827,Incomplete,,Hannah Cain,18253.0,,,,,,1,Regular Play,Chloe Kelly,15570.0,Left Wing,10,Everton LFC,967,"['2549ceaf-9832-4067-a791-668d72497340', 'ef321d3c-8ebb-4b5c-ba92-b53328450bd3']",33,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:33.947,Pass,
,,,,,,,,,,,,,,,,,2.559757,,,,,,,,,,,,,8841ff7c-0752-4f84-8c1f-cf6dd5fe3a30,113,,,"[9.0, 42.3]",2275051,2,,,,,1.7130647,,Left Foot,,,,"[3.6, 80.0]",,Low Pass,,38.084774,Out,,,,,,,,,1,Regular Play,Felicity Gibbons,16392.0,Left Back,10,Everton LFC,967,,36,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:36.339,Pass,
,,,,,,,,,,,,,,,,,1.200391,,,,,,,,,,,,,9e282031-725a-4d1e-97a5-23767f3138f8,114,,,"[113.9, 0.1]",2275051,2,,,,,1.602871,,,,,,"[113.3, 18.8]",,High Pass,,18.709623,,,Hannah Cain,18253.0,,,,,Throw-in,1,From Throw In,Danielle Turner,15571.0,Left Back,11,Everton LFC,967,['f45fc53f-eb18-4e08-a3ba-73287cea7fac'],54,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:54.541,Pass,
,,,,,,,,,,,,,,,,,1.129245,,,,,,,,,,,,,d9dc8512-0778-4a97-bc1f-a3643303d5d6,118,,,"[112.0, 18.3]",2275051,2,,,,,2.5573213,ec4d559b-861f-4504-a27d-7f6680849d1a,Right Foot,,,,"[105.8, 22.4]",,Ground Pass,,7.4330344,,,Inessa Kaagman,15579.0,True,,,,,1,From Throw In,Hannah Cain,18253.0,Center Forward,11,Everton LFC,967,['376efe48-7530-4a1b-b156-a110dbdb2b52'],56,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:56.157,Pass,
,,,,,,,,,,,,,,,,,2.194605,,,,,,,,,,,,,bc0a8b2d-af6e-41cb-b762-f61480282a25,123,,,"[7.0, 36.1]",2275051,3,,,,,-1.4434613,,Right Foot,,,,"[10.7, 7.2]",,Ground Pass,,29.13589,,,Felicity Gibbons,16392.0,,,,,Goal Kick,1,From Goal Kick,Megan Walsh,15709.0,Goalkeeper,12,Brighton & Hove Albion WFC,965,['8d8207d2-d2cd-4f7a-a291-44d6532619bb'],19,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:19.785,Pass,
,,,,,,,,,,,,,,,,,1.682035,,,,,,,,,,,,,4e684bbf-163c-40d6-ac3b-1d9950d9c65e,126,,,"[20.1, 4.7]",2275051,3,,,,,-0.09347678,,Right Foot,,,,"[36.1, 3.2]",,Ground Pass,,16.070158,,,Maya Le Tissier,22337.0,,,,,,1,From Goal Kick,Felicity Gibbons,16392.0,Left Back,12,Brighton & Hove Albion WFC,965,['9d829dfc-09d3-4cc3-af87-3bf83013e242'],22,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:22.100,Pass,
,,,,,,,,,,,,,,,,,0.895873,,,,,,,,,,,,,1abb53e5-71e5-4ddc-8fe6-7b3bf416321f,130,,,"[32.1, 3.4]",2275051,3,,,,,2.951979,,Right Foot,,,,"[22.2, 5.3]",,Ground Pass,,10.080674,,,Victoria Williams,16395.0,,,,,,1,From Goal Kick,Maya Le Tissier,22337.0,Left Defensive Midfield,12,Brighton & Hove Albion WFC,965,['5b95c69d-1831-440a-ab7e-f04573d024ea'],26,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:26.422,Pass,
,,,,,,,,,,,,,,,,,2.392194,,,,,,,,,,,,,9903080c-48aa-4394-a61c-1ca20f66d18b,133,,,"[22.7, 5.5]",2275051,3,,,,,0.067045644,,Left Foot,,,,"[64.4, 8.3]",,High Pass,,41.7939,,,Kayleigh Green,16400.0,,,,,,1,From Goal Kick,Victoria Williams,16395.0,Left Center Back,12,Brighton & Hove Albion WFC,965,['6770c421-9613-4449-a75a-cb23d6666f2b'],27,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:27.358,Pass,
