50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,3.103799,,,,,,,,,,,4790f2b9-cdaa-4599-a538-1839c17f6239,1272,,,"[52.2, 28.1]",2275077,42,,,,1.1200235,,Right Foot,,,"[74.9, 75.0]",,High Pass,,52.104702,,,Cecilie Redisch Kvamme,31553.0,,True,,,,1,Regular Play,Kenza Dali,15421.0,Right Center Midfield,85,West Ham United LFC,972,['17d29013-26dc-49fd-a40c-908eece0b9d3'],7,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:42:07.310,Pass,
,,,,,,,,,,,,,,,,,,1.632631,,,,,,,,,,,1439136c-037a-4863-a825-51f5c65e13ac,1275,,,"[73.1, 75.4]",2275077,42,,,,-0.5792199,,Left Foot,,,"[91.6, 63.3]",,High Pass,,22.105656,Incomplete,,Kate Longhurst,18147.0,,,,,,1,Regular Play,Cecilie Redisch Kvamme,31553.0,Right Back,85,West Ham United LFC,972,"['3ea235e2-e1d4-468a-a08d-7e2d9d8c65e3', 'ee843350-6bc5-4e2b-a210-17f23d82dce1']",11,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:42:11.298,Pass,
,,,,,,,,,,,,,,,,,,2.557546,,,,,,,,,,,3616bf58-4c47-4a01-af0f-5328b3ad9e94,1280,,,"[28.9, 16.8]",2275077,42,,,,-0.515549,,Left Foot,,,"[52.9, 3.2]",,High Pass,,27.585503,,,Rosella Ayane,21048.0,,,,,,1,Regular Play,Anna Filbey,31703.0,Left Center Back,86,Tottenham Hotspur Women,749,"['22aa0b16-9f2c-4a06-a7c2-027931e83f32', '4a1ec1ee-16d1-4739-8d76-bd1c23c686e3']",13,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:42:13.976,Pass,True
,,,,,,,,,,,,,,,,,,1.345615,,,,,,,,,,,8e49c39c-4d36-4aca-b87f-143f69afc0b9,1285,,,"[58.1, 0.1]",2275077,42,,,,0.8480467,,,,,"[70.8, 14.5]",,Low Pass,,19.20026,,,Rianna Dean,31702.0,,,,,Throw-in,1,From Throw In,Emma Mukandi,18998.0,Left Back,87,Tottenham Hotspur Women,749,['d6f74593-a8f2-4c78-bdab-0e90e655a2cb'],30,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:42:30.019,Pass,
,,,,,,,,,,,,,,,,,,1.120419,,,,,,,,,,,ac9512d9-b110-4cad-b3ce-b5fbf73a292a,1288,,,"[70.8, 15.3]",2275077,42,,,,-2.1484258,,Right Foot,,,"[63.5, 4.1]",,Ground Pass,,13.368994,,,Emma Mukandi,18998.0,,,,,,1,From Throw In,Rianna Dean,31702.0,Center Forward,87,Tottenham Hotspur Women,749,['c93c5a33-3059-4bf6-8ccc-1e980c806e5d'],31,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:42:31.939,Pass,
,,,,,,,,,,,,,,,,,,0.939476,,,,,,,,,,,1cb387dc-0bc0-48b7-95b3-9ffc4de27bec,1291,,,"[63.5, 4.1]",2275077,42,,,,1.5282688,,Right Foot,,,"[64.1, 18.2]",,Ground Pass,,14.112761,,,Josie Green,4865.0,,,,,,1,From Throw In,Emma Mukandi,18998.0,Left Back,87,Tottenham Hotspur Women,749,['fc7c3171-c1d9-4c46-8be0-1fa93b46441a'],33,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:42:33.142,Pass,
,,,,,,,,,,,,,,,,,,1.314279,,,,,,,,,,,5121d18c-b8a3-4281-9845-a7a35391ea48,1294,,,"[64.1, 15.1]",2275077,42,,,,-2.6487563,,Right Foot,,,"[47.9, 6.4]",,Ground Pass,,18.388311,,,Anna Filbey,31703.0,,,,,,1,From Throw In,Josie Green,4865.0,Left Center Midfield,87,Tottenham Hotspur Women,749,['07c6c958-e20c-460c-affd-827ebdce6207'],35,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:42:35.161,Pass,
,,,,,,,,,,,,,,,,,,2.116531,,,,,,,,,,,04b912b3-8dff-444d-a958-86d450d8bee4,1297,,,"[43.3, 6.2]",2275077,42,,,,1.8009313,,Right Foot,,,"[35.1, 41.2]",,Ground Pass,,35.94774,,,Hannah Godfrey,31552.0,,,,,,1,From Throw In,Anna Filbey,31703.0,Left Center Back,87,Tottenham Hotspur Women,749,['0dab4bcf-58b9-4a62-9cbe-e75c183f9164'],37,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:42:37.872,Pass,
,,,,,,,,,,,,,,,,,,1.372706,,,,,,,,,,,969c4c68-73d5-4839-a949-a4c8b6dedea4,1300,,,"[34.9, 58.4]",2275077,42,,,,0.09095357,,Right Foot,,,"[65.6, 61.2]",,Low Pass,,30.827423,,,Kit Graham,31551.0,,,,,,1,From Throw In,Hannah Godfrey,31552.0,Right Center Back,87,Tottenham Hotspur Women,749,['846b6537-dc4c-42ce-959f-0c33bafb2378'],43,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:42:43.294,Pass,
,,,,,,,,,,,,,,,,,,4.05898,,,,,,,,,,,1d4eaefb-6c49-42f0-8495-d1a9cae77360,1303,,,"[62.4, 55.1]",2275077,42,,,,-0.58636415,,Right Foot,,,"[104.7, 27.0]",,High Pass,,50.78287,Incomplete,,Rianna Dean,31702.0,,,,,,1,From Throw In,Kit Graham,31551.0,Right Wing,87,Tottenham Hotspur Women,749,"['8006ac6c-6e3f-4d26-a5bf-da2436693e39', 'cb4fbe5d-f143-4826-8cd3-105d504f88d3']",47,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:42:47.212,Pass,
,,,,,,,,,,,,,,,,,,1.325112,,,,,,,,,,,2a817c23-cd5e-4e8a-b750-74e635133ea5,1307,,,"[15.0, 51.4]",2275077,42,,,,-1.1953079,,Keeper Arm,,,"[24.5, 27.3]",,Low Pass,,25.904825,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,1,Regular Play,Courtney Brosnan,31555.0,Goalkeeper,88,West Ham United LFC,972,['a4b70f58-6d4a-4831-bb73-9ea9b9ea6d9e'],53,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:42:53.748,Pass,
,,,,,,,,,,,,,,,,,,1.152044,,,,,,,,,,,267584e1-3b87-4359-ad4a-76ca454d3086,1310,,,"[27.0, 25.6]",2275077,42,,,,0.20208156,,Left Foot,,,"[47.5, 29.8]",,Low Pass,,20.925821,,,Kenza Dali,15421.0,,,,,,1,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Left Center Back,88,West Ham United LFC,972,['e938bc9a-adea-4e83-9e50-c2602ffe921a'],57,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:42:57.550,Pass,
,,,,,,,,,,,,,,,,,,2.407339,,,,,,,,,,,a9930719-1e35-4184-9360-409f154160db,1313,,,"[39.6, 41.7]",2275077,43,,,,0.89821756,,Right Foot,,,"[66.6, 75.6]",,Low Pass,,43.33832,,,Cecilie Redisch Kvamme,31553.0,,,,,,1,Regular Play,Kenza Dali,15421.0,Right Center Midfield,88,West Ham United LFC,972,['404f90dc-2be0-4987-b98b-ecccf799cf9d'],2,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:43:02.524,Pass,
,,,,,,,,,,,,,,,,,,2.442445,,,,,,,,,,,365646ff-b46f-415b-8f27-4712e8de1c0c,1316,,,"[66.8, 75.0]",2275077,43,,,,-0.029694239,,Right Foot,,,"[87.0, 74.4]",,Ground Pass,,20.208908,Incomplete,,Adriana Kristina Leon,8297.0,,,,,,1,Regular Play,Cecilie Redisch Kvamme,31553.0,Right Back,88,West Ham United LFC,972,"['afc3cca3-e655-4f70-9e53-2e93fd8f4cb7', 'ebf4276a-e821-4abe-b6fd-0391035542ac']",5,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:43:05.011,Pass,
,,,,,,,,,,,,,,,,,,1.190195,,,,,,,,,,,3c38b5a3-48e7-4dc9-8552-fb5e8669a81b,1319,,,"[78.3, 80.0]",2275077,43,,,,-1.4222914,,,,,"[80.2, 67.3]",,High Pass,,12.841339,,,Kenza Dali,15421.0,,,,,Throw-in,1,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Back,89,West Ham United LFC,972,['b1bebfa1-b999-4c7d-96f4-8a70684360bb'],13,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:43:13.439,Pass,
,,,,,,,,,,,,,,,,,,1.585521,,,,,,,,,,,fb9a889b-e2b3-40e9-b713-67fef7023f26,1322,,,"[98.3, 77.3]",2275077,43,,,,-1.2989119,,Right Foot,,,"[102.9, 60.8]",,Ground Pass,,17.129215,,,Cecilie Redisch Kvamme,31553.0,,,,,,1,From Throw In,Kenza Dali,15421.0,Right Center Midfield,89,West Ham United LFC,972,['7e50a030-9975-41c0-96c0-9bf43644d3d7'],20,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:43:20.410,Pass,
,,,,,,,,,,,,,,,,,,2.528251,,,,,,,,,,,bb02d1d5-3e96-4edb-a817-57b13d380d8e,1326,,,"[104.7, 59.2]",2275077,43,,,,-1.0630805,,Right Foot,,,"[120.0, 31.7]",,Low Pass,,31.469667,Out,,Alisha Lehmann,18153.0,,,,,,1,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Back,89,West Ham United LFC,972,"['34fe3642-8a29-4795-98f3-d89b5e1ae4e8', 'bab33ae8-206a-48f6-be57-eb491ba4d84e']",22,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:43:22.476,Pass,True
,,,,,,,,,,,,,,,,,,2.457232,,,,,,,,,,,d0c140c9-81bf-48e9-b8c7-ecc35b1c9a12,1328,,,"[6.0, 44.0]",2275077,43,,,,-0.3552611,,Right Foot,,,"[52.9, 26.6]",,High Pass,,50.023693,Incomplete,,Ria Percival,18145.0,,,,,Goal Kick,1,From Goal Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,90,Tottenham Hotspur Women,749,"['14126bfa-1d28-42d9-8292-5fcc0620f9ee', 'a7fe9de5-c295-4dcf-a294-6e3ceec1772b']",56,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:43:56.566,Pass,
,,,,,,,,,,,,,,,,,,2.391925,,,,,,,,,,,14126bfa-1d28-42d9-8292-5fcc0620f9ee,1331,,,"[67.2, 53.5]",2275077,43,,,True,-2.7430701,,,,,"[53.9, 47.9]",,High Pass,,14.43087,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,Recovery,1,Regular Play,Kate Longhurst,18147.0,Left Center Midfield,91,West Ham United LFC,972,"['516d511e-296b-48f4-9ca7-bb29fbd68783', 'd0c140c9-81bf-48e9-b8c7-ecc35b1c9a12', 'e2bbb902-90c9-410b-a5c7-eb631fb8c62e']",59,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:43:59.023,Pass,True
,,,,,,,,,,,,,,,,,,2.464889,,,,,,,,,,,6f848b31-02c8-47dd-b53b-ac6b1a469bfb,1335,,,"[49.3, 50.2]",2275077,44,,,,-2.9218323,,Right Foot,,,"[20.2, 43.7]",,Low Pass,,29.81711,,,Courtney Brosnan,31555.0,,,,,,1,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Left Center Back,91,West Ham United LFC,972,"['19d2a618-f10e-4667-880a-4acf4c45df8d', '3e726b34-b70e-411e-bc1b-e82b1aad853e']",2,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:02.968,Pass,True
,,,,,,,,,,,,,,,,,,3.745743,,,,,,,,,,,1769dba5-6500-47cd-b3fa-1f0f1c4ac878,1337,,,"[20.2, 43.7]",2275077,44,,,,1.3530403,,Right Foot,,,"[27.9, 78.5]",,High Pass,,35.64169,Injury Clearance,,,,,,,,,1,Regular Play,Courtney Brosnan,31555.0,Goalkeeper,91,West Ham United LFC,972,,5,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:05.433,Pass,
,,,,,,,,,,,,,,,,,,2.241016,,,,,,,,,,,b156b258-5309-4bf8-b22b-611a78dc2c14,1341,,,"[32.0, 73.9]",2275077,47,True,,,-1.8378465,,Right Foot,,,"[20.4, 31.5]",,Ground Pass,,43.95816,,,Gilly Louise Scarlett Flaherty,18151.0,,True,,,Recovery,1,Regular Play,Grace Fisk,34232.0,Right Center Back,93,West Ham United LFC,972,['441afa84-5790-4906-b145-051239cf3b7d'],6,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:47:06.794,Pass,
,,,,,,,,,,,,,,,,,,0.991339,,,,,,,,,,,d438f4e7-2988-4f66-878b-018c7efa4117,1343,,,"[20.4, 32.3]",2275077,47,,,,1.8255546,,Right Foot,,,"[17.9, 41.9]",,Ground Pass,,9.920181,,,Courtney Brosnan,31555.0,,,,,,1,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Left Center Back,93,West Ham United LFC,972,['a235ee09-6682-49d8-85c5-f175c84def20'],9,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:47:09.752,Pass,
,,,,,,,,,,,,,,,,,,1.027618,,,,,,,,,,,5219e466-4666-4075-a778-39f8c1c6cbf5,1346,,,"[19.1, 45.4]",2275077,47,,,,1.223611,,Right Foot,,,"[24.6, 60.6]",,Ground Pass,,16.164467,,,Grace Fisk,34232.0,,,,,,1,Regular Play,Courtney Brosnan,31555.0,Goalkeeper,93,West Ham United LFC,972,['4d7c9720-3a70-4cf0-af55-6602b9167623'],12,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:47:12.558,Pass,
,,,,,,,,,,,,,,,,,,1.132185,,,,,,,,,,,ef5711a7-3b0f-4d24-a73c-6ce41af11bfa,1349,,,"[24.6, 60.6]",2275077,47,,,,-0.73023945,,Right Foot,,,"[41.8, 45.2]",,Ground Pass,,23.086792,,,Tessel Middag,23217.0,,,,,,1,Regular Play,Grace Fisk,34232.0,Right Center Back,93,West Ham United LFC,972,['c6b62aa0-a877-443c-8166-2cd9512485ea'],15,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:47:15.240,Pass,
,,,,,,,,,,,,,,,,,,1.333644,,,,,,,,,,,91a3c616-0ad8-4fe7-b4ba-186941057578,1353,,,"[41.0, 46.9]",2275077,47,,,,2.067765,,Right Foot,,,"[31.4, 64.6]",,Ground Pass,,20.13579,,,Grace Fisk,34232.0,,,,,,1,Regular Play,Tessel Middag,23217.0,Center Defensive Midfield,93,West Ham United LFC,972,['ef77e50d-9bfd-4569-829f-1e03b9dd826d'],18,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:47:18.146,Pass,
,,,,,,,,,,,,,,,,,,4.541431,,,,,,,,,,,334bec77-a8f7-4a3b-bd0a-af946de3185d,1358,,,"[37.1, 65.4]",2275077,47,,,,-2.3840873,,Right Foot,,,"[2.1, 32.3]",,Low Pass,,48.17271,,,Courtney Brosnan,31555.0,,,,,,1,Regular Play,Grace Fisk,34232.0,Right Center Back,93,West Ham United LFC,972,"['5a2f4276-d85d-443c-ae2b-51b31c47f325', 'c70fdd9b-c1da-4021-ae5b-09bf2b0295be']",24,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:47:24.472,Pass,True
,,,,,,,,,,,,,,,,,,1.128734,,,,,,,,,,,f55f29c0-37e0-4ed0-8eae-5bc82d3e4d93,1361,,,"[2.1, 25.0]",2275077,47,,,,-0.16725394,,Right Foot,,,"[9.8, 23.7]",,Ground Pass,,7.808969,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,1,Regular Play,Courtney Brosnan,31555.0,Goalkeeper,93,West Ham United LFC,972,['a6c4bd2d-ea80-4690-b61c-c07f6f3ec8da'],31,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:47:31.098,Pass,
,,,,,,,,,,,,,,,,,,2.475126,,,,,,,,,,,cd7aff65-da12-4305-a047-6c566bb6e7eb,1364,,,"[13.1, 25.8]",2275077,47,,,,-0.2589402,,Right Foot,,,"[61.8, 12.9]",,High Pass,,50.37956,Incomplete,,Alisha Lehmann,18153.0,,,,,,1,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Left Center Back,93,West Ham United LFC,972,"['d1ea58d5-3d74-4eb8-bd65-a85d658fe7ae', 'e0446153-85b0-4292-b8fa-da95b69208e5']",35,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:47:35.356,Pass,
,,,,,,,,,,,,,,,,,,2.232688,,,,,,,,,,,d1ea58d5-3d74-4eb8-bd65-a85d658fe7ae,1366,,,"[58.3, 67.2]",2275077,47,,,,0.41965085,,Head,,,"[77.8, 75.9]",,Low Pass,,21.35275,,,Kit Graham,31551.0,,,,,Recovery,1,Regular Play,Ashleigh Neville,4848.0,Right Back,94,Tottenham Hotspur Women,749,"['19054887-e1df-4f76-b51e-c5b2140274d5', 'cd7aff65-da12-4305-a047-6c566bb6e7eb']",37,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:47:37.831,Pass,
,,,,,,,,,,,,,,,,,,1.560807,,,,,,,,,,,5ec20c98-86d9-4bf2-84b2-74a517d99e6c,1368,,,"[77.8, 75.9]",2275077,47,,,,-2.0940747,,Left Foot,,,"[71.8, 65.5]",,High Pass,,12.006665,,,Ria Percival,18145.0,,,,,,1,Regular Play,Kit Graham,31551.0,Right Wing,94,Tottenham Hotspur Women,749,['eb8e968a-9a5a-4c1d-92b1-22f28ffdd650'],40,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:47:40.064,Pass,
,,,,,,,,,,,,,,,,,,0.206849,,,,,,,,,,,2dc7a0f6-f5f7-47d5-bbc0-412020808c4f,1371,,,"[71.4, 65.1]",2275077,47,,,,-0.68690366,,Right Foot,,,"[85.3, 53.7]",,High Pass,,17.976929,,,Gemma Suzanne Davison,15721.0,,,,,,1,Regular Play,Ria Percival,18145.0,Right Center Midfield,94,Tottenham Hotspur Women,749,['fc5a8643-5ce3-429e-b13e-e94267b8a226'],43,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:47:43.508,Pass,
,,,,,,,,,,,,,,,,,,4.212928,,,,,,,,,,,b7eb6bff-b4c3-4fd3-9326-8f59a99bee68,1373,,,"[85.6, 53.7]",2275077,47,,,,0.20478095,,Right Foot,,,"[111.6, 59.1]",,High Pass,,26.55485,,,Rianna Dean,31702.0,,,,,,1,Regular Play,Gemma Suzanne Davison,15721.0,Center Attacking Midfield,94,Tottenham Hotspur Women,749,['655787cb-3c2b-4b42-b910-4a5b6e42bed3'],43,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:47:43.715,Pass,
,,,,,,,,,,,,,,,,,,1.638055,,,,,,,,,,,4d6156de-2174-4893-b191-dfc98b960d06,1375,,,"[111.6, 60.9]",2275077,47,,,,1.6552106,,Left Foot,,,"[110.5, 73.9]",,Ground Pass,,13.046455,,,Kit Graham,31551.0,,,,,,1,Regular Play,Rianna Dean,31702.0,Center Forward,94,Tottenham Hotspur Women,749,['c426cc4c-c9c3-492b-b4ad-384bca81db0a'],47,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:47:47.928,Pass,
,,,,,,,,,,,,,,,,,,2.834512,,,,,,,,,,,2eb67b22-893c-4c07-968e-662ff420e1a3,1384,,,"[7.5, 7.1]",2275077,48,,,,0.14752184,,Left Foot,,,"[64.7, 15.6]",,High Pass,,57.828106,,,Kate Longhurst,18147.0,,,,,Free Kick,1,From Free Kick,Laura Vetterlein,31556.0,Left Back,96,West Ham United LFC,972,['f4907e68-8460-47e0-89c2-5b26e8b5709d'],17,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:48:17.723,Pass,
,,,,,,,,,,,,,,,,,,1.342917,,,,,,,,,,,feb12c8d-6556-43d1-9cb6-61ffc1af77fc,1387,,,"[64.3, 16.2]",2275077,48,,,True,0.5450997,,,,,"[73.7, 21.9]",,Low Pass,,10.993179,,,Adriana Kristina Leon,8297.0,,,,,,1,From Free Kick,Kate Longhurst,18147.0,Left Center Midfield,96,West Ham United LFC,972,"['8d6b3092-11c8-46c5-9a54-23e28a3afb91', 'f2f895c9-769a-4d49-a1ef-a1e4e8def484']",20,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:48:20.597,Pass,True
,,,,,,,,,,,,,,,,,,3.765879,,,,,,,,,,,c629e453-3ba5-4c50-8bdb-eed8a3df1ec0,1389,,,"[74.7, 21.7]",2275077,48,,,,0.36717382,,Right Foot,,,"[103.3, 32.7]",,High Pass,,30.642454,Incomplete,,Alisha Lehmann,18153.0,,,,,,1,From Free Kick,Adriana Kristina Leon,8297.0,Right Wing,96,West Ham United LFC,972,"['8784f10e-060e-423c-b310-f21df4e57675', 'f71eb77a-73cb-43b7-b599-73f248401eee']",21,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:48:21.940,Pass,
,,,,,,,,,,,,,,,,,,1.039389,,,,,,,,,,,9154a302-5f2d-4fc1-95f0-58b423419ee5,1392,,,"[108.9, 0.1]",2275077,48,,,,1.8102956,,,,,"[106.8, 8.7]",,High Pass,,8.852683,,,Kenza Dali,15421.0,,,,,Throw-in,1,From Throw In,Adriana Kristina Leon,8297.0,Right Wing,97,West Ham United LFC,972,['3b2ecf7a-f7a5-4778-90fb-32a1a990f1e0'],35,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:48:35.157,Pass,
,,,,,,,,,,,,,,,,,,0.821898,,,,,,,,,,,acc86d1a-fb5e-4a10-8b66-182360054115,1395,,,"[105.8, 9.8]",2275077,48,,,,-0.57344055,,Right Foot,,,"[110.6, 6.7]",,Ground Pass,,5.714018,,,Adriana Kristina Leon,8297.0,,,,,,1,From Throw In,Kenza Dali,15421.0,Right Center Midfield,97,West Ham United LFC,972,['3231b336-034d-410d-b968-b51e154766bb'],37,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:48:37.090,Pass,
,,,,,,,,,,,,,,,,,,0.973781,,,,,,,,,,,762a4bdf-0d91-4a37-b541-30c5325cf43c,1401,,,"[112.2, 0.1]",2275077,48,,,,2.6322916,,,,,"[104.5, 4.4]",,Low Pass,,8.819297,,,Laura Vetterlein,31556.0,,,,,Throw-in,1,From Throw In,Adriana Kristina Leon,8297.0,Right Wing,98,West Ham United LFC,972,['75256e64-1c92-4da0-bcfa-816f4181fa22'],49,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:48:49.344,Pass,
,,,,,,,,,,,,,,,,,,0.458713,,,,,,,,,,,685b6c38-d277-4e5e-8c61-53b3d78ab79b,1405,,,"[106.4, 5.0]",2275077,48,,,,-0.030759526,,Left Foot,,,"[112.9, 4.8]",,Ground Pass,,6.503076,,,Adriana Kristina Leon,8297.0,,,,,,1,From Throw In,Laura Vetterlein,31556.0,Left Back,98,West Ham United LFC,972,"['3bea7e22-17be-49ed-88eb-bb1c053454b2', '742597f2-c84a-4cd1-983e-b87add4372aa']",51,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:48:51.482,Pass,True
,,,,,,,,,,,,,,,,,,2.066857,,,,,,,,,,,b2edeff8-5857-4df7-ba42-a7bd6d4113e2,1410,,,"[114.9, 0.1]",2275077,49,,,,2.7424622,,,,,"[100.2, 6.3]",,Low Pass,,15.953997,,,Kenza Dali,15421.0,,,,,Throw-in,1,From Throw In,Laura Vetterlein,31556.0,Left Back,99,West Ham United LFC,972,['843ce0bc-119d-4389-8117-d51381651311'],0,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:49:00.243,Pass,
,,,,,,,,,,,,,,,,,,1.31139,,,,,,,,,,,a0aaa3bb-e867-4e8d-a44a-ea2349d1f03d,1414,,,"[88.3, 9.6]",2275077,49,,,,2.018635,,Right Foot,,,"[78.5, 30.0]",,Ground Pass,,22.631836,,,Tessel Middag,23217.0,,,,,,1,From Throw In,Kenza Dali,15421.0,Right Center Midfield,99,West Ham United LFC,972,['4bcd0ee6-ea1f-42a6-905f-2e67a0abd7a1'],5,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:49:05.299,Pass,
,,,,,,,,,,,,,,,,,,1.491596,,,,,,,,,,,a596edae-a629-4990-8ece-040196a1e813,1417,,,"[76.8, 31.5]",2275077,49,,,,1.9708747,,Right Foot,,,"[68.3, 51.6]",,Ground Pass,,21.823381,,,Grace Fisk,34232.0,,,,,,1,From Throw In,Tessel Middag,23217.0,Center Defensive Midfield,99,West Ham United LFC,972,['ac2d2c03-a506-4638-b529-bb03722dbd4c'],7,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:49:07.470,Pass,
,,,,,,,,,,,,,,,,,,1.782979,,,,,,,,,,,759900a2-24f5-4d07-9eaa-98e8dfb9acb3,1420,,,"[69.5, 52.3]",2275077,49,,,,-1.7230961,,Right Foot,,,"[66.2, 30.8]",,Ground Pass,,21.751781,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,1,From Throw In,Grace Fisk,34232.0,Right Center Back,99,West Ham United LFC,972,['a2abf6fe-b52a-458d-b754-47b2c39dbc0e'],10,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:49:10.864,Pass,
,,,,,,,,,,,,,,,,,,1.893323,,,,,,,,,,,d925bbb7-6475-4247-b1f3-e357061883d5,1423,,,"[70.2, 23.9]",2275077,49,,,,-0.62952995,,Right Foot,,,"[94.5, 6.2]",,Ground Pass,,30.062935,,,Laura Vetterlein,31556.0,,,,,,1,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Left Center Back,99,West Ham United LFC,972,['f5e0ddf1-4380-4b54-b883-a6857561ea24'],14,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:49:14.114,Pass,
,,,,,,,,,,,,,,,,,,0.968755,,,,,,,,,,,9e79b358-7b6c-4bff-bb73-80997754f5a9,1427,,,"[93.9, 4.4]",2275077,49,,,,1.1147243,7db6e101-bf43-4608-bf2e-1e6619b0d616,Right Foot,,,"[99.1, 15.0]",,Ground Pass,,11.806778,,,Adriana Kristina Leon,8297.0,True,,,,,1,From Throw In,Laura Vetterlein,31556.0,Left Back,99,West Ham United LFC,972,"['332d1abf-01d8-4a2a-80b1-841ea16f1021', '392744fc-63ef-438c-a302-6aedf1455e72']",16,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:49:16.940,Pass,True
