50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.757969,,,,,,,,,,,,,,,,,,8a72258b-14bb-45b9-b40c-6e2b933ca9d7,2426,,,"[75.6, 69.6]",2275154,75,,,,,0.4856221,,Right Foot,,,"[90.0, 77.2]",Ground Pass,,16.282505,,,,Erin Cuthbert,4660.0,,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,169,Chelsea FCW,971,['fa439b5e-c820-45e2-91e8-6f9412fa7c6e'],16,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:30:16.363,Pass,
,,,,,,,,,,,,,,,1.453283,,,,,,,,,,,,,,,,,,3a4fc3b0-73cb-4d88-af67-9c511311583f,2429,,,"[90.0, 77.2]",2275154,75,,,,,-1.1779683,,Right Foot,True,,"[105.0, 41.0]",High Pass,,39.184692,,Incomplete,,,,,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Left Midfield,169,Chelsea FCW,971,['fb9db5b9-c75e-4420-a50f-5e518d62cdd5'],19,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:30:19.113,Pass,
,,,,,,,,,,,,,,,2.057446,,,,,,,,,,,,,,,,,,26d63db9-134b-44dd-862e-e587a938a91f,2436,,,"[36.4, 39.8]",2275154,75,,,,,1.1681417,,Left Foot,,,"[47.9, 66.8]",Ground Pass,,29.347061,,,,Amy Turner,31533.0,,,,,,Free Kick,2,From Free Kick,Mary Alexandra Earps,31538.0,Goalkeeper,171,Manchester United,1475,['1958c864-0838-469c-ab27-b70fc7bdc747'],45,,,,,,,,,,,,,,,,,,Manchester United,1475,00:30:45.867,Pass,
,,,,,,,,,,,,,,,0.627338,,,,,,,,,,,,,,,,,,9e296cd6-f63d-41fb-82c3-38356f5944cb,2439,,,"[49.5, 67.0]",2275154,75,,,,,-0.7853982,,Right Foot,,,"[56.6, 59.9]",Ground Pass,,10.040916,,,,Jackie Groenen,10654.0,,,,,,,2,From Free Kick,Amy Turner,31533.0,Right Back,171,Manchester United,1475,['a4f394f2-6aee-40b9-928e-58d011654df8'],49,,,,,,,,,,,,,,,,,,Manchester United,1475,00:30:49.795,Pass,
,,,,,,,,,,,,,,,1.208456,,,,,,,,,,,,,,,,,,b1ae3496-4a15-46ca-a5b3-e85517e44945,2442,,,"[56.6, 59.9]",2275154,75,,,,,2.1890926,,Right Foot,,,"[49.7, 69.6]",Ground Pass,,11.903781,,,,Amy Turner,31533.0,,,,,,,2,From Free Kick,Jackie Groenen,10654.0,Center Attacking Midfield,171,Manchester United,1475,['8cfc35d9-39ff-43a4-b435-8591e5bbc507'],50,,,,,,,,,,,,,,,,,,Manchester United,1475,00:30:50.502,Pass,
,,,,,,,,,,,,,,,6.015016,,,,,,,,,,,,,,,,,,abd5d373-78a3-4103-9cb3-eb9063e2c5ae,2445,,,"[49.7, 69.6]",2275154,75,,,,,-0.19266467,,Right Foot,,,"[114.8, 56.9]",High Pass,,66.32722,,Incomplete,,Lauren James,31531.0,,,,,,,2,From Free Kick,Amy Turner,31533.0,Right Back,171,Manchester United,1475,"['8e0ccd44-cdf6-4741-8608-b2bdf54ad843', 'e656d8c2-1eba-4362-a2d2-434cc17d1ea9']",52,,,,,,,,,,,,,,,,,,Manchester United,1475,00:30:52.617,Pass,
,,,,,,,,,,,,,,,2.448102,,,,,,,,,,,,,,,,,,7b753cb1-298e-463e-8893-fa36ae692114,2450,,,"[12.2, 32.7]",2275154,76,,,,,1.2400167,,Keeper Arm,,,"[21.3, 59.2]",Low Pass,,28.018923,,,,Millie Bright,4642.0,,,,,,,2,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,172,Chelsea FCW,971,['537462d4-c65b-4f5c-9007-ee1f7537247b'],10,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:10.618,Pass,
,,,,,,,,,,,,,,,1.605608,,,,,,,,,,,,,,,,,,c934a861-9c54-4e5d-baab-4d7386bf123a,2453,,,"[37.1, 65.6]",2275154,76,,,,,0.5464177,,Left Foot,,,"[54.2, 76.0]",Ground Pass,,20.014244,,,,Maren Nævdal Mjelde,10395.0,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,172,Chelsea FCW,971,['3f83621e-dd96-401c-973d-cb01ce790d63'],16,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:16.958,Pass,
,,,,,,,,,,,,,,,0.07491,,,,,,,,,,,,,,,,,,fc87ed05-f2c4-4c88-9dc1-6d11254a0d31,2456,,,"[54.2, 76.0]",2275154,76,,,,,-1.0379524,,Right Foot,,,"[56.5, 72.1]",Low Pass,,4.527693,,Incomplete,,Erin Cuthbert,4660.0,,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,172,Chelsea FCW,971,"['cf0d9267-d068-40cd-9488-8dbb5ea18121', 'e3952da5-d665-4e1f-b0ea-18ffa3f5cd5e']",18,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:18.709,Pass,
,,,,,,,,,,,,,,,1.092642,,,,,,,,,,,,,,,,,,aad82ac0-3897-4cac-811f-9ba8fd74af43,2459,,,"[57.9, 80.0]",2275154,76,,,,,-1.9208412,,,,,"[55.6, 73.7]",Low Pass,,6.706713,,,,Francesca Kirby,4641.0,,,,,,Throw-in,2,From Throw In,Maren Nævdal Mjelde,10395.0,Right Back,173,Chelsea FCW,971,['75a226fc-6c5d-4871-928a-1484cea179d4'],35,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:35.004,Pass,
,,,,,,,,,,,,,,,2.281445,,,,,,,,,,,,,,,,,,d7eca7c6-8d9c-4cd4-8439-5e0b9afdabb2,2472,,,"[65.9, 27.2]",2275154,76,,,,,-0.25407758,6334a306-88e7-4d76-88bc-fd53e4c66f96,Right Foot,,,"[91.7, 20.5]",Ground Pass,,26.65577,,,,Lauren James,31531.0,True,,,,,,2,From Counter,Jackie Groenen,10654.0,Center Attacking Midfield,174,Manchester United,1475,['e401e377-0a96-4c9e-90db-b14e67a368e2'],42,,,,,,,,,,,,,,,,,,Manchester United,1475,00:31:42.616,Pass,
,,,,,,,,,,,,,,,2.79906,,,,,,,,,,,,,,,,,,80df3bd2-5b72-41fd-89cc-eae9ff6b72ff,2477,,,"[7.0, 44.1]",2275154,77,,,,,0.175177,,Right Foot,,,"[63.5, 54.1]",High Pass,,57.37813,,Incomplete,,,,,,,,,Goal Kick,2,From Goal Kick,Ann-Katrin Berger,15560.0,Goalkeeper,175,Chelsea FCW,971,['18d34156-7c57-4a08-9a44-a4e53e5f9045'],17,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:17.730,Pass,
,,,,,,,,,,,,,,,1.001748,,,,,,,,,,,,,,,,,,18d34156-7c57-4a08-9a44-a4e53e5f9045,2478,,,"[56.6, 26.0]",2275154,77,,,,,0.021579383,,Head,,,"[70.5, 26.3]",Low Pass,,13.903237,,Incomplete,,Ella Toone,31534.0,,,,,,Recovery,2,From Goal Kick,Abbie McManus,4648.0,Right Center Back,175,Chelsea FCW,971,"['80df3bd2-5b72-41fd-89cc-eae9ff6b72ff', 'ae42b1d4-ca33-4943-9b3f-9f0256c750f6', 'd54f88e3-a9f7-41e1-b33d-cca8427f022e']",20,,,,,,,,,,,,,,,,,,Manchester United,1475,00:32:20.529,Pass,
,,,,,,,,,,,,,,,4.977779,,,,,,,,,,,,,,,,,,45fa4190-3ff4-4f70-ba6d-a3fa6eb7e377,2486,,,"[57.4, 43.7]",2275154,77,,,,,-0.3318405,,Right Foot,,,"[113.7, 24.3]",High Pass,,59.54872,,Incomplete,,,,,,,,,,2,From Goal Kick,Sophie Louise Ingle,15549.0,Right Defensive Midfield,175,Chelsea FCW,971,"['5d3b14e0-4b52-400d-8a07-b19556b7b9fa', 'c8ba4d87-6954-4097-9689-94b3fca9910b']",26,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:26.340,Pass,True
,,,,,,,,,,,,,,,0.708948,,,,,,,,,,,,,,,,,,5af4b07b-ba98-4d1c-80a1-22e2331daba2,2490,,,"[5.0, 71.0]",2275154,77,,,,,0.9316336,,Right Foot,,,"[10.5, 78.4]",Low Pass,,9.220087,,Out,,,,,,,,,,2,From Goal Kick,Abbie McManus,4648.0,Right Center Back,175,Chelsea FCW,971,['9774ff8e-0b86-460d-90b3-c1ae04089bc7'],34,,,,,,,,,,,,,,,,,,Manchester United,1475,00:32:34.997,Pass,True
,,,,,,,,,,,,,,,0.677533,,,,,,,,,,,,,,,,,,b0614e5b-633f-4c22-b011-d6184a093920,2492,,,"[107.0, 0.1]",2275154,78,,,,,1.9941071,,,,,"[102.9, 9.2]",Low Pass,,9.980982,,,,Francesca Kirby,4641.0,,,,,,Throw-in,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,176,Chelsea FCW,971,['515d1545-05f8-4453-b1cb-28ed5771ac80'],26,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:26.178,Pass,
,,,,,,,,,,,,,,,1.459811,,,,,,,,,,,,,,,,,,4add0036-2d18-4238-ae88-b2b33b8d567a,2495,,,"[102.9, 9.2]",2275154,78,,,,,3.0606885,,Right Foot,,,"[95.5, 9.8]",Ground Pass,,7.4242845,,Incomplete,,So-Yun Ji,4647.0,,,,,,,2,From Throw In,Francesca Kirby,4641.0,Right Midfield,176,Chelsea FCW,971,"['8dc5962d-10a9-414d-98d2-9601d1415ba3', 'c86c37fd-00f1-4e8f-a4d0-c5268ab46152']",28,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:28.102,Pass,
,,,,,,,,,,,,,,,2.00041,,,,,,,,,,,,,,,,,,18d7fabc-51c8-4676-b00d-962b2e5342ba,2501,,,"[72.2, 8.7]",2275154,78,,,,,1.2664216,,Left Foot,,,"[84.2, 46.9]",Low Pass,,40.040478,,,,Erin Cuthbert,4660.0,,,,,,Recovery,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,176,Chelsea FCW,971,['2f45e1c9-fd37-4573-80d0-a26946af59bd'],32,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:32.195,Pass,
,,,,,,,,,,,,,,,1.682095,,,,,,,,,,,,,,,,,,e976c4d4-82ab-4994-9cb6-b811227ace77,2505,,,"[92.9, 76.7]",2275154,78,,,,,-3.0656521,,Right Foot,,,"[83.7, 76.0]",Ground Pass,,9.226592,,,,Maren Nævdal Mjelde,10395.0,,,,,,,2,From Throw In,Erin Cuthbert,4660.0,Left Midfield,176,Chelsea FCW,971,['0659c1c3-d9a4-48cf-98cf-e45c66571fa9'],44,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:44.173,Pass,
,,,,,,,,,,,,,,,1.163951,,,,,,,,,,,,,,,,,,664c504f-35ea-4413-a44d-5e8222194816,2508,,,"[83.7, 76.0]",2275154,78,,,,,-2.5652175,,Left Foot,,,"[71.7, 68.2]",Ground Pass,,14.312233,,,,Sophie Louise Ingle,15549.0,,,,,,,2,From Throw In,Maren Nævdal Mjelde,10395.0,Right Back,176,Chelsea FCW,971,['4d89eda1-bc48-4dc2-8370-7a10915ccc89'],46,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:46.275,Pass,
,,,,,,,,,,,,,,,1.476317,,,,,,,,,,,,,,,,,,6f59a2d1-1e43-4aea-8f19-e905a40d11c8,2511,,,"[71.7, 68.2]",2275154,78,,,,,3.08575,,Right Foot,,,"[55.6, 69.1]",Ground Pass,,16.125135,,,,Millie Bright,4642.0,,,,,,,2,From Throw In,Sophie Louise Ingle,15549.0,Right Defensive Midfield,176,Chelsea FCW,971,['a1869e9d-4cae-4845-a7d2-ed005d2cf5e3'],48,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:48.913,Pass,
,,,,,,,,,,,,,,,3.143022,,,,,,,,,,,,,,,,,,43e5a6a1-6955-481a-a20b-88dead9eb17a,2515,,,"[51.9, 68.1]",2275154,78,,,,,-0.92319125,,Left Foot,,,"[96.0, 9.8]",High Pass,,73.10062,,,,Bethany England,15550.0,,,True,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,176,Chelsea FCW,971,"['ae63d161-4890-46f3-8b68-27649999bd10', 'b3596712-fd63-49af-b45b-f9d2c86ebe23']",51,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:51.822,Pass,True
,,,,,,,,,,,,,,,1.746587,,,,,,,,,,,,,,,,,,3b76589f-dac7-4349-9738-4b9c634ab9d7,2521,,,"[110.9, 0.1]",2275154,79,,,,,1.6377692,,,,,"[109.8, 16.5]",Low Pass,,16.43685,,,,Drew Spence,4638.0,,,,,,Throw-in,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,177,Chelsea FCW,971,['663efb24-b3c1-4740-a6bf-704867c220a0'],16,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:16.433,Pass,
,,,,,,,,,,,,,,,1.166008,,,,,,,,,,,,,,,,,,3580c417-4e4d-4b65-8142-3c6579d1be55,2525,,,"[106.8, 16.1]",2275154,79,,,,,1.9287301,482b7b44-05f6-4d32-8342-0480694b3326,Right Foot,,,"[101.9, 29.2]",Low Pass,,13.986422,,,,Francesca Kirby,4641.0,True,,,,,,2,From Throw In,Drew Spence,4638.0,Right Center Forward,177,Chelsea FCW,971,"['aed79a58-d459-4ae8-9fe3-1a285f8d8a36', 'eb99a0fd-9049-4696-ae8e-afcac909b3f3']",18,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:18.727,Pass,True
,,,,,,,,,,,,,,,1.33377,,,,,,,,,,,,,,,,,,ff48e38f-e85a-438d-86b2-bc9fe4458ee5,2530,,,"[13.3, 47.9]",2275154,79,,True,,,-0.822669,,Drop Kick,,,"[41.7, 17.3]",Low Pass,,41.748295,,Incomplete,,,,,,,,,,2,From Keeper,Mary Alexandra Earps,31538.0,Goalkeeper,179,Manchester United,1475,['a2b14ece-b937-4dd3-a69c-caf7262d6a5f'],25,,,,,,,,,,,,,,,,,,Manchester United,1475,00:34:25.830,Pass,
,,,,,,,,,,,,,,,1.749044,,,,,,,,,,,,,,,,,,a2b14ece-b937-4dd3-a69c-caf7262d6a5f,2531,,,"[78.4, 62.8]",2275154,79,,True,,,1.5185184,,Head,,,"[79.3, 80.0]",High Pass,,17.22353,,Out,,,,,,,,,Recovery,2,From Keeper,Erin Cuthbert,4660.0,Left Midfield,179,Manchester United,1475,['ff48e38f-e85a-438d-86b2-bc9fe4458ee5'],27,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:27.163,Pass,
,,,,,,,,,,,,,,,1.268086,,,,,,,,,,,,,,,,,,cd9d92cc-b0d6-4ef8-9ff6-6896f91636c8,2533,,,"[48.1, 0.1]",2275154,79,,,,,0.90894866,,,,,"[54.8, 8.7]",High Pass,,10.9018345,,,,Ella Toone,31534.0,,,,,,Throw-in,2,From Throw In,Martha Harris,32618.0,Left Back,180,Manchester United,1475,['6fed459d-e93b-495d-8817-3ff8f26d5e88'],59,,,,,,,,,,,,,,,,,,Manchester United,1475,00:34:59.043,Pass,
,,,,,,,,,,,,,,,0.689844,,,,,,,,,,,,,,,,,,7dda1b93-0feb-4d05-89fd-d8c6a014e48a,2535,,,"[54.8, 8.7]",2275154,80,,,,,-2.0074234,,Right Foot,,,"[52.0, 2.7]",Ground Pass,,6.621178,,,,Martha Harris,32618.0,,,,,,,2,From Throw In,Ella Toone,31534.0,Right Center Midfield,180,Manchester United,1475,['bf07a097-c71d-4b47-bbf9-65690d451e95'],0,,,,,,,,,,,,,,,,,,Manchester United,1475,00:35:00.311,Pass,
,,,,,,,,,,,,,,,0.627565,,,,,,,,,,,,,,,,,,f5eafe2c-97b4-4ec1-9160-86a075708b81,2539,,,"[56.7, 2.7]",2275154,80,,,,,0.09966865,,Left Foot,,,"[68.7, 3.9]",Ground Pass,,12.059851,,,,Leah Galton,31539.0,,,,,,,2,From Throw In,Martha Harris,32618.0,Left Back,180,Manchester United,1475,['2b1ffb66-ce93-45fe-88b5-7f3af4f73726'],2,,,,,,,,,,,,,,,,,,Manchester United,1475,00:35:02.834,Pass,
,,,,,,,,,,,,,,,0.611867,,,,,,,,,,,,,,,,,,493af68b-6d5d-42cf-a93d-4285187360c9,2547,,,"[56.5, 76.0]",2275154,80,,,,,-1.5707964,,Right Foot,,,"[56.5, 72.6]",Low Pass,,3.4,,,,Sophie Louise Ingle,15549.0,,,,,,,2,From Throw In,Erin Cuthbert,4660.0,Left Midfield,180,Manchester United,1475,"['3c106243-f271-43c8-8d8d-8f10cf80ad40', 'cd8771cc-f856-49dc-81bc-148bc920c7d6']",6,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:35:06.182,Pass,True
,,,,,,,,,,,,,,,6.679675,,,,,,,,,,,,,,,,,,720cf714-730f-4eb9-823f-87f96aa552d0,2550,,,"[56.5, 72.6]",2275154,80,,,,,-0.28076404,,Right Foot,,,"[104.7, 58.7]",High Pass,,50.16423,,Incomplete,,,,,,,,,,2,From Throw In,Sophie Louise Ingle,15549.0,Right Defensive Midfield,180,Manchester United,1475,['661d0c0b-8651-4331-9e1a-0f2310ded397'],6,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:35:06.874,Pass,
,,,,,,,,,,,,,,,3.534883,,,,,,,,,,,,,,,,,,661d0c0b-8651-4331-9e1a-0f2310ded397,2551,,,"[15.4, 21.4]",2275154,80,,,,,1.3892725,,Right Foot,,,"[21.2, 53.0]",Ground Pass,,32.12787,,,,Abbie McManus,4648.0,,,,,,Recovery,2,From Throw In,Millie Turner,31536.0,Left Center Back,180,Manchester United,1475,"['720cf714-730f-4eb9-823f-87f96aa552d0', 'f65f23c9-84a2-4bee-b92c-3b3e0e8b9fc3']",13,,,,,,,,,,,,,,,,,,Manchester United,1475,00:35:13.553,Pass,
,,,,,,,,,,,,,,,1.452084,,,,,,,,,,,,,,,,,,9b0112a2-953e-4d76-b77f-0016cf818758,2554,,,"[32.9, 55.5]",2275154,80,,,,,-0.5197684,,Right Foot,,,"[50.2, 45.6]",Ground Pass,,19.932386,,,,Ella Toone,31534.0,,,,,,,2,From Throw In,Abbie McManus,4648.0,Right Center Back,180,Manchester United,1475,['cc9a758d-ba37-4892-8ceb-25327065e180'],18,,,,,,,,,,,,,,,,,,Manchester United,1475,00:35:18.957,Pass,
,,,,,,,,,,,,,,,1.775335,,,,,,,,,,,,,,,,,,13ea2669-21a6-4a3f-b157-4f3349fc4549,2560,,,"[81.9, 43.2]",2275154,80,,,,,-0.2680049,,Right Foot,,,"[101.2, 37.9]",Ground Pass,,20.014494,,,,Francesca Kirby,4641.0,,,,,,Recovery,2,From Throw In,Drew Spence,4638.0,Right Center Forward,180,Manchester United,1475,['dc34f8df-e3cd-4bc9-991d-94ed98805f7e'],22,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:35:22.777,Pass,
,,,,,,,,,,,,,,,2.557634,,,,,,,,,,,,,,,,,,96505b97-de04-43bf-9b66-39754476027c,2567,,,"[6.0, 44.0]",2275154,80,,True,,,-1.19029,,Right Foot,,,"[15.6, 20.0]",Ground Pass,,25.848791,,,,Millie Turner,31536.0,,,,,,Goal Kick,2,From Goal Kick,Mary Alexandra Earps,31538.0,Goalkeeper,181,Manchester United,1475,['c875cd7e-830e-46ac-9c9b-3caad9c37d9e'],51,,,,,,,,,,,,,,,,,,Manchester United,1475,00:35:51.546,Pass,
,,,,,,,,,,,,,,,1.553925,,,,,,,,,,,,,,,,,,01ac7a4d-3455-418f-8381-397d43aa2bb2,2569,,,"[14.5, 22.5]",2275154,80,,,,,2.3796644,,Right Foot,,,"[3.6, 32.9]",Ground Pass,,15.065523,,,,Mary Alexandra Earps,31538.0,,,,,,,2,From Goal Kick,Millie Turner,31536.0,Left Center Back,181,Manchester United,1475,['e149251b-1471-4c4b-8259-b78affe27533'],55,,,,,,,,,,,,,,,,,,Manchester United,1475,00:35:55.120,Pass,
,,,,,,,,,,,,,,,2.281124,,,,,,,,,,,,,,,,,,8affbf53-ab48-48b4-8571-927448f679cc,2572,,,"[3.6, 32.9]",2275154,80,,,,,1.3249623,,Left Foot,,,"[10.5, 60.4]",Ground Pass,,28.352425,,,,Abbie McManus,4648.0,,,,,,,2,From Goal Kick,Mary Alexandra Earps,31538.0,Goalkeeper,181,Manchester United,1475,['bb67a31f-36a8-4dc4-a8fc-fe91f7d33c0a'],57,,,,,,,,,,,,,,,,,,Manchester United,1475,00:35:57.474,Pass,
,,,,,,,,,,,,,,,1.036461,,,,,,,,,,,,,,,,,,ac1de658-4e0e-47e1-bb74-634877b44c6e,2575,,,"[12.8, 65.7]",2275154,81,,,,,1.1398474,,Right Foot,,,"[16.8, 74.4]",Ground Pass,,9.57549,,,,Amy Turner,31533.0,,,,,,,2,From Goal Kick,Abbie McManus,4648.0,Right Center Back,181,Manchester United,1475,['1fbcabe0-4f84-481c-ac11-271a1d3d08e9'],1,,,,,,,,,,,,,,,,,,Manchester United,1475,00:36:01.863,Pass,
,,,,,,,,,,,,,,,0.988265,,,,,,,,,,,,,,,,,,ad8a960f-6ae4-4efe-bb8c-21ded6eb0123,2578,,,"[18.2, 74.4]",2275154,81,,,,,0.0,,Right Foot,,,"[29.0, 74.4]",Ground Pass,,10.8,,,,Jane Ross,4653.0,,,,,,,2,From Goal Kick,Amy Turner,31533.0,Right Back,181,Manchester United,1475,['a38e7363-8a28-4871-b7c0-fb32dbaca0bf'],4,,,,,,,,,,,,,,,,,,Manchester United,1475,00:36:04.100,Pass,
,,,,,,,,,,,,,,,1.432441,,,,,,,,,,,,,,,,,,5e13643a-65d1-4f4d-b1e7-37f92dfabaec,2582,,,"[26.9, 74.6]",2275154,81,,,,,-3.1145723,,Right Foot,,,"[19.5, 74.4]",Ground Pass,,7.4027023,,,,Amy Turner,31533.0,,,,,,,2,From Goal Kick,Jane Ross,4653.0,Center Forward,181,Manchester United,1475,"['4dfea7ca-3723-4060-89af-52c3152bc0bf', '8edec2ee-6e59-4841-8903-c7d6a121ca84']",7,,,,,,,,,,,,,,,,,,Manchester United,1475,00:36:07.581,Pass,True
,,,,,,,,,,,,,,,0.904443,,,,,,,,,,,,,,,,,,1726b689-e064-4f71-be7b-6eff75d91029,2585,,,"[17.2, 74.4]",2275154,81,,,,,-2.0085876,,Right Foot,,,"[12.8, 65.0]",Ground Pass,,10.378824,,,,Abbie McManus,4648.0,,,,,,,2,From Goal Kick,Amy Turner,31533.0,Right Back,181,Manchester United,1475,['081b0165-8d35-4bea-a50d-3c8345dca2fc'],9,,,,,,,,,,,,,,,,,,Manchester United,1475,00:36:09.297,Pass,
,,,,,,,,,,,,,,,2.190223,,,,,,,,,,,,,,,,,,27ed0008-da1a-4fcd-a83c-327c3c8c707b,2588,,,"[14.9, 67.3]",2275154,81,,,,,-0.05019703,,Right Foot,,,"[56.7, 65.2]",High Pass,,41.85272,,Incomplete,,Jessica Sigsworth,31535.0,,,,,,,2,From Goal Kick,Abbie McManus,4648.0,Right Center Back,181,Manchester United,1475,"['04d91a29-c751-44a5-ab36-113afa831234', '23fe5e53-2601-41c4-b8a0-4b9b096b54be']",11,,,,,,,,,,,,,,,,,,Manchester United,1475,00:36:11.510,Pass,
,,,,,,,,,,,,,,,2.831135,,,,,,,,,,,,,,,,,,23fe5e53-2601-41c4-b8a0-4b9b096b54be,2590,,,"[63.4, 14.9]",2275154,81,,,,,2.7882943,,Head,,,"[33.3, 26.0]",High Pass,,32.08146,,,,Millie Bright,4642.0,,,,,,Recovery,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,182,Chelsea FCW,971,"['27ed0008-da1a-4fcd-a83c-327c3c8c707b', 'fe51146e-135e-463b-9371-81b7e0305b27']",13,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:36:13.701,Pass,
,,,,,,,,,,,,,,,2.856271,,,,,,,,,,,,,,,,,,3037e096-85c3-4ea3-9f0b-4dd0520affc1,2592,,,"[33.3, 26.0]",2275154,81,,,,,2.4386284,,Right Foot,,,"[14.3, 42.1]",Ground Pass,,24.904016,,,,Ann-Katrin Berger,15560.0,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,182,Chelsea FCW,971,['91e491c2-d838-451e-9c1e-10fbc96483f4'],16,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:36:16.532,Pass,
,,,,,,,,,,,,,,,2.29376,,,,,,,,,,,,,,,,,,17ca436f-4a17-4593-8b82-6e4b82b59d8c,2596,,,"[14.3, 42.1]",2275154,81,,,,,-0.449597,,Right Foot,,,"[48.7, 25.5]",High Pass,,38.195812,,,,So-Yun Ji,4647.0,,,,,,,2,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,182,Chelsea FCW,971,['ca9d74c2-7b10-412b-bd16-3acb675c8276'],25,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:36:25.040,Pass,
,,,,,,,,,,,,,,,1.610571,,,,,,,,,,,,,,,,,,c410491c-f8f3-4624-b949-d840a322f327,2602,,,"[88.3, 58.3]",2275154,81,,,,,-0.22631831,,Right Foot,,,"[103.5, 54.8]",Ground Pass,,15.597756,,,,Jessica Sigsworth,31535.0,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Center Attacking Midfield,183,Manchester United,1475,['b78f433a-454b-457a-b369-6bf13526e4ee'],31,,,,,,,,,,,,,,,,,,Manchester United,1475,00:36:31.480,Pass,
,,,,,,,,,,,,,,,1.735956,,,,,,,,,,,,,,,,,,b1915fe9-7064-41aa-8fc5-60f2e0a5edc5,2605,,,"[110.2, 54.8]",2275154,81,,,,,-1.6170596,fe63282b-7bf5-4346-8547-efb7c35e3da6,Right Foot,,,"[109.2, 33.2]",High Pass,,21.623137,,,,Ella Toone,31534.0,True,,,,,,2,Regular Play,Jessica Sigsworth,31535.0,Center Forward,183,Manchester United,1475,['321ae0a6-703f-4198-8929-ed21ccc4ae89'],35,,,,,,,,,,,,,,,,,,Manchester United,1475,00:36:35.148,Pass,
