50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,50a9ad76-1036-40f1-b9ad-345b08cf4220,1,,,,2275089,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal WFC,968,,0,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 15615, 'name': 'Pauline Peyraud Magnin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 18}, {'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 10235, 'name': 'Viktoria Schnaderbeck'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 22}, {'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 13}, {'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]}",Arsenal WFC,968,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,070421ca-8818-4d5d-a0c0-7873ee9718a7,2,,,,2275089,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal WFC,968,,0,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 33009, 'name': 'Lily Simkin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 26}, {'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 25}, {'player': {'id': 31567, 'name': 'Adrienne Jordan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 15562, 'name': 'Lucy Staniforth'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 37}, {'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 20}, {'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 19}, {'player': {'id': 31565, 'name': 'Abbi Grant'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 31563, 'name': 'Rachel Williams'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 8}]}",Birmingham City WFC,969,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e085a552-cde2-4254-affc-1b2d70ae893c,3,,,,2275089,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal WFC,968,['5441b4ac-e0d7-4c66-9a96-d9f2ac7b6f81'],0,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5441b4ac-e0d7-4c66-9a96-d9f2ac7b6f81,4,,,,2275089,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal WFC,968,['e085a552-cde2-4254-affc-1b2d70ae893c'],0,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,60a281d4-abdf-43fd-9476-8dc2c44407b1,1944,,,,2275089,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,89,Arsenal WFC,968,['d63dfad3-f81b-4e78-9832-5adff78fb79c'],0,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d63dfad3-f81b-4e78-9832-5adff78fb79c,1945,,,,2275089,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,89,Arsenal WFC,968,['60a281d4-abdf-43fd-9476-8dc2c44407b1'],0,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.948785,,,,,,,,,,,,b0810975-3cf2-4c53-82df-78280519dba5,5,,,"[61.0, 40.1]",2275089,0,,,,2.747724,,Right Foot,,,,"[53.3, 43.3]",,Ground Pass,,8.338465,,,,,Lucy Staniforth,15562.0,,,,,,Kick Off,1,From Kick Off,Rachel Williams,31563.0,Center Forward,2,Birmingham City WFC,969,['3e075220-7a66-4190-825b-fb32a9c454c9'],0,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:00.156,Pass,
,,,,,,,,,,,,,,,1.581,,,,,,,,,,,,63805b4d-d0e5-4009-8298-dd42e4638fe3,8,,,"[52.0, 43.7]",2275089,0,,,,-2.4521947,,Right Foot,,,,"[29.8, 25.4]",,Ground Pass,,28.770298,,,,,Rebecca Holloway,31568.0,,,,,,,1,From Kick Off,Lucy Staniforth,15562.0,Right Defensive Midfield,2,Birmingham City WFC,969,['4f834bd6-275a-46ff-9ad3-a5ae39e61b7e'],1,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:01.672,Pass,
,,,,,,,,,,,,,,,1.399982,,,,,,,,,,,,b02fb8c3-e52c-441c-8666-7eedd2540fb8,11,,,"[29.7, 20.8]",2275089,0,,,,-1.0621554,,Left Foot,,,,"[38.9, 4.3]",,Low Pass,,18.891533,,,,,Adrienne Jordan,31567.0,,,,,,,1,From Kick Off,Rebecca Holloway,31568.0,Left Center Back,2,Birmingham City WFC,969,['8cc9c6bf-0280-457f-9c3d-47f4ee27f935'],4,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:04.785,Pass,
,,,,,,,,,,,,,,,0.930999,,,,,,,,,,,,9499b016-38c1-4326-b971-55886f5c39be,14,,,"[38.0, 4.6]",2275089,0,,,,-0.06616832,,Right Foot,,,,"[54.6, 3.5]",,Ground Pass,,16.636406,,,,,Abbi Grant,31565.0,,,,,,,1,From Kick Off,Adrienne Jordan,31567.0,Left Back,2,Birmingham City WFC,969,['093f707b-22db-4f45-a8a4-040322c99891'],6,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:06.944,Pass,
