bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.865549,,,,,,,,,,,,df6997e5-0cc1-4aad-963d-bf23bbaf0749,15,,"[66.6, 60.0]",2275075,0,,,,,0.0,,Right Foot,,,,"[110.8, 60.0]",,High Pass,,44.2,,Incomplete,,Brooke Chaplen,15723.0,,,,,,Recovery,1,From Kick Off,Jade Moore,10190.0,Right Defensive Midfield,2,Reading WFC,974,"['49f7e687-d692-4570-a468-1b81ac34d5c7', '775257d5-1383-45c9-a36d-c44c9500f5b8', '7fc3dd4f-90fe-40ba-abea-b4e3674f7115']",7,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:07.960,Pass,
,,,,,,,,,,,,,,,,,2.089568,,,,,,,,,,,,2d3644d7-d1d7-4c30-b1ed-fb653b1976a3,18,,"[120.0, 80.0]",2275075,0,,,,,-1.7055306,5c8119b9-3133-4310-afe6-ebede68fa38c,Left Foot,,,,"[113.9, 35.0]",,High Pass,True,45.411564,,,,Josanne Potter,10198.0,True,,True,Inswinging,,Corner,1,From Corner,Fara Williams,10251.0,Left Center Forward,3,Reading WFC,974,['5376f38f-77dc-4050-b51a-9cacc446adbd'],41,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:41.423,Pass,
,,,,,,,,,,,,,,,,,2.738125,,,,,,,,,,,,76c5708f-73a6-497f-9524-cc6466da33ac,24,,"[109.7, 0.1]",2275075,0,,,,,1.1445329,,,,,,"[119.1, 20.8]",,High Pass,,22.734335,,Incomplete,,Brooke Chaplen,15723.0,,,,,,Throw-in,1,From Throw In,Mayumi Pacheco,15724.0,Left Back,4,Reading WFC,974,"['8daea299-d62c-43fa-8937-c6de621bb349', 'a77b233a-e4fd-40b9-b452-c142ce8ff37c']",59,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:59.142,Pass,
,,,,,,,,,,,,,,,,,1.03576,,,,,,,,,,,,d2d579dc-7e98-4571-93e1-6151d94a6e91,27,,"[112.6, 0.1]",2275075,1,,,,,1.5983756,,,,,,"[112.2, 14.6]",,High Pass,,14.505516,,,,Brooke Chaplen,15723.0,,,,,,Throw-in,1,From Throw In,Mayumi Pacheco,15724.0,Left Back,5,Reading WFC,974,['75524886-f77c-435b-90ab-837bb9d5494b'],10,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:10.640,Pass,
,,,,,,,,,,,,,,,,,0.369886,,,,,,,,,,,,98f14a44-bab4-46c8-a48b-cb12eccaea2d,31,,"[117.9, 20.4]",2275075,1,,,,,1.5707964,,Left Foot,,,,"[117.9, 23.3]",,Low Pass,,2.9,,Incomplete,,,,,,,,,,1,From Throw In,Brooke Chaplen,15723.0,Right Center Forward,5,Reading WFC,974,"['63df4e02-786d-4921-b30a-12e8b779bfc1', '656bdda3-e125-463e-a760-2144ff938ad2']",13,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:13.370,Pass,True
,,,,,,,,,,,,,,,,,2.201253,,,,,,,,,,,,5f9bdeb8-7462-46eb-9e5b-e2e0f9d1461c,34,,"[120.0, 0.1]",2275075,1,,,,,1.6186187,,Right Foot,,,,"[118.1, 39.8]",,High Pass,True,39.74544,,Incomplete,,,,,,,Inswinging,,Corner,1,From Corner,Fara Williams,10251.0,Left Center Forward,6,Reading WFC,974,['79bbb1db-34ed-4420-9470-105b4d5aea23'],45,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:45.606,Pass,
,,,,,,,,,,,,,,,,,5.015635,,,,,,,,,,,,c81b0d28-0e6d-4f72-9dcc-033727412791,37,,"[12.9, 50.9]",2275075,1,,,,,0.4532313,,Drop Kick,,,,"[70.8, 79.1]",,High Pass,,64.40225,,Out,,Kit Graham,31551.0,,,,,,,1,From Keeper,Rebecca Leigh Spencer,18158.0,Goalkeeper,7,Tottenham Hotspur Women,749,['0f3e57d4-7506-4794-9104-393221926b86'],51,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:51.373,Pass,
,,,,,,,,,,,,,,,,,1.360988,,,,,,,,,,,,fd2bd10a-a16b-4a29-8e72-59ffa346514c,39,,"[52.9, 0.1]",2275075,2,,,,,0.27365932,,,,,,"[64.3, 3.3]",,High Pass,,11.840608,,Incomplete,,Amalie Vevle Eikeland,26570.0,,,,,,Throw-in,1,From Throw In,Mayumi Pacheco,15724.0,Left Back,8,Reading WFC,974,"['45600426-ff4b-4b28-a759-0fbd997003cc', 'f843c9cf-ad80-4796-b1d4-e17d9f4392a4']",10,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:10.940,Pass,
,,,,,,,,,,,,,,,,,5.076746,,,,,,,,,,,,e07377f7-39bd-4dc1-89a0-054e72b93ae0,45,,"[62.0, 68.9]",2275075,2,,,,,-0.47042972,,Left Foot,,,,"[114.9, 42.0]",,High Pass,,59.346607,,Incomplete,,Rianna Dean,31702.0,,,,,,,1,From Throw In,Kit Graham,31551.0,Right Wing,8,Reading WFC,974,"['82185135-092d-450c-87b2-4196166be587', 'aa5a8b2e-319d-4dde-8dc3-bfdc1c16562a']",13,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:13.986,Pass,
,,,,,,,,,,,,,,,,,2.271582,,,,,,,,,,,,393de3ad-25ba-4200-b28d-8355fababe1e,49,,"[10.0, 37.1]",2275075,2,,,,,-1.0687062,,Keeper Arm,,,,"[21.2, 16.7]",,Low Pass,,23.2723,,,,Josanne Potter,10198.0,,,,,,,1,From Throw In,Grace Moloney,15719.0,Goalkeeper,8,Reading WFC,974,['884eaab4-3007-4ccb-acac-adb9a07d1a70'],20,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:20.398,Pass,
,,,,,,,,,,,,,,,,,1.24578,,,,,,,,,,,,ea3f0a62-f48c-4f1d-84b1-f88d31641dc7,53,,"[53.7, 17.5]",2275075,2,,,,,0.5377775,,Left Foot,,,,"[76.0, 30.8]",,Ground Pass,,25.964977,,,,Brooke Chaplen,15723.0,,,,,,,1,From Throw In,Josanne Potter,10198.0,Left Center Back,8,Reading WFC,974,['7ff06ee1-a137-4869-8c5d-def808ccf9d9'],28,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:28.227,Pass,
,,,,,,,,,,,,,,,,,0.998596,,,,,,,,,,,,bf2ea8bb-cc61-4ad6-9dd3-5c138b799306,56,,"[91.2, 43.9]",2275075,2,,,,,-0.015265989,,Right Foot,,,True,"[104.3, 43.7]",,Ground Pass,,13.101526,,,,Angharad James,15577.0,,,,,,,1,From Throw In,Brooke Chaplen,15723.0,Right Center Forward,8,Reading WFC,974,['64c6c65f-962a-4d26-b783-2c2f79feb218'],32,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:32.689,Pass,
,,,,,,,,,,,,,,,,,2.621418,,,,,,,,,,,,db1e5a9e-606e-4abe-b7d1-59e387aa6402,63,,"[9.1, 38.6]",2275075,2,,,,,-1.3538696,,Keeper Arm,,,,"[15.8, 8.2]",,Low Pass,,31.129568,,,,Siri Worm,15572.0,,,,,,,1,From Throw In,Rebecca Leigh Spencer,18158.0,Goalkeeper,8,Reading WFC,974,['d3311c7a-e91d-437c-8c62-5aa956a7ef69'],42,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:42.337,Pass,
,,,,,,,,,,,,,,,,,1.32473,,,,,,,,,,,,1b863ab8-5605-47d3-b734-e6002629c5f7,66,,"[22.7, 4.7]",2275075,2,,,,,0.14475302,,Left Foot,,,,"[57.0, 9.7]",,Low Pass,,34.662518,,Incomplete,,Rianna Dean,31702.0,,,,,,,1,From Throw In,Siri Worm,15572.0,Left Back,8,Reading WFC,974,"['141fdc21-e70f-4558-bc0b-06f37ccab075', '1681c40e-607b-46b7-a2de-d98547146ddf']",46,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:46.456,Pass,
,,,,,,,,,,,,,,,,,2.091972,,,,,,,,,,,,141fdc21-e70f-4558-bc0b-06f37ccab075,68,,"[63.1, 70.4]",2275075,2,,,,,-1.0523409,,Right Foot,,,,"[72.0, 54.8]",,Low Pass,,17.960234,,,,Remi Allen,18149.0,,,,,,Recovery,1,From Throw In,Sophie Howard,15720.0,Right Center Back,8,Reading WFC,974,"['1b863ab8-5605-47d3-b734-e6002629c5f7', '83c3b0e1-fb1d-46f6-b30c-9f2dde339e42']",47,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:47.781,Pass,
,,,,,,,,,,,,,,,,,0.900133,,,,,,,,,,,,057ecad3-e132-42ca-978f-fba6ce58434c,70,,"[72.0, 54.8]",2275075,2,,,,,2.0576956,,Right Foot,,,,"[67.5, 63.3]",,Ground Pass,,9.617692,,,,Jade Moore,10190.0,,,,,,,1,From Throw In,Remi Allen,18149.0,Left Defensive Midfield,8,Reading WFC,974,['3a83f73f-40e0-404b-8c72-8401bdf0b96c'],49,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:49.873,Pass,
,,,,,,,,,,,,,,,,,0.812752,,,,,,,,,,,,9fbb8ae3-691c-436b-9914-843f436d1043,73,,"[77.0, 65.2]",2275075,2,,,,,-0.07624082,,Right Foot,,,,"[91.4, 64.1]",,Ground Pass,,14.441953,,,,Angharad James,15577.0,,,,,,,1,From Throw In,Jade Moore,10190.0,Right Defensive Midfield,8,Reading WFC,974,['8116177c-726e-4416-82e2-a79d0829096b'],52,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:52.772,Pass,
,,,,,,,,,,,,,,,,,2.791021,,,,,,,,,,,,0ed5c939-7b86-4794-bcc1-f7f78b1d50cc,76,,"[95.2, 70.4]",2275075,2,,,,,-0.515549,,Right Foot,,,,"[116.2, 58.5]",,Ground Pass,,24.137316,,,,Kristine Leine,31628.0,,,,,,,1,From Throw In,Angharad James,15577.0,Right Midfield,8,Reading WFC,974,['f9f3cd94-418c-4e7d-8de2-afba7a3474be'],55,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:55.195,Pass,
,,,,,,,,,,,,,,,,,0.604828,,,,,,,,,,,,89511951-42b0-439f-b0dc-ba9acea343e2,79,,"[117.4, 57.1]",2275075,2,,,,,-2.070143,8a0eaf34-6b12-4c80-a530-d31b453721b4,Right Foot,True,True,,"[112.6, 48.3]",,Ground Pass,,10.023972,,,,Fara Williams,10251.0,True,,,,,,1,From Throw In,Kristine Leine,31628.0,Right Back,8,Reading WFC,974,"['5c567f4d-5f5c-4ca3-9232-b84bf989c781', '8aaa7cea-dd17-4b19-b7d3-8906bf269e39']",57,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:57.987,Pass,True
,,,,,,,,,,,,,,,,,1.62799,,,,,,,,,,,,1eda9906-a6ed-40b0-ac5f-f6227ad6d523,90,,"[3.9, 23.2]",2275075,3,,,,,-0.8744988,,Left Foot,,,,"[19.7, 4.3]",,High Pass,,24.634325,,,,Gemma Suzanne Davison,15721.0,,,,,,,1,From Throw In,Siri Worm,15572.0,Left Back,8,Reading WFC,974,['f5dc3479-ab5c-47f0-98c9-3ea0b626731e'],4,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:03:04.962,Pass,
,,,,,,,,,,,,,,,,,2.524975,,,,,,,,,,,,743fbf76-b43d-48d0-a563-c67b294da0f6,96,,"[20.2, 5.3]",2275075,3,,,,,0.36248407,,Left Foot,,,,"[70.3, 24.3]",,High Pass,,53.581806,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Siri Worm,15572.0,Left Back,9,Tottenham Hotspur Women,749,['651ebdc2-a72e-4f5d-9442-ae972166e26e'],28,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:03:28.401,Pass,
,,,,,,,,,,,,,,,,,0.994586,,,,,,,,,,,,ad26902f-9534-461f-b3b7-90db565ec991,101,,"[52.7, 49.8]",2275075,3,,,,,2.776979,,Right Foot,,,,"[39.6, 54.8]",,Ground Pass,,14.021769,,,,Sophie Howard,15720.0,,,,,,,1,Regular Play,Amalie Vevle Eikeland,26570.0,Left Midfield,10,Reading WFC,974,['5c189f50-9da3-4a08-b7c9-9d886458443f'],34,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:34.110,Pass,
,,,,,,,,,,,,,,,,,1.273476,,,,,,,,,,,,c807abb1-022d-4d2c-beb4-c51bb9757847,104,,"[39.6, 54.8]",2275075,3,,,,,1.3936341,,Right Foot,,,,"[43.7, 77.7]",,Ground Pass,,23.264135,,,,Kristine Leine,31628.0,,,,,,,1,Regular Play,Sophie Howard,15720.0,Right Center Back,10,Reading WFC,974,['b86abea5-704b-4d9c-91ed-dea4a197fe1e'],36,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:36.449,Pass,
,,,,,,,,,,,,,,,,,0.685915,,,,,,,,,,,,baa4d784-07cc-4c6b-ad94-ab6394a725ef,107,,"[49.5, 77.3]",2275075,3,,,,,-0.9691427,,Right Foot,,,,"[54.1, 70.6]",,Ground Pass,,8.127115,,,,Jade Moore,10190.0,,,,,,,1,Regular Play,Kristine Leine,31628.0,Right Back,10,Reading WFC,974,['d9293c7c-2917-414e-a0eb-3ac2dfceb0bb'],39,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:39.151,Pass,
,,,,,,,,,,,,,,,,,1.192645,,,,,,,,,,,,ac18fdf0-070c-4936-86b5-b8bcd671a48f,111,,"[55.6, 72.9]",2275075,3,,,,,-0.26625204,,Right Foot,,,,"[75.4, 67.5]",,Ground Pass,,20.523157,,,,Brooke Chaplen,15723.0,,,,,,,1,Regular Play,Jade Moore,10190.0,Right Defensive Midfield,10,Reading WFC,974,"['3ad9bff1-6542-4ddc-97a0-794e774b25ea', 'fa26fbb0-894d-4490-8f74-2942c9ed5cfc']",41,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:41.306,Pass,True
,,,,,,,,,,,,,,,,,0.699162,,,,,,,,,,,,3f3d1dec-03e6-49e1-8ec0-60adb8af29b8,115,,"[71.0, 68.9]",2275075,3,,,,,2.425849,,Right Foot,,,,"[61.8, 76.9]",,Ground Pass,,12.1918,,,,Kristine Leine,31628.0,,,,,,,1,Regular Play,Brooke Chaplen,15723.0,Right Center Forward,10,Reading WFC,974,['62df4ccc-8368-45d5-b5de-2353dbbaa0e2'],44,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:44.476,Pass,
,,,,,,,,,,,,,,,,,0.876141,,,,,,,,,,,,16ab5f5e-e422-499d-bb7e-1c375f1b684b,118,,"[62.0, 76.9]",2275075,3,,,,,-1.4830225,,Right Foot,,,,"[63.1, 64.4]",,Ground Pass,,12.548306,,,,Jade Moore,10190.0,,,,,,,1,Regular Play,Kristine Leine,31628.0,Right Back,10,Reading WFC,974,['bdd78483-dc70-489b-82c3-865260c8271d'],45,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:45.989,Pass,
,,,,,,,,,,,,,,,,,0.898105,,,,,,,,,,,,65d05b7f-8c93-4410-89c8-fb91b554f0c6,121,,"[64.8, 67.7]",2275075,3,,,,,0.2945464,,Right Foot,,,,"[73.7, 70.4]",,Ground Pass,,9.300538,,,,Brooke Chaplen,15723.0,,,,,,,1,Regular Play,Jade Moore,10190.0,Right Defensive Midfield,10,Reading WFC,974,['20d55164-4bed-46c3-994f-b27f16e00b3d'],47,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:47.748,Pass,
,,,,,,,,,,,,,,,,,0.728852,,,,,,,,,,,,5930c802-503e-4869-a65b-513d2d6639db,128,,"[36.2, 10.5]",2275075,3,,,,,-0.98279375,,Left Foot,,,,"[41.6, 2.4]",,Ground Pass,,9.734988,,,,Gemma Suzanne Davison,15721.0,,,,,,,1,Regular Play,Siri Worm,15572.0,Left Back,11,Tottenham Hotspur Women,749,['a78a2bff-cb08-48f8-aec4-c17625255086'],52,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:03:52.519,Pass,
,,,,,,,,,,,,,,,,,1.250611,,,,,,,,,,,,4bbaf9e8-054c-4418-be24-23b72c87a758,132,,"[42.9, 5.5]",2275075,3,,,,,1.1566578,,Right Foot,,,,"[54.9, 32.8]",,Ground Pass,,29.820967,,,,Ria Percival,18145.0,,,,,,,1,Regular Play,Gemma Suzanne Davison,15721.0,Left Wing,11,Tottenham Hotspur Women,749,['e3d1fdb5-f4b0-4433-a229-387c214dd3a6'],54,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:03:54.941,Pass,
,,,,,,,,,,,,,,,,,2.455217,,,,,,,,,,,,dda671e2-703e-4f8c-a63e-8ceebdd86da5,136,,"[58.5, 25.3]",2275075,3,,,,,-0.67350787,,Left Foot,,,,"[78.3, 9.5]",,Ground Pass,,25.331404,,Incomplete,,Rianna Dean,31702.0,,,,,,,1,Regular Play,Ria Percival,18145.0,Right Center Midfield,11,Tottenham Hotspur Women,749,"['1ef42b7a-0941-42a2-b264-0d79bd838eac', '26cd0e4b-e281-48ca-a304-44c5c1a834a2', 'b6011d54-bd16-4098-bc47-bb0a86783f7f']",58,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:03:58.237,Pass,True
