50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.224831,,,,,,,,,,,,,,fcee8f5a-11de-4708-9787-5fb7e527fe18,1089,,"[17.2, 15.4]",2275041,30,,,,2.0365582,,Left Foot,,,,"[7.7, 34.3]",,Ground Pass,,21.15325,,,Sophie Baggaley,16376.0,,,,,,1,From Goal Kick,Jasmine Matthews,15618.0,Left Center Back,66,Bristol City WFC,973,['7d3be827-e1d1-4209-a0ed-99b7165be4a5'],50,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:30:50.661,Pass,
,,,,,,,,,,,,,,,1.78287,,,,,,,,,,,,,,97607ba0-bc9b-4b85-935a-50305defee10,1092,,"[13.1, 46.3]",2275041,30,,,,0.7086263,,Right Foot,,,,"[31.3, 61.9]",,Ground Pass,,23.970816,,,Meaghan Sargeant,19502.0,,,,,,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,66,Bristol City WFC,973,['54435299-fcb7-4817-b989-528127b83617'],54,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:30:54.896,Pass,
,,,,,,,,,,,,,,,1.677819,,,,,,,,,,,,,,c5d6cb79-6295-4d26-8fe6-18560b96e9be,1095,,"[42.7, 66.4]",2275041,30,,,,-0.08393694,,Right Foot,,,,"[84.3, 62.9]",,High Pass,,41.746975,Incomplete,,Charlie Wellings,15563.0,,,,,,1,From Goal Kick,Meaghan Sargeant,19502.0,Right Center Back,66,Bristol City WFC,973,"['68926b92-cf19-49fe-89ba-4b44b8b89718', 'c4ad1893-2e97-4ff6-99de-50c60df52d7d']",59,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:30:59.238,Pass,
,,,,,,,,,,,,,,,1.248555,,,,,,,,,,,,,,2a198027-64eb-4453-8439-160521c9117e,1099,,"[53.2, 20.7]",2275041,31,,,,-0.58248794,,Head,,,,"[65.8, 12.4]",,High Pass,,15.088075,,,Chloe Kelly,15570.0,,,,,Recovery,1,Regular Play,Lucy Hope,16386.0,Right Center Midfield,67,Everton LFC,967,"['973dcbda-f7f1-4f6d-8bcd-0951abb03a9f', 'feb7ff42-feec-4c37-8997-da25706f6751']",4,,,,,,,,,,,,,,,,,,Everton LFC,967,00:31:04.344,Pass,True
,,,,,,,,,,,,,,,2.008445,,,,,,,,,,,,,,4cfc6cc7-0408-461a-8c51-048e90607fda,1102,,"[71.9, 20.5]",2275041,31,,,,0.047583103,,Right Foot,,,,"[86.6, 21.2]",,Ground Pass,,14.716658,,,Simone Magill,15559.0,,,,,,1,Regular Play,Chloe Kelly,15570.0,Left Wing,67,Everton LFC,967,['70a8c4c4-f020-4358-ade7-fe051c72dca0'],8,,,,,,,,,,,,,,,,,,Everton LFC,967,00:31:08.252,Pass,
,,,,,,,,,,,,,,,1.176337,,,,,,,,,,,,,,4db60a39-80bc-4f40-a166-8b5b56ea36a6,1106,,"[100.5, 24.9]",2275041,31,,,,1.9690105,4c2d9e29-c9aa-4993-b52b-7611e5d24657,Right Foot,,,,"[94.4, 39.4]",,Ground Pass,,15.730862,,,Lucy Hope,16386.0,True,,,,,1,Regular Play,Simone Magill,15559.0,Center Forward,67,Everton LFC,967,['34659575-a6e4-4e38-ab8d-e95e7d7c5cd6'],13,,,,,,,,,,,,,,,,,,Everton LFC,967,00:31:13.470,Pass,
,,,,,,,,,,,,,,,1.878096,,,,,,,,,,,,,,fcf6ed08-3e45-4f36-87a6-802fb13df7d6,1116,,"[6.0, 36.0]",2275041,31,,,,1.1259749,,Right Foot,,,,"[15.2, 55.3]",,Ground Pass,,21.380598,,,Meaghan Sargeant,19502.0,,,,,Goal Kick,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,68,Bristol City WFC,973,['3759388a-552c-4869-a457-ade9de370958'],32,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:31:32.893,Pass,
,,,,,,,,,,,,,,,2.461198,,,,,,,,,,,,,,bc166d5e-9b5a-468a-a417-f48a4b3c550b,1120,,"[26.2, 57.7]",2275041,31,,,,-2.2571537,,Right Foot,,,,"[4.9, 31.7]",,Ground Pass,,33.610863,,,Sophie Baggaley,16376.0,,,,,,1,From Goal Kick,Meaghan Sargeant,19502.0,Right Center Back,68,Bristol City WFC,973,"['89ac1353-101c-4b5f-9a04-a779f2759ab5', 'f24af22d-c6ca-453e-8c1a-893e6a036588']",40,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:31:40.465,Pass,True
,,,,,,,,,,,,,,,3.175407,,,,,,,,,,,,,,68a24b4e-b8c6-4f24-9a68-697d5cdc5bce,1123,,"[12.2, 25.3]",2275041,31,,,,-0.3286986,,Right Foot,,,,"[68.2, 6.2]",,High Pass,,59.167645,,,Charlie Wellings,15563.0,,,,,,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,68,Bristol City WFC,973,['493e62dc-b926-45b5-8b22-ecd9cc78edd4'],46,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:31:46.074,Pass,
,,,,,,,,,,,,,,,1.159933,,,,,,,,,,,,,,3816bdd5-183d-42ea-a598-9db5dbc4f4b5,1127,,"[63.1, 80.0]",2275041,32,,,,-0.64117825,,,,,,"[76.9, 69.7]",,High Pass,,17.220047,,,Simone Magill,15559.0,,,,,Throw-in,1,From Throw In,Esme Beth Morgan,4649.0,Right Back,69,Everton LFC,967,['9d5ebd76-5351-476b-a0f4-83e0aa8ca1dc'],9,,,,,,,,,,,,,,,,,,Everton LFC,967,00:32:09.032,Pass,
,,,,,,,,,,,,,,,0.713947,,,,,,,,,,,,,,4d8f0525-a5cf-4358-83a2-6229c114accb,1132,,"[74.1, 70.8]",2275041,32,,,,-1.8347601,,Left Foot,,,,"[73.1, 67.1]",,Ground Pass,,3.8327537,,,Inessa Kaagman,15579.0,,,,,,1,From Throw In,Simone Magill,15559.0,Center Forward,69,Everton LFC,967,"['36e767f5-0616-40ff-b10b-0870c8015582', '67a83ff3-6deb-4c48-a8dc-7c956ac87f1d']",11,,,,,,,,,,,,,,,,,,Everton LFC,967,00:32:11.592,Pass,True
,,,,,,,,,,,,,,,0.995174,,,,,,,,,,,,,,d05c8c59-541e-4f01-b5f9-3cbed56703b1,1135,,"[70.0, 68.0]",2275041,32,,,,-2.4781666,,Left Foot,,,,"[61.3, 61.2]",,Ground Pass,,11.0421915,,,Maéva Clemaron,31713.0,,,,,,1,From Throw In,Inessa Kaagman,15579.0,Right Wing,69,Everton LFC,967,['072ce179-6f96-4f36-8d34-b21991e09af4'],13,,,,,,,,,,,,,,,,,,Everton LFC,967,00:32:13.398,Pass,
,,,,,,,,,,,,,,,1.916636,,,,,,,,,,,,,,eb4ea711-55d2-4a8a-ae56-c114d3cbb787,1139,,"[62.5, 60.0]",2275041,32,,,,-1.5114068,,Right Foot,,,,"[63.6, 41.5]",,High Pass,,18.532675,,,Gabrielle George,15575.0,,,,,,1,From Throw In,Maéva Clemaron,31713.0,Center Defensive Midfield,69,Everton LFC,967,"['56e97d9a-7b07-41b5-a4dc-9aa9ecc7deaa', '6ea58440-a055-4a4c-8eff-50c1c9ea2802']",14,,,,,,,,,,,,,,,,,,Everton LFC,967,00:32:14.632,Pass,True
,,,,,,,,,,,,,,,1.236967,,,,,,,,,,,,,,817b6c71-d27c-4b74-8d56-9de30a12556b,1156,,"[4.4, 41.4]",2275041,32,,,,1.0079852,,Keeper Arm,,,,"[13.8, 56.3]",,Ground Pass,,17.617321,,,Meaghan Sargeant,19502.0,,,,,,1,From Keeper,Sophie Baggaley,16376.0,Goalkeeper,71,Bristol City WFC,973,['8f8280db-ee36-439f-866f-900aa058cf0c'],31,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:32:31.745,Pass,
,,,,,,,,,,,,,,,1.397985,,,,,,,,,,,,,,e97e4929-0cb8-4f12-bc6a-01d6a298db86,1159,,"[19.8, 57.0]",2275041,32,,,,-1.5549873,,Right Foot,,,,"[20.2, 31.7]",,Ground Pass,,25.303162,,,Jasmine Matthews,15618.0,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Center Back,72,Bristol City WFC,973,['18e12066-5a64-4998-8ebc-73afca3e1686'],36,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:32:36.303,Pass,
,,,,,,,,,,,,,,,1.711785,,,,,,,,,,,,,,248afc78-3b83-441f-9ea3-d5dc98e1fcb1,1162,,"[20.2, 31.7]",2275041,32,,,,2.4267094,,Left Foot,,,,"[5.8, 44.2]",,Ground Pass,,19.06856,,,Sophie Baggaley,16376.0,,,,,,1,Regular Play,Jasmine Matthews,15618.0,Left Center Back,73,Bristol City WFC,973,['f96e3a5e-4439-4a8e-bf4f-363961499aa8'],38,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:32:38.020,Pass,
,,,,,,,,,,,,,,,1.695468,,,,,,,,,,,,,,527a91db-c043-44ad-822b-46b7e82bc74d,1165,,"[9.6, 44.5]",2275041,32,,,,0.87677646,,Left Foot,,,,"[21.0, 58.2]",,Ground Pass,,17.822739,,,Meaghan Sargeant,19502.0,,,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,74,Bristol City WFC,973,['41e718a0-081c-4004-8fac-57ba092a170f'],41,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:32:41.909,Pass,
,,,,,,,,,,,,,,,1.446308,,,,,,,,,,,,,,e5a99d40-b5e8-4d79-b8b9-cac016295cdd,1168,,"[26.6, 57.7]",2275041,32,,,,-2.2460537,,Right Foot,,,,"[7.7, 34.1]",,Ground Pass,,30.235245,,,Sophie Baggaley,16376.0,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Center Back,75,Bristol City WFC,973,['2c9a4fb0-a6c7-4f1b-b419-5c59c3f47acf'],47,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:32:47.851,Pass,
,,,,,,,,,,,,,,,1.5658,,,,,,,,,,,,,,2a992958-3ad8-4bf9-8e86-8939e0776ed0,1171,,"[13.6, 33.3]",2275041,32,,,,-0.9886588,,Right Foot,,,,"[24.0, 17.5]",,Low Pass,,18.915602,,,Jasmine Matthews,15618.0,,,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,76,Bristol City WFC,973,['1931fe82-387b-49d9-a288-706dbf1ae0ee'],51,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:32:51.349,Pass,
,,,,,,,,,,,,,,,1.798673,,,,,,,,,,,,,,8fca422c-02fa-487a-ac43-63e84507a245,1174,,"[36.6, 14.7]",2275041,32,,,,-0.116825014,,Left Foot,,,,"[77.5, 9.9]",,High Pass,,41.1807,Incomplete,,Abigail Harrison,23412.0,,,,,,1,Regular Play,Jasmine Matthews,15618.0,Left Center Back,77,Bristol City WFC,973,"['1b76625e-a7f4-4625-91bc-b33b6ea7b4d4', '5065bbf2-7891-4d8a-8adb-2eff755f50cf']",55,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:32:55.712,Pass,
,,,,,,,,,,,,,,,1.649782,,,,,,,,,,,,,,1b76625e-a7f4-4625-91bc-b33b6ea7b4d4,1176,,"[43.5, 71.1]",2275041,32,,,,-0.09709631,,Head,,,,"[58.9, 69.6]",,High Pass,,15.472879,,,Lucy Hope,16386.0,,,,,Recovery,1,Regular Play,Esme Beth Morgan,4649.0,Right Back,78,Everton LFC,967,"['2168b4e0-ae11-4af9-a878-dd1360b3a8fc', '8fca422c-02fa-487a-ac43-63e84507a245']",57,,,,,,,,,,,,,,,,,,Everton LFC,967,00:32:57.511,Pass,
,,,,,,,,,,,,,,,1.997125,,,,,,,,,,,,,,cb3811e8-e227-43ab-9cf8-8ed4b294dcaf,1188,,"[90.8, 44.8]",2275041,33,,,,-0.9975419,da7aca92-aee0-4897-ad1a-4ac027903776,Right Foot,,,,"[101.0, 29.0]",,Ground Pass,,18.806381,,,Chloe Kelly,15570.0,True,,,,,1,Regular Play,Simone Magill,15559.0,Center Forward,78,Everton LFC,967,['19af0f9d-e4d9-4dd6-9bc1-9e0effeb94af'],6,,,,,,,,,,,,,,,,,,Everton LFC,967,00:33:06.673,Pass,
,,,,,,,,,,,,,,,1.422711,,,,,,,,,,,,,,55f06a56-1eb9-4659-ace2-0807ccc1ef70,1194,,"[6.0, 36.0]",2275041,33,,,,1.4210869,,Right Foot,,,,"[8.7, 53.9]",,Ground Pass,,18.102486,,,Meaghan Sargeant,19502.0,,,,,Goal Kick,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,79,Bristol City WFC,973,['c7bb866a-1c78-4a91-9034-177fc37559fc'],24,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:33:24.896,Pass,
,,,,,,,,,,,,,,,1.990821,,,,,,,,,,,,,,0a81acb2-f8d0-40f7-8694-beb288f57769,1197,,"[19.8, 53.2]",2275041,33,,,,-1.6207547,,Right Foot,,,,"[18.3, 23.2]",,Ground Pass,,30.037477,,,Jasmine Matthews,15618.0,,,,,,1,From Goal Kick,Meaghan Sargeant,19502.0,Right Center Back,79,Bristol City WFC,973,['95e8be06-7a44-46eb-a1b3-4aa706ded42e'],30,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:33:30.667,Pass,
,,,,,,,,,,,,,,,1.72988,,,,,,,,,,,,,,df6c8289-2766-4930-afd0-68c5d9e87337,1200,,"[22.1, 18.9]",2275041,33,,,,1.4035424,,Left Foot,,,,"[27.3, 49.7]",,Ground Pass,,31.235876,,,Meaghan Sargeant,19502.0,,,,,,1,From Goal Kick,Jasmine Matthews,15618.0,Left Center Back,79,Bristol City WFC,973,['c08d08f1-f2af-4b91-a521-8f3c76a73813'],36,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:33:36.210,Pass,
,,,,,,,,,,,,,,,5.304115,,,,,,,,,,,,,,452c50d4-b2e2-44d2-8dcc-760faf6e38e7,1204,,"[34.0, 48.9]",2275041,33,,,,0.058162175,,Right Foot,,,,"[113.0, 53.5]",,High Pass,,79.13381,Incomplete,,,,,,,,,1,From Goal Kick,Meaghan Sargeant,19502.0,Right Center Back,79,Bristol City WFC,973,['c965c4a3-ea7d-423f-a8ae-c13a6c438d40'],40,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:33:40.373,Pass,
,,,,,,,,,,,,,,,1.276241,,,,,,,,,,,,,,922e881e-96ea-42d7-9365-b153836e78e7,1207,,"[11.6, 31.8]",2275041,33,,,,-0.7980557,,Right Foot,,,,"[19.4, 23.8]",,Ground Pass,,11.1731825,,,Gabrielle George,15575.0,,,,,,1,Regular Play,Tinja-Riikka Tellervo Korpela,13857.0,Goalkeeper,80,Everton LFC,967,['b29851b0-fd20-4b1f-b67a-50a2fb427d42'],47,,,,,,,,,,,,,,,,,,Everton LFC,967,00:33:47.374,Pass,
,,,,,,,,,,,,,,,1.084033,,,,,,,,,,,,,,0bbb9285-e323-4df4-8a5c-de0431bedbb6,1210,,"[21.6, 23.8]",2275041,33,,,,0.955931,,Left Foot,,,,"[35.3, 43.2]",,Ground Pass,,23.749737,,,Maéva Clemaron,31713.0,,,,,,1,Regular Play,Gabrielle George,15575.0,Left Center Back,80,Everton LFC,967,['73a373b0-abb6-4431-b91d-ba420fa46a79'],49,,,,,,,,,,,,,,,,,,Everton LFC,967,00:33:49.285,Pass,
,,,,,,,,,,,,,,,1.119115,,,,,,,,,,,,,,43c437bd-a6b2-409e-95ee-37d02a12ec7d,1212,,"[35.3, 43.2]",2275041,33,,,,-2.1920788,,Right Foot,,,,"[22.2, 24.9]",,Low Pass,,22.505554,,,Gabrielle George,15575.0,,,,,,1,Regular Play,Maéva Clemaron,31713.0,Center Defensive Midfield,80,Everton LFC,967,['6653e73e-2769-4b97-9aff-5609c511bf54'],50,,,,,,,,,,,,,,,,,,Everton LFC,967,00:33:50.369,Pass,
,,,,,,,,,,,,,,,1.486104,,,,,,,,,,,,,,c55ed0d6-19c5-4965-884f-3326cb5294d6,1215,,"[22.7, 27.8]",2275041,33,,,,2.1772423,,Left Foot,,,,"[10.7, 45.1]",,Ground Pass,,21.054453,,,Tinja-Riikka Tellervo Korpela,13857.0,,,,,,1,Regular Play,Gabrielle George,15575.0,Left Center Back,80,Everton LFC,967,['586288da-886b-4a97-80a7-14029df0eafa'],53,,,,,,,,,,,,,,,,,,Everton LFC,967,00:33:53.078,Pass,
,,,,,,,,,,,,,,,1.639534,,,,,,,,,,,,,,ab0db9d8-7744-4f67-9a19-f45296b6852c,1218,,"[15.6, 47.6]",2275041,33,,,,-1.350203,,Right Foot,,,,"[23.0, 14.6]",,Ground Pass,,33.819523,,,Gabrielle George,15575.0,,,,,,1,Regular Play,Tinja-Riikka Tellervo Korpela,13857.0,Goalkeeper,80,Everton LFC,967,['f1ba8c62-1f77-438d-bd8d-ff66557236dd'],59,,,,,,,,,,,,,,,,,,Everton LFC,967,00:33:59.641,Pass,
,,,,,,,,,,,,,,,0.650451,,,,,,,,,,,,,,a31c75c1-3a34-45fa-8f36-5561477bceb3,1222,,"[31.2, 9.8]",2275041,34,,,,-0.22064719,,Left Foot,,,,"[41.9, 7.4]",,Ground Pass,,10.965857,,,Danielle Turner,15571.0,,,,,,1,Regular Play,Gabrielle George,15575.0,Left Center Back,80,Everton LFC,967,"['42eb54f2-4aaf-48e2-a52f-2d95c5522503', '6a7e18a3-aa3d-48d6-8c6f-198c45c7207c']",4,,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:04.172,Pass,True
,,,,,,,,,,,,,,,2.059881,,,,,,,,,,,,,,d2d3644d-c2e3-4049-bbc8-b38f50507b50,1225,,"[38.4, 7.4]",2275041,34,,,,2.3948996,,Right Foot,,,,"[15.6, 28.5]",,Low Pass,,31.065254,,,Tinja-Riikka Tellervo Korpela,13857.0,,,,,,1,Regular Play,Danielle Turner,15571.0,Left Back,80,Everton LFC,967,['d4f1f166-459e-4cd3-96f5-5fdef07a1bab'],6,,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:06.490,Pass,
,,,,,,,,,,,,,,,1.477557,,,,,,,,,,,,,,050df801-8e74-4d31-b23b-b0fd13532de8,1228,,"[17.0, 29.5]",2275041,34,,,,-0.14867452,,Right Foot,,,,"[39.7, 26.1]",,Ground Pass,,22.953213,,,Gabrielle George,15575.0,,,,,,1,Regular Play,Tinja-Riikka Tellervo Korpela,13857.0,Goalkeeper,80,Everton LFC,967,['5dd82b37-472e-4e00-a0f9-a51c99bdbb86'],14,,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:14.470,Pass,
,,,,,,,,,,,,,,,2.127473,,,,,,,,,,,,,,b1129b08-b22b-43cc-92ae-3a67b95ab51c,1231,,"[56.3, 20.2]",2275041,34,,,,0.7853982,,Left Foot,,,,"[85.4, 49.3]",,High Pass,,41.153614,,,Inessa Kaagman,15579.0,,,,,,1,Regular Play,Gabrielle George,15575.0,Left Center Back,80,Everton LFC,967,['dad00596-7412-4581-b7bd-7214e968400b'],19,,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:19.263,Pass,
,,,,,,,,,,,,,,,1.086593,,,,,,,,,,,,,,bd037589-90e6-4b12-8db3-24313c2f39ff,1234,,"[85.4, 49.6]",2275041,34,,,,-2.896614,,Right Foot,,,,"[81.4, 48.6]",,Ground Pass,,4.1231055,,,Lucy Hope,16386.0,,,,,,1,Regular Play,Inessa Kaagman,15579.0,Right Wing,80,Everton LFC,967,['5436de74-070f-4889-a8db-af5b7cb02ff3'],21,,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:21.480,Pass,
,,,,,,,,,,,,,,,1.220429,,,,,,,,,,,,,,cec71938-9070-465d-90b1-cba2da814405,1242,,"[42.2, 28.9]",2275041,34,,,,0.7997857,,Left Foot,,,,"[55.9, 43.0]",,Ground Pass,,19.659603,,,Georgia Wilson,31714.0,,,,,,1,Regular Play,Gemma Evans,16381.0,Left Back,80,Everton LFC,967,['4e68fd12-f217-4d51-8b98-3caad0148240'],24,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:34:24.597,Pass,
,,,,,,,,,,,,,,,8.439239,,,,,,,,,,,,,,f604ad26-ae32-4906-96d9-17f8d16494a0,1246,,"[59.7, 46.8]",2275041,34,,,,0.53247863,,Right Foot,,,,"[111.8, 77.5]",,High Pass,,60.47231,Incomplete,,,,,,,,,1,Regular Play,Georgia Wilson,31714.0,Right Center Midfield,80,Everton LFC,967,"['2d5207ce-1cb3-4ce7-bf34-3002b9a1eead', '7019d414-9102-406c-a504-e5b712e7eecf']",27,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:34:27.353,Pass,True
,,,,,,,,,,,,,,,1.130125,,,,,,,,,,,,,,c81a0e22-22bf-4246-9887-114c80ab652a,1249,,"[37.8, 7.9]",2275041,34,,,,-0.37017083,,Right Foot,,,,"[44.5, 5.3]",,Ground Pass,,7.1867933,,,Chloe Kelly,15570.0,,,,,,1,Regular Play,Danielle Turner,15571.0,Left Back,80,Everton LFC,967,['5e61104c-414d-4990-8d9d-4d6a9fab67f5'],43,,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:43.760,Pass,
,,,,,,,,,,,,,,,1.238633,,,,,,,,,,,,,,baec17bc-2881-4a56-9174-c5c2a2504ecf,1253,,"[42.6, 7.4]",2275041,34,,,,2.8239572,,Right Foot,,,,"[35.3, 9.8]",,Ground Pass,,7.6843996,,,Danielle Turner,15571.0,,,,,,1,Regular Play,Chloe Kelly,15570.0,Left Wing,80,Everton LFC,967,"['016b7d4f-4f43-4e1d-8609-37c58704a419', '5de379ec-293f-461b-9bb1-49dfaefd31b8']",44,,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:44.930,Pass,True
,,,,,,,,,,,,,,,1.035225,,,,,,,,,,,,,,676568c1-b111-48dd-97dc-a2bec2373287,1257,,"[36.5, 9.4]",2275041,34,,,,-0.003759381,,Left Foot,,,,"[63.1, 9.3]",,High Pass,,26.600187,Incomplete,,,,,,,,,1,Regular Play,Danielle Turner,15571.0,Left Back,80,Everton LFC,967,"['15d151f4-e819-4b16-b199-d509548588de', '9d659e70-78db-4451-9b90-a46776a9564c']",46,,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:46.209,Pass,True
,,,,,,,,,,,,,,,0.908082,,,,,,,,,,,,,,2cd3c2da-e20a-48fe-98ab-363ab492b934,1259,,"[80.3, 68.8]",2275041,34,,,,2.970444,,Right Foot,,,,"[72.2, 70.2]",,Low Pass,,8.220098,,,Carla Humphrey,16384.0,,,,,Recovery,1,Regular Play,Charlie Wellings,15563.0,Center Forward,81,Bristol City WFC,973,['7804316c-4c2d-4997-8c01-263892f38447'],49,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:34:49.450,Pass,
,,,,,,,,,,,,,,,0.338021,,,,,,,,,,,,,,abc9335c-a36a-40cb-a4cf-905a96433622,1263,,"[70.3, 70.5]",2275041,34,,,,0.056278538,,Right Foot,,,,"[77.4, 70.9]",,Low Pass,,7.1112585,,,Charlie Wellings,15563.0,,,,,,1,Regular Play,Carla Humphrey,16384.0,Right Wing,81,Bristol City WFC,973,"['8b68e473-cbb8-46e2-bfa1-42f848112031', '94369a86-012f-401f-9f55-8a6aac7ffe98']",50,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:34:50.518,Pass,True
,,,,,,,,,,,,,,,1.056317,,,,,,,,,,,,,,300cff72-5a26-4d6b-a672-dfd08ddffdcc,1274,,"[55.5, 75.4]",2275041,34,,,,-2.2446594,,Left Foot,,,,"[44.4, 61.5]",,Low Pass,,17.788198,,,Meaghan Sargeant,19502.0,,,,,Recovery,1,Regular Play,Charlie Wellings,15563.0,Center Forward,81,Bristol City WFC,973,['2e61e946-c513-41aa-9e9d-e66c68a8956b'],56,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:34:56.852,Pass,
,,,,,,,,,,,,,,,1.765931,,,,,,,,,,,,,,74cd66fe-fe6c-49a7-bd0a-a96beafe2698,1277,,"[43.4, 60.5]",2275041,34,,,,-1.683456,,Right Foot,,,,"[40.3, 33.1]",,Ground Pass,,27.574808,,,Jasmine Matthews,15618.0,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Center Back,81,Bristol City WFC,973,['3f213bbd-e045-4e95-b847-a8128676c67d'],58,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:34:58.831,Pass,
,,,,,,,,,,,,,,,1.567505,,,,,,,,,,,,,,e6363db3-b4c8-4035-bcf5-d3a0884bff91,1280,,"[51.4, 22.2]",2275041,35,,,,1.7299882,,Left Foot,,,,"[47.9, 44.0]",,Ground Pass,,22.079176,,,Meaghan Sargeant,19502.0,,,,,,1,Regular Play,Jasmine Matthews,15618.0,Left Center Back,81,Bristol City WFC,973,['6bc031f2-0d35-484c-9049-4ac5be1afb75'],7,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:35:07.292,Pass,
,,,,,,,,,,,,,,,1.961355,,,,,,,,,,,,,,d128a74c-0ce7-4996-b284-8383c627044f,1283,,"[55.2, 44.7]",2275041,35,,,,0.8850668,,Right Foot,,,,"[78.6, 73.3]",,Low Pass,,36.95294,,,Charlie Wellings,15563.0,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Center Back,81,Bristol City WFC,973,['998e7419-52e5-43f5-bdf5-5b377d216222'],10,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:35:10.519,Pass,
,,,,,,,,,,,,,,,1.956727,,,,,,,,,,,,,,05bdba09-b116-47e7-90a8-ea1a694495bc,1286,,"[85.0, 68.1]",2275041,35,,,,-0.7556346,,Right Foot,True,,,"[114.4, 40.4]",,High Pass,,40.39369,Incomplete,,,,,,,,,1,Regular Play,Charlie Wellings,15563.0,Center Forward,81,Bristol City WFC,973,['d01ff82b-17dc-41f3-b8d7-02fe5ff15025'],14,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:35:14.581,Pass,
,,,,,,,,,,,,,,,1.057756,,,,,,,,,,,,,,4b1f5c6a-5c97-4fc8-8891-738b38562d34,1289,,"[15.8, 48.8]",2275041,35,,,,1.2924967,,Keeper Arm,,,,"[19.0, 60.0]",,Ground Pass,,11.648176,,,Megan Finnigan,18254.0,,,,,,1,Regular Play,Tinja-Riikka Tellervo Korpela,13857.0,Goalkeeper,82,Everton LFC,967,['d815696f-72ac-4f04-861b-e8f93ac41a60'],23,,,,,,,,,,,,,,,,,,Everton LFC,967,00:35:23.432,Pass,
