bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.517195,,,,,,,,,,,,a2ca367c-5c38-4ab3-a5d4-288b235397d8,645,,,"[56.7, 27.2]",3750180,16,,,,-0.124354996,,Right Foot,,,"[95.1, 22.4]",,High Pass,,38.698837,Incomplete,,Ulrich Hoeneß,38626.0,,,,,,1,From Goal Kick,Franz Beckenbauer,38625.0,Left Center Back,44,German DR,2721,"['37f76c43-de7b-44a0-9964-3a1d59059a09', 'e37cd817-444b-4a16-aebd-b2e252eda8da']",33,,,,,,,,,,,,,,,,,,Germany,770,00:16:33.474,Pass,
,,,,,,,,,,,,,,,,3.141557,,,,,,,,,,,,097395d5-890b-483f-b45a-d05c021793f4,650,,,"[95.4, 22.3]",3750180,17,,,,1.1071488,,Left Foot,,,"[114.5, 60.5]",,High Pass,,42.708897,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Wolfgang Overath,38623.0,Left Center Forward,45,Germany,770,['87450eb6-8e84-4678-8fe9-5bd5c1429456'],15,,,,,,,,,,,,,,,,,,Germany,770,00:17:15.708,Pass,
,,,,,,,,,,,,,,,,2.716114,,,,,,,,,,,,1a6d01ef-7941-414b-aa5b-92f38f0c4b91,657,,,"[91.3, 78.2]",3750180,17,,,,-0.9671112,,Right Foot,True,,"[116.4, 41.8]",,High Pass,,44.215042,Incomplete,,,,,,,,,1,From Free Kick,Berti Vogts,38611.0,Right Center Back,45,Germany,770,['aab2a6a6-e175-4ce9-bf34-669e3907146b'],25,,,,,,,,,,,,,,,,,,Germany,770,00:17:25.655,Pass,
,,,,,,,,,,,,,,,,0.781196,,,,,,,,,,,,e21b6027-3115-4912-97b8-eab547359c3f,661,,,"[109.5, 30.0]",3750180,18,,,,1.6295521,07358963-dc02-46b0-a8fc-99f76a32bd9f,Left Foot,,,"[109.3, 33.4]",,Low Pass,,3.4058774,,,Franz Beckenbauer,38625.0,True,,,,Free Kick,1,From Free Kick,Heinz Flohe,38614.0,Left Midfield,47,Germany,770,['236cb3d6-8d60-476e-95da-562cdb025fde'],19,,,,,,,,,,,,,,,,,,Germany,770,00:18:19.782,Pass,
,,,,,,,,,,,,,,,,1.887665,,,,,,,,,,,,68084243-3e11-4e50-a0ae-9721db9fc944,668,,,"[87.9, 50.6]",3750180,18,,,,0.87605804,,Right Foot,,,"[95.4, 59.6]",,Ground Pass,,11.715375,,,Berti Vogts,38611.0,,,,,,1,From Free Kick,Bernhard Cullmann,38618.0,Right Midfield,47,Germany,770,['6942fc39-52bf-4ed4-9248-b992b05c3871'],24,,,,,,,,,,,,,,,,,,Germany,770,00:18:24.095,Pass,
,,,,,,,,,,,,,,,,1.44371,,,,,,,,,,,,9172e654-4532-415a-8533-5c9e3022b7ad,671,,,"[95.4, 59.6]",3750180,18,,,,-1.801887,9b201a46-87f6-4601-afa9-127a942fe33c,Right Foot,,,"[94.2, 54.5]",,Ground Pass,,5.239275,,,Wolfgang Overath,38623.0,True,,,,,1,From Free Kick,Berti Vogts,38611.0,Right Center Back,47,Germany,770,['fe131dc7-aef4-4805-9971-5791512f5d1a'],26,,,,,,,,,,,,,,,,,,Germany,770,00:18:26.136,Pass,
,,,,,,,,,,,,,,,,1.324221,,,,,,,,,,,,8fa598ec-bb70-41e0-a979-348c082316e1,679,,,"[42.8, 6.0]",3750180,18,,,,0.65513563,,Left Foot,,,"[68.7, 25.9]",,Low Pass,,32.662212,,,Hans-Jürgen Kreische,38622.0,,,,,,1,Regular Play,Martin Hoffmann,38613.0,Right Center Forward,48,German DR,2721,['a9206b2f-3512-43fc-a556-da99ea28ce64'],39,,,,,,,,,,,,,,,,,,German DR,2721,00:18:39.528,Pass,
,,,,,,,,,,,,,,,,1.226281,,,,,,,,,,,,d3b276ce-e689-402e-bdb1-084e6b62ce97,682,,,"[72.7, 18.6]",3750180,18,,,,-1.5257818,,Right Foot,,,"[73.2, 7.5]",,Ground Pass,,11.111256,,,Martin Hoffmann,38613.0,,,,,,1,Regular Play,Hans-Jürgen Kreische,38622.0,Left Midfield,48,German DR,2721,['0a3a2f53-5d82-4107-a2f0-ca832de1fe87'],43,,,,,,,,,,,,,,,,,,German DR,2721,00:18:43.348,Pass,
,,,,,,,,,,,,,,,,2.346086,,,,,,,,,,,,4b85ee46-6c5d-4bd1-8e68-99778019d9a0,688,,,"[74.2, 11.4]",3750180,19,,,,0.7719461,,Right Foot,,,"[108.1, 44.4]",,High Pass,,47.309723,,,Reinhard Lauck,38605.0,,,,,Free Kick,1,From Free Kick,Harald Irmscher,38621.0,Right Midfield,49,German DR,2721,['9a511c9d-a1a2-4e20-9361-d0dc2a604291'],10,,,,,,,,,,,,,,,,,,German DR,2721,00:19:10.022,Pass,
,,,,,,,,,,,,,,,,1.173641,,,,,,,,,,,,871db739-5c74-4bb2-a33f-393f20da6b3c,690,,,"[108.1, 44.4]",3750180,19,,,True,-1.2409596,,,,,"[111.9, 33.3]",,Low Pass,,11.732433,Incomplete,,,,,,,,,1,From Free Kick,Reinhard Lauck,38605.0,Right Center Midfield,49,German DR,2721,"['03c58e2b-33cc-44cd-868e-ce2b6dc2b650', 'ce2ddcc2-3e12-4806-aff6-613da0d4dbab']",12,,,,,,,,,,,,,,,,,,German DR,2721,00:19:12.368,Pass,True
,,,,,,,,,,,,,,,,1.470599,,,,,,,,,,,,b3ed652a-f821-4e8f-9ecb-05c298eb29b7,693,,,"[120.0, 0.1]",3750180,19,,,,1.726488,,Right Foot,,,"[113.8, 39.6]",,High Pass,,39.983624,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Harald Irmscher,38621.0,Right Midfield,50,German DR,2721,['9233b218-b6e6-4ec1-ba52-0f5af85daac9'],34,,,,,,,,,,,,,,,,,,German DR,2721,00:19:34.541,Pass,
,,,,,,,,,,,,,,,,1.428197,,,,,,,,,,,,f28aae82-e0fb-49b7-b3b3-f60ad7528c5e,696,,,"[23.0, 62.0]",3750180,19,,,True,-0.52113813,,,,,"[33.8, 55.8]",,High Pass,,12.453112,Incomplete,,,,,,,,Recovery,1,From Corner,Ulrich Hoeneß,38626.0,Right Defensive Midfield,50,German DR,2721,"['04f56a6d-27ad-4ceb-a4f2-93fc77a89e91', '1966cd6d-11a3-4bcb-9e81-fa7482d03d0a']",37,,,,,,,,,,,,,,,,,,Germany,770,00:19:37.822,Pass,True
,,,,,,,,,,,,,,,,0.621518,,,,,,,,,,,,eb264d45-d7a9-42c0-b7c2-baae87d1fffc,701,,,"[7.0, 44.1]",3750180,19,True,,,0.6393141,,Right Foot,,,"[30.0, 61.2]",,Ground Pass,,28.660252,,,Paul Breitner,38610.0,,,,,Goal Kick,1,From Goal Kick,Sepp Maier,38616.0,Goalkeeper,51,Germany,770,['4aad06a5-6e6f-4cdf-8918-2899c5c7ff3f'],53,,,,,,,,,,,,,,,,,,Germany,770,00:19:53.123,Pass,
,,,,,,,,,,,,,,,,2.29565,,,,,,,,,,,,2128b89c-fc9c-4f3c-9b4d-f193ecee9a22,703,,,"[31.9, 53.4]",3750180,20,,,,-1.3643773,,Right Foot,,,"[36.8, 30.0]",,Ground Pass,,23.90753,,,Franz Beckenbauer,38625.0,,,,,,1,From Goal Kick,Paul Breitner,38610.0,Left Back,51,Germany,770,['5247e8c8-c594-4348-aec7-d293115767a4'],0,,,,,,,,,,,,,,,,,,Germany,770,00:20:00.050,Pass,
,,,,,,,,,,,,,,,,2.331115,,,,,,,,,,,,a2bfa48a-24e5-4556-ae79-0bd0a00a406d,706,,,"[44.4, 29.1]",3750180,20,,,,-0.0085468,,Right Foot,,,"[91.2, 28.7]",,High Pass,,46.80171,,,Ulrich Hoeneß,38626.0,,,,,,1,From Goal Kick,Franz Beckenbauer,38625.0,Left Center Back,51,Germany,770,['4eb1407f-b31e-4a15-8195-c31bf493296a'],7,,,,,,,,,,,,,,,,,,Germany,770,00:20:07.174,Pass,
,,,,,,,,,,,,,,,,0.631973,,,,,,,,,,,,f995f0b3-ad13-45c0-98f3-280618301bfd,713,,,"[87.8, 34.4]",3750180,20,,,,-0.4729066,,Right Foot,,,"[96.4, 30.0]",,Low Pass,,9.660228,,,Wolfgang Overath,38623.0,,,,,,1,From Goal Kick,Ulrich Hoeneß,38626.0,Right Defensive Midfield,51,Germany,770,['14a44588-825f-48e6-8d25-2219589c6ad4'],19,,,,,,,,,,,,,,,,,,Germany,770,00:20:19.923,Pass,
,,,,,,,,,,,,,,,,0.540391,,,,,,,,,,,,34f9e459-5db3-4463-88b5-37b1d4bb02ab,716,,,"[96.4, 30.0]",3750180,20,,,,-0.83535653,,Left Foot,,,"[100.2, 25.8]",,Low Pass,,5.663921,,,Paul Breitner,38610.0,,,,,,1,From Goal Kick,Wolfgang Overath,38623.0,Left Center Forward,51,Germany,770,['90e4c9a9-7028-4fcc-a022-f919d2b70f30'],20,,,,,,,,,,,,,,,,,,Germany,770,00:20:20.635,Pass,
,,,,,,,,,,,,,,,,1.20431,,,,,,,,,,,,631f930b-1af6-46d3-a8a1-0d1231a743f2,729,,,"[6.0, 44.0]",3750180,20,True,,,1.497399,,Right Foot,,,"[7.5, 64.4]",,Ground Pass,,20.455072,,,Gerd Kische,38603.0,,,,,Goal Kick,1,From Goal Kick,Jürgen Croy,38606.0,Goalkeeper,52,German DR,2721,['5d2825c3-0e37-4186-b320-ee16d89d93c6'],45,,,,,,,,,,,,,,,,,,German DR,2721,00:20:45.031,Pass,
,,,,,,,,,,,,,,,,1.754513,,,,,,,,,,,,6d30096a-0bb7-4661-b2a7-0f40361d7776,731,,,"[5.4, 64.8]",3750180,20,,,,0.5033994,,Right Foot,,,"[12.3, 68.6]",,Low Pass,,7.877182,,,Konrad Weise,38604.0,,,,,,1,From Goal Kick,Gerd Kische,38603.0,Right Back,52,German DR,2721,['db1907c0-9928-41b4-b68e-4fe704f82bd1'],47,,,,,,,,,,,,,,,,,,German DR,2721,00:20:47.438,Pass,
,,,,,,,,,,,,,,,,1.885351,,,,,,,,,,,,e0b41946-aff2-4eba-a457-6aaa90c52832,734,,,"[12.3, 68.6]",3750180,20,,,,-1.643011,,Right Foot,,,"[10.6, 45.1]",,Ground Pass,,23.561409,,,Jürgen Croy,38606.0,,,,,,1,From Goal Kick,Konrad Weise,38604.0,Right Center Back,52,German DR,2721,['59f73ebe-62bb-4460-b59b-2f068312b9f2'],51,,,,,,,,,,,,,,,,,,German DR,2721,00:20:51.918,Pass,
,,,,,,,,,,,,,,,,1.97654,,,,,,,,,,,,5f73a121-a0b8-4e4b-bba8-7ac7043066c7,737,,,"[14.6, 46.6]",3750180,20,,,,0.09212975,,Drop Kick,,,"[51.4, 50.0]",,High Pass,,36.95673,,,Harald Irmscher,38621.0,,,,,,1,From Goal Kick,Jürgen Croy,38606.0,Goalkeeper,52,German DR,2721,['75dd5f5c-0bd0-4720-bc24-b80dbd0b245e'],56,,,,,,,,,,,,,,,,,,German DR,2721,00:20:56.102,Pass,
,,,,,,,,,,,,,,,,0.98118,,,,,,,,,,,,f58f0ac4-57f7-494e-bdd4-894404776616,740,,,"[51.4, 50.0]",3750180,20,,,,-2.742077,,Right Foot,,,"[46.9, 48.1]",,Low Pass,,4.88467,,,Hans-Jürgen Kreische,38622.0,,,,,,1,From Goal Kick,Harald Irmscher,38621.0,Right Midfield,52,German DR,2721,['54bc1705-3624-4921-942e-3ed5c9400caa'],58,,,,,,,,,,,,,,,,,,German DR,2721,00:20:58.400,Pass,
,,,,,,,,,,,,,,,,1.491383,,,,,,,,,,,,b7e7eb69-9900-46a0-a36c-92f70cda2dac,742,,,"[46.9, 48.1]",3750180,20,,,,0.45975658,,Right Foot,,,"[67.5, 58.3]",,Low Pass,,22.986954,,,Martin Hoffmann,38613.0,,,,,,1,From Goal Kick,Hans-Jürgen Kreische,38622.0,Left Midfield,52,German DR,2721,['0ced3a6c-0a3c-4cf7-8fab-e6e381a50bd0'],59,,,,,,,,,,,,,,,,,,German DR,2721,00:20:59.381,Pass,
,,,,,,,,,,,,,,,,0.878226,,,,,,,,,,,,28c99b7f-fc5c-40a2-a917-729774722de6,749,,,"[55.5, 24.4]",3750180,21,,,,0.6383198,,Right Foot,,,"[61.7, 29.0]",,Ground Pass,,7.7201037,,,Franz Beckenbauer,38625.0,,,,,Free Kick,1,From Free Kick,Paul Breitner,38610.0,Left Back,53,Germany,770,['50e35d46-3e1c-4e6e-9c38-de8813368dbb'],25,,,,,,,,,,,,,,,,,,Germany,770,00:21:25.639,Pass,
,,,,,,,,,,,,,,,,1.758327,,,,,,,,,,,,f49f68b4-6f0e-4f31-9897-81b6905f6684,752,,,"[63.4, 40.2]",3750180,21,,,,1.5479866,,Right Foot,,,"[64.0, 66.5]",,Low Pass,,26.306843,,,Ulrich Hoeneß,38626.0,,,,,,1,From Free Kick,Franz Beckenbauer,38625.0,Left Center Back,53,Germany,770,['c690b10c-92d1-413d-8825-24b3e969bfff'],28,,,,,,,,,,,,,,,,,,Germany,770,00:21:28.949,Pass,
,,,,,,,,,,,,,,,,3.182281,,,,,,,,,,,,30de2f1f-a349-4f75-bf7c-00cf5f22ba16,755,,,"[81.2, 70.7]",3750180,21,,,,-0.7825733,,Right Foot,,,"[116.7, 35.4]",,High Pass,,50.06336,Incomplete,,,,,,,,,1,From Free Kick,Ulrich Hoeneß,38626.0,Right Defensive Midfield,53,Germany,770,['3e313638-f9a8-43b4-80c6-79aa14fd25b9'],34,,,,,,,,,,,,,,,,,,Germany,770,00:21:34.306,Pass,
,,,,,,,,,,,,,,,,4.639046,,,,,,,,,,,,9ddb47da-1c56-4fa6-9b88-86dd957c98e7,758,,,"[14.1, 47.6]",3750180,21,,,,-0.30943316,,Drop Kick,,,"[94.8, 21.8]",,High Pass,,84.72385,Incomplete,,,,,,,,,1,From Keeper,Jürgen Croy,38606.0,Goalkeeper,54,German DR,2721,['ee343849-3124-48dd-adaa-0c178b054cdc'],44,,,,,,,,,,,,,,,,,,German DR,2721,00:21:44.255,Pass,
,,,,,,,,,,,,,,,,1.672791,,,,,,,,,,,,8e292390-9dca-4dbc-84e5-a30e375df743,761,,,"[35.7, 53.8]",3750180,21,,,,-1.3179526,,Right Foot,,,"[41.1, 32.9]",,Ground Pass,,21.586338,,,Georg Schwarzenbeck,38617.0,,,,,,1,Regular Play,Franz Beckenbauer,38625.0,Left Center Back,55,Germany,770,['0f66cf06-f3f7-458e-8ce8-60eef3864a2c'],56,,,,,,,,,,,,,,,,,,Germany,770,00:21:56.972,Pass,
,,,,,,,,,,,,,,,,0.607028,,,,,,,,,,,,93f074ab-d7bf-4907-ac97-e895c3a4fb70,765,,,"[72.0, 64.9]",3750180,22,,,,2.4496713,,Right Foot,,,"[65.0, 70.7]",,Low Pass,,9.090654,,,Jürgen Grabowski,38608.0,,,,,,1,Regular Play,Georg Schwarzenbeck,38617.0,Right Back,55,Germany,770,['8bc6c01f-64e7-4f34-836c-962bc001dbcc'],5,,,,,,,,,,,,,,,,,,Germany,770,00:22:05.449,Pass,
,,,,,,,,,,,,,,,,1.014381,,,,,,,,,,,,4b9ef470-0f61-4343-a176-17af31b6df94,768,,,"[99.9, 74.8]",3750180,22,,,,0.115759216,,Right Foot,,,"[112.8, 76.3]",,Ground Pass,,12.986917,,,Heinz Flohe,38614.0,,,,,,1,Regular Play,Jürgen Grabowski,38608.0,Right Center Forward,55,Germany,770,['544dd407-7c91-4f3c-8277-357496567ccb'],14,,,,,,,,,,,,,,,,,,Germany,770,00:22:14.821,Pass,
,,,,,,,,,,,,,,,,5.472378,,,,,,,,,,,,1486d6f9-d4ca-4404-8306-bac128c69735,771,,,"[116.4, 74.1]",3750180,22,,,,-1.6198797,,Right Foot,True,,"[113.6, 17.1]",,High Pass,,57.06873,Incomplete,,Gerhard Müller,38612.0,,True,,,,1,Regular Play,Heinz Flohe,38614.0,Left Midfield,55,Germany,770,"['60ac059a-7a7c-40b7-9658-89173b616d26', 'da1515f9-0467-4ef1-ba87-3b14b01c9829']",17,,,,,,,,,,,,,,,,,,Germany,770,00:22:17.362,Pass,
,,,,,,,,,,,,,,,,3.068295,,,,,,,,,,,,60ac059a-7a7c-40b7-9658-89173b616d26,773,,,"[6.5, 63.0]",3750180,22,,,,0.29639366,,Left Foot,,,"[39.9, 73.2]",,Ground Pass,,34.92277,,,Gerd Kische,38603.0,,,,,Recovery,1,Regular Play,Harald Irmscher,38621.0,Right Midfield,56,German DR,2721,"['010cef4a-430f-4132-95ad-a7934e22e05d', '1486d6f9-d4ca-4404-8306-bac128c69735']",22,,,,,,,,,,,,,,,,,,German DR,2721,00:22:22.835,Pass,
,,,,,,,,,,,,,,,,1.185706,,,,,,,,,,,,a926f74c-b77f-4308-ad1a-ac6fe65d41d5,775,,,"[40.2, 73.2]",3750180,22,,,,-0.4636476,,Right Foot,,,"[59.0, 63.8]",,Ground Pass,,21.01904,,,Jürgen Sparwasser,38620.0,,,,,,1,Regular Play,Gerd Kische,38603.0,Right Back,56,German DR,2721,['506778eb-a4bb-49df-bb7b-c04fd73d1069'],25,,,,,,,,,,,,,,,,,,German DR,2721,00:22:25.903,Pass,
,,,,,,,,,,,,,,,,1.086945,,,,,,,,,,,,b954737a-8614-47aa-a27c-ab1a3fac08d6,778,,,"[45.4, 75.5]",3750180,22,,,,-1.2076494,,Right Foot,,,"[47.3, 70.5]",,Ground Pass,,5.3488317,,,Harald Irmscher,38621.0,,,,,,1,Regular Play,Jürgen Sparwasser,38620.0,Left Center Forward,56,German DR,2721,['cb9bfab6-42b4-4916-b71e-5a8a89a010bf'],29,,,,,,,,,,,,,,,,,,German DR,2721,00:22:29.153,Pass,
,,,,,,,,,,,,,,,,0.96309,,,,,,,,,,,,5e0967a7-e5f6-4a1d-aaf4-2d3e8f07561e,780,,,"[47.3, 70.1]",3750180,22,,,,2.158799,,Right Foot,,,"[44.7, 74.0]",,Ground Pass,,4.6872168,,,Jürgen Sparwasser,38620.0,,,,,,1,Regular Play,Harald Irmscher,38621.0,Right Midfield,56,German DR,2721,['3d88ef8c-9c45-4741-a09c-c279e8272ba0'],30,,,,,,,,,,,,,,,,,,German DR,2721,00:22:30.240,Pass,
,,,,,,,,,,,,,,,,2.310061,,,,,,,,,,,,5ec86512-5777-48cb-8789-b97fd6786b75,783,,,"[49.4, 73.6]",3750180,22,,,,-0.4051731,,Right Foot,,,"[92.3, 55.2]",,High Pass,,46.67944,Incomplete,,Martin Hoffmann,38613.0,,,,,,1,Regular Play,Jürgen Sparwasser,38620.0,Left Center Forward,56,German DR,2721,"['13f70633-f6cc-4511-89dc-6bac97ad40e4', '376aabe7-8603-47a5-b52a-ecb762108dd2']",33,,,,,,,,,,,,,,,,,,German DR,2721,00:22:33.031,Pass,
,,,,,,,,,,,,,,,,1.111506,,,,,,,,,,,,02c90339-5f86-4719-88d7-6526e6960cd8,787,,,"[18.0, 6.1]",3750180,22,,,,0.29915553,,Right Foot,,,"[28.7, 9.4]",,Ground Pass,,11.197321,,,Berti Vogts,38611.0,,,,,,1,Regular Play,Bernhard Cullmann,38618.0,Right Midfield,57,Germany,770,['4a324e29-c9a8-4d6c-9545-a73cb913b1a8'],40,,,,,,,,,,,,,,,,,,Germany,770,00:22:40.247,Pass,
,,,,,,,,,,,,,,,,1.494476,,,,,,,,,,,,51c222df-595c-4352-b0ec-b81f3b54d2c1,790,,,"[28.7, 9.4]",3750180,22,,,,1.6231046,,Right Foot,,,"[27.7, 28.5]",,Low Pass,,19.12616,,,Franz Beckenbauer,38625.0,,,,,,1,Regular Play,Berti Vogts,38611.0,Right Center Back,57,Germany,770,['783bfbdd-f7cc-48e3-b2d2-f66b5cb64934'],41,,,,,,,,,,,,,,,,,,Germany,770,00:22:41.478,Pass,
,,,,,,,,,,,,,,,,1.257683,,,,,,,,,,,,a0d4d423-2565-4b1a-81fc-bf6456c0a347,793,,,"[34.5, 31.3]",3750180,22,,,,-0.95684326,,Right Foot,,,"[46.2, 14.7]",,Low Pass,,20.308865,,,Paul Breitner,38610.0,,,,,,1,Regular Play,Franz Beckenbauer,38625.0,Left Center Back,57,Germany,770,['2fbb0f6b-4550-4ace-a97d-b3f6c44cbe24'],47,,,,,,,,,,,,,,,,,,Germany,770,00:22:47.193,Pass,
,,,,,,,,,,,,,,,,1.251629,,,,,,,,,,,,a9c8beac-47ee-4757-accf-a7a1e3f34c4e,796,,,"[51.7, 15.7]",3750180,22,,,,0.6355104,,Right Foot,,,"[65.8, 26.1]",,Ground Pass,,17.52056,,,Wolfgang Overath,38623.0,,,,,,1,Regular Play,Paul Breitner,38610.0,Left Back,57,Germany,770,['5cca3283-6b15-4914-b50f-3bfa92eec801'],51,,,,,,,,,,,,,,,,,,Germany,770,00:22:51.725,Pass,
,,,,,,,,,,,,,,,,0.099262,,,,,,,,,,,,2dd687dd-7655-44f0-9277-cadb567f1ffc,799,,,"[65.9, 24.7]",3750180,22,,,,-0.9567773,,Right Foot,,,"[74.5, 12.5]",,Low Pass,,14.926487,Incomplete,,,,,,,,,1,Regular Play,Wolfgang Overath,38623.0,Left Center Forward,57,Germany,770,['f46c5ddf-58dc-49dd-8e04-1d92a7a25528'],53,,,,,,,,,,,,,,,,,,Germany,770,00:22:53.057,Pass,
,,,,,,,,,,,,,,,,1.663458,,,,,,,,,,,,56d9c71f-8234-4c34-aa90-219be3cbb1b4,801,,,"[36.8, 69.2]",3750180,22,,,,-1.7544186,,Left Foot,,,"[34.2, 55.2]",,Ground Pass,,14.239382,,,Bernd Bransch,38619.0,,,,,Recovery,1,Regular Play,Gerd Kische,38603.0,Right Back,58,German DR,2721,['cc1fb8dc-2b68-4152-8a4c-45ca08111e0a'],55,,,,,,,,,,,,,,,,,,German DR,2721,00:22:55.510,Pass,
,,,,,,,,,,,,,,,,3.692488,,,,,,,,,,,,fb87077d-562e-4f0c-b578-55c140026fa9,804,,,"[37.0, 48.1]",3750180,22,,,,-1.5494473,,Right Foot,,,"[37.6, 20.0]",,Ground Pass,,28.106405,,,Konrad Weise,38604.0,,,,,,1,Regular Play,Bernd Bransch,38619.0,Left Center Back,58,German DR,2721,['53f7d936-5ba5-476b-83d8-3ddb46300437'],58,,,,,,,,,,,,,,,,,,German DR,2721,00:22:58.912,Pass,
,,,,,,,,,,,,,,,,0.580609,,,,,,,,,,,,9e279d7c-d348-4f6a-8095-bd1305342a4e,807,,,"[41.2, 21.9]",3750180,23,,,,-1.1938871,,Right Foot,,,"[43.1, 17.1]",,Ground Pass,,5.162364,,,Hans-Jürgen Kreische,38622.0,,,,,,1,Regular Play,Konrad Weise,38604.0,Right Center Back,58,German DR,2721,['0cbe6b68-a06e-45d5-80ed-227a8f4d3b26'],2,,,,,,,,,,,,,,,,,,German DR,2721,00:23:02.830,Pass,
,,,,,,,,,,,,,,,,2.598936,,,,,,,,,,,,50f35dd6-829e-4fe8-a85e-7aa37f15a082,810,,,"[40.2, 21.5]",3750180,23,,,,1.6163788,,Right Foot,,,"[38.9, 50.0]",,Ground Pass,,28.529634,,,Bernd Bransch,38619.0,,,,,,1,Regular Play,Hans-Jürgen Kreische,38622.0,Left Midfield,58,German DR,2721,['67cbd36b-1a6e-4caf-9165-16cd512ecf08'],4,,,,,,,,,,,,,,,,,,German DR,2721,00:23:04.534,Pass,
,,,,,,,,,,,,,,,,2.813839,,,,,,,,,,,,62ef0c0e-721e-4ac1-83f5-743f381a03e6,813,,,"[38.9, 51.4]",3750180,23,,,,1.2910922,,Left Foot,,,"[44.3, 70.2]",,Ground Pass,,19.560163,Incomplete,,Gerd Kische,38603.0,,,,,,1,Regular Play,Bernd Bransch,38619.0,Left Center Back,58,German DR,2721,"['1347153a-6fab-459d-9080-a296acdc8e41', '5619645a-f292-46a2-8e2d-2f57563c0a14']",7,,,,,,,,,,,,,,,,,,German DR,2721,00:23:07.213,Pass,
,,,,,,,,,,,,,,,,1.1421,,,,,,,,,,,,bf40e655-b3f8-4dd0-be66-95721790ff17,817,,,"[85.9, 17.6]",3750180,23,,,,1.5942296,,Left Foot,,,"[85.6, 30.4]",,Ground Pass,,12.803515,,,Paul Breitner,38610.0,,,,,,1,Regular Play,Heinz Flohe,38614.0,Left Midfield,59,Germany,770,['962692ea-2ec6-4cc0-baf5-6d2568db91dd'],13,,,,,,,,,,,,,,,,,,Germany,770,00:23:13.031,Pass,
,,,,,,,,,,,,,,,,0.769403,,,,,,,,,,,,7395a042-85c9-400f-a194-ce42a075ac6f,824,,,"[97.9, 32.9]",3750180,23,,,,-0.6337927,,Right Foot,,,"[106.2, 26.8]",,Ground Pass,,10.300486,Incomplete,,Heinz Flohe,38614.0,,,,,,1,Regular Play,Paul Breitner,38610.0,Left Back,59,Germany,770,"['57d22071-dee1-4257-b457-92f6b503c357', 'ee5e8ee2-8c1c-4036-aa7c-2637c7465f51']",17,,,,,,,,,,,,,,,,,,Germany,770,00:23:17.585,Pass,
,,,,,,,,,,,,,,,,1.619328,,,,,,,,,,,,0f4e9f20-6a40-4319-9f31-c1417cbebff0,828,,,"[2.5, 61.1]",3750180,23,,,,-1.6033934,,Right Foot,,,"[2.2, 51.9]",,Ground Pass,,9.20489,,,Jürgen Croy,38606.0,,,,,,1,Regular Play,Harald Irmscher,38621.0,Right Midfield,60,German DR,2721,['e31f7889-c50c-4181-88ef-150172113177'],21,,,,,,,,,,,,,,,,,,German DR,2721,00:23:21.743,Pass,
,,,,,,,,,,,,,,,,2.230266,,,,,,,,,,,,815e68b5-bf4f-4b50-94f8-a8627df9703a,831,,,"[10.6, 45.7]",3750180,23,,,,-0.924619,,Right Foot,,,"[24.1, 27.8]",,Ground Pass,,22.42008,,,Reinhard Lauck,38605.0,,,,,,1,Regular Play,Jürgen Croy,38606.0,Goalkeeper,60,German DR,2721,['4fe40e2e-cf45-4e27-b43f-75b76a0716c5'],26,,,,,,,,,,,,,,,,,,German DR,2721,00:23:26.735,Pass,
,,,,,,,,,,,,,,,,2.126369,,,,,,,,,,,,261672f2-3adf-492d-afbd-b8395d006fce,834,,,"[34.1, 21.1]",3750180,23,,,,-0.5070985,,Right Foot,,,"[55.7, 9.1]",,Low Pass,,24.709513,,,Hans-Jürgen Kreische,38622.0,,,,,,1,Regular Play,Reinhard Lauck,38605.0,Right Center Midfield,60,German DR,2721,['ce0fb557-9f08-41ad-82df-3cfc6acb56b7'],30,,,,,,,,,,,,,,,,,,German DR,2721,00:23:30.156,Pass,
