50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56060449-525c-40a4-ae22-07142395e6b3,97,,"[53.5, 61.9]",3888718,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bernd Bransch,38619.0,Left Center Back,9,German DR,2721,['39ad00d4-2f01-4904-a0b7-ff8b77d025ac'],17,,,,,,,,,,,,,,,,German DR,2721,00:02:17.909,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c2ba218-eac5-4435-817b-9cef592397ea,100,,"[79.0, 23.4]",3888718,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jürgen Sparwasser,38620.0,Left Defensive Midfield,9,German DR,2721,['6713eff8-2e51-4031-87f0-b13ca158343e'],23,,,,,,,,,,,,,,,,German DR,2721,00:02:23.668,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b65447d-8354-4787-aa0b-0c1d3f276c28,102,,"[91.3, 29.1]",3888718,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wolfram Löwe,42169.0,Right Center Forward,9,German DR,2721,['a47941c5-9f96-4da8-9775-4def613be127'],24,,,,,,,,,,,,,,,,German DR,2721,00:02:24.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0a96d8d-45dc-4436-b3f0-35d56218fd14,109,,"[10.7, 50.2]",3888718,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Jongbloed,397802.0,Goalkeeper,10,Netherlands,941,"['1b5b406b-697d-4539-b6db-2cf12bc0afc4', '95110e72-4577-4b9d-9a7a-f5773584b37c']",31,,,,,,,,,,,,,,,,Netherlands,941,00:02:31.310,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2408d550-dd9e-4f34-8fce-3efd3f6c6ce0,112,,"[24.6, 27.5]",3888718,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johan Neeskens,39721.0,Center Defensive Midfield,10,Netherlands,941,['05d470f7-05ae-4c67-9a81-0b2d67486f0c'],34,,,,,,,,,,,,,,,,Netherlands,941,00:02:34.323,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfb2738a-cb13-406c-ae88-68ab8b9a8f15,116,,"[56.0, 19.1]",3888718,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Willem van Hanegem,397803.0,Left Center Midfield,10,Netherlands,941,['dc6d0f84-94be-481f-a288-2782785be2de'],42,,,,,,,,,,,,,,,,Netherlands,941,00:02:42.254,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eded9ef5-4bf8-4560-99c3-f4079eba411c,123,,"[53.8, 6.2]",3888718,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rob Rensenbrink,397808.0,Left Wing,10,Netherlands,941,['a8722240-d0d5-4329-be88-fa0c72f22ea0'],55,,,,,,,,,,,,,,,,Netherlands,941,00:02:55.339,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589d0c60-e673-4dfa-94b2-901498da6c2c,126,,"[41.7, 34.5]",3888718,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arie Haan,39719.0,Left Center Back,10,Netherlands,941,['f20e4952-36c9-4d89-955e-9c18f61b9332'],57,,,,,,,,,,,,,,,,Netherlands,941,00:02:57.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f56d7a5f-fa36-4c99-95d1-002c84dae543,129,,"[55.4, 58.1]",3888718,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wim Rijsbergen,397816.0,Right Center Back,10,Netherlands,941,['9483bd7d-fb34-4a1b-9863-c783dc3809bc'],1,,,,,,,,,,,,,,,,Netherlands,941,00:03:01.420,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54414b02-b3ea-42c9-a4c8-e6faf4d2eab1,132,,"[95.4, 38.7]",3888718,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rob Rensenbrink,397808.0,Left Wing,10,Netherlands,941,['3cb7596a-5b3e-401b-bc0e-1c592f3a0d1c'],7,,,,,,,,,,,,,,,,Netherlands,941,00:03:07.387,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c439d7c-39ef-4e6f-b141-1fcdab0fde2c,139,,"[80.4, 73.4]",3888718,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johan Cruyff,39713.0,Center Forward,10,Netherlands,941,['90b66b14-02f3-4352-b30e-2c6a31583ed7'],14,,,,,,,,,,,,,,,,Netherlands,941,00:03:14.306,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5287ec4-f02b-4634-bd9a-a357cf6078f0,145,,"[85.3, 72.2]",3888718,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Johan Cruyff,39713.0,Center Forward,11,Netherlands,941,['b85b3faf-63ed-4a8f-a3c1-25a336d6cbc0'],37,,,,,,,,,,,,,,,,Netherlands,941,00:03:37.868,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999ad4ae-7839-4530-8278-1698c998be3a,148,,"[90.8, 58.1]",3888718,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wim Jansen,397804.0,Right Center Midfield,11,Netherlands,941,['b9af1a06-0e1c-4b1b-9224-6b54acf2671e'],40,,,,,,,,,,,,,,,,Netherlands,941,00:03:40.505,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36f0e339-2725-442e-9957-6d5057fca3a8,154,,"[36.9, 29.6]",3888718,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wolfram Löwe,42169.0,Right Center Forward,12,German DR,2721,['4cf322cd-91a1-4107-a691-439a8283dc9e'],43,,,,,,,,,,,,,,,,German DR,2721,00:03:43.734,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1ca3c7e-ba43-4b90-8dd3-8b3a9399a47b,160,,"[89.5, 32.4]",3888718,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerd Kische,38603.0,Right Back,12,German DR,2721,['d6596eeb-6a24-4326-82e2-e2316e3cc722'],52,,,,,,,,,,,,,,,,German DR,2721,00:03:52.306,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8528aaa7-041a-4606-a094-e92a1758e796,164,,"[49.2, 34.7]",3888718,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jürgen Pommerenke,42168.0,Right Midfield,13,German DR,2721,['f75c82e6-2ffe-4263-b3a7-f53022552c9c'],8,,,,,,,,,,,,,,,,German DR,2721,00:04:08.908,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73153aac-7607-4d41-8f0c-156d4e2147cc,171,,"[40.8, 26.2]",3888718,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jürgen Pommerenke,42168.0,Right Midfield,13,German DR,2721,['730633a6-c8a9-4b65-9f7b-9c026859dda8'],21,,,,,,,,,,,,,,,,German DR,2721,00:04:21.939,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40d85c58-01fe-4421-9f22-9f8ed3fe5981,174,,"[80.6, 30.0]",3888718,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wolfram Löwe,42169.0,Right Center Forward,13,German DR,2721,['d771d3d4-b170-45ea-8b07-94ce970a18f8'],26,,,,,,,,,,,,,,,,German DR,2721,00:04:26.008,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71908e85-d171-4450-87b4-44901252c86c,178,,"[78.0, 41.1]",3888718,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jürgen Sparwasser,38620.0,Left Defensive Midfield,13,German DR,2721,"['86341cd5-97ec-4e7a-9f96-d0413f1e3ca2', 'b7a5a04c-e879-4e22-a887-9085370d59e1']",28,,,,,,,,,,,,,,,,German DR,2721,00:04:28.835,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3da6ae3-b707-4b23-98c4-89702512a748,186,,"[49.1, 37.2]",3888718,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johan Neeskens,39721.0,Center Defensive Midfield,14,Netherlands,941,['8340542b-4ed1-431c-a5f3-a3ae706bebc8'],33,,,,,,,,,,,,,,,,Netherlands,941,00:04:33.608,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,eaed3918-b80b-4984-bdfb-39e9b53d8f66,190,,"[76.1, 10.8]",3888718,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johan Cruyff,39713.0,Center Forward,14,Netherlands,941,['438605bd-ad7d-4856-bc4e-8a012041cdc3'],37,,,,,,,,,,,,,,,,Netherlands,941,00:04:37.855,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a39be9d-6fca-4318-9598-75a0b8f4bc3e,193,,"[59.2, 47.2]",3888718,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arie Haan,39719.0,Left Center Back,14,Netherlands,941,['f36073ba-0740-4a33-97f8-f08bd306ce35'],42,,,,,,,,,,,,,,,,Netherlands,941,00:04:42.825,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e785028-76a3-4ac5-bdf6-778d98c0e840,198,,"[73.7, 43.8]",3888718,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wim Rijsbergen,397816.0,Right Center Back,14,Netherlands,941,['f9de2274-1a86-4b1a-a0a8-37a25b3a9ac2'],50,,,,,,,,,,,,,,,,Netherlands,941,00:04:50.500,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7445a0bf-72b8-49c1-ba1e-1016a576dec5,202,,"[81.4, 71.5]",3888718,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wim Suurbier,39734.0,Right Back,14,Netherlands,941,['b503df0c-ee3c-4f25-91f2-4f22c3cd7dab'],53,,,,,,,,,,,,,,,,Netherlands,941,00:04:53.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11fb3f3c-b7e3-4961-ac47-79262a496cb1,205,,"[72.1, 74.6]",3888718,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wim Suurbier,39734.0,Right Back,15,Netherlands,941,['752e1fd9-d189-4508-b68c-24292f6efdd9'],5,,,,,,,,,,,,,,,,Netherlands,941,00:05:05.495,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a85a6cb-b4a2-411c-bf57-13b8707f0b47,210,,"[101.3, 78.7]",3888718,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wim Jansen,397804.0,Right Center Midfield,15,Netherlands,941,['c3a68077-514d-4d71-bd00-b6d8bd968576'],11,,,,,,,,,,,,,,,,Netherlands,941,00:05:11.925,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a33ed0a2-0aa7-4885-ad42-10858de241b4,212,,"[6.8, 26.2]",3888718,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jürgen Croy,38606.0,Goalkeeper,16,German DR,2721,['04022daf-e325-4964-8aed-7f1d2db93439'],21,,,,,,,,,,,,,,,,German DR,2721,00:05:21.426,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f245f81-0ae5-4b06-808b-88eb7f4abfc1,214,,"[86.0, 41.4]",3888718,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Hoffmann,38613.0,Left Center Forward,16,German DR,2721,['728d54b0-5f5a-4db9-95f3-b6aaff02f82d'],31,,,,,,,,,,,,,,,,German DR,2721,00:05:31.681,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8959ea1-e8fb-462a-8842-f86acfe11502,219,,"[69.3, 28.1]",3888718,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jürgen Sparwasser,38620.0,Left Defensive Midfield,16,German DR,2721,"['ad89d81f-031b-4c50-8838-9d509cd84eca', 'baa8bb91-b7e7-45be-8b29-21c29093f1cf']",36,,,,,,,,,,,,,,,,German DR,2721,00:05:36.184,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f0e19f5-5ef9-420d-8bda-cbe996a6f7e4,224,,"[73.0, 27.2]",3888718,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jürgen Pommerenke,42168.0,Right Midfield,17,German DR,2721,['341c0c85-5b2d-4837-8db8-be072aa01271'],45,,,,,,,,,,,,,,,,German DR,2721,00:05:45.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21680905-6328-40ec-a97d-3ede656b115a,227,,"[83.9, 33.1]",3888718,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wolfram Löwe,42169.0,Right Center Forward,17,German DR,2721,['5e53abd2-e8f2-4cb5-802c-aeea0385c720'],48,,,,,,,,,,,,,,,,German DR,2721,00:05:48.914,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,783873ea-73ed-4404-963b-d134ca304300,241,,"[101.1, 45.7]",3888718,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wolfram Löwe,42169.0,Right Center Forward,17,German DR,2721,['30e29737-3b7f-4d37-b847-bf4141c05083'],55,,,,,,,,,,,,,,,,German DR,2721,00:05:55.042,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5209c185-6586-4f9f-9cec-848d2ddcc2ad,243,,"[53.8, 24.1]",3888718,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Johan Cruyff,39713.0,Center Forward,17,German DR,2721,['98e71b2f-4668-4ef4-b300-6ba589711f82'],56,,,,,,,,,,,,,,,,Netherlands,941,00:05:56.718,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6408be2b-fe44-411a-ada9-6e16409be19e,247,,"[83.9, 61.3]",3888718,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wolfram Löwe,42169.0,Right Center Forward,17,German DR,2721,['35b61ba5-0279-4e97-bce3-9cf3876c3169'],59,,,,,,,,,,,,,,,,German DR,2721,00:05:59.987,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb0811bb-cd0a-4275-abaa-30cb48cb5a8b,249,,"[44.8, 11.8]",3888718,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ruud Krol,39720.0,Left Back,18,Netherlands,941,['a0e455aa-1ace-4ddc-8a67-02f8c97d4440'],11,,,,,,,,,,,,,,,,Netherlands,941,00:06:11.525,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8025f03c-c1c6-4216-b877-905c5ba47706,253,,"[72.5, 17.8]",3888718,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Johan Cruyff,39713.0,Center Forward,18,Netherlands,941,"['c00e253a-cc24-466c-83f5-e09b012cba8b', 'ddf33fe2-1776-486f-8bd0-42af7cb353e0']",14,,,,,,,,,,,,,,,,Netherlands,941,00:06:14.959,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8f60cfc-568c-4960-b5a5-470269859685,257,,"[76.1, 9.8]",3888718,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ruud Krol,39720.0,Left Back,18,Netherlands,941,['025b9355-9d6c-4861-b0cb-8dba33be554f'],17,,,,,,,,,,,,,,,,Netherlands,941,00:06:17.746,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0760bab-231d-40bb-b78c-5f160401b5e0,260,,"[88.0, 8.0]",3888718,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Johan Cruyff,39713.0,Center Forward,18,Netherlands,941,['76fc6273-14b5-4b84-9d17-5ae6d3ad8066'],22,,,,,,,,,,,,,,,,Netherlands,941,00:06:22.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cc7fd56-1ee3-4577-9ebe-ffb4cfd08b66,268,,"[43.6, 41.4]",3888718,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jürgen Pommerenke,42168.0,Right Midfield,19,German DR,2721,['f47e0302-16d5-468d-93e5-57b786e1256a'],44,,,,,,,,,,,,,,,,German DR,2721,00:06:44.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83ffc44b-dc82-4512-a6d5-48313bee4e6d,271,,"[36.8, 51.9]",3888718,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bernd Bransch,38619.0,Left Center Back,19,German DR,2721,['0b542cea-9746-4033-8a93-47a0a4fe0471'],46,,,,,,,,,,,,,,,,German DR,2721,00:06:46.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2438047c-23e0-42c7-bead-cd5db556380d,274,,"[43.1, 70.7]",3888718,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Konrad Weise,38604.0,Right Center Back,19,German DR,2721,['c9533903-cf30-4f12-8f79-c0a144078215'],52,,,,,,,,,,,,,,,,German DR,2721,00:06:52.626,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89bdad3f-4baa-45ea-aaf5-43d95f01a1d8,277,,"[90.6, 63.7]",3888718,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wolfram Löwe,42169.0,Right Center Forward,19,German DR,2721,['64703314-85fd-4745-a5e8-b5983bb59fc4'],58,,,,,,,,,,,,,,,,German DR,2721,00:06:58.622,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bf3432c-ebcb-4950-98cb-2bfd3d7b1d85,280,,"[83.0, 57.2]",3888718,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jürgen Pommerenke,42168.0,Right Midfield,19,German DR,2721,['109149db-c05f-4677-bd47-7c533cdc1147'],59,,,,,,,,,,,,,,,,German DR,2721,00:06:59.918,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862f2dd9-d579-495c-b07b-e21bbc10ed83,282,,"[36.5, 12.9]",3888718,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johan Neeskens,39721.0,Center Defensive Midfield,20,Netherlands,941,['4431107c-81f9-4ef3-85b4-feafa9ec84df'],1,,,,,,,,,,,,,,,,Netherlands,941,00:07:01.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8b43dd8-f17f-4694-ac46-455e9d911180,286,,"[76.3, 34.4]",3888718,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ruud Krol,39720.0,Left Back,20,Netherlands,941,"['1fdcbf8f-2739-4517-b299-6f6c02e8c266', 'a4590e0c-6499-4317-a810-708b55d00e86']",8,,,,,,,,,,,,,,,,Netherlands,941,00:07:08.116,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a1e4f00-8c53-4050-9cc2-7f9dd7b916c0,295,,"[72.5, 69.0]",3888718,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wim Suurbier,39734.0,Right Back,21,Netherlands,941,['40df40ae-1cde-4c6b-bdd9-d0756aa706de'],37,,,,,,,,,,,,,,,,Netherlands,941,00:07:37.072,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b687327d-8c80-45df-8b6f-94ac8c44272f,298,,"[57.5, 58.3]",3888718,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arie Haan,39719.0,Left Center Back,21,Netherlands,941,['3faa9053-8a29-4d68-98ca-77e73dad2ff1'],39,,,,,,,,,,,,,,,,Netherlands,941,00:07:39.345,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43e9c213-d290-4a11-95a2-eb6b32ef7b19,304,,"[117.1, 73.9]",3888718,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Johnny Rep,397727.0,Right Wing,22,Netherlands,941,['a71fcec1-d91e-404b-a2f1-152c4dc61077'],0,,,,,,,,,,,,,,,,Netherlands,941,00:08:00.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc581f68-dc79-4eb6-be89-a1713c813710,306,,"[107.9, 39.1]",3888718,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rob Rensenbrink,397808.0,Left Wing,22,Netherlands,941,['213d73eb-ae58-459a-a89e-c70f24471396'],3,,,,,,,,,,,,,,,,Netherlands,941,00:08:03.418,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0582be15-6418-4955-85fc-77315967ddc0,323,,"[54.3, 36.3]",3888718,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jürgen Sparwasser,38620.0,Left Defensive Midfield,23,German DR,2721,['d60ff94e-d231-4a70-99e8-79cd188ee0bd'],50,,,,,,,,,,,,,,,,German DR,2721,00:08:50.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76a41424-b0e2-4084-9d8e-c2334004b191,325,,"[51.2, 55.3]",3888718,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Konrad Weise,38604.0,Right Center Back,23,German DR,2721,['aa85f399-1b7a-4442-9894-1075a95686a5'],52,,,,,,,,,,,,,,,,German DR,2721,00:08:52.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0eea462d-e847-430b-8c81-b158a67e40db,328,,"[46.6, 30.0]",3888718,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bernd Bransch,38619.0,Left Center Back,23,German DR,2721,['c62d46fd-796c-4ba0-84a8-feea9ecaa510'],57,,,,,,,,,,,,,,,,German DR,2721,00:08:57.523,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d6a4b7c-edd6-4844-ad35-e04d7a307cab,332,,"[48.7, 75.3]",3888718,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Johnny Rep,397727.0,Right Wing,23,German DR,2721,['980767a7-322e-45f9-8800-8de50373d5ee'],3,,,,,,,,,,,,,,,,Netherlands,941,00:09:03.033,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d6b529d-13a6-4556-b2b7-89498af794ae,346,,"[71.0, 25.1]",3888718,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johan Cruyff,39713.0,Center Forward,25,Netherlands,941,['fcb6d763-3e17-48a4-a98d-92b93c185724'],37,,,,,,,,,,,,,,,,Netherlands,941,00:09:37.966,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d2889ec-ad86-48f8-bd15-0742b9912adb,358,,"[106.9, 23.1]",3888718,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johan Cruyff,39713.0,Center Forward,25,Netherlands,941,['de2779c9-1ff6-4127-a465-5094b7f1de5b'],47,,,,,,,,,,,,,,,,Netherlands,941,00:09:47.973,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3b18b86-45e0-4890-b931-91062ba74392,362,,"[35.2, 43.9]",3888718,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wolfram Löwe,42169.0,Right Center Forward,25,Netherlands,941,['f027b0fd-0ce0-464f-96fa-3cebf14163fa'],51,,,,,,,,,,,,,,,,German DR,2721,00:09:51.770,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0b795d5-24b6-4227-aa66-edb4e1802dc3,370,,"[66.5, 24.1]",3888718,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ruud Krol,39720.0,Left Back,25,Netherlands,941,['a96605f2-11b8-4df7-a2e0-032e610d56cd'],58,,,,,,,,,,,,,,,,Netherlands,941,00:09:58.945,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f03e06f5-b619-4ade-913a-17974f93a547,373,,"[61.2, 39.8]",3888718,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wim Rijsbergen,397816.0,Right Center Back,25,Netherlands,941,['73d5b2d9-5306-4007-86ab-882ef85e4860'],2,,,,,,,,,,,,,,,,Netherlands,941,00:10:02.232,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0876bd9-afab-4f0c-a6f5-75ec8978d2e4,377,,"[56.1, 73.6]",3888718,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arie Haan,39719.0,Left Center Back,25,Netherlands,941,['eaffb1ab-792a-4699-ac67-7df5ff1e28cb'],6,,,,,,,,,,,,,,,,Netherlands,941,00:10:06.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c6f959b-1604-4dbd-be7d-d327f35effdb,380,,"[46.3, 41.0]",3888718,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wim Rijsbergen,397816.0,Right Center Back,25,Netherlands,941,['d9acf644-650b-4ba7-be37-5910f0eb3af2'],10,,,,,,,,,,,,,,,,Netherlands,941,00:10:10.718,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89fd9d9b-41a4-4b0a-92f5-f85e2029ea42,383,,"[64.3, 9.4]",3888718,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ruud Krol,39720.0,Left Back,25,Netherlands,941,['94a57e40-3c2e-4b3f-ad87-608fc9f433fc'],14,,,,,,,,,,,,,,,,Netherlands,941,00:10:14.004,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23d8f211-5d34-4c84-beb8-7bf214a4ef65,386,,"[61.9, 18.5]",3888718,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wim Rijsbergen,397816.0,Right Center Back,25,Netherlands,941,['5667b83e-ff8c-4c06-a8b6-fc2a69e42d65'],18,,,,,,,,,,,,,,,,Netherlands,941,00:10:18.017,Ball Receipt*,
