50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,4.014188,,,,,,,,,,,,,,0177b4a7-941f-4d29-8e73-6c2b3dcb653e,17,,"[8.0, 38.9]",3754065,0,,,,,0.22537933,,Right Foot,,,"[85.2, 56.6]",,High Pass,,79.203094,,Incomplete,,,,,,,,,1,From Kick Off,Kasper Schmeichel,3815.0,Goalkeeper,2,Leicester City,22,['f3c4ce84-fa74-4ef9-a79f-89b1d3afaf78'],7,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:07.842,Pass,
,,,,,,,,,,,,,,,,,2.389006,,,,,,,,,,,,,,f3c4ce84-fa74-4ef9-a79f-89b1d3afaf78,18,,"[34.9, 23.5]",3754065,0,,,,,0.27318788,,Head,,,"[55.6, 29.3]",,High Pass,,21.49721,,Incomplete,,Bamidele Alli,3094.0,,,,,Recovery,1,From Kick Off,Ben Davies,3086.0,Left Back,2,Leicester City,22,"['0177b4a7-941f-4d29-8e73-6c2b3dcb653e', '41c4145c-ec65-4c8b-9658-7663f6f006f5', 'bdfbfc58-06cf-4c35-9c8a-03484cba9b4a']",11,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:11.856,Pass,
,,,,,,,,,,,,,,,,,0.188228,,,,,,,,,,,,,,41c4145c-ec65-4c8b-9658-7663f6f006f5,21,,"[64.5, 50.8]",3754065,0,,,,True,0.39060703,,,,,"[67.9, 52.2]",,Low Pass,,3.6769552,,Incomplete,,,,,,,,Recovery,1,From Kick Off,Danny Simpson,3270.0,Right Back,2,Leicester City,22,"['23b0c507-ad85-4f43-a86f-7d42b9f39cd2', 'abc6111a-17aa-4fa1-9b25-457cb7b4c9e8', 'f3c4ce84-fa74-4ef9-a79f-89b1d3afaf78']",14,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:14.245,Pass,True
,,,,,,,,,,,,,,,,,2.700139,,,,,,,,,,,,,,b4a87236-9807-4fb0-ab47-6d5abbebefbb,25,,"[67.2, 58.9]",3754065,0,,,,,0.32416797,,Right Foot,,,"[104.4, 71.4]",,Ground Pass,,39.24398,,Incomplete,,Shinji Okazaki,3810.0,,,,,,1,From Kick Off,Danny Drinkwater,3662.0,Left Center Midfield,2,Leicester City,22,"['a49c2ab8-e298-475d-a323-365e374872b7', 'b6a93acd-ee79-494e-bdd9-6d3722f0a981']",16,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:16.442,Pass,
,,,,,,,,,,,,,,,,,1.568669,,,,,,,,,,,,,,6390ee76-d403-498e-bb3c-44056ef21bed,30,,"[15.7, 7.6]",3754065,0,,True,,,0.2836219,,Left Foot,,,"[38.0, 14.1]",,High Pass,,23.228,,,,Bamidele Alli,3094.0,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,3,Tottenham Hotspur,38,"['248b0c6a-0165-4e5b-8fcf-b7e8b3dede1a', 'd1fd004f-e3c8-4ff8-8924-4bb5a8feceb9']",20,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:20.246,Pass,True
,,,,,,,,,,,,,,,,,0.612894,,,,,,,,,,,,,,c6cd31d4-d616-4876-aaaf-12db2c5a31de,32,,"[37.7, 12.6]",3754065,0,,True,,,3.0451188,,Left Foot,,,"[31.5, 13.2]",,Low Pass,,6.228965,,,,Tom Carroll,3310.0,,,,,,1,Regular Play,Bamidele Alli,3094.0,Left Wing,3,Tottenham Hotspur,38,['8610da04-b0ca-42fc-bc35-603f44973731'],21,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:21.814,Pass,
,,,,,,,,,,,,,,,,,0.832754,,,,,,,,,,,,,,59ec8576-2493-48e1-9bf3-c3d720a1d9ed,34,,"[32.6, 13.4]",3754065,0,,,,,0.30144876,,Right Foot,,,"[44.5, 17.1]",,Ground Pass,,12.461942,,,,Christian Dannemann Eriksen,3043.0,,,,,,1,Regular Play,Tom Carroll,3310.0,Left Defensive Midfield,3,Tottenham Hotspur,38,['afb43b61-e632-4bec-948c-2e9b6b1f98e0'],22,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:22.443,Pass,
,,,,,,,,,,,,,,,,,0.854946,,,,,,,,,,,,,,e8e1e32f-84b2-4c00-8088-9c2383297f3d,37,,"[38.5, 26.0]",3754065,0,,,,,2.4602945,,Right Foot,,,"[31.1, 32.0]",,Ground Pass,,9.526804,,,,Eric Dier,10956.0,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,3,Tottenham Hotspur,38,['bbb8d210-c77a-4286-b5ee-48f5e5138dc9'],23,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:23.312,Pass,
,,,,,,,,,,,,,,,,,0.399729,,,,,,,,,,,,,,810880a2-e7eb-4bb8-984f-46c9457a81e7,39,,"[31.1, 32.0]",3754065,0,,,,,-0.26504287,,Right Foot,,,"[38.1, 30.1]",,Ground Pass,,7.253275,,,,Christian Dannemann Eriksen,3043.0,,,,,,1,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,3,Tottenham Hotspur,38,['af13a223-0515-4414-97df-4b08f91155fb'],24,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:24.167,Pass,
,,,,,,,,,,,,,,,,,0.706365,,,,,,,,,,,,,,692d1314-6b56-41ec-86ca-17d645686cc1,41,,"[38.1, 30.1]",3754065,0,,,,,-0.3594347,,No Touch,,,"[54.6, 23.9]",,Ground Pass,,17.6264,True,Incomplete,,Bamidele Alli,3094.0,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,3,Tottenham Hotspur,38,"['6fd9354a-98c1-46cf-acde-d3f0e15333e9', 'ebcfc7a9-9406-4abd-9152-dfa66ad6157e']",24,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:24.567,Pass,
,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,8d6a95aa-4961-4969-8ba3-c0d70fc8401f,47,,"[71.7, 62.2]",3754065,0,,,,,2.1799598,,Right Foot,,,"[68.7, 66.5]",,Low Pass,,5.2430906,,,,Riyad Mahrez,3814.0,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Left Center Midfield,4,Leicester City,22,['66a5a4cf-bc9f-4edc-8f5f-e24a9584dbdd'],27,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:27.204,Pass,
,,,,,,,,,,,,,,,,,0.6175,,,,,,,,,,,,,,0b29c320-5243-4e64-82f2-cc7620fcd887,51,,"[66.6, 69.2]",3754065,0,,,,,-1.5188949,,Left Foot,,,"[67.0, 61.5]",,Low Pass,,7.7103825,,,,Danny Drinkwater,3662.0,,,,,,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,4,Leicester City,22,"['05f10de6-3741-477b-8840-014fa13afb97', '5a799e0d-e873-47d2-bc93-d08caa1b4c77']",28,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:28.790,Pass,True
,,,,,,,,,,,,,,,,,0.593441,,,,,,,,,,,,,,f3d2aeda-0fb1-4ef9-8ac7-abdbc9741078,56,,"[34.7, 20.3]",3754065,0,,,,,1.5083776,,Left Foot,,,"[35.1, 26.7]",,Ground Pass,,6.412488,,,,Eric Dier,10956.0,,,,,Recovery,1,Regular Play,Ben Davies,3086.0,Left Back,5,Tottenham Hotspur,38,['40e95456-4ab4-41e0-a4ba-e64d6733f398'],31,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:31.736,Pass,
,,,,,,,,,,,,,,,,,0.773725,,,,,,,,,,,,,,076b871a-e29f-401d-a48b-a1675176ba1b,59,,"[34.9, 26.7]",3754065,0,,,,,-2.4399674,,Right Foot,,,"[27.8, 20.7]",,Ground Pass,,9.295698,,,,Ben Davies,3086.0,,,,,,1,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,5,Tottenham Hotspur,38,['24065da2-4022-4a81-8e00-8525f7a41ba0'],33,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:33.297,Pass,
,,,,,,,,,,,,,,,,,0.54491,,,,,,,,,,,,,,cfcbd1e6-05fb-45bd-82f6-85ec6efacd3a,62,,"[29.8, 19.8]",3754065,0,,,,,-0.90649587,,Left Foot,,,"[38.1, 9.2]",,Ground Pass,,13.462912,,,,Tom Carroll,3310.0,,,,,,1,Regular Play,Ben Davies,3086.0,Left Back,5,Tottenham Hotspur,38,['e621fdcb-340f-42b0-b2fe-d531e66ea074'],35,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:35.028,Pass,
,,,,,,,,,,,,,,,,,0.85266,,,,,,,,,,,,,,dd4cce5b-a4d5-4be3-9b83-bbe980a21962,65,,"[38.8, 9.6]",3754065,0,,,,,2.5787244,,Left Foot,,,"[30.4, 14.9]",,Ground Pass,,9.932271,,,,Ben Davies,3086.0,,,,,,1,Regular Play,Tom Carroll,3310.0,Left Defensive Midfield,5,Tottenham Hotspur,38,"['81f4a92e-f24d-4f4f-b25a-ac00e94a99a3', 'dd73eb94-cd1a-4fa0-a576-1b3f0e65efe8']",35,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:35.573,Pass,True
,,,,,,,,,,,,,,,,,0.120722,,,,,,,,,,,,,,3fd31a85-1d7a-455f-8bef-986b4879d1c7,69,,"[30.6, 7.7]",3754065,0,,,,,0.0790429,,Left Foot,,,"[40.7, 8.5]",,Low Pass,,10.131634,,Incomplete,,,,,,,,,1,Regular Play,Ben Davies,3086.0,Left Back,5,Tottenham Hotspur,38,"['81e3a709-ab32-40cd-85ed-2cca7afc8d3b', 'a9bfb06a-1206-4a67-a5c0-203e0e833370']",38,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:38.566,Pass,True
,,,,,,,,,,,,,,,,,2.820596,,,,,,,,,,,,,,bbc8ead0-6edf-4701-a548-d3414c0ae647,78,,"[60.6, 68.8]",3754065,0,,,,,0.02272336,,Left Foot,,,"[91.4, 69.5]",,High Pass,,30.807953,,,,Jamie Vardy,10960.0,,,,,Recovery,1,Regular Play,Danny Simpson,3270.0,Right Back,6,Leicester City,22,"['25d56241-d599-4119-b681-fbf72f4f8f66', 'a757513d-96c9-47ef-98a0-1049a4d8d999']",42,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:42.971,Pass,True
,,,,,,,,,,,,,,,,,3.808823,,,,,,,,,,,,,,afc26070-ed70-4e84-896d-de96c99b4d54,83,,"[33.4, 0.1]",3754065,0,,True,,,0.25282368,,,,,"[78.3, 11.7]",,High Pass,,46.374237,,Incomplete,,Harry Kane,10955.0,,,,,Throw-in,1,From Throw In,Ben Davies,3086.0,Left Back,7,Tottenham Hotspur,38,"['6888a297-7ea5-450a-9edf-557c2cd01247', 'bcc3a4f2-23ec-46c3-9652-ea3c85ff091f']",59,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:59.239,Pass,
,,,,,,,,,,,,,,,,,1.930999,,,,,,,,,,,,,,bcc3a4f2-23ec-46c3-9652-ea3c85ff091f,85,,"[41.8, 68.4]",3754065,1,,,,,-0.014759076,,Head,,,"[68.9, 68.0]",,High Pass,,27.102951,,,,Shinji Okazaki,3810.0,,,,,Recovery,1,From Throw In,Wes Morgan,3813.0,Right Center Back,7,Tottenham Hotspur,38,"['afc26070-ed70-4e84-896d-de96c99b4d54', 'bf0c20fb-0655-478b-b2e6-267dffc36ec9']",3,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:03.047,Pass,
,,,,,,,,,,,,,,,,,1.452241,,,,,,,,,,,,,,bd50ed56-df0f-4707-8307-4a647942c6cb,89,,"[68.9, 65.4]",3754065,1,,,,,-0.6969201,,Right Foot,,,"[82.4, 54.1]",,Ground Pass,,17.605112,,Incomplete,,,,,,,,,1,From Throw In,Shinji Okazaki,3810.0,Right Center Forward,7,Tottenham Hotspur,38,"['24ffec63-ba46-42bf-9b87-565f30a35c20', '3a34c7ca-0988-40e1-b79c-13de37fbef87']",6,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:06.695,Pass,True
,,,,,,,,,,,,,,,,,3.282743,,,,,,,,,,,,,,87448161-51d3-4a55-9967-a14966b8f8ec,92,,"[34.7, 29.5]",3754065,1,,,,,1.2594984,,Right Foot,,,"[48.6, 72.7]",,Ground Pass,,45.381165,,,,Kyle Walker,3205.0,,True,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,7,Tottenham Hotspur,38,['e8a04359-31be-492a-82ba-c91b6a5e052e'],10,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:10.493,Pass,
,,,,,,,,,,,,,,,,,1.496679,,,,,,,,,,,,,,4b559078-26db-4f89-96e1-fa3af9c8f33c,95,,"[47.3, 73.1]",3754065,1,,,,,-2.5759895,,Right Foot,,,"[35.8, 65.8]",,Ground Pass,,13.621306,,,,Toby Alderweireld,20005.0,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,7,Tottenham Hotspur,38,['bbf8ee1d-d375-49fc-bc88-6cc9adf9f89c'],15,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:15.177,Pass,
,,,,,,,,,,,,,,,,,2.292312,,,,,,,,,,,,,,9fc29bcd-032d-4614-96e0-d45b5eb88711,98,,"[35.3, 65.6]",3754065,1,,,,,-1.5846204,,Right Foot,,,"[34.7, 22.2]",,Ground Pass,,43.40415,,,,Jan Vertonghen,3077.0,,True,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,7,Tottenham Hotspur,38,['6a525c59-8d25-49ff-a32f-043c2b7aeb8b'],17,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:17.747,Pass,
,,,,,,,,,,,,,,,,,0.958049,,,,,,,,,,,,,,64b28698-fed5-426b-b15c-32cc18d03456,101,,"[33.0, 24.8]",3754065,1,,,,,0.22545837,,Left Foot,,,"[43.9, 27.3]",,Ground Pass,,11.1830225,,,,Tom Carroll,3310.0,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,7,Tottenham Hotspur,38,['09a73452-1516-42fb-92ec-6965f8319150'],22,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:22.793,Pass,
,,,,,,,,,,,,,,,,,2.547695,,,,,,,,,,,,,,b7b20212-526b-4dc5-82df-c671f70d1075,104,,"[48.8, 28.6]",3754065,1,,,,,1.0044856,,Left Foot,,,"[78.3, 75.0]",,High Pass,,54.983727,,Incomplete,,Kyle Walker,3205.0,,True,,,,1,From Throw In,Tom Carroll,3310.0,Left Defensive Midfield,7,Tottenham Hotspur,38,"['2c5c821c-f2a0-421e-94f2-aad142ca9713', '90b46af0-945d-49a5-adfe-ba8d9309ae65']",26,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:26.029,Pass,
,,,,,,,,,,,,,,,,,1.8309,,,,,,,,,,,,,,2c5c821c-f2a0-421e-94f2-aad142ca9713,106,,"[41.8, 5.1]",3754065,1,,,,,0.057458807,,Head,,,"[64.4, 6.4]",,High Pass,,22.637358,,,,Marc Albrighton,3307.0,,,,,Recovery,1,From Throw In,Christian Fuchs,3812.0,Left Back,7,Tottenham Hotspur,38,"['553408b6-7a34-4ff3-a0a8-8667bf37e967', 'b7b20212-526b-4dc5-82df-c671f70d1075']",28,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:28.577,Pass,
,,,,,,,,,,,,,,,,,0.223516,,,,,,,,,,,,,,b8cf3ccd-376f-4d35-b65b-1b33a99cd42c,108,,"[65.7, 6.1]",3754065,1,,,,,3.066733,,Right Foot,,,"[61.7, 6.4]",,High Pass,,4.0112343,,Incomplete,,Christian Fuchs,3812.0,,,,,,1,From Throw In,Marc Albrighton,3307.0,Left Midfield,7,Tottenham Hotspur,38,"['442a0064-8ed5-42ef-b1e1-caea0ca368fc', '71bfa3fd-ec54-4a3d-aa39-22c70b8608b2']",30,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:30.408,Pass,
,,,,,,,,,,,,,,,,,1.214696,,,,,,,,,,,,,,06abf16e-2913-4d55-b815-d8d50d624a96,111,,"[54.8, 77.0]",3754065,1,,,,,-0.5070985,,Right Foot,,,"[63.8, 72.0]",,Low Pass,,10.29563,,,,Christian Dannemann Eriksen,3043.0,,,,,Recovery,1,From Throw In,Kyle Walker,3205.0,Right Back,7,Tottenham Hotspur,38,['a03ddb08-dcaa-444f-b8dd-d8892d3bf16b'],32,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:32.654,Pass,
,,,,,,,,,,,,,,,,,2.723061,,,,,,,,,,,,,,68e7e91a-e23c-45e3-b696-35d9089ca398,114,,"[63.8, 71.4]",3754065,1,,,,,2.9634254,,Left Foot,,,"[37.7, 76.1]",,High Pass,,26.519804,,,,Toby Alderweireld,20005.0,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,7,Tottenham Hotspur,38,"['a623cfbc-9000-4e78-a53b-5b044773a756', 'b8482e3f-d22c-483d-8ad7-db29ce85d513']",33,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:33.868,Pass,True
,,,,,,,,,,,,,,,,,1.415988,,,,,,,,,,,,,,fceb73f0-59ce-44af-9571-3b22f14ba510,116,,"[37.7, 76.1]",3754065,1,,,,,-0.14068297,,Right Foot,,,"[72.3, 71.2]",,High Pass,,34.945244,,,,Harry Kane,10955.0,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,7,Tottenham Hotspur,38,['2df9f8f0-98a3-415a-bbdc-663931afc73f'],36,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:36.591,Pass,
