bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.928345,,,,,,,,,,,,f2ad7930-3eef-4119-b1c9-7913f98e585d,24,,,"[33.1, 3.7]",3754052,0,,,,,0.019997334,,Left Foot,,"[93.1, 4.9]",,Ground Pass,,60.011997,,,Incomplete,,Dieumerci Mbokani Bezua,23663.0,,,,,,1,From Kick Off,Martin Olsson,3576.0,Left Back,2,West Bromwich Albion,27,"['2f31a617-14e8-4aab-b774-8d09d4878d30', 'ff6a88e6-edb3-4f25-bb3d-43089039f719']",13,,,,,,,,,,,,,,,,Norwich City,56,00:00:13.651,Pass,
,,,,,,,,,,,,,,,,0.108454,,,,,,,,,,,,557d2545-6798-43f5-8456-05ff4d3edd03,29,,,"[21.5, 75.7]",3754052,0,,,,,-1.8313987,,Left Foot,,"[21.1, 74.2]",,Ground Pass,,1.5524175,,,Incomplete,,Ben Foster,4053.0,,,,,,1,From Kick Off,Gareth McAuley,3596.0,Right Center Back,2,West Bromwich Albion,27,"['136c6bcd-a859-470f-bced-531fbe10de2a', '5b74550b-97c5-4b97-97b7-7721b4b843a2', '722f0523-7884-4eeb-a6a1-789ddd515369']",18,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:18.553,Pass,True
,,,,,,,,,,,,,,,,2.948224,,,,,,,,,,,,15bf6341-b169-415f-a1a5-29998f7cacd7,32,,,"[28.3, 80.0]",3754052,0,,,,,-0.31774524,,,,"[50.8, 72.6]",,High Pass,,23.68565,,,,,Stéphane Sessègnon,2966.0,,,,,Throw-in,1,From Throw In,Craig Dawson,3523.0,Right Back,3,West Bromwich Albion,27,['23307aba-ad10-4a42-bb92-bbe1444d7fcc'],37,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:37.822,Pass,
,,,,,,,,,,,,,,,,1.376818,,,,,,,,,,,,1c9ddc97-4032-459b-851f-88564576ddf8,35,,,"[50.8, 72.6]",3754052,0,,,,True,0.43662715,,,,"[56.8, 75.4]",,High Pass,,6.621178,,,,,Saido Berahino,4630.0,,,,,,1,From Throw In,Stéphane Sessègnon,2966.0,Right Wing,3,West Bromwich Albion,27,"['0d991d85-ffab-4682-a0f1-dc443d27a14d', '833ce371-5e9b-45fe-bea4-cb27bfa1df28']",40,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:40.788,Pass,True
,,,,,,,,,,,,,,,,1.043998,,,,,,,,,,,,92cf02cc-d408-44fb-96ba-f0852a4acb72,40,,,"[50.8, 76.4]",3754052,0,,,,,-1.8853006,,Left Foot,,"[45.4, 59.8]",,Ground Pass,,17.45623,,,,,Claudio Ariel Yacob,3967.0,,,,,,1,From Throw In,Saido Berahino,4630.0,Center Attacking Midfield,3,West Bromwich Albion,27,"['54fc2d97-2266-41e1-9ad6-f54465f60764', 'aeeb2d8b-900f-4e15-9f2f-d283f083edee']",43,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:43.926,Pass,True
,,,,,,,,,,,,,,,,2.624763,,,,,,,,,,,,ea6d1cea-bb66-40fb-a9ff-03d511bd4551,43,,,"[45.6, 59.8]",3754052,0,,,,,-0.10513851,,Right Foot,,"[85.4, 55.6]",,Low Pass,,40.020996,,,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,,1,From Throw In,Claudio Ariel Yacob,3967.0,Left Defensive Midfield,3,West Bromwich Albion,27,"['70585555-c744-4f9d-91dc-151be2976afe', '7efa5a35-7dd0-4a76-b06f-35c4ee94c21e', 'cfdfc85a-2659-4c7a-8538-ed4de920c878']",44,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:44.970,Pass,True
,,,,,,,,,,,,,,,,1.27064,,,,,,,,,,,,81a88e9a-8a0c-47be-870c-07fb3f0eb364,48,,,"[34.7, 24.1]",3754052,0,,,,,-0.22244726,,Right Foot,,"[51.5, 20.3]",,Low Pass,,17.224401,,,,,Jonathan Howson,9578.0,,,,,,1,From Throw In,Timm Klose,9461.0,Right Center Back,3,West Bromwich Albion,27,"['4ea3373d-a57c-4daa-bfda-fc45fdf6c5f5', 'ecf2f2d1-2bfa-4438-b04e-5258863c5c1f']",48,,,,,,,,,,,,,,,,Norwich City,56,00:00:48.521,Pass,True
,,,,,,,,,,,,,,,,0.627381,,,,,,,,,,,,c7dfa144-23ab-4c30-84c4-9f144bede1d0,51,,,"[51.5, 20.3]",3754052,0,,,,,-0.2533642,,Right Foot,,"[62.7, 17.4]",,High Pass,,11.569356,,,Incomplete,,Dieumerci Mbokani Bezua,23663.0,,,,,,1,From Throw In,Jonathan Howson,9578.0,Left Center Midfield,3,West Bromwich Albion,27,"['1819bd47-540e-4bac-a463-e840d9f36e00', '459cffad-c4ac-4647-8c6d-0c7d342a182b']",49,,,,,,,,,,,,,,,,Norwich City,56,00:00:49.902,Pass,
,,,,,,,,,,,,,,,,1.580228,,,,,,,,,,,,a3c8e647-3b3f-4e26-91a7-07e362ee5371,56,,,"[63.4, 62.2]",3754052,0,,,,,-0.13706617,,Right Foot,,"[75.0, 60.6]",,Ground Pass,,11.709825,,,,,Saido Berahino,4630.0,,,,,,1,From Throw In,Darren Fletcher,4022.0,Right Defensive Midfield,3,West Bromwich Albion,27,"['05e4a47a-1d0d-44b1-849f-1190ea491523', '49e63392-ba08-4376-b4a7-f08331d7057a']",51,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:51.979,Pass,True
,,,,,,,,,,,,,,,,1.130858,,,,,,,,,,,,63c7bcc6-12ab-4ea3-8a3c-7d8c5f6394a8,62,,,"[85.6, 63.6]",3754052,0,,,,,1.3532422,,Right Foot,,"[87.7, 73.1]",,Ground Pass,,9.729337,,,,,Stéphane Sessègnon,2966.0,,,,,,1,From Throw In,Saido Berahino,4630.0,Center Attacking Midfield,3,West Bromwich Albion,27,['ebaedb28-2e10-478e-8387-59cf52cad8da'],55,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:55.465,Pass,
,,,,,,,,,,,,,,,,0.228187,,,,,,,,,,,,11a2163d-8ff2-4893-83a0-cb7822e8ea29,70,,,"[111.6, 67.7]",3754052,1,,,,,-1.5707964,,Right Foot,,"[111.6, 64.5]",,Low Pass,,3.2,,,Incomplete,,Saido Berahino,4630.0,,,,,,1,From Throw In,Stéphane Sessègnon,2966.0,Right Wing,3,West Bromwich Albion,27,"['56a033a8-a4dc-4053-a25c-941afc2bdc41', 'f0f27b97-60a3-44d0-8387-8493cd5bf11a']",2,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:02.059,Pass,
,,,,,,,,,,,,,,,,0.972624,,,,,,,,,,,,23c57075-07cd-4e2c-acc3-13063074465e,73,,,"[110.9, 80.0]",3754052,1,,,,,-1.3677511,,,,"[113.0, 69.8]",,Low Pass,,10.413933,,,,,Stéphane Sessègnon,2966.0,,,,,Throw-in,1,From Throw In,Craig Dawson,3523.0,Right Back,4,West Bromwich Albion,27,['64de03f1-9b19-4339-a80c-8426645e1a94'],14,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:14.790,Pass,
,,,,,,,,,,,,,,,,1.066071,,,,,,,,,,,,47c94f21-d093-41b4-b455-a68d9cd331e7,76,,,"[113.1, 70.2]",3754052,1,,,,,1.815775,,Right Foot,,"[111.2, 77.8]",,Ground Pass,,7.8339005,,,,,Craig Dawson,3523.0,,,,,,1,From Throw In,Stéphane Sessègnon,2966.0,Right Wing,4,West Bromwich Albion,27,"['021413d5-a483-4036-a095-ee438ea1c5fb', '28dc9fdd-1812-46de-a098-4fd441392a2a']",15,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:15.763,Pass,True
,,,,,,,,,,,,,,,,0.145995,,,,,,,,,,,,6326b0b5-018e-44ca-923d-bb96fd4201ba,80,,,"[110.0, 78.0]",3754052,1,,,,,-0.5633163,,Right Foot,,"[111.9, 76.8]",,Ground Pass,,2.2472205,,,Incomplete,,Stéphane Sessègnon,2966.0,,,,,,1,From Throw In,Craig Dawson,3523.0,Right Back,4,West Bromwich Albion,27,"['aa3d2cbc-0f81-4ddb-b5db-71f51bb71886', 'ca376765-889b-4507-bc9f-2e5558e1c1f4', 'd30ad008-e508-43e2-9015-17dff0f206fa']",17,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:17.887,Pass,True
,,,,,,,,,,,,,,,,0.857681,,,,,,,,,,,,d49a996c-e1d7-4696-ac18-a55d06e8b495,83,,,"[111.2, 80.0]",3754052,1,,,,,-1.579887,,,,"[111.1, 69.0]",,Low Pass,,11.000455,,,,,Saido Berahino,4630.0,,,,,Throw-in,1,From Throw In,Craig Dawson,3523.0,Right Back,5,West Bromwich Albion,27,['917fdafc-30de-48b3-8594-56d351c38178'],31,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:31.869,Pass,
,,,,,,,,,,,,,,,,1.143872,,,,,,,,,,,,7ab67b78-94b9-4c40-bab8-96c0c5d46f76,86,,,"[112.1, 68.4]",3754052,1,,,,,2.2009902,,Right Foot,,"[105.9, 76.9]",,Low Pass,,10.520931,,,,,Craig Dawson,3523.0,,,,,,1,From Throw In,Saido Berahino,4630.0,Center Attacking Midfield,5,West Bromwich Albion,27,"['2c0c1b36-98fe-48f2-a5e8-34369784b6aa', '39c5a00a-04ac-4671-b5c4-03df1b80c3dd']",32,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:32.726,Pass,True
,,,,,,,,,,,,,,,,1.366302,,,,,,,,,,,,4aaa78d3-6caf-431c-b9f4-fa09d2ee031a,89,,,"[105.9, 76.9]",3754052,1,,,,,-1.5772897,,Right Foot,True,"[105.7, 46.1]",,High Pass,,30.80065,,,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,,1,From Throw In,Craig Dawson,3523.0,Right Back,5,West Bromwich Albion,27,"['1ae545f3-43eb-45e9-918c-ad1d621e903f', 'a4eb051d-28f4-48b3-b5ec-04043e23442d']",33,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:33.889,Pass,
,,,,,,,,,,,,,,,,1.538062,,,,,,,,,,,,a2e2eacb-ad93-489b-a2a5-bfa9cfae51f6,94,,,"[87.3, 20.8]",3754052,1,,,,,1.009633,,Left Foot,,"[100.5, 41.8]",,Low Pass,,24.804031,,,,,José Salomón Rondón Giménez,4041.0,,,,,,1,From Throw In,Jonathan Grant Evans,11012.0,Left Back,5,West Bromwich Albion,27,['cc620473-28b3-47fa-870c-19fe9db1aa1d'],38,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:38.096,Pass,
,,,,,,,,,,,,,,,,6.761129,,,,,,,,,,,,c7cde955-7a63-4fce-97bf-edc4a1e631f4,105,,,"[34.7, 49.1]",3754052,1,,,,,-0.5900881,,Right Foot,,"[101.0, 4.7]",,High Pass,,79.7938,,,,,Dieumerci Mbokani Bezua,23663.0,,True,,,,1,Regular Play,Gary O''Neil,9452.0,Right Center Midfield,6,Norwich City,56,['a08bf11e-2e6b-4d76-ad54-d4b14b32097b'],43,,,,,,,,,,,,,,,,Norwich City,56,00:01:43.508,Pass,
,,,,,,,,,,,,,,,,0.658534,,,,,,,,,,,,b5082a9f-d071-44cb-bdb3-3d3d13ec6829,115,,,"[92.0, 8.4]",3754052,1,,,,,-0.3296244,,Right Foot,,"[99.6, 5.8]",,Ground Pass,,8.032434,,,,,Dieumerci Mbokani Bezua,23663.0,,,,,Recovery,1,Regular Play,Robert Brady,10967.0,Right Midfield,6,Norwich City,56,"['4e127b0d-8152-4459-811c-567354446f30', 'd62c8797-73a0-438c-86a3-e4dffd548558']",52,,,,,,,,,,,,,,,,Norwich City,56,00:01:52.927,Pass,True
,,,,,,,,,,,,,,,,1.891458,,,,,,,,,,,,8cc95fb5-82f8-46e6-a0f5-86102748ad5d,119,,,"[94.1, 6.8]",3754052,1,,,,,1.6392812,,Right Foot,,"[92.2, 34.5]",,Ground Pass,,27.765085,,,Incomplete,,Gary O''Neil,9452.0,,,,,,1,Regular Play,Dieumerci Mbokani Bezua,23663.0,Left Center Forward,6,Norwich City,56,"['27ac82a2-97b2-4f76-8702-82198f7cc272', '7deed671-e882-4f40-a09d-98d362a2d55a']",56,,,,,,,,,,,,,,,,Norwich City,56,00:01:56.940,Pass,
,,,,,,,,,,,,,,,,1.80043,,,,,,,,,,,,7deed671-e882-4f40-a09d-98d362a2d55a,122,,,"[27.9, 45.6]",3754052,1,,,,,-0.11909188,,Right Foot,,"[51.3, 42.8]",,Ground Pass,,23.566925,,,,,José Salomón Rondón Giménez,4041.0,,,,,Recovery,1,Regular Play,Craig Gardner,9485.0,Left Wing,7,West Bromwich Albion,27,"['299f4e67-1d08-48eb-882e-26e688b64a87', '8cc95fb5-82f8-46e6-a0f5-86102748ad5d', 'e82be9e2-25ea-43e7-a4d1-4705fd22e8fb']",58,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:58.832,Pass,True
,,,,,,,,,,,,,,,,3.079278,,,,,,,,,,,,55d8ce15-933a-4bcb-9ff9-79d36674e980,125,,,"[50.6, 44.2]",3754052,2,,,,,0.17065392,,Right Foot,,"[91.8, 51.3]",,High Pass,,41.807297,,,Incomplete,,Saido Berahino,4630.0,,,Through Ball,True,,1,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,7,West Bromwich Albion,27,"['1bd030ff-ae38-4c51-b2e1-82f964371ea6', '7313ab28-5b6e-4fa6-a654-47abeb514a40']",1,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:01.414,Pass,
,,,,,,,,,,,,,,,,3.084483,,,,,,,,,,,,53e642f3-cbaf-4091-8f70-f693e50569d4,129,,,"[26.7, 57.7]",3754052,2,,,,,0.2057287,,Left Foot,,"[86.6, 70.2]",,High Pass,,61.190357,,,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,Free Kick,1,From Free Kick,Ben Foster,4053.0,Goalkeeper,8,West Bromwich Albion,27,"['97b33f3a-8872-4343-a2d2-cf62e56a34cd', 'd5847bbf-959d-44a9-94a4-a22e9674e5e3']",37,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:37.102,Pass,
,,,,,,,,,,,,,,,,4.267086,,,,,,,,,,,,829911ad-a104-462f-bb9b-5b5b78b48a6d,134,,,"[69.5, 49.7]",3754052,2,,,,,-1.9493419,,Right Foot,,"[52.0, 5.7]",,Ground Pass,,47.3524,,,,,Jonathan Grant Evans,11012.0,,True,,,,1,From Free Kick,Claudio Ariel Yacob,3967.0,Left Defensive Midfield,8,West Bromwich Albion,27,['db3e13ff-ae9b-4ed1-a130-995ff48744f3'],43,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:43.216,Pass,
,,,,,,,,,,,,,,,,2.191322,,,,,,,,,,,,fe5b707e-9c4b-49a7-968b-9d92e16829ff,138,,,"[55.8, 4.2]",3754052,2,,,,,0.5030463,,Left Foot,,"[93.6, 25.0]",,High Pass,,43.14487,,,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,,1,From Free Kick,Jonathan Grant Evans,11012.0,Left Back,8,West Bromwich Albion,27,"['0a29f706-a3b9-4fd0-bc8f-8a84c83e6553', 'cfbd8c84-fd31-4c71-b062-ba7b9504c5a6', 'f03189a5-42a0-4418-90bf-2a7e7ee88b69']",48,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:48.598,Pass,True
,,,,,,,,,,,,,,,,1.256579,,,,,,,,,,,,cfbd8c84-fd31-4c71-b062-ba7b9504c5a6,140,,,"[26.5, 55.1]",3754052,2,,,,,0.0819059,,Head,,"[39.9, 56.2]",,High Pass,,13.445073,,,,,Gary O''Neil,9452.0,,,,,Recovery,1,Regular Play,Timm Klose,9461.0,Right Center Back,9,Norwich City,56,"['0b281b6f-1648-4ee7-824f-64beb474d580', 'fe5b707e-9c4b-49a7-968b-9d92e16829ff']",50,,,,,,,,,,,,,,,,Norwich City,56,00:02:50.790,Pass,
,,,,,,,,,,,,,,,,1.551863,,,,,,,,,,,,518fdce7-06af-47bb-afe7-8ddac6f8199d,143,,,"[39.9, 55.0]",3754052,2,,,,,0.5649941,,Right Foot,,"[51.1, 62.1]",,High Pass,,13.260844,,,,,Patrick Bamford,10457.0,,,,,,1,Regular Play,Gary O''Neil,9452.0,Right Center Midfield,9,Norwich City,56,['57c8506f-f2a2-45a8-84b7-0f35e447e9a0'],52,,,,,,,,,,,,,,,,Norwich City,56,00:02:52.991,Pass,
,,,,,,,,,,,,,,,,2.500879,,,,,,,,,,,,c8911fad-cf40-4b04-a031-deb3a09f9e09,145,,,"[51.1, 62.1]",3754052,2,,,,,2.4738593,,Head,,"[33.6, 75.9]",,High Pass,,22.286543,,,,,Russell Martin,21212.0,,,,,,1,Regular Play,Patrick Bamford,10457.0,Right Center Forward,9,Norwich City,56,['9dc37a9c-8b39-4ea9-a64f-7111f8edda8c'],54,,,,,,,,,,,,,,,,Norwich City,56,00:02:54.543,Pass,
,,,,,,,,,,,,,,,,3.414555,,,,,,,,,,,,331b955a-5d4c-444f-ac63-234a95211752,148,,,"[33.6, 75.9]",3754052,2,,,,,-0.30846632,,Right Foot,,"[83.5, 60.0]",,High Pass,,52.37194,,,Incomplete,,Dieumerci Mbokani Bezua,23663.0,,,,,,1,Regular Play,Russell Martin,21212.0,Right Back,9,Norwich City,56,"['31854ef5-9464-4ca6-bcc0-b97b6e6f59d9', '9e5252f5-a1d3-4058-86dc-edf40890fb23']",57,,,,,,,,,,,,,,,,Norwich City,56,00:02:57.939,Pass,
,,,,,,,,,,,,,,,,0.571824,,,,,,,,,,,,fbaa2c1b-57b2-48e7-b49a-6dc9de9b5651,155,,,"[75.0, 75.4]",3754052,3,,,,,-2.1057515,,Left Foot,,"[70.2, 67.3]",,Ground Pass,,9.415413,,,,,Gary O''Neil,9452.0,,,,,,1,Regular Play,Matt Jarvis,22594.0,Left Midfield,9,Norwich City,56,"['620c439f-519a-4896-b0aa-139582d397c9', '851a6b77-4f93-45ce-a5a4-d32f70becbec']",4,,,,,,,,,,,,,,,,Norwich City,56,00:03:04.157,Pass,True
