50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.009954,,,,,,,,,,,,,c6cbaad1-667e-4447-a3cd-02b2fed45497,18,,"[36.2, 50.6]",3754116,0,,,,0.1937645,,Right Foot,,,,"[62.7, 55.8]",Low Pass,,27.00537,,,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,,1,From Kick Off,Matt Miazga,7848.0,Right Center Back,2,Chelsea,33,['a05a8740-081c-495c-8f19-d292bdb6156f'],7,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:07.260,Pass,
,,,,,,,,,,,,,,,,,,1.591789,,,,,,,,,,,,,3ed30ae8-4e38-4f8d-8dd7-85bff720e6f8,22,,"[18.2, 14.5]",3754116,0,,,,2.0812848,,Right Foot,,,,"[8.4, 32.0]",Ground Pass,,20.057169,,,,,Łukasz Fabiański,3262.0,,,,,,Recovery,1,Regular Play,Ashley Williams,3644.0,Left Center Back,3,Swansea City,26,['3b8af518-2ac5-4d83-a440-c1ca79fcca3d'],12,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:12.676,Pass,
,,,,,,,,,,,,,,,,,,2.89186,,,,,,,,,,,,,a88df698-8579-4c61-9a38-0d44ad540e4e,25,,"[6.0, 28.0]",3754116,0,,,,-0.40182588,,Left Foot,,,,"[53.3, 7.9]",High Pass,,51.393578,,,Incomplete,,Jefferson Antonio Montero Vite,7063.0,,,,,,,1,Regular Play,Łukasz Fabiański,3262.0,Goalkeeper,3,Swansea City,26,"['5dbc6e36-cd94-4e17-9783-0a16d59ae3dc', 'b9eaf8fd-d79b-43c9-8b67-e784871ea256']",15,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:15.820,Pass,
,,,,,,,,,,,,,,,,,,0.903123,,,,,,,,,,,,,5dbc6e36-cd94-4e17-9783-0a16d59ae3dc,27,,"[66.8, 72.2]",3754116,0,,,True,-0.1687501,,,,,,"[80.3, 69.9]",High Pass,,13.694525,,,Incomplete,,Ruben Loftus-Cheek,3504.0,,,,,,Recovery,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,3,Swansea City,26,"['8954194f-00c9-4e41-954d-814cd1eb5c73', 'a88df698-8579-4c61-9a38-0d44ad540e4e', 'ee62bc5b-c69d-4252-b2ce-2bc1e28887e1', 'fc10a3b0-b77e-4c23-ad6c-8c3b5ca3e9c5']",18,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:18.712,Pass,True
,,,,,,,,,,,,,,,,,,6.218382,,,,,,,,,,,,,fc10a3b0-b77e-4c23-ad6c-8c3b5ca3e9c5,30,,"[39.8, 10.2]",3754116,0,,,,0.017354732,,Right Foot,,,,"[114.7, 11.5]",High Pass,,74.91128,,,,,Alberto Paloschi,6950.0,,,,,,Interception,1,Regular Play,Neil Taylor,9627.0,Left Back,3,Swansea City,26,"['5dbc6e36-cd94-4e17-9783-0a16d59ae3dc', 'e04d3da8-34cd-417f-983c-2395df11b76a']",19,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:19.615,Pass,
,,,,,,,,,,,,,,,,,,2.148281,,,,,,,,,,,,,7bc9848d-b669-4cae-9a50-047f3d03b9ee,34,,"[111.7, 6.2]",3754116,0,,,,1.6845275,,Right Foot,True,,,"[106.4, 52.6]",High Pass,,46.701714,,,,,André Ayew Pelé,3347.0,,,True,,,,1,Regular Play,Alberto Paloschi,6950.0,Center Forward,3,Swansea City,26,"['03a9ad97-153c-44dc-a475-263d79ab267c', 'b5f12e74-5867-4892-85a9-8c9b909bb419']",28,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:28.296,Pass,True
,,,,,,,,,,,,,,,,,,3.364289,,,,,,,,,,,,,10addb59-c1f8-4e18-a5b8-926644e0dc5b,36,,"[106.4, 52.8]",3754116,0,,,,1.2832901,,Left Foot,,,,"[111.9, 71.4]",Low Pass,,19.396133,,,,,Àngel Rangel Zaragoza,3973.0,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Right Wing,3,Swansea City,26,['7a400188-7120-41c4-889d-92dde0da9dba'],30,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:30.444,Pass,
,,,,,,,,,,,,,,,,,,1.016796,,,,,,,,,,,,,a97df351-51a0-483c-aa16-fd2dfcd47cee,39,,"[111.5, 74.6]",3754116,0,,,,-2.6684666,,Right Foot,,,,"[103.1, 70.3]",Ground Pass,,9.436631,,,,,André Ayew Pelé,3347.0,,,,,,,1,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,3,Swansea City,26,['e8e754a0-03ec-4780-97c7-619ce6da95da'],34,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:34.472,Pass,
,,,,,,,,,,,,,,,,,,1.558783,,,,,,,,,,,,,b98edcc0-26f0-4ffa-9278-1ff505ccc511,43,,"[100.6, 69.7]",3754116,0,,,,1.8522756,,Left Foot,,,,"[98.2, 78.0]",Ground Pass,,8.640023,,,,,Àngel Rangel Zaragoza,3973.0,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Right Wing,3,Swansea City,26,"['6f8c5072-4ffd-4e55-aa20-84a85fe812c8', 'a00cf527-08b8-49db-b580-add098198e74']",37,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:37.457,Pass,True
,,,,,,,,,,,,,,,,,,1.515132,,,,,,,,,,,,,a040d897-e092-437c-941f-e4ee832cfba5,47,,"[96.3, 72.0]",3754116,0,,,,-2.877629,,Right Foot,,,,"[81.5, 68.0]",Ground Pass,,15.331015,,,,,Leroy Fer,4045.0,,,,,,,1,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,3,Swansea City,26,['707138bf-69f5-4c3c-8f31-6add71c5505c'],40,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:40.969,Pass,
,,,,,,,,,,,,,,,,,,1.451099,,,,,,,,,,,,,91850825-fb13-483f-9161-ec980da5ef85,50,,"[79.8, 68.4]",3754116,0,,,,-2.0547113,,Right Foot,,,,"[64.4, 39.1]",Ground Pass,,33.100605,,,,,Ashley Williams,3644.0,,,,,,,1,Regular Play,Leroy Fer,4045.0,Left Defensive Midfield,3,Swansea City,26,['0cf1ec90-9ebe-4fc9-b3c0-cce651985ff2'],43,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:43.438,Pass,
,,,,,,,,,,,,,,,,,,1.597645,,,,,,,,,,,,,b81bc859-77ce-4a62-810e-f65efb40a435,53,,"[63.8, 41.5]",3754116,0,,,,2.0214577,,Left Foot,,,,"[57.8, 53.9]",Ground Pass,,13.77534,,,,,Federico Fernández,3290.0,,,,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,3,Swansea City,26,['79e0352d-4358-460a-b9fe-aa92df0a3fa6'],46,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:46.209,Pass,
,,,,,,,,,,,,,,,,,,1.024922,,,,,,,,,,,,,5ad0268d-3328-403e-9513-0cc01ad4a8ed,56,,"[62.3, 59.6]",3754116,0,,,,0.17568469,,Right Foot,,,,"[79.2, 62.6]",Ground Pass,,17.164207,,,,,André Ayew Pelé,3347.0,,,,,,,1,Regular Play,Federico Fernández,3290.0,Right Center Back,3,Swansea City,26,['125c4045-9148-4806-8b90-7121c4723435'],50,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:50.047,Pass,
,,,,,,,,,,,,,,,,,,0.88795,,,,,,,,,,,,,433f3f76-7917-4051-9693-5789313b57ea,59,,"[77.7, 62.2]",3754116,0,,,,-2.8236444,,Left Foot,,,,"[69.8, 59.6]",Ground Pass,,8.316851,,,,,Jack Frank Porteous Cork,3462.0,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Right Wing,3,Swansea City,26,"['0041d80b-37f0-4f21-85ef-ea9fea8edb80', '640b403d-47fb-4380-acc9-ce9588da2f4d']",51,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:51.072,Pass,True
,,,,,,,,,,,,,,,,,,0.798904,,,,,,,,,,,,,d5737a1c-76cd-4dfc-88e9-02c640da51ee,63,,"[77.5, 59.8]",3754116,0,,,,-0.37394193,,Right Foot,,,,"[93.3, 53.6]",Ground Pass,,16.97292,,,Incomplete,,Alberto Paloschi,6950.0,,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,3,Swansea City,26,"['261913e8-e4ce-49e2-b232-d75a21426ff7', 'ec102619-8b9f-4f1f-a19a-5a5d754e7627']",53,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:53.708,Pass,
,,,,,,,,,,,,,,,,,,0.387406,,,,,,,,,,,,,ec102619-8b9f-4f1f-a19a-5a5d754e7627,65,,"[26.8, 26.5]",3754116,0,,,,-1.00748,,Right Foot,,,,"[32.8, 17.0]",Ground Pass,,11.236102,,,,,Abdul Rahman Baba,12325.0,,,,,,Recovery,1,Regular Play,Branislav Ivanović,5594.0,Left Center Back,4,Chelsea,33,"['7ead02c8-8a7a-4289-be86-9b86abe07a5d', 'd5737a1c-76cd-4dfc-88e9-02c640da51ee']",54,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:54.507,Pass,
,,,,,,,,,,,,,,,,,,1.07436,,,,,,,,,,,,,2f8810db-ff56-4f4d-9beb-b3a22d91a865,68,,"[34.9, 16.8]",3754116,0,,,,-1.3045443,,Right Foot,,,,"[38.8, 2.5]",Ground Pass,,14.822281,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Abdul Rahman Baba,12325.0,Left Back,4,Chelsea,33,['af74f251-4e1d-4a2a-9d01-0919f17d84e0'],56,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:56.538,Pass,
,,,,,,,,,,,,,,,,,,1.55607,,,,,,,,,,,,,fce71887-689b-4ca7-a038-5535c81ab58a,71,,"[42.6, 4.6]",3754116,1,,,,2.2861793,,Right Foot,,,,"[24.7, 25.2]",Low Pass,,27.290474,,,,,Branislav Ivanović,5594.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,4,Chelsea,33,['585da96b-817d-430d-be44-1ba5a836bd5e'],0,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:00.646,Pass,
,,,,,,,,,,,,,,,,,,0.964531,,,,,,,,,,,,,1128558e-8e23-46c4-8015-e501e77cfe46,74,,"[24.9, 25.2]",3754116,1,,,,0.647662,,Left Foot,,,,"[36.4, 33.9]",Ground Pass,,14.420125,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,Regular Play,Branislav Ivanović,5594.0,Left Center Back,4,Chelsea,33,['194b0d4b-731d-4ca6-92f4-2567dc74d7b4'],3,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:03.246,Pass,
,,,,,,,,,,,,,,,,,,2.706768,,,,,,,,,,,,,57a622aa-78e7-441e-9898-144f6a738f63,77,,"[37.7, 37.6]",3754116,1,,,,1.2222447,,Right Foot,,,,"[51.0, 74.2]",Ground Pass,,38.941624,,,,,César Azpilicueta Tanco,3957.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,4,Chelsea,33,['755c2d72-c30b-447b-99ea-41d93f05079b'],5,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:05.853,Pass,
,,,,,,,,,,,,,,,,,,1.269023,,,,,,,,,,,,,7e74e983-b508-487b-9dbc-c55990d0b5f1,80,,"[54.0, 74.6]",3754116,1,,,,-1.000826,,Right Foot,,,,"[70.6, 48.7]",Ground Pass,,30.763126,,,,,Ruben Loftus-Cheek,3504.0,,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,4,Chelsea,33,['1c82945e-1619-4ae1-9d8f-478780eead05'],8,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:08.674,Pass,
,,,,,,,,,,,,,,,,,,2.194815,,,,,,,,,,,,,0446441c-c03a-4fde-86fa-ffd8a988c02f,86,,"[48.4, 25.8]",3754116,1,,,,0.23974311,,Left Foot,,,,"[57.4, 28.0]",High Pass,,9.264988,,,Incomplete,,Gylfi Þór Sigurðsson,3944.0,,,,,,Recovery,1,Regular Play,Neil Taylor,9627.0,Left Back,5,Swansea City,26,"['405bc9e1-259b-492b-81af-7af7443145e8', 'e1a1bc7d-8a39-458d-b14c-100f1da360ef']",12,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:12.121,Pass,
,,,,,,,,,,,,,,,,,,0.53256,,,,,,,,,,,,,ecf3fd81-39df-4c17-b2c6-cf40d0d59a3f,90,,"[54.4, 23.1]",3754116,1,,,,0.38328415,,Right Foot,,,,"[60.6, 25.6]",Low Pass,,6.685058,,,,,Gylfi Þór Sigurðsson,3944.0,,,,,,Recovery,1,Regular Play,Jefferson Antonio Montero Vite,7063.0,Left Wing,5,Swansea City,26,['6cf05bff-9266-4c8f-a8f2-5a13b0543077'],15,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:15.367,Pass,
,,,,,,,,,,,,,,,,,,0.655102,,,,,,,,,,,,,b646d2e6-e613-4d62-ab22-969e918debd8,93,,"[61.4, 26.3]",3754116,1,,,,-2.6098685,,Other,,,,"[56.3, 23.3]",Low Pass,,5.916925,,,,,Jefferson Antonio Montero Vite,7063.0,,,,,,,1,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,5,Swansea City,26,['05afb1c3-24c1-4d03-baac-eaf6bf768853'],15,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:15.938,Pass,
,,,,,,,,,,,,,,,,,,0.903193,,,,,,,,,,,,,6efef77d-b0bc-4e8c-b627-8566f5df3904,96,,"[63.8, 25.2]",3754116,1,,,,0.29263258,,Right Foot,,,,"[79.4, 29.9]",High Pass,,16.292637,,,Incomplete,,Alberto Paloschi,6950.0,,,,,,,1,Regular Play,Jefferson Antonio Montero Vite,7063.0,Left Wing,5,Swansea City,26,"['5a05aeea-580f-4abb-b0ce-96a9958430d1', 'e79b282a-1e25-4a7c-b2c7-e36048f52a69']",17,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:17.731,Pass,
,,,,,,,,,,,,,,,,,,1.080732,,,,,,,,,,,,,e79b282a-1e25-4a7c-b2c7-e36048f52a69,98,,"[40.7, 50.2]",3754116,1,,,,1.1792668,,Head,,,,"[45.2, 61.1]",Low Pass,,11.792371,,,,,César Azpilicueta Tanco,3957.0,,,,,,Recovery,1,Regular Play,Matt Miazga,7848.0,Right Center Back,6,Chelsea,33,"['57ca5471-c76b-4095-a797-bf3d83c6da0f', '6efef77d-b0bc-4e8c-b627-8566f5df3904']",18,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:18.634,Pass,
,,,,,,,,,,,,,,,,,,3.01578,,,,,,,,,,,,,d2b5da7a-e261-4b41-8d67-449b95e98150,102,,"[44.6, 62.4]",3754116,1,,,,-0.74960077,,Right Foot,,,,"[63.4, 44.9]",High Pass,,25.684431,,,Incomplete,,,,,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,6,Chelsea,33,['5515d03e-c246-4c10-a47a-915732cf7b0d'],19,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:19.754,Pass,
,,,,,,,,,,,,,,,,,,2.550333,,,,,,,,,,,,,3ad9e6fa-cb76-48be-b432-9a2dd3131716,106,,"[57.0, 42.5]",3754116,1,,,,0.49988553,,Right Foot,,,,"[70.0, 49.6]",High Pass,,14.812494,,,,,Ruben Loftus-Cheek,3504.0,,,,,,Recovery,1,Regular Play,Alexandre Rodrigues da Silva,25351.0,Center Forward,6,Chelsea,33,"['95bb46c5-d662-483c-8b67-161e6e9c67aa', 'f1194f77-261f-4f2d-82a2-9c6269c9145b']",25,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:25.585,Pass,True
,,,,,,,,,,,,,,,,,,1.313061,,,,,,,,,,,,,acc27f0c-6d5e-467b-9e86-df9b8f6a724b,111,,"[75.8, 27.7]",3754116,1,,,,-1.3794718,,Right Foot,,,,"[80.1, 5.5]",Ground Pass,,22.612608,,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Ruben Loftus-Cheek,3504.0,Center Attacking Midfield,6,Chelsea,33,"['6172f733-bd03-4154-a0c2-c6ea3d5d981f', '6a4ec470-d7b0-48d3-ad24-a349c54ad53e']",31,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:31.868,Pass,
,,,,,,,,,,,,,,,,,,1.002038,,,,,,,,,,,,,6a4ec470-d7b0-48d3-ad24-a349c54ad53e,113,,"[40.0, 74.6]",3754116,1,,,,-0.6461189,,Right Foot,,,,"[52.2, 65.4]",Ground Pass,,15.280052,,,,,André Ayew Pelé,3347.0,,,,,,Interception,1,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,6,Chelsea,33,"['54198df8-a754-4377-921c-34984c6bb04a', 'acc27f0c-6d5e-467b-9e86-df9b8f6a724b']",33,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:33.181,Pass,
,,,,,,,,,,,,,,,,,,0.578168,,,,,,,,,,,,,1ff71161-7c2c-4ea9-80cb-2396f0b39a8d,120,,"[37.7, 12.8]",3754116,1,,,,-1.0943289,,Right Foot,,,,"[40.9, 6.6]",Ground Pass,,6.9771056,,,,,John Michael Nchekwube Obinna,5475.0,,,,,,Recovery,1,Regular Play,Branislav Ivanović,5594.0,Left Center Back,6,Chelsea,33,['e06a3079-d364-4dac-b033-308c9d8c3716'],40,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:40.439,Pass,
