50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,5.0304,,,,,,,,,,,,,,fec883d4-4e01-421c-b6dc-c645d4118cb2,15,,,"[55.0, 48.1]",3754185,0,,,,0.6530246,,Right Foot,,,,"[96.7, 80.0]",,High Pass,,52.50238,,,Out,,,,,,,,,Recovery,1,From Kick Off,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,2,Watford,23,['ae22efb0-06b9-4d7a-a6d6-e78c5161242e'],9,,,,,,,,,,,,,,,,,Manchester United,39,00:00:09.907,Pass,
,,,,,,,,,,,,,,,,,1.094589,,,,,,,,,,,,,,d8f26742-6857-471c-8e85-402ef3c740b1,16,,,"[20.9, 0.1]",3754185,0,,,,2.536994,,,,,,"[15.4, 3.9]",,Low Pass,,6.685058,,,,,Miguel Ángel Britos Cabrera,3288.0,,,,,,Throw-in,1,From Throw In,Ikechi Anya,40118.0,Left Back,3,Watford,23,['680fb341-0ee3-40cb-83b5-1bd22b480c63'],18,,,,,,,,,,,,,,,,,Watford,23,00:00:18.048,Pass,
,,,,,,,,,,,,,,,,,1.580034,,,,,,,,,,,,,,58e89c2d-9182-4c2a-ad57-15a556909990,18,,,"[15.4, 3.9]",3754185,0,,,,-0.3281199,,Left Foot,,,,"[20.1, 2.3]",,Ground Pass,,4.9648767,,,,,Ikechi Anya,40118.0,,,,,,,1,From Throw In,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,3,Watford,23,['10abab4a-2caf-4ae4-8095-4c6d85005ff4'],19,,,,,,,,,,,,,,,,,Watford,23,00:00:19.142,Pass,
,,,,,,,,,,,,,,,,,1.860181,,,,,,,,,,,,,,62e61ac6-f9c0-4c18-862b-41f5702f48c0,20,,,"[20.2, 2.5]",3754185,0,,,,2.7142928,,Left Foot,,,,"[9.0, 7.6]",,Ground Pass,,12.306502,,,,,Miguel Ángel Britos Cabrera,3288.0,,,,,,,1,From Throw In,Ikechi Anya,40118.0,Left Back,3,Watford,23,['8d181122-36ec-4b97-b33d-20b2ecd05c44'],20,,,,,,,,,,,,,,,,,Watford,23,00:00:20.722,Pass,
,,,,,,,,,,,,,,,,,1.910554,,,,,,,,,,,,,,32a3646e-0e3b-4141-9bd4-28930fecdba9,27,,,"[15.3, 1.3]",3754185,0,,,,0.540842,,Left Foot,,,,"[50.1, 22.2]",,High Pass,,40.59372,,,,,José Manuel Jurado Marín,6870.0,,,,,,,1,From Throw In,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,3,Watford,23,['49734615-7a54-4a30-be30-b5892b2543c9'],24,,,,,,,,,,,,,,,,,Watford,23,00:00:24.836,Pass,
,,,,,,,,,,,,,,,,,0.844118,,,,,,,,,,,,,,ebedded6-84dc-4766-84ca-9e5916a865ed,29,,,"[50.1, 22.2]",3754185,0,,,,-3.0309355,,Right Foot,,,,"[43.8, 21.5]",,Low Pass,,6.3387694,,,,,Ben Watson,3626.0,,,,,,,1,From Throw In,José Manuel Jurado Marín,6870.0,Left Wing,3,Watford,23,['5d2f9ef2-3003-405e-a156-00f42945ed12'],26,,,,,,,,,,,,,,,,,Watford,23,00:00:26.746,Pass,
,,,,,,,,,,,,,,,,,1.033086,,,,,,,,,,,,,,07f4ffa8-e0dd-4593-9dea-f897064da04c,31,,,"[44.6, 21.5]",3754185,0,,,,0.35016668,,Head,,,,"[56.1, 25.7]",,Low Pass,,12.242957,,,,,Troy Deeney,3454.0,,,,,,,1,From Throw In,Ben Watson,3626.0,Left Defensive Midfield,3,Watford,23,['f12f00ef-ee24-454a-aac0-35bafe9dbb9e'],27,,,,,,,,,,,,,,,,,Watford,23,00:00:27.590,Pass,
,,,,,,,,,,,,,,,,,0.602005,,,,,,,,,,,,,,66c8ad02-8d02-4c69-ac5e-693cf9d1b276,34,,,"[55.7, 25.7]",3754185,0,,,,1.4486011,,Right Foot,,,,"[56.4, 31.4]",,Low Pass,,5.7428217,,,,,José Manuel Jurado Marín,6870.0,,,,,,,1,From Throw In,Troy Deeney,3454.0,Center Attacking Midfield,3,Watford,23,['52a97f8f-2dd6-4bdf-80b3-d969159de670'],28,,,,,,,,,,,,,,,,,Watford,23,00:00:28.647,Pass,
,,,,,,,,,,,,,,,,,1.358077,,,,,,,,,,,,,,5b640750-28f8-4eec-8d81-f184d4aed154,36,,,"[57.5, 32.0]",3754185,0,,,,2.12629,,Right Foot,,,,"[55.7, 34.9]",,Ground Pass,,3.4132097,,,Incomplete,,Troy Deeney,3454.0,,,,,,,1,From Throw In,José Manuel Jurado Marín,6870.0,Left Wing,3,Watford,23,"['3a0419b5-2300-442f-a4ac-bcac51d9d7cf', '3aee98b9-d25c-4519-aac3-0a82ffec22fc']",29,,,,,,,,,,,,,,,,,Watford,23,00:00:29.249,Pass,
,,,,,,,,,,,,,,,,,0.11356,,,,,,,,,,,,,,3aee98b9-d25c-4519-aac3-0a82ffec22fc,39,,,"[64.4, 45.2]",3754185,0,,,,0.90975314,,Right Foot,,,,"[65.8, 47.0]",,Ground Pass,,2.280351,,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,3,Watford,23,"['5b640750-28f8-4eec-8d81-f184d4aed154', '8d9030b8-2378-4e19-8093-872bdda1d95e']",30,,,,,,,,,,,,,,,,,Manchester United,39,00:00:30.607,Pass,
,,,,,,,,,,,,,,,,,1.523302,,,,,,,,,,,,,,25af3d9a-b819-41c6-8b57-2f455fa25a75,43,,,"[67.9, 40.4]",3754185,0,,,,0.826697,,Right Foot,,,,"[85.3, 59.3]",,High Pass,,25.68988,,,Incomplete,,Ander Herrera Agüera,3606.0,,,,,,,1,From Throw In,Memphis Depay,2988.0,Left Center Forward,3,Watford,23,"['17850eb6-2e4b-44b9-a909-9784aba62b0f', 'd200449b-0c7e-4c18-92e8-64c5bb9fc8ff']",33,,,,,,,,,,,,,,,,,Manchester United,39,00:00:33.643,Pass,
,,,,,,,,,,,,,,,,,0.915111,,,,,,,,,,,,,,b4cc2a65-a1b3-4ddc-b5cc-49200c593b29,47,,,"[27.8, 23.6]",3754185,0,,,,2.0647378,,Left Foot,,,,"[22.9, 32.7]",,Ground Pass,,10.335376,,,,,Miguel Ángel Britos Cabrera,3288.0,,,,,,,1,From Throw In,Ikechi Anya,40118.0,Left Back,3,Watford,23,['9959e607-21df-4f13-ba21-b4b8f08cc93b'],36,,,,,,,,,,,,,,,,,Watford,23,00:00:36.657,Pass,
,,,,,,,,,,,,,,,,,2.51333,,,,,,,,,,,,,,1a93d7d6-a50c-4a81-a521-64da482b57ca,50,,,"[22.9, 32.7]",3754185,0,,,,-0.22307636,,Left Foot,,,,"[66.1, 22.9]",,High Pass,,44.29763,,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,,1,From Throw In,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,3,Watford,23,"['b55addd9-6cb4-4b93-bb76-7a393e4b8536', 'cf3d777f-d025-4a4a-9908-b474d6cf82c2']",37,,,,,,,,,,,,,,,,,Watford,23,00:00:37.613,Pass,
,,,,,,,,,,,,,,,,,2.642023,,,,,,,,,,,,,,5c70e2e9-9823-4151-aab7-5fffd5f99ab0,58,,,"[63.3, 65.8]",3754185,0,,,,-0.35161865,,Right Foot,,,True,"[97.1, 53.4]",,High Pass,,36.002777,,,,,Jesse Lingard,3293.0,,,,,,,1,Regular Play,Phil Jones,3314.0,Right Center Back,4,Manchester United,39,"['3ce50287-56e7-465e-88b1-8c5280e32c43', 'f0cc3e6a-2df4-48b2-aa8a-530bdcfc6276']",43,,,,,,,,,,,,,,,,,Manchester United,39,00:00:43.503,Pass,True
,,,,,,,,,,,,,,,,,1.155075,,,,,,,,,,,,,,10407041-7792-494e-961e-21ebdf0025c9,64,,,"[97.8, 52.5]",3754185,0,,,,-1.9050686,,Right Foot,,,,"[92.0, 35.8]",,Ground Pass,,17.678518,,,,,Ander Herrera Agüera,3606.0,,,,,,,1,Regular Play,Jesse Lingard,3293.0,Right Center Forward,4,Manchester United,39,"['9e415e4c-492a-4a9b-8c1b-573ae6f9de46', 'f8b5fdc6-2f0e-44cd-b5fe-e61945f9261e']",49,,,,,,,,,,,,,,,,,Manchester United,39,00:00:49.402,Pass,True
,,,,,,,,,,,,,,,,,1.556726,,,,,,,,,,,,,,6bb4b0ff-561d-4d8b-b8eb-69762c0f5276,70,,,"[25.3, 36.3]",3754185,0,,,,-0.81116563,,Right Foot,,,,"[44.2, 16.4]",,Low Pass,,27.444855,,,Incomplete,,José Manuel Jurado Marín,6870.0,,,,,,Recovery,1,Regular Play,Ben Watson,3626.0,Left Defensive Midfield,4,Manchester United,39,"['8df11bc2-ead0-415d-9fd4-db4c515ac9f2', 'c34dceac-37fd-40ce-8fc0-dd070a53d2f9']",52,,,,,,,,,,,,,,,,,Watford,23,00:00:52.273,Pass,
,,,,,,,,,,,,,,,,,2.141821,,,,,,,,,,,,,,d7475a01-2040-47bb-bc04-483787ab48dc,74,,,"[96.7, 55.3]",3754185,0,,,,0.60797334,,Right Foot,,,,"[113.8, 67.2]",,Ground Pass,,20.833147,,,,,Juan Manuel Mata García,3294.0,,,,,,,1,Regular Play,Ashley Young,3612.0,Right Back,4,Manchester United,39,['c8f58c75-29e9-4892-8dc0-a24216a5a658'],57,,,,,,,,,,,,,,,,,Manchester United,39,00:00:57.303,Pass,
,,,,,,,,,,,,,,,,,1.413921,,,,,,,,,,,,,,304607d2-836f-4585-bea8-ce2cf275c1bc,76,,,"[113.8, 67.2]",3754185,0,,,,-1.6190348,,Right Foot,True,,,"[112.4, 38.2]",,Low Pass,,29.033773,,,,,Jesse Lingard,3293.0,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Right Attacking Midfield,4,Manchester United,39,['3a3c6060-68ca-4a39-87a4-c1e8427ac41e'],59,,,,,,,,,,,,,,,,,Manchester United,39,00:00:59.444,Pass,
,,,,,,,,,,,,,,,,,2.10393,,,,,,,,,,,,,,b3b5bd1f-4085-4288-ac62-aca1e199c0fb,79,,,"[105.5, 13.4]",3754185,1,,,,2.1047719,,Right Foot,,,,"[90.6, 38.6]",,Ground Pass,,29.275415,,,,,Bastian Schweinsteiger,18414.0,,,,,,Recovery,1,Regular Play,Ander Herrera Agüera,3606.0,Left Attacking Midfield,4,Manchester United,39,['c4e2f279-c297-4c5d-b370-b1d002bf90e9'],4,,,,,,,,,,,,,,,,,Manchester United,39,00:01:04.395,Pass,
,,,,,,,,,,,,,,,,,3.838341,,,,,,,,,,,,,,3da31cdc-6d1f-43e0-984a-4ebf7df7a79e,82,,,"[91.8, 45.0]",3754185,1,,,,0.65139717,,Right Foot,,,,"[120.0, 66.5]",,Ground Pass,,35.461105,,,Out,,Juan Manuel Mata García,3294.0,,,,,,,1,Regular Play,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,4,Manchester United,39,['55c02816-f199-4a32-905d-ee47d50fc13f'],7,,,,,,,,,,,,,,,,,Manchester United,39,00:01:07.705,Pass,
,,,,,,,,,,,,,,,,,3.385318,,,,,,,,,,,,,,04c7ed46-969e-4d7d-b6ed-e7de159ec0df,84,,,"[6.0, 44.0]",3754185,1,True,,,0.09129481,,Right Foot,,,,"[77.0, 50.5]",,High Pass,,71.29691,,,Incomplete,,Troy Deeney,3454.0,,,,,,Goal Kick,1,From Goal Kick,Heurelho da Silva Gomes,3522.0,Goalkeeper,5,Watford,23,"['2ac1de18-cfea-484d-8bf3-adcbefdeea27', 'c6cc93a5-0c32-48ab-af66-9a083baa8d72']",31,,,,,,,,,,,,,,,,,Watford,23,00:01:31.161,Pass,
,,,,,,,,,,,,,,,,,3.105667,,,,,,,,,,,,,,2ac1de18-cfea-484d-8bf3-adcbefdeea27,87,,,"[43.1, 29.6]",3754185,1,,,True,-0.018431092,,,,,,"[64.8, 29.2]",,High Pass,,21.703686,,,Incomplete,,Ander Herrera Agüera,3606.0,,,,,,Recovery,1,From Goal Kick,Chris Smalling,10958.0,Left Center Back,5,Watford,23,"['04c7ed46-969e-4d7d-b6ed-e7de159ec0df', 'c51120e0-f90b-407c-b17e-7b971f5ff0aa', 'c7c9af54-877e-4117-b0a7-1dea2e015264', 'd126e6af-c949-44b6-a9d7-de8183de0bbd']",34,,,,,,,,,,,,,,,,,Manchester United,39,00:01:34.546,Pass,True
,,,,,,,,,,,,,,,,,0.885265,,,,,,,,,,,,,,d126e6af-c949-44b6-a9d7-de8183de0bbd,89,,,"[55.3, 50.9]",3754185,1,,,,0.595918,,Right Foot,,,True,"[64.0, 56.8]",,Ground Pass,,10.511898,,,,,Almen Abdi,43081.0,,,,,,Interception,1,From Goal Kick,Etienne Capoue,3721.0,Right Defensive Midfield,5,Watford,23,"['2ac1de18-cfea-484d-8bf3-adcbefdeea27', '993b79fe-8084-4c4f-a434-bd7dee0a9534']",37,,,,,,,,,,,,,,,,,Watford,23,00:01:37.652,Pass,
,,,,,,,,,,,,,,,,,1.380136,,,,,,,,,,,,,,54e06448-765a-4c5a-b9ac-579e50913d0f,92,,,"[64.7, 66.7]",3754185,1,,,,2.5102437,,Left Foot,,,,"[55.4, 73.5]",,Ground Pass,,11.520851,,,,,Allan Romeo Nyom,3991.0,,,,,,,1,From Goal Kick,Almen Abdi,43081.0,Right Wing,5,Watford,23,['fcd0ac76-945a-4b55-858e-9f8e5cf23b10'],40,,,,,,,,,,,,,,,,,Watford,23,00:01:40.695,Pass,
,,,,,,,,,,,,,,,,,1.588922,,,,,,,,,,,,,,cb4a3f3c-653d-4ea2-87b6-cea56280bd10,95,,,"[55.7, 74.9]",3754185,1,,,,-0.23953548,,Right Foot,,,,"[86.0, 67.5]",,Low Pass,,31.190544,,,,,Odion Jude Ighalo,5458.0,,,,,,,1,From Goal Kick,Allan Romeo Nyom,3991.0,Right Back,5,Watford,23,['0fa6283e-0fda-4fda-a257-96533377eb9f'],42,,,,,,,,,,,,,,,,,Watford,23,00:01:42.963,Pass,
,,,,,,,,,,,,,,,,,1.888433,,,,,,,,,,,,,,c5d57254-a774-470e-b6a1-f198980e5296,97,,,"[86.0, 67.5]",3754185,1,,,,-0.88312507,,Right Foot,,,,"[90.6, 61.9]",,High Pass,,7.2470684,,,Incomplete,,Troy Deeney,3454.0,,,,,,,1,From Goal Kick,Odion Jude Ighalo,5458.0,Center Forward,5,Watford,23,"['9f1e0d04-a597-42dd-99c4-6516eb97d311', 'f0e721d9-960c-43d4-969a-3de826b0003e']",44,,,,,,,,,,,,,,,,,Watford,23,00:01:44.552,Pass,
,,,,,,,,,,,,,,,,,2.263196,,,,,,,,,,,,,,9f1e0d04-a597-42dd-99c4-6516eb97d311,99,,,"[29.5, 18.2]",3754185,1,,,,-1.408829,,Head,,,,"[32.0, 2.9]",,High Pass,,15.502903,,,,,Bastian Schweinsteiger,18414.0,,,,,,Recovery,1,Regular Play,Phil Jones,3314.0,Right Center Back,6,Manchester United,39,"['98a06a9a-3e37-43e9-a937-a7293d82c596', 'c5d57254-a774-470e-b6a1-f198980e5296']",46,,,,,,,,,,,,,,,,,Manchester United,39,00:01:46.441,Pass,
,,,,,,,,,,,,,,,,,3.59598,,,,,,,,,,,,,,3b1d894c-1252-4822-b67d-f02a8c8ba95e,102,,,"[14.3, 3.9]",3754185,1,,,,0.046230383,,Right Foot,,,,"[42.4, 5.2]",,High Pass,,28.130054,,,,,Memphis Depay,2988.0,,,,,,,1,Regular Play,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,6,Manchester United,39,['f6a06061-a79a-43e8-951e-29af393dbfc5'],51,,,,,,,,,,,,,,,,,Manchester United,39,00:01:51.282,Pass,
,,,,,,,,,,,,,,,,,0.846045,,,,,,,,,,,,,,e8f17106-e1c3-44b3-be33-544a47139029,105,,,"[42.4, 5.8]",3754185,1,,,,2.884269,,Head,,,,"[34.8, 7.8]",,High Pass,,7.858753,,,,,Daley Blind,3311.0,,,,,,,1,Regular Play,Memphis Depay,2988.0,Left Center Forward,6,Manchester United,39,"['0d939f82-1098-4b21-8122-2fc4f36245ca', 'dc109064-16ef-460a-86b8-9c2bdb01a9b7']",54,,,,,,,,,,,,,,,,,Manchester United,39,00:01:54.878,Pass,True
,,,,,,,,,,,,,,,,,1.022634,,,,,,,,,,,,,,d7ede376-987e-4fbf-877f-2d0e5d66f224,107,,,"[34.8, 7.8]",3754185,1,,,,1.483639,,Head,,,,"[35.7, 18.1]",,Low Pass,,10.339246,,,,,Ander Herrera Agüera,3606.0,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Back,6,Manchester United,39,['f0d52f04-98d3-4018-8cc9-88a2341a844c'],55,,,,,,,,,,,,,,,,,Manchester United,39,00:01:55.724,Pass,
,,,,,,,,,,,,,,,,,0.904306,,,,,,,,,,,,,,0f6b2a63-45a7-4152-ba31-b5e30232958a,126,,,"[80.4, 32.4]",3754185,2,,,,0.39810455,,Left Foot,,,,"[91.1, 36.9]",,Ground Pass,,11.607756,,,,,Odion Jude Ighalo,5458.0,,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Left Wing,7,Watford,23,['ea95c651-1abe-4222-93b4-0314736b312e'],5,,,,,,,,,,,,,,,,,Watford,23,00:02:05.296,Pass,
,,,,,,,,,,,,,,,,,1.167878,,,,,,,,,,,,,,80c303c2-937d-4838-a0b6-2363cded0e32,129,,,"[91.1, 36.9]",3754185,2,,,,-2.809533,,Right Foot,,,,"[85.3, 34.9]",,Low Pass,,6.1351447,,,,,Almen Abdi,43081.0,,,,,,,1,Regular Play,Odion Jude Ighalo,5458.0,Center Forward,7,Watford,23,['72a994c4-8e58-42da-b45d-560e560ed62c'],6,,,,,,,,,,,,,,,,,Watford,23,00:02:06.234,Pass,
