ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,3.630485,,,,,,,,,,,,,,,09f120b7-824f-4bda-a020-3dbf3d6454d6,1364,,"[5.3, 37.5]",3754156,36,,,,,0.024459952,,Right Foot,,,"[70.7, 39.1]",High Pass,,65.41957,,Incomplete,,,,,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,70,Leicester City,22,['532107e5-2f44-4557-b664-2c1b8ff14775'],41,,,,,,,,,,,,,,,,,Leicester City,22,00:36:41.328,Pass,
,,,,,,,,,,,,,,1.863924,,,,,,,,,,,,,,,532107e5-2f44-4557-b664-2c1b8ff14775,1365,,"[49.4, 41.0]",3754156,36,,,,,-0.5761186,,Head,,,"[63.1, 32.1]",Low Pass,,16.337074,,Incomplete,,Ben Watson,3626.0,,,,,,Recovery,1,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,70,Leicester City,22,"['09f120b7-824f-4bda-a020-3dbf3d6454d6', '148c302d-582b-496e-9741-9dd5bf82318c', '18fb9c21-0ab5-4cb7-9681-30be8258aa4f']",44,,,,,,,,,,,,,,,,,Watford,23,00:36:44.958,Pass,
,,,,,,,,,,,,,,2.081578,,,,,,,,,,,,,,,18fb9c21-0ab5-4cb7-9681-30be8258aa4f,1367,,"[57.0, 48.0]",3754156,36,,,,,1.0346065,,Right Foot,,,"[71.5, 72.4]",High Pass,,28.38327,,,,Riyad Mahrez,3814.0,,,,,,Recovery,1,Regular Play,Danny Drinkwater,3662.0,Left Defensive Midfield,70,Leicester City,22,"['532107e5-2f44-4557-b664-2c1b8ff14775', 'c92e3b8a-8883-47f3-bc09-27921eac840c']",46,,,,,,,,,,,,,,,,,Leicester City,22,00:36:46.822,Pass,
,,,,,,,,,,,,,,1.196524,,,,,,,,,,,,,,,32b5e59b-e2aa-4d9f-b07b-825059be980e,1370,,"[90.9, 60.0]",3754156,36,,,,,-1.4659194,,Left Foot,,,"[92.3, 46.7]",Ground Pass,,13.373481,,,,Jeffrey Schlupp,3520.0,,,,,,,1,Regular Play,Riyad Mahrez,3814.0,Center Attacking Midfield,70,Leicester City,22,['764febcf-51f5-4311-8a2f-8cd20b809be7'],53,,,,,,,,,,,,,,,,,Leicester City,22,00:36:53.561,Pass,
,,,,,,,,,,,,,,0.895905,,,,,,,,,,,,,,,aa942add-444e-48bc-a7c8-fa81ccf28610,1373,,"[86.5, 39.7]",3754156,36,,,,,2.426144,,Right Foot,,,"[78.1, 47.0]",Ground Pass,,11.128792,,,,Danny Drinkwater,3662.0,,,,,,,1,Regular Play,Jeffrey Schlupp,3520.0,Left Midfield,70,Leicester City,22,['53ebb0d2-9d6b-4233-91bc-410d3c7f8997'],55,,,,,,,,,,,,,,,,,Leicester City,22,00:36:55.973,Pass,
,,,,,,,,,,,,,,1.873549,,,,,,,,,,,,,,,36b656b0-8aa8-44de-bb70-765f6157d2dd,1376,,"[78.1, 47.0]",3754156,36,,,,,-1.5076619,,Right Foot,,,"[80.3, 12.2]",Ground Pass,,34.869473,,,,Christian Fuchs,3812.0,,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Left Defensive Midfield,70,Leicester City,22,['dbf6b5df-e20d-441d-9bd2-9e909c0900ca'],56,,,,,,,,,,,,,,,,,Leicester City,22,00:36:56.995,Pass,
,,,,,,,,,,,,,,0.923329,,,,,,,,,,,,,,,a83ed176-03f6-43c5-8a28-bc5497f2dc60,1379,,"[84.7, 8.8]",3754156,36,,,,,-0.7704739,,Left Foot,,,"[91.5, 2.2]",Ground Pass,,9.476286,,,,Marc Albrighton,3307.0,,,,,,,1,Regular Play,Christian Fuchs,3812.0,Left Back,70,Leicester City,22,['b1637ab7-e2c7-4f0e-8b29-8e047bd37a3b'],59,,,,,,,,,,,,,,,,,Leicester City,22,00:36:59.846,Pass,
,,,,,,,,,,,,,,1.128891,,,,,,,,,,,,,,,e986b7d9-74f4-4505-8344-89f7e1f97045,1382,,"[91.5, 2.2]",3754156,37,,,,,1.1976744,,Right Foot,True,,"[102.5, 30.3]",High Pass,,30.176315,,Incomplete,,,,,,,,,,1,Regular Play,Marc Albrighton,3307.0,Right Midfield,70,Leicester City,22,['e04bc2d4-7549-46f8-b1e5-63fcb8d43e5b'],1,,,,,,,,,,,,,,,,,Leicester City,22,00:37:01.940,Pass,
,,,,,,,,,,,,,,1.691455,,,,,,,,,,,,,,,dcbb6160-95d9-474d-8c03-7dd1cbc9ea1d,1384,,"[39.2, 53.4]",3754156,37,,,,,-0.16347644,,Head,,,"[48.9, 51.8]",High Pass,,9.831073,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Troy Deeney,3454.0,Right Center Forward,70,Leicester City,22,['3df8069b-8647-4876-a16e-1eedc8a07f17'],4,,,,,,,,,,,,,,,,,Watford,23,00:37:04.804,Pass,
,,,,,,,,,,,,,,0.893024,,,,,,,,,,,,,,,c8ac16dc-ba18-4215-a629-2fea4dd8c2dd,1387,,"[78.1, 29.4]",3754156,37,,,,,0.06241881,6ddabe5c-5ae7-42c3-89da-5aa9352b0898,Right Foot,,,"[92.5, 30.3]",Ground Pass,,14.428098,,,,Jamie Vardy,10960.0,True,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Right Defensive Midfield,70,Leicester City,22,['a2474928-205c-45bb-9f8d-177d38585b98'],9,,,,,,,,,,,,,,,,,Leicester City,22,00:37:09.264,Pass,
,,,,,,,,,,,,,,3.336804,,,,,,,,,,,,,,,e26a92ef-a063-476a-9748-e19f39b37158,1397,,"[14.2, 41.2]",3754156,37,,True,,,0.13800602,,Drop Kick,,,"[79.0, 50.2]",High Pass,,65.42201,,,,Troy Deeney,3454.0,,,,,,,1,From Keeper,Heurelho da Silva Gomes,3522.0,Goalkeeper,71,Watford,23,['73160eca-6107-48ff-aee4-e35f08bcd506'],24,,,,,,,,,,,,,,,,,Watford,23,00:37:24.017,Pass,
,,,,,,,,,,,,,,2.28843,,,,,,,,,,,,,,,96a927f4-f3a7-4788-8d77-18de02e6046d,1401,,"[41.1, 33.1]",3754156,37,,True,,,-1.1884173,,Right Foot,,,"[44.8, 23.9]",Ground Pass,,9.916148,,,,Jeffrey Schlupp,3520.0,,,,,,,1,Regular Play,Robert Huth,40123.0,Left Center Back,72,Leicester City,22,['deaf1738-e511-41b5-be9c-bab52cee9429'],38,,,,,,,,,,,,,,,,,Leicester City,22,00:37:38.967,Pass,
,,,,,,,,,,,,,,0.267445,,,,,,,,,,,,,,,e7ff3133-21a7-4feb-804d-f5a19238c1e6,1403,,"[47.6, 25.3]",3754156,37,,,,,0.0,,Left Foot,,,"[51.2, 25.3]",Ground Pass,,3.6,,Incomplete,,,,,,,,,,1,Regular Play,Jeffrey Schlupp,3520.0,Left Midfield,72,Leicester City,22,['d77b812d-2ea7-42f4-8003-31004e1b01c5'],42,,,,,,,,,,,,,,,,,Leicester City,22,00:37:42.321,Pass,
,,,,,,,,,,,,,,1.301413,,,,,,,,,,,,,,,9d51ae50-fb96-4fbf-8df5-ebee37df327b,1406,,"[42.0, 13.8]",3754156,37,,,,,2.4110844,,Left Foot,,,"[37.2, 18.1]",Ground Pass,,6.4443774,,,,Robert Huth,40123.0,,,,,,Recovery,1,Regular Play,Christian Fuchs,3812.0,Left Back,72,Leicester City,22,"['47a0461e-d5a6-48cd-86dd-ec94b4eb36be', '5d3bd5cc-36da-40c4-a586-7fc98f546a7f']",44,,,,,,,,,,,,,,,,,Leicester City,22,00:37:44.021,Pass,True
,,,,,,,,,,,,,,1.56156,,,,,,,,,,,,,,,8a3b2ffe-63ad-44b9-9f89-663e3baf65a9,1409,,"[40.1, 18.6]",3754156,37,,,,,-1.4138695,,Right Foot,,,"[42.6, 2.8]",Ground Pass,,15.996562,,,,Christian Fuchs,3812.0,,,,,,,1,Regular Play,Robert Huth,40123.0,Left Center Back,72,Leicester City,22,['ed814020-23e6-4c3d-8202-56bee7c20ff1'],47,,,,,,,,,,,,,,,,,Leicester City,22,00:37:47.973,Pass,
,,,,,,,,,,,,,,1.248676,,,,,,,,,,,,,,,f6601518-3e68-4217-add2-5e5ecf410cbf,1412,,"[42.6, 2.8]",3754156,37,,,,,0.40426952,,Left Foot,,,"[62.0, 11.1]",Ground Pass,,21.100948,,,,N''Golo Kanté,3961.0,,,,,,,1,Regular Play,Christian Fuchs,3812.0,Left Back,72,Leicester City,22,['175999f0-3f66-42bd-907f-02622b5312e5'],50,,,,,,,,,,,,,,,,,Leicester City,22,00:37:50.169,Pass,
,,,,,,,,,,,,,,0.68156,,,,,,,,,,,,,,,20145a98-4857-4bee-8657-80c6072e21ea,1415,,"[62.0, 10.0]",3754156,37,,,,,2.8138542,,Right Foot,,,"[57.0, 11.7]",Ground Pass,,5.2810984,,,,Jeffrey Schlupp,3520.0,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Right Defensive Midfield,72,Leicester City,22,['1bd915fd-4e1a-429a-a949-a451e2d4ae97'],51,,,,,,,,,,,,,,,,,Leicester City,22,00:37:51.607,Pass,
,,,,,,,,,,,,,,0.782601,,,,,,,,,,,,,,,098018b9-559a-4e37-9d84-651e00e869da,1418,,"[57.0, 11.7]",3754156,37,,,,,0.9528961,,Left Foot,,,"[65.6, 23.8]",Low Pass,,14.844865,,,,Danny Drinkwater,3662.0,,,,,,,1,Regular Play,Jeffrey Schlupp,3520.0,Left Midfield,72,Leicester City,22,['307b19a5-6b8e-452a-8468-c23872cd3a8a'],52,,,,,,,,,,,,,,,,,Leicester City,22,00:37:52.436,Pass,
,,,,,,,,,,,,,,1.434591,,,,,,,,,,,,,,,4429cb13-7995-4816-a00a-2e2e52126538,1421,,"[77.2, 6.4]",3754156,37,,,,,-0.3893167,,Right Foot,,,"[88.9, 1.6]",Ground Pass,,12.646343,,,,Marc Albrighton,3307.0,,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Left Defensive Midfield,72,Leicester City,22,['72a9dd35-b8f2-4b17-bdcc-3e4adbb80b5d'],57,,,,,,,,,,,,,,,,,Leicester City,22,00:37:57.684,Pass,
,,,,,,,,,,,,,,1.927062,,,,,,,,,,,,,,,44e9445c-ef70-4dc5-b91b-0987bc81c587,1428,,"[23.4, 78.5]",3754156,38,,,,,-1.1608727,,Right Foot,,,"[39.0, 42.6]",High Pass,,39.142944,,,,Almen Abdi,43081.0,,,,,,,1,Regular Play,Allan Romeo Nyom,3991.0,Right Back,73,Watford,23,['a7bfec25-4a7f-4751-8449-ebc993239aa3'],6,,,,,,,,,,,,,,,,,Watford,23,00:38:06.499,Pass,
,,,,,,,,,,,,,,0.948759,,,,,,,,,,,,,,,9a52ea61-5c86-4ac6-b101-b072b4b3a546,1431,,"[40.4, 48.8]",3754156,38,,,,,2.720602,,Right Foot,,,"[33.7, 51.8]",Ground Pass,,7.340981,,,,Ben Watson,3626.0,,,,,,,1,Regular Play,Almen Abdi,43081.0,Left Midfield,73,Watford,23,['a5a2a045-1206-47c2-8f1b-0513d0869bfe'],10,,,,,,,,,,,,,,,,,Watford,23,00:38:10.261,Pass,
,,,,,,,,,,,,,,0.344261,,,,,,,,,,,,,,,040a7e68-cfd5-4b91-bd57-78dc2a9d8920,1433,,"[34.2, 51.8]",3754156,38,,,,,-0.89106375,,Right Foot,,,"[40.1, 44.5]",Ground Pass,,9.38616,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,,1,Regular Play,Ben Watson,3626.0,Left Center Midfield,73,Watford,23,"['75bd4956-c6fb-48b5-9363-95d7eaf802eb', 'a09aa1bf-f365-4a9b-a58a-97e75739b098']",11,,,,,,,,,,,,,,,,,Watford,23,00:38:11.209,Pass,
,,,,,,,,,,,,,,1.012433,,,,,,,,,,,,,,,ac7e1618-658c-422b-9228-18d7369198be,1438,,"[65.6, 35.0]",3754156,38,,,,,0.1742158,,Left Foot,,,"[78.1, 37.2]",Ground Pass,,12.692123,,,,Jeffrey Schlupp,3520.0,,,,,,,1,Regular Play,Wes Morgan,3813.0,Right Center Back,74,Leicester City,22,['87c57c42-f28a-4357-938c-aa16a50553aa'],14,,,,,,,,,,,,,,,,,Leicester City,22,00:38:14.249,Pass,
,,,,,,,,,,,,,,0.979025,,,,,,,,,,,,,,,1870c702-80c2-4ca0-88d3-2051a6a6a8f8,1441,,"[78.4, 18.8]",3754156,38,,,,,-2.8879185,,Right Foot,,,"[70.3, 16.7]",Ground Pass,,8.367795,,,,Danny Drinkwater,3662.0,,,,,,,1,Regular Play,Jeffrey Schlupp,3520.0,Left Midfield,74,Leicester City,22,['1012453a-807e-460a-9cc5-33298dc42a29'],18,,,,,,,,,,,,,,,,,Leicester City,22,00:38:18.061,Pass,
,,,,,,,,,,,,,,3.128536,,,,,,,,,,,,,,,ca240b64-4f41-400e-8c2e-72056a61636e,1444,,"[69.3, 25.5]",3754156,38,,,,,1.0976087,,Right Foot,,,"[92.8, 71.4]",High Pass,,51.566074,,,,Riyad Mahrez,3814.0,,,True,,,,1,Regular Play,Danny Drinkwater,3662.0,Left Defensive Midfield,74,Leicester City,22,['61184085-472a-4c40-9135-ec26b919f87f'],20,,,,,,,,,,,,,,,,,Leicester City,22,00:38:20.260,Pass,
,,,,,,,,,,,,,,0.99899,,,,,,,,,,,,,,,65f393a4-297f-42c9-b3d9-b5e3f0898a37,1450,,"[85.1, 71.0]",3754156,38,,,,,-0.91264427,,Left Foot,,,"[101.8, 49.4]",High Pass,,27.30293,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Christian Fuchs,3812.0,Left Back,75,Leicester City,22,['92177e82-ac0b-4ec9-b827-b6f2c1cef978'],56,,,,,,,,,,,,,,,,,Leicester City,22,00:38:56.196,Pass,
,,,,,,,,,,,,,,0.858952,,,,,,,,,,,,,,,04ab05c2-83b0-470a-8140-4c1cde5a63c3,1454,,"[97.3, 40.2]",3754156,39,,,,,1.5707964,,Left Foot,,,"[97.3, 46.7]",Low Pass,,6.5,,Incomplete,,,,,,,,,,1,From Free Kick,Riyad Mahrez,3814.0,Center Attacking Midfield,75,Leicester City,22,['b3383fda-9dd4-44a5-b16b-3899f4049b88'],0,,,,,,,,,,,,,,,,,Leicester City,22,00:39:00.672,Pass,
,,,,,,,,,,,,,,1.252273,,,,,,,,,,,,,,,b3383fda-9dd4-44a5-b16b-3899f4049b88,1455,,"[22.8, 33.4]",3754156,39,,,,,-0.34491932,,Right Foot,,,"[39.5, 27.4]",Ground Pass,,17.74514,,,,Odion Jude Ighalo,5458.0,,,,,,Recovery,1,Regular Play,Almen Abdi,43081.0,Left Midfield,76,Watford,23,"['04ab05c2-83b0-470a-8140-4c1cde5a63c3', 'd82ae7ff-fdfe-4b8d-b543-bc3db8e7df12']",1,,,,,,,,,,,,,,,,,Watford,23,00:39:01.531,Pass,
,,,,,,,,,,,,,,1.105057,,,,,,,,,,,,,,,032b6e6d-6fe4-440c-b333-c3e303ffe59a,1457,,"[39.5, 27.4]",3754156,39,,,,,-2.544416,,Right Foot,,,"[34.5, 24.0]",Ground Pass,,6.0464864,,,,Almen Abdi,43081.0,,,,,,,1,Regular Play,Odion Jude Ighalo,5458.0,Left Center Forward,76,Watford,23,['e8f79983-40f8-4f1d-9ffb-9c92bc32e51b'],2,,,,,,,,,,,,,,,,,Watford,23,00:39:02.783,Pass,
,,,,,,,,,,,,,,0.768848,,,,,,,,,,,,,,,e062cc96-4d90-42d4-b009-bd1c29ff578b,1462,,"[40.1, 24.8]",3754156,39,,,,,0.6101318,,Right Foot,,,"[51.4, 32.7]",Ground Pass,,13.787676,,,,Troy Deeney,3454.0,,,,,,,1,Regular Play,Almen Abdi,43081.0,Left Midfield,76,Watford,23,"['201c943e-d71e-4cad-a906-f0e7e89e422f', 'e74da02b-4559-4fbf-a215-05af1d6f6d10']",5,,,,,,,,,,,,,,,,,Watford,23,00:39:05.406,Pass,True
,,,,,,,,,,,,,,2.777935,,,,,,,,,,,,,,,2e0e9a98-5977-46f6-b781-0dfadef1d13d,1465,,"[51.4, 32.7]",3754156,39,,,,,-1.1263771,,Right Foot,,,"[64.4, 5.4]",Low Pass,,30.237228,,,,Odion Jude Ighalo,5458.0,,,,,,,1,Regular Play,Troy Deeney,3454.0,Right Center Forward,76,Watford,23,['6fe393b0-8d96-4614-b7ef-81d5f6abd75f'],6,,,,,,,,,,,,,,,,,Watford,23,00:39:06.392,Pass,
,,,,,,,,,,,,,,2.082258,,,,,,,,,,,,,,,09b5092c-b233-478d-8d69-260922ffacf4,1471,,"[64.5, 0.1]",3754156,39,,,,,0.44896677,,,,,"[89.2, 12.0]",High Pass,,27.417149,,,,Odion Jude Ighalo,5458.0,,,,,,Throw-in,1,From Throw In,Nathan Aké,3306.0,Left Back,77,Watford,23,['1653e1e3-4d39-4768-8c7f-3d91bb7f06b2'],35,,,,,,,,,,,,,,,,,Watford,23,00:39:35.623,Pass,
,,,,,,,,,,,,,,0.92988,,,,,,,,,,,,,,,381ee61f-078c-4872-9099-b6725b8d8d4d,1475,,"[87.5, 7.9]",3754156,39,,,,,2.3202388,,Right Foot,,,"[80.8, 15.1]",Low Pass,,9.835141,,Incomplete,,Almen Abdi,43081.0,,,,,,,1,From Throw In,Odion Jude Ighalo,5458.0,Left Center Forward,77,Watford,23,"['199c1dd4-d491-4eda-90bc-5d412a7aabeb', '94f5a5c4-034c-4071-8402-87a2fd02a573']",38,,,,,,,,,,,,,,,,,Watford,23,00:39:38.976,Pass,
,,,,,,,,,,,,,,1.682875,,,,,,,,,,,,,,,5ab03e2d-319a-4a8c-81cb-39f15c354b22,1484,,"[71.7, 11.8]",3754156,39,,True,,,2.196053,,Right Foot,,,"[48.6, 43.8]",Ground Pass,,39.466568,,,,Craig Cathcart,3263.0,,,,,,Free Kick,1,From Free Kick,Etienne Capoue,3721.0,Right Center Midfield,78,Watford,23,['c294e751-4861-49a3-9d5c-2c66486f2636'],47,,,,,,,,,,,,,,,,,Watford,23,00:39:47.877,Pass,
,,,,,,,,,,,,,,1.744033,,,,,,,,,,,,,,,7ed19ee2-64a6-49fd-aaeb-d2b5d336d6da,1486,,"[50.1, 43.8]",3754156,39,,,,,1.5707964,,Left Foot,,,"[50.1, 73.5]",Ground Pass,,29.7,,,,Allan Romeo Nyom,3991.0,,,,,,,1,From Free Kick,Craig Cathcart,3263.0,Right Center Back,78,Watford,23,['1778a9cd-ec88-4f7d-8369-e1ecd8a74af2'],50,,,,,,,,,,,,,,,,,Watford,23,00:39:50.444,Pass,
,,,,,,,,,,,,,,1.331939,,,,,,,,,,,,,,,71cae5f7-fd92-44c8-b55c-b6864e9f1204,1489,,"[50.9, 73.2]",3754156,39,,,,,0.13970888,,Right Foot,,,"[70.1, 75.9]",Ground Pass,,19.388914,,,,Ikechi Anya,40118.0,,,,,,,1,From Free Kick,Allan Romeo Nyom,3991.0,Right Back,78,Watford,23,['555edd21-2786-4061-9717-c67ede67b6a3'],53,,,,,,,,,,,,,,,,,Watford,23,00:39:53.034,Pass,
,,,,,,,,,,,,,,4.440529,,,,,,,,,,,,,,,ff2537c5-158f-446d-a1eb-9310582bf57f,1495,,"[70.1, 75.1]",3754156,40,,True,,,-1.6268996,,Right Foot,,,"[66.5, 11.0]",High Pass,,64.20101,,,,Almen Abdi,43081.0,,,True,,,Free Kick,1,From Free Kick,Allan Romeo Nyom,3991.0,Right Back,79,Watford,23,['3fcdb382-563b-4169-aecd-76a3c5982b36'],20,,,,,,,,,,,,,,,,,Watford,23,00:40:20.118,Pass,
,,,,,,,,,,,,,,2.394359,,,,,,,,,,,,,,,6b32574e-118a-4786-bab6-a551081c5978,1497,,"[63.6, 6.6]",3754156,40,,,,,2.7744188,,Right Foot,,,"[46.7, 13.1]",Ground Pass,,18.106905,,,,Miguel Ángel Britos Cabrera,3288.0,,,,,,,1,From Free Kick,Almen Abdi,43081.0,Left Midfield,79,Watford,23,['6490183f-ce03-4ce1-8ea0-7c601d21574d'],25,,,,,,,,,,,,,,,,,Watford,23,00:40:25.847,Pass,
,,,,,,,,,,,,,,2.045657,,,,,,,,,,,,,,,e2441c7b-a942-4972-bd45-fc6fb0d66a21,1500,,"[42.3, 17.1]",3754156,40,,,,,1.8310859,,Right Foot,,,"[37.0, 37.0]",Ground Pass,,20.593689,,,,Craig Cathcart,3263.0,,,,,,,1,From Free Kick,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,79,Watford,23,['ee2be03e-a166-416a-b9e7-613825be02c6'],29,,,,,,,,,,,,,,,,,Watford,23,00:40:29.576,Pass,
,,,,,,,,,,,,,,2.278026,,,,,,,,,,,,,,,883267d1-8962-45c3-92ce-32a31459b8fd,1503,,"[36.9, 48.1]",3754156,40,,,,,1.1175342,,Right Foot,,,"[50.1, 75.2]",Ground Pass,,30.143822,,,,Etienne Capoue,3721.0,,,,,,,1,From Free Kick,Craig Cathcart,3263.0,Right Center Back,79,Watford,23,['5fdb20e6-7587-42fb-9788-0d55d4938d57'],31,,,,,,,,,,,,,,,,,Watford,23,00:40:31.994,Pass,
,,,,,,,,,,,,,,2.036114,,,,,,,,,,,,,,,e45372c9-e4e8-4cd2-80a8-551b86408e02,1506,,"[50.3, 75.6]",3754156,40,,,,,-2.1112158,,Right Foot,,,"[42.2, 62.1]",Ground Pass,,15.74357,,,,Craig Cathcart,3263.0,,,,,,,1,From Free Kick,Etienne Capoue,3721.0,Right Center Midfield,79,Watford,23,['5b8e0211-5fe1-4918-9017-87ff7278b93c'],35,,,,,,,,,,,,,,,,,Watford,23,00:40:35.354,Pass,
,,,,,,,,,,,,,,1.92911,,,,,,,,,,,,,,,0181347b-74b6-4b61-8804-249bd6dc500c,1508,,"[42.2, 62.1]",3754156,40,,,,,-1.4621351,,Right Foot,,,"[47.0, 18.1]",Low Pass,,44.261044,,,,Miguel Ángel Britos Cabrera,3288.0,,,True,,,,1,From Free Kick,Craig Cathcart,3263.0,Right Center Back,79,Watford,23,['6b2b81bd-7144-438e-97e0-fc59edfdffec'],37,,,,,,,,,,,,,,,,,Watford,23,00:40:37.390,Pass,
,,,,,,,,,,,,,,0.761968,,,,,,,,,,,,,,,f316bd3b-c375-44af-9b8c-7cbf00ab3204,1511,,"[50.8, 19.6]",3754156,40,,,,,-0.11809203,,Left Foot,,,"[62.6, 18.2]",Ground Pass,,11.882761,,,,Almen Abdi,43081.0,,,,,,,1,From Free Kick,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,79,Watford,23,['5ee3338c-d954-4f8b-9677-c4f69c8f76d3'],41,,,,,,,,,,,,,,,,,Watford,23,00:40:41.029,Pass,
,,,,,,,,,,,,,,1.67246,,,,,,,,,,,,,,,8bfd359b-7ab5-421d-8493-0abac243f3f4,1513,,"[61.9, 18.8]",3754156,40,,,,,2.0066733,,Right Foot,,,"[55.1, 33.4]",Ground Pass,,16.1059,,,,Etienne Capoue,3721.0,,,,,,,1,From Free Kick,Almen Abdi,43081.0,Left Midfield,79,Watford,23,['b19e0344-e6e0-418c-bbd8-a72f424898bd'],41,,,,,,,,,,,,,,,,,Watford,23,00:40:41.791,Pass,
,,,,,,,,,,,,,,1.395532,,,,,,,,,,,,,,,7cce3521-0aa8-426e-96c0-b3c02db23d40,1515,,"[55.1, 33.4]",3754156,40,,,,,-0.6867099,,Right Foot,,,"[66.2, 24.3]",Ground Pass,,14.353396,,,,Almen Abdi,43081.0,,,,,,,1,From Free Kick,Etienne Capoue,3721.0,Right Center Midfield,79,Watford,23,['49c9584d-5715-409b-8d60-02132d6b7ea4'],43,,,,,,,,,,,,,,,,,Watford,23,00:40:43.463,Pass,
,,,,,,,,,,,,,,1.493069,,,,,,,,,,,,,,,bf487aff-6077-412b-a1a1-9097ac0aa753,1518,,"[72.9, 46.2]",3754156,40,,,,,1.6943868,,Right Foot,,,"[68.9, 78.4]",Ground Pass,,32.447495,,,,Allan Romeo Nyom,3991.0,,,,,,,1,From Free Kick,Almen Abdi,43081.0,Left Midfield,79,Watford,23,['2573896b-2079-420a-a414-1ca1a38c6fe0'],49,,,,,,,,,,,,,,,,,Watford,23,00:40:49.196,Pass,
,,,,,,,,,,,,,,1.161458,,,,,,,,,,,,,,,4d81f4ff-b02d-41c1-85dc-24097952b34e,1521,,"[69.8, 75.6]",3754156,40,,,,,0.29684466,,Right Foot,,,"[78.3, 78.2]",Ground Pass,,8.888757,,,,Ikechi Anya,40118.0,,,,,,,1,From Free Kick,Allan Romeo Nyom,3991.0,Right Back,79,Watford,23,['7550562b-2516-4861-90d8-95a0fb8aacbd'],51,,,,,,,,,,,,,,,,,Watford,23,00:40:51.203,Pass,
,,,,,,,,,,,,,,0.949408,,,,,,,,,,,,,,,779f590f-f4fb-4c37-869b-29c713c34ea7,1524,,"[63.6, 76.8]",3754156,40,,,,,-1.6840537,,Left Foot,,,"[61.2, 55.7]",Ground Pass,,21.236053,,,,Etienne Capoue,3721.0,,,,,,,1,From Free Kick,Ikechi Anya,40118.0,Right Midfield,79,Watford,23,['1890cf86-c256-45d0-a8e6-796f97257757'],56,,,,,,,,,,,,,,,,,Watford,23,00:40:56.360,Pass,
,,,,,,,,,,,,,,0.564615,,,,,,,,,,,,,,,f023120e-60f3-42e8-8c30-d6144f4f524b,1526,,"[60.9, 55.7]",3754156,40,,,,,0.67474097,,Right Foot,,,"[68.9, 62.1]",Ground Pass,,10.244999,,Incomplete,,Almen Abdi,43081.0,,,,,,,1,From Free Kick,Etienne Capoue,3721.0,Right Center Midfield,79,Watford,23,"['3da69887-40d7-4ef3-9876-7085754449dd', '4b1a9834-04d7-4451-a1cc-f6f40b2e01b3']",57,,,,,,,,,,,,,,,,,Watford,23,00:40:57.310,Pass,
,,,,,,,,,,,,,,1.041809,,,,,,,,,,,,,,,94a787e6-c892-4d01-abcd-08f99172cbaa,1530,,"[54.2, 16.3]",3754156,40,,,,,-0.2624594,,Right Foot,,,"[67.6, 12.7]",Ground Pass,,13.875157,,,,Jamie Vardy,10960.0,,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Left Defensive Midfield,80,Leicester City,22,['9bf81403-2ae2-49b1-b82c-f45b7f2dccc1'],59,,,,,,,,,,,,,,,,,Leicester City,22,00:40:59.340,Pass,
